
[00:00:00.000 --> 00:00:02.000]  我們一起中讀這十節聖經
[00:04:44.000 --> 00:04:49.000]  主持人:我就去到上海了,因為我知道我自己游不到,我要靠飛機飛去。
[00:04:49.000 --> 00:04:56.000]  主持人:同樣都是,今天如果我們以為達到上帝的標準,我們以為我們做好人就可以上到天堂,
[00:04:56.000 --> 00:05:00.000]  主持人:或者是可以達到上帝給我們標準的時候,我們永遠不會做到。
[00:05:00.000 --> 00:05:09.000]  主持人:但如果我們知道我們自己在神的尺碼,在神的標準看來,我們都是一些罪人的時候,我們看法很不同。
[00:05:09.000 --> 00:05:14.000]  主持人:事實上,我們是不是一個好人?是不是一個好人?
[00:05:14.000 --> 00:05:21.000]  主持人:我就想起一個存在大師講過的故事,在巴黎有一個德高望重的律師,
[00:05:21.000 --> 00:05:30.000]  主持人:人人都覺得他是一個大好人,慈善家,他也都以此為自豪,有一晚他失眠,他就下街,
[00:05:30.000 --> 00:05:39.000]  主持人:見到一個十幾二十歲的少女,獨自三更半夜在街上徘徊,他就覺得很奇怪,
[00:05:39.000 --> 00:05:44.000]  主持人:為什麼這個女孩子會這樣呢?他正想去問一問,到底發生什麼事?
[00:05:44.000 --> 00:05:51.000]  主持人:他回心想想,我是城裡面德高望重的人,三更半夜跟一個十幾二十歲的女孩子聊天,
[00:05:51.000 --> 00:05:59.000]  主持人:如果有什麼記者拍了照片,以後在蘋果日報報道,這樣我不行,還是不要了。
[00:05:59.000 --> 00:06:06.000]  主持人:於是他就離開,走了不夠十幾步,突然間聽見砰一聲,他轉身看一看,不見了那個女孩子,
[00:06:06.000 --> 00:06:14.000]  主持人:不知什麼時候那個女孩子已經跳到下面的河,這個人突然間去認識他自己,
[00:06:14.000 --> 00:06:22.000]  主持人:他一向以為他自己是一個好人,其實他不是一個好人,他平時帶一個盲人過馬路,
[00:06:22.000 --> 00:06:30.000]  主持人:帶完之後拿帽子揭一揭,那個盲人他不懂得看你,他來揭一揭是告訴所有人,
[00:06:30.000 --> 00:06:39.000]  主持人:各位注意,我又做了一件好事,他為了自己的名聲,他為了他自己去做一些所謂的好事,
[00:06:39.000 --> 00:06:46.000]  主持人:他突然間覺得,原來我是一個這樣的人,我就一直以為自己是一個好人,
[00:06:46.000 --> 00:06:52.000]  主持人:直到這一刻,當這個少女跳到河裡的時候,我才發覺原來我是一個這麼醜陋的一個人,
[00:06:52.000 --> 00:07:01.000]  主持人:我想我們何嘗不是呢?心理學家告訴我們,我們通常有兩個我,一個是私下的我,一個是公眾的我,
[00:07:01.000 --> 00:07:10.000]  主持人:公眾的我,public self,私下的我,private self,大家看我,公眾的蘇永睿,
[00:07:10.000 --> 00:07:24.000]  主持人:或者他也挺好人,或者是一個好牧師,真的捨不得他走,但是我看一看我自己的內心,看到自己的廬山真面目,
[00:07:24.000 --> 00:07:35.000]  主持人:是多麼的污穢,多麼的自私,多麼的自卑,我只不過很怕別人看到我自己裡面的軟弱,
[00:07:35.000 --> 00:07:47.000]  主持人:所以我就要扮演一個瘦身的聖人給你看,這個私下的我,是要包藏著的,
[00:07:47.000 --> 00:07:58.000]  主持人:給你看的我,是很光彩的,給你看的我,或者是好人,但是自己知道是一個什麼人,自己知道,
[00:07:58.000 --> 00:08:09.000]  主持人:如果這兩個我,所謂的公眾的我和私下的我,距離越來越遠的時候,你就知道這個人是有很大問題的,
[00:08:09.000 --> 00:08:17.000]  主持人:你想一想,有病的人不肯承認自己有病,他怎麼會得到醫治呢?
[00:08:17.000 --> 00:08:25.000]  主持人:有罪的人不肯承認自己有罪,他怎麼會得到赦免呢?事實上這些是最可憐,最可悲的人。
[00:08:25.000 --> 00:08:32.000]  主持人:所以我說,一個自以為好人的人是永遠不可能相信耶穌的。
[00:08:32.000 --> 00:08:42.000]  主持人:路加福音第十五章是一個很有趣的經文,浪子回頭的故事,就算還沒有接觸過基督教的人都會聽過這個故事。
[00:08:42.000 --> 00:08:48.000]  主持人:但是有幾多人想一想,這個故事真正的意義是誰呢?真正的主角是誰呢?
[00:08:48.000 --> 00:08:56.000]  主持人:如果我們看完整張聖經,我們會發覺,真正的主角不是在小孩子的浪子身上,而是在大孩子身上。
[00:08:56.000 --> 00:09:02.000]  主持人:他才是一個真正的浪子。如果我們看看三段經,就是三個故事,
[00:09:02.000 --> 00:09:07.000]  主持人:失陽的故事,失錢的故事,和浪子回頭的故事,我們會看出一個主題,
[00:09:07.000 --> 00:09:12.000]  主持人:這個主題就是失而復得,死而復活,應當歡喜快樂。
[00:09:12.000 --> 00:09:23.000]  主持人:但是就像耶穌說的,我告訴你們,一個罪人悔改,上帝的使者在天上都會為喜歡喜快樂。
[00:09:23.000 --> 00:09:35.000]  主持人:但是這個大兒子,小孩子回頭的時候,他是抱怨,他是不開心,和整段聖經完全相反。
[00:09:35.000 --> 00:09:42.000]  主持人:或者我們詳細來看看這段聖經,究竟它給我們一個什麼樣的訊息。首先我們來看看第一節到第三節。
[00:09:42.000 --> 00:09:45.000]  主持人:好人呢?還是壞人?
[00:09:45.000 --> 00:09:49.000]  主持人:縱需你和罪人,都拉近耶穌,要聽他講道。
[00:09:49.000 --> 00:09:51.000]  主持人:法理塞人王問事,私下議論說。
[00:09:51.000 --> 00:09:55.000]  主持人:這個人接待罪人,又和他們吃飯,耶穌就用比喻說。
[00:09:55.000 --> 00:10:00.000]  主持人:這個三節聖經就是整段聖經的一個序幕,
[00:10:00.000 --> 00:10:06.000]  主持人:講出耶穌講這個比喻的背景,一開始的時候他就一連串的強烈的對比,
[00:10:06.000 --> 00:10:10.000]  主持人:首先是兩批完全不同的人,一個是稅吏和罪人。
[00:10:10.000 --> 00:10:16.000]  主持人:稅吏是什麼來的?在當時的社會,是羅馬人統治猶太人,
[00:10:16.000 --> 00:10:20.000]  主持人:但羅馬人很聰明,他不會直接向猶太人抽稅,
[00:10:20.000 --> 00:10:25.000]  主持人:他就將這個抽稅權拍賣,誰價高者得,他就會得了。
[00:10:25.000 --> 00:10:33.000]  主持人:所以這些稅吏就是拿到這些專利權,收稅的專利權,
[00:10:33.000 --> 00:10:38.000]  主持人:就向他自己的同胞拿重稅的人。
[00:10:38.000 --> 00:10:45.000]  主持人:所以在當時的猶太人,他不單止剝削我們,更加是走狗來的,
[00:10:45.000 --> 00:10:50.000]  主持人:是叛國賊來的,是漢奸來的,是黑人真的。
[00:10:50.000 --> 00:10:56.000]  主持人:罪人是什麼人?道德不好的人,或者是妓女之流。
[00:10:56.000 --> 00:11:00.000]  主持人:總之是猶太人,以為這些是不潔淨的壞人。
[00:11:00.000 --> 00:11:04.000]  主持人:另外一批是什麼人?法理錯人和民事。
[00:11:04.000 --> 00:11:11.000]  主持人:自以為虔誠的,純潔的好人,宗教家,道德。
[00:11:11.000 --> 00:11:17.000]  主持人:兩批有一個很大很大的對比,很大很大的對比。
[00:11:17.000 --> 00:11:22.000]  主持人:不單止他們的背景有強烈的對比,他們的動作也有強烈的對比。
[00:11:22.000 --> 00:11:26.000]  主持人:那些稅吏和罪人是靠近耶穌,聽祂的講道。
[00:11:26.000 --> 00:11:32.000]  主持人:靠近這個字,在希臘文的意思是一種尊敬、謙卑、聆聽的一個動作。
[00:11:32.000 --> 00:11:36.000]  主持人:但是那些法理錯人和民事,還有私下議論。
[00:11:36.000 --> 00:11:42.000]  主持人:私下議論是什麼?這個人接待罪人,又和他們吃飯,私下議論。
[00:11:42.000 --> 00:11:48.000]  主持人:私下議論這個字是鄙視、不敬、抗拒的意思。
[00:11:48.000 --> 00:11:55.000]  主持人:希臘文這個字,原來在七十事本的舊約聖經,希臘文的聖經裡面也找到這個字。
[00:11:55.000 --> 00:12:00.000]  主持人:這個字就是那些猶太人離開埃及的時候,在曠野流蕩。
[00:12:00.000 --> 00:12:06.000]  主持人:他就埋怨,發怨言,就罵上帝,我以前在埃及還好,以前我有張床睡,現在沒有床睡。
[00:12:06.000 --> 00:12:14.000]  主持人:以前有東西吃,現在沒東西吃,每天都吃馬拿,埋怨,埋怨這個字就是私下議論這個字。
[00:12:14.000 --> 00:12:21.000]  主持人:所以路加或者耶穌是有意,是想告訴我們,這幫人和以前祂的祖宗一模一樣。
[00:12:21.000 --> 00:12:29.000]  主持人:祂面對耶穌基督的時候,祂發怨言,其實我想在今天這個社會裡面,我們也會是這樣。
[00:12:29.000 --> 00:12:50.000]  主持人:有一天,你見到你的牧師和那幫罪人,那些全部是紋身,或者那些小孩,在大排檔一起吃飯,還有幾瓶啤酒在那裡,大喝,那個就是蘇永睿。
[00:12:50.000 --> 00:12:55.000]  主持人:那你會有什麼事呢?希望《蘋果日報》或者《壹周刊》不會刊登出來。
[00:12:55.000 --> 00:13:02.000]  主持人:但最低限度,執事會找我談一談,不如你早點走,不要等四個月,四個月退休,或者早點去。
[00:13:02.000 --> 00:13:12.000]  主持人:或者我們也會是這樣,是不是?我們會問,為什麼這幫法利賽人和民事這麼多事幹?
[00:13:12.000 --> 00:13:20.000]  主持人:人家吃飯關你什麼事?你卻去抽人痛腳,為什麼這麼有空?在那裡私下議論。
[00:13:20.000 --> 00:13:30.000]  主持人:其實,你明白猶太人,他們很少在家裡吃飯,多數在外面吃飯,因為家裡太小,所以在外面吃飯,所以全部都看得到。
[00:13:30.000 --> 00:13:42.000]  主持人:他就敲耶穌,看看有什麼痛腳,就來告耶穌。於是耶穌就用個比喻,耶穌就用個比喻跟他說。
[00:13:42.000 --> 00:13:56.000]  主持人:有兩個很重要,在這節聖經裡面我們看到,第一,什麼叫比喻?比喻是用平時所用的例子,所見到的東西或者故事,去講述一個真理。
[00:13:56.000 --> 00:14:04.000]  主持人:通常只是一個真理,我們不可以將比喻無限上綱,借題發揮。
[00:14:04.000 --> 00:14:26.000]  主持人:耶穌基督講這個浪子回頭的故事,如果我們解釋這個故事是教我們怎麼做爸爸,這個爸爸就做得不好,容重這個兒子,他叫你分家產就分家產,他又不跟這個兒子溝通,所以這個爸爸就是認真不好的爸爸。
[00:14:26.000 --> 00:14:36.000]  主持人:如果我們這樣去解讀聖經,我們就叫借題發揮,這個絕對不是聖經裡面的意思,是這個人錯讀聖經的意思。
[00:14:36.000 --> 00:15:02.000]  主持人:只有一個很重要的訊息,這個訊息是講天父怎麼慈愛,看到這個大兒子怎樣在一個不可能的情況下講出這樣的說話,所以我們看這個比喻的時候,我們一定要小心,比喻是有一個重心點,我們不可以無限上綱,借題發揮。
[00:15:02.000 --> 00:15:23.000]  主持人:第二個是一個很有趣的,耶穌就講比喻,我想問一下這裡有多少個比喻?請舉手,有多少人覺得是三個比喻?這個問題我想應該不是很難,你說有多少個比喻呢?是一個比喻。
[00:15:23.000 --> 00:15:48.000]  主持人:因為第三節在原文是單數,耶穌就用一個比喻去講給我們聽,這個比喻裡面有三個故事,第一個是失陽的故事,第二個是失前的故事,第三個是浪子回頭的故事,但是這三個故事是同一個主題,失而復得,死而復活。
[00:15:48.000 --> 00:16:17.000]  主持人:這三個故事不可以分開來看,失陽、失前的故事只不過是浪子回頭故事的序幕,如果我們不看,只是拿失陽的故事來發揮的時候,我們一定看錯了,同樣的,如果我們只看浪子回頭,而不看頭兩個故事的時候,我們一定會看偏差,因為耶穌是講一個比喻,耶穌不是講三個比喻,一個比喻。
[00:16:17.000 --> 00:16:45.000]  主持人:所以我們就要嘗試從三個故事一起來看一看,首先我們來看得和失,失和得,第四節到二十四節的問題,我們問一問,這三個故事裡面有三個不同的主人翁,失陽的主角當然是羊,耶穌說你們中間有一百隻羊失去一隻,從量的角度去看,一百分之一,一個百分之一。
[00:16:45.000 --> 00:17:10.000]  從質的角度去看,羊是什麼?是有商業價值,你養那麼多羊來做什麼?買,買出去怎樣?拿到錢,拿到錢,所以羊就是一個商業價值,economic value,錢,失前的比喻,失前的故事,主角是什麼?當然是錢。
[00:17:10.000 --> 00:17:39.000]  主持人:耶穌第八節說,一個婦人有十塊錢,若失了一塊,豈不點上燈,打送子,細細地找,直到找著呢?猶太人的習俗,當女人出嫁的時候,丈夫會給她十塊錢攬在身上,這十塊錢是什麼?這十塊錢是結婚的信物,這十塊錢,這些細節就告訴你,有一天的工資,
[00:17:39.000 --> 00:18:07.000]  是丈夫送給她的結婚信物,是有紀念價值的,是遠遠超過錢的價值,我就想,我手指,第四隻手指就有個戒指在那裡,八金戒指,不是很值錢,我買的時候,一千多二千元,很久之前,如果有一天跟我說,宋牧師,你讓了這個戒指給我,我出十萬元給你,
[00:18:07.000 --> 00:18:34.000]  你猜我的答案會怎樣呢?一口拒絕,因為戒指裡面有我太太的名字,是我的結婚戒指,如果你這樣想讓,你就不知道什麼叫愛情,這是一個有紀念價值的,不只是一千多二千元這麼簡單,十萬元就可以買到這麼有紀念價值的東西?
[00:18:34.000 --> 00:18:58.000]  當然不會,一百萬都不要想,我記得,很久以前,那時候我和我太太在菲律賓讀書,天氣很冷,我們出去買菜,買完之後,當然帶了手套,買完之後回家就把手套脫了,搞東西,搞路,又斬雞之類的。
[00:18:58.000 --> 00:19:27.000]  突然之間,我發覺我的手指有點異樣,再看清楚,不見了戒指,我第一件事,就是掩著手,先不要讓太太看到,如果太太看到,你戒指在哪裡?不知道怎麼解釋,所以不讓她看,就靜靜地找,點著燈,細細地找那隻戒指,直至找到為止,耶穌說的描述,真的好像我當時那樣,找不到。
[00:19:28.000 --> 00:19:55.000]  嘩,真的,突然間想,可能我在門口掉了,出去這麼冷,不如帶手套去找,拿手套一拿出來看,原來戒指就在手套裡面,嘩,多開心啊,馬上就告訴太太,找到了,找到什麼?我剛才不見了戒指,沒有告訴你,現在找到了,你和我一起歡喜快樂了,原來這個比喻就是這個意思。
[00:19:55.000 --> 00:20:15.000]  那個不只是商業價值,那個是有紀念價值,第三個故事的主人翁是誰?有一個人有兩個兒子,由1%到10%,10%到50%,由商業價值到紀念價值,由紀念價值到骨肉之親,骨肉之情。
[00:20:15.000 --> 00:20:37.000]  你看不看到耶穌的故事怎麼說?一浪比一浪高,一級比一級厲害,直到高潮,然後一下子掉下去,那個大佬竟然不開心。我們看了三個主人,我們再來看這三個故事有同一個主題,就是得和失,失和得。
[00:20:37.000 --> 00:20:50.000]  首先我們看,怎樣失去?羊的失去是什麼?是誰的責任?我和別人查經的時候,有人說是羊的責任,那隻羊白艷,所以走了。
[00:20:50.000 --> 00:21:07.000]  那我就和他說,如果我有你這樣的老闆,我真是三生有幸,如果你請我看羊,我失去了那隻羊,老闆說,不關你的事,那隻羊白艷走了,所以你不用怕,炒魷魚,你繼續去,日後我又不見了,沒所謂,是那隻羊的。
[00:21:07.000 --> 00:21:25.000]  當然不會是這樣,如果你是老闆,你會怎樣跟他說?就是那隻羊白艷,所以找牧羊人,不是找你幹什麼?所以是你的責任,是牧羊人的責任。
[00:21:25.000 --> 00:21:46.000]  失去的錢是誰的責任?你可以拿地心吸力,地心吸力吸了錢,很明顯就是女人的責任。第三個故事,浪子回頭的故事,是誰的責任?是兒子的責任還是爸爸的責任?
[00:21:46.000 --> 00:22:03.000]  有很多人說是爸爸的責任,如果你說是爸爸的責任,兒子日後考試合不合格,先生不讓他升班,你不要,你應該不讓我爸爸升班,因為是我爸爸的責任,兒子偷東西給警察拿走,不關我的事,是我爸爸,你罰爸爸。
[00:22:03.000 --> 00:22:28.000]  當然不是,是你的責任,看不看到一個很大很大的對比在裡面?不是父親之過,是兒子的問題,或者有人會問,你爸爸也是庸眾,他一叫你分家產,你就分,那你不就是中了他?
[00:22:28.000 --> 00:22:56.000]  我們中國人分家產是等爸爸死了再分,但是猶太人不是這樣的,根據現在我們發掘的文獻,譬如SIR33,33章20節,提及當時很多猶太人是未死的時候已經分家產,而且大兒子是分兩份,小兒子是一份,一個三分之二,一個三分之一。
[00:22:56.000 --> 00:23:06.000]  所以你再看一看12節,我們一起來讀12節來看看,你就會看到當時猶太人的習俗是什麼,我們一起來讀12節好不好?
[00:23:06.000 --> 00:23:27.000]  父親,請你把我應得的家業分給我,他父親就把財產分給他們。聖經不是說兒子說,爸爸,把錢分給我,於是爸爸就把錢分給他,不是的。
[00:23:27.000 --> 00:23:36.000]  聖經說,父親,請你把我應得的家業分給我,他父親就把財產分給他們。
[00:23:36.000 --> 00:24:05.000]  誰?他大兒子和他,大兒子就兩份,他一份,猶太人有個習慣,不是死的時候分家產,有好處有不好處,未死就分家產,死了之後就不會像現在這些名案那樣,分家產咬得很厲害,但也有可能未死就快點死,被人氣死了。
[00:24:05.000 --> 00:24:26.000]  但聖經裡面很明顯12節是告訴你,當分家產的時候,大兒子已經分了兩份,你就會明白為什麼大兒子後來說了一句話,你槍擊吞了你的錢,不是的。
[00:24:26.000 --> 00:24:43.000]  那父親說,我兒子,我所有的,不是你的嗎?他事實上已經把家產分給他了,所以絕對不是說爸爸的責任的問題,我們看看怎樣找回來,很有趣。
[00:24:43.000 --> 00:25:12.000]  頭兩個故事是說怎樣失去,和第三個故事的失去,一個很大的對比,不是父親的責任,然後我們看看怎樣找回來,第四節,失陽的故事,他把99隻撇在曠野,去找那失去的,直找到為止,撇下99隻,自己一個人走到危險的曠野裡面去找,直找到為止,一點都不放鬆,
[00:25:12.000 --> 00:25:39.000]  一個也不能少,最重要的字就是找字,去找,第八節,豈不點上燈,打送屋紙,細細地找,直找著,幾乎一樣的口吻,一樣的字句去描繪這個女人和這個牧羊人,是放下,然後細細地找,直找到為止。
[00:25:39.000 --> 00:26:04.000]  但第三個故事怎樣呢?奇怪,那個只有1%,只有商業價值的一隻牧羊人,上者撇下99隻去找,直找到為止,那個只有10%,只是紀念價值的這個女人,然後撇下,點了燈,細細地找,直找到為止。
[00:26:04.000 --> 00:26:33.000]  那個50%屈辱之親的爸爸,沒有去找,找都沒有找,他在做什麼?他在等,我想問一問,找容易就等容易,絕對是找容易,找是我做主導,等是完全被動。
[00:26:33.000 --> 00:26:57.000]  我是一個很沒耐性的人,我那時候要搭的士,我見到一個地方沒有的士來,我就不會站在那裡等,我就周圍,從頭走到尾,周圍外面走走,去找,通常這樣還要久,在那裡等可能更容易,因為我不等,更何況你是等子女回家。
[00:26:57.000 --> 00:27:12.000]  我想我們中間很多為人父母都經歷過,等子女回家,那種心情一點都不好受,一點都不好受。
[00:27:12.000 --> 00:27:33.000]  11點多還回來,打電話給他也沒有,WhatsApp也沒有,什麼都沒有,12點還沒回來,1點還沒回來,2點還沒回來,於是你就上去找,打電話去警局看看有什麼事,到最後,子女回來了。
[00:27:33.000 --> 00:28:01.000]  幹什麼?我不是早告訴你,你忘記了,我說今晚3點才回來,等那種心情是不容易的,你想想這個爸爸,兒子走了,爸爸就想,或許他一時心血來潮,想拿點錢出去,很快就回來了。
[00:28:01.000 --> 00:28:22.000]  不如我在村口等他,一下子不見,失望回去,第二天又等,第二個禮拜又等,第二個月又等,第二年又等,每次回家都是失望地回家。
[00:28:22.000 --> 00:28:45.000]  耶穌是對那些稅吏和罪人說,天父在等著你,天父在等著你,今天耶穌也跟我們中間還沒接受耶穌的人說,你知不知道現在天父還在等著你,你還要等多久?
[00:28:45.000 --> 00:29:14.000]  聖經在13-17節我們看到,這個兒子怎麼回來的?為什麼這個爸爸不去找呢?很簡單一件事,找是沒用的,你逼他回來,他心不回來也是沒用的,13節,過了不多幾天,始於子就把他一切所有的收拾起來往遠方去,在那裡任意放蕩,浪費資財,既耗盡了一切所有的,又遇上那地方大遭饑荒,就窮苦起來。
[00:29:14.000 --> 00:29:40.000]  於是投靠那地方的一個人,那人打發他到田裡去放豬,他恨不得拿豬所吃的豆蝦充饑,也沒有人給他,他醒悟過來就說,我父親有多少故宮,口糧有餘,我倒在這裡餓死嗎?我要起來到我父親那裡去,向他說,父親我得罪了天,又得罪了你,從今以後我不配做你的兒子,把我當作一個故宮罷,於是起來往他父親那裡去。
[00:29:40.000 --> 00:30:08.000]  我們特別要留意,這個兒子是怎樣回來的?他衰到鐵底,就在那裡餵豬吃豬哨的時候,聖經就說,他醒悟過來,醒悟這個字是意譯的,原文的意思是他變回他自己,他想回他自己的身份。
[00:30:08.000 --> 00:30:26.000]  我豈不是有父親,我父親豈不是有很多故宮,難道我在這裡餓死嗎?不行,我回去跟父親說,我得罪了天,又得罪了你,他想回他自己的身份,我想回我們自己,很多時候我們忘記了我們的身份。
[00:30:26.000 --> 00:30:44.000]  做兒女走了,你有沒有想過自己的身份是什麼呢?做丈夫走了,你有沒有想過自己的身份是什麼呢?做神的兒女走了,你有沒有想過自己的身份呢?難道就在這裡餓死嗎?
[00:30:44.000 --> 00:31:12.000]  將來看到二十五至三十二節,整個故事的高潮,整個比喻的高峰,首先我們看看那個失羊的故事,當他找到那隻迷羊的時候,第五節說,找著了,就歡歡喜喜地降在肩上,回到家裡就請朋友輪舍來對他們說,我失去的羊已經找到了,你們和我一同歡喜吧。
[00:31:12.000 --> 00:31:32.000]  不見了的羊現在找到了,開心啊,於是打電話給他,叫他來我家吃飯,開派對,什麼事啊,我找到一隻羊,最多我請你吃羊腩煲,歡喜快樂啊,找到一隻羊,朋友輪舍都會和你歡喜快樂。
[00:31:32.000 --> 00:32:00.000]  沒多久你就收到電話,有個女人打電話給你,我家開派對,什麼事啊,你嫁女人,不是啊,什麼事啊,我不見了,其實一塊錢用現在的價錢,大概值一個半人錢港元,我找到一個半人錢,我不知道你聽到之後,你會不會說,神經病,找到一個半人錢要請人吃東西,不是啊,原來這個是結婚戒指,結婚信物。
[00:32:00.000 --> 00:32:20.000]  隔離輪舍都會和他一起歡喜快樂,所以耶穌講完這兩個故事的時候,祂就做了一個結論,我告訴你們,一個罪人悔改就是天上為他歡喜快樂,天上的天使都為了你信耶穌而歡喜快樂。
[00:32:20.000 --> 00:32:42.000]  但是來到這個浪子的故事,完全意想不到的事情發生,個子有商業價值的羊,只有1%的羊,身為朋友和輪舍,尚且和他歡喜快樂,個子有紀念價值,只是10%那一塊錢,但是他的朋友和輪舍尚且和他歡喜快樂。
[00:32:42.000 --> 00:33:02.000]  現在50%的骨肉之親,作為大哥的竟然不高興,為什麼?你看看這個大兒子怎麼說,20節,和這個爸爸有什麼不同?
[00:33:02.000 --> 00:33:22.000]  20節,相離還遠,他父親看見,就動了慈心跑去抱著他的頸巷,連連與他親嘴。22節,父親吩咐伯人說,把那上好的袍拿出來給他穿,把戒指戴在他的指頭上,把鞋穿在他的腳上,又坐在那肥牛那裡吃喝快樂。
[00:33:22.000 --> 00:33:47.000]  那個爸爸看見兒子回來的時候,他不會說,糟了,回來了?去醫院檢查一下有沒有Ace,看看有沒有問題,先洗個澡,不是,我給個C用期,半年檢查一下是不是,我才收回來,不是,那個爸爸連連與他親嘴。
[00:33:47.000 --> 00:33:57.000]  為什麼?24節說,因為我這個兒子是死而復活,失而又得的,我們應當歡喜快樂。
