
[00:00:00.000 --> 00:00:06.000]  今日我們繼續思想有關做個成熟的基督徒的問題
[00:06:10.000 --> 00:06:13.000]  一面又拿手機來聽
[00:06:13.000 --> 00:06:15.000]  你就犯法
[00:06:15.000 --> 00:06:18.000]  但是是不是由於有了新的法例
[00:06:18.000 --> 00:06:22.000]  開車的人就會不聽手機呢?
[00:06:22.000 --> 00:06:25.000]  事實上在沒有這個法例之前
[00:06:25.000 --> 00:06:29.000]  那些習慣了一面開車一面用手機
[00:06:29.000 --> 00:06:31.000]  據人來說
[00:06:31.000 --> 00:06:35.000]  我相信很多人未必能夠改到他們的習慣
[00:06:35.000 --> 00:06:38.000]  手機一響照樣照聽
[00:06:38.000 --> 00:06:41.000]  於是有了新的法例
[00:06:41.000 --> 00:06:45.000]  只會使一個人又犯多一條法例
[00:06:45.000 --> 00:06:47.000]  而假如
[00:06:47.000 --> 00:06:49.000]  只是假如
[00:06:49.000 --> 00:06:50.000]  他犯法之後
[00:06:50.000 --> 00:06:53.000]  上帝幫他交罰款的話
[00:06:53.000 --> 00:06:56.000]  那上帝的恩典就會更多了
[00:06:56.000 --> 00:06:59.000]  但是有些人會說
[00:06:59.000 --> 00:07:03.000]  既然上帝要顯出他豐富的恩典
[00:07:03.000 --> 00:07:05.000]  我們可以繼續犯罪
[00:07:05.000 --> 00:07:08.000]  使上帝的恩典顯得更多
[00:07:08.000 --> 00:07:13.000]  這個就是羅馬書第六章要澄清的問題
[00:07:13.000 --> 00:07:16.000]  在第六章第二節
[00:07:16.000 --> 00:07:17.000]  保羅就說
[00:07:17.000 --> 00:07:23.000]  當然不從罪這一方面來說
[00:07:23.000 --> 00:07:25.000]  我們已經是死獵
[00:07:25.000 --> 00:07:29.000]  我們怎麼能繼續活在罪裡呢
[00:07:29.000 --> 00:07:32.000]  保羅在這裡將罪
[00:07:32.000 --> 00:07:37.000]  看成為一個有權力的皇帝
[00:07:37.000 --> 00:07:40.000]  只是一種寫作的手法
[00:07:40.000 --> 00:07:43.000]  我們從前未信耶穌之前
[00:07:43.000 --> 00:07:46.000]  就受到這個王的管轄
[00:07:46.000 --> 00:07:52.000]  有些像一個人被毒癮或者毒品控制著
[00:07:52.000 --> 00:07:54.000]  而耶穌就是救主
[00:07:54.000 --> 00:07:58.000]  將那個人救了出來
[00:07:58.000 --> 00:08:02.000]  保羅就說一個被救了出來的人
[00:08:02.000 --> 00:08:06.000]  對罪來說是死了
[00:08:06.000 --> 00:08:09.000]  死人有什麼特色呢
[00:08:09.000 --> 00:08:12.000]  死人就是一個屍體
[00:08:12.000 --> 00:08:16.000]  死屍就當然不可能犯罪
[00:08:16.000 --> 00:08:21.000]  所以我們不能夠繼續生活在罪裡面
[00:08:21.000 --> 00:08:25.000]  然後在六章第三節到第十節
[00:08:25.000 --> 00:08:29.000]  就說到我們信徒接受洗禮
[00:08:29.000 --> 00:08:32.000]  就象徵我們與基督同死
[00:08:32.000 --> 00:08:36.000]  和葬同復活
[00:08:36.000 --> 00:08:40.000]  有些人用這段經文來堅持
[00:08:40.000 --> 00:08:46.000]  我們洗禮儀式一定要全身浸入水裡面
[00:08:46.000 --> 00:08:50.000]  因為這段經文說到與基督同死同復活
[00:08:50.000 --> 00:08:57.000]  但事實上這段經文並不是討論洗禮的儀式
[00:08:57.000 --> 00:09:01.000]  而是討論信徒生活的問題
[00:09:01.000 --> 00:09:04.000]  所以用這段經文來堅持洗禮儀式
[00:09:04.000 --> 00:09:07.000]  是應該全身浸入水裡面
[00:09:07.000 --> 00:09:11.000]  就是犯了斷章取義的錯誤
[00:09:11.000 --> 00:09:17.000]  我們述尼聖公主認為洗禮的儀式不是重要
[00:09:17.000 --> 00:09:19.000]  洗禮是一個象徵
[00:09:19.000 --> 00:09:23.000]  象徵我們與基督同歸於死
[00:09:23.000 --> 00:09:25.000]  因為我們的舊人死了
[00:09:25.000 --> 00:09:31.000]  有一個新人好像基督那樣從死裡面復活
[00:09:31.000 --> 00:09:38.000]  因此我們不可以再活在從前受罪控制的情況下
[00:09:38.000 --> 00:09:43.000]  而是要活出一個受基督控制的新模式
[00:09:43.000 --> 00:09:48.000]  所以無論一個人是受全身的浸禮或者是灑水禮
[00:09:48.000 --> 00:09:50.000]  都不重要
[00:09:50.000 --> 00:09:55.000]  重要的是一個人是否明白福音
[00:09:55.000 --> 00:09:58.000]  奉聖父、聖子、聖靈的名受洗
[00:09:58.000 --> 00:10:05.000]  並且受洗之後是否活出一個新人的生活方式
[00:10:05.000 --> 00:10:11.000]  可能有些人覺得這樣說好像不是很實際
[00:10:11.000 --> 00:10:15.000]  我又沒有死,我仍然是活著的
[00:10:15.000 --> 00:10:20.000]  舊我、新我都仍然是我這個人
[00:10:20.000 --> 00:10:24.000]  我記得從前有一個朋友跟我說
[00:10:24.000 --> 00:10:29.000]  我信了耶穌,第二天起床的時候我去照一下鏡
[00:10:29.000 --> 00:10:32.000]  又是再一個我,沒什麼分別
[00:10:32.000 --> 00:10:36.000]  感覺上完全沒有改變
[00:10:36.000 --> 00:10:43.000]  其實保羅都知道他所說的是一個比喻
[00:10:43.000 --> 00:10:46.000]  所以在第十一節他說
[00:10:46.000 --> 00:10:54.000]  從罪者方面來說你們也要把自己當作死了
[00:10:54.000 --> 00:10:58.000]  但是在基督耶穌的生命裡
[00:10:58.000 --> 00:11:02.000]  你們是為上帝而活
[00:11:02.000 --> 00:11:07.000]  我們留意到保羅在這裡提到兩次你們
[00:11:07.000 --> 00:11:12.000]  就是說我們自己要負責任
[00:11:12.000 --> 00:11:15.000]  不是上帝要負責任
[00:11:15.000 --> 00:11:20.000]  此外這裡提到一個人不是真的死了
[00:11:20.000 --> 00:11:28.000]  但是我們的態度上是要當自己的舊我已經死了
[00:11:28.000 --> 00:11:32.000]  有罪隱有的時候我們就告訴自己
[00:11:32.000 --> 00:11:35.000]  我已經死了,不能再犯罪了
[00:11:35.000 --> 00:11:39.000]  這是一個很重要的思想改變
[00:11:39.000 --> 00:11:43.000]  很多心理學家教導我們要改變自我形象
[00:11:43.000 --> 00:11:47.000]  自己學習欣賞自己,不要看低自己
[00:11:47.000 --> 00:11:52.000]  有什麼錯都是別人的錯,是社會的錯,是父母的錯
[00:11:52.000 --> 00:11:56.000]  他們的基因不好,將我生成這個樣子
[00:11:56.000 --> 00:12:00.000]  但是聖經的教導是說
[00:12:00.000 --> 00:12:04.000]  假如我們要更新自我形象
[00:12:04.000 --> 00:12:08.000]  最重要的是認同聖經的看法
[00:12:08.000 --> 00:12:13.000]  將自己從前的我看為罪人
[00:12:13.000 --> 00:12:20.000]  然後信耶穌之後要當那個舊我死了
[00:12:20.000 --> 00:12:24.000]  現在我們活著是為上帝而活
[00:12:24.000 --> 00:12:28.000]  這個是自我形象的更新
[00:12:28.000 --> 00:12:31.000]  是思想上的轉變
[00:12:31.000 --> 00:12:34.000]  有了這種思想上的改變之後
[00:12:34.000 --> 00:12:37.000]  我們的行為也都要改
[00:12:37.000 --> 00:12:40.000]  所以在第十二節說
[00:12:40.000 --> 00:12:44.000]  不可再讓罪支配你們必擾的身體
[00:12:44.000 --> 00:12:48.000]  使你們信服本性的情慾
[00:12:48.000 --> 00:12:56.000]  很多人未信主之前都是理所當然為自己而活
[00:12:56.000 --> 00:13:00.000]  自己喜歡做什麼就做什麼
[00:13:00.000 --> 00:13:06.000]  事實上有些人由於知道自己的身體是必擾的
[00:13:06.000 --> 00:13:08.000]  一定死的
[00:13:08.000 --> 00:13:14.000]  他們更加會選擇放縱自己
[00:13:14.000 --> 00:13:16.000]  他們的思想就是
[00:13:16.000 --> 00:13:19.000]  身體既然必擾我們一定要死
[00:13:19.000 --> 00:13:22.000]  人只能活一次
[00:13:22.000 --> 00:13:26.000]  我更加要想做什麼就做什麼
[00:13:26.000 --> 00:13:28.000]  把握機會
[00:13:28.000 --> 00:13:32.000]  我有一位朋友的女兒就是這樣
[00:13:32.000 --> 00:13:37.000]  她自小爸爸媽媽就帶她去教會
[00:13:37.000 --> 00:13:41.000]  和我女兒一起長大
[00:13:41.000 --> 00:13:44.000]  但現在她長大了
[00:13:44.000 --> 00:13:46.000]  大學畢業了
[00:13:46.000 --> 00:13:47.000]  工作了
[00:13:47.000 --> 00:13:49.000]  她不再去教會
[00:13:49.000 --> 00:13:52.000]  她自己要做自己喜歡做的事
[00:13:52.000 --> 00:13:57.000]  原因就是她知道她的身體是必擾的
[00:13:57.000 --> 00:14:00.000]  人是一定要死的
[00:14:00.000 --> 00:14:04.000]  所以她更加放縱自己
[00:14:04.000 --> 00:14:11.000]  但保佑說信服本性的情慾是一種罪
[00:14:11.000 --> 00:14:15.000]  我們要更新自我的形象
[00:14:15.000 --> 00:14:20.000]  認定從前的我已經是向罪來說死了
[00:14:20.000 --> 00:14:24.000]  現在我們是要向上帝活著
[00:14:24.000 --> 00:14:28.000]  只是做上帝喜歡我們做的事
[00:14:28.000 --> 00:14:33.000]  這是一個先有思想上的改變
[00:14:33.000 --> 00:14:38.000]  然後帶來一個行為上的改變
[00:14:38.000 --> 00:14:42.000]  讀完之後我也覺得自己抽象一點
[00:14:42.000 --> 00:14:45.000]  所以我想和大家看一個實例
[00:14:45.000 --> 00:14:49.000]  是在聖經的提多書那裡拿出來的
[00:14:49.000 --> 00:14:53.000]  提多這個人是保羅的徒弟
[00:14:53.000 --> 00:15:01.000]  保羅留了他在克里特島那裡去教導一些門徒
[00:15:01.000 --> 00:15:06.000]  我相信克里特島那裡有初信主的基督徒
[00:15:06.000 --> 00:15:11.000]  而他們有些人是有猶太教背景的
[00:15:11.000 --> 00:15:14.000]  所以他們就根據猶太教的道理
[00:15:14.000 --> 00:15:19.000]  勉強去教其他信耶穌的人
[00:15:19.000 --> 00:15:29.000]  此外克里特島的本土文化都是相當差的
[00:15:29.000 --> 00:15:34.000]  或者我給大家看一看提多書一章十二節
[00:15:34.000 --> 00:15:39.000]  他們克里特人自己有一個先知這樣說
[00:15:39.000 --> 00:15:49.000]  克里特人總是煞科是惡獸好吃懶做
[00:15:49.000 --> 00:15:55.000]  然後一章十六節保羅就責備那些有猶太教背景的基督徒
[00:15:55.000 --> 00:16:04.000]  他們宣稱認識上帝卻在行為上否認他
[00:16:04.000 --> 00:16:12.000]  這個責備的意思就是說我們不能夠只是在知識上認識上帝
[00:16:12.000 --> 00:16:17.000]  更加要在行為上有所改變
[00:16:17.000 --> 00:16:21.000]  而行為上的改變就是從思想開始的
[00:16:21.000 --> 00:16:27.000]  面對這些基督徒有不良的文化背景
[00:16:27.000 --> 00:16:31.000]  再加上只是在知識上認識上帝
[00:16:31.000 --> 00:16:34.000]  而不是從心裡面去愛上帝的人
[00:16:34.000 --> 00:16:37.000]  保羅有什麼教導呢?
[00:16:37.000 --> 00:16:42.000]  我讀一讀提多書第三章第一節至到第八節
[00:16:42.000 --> 00:16:51.000]  你要提醒大家要他們服從執政者和當權者
[00:16:51.000 --> 00:16:58.000]  聽從命令隨時隨地做各樣好事
[00:16:58.000 --> 00:17:03.000]  勸他們不要毀謗別人不要爭吵
[00:17:03.000 --> 00:17:12.000]  要和氣友善以鴛鴦的態度對待所有的人
[00:17:12.000 --> 00:17:18.000]  我們從前也是無知、活逆和迷失的
[00:17:18.000 --> 00:17:24.000]  我們做了各種情慾和享樂的奴隸
[00:17:24.000 --> 00:17:28.000]  生活在惡毒和嫉妒中
[00:17:28.000 --> 00:17:31.000]  互相仇恨
[00:17:31.000 --> 00:17:38.000]  但是我們的救主上帝已經滅出他的慈悲和仁愛
[00:17:38.000 --> 00:17:43.000]  藉著聖靈所施重新和更新的洗
[00:17:43.000 --> 00:17:46.000]  拯救了我們
[00:17:46.000 --> 00:17:51.000]  這永不是因為我們自己有什麼好行為
[00:17:51.000 --> 00:17:55.000]  而是因為祂憐憫我們
[00:17:55.000 --> 00:17:58.000]  藉著我們的救主耶穌基督
[00:17:58.000 --> 00:18:05.000]  上帝把聖靈寬寬富富地傾注在我們身上
[00:18:05.000 --> 00:18:08.000]  由於祂的恩典
[00:18:08.000 --> 00:18:13.000]  我們都已跟上帝有合宜的關係
[00:18:13.000 --> 00:18:18.000]  而得到所盼望那永恆的生命
[00:18:18.000 --> 00:18:21.000]  子華是可靠的
[00:18:21.000 --> 00:18:25.000]  我希望你特別強調這些事
[00:18:25.000 --> 00:18:28.000]  好像那些信上帝的人
[00:18:28.000 --> 00:18:31.000]  熱心行善
[00:18:31.000 --> 00:18:34.000]  這些事都是美好的
[00:18:34.000 --> 00:18:37.000]  是對人有益的
[00:18:37.000 --> 00:18:42.000]  比如在我教導我們要做善事、做好事
[00:18:42.000 --> 00:18:47.000]  還要隨時隨地做各樣好事
[00:18:47.000 --> 00:18:50.000]  不要做惡事
[00:18:50.000 --> 00:18:53.000]  什麼是基督徒應該做的好事
[00:18:53.000 --> 00:18:57.000]  什麼是不應該做的惡事呢
[00:18:57.000 --> 00:19:02.000]  我將這句話分成兩段給大家看看
[00:19:02.000 --> 00:19:06.000]  惡事包括情慾和享樂
[00:19:06.000 --> 00:19:11.000]  惡毒和嫉妒將互相仇恨
[00:19:11.000 --> 00:19:13.000]  好事就有些想法
[00:19:13.000 --> 00:19:15.000]  不要毀放人、不要爭吵
[00:19:15.000 --> 00:19:16.000]  要和氣友善
[00:19:16.000 --> 00:19:19.000]  要有善良的態度對待所有人
[00:19:19.000 --> 00:19:22.000]  克里特島的人懶惰
[00:19:22.000 --> 00:19:24.000]  好吃懶做
[00:19:24.000 --> 00:19:28.000]  過放縱情慾和享樂主義的生活
[00:19:28.000 --> 00:19:30.000]  這是典型的
[00:19:30.000 --> 00:19:34.000]  典型的專顧自己的生活方式
[00:19:34.000 --> 00:19:36.000]  這樣的生活方式
[00:19:36.000 --> 00:19:40.000]  就會嚴重影響人際關係
[00:19:40.000 --> 00:19:45.000]  所以心裡面充滿了惡毒和嫉妒
[00:19:45.000 --> 00:19:47.000]  其他人
[00:19:47.000 --> 00:19:50.000]  如果人與人之間是互相嫉妒
[00:19:50.000 --> 00:19:53.000]  就會慢慢變成互相仇恨
[00:19:53.000 --> 00:19:56.000]  進一步就彼此毀謗
[00:19:56.000 --> 00:19:59.000]  很容易發生爭吵
[00:19:59.000 --> 00:20:02.000]  如果我們當中
[00:20:02.000 --> 00:20:04.000]  有人過的生活方式
[00:20:04.000 --> 00:20:07.000]  是好像克里特島的人的話
[00:20:07.000 --> 00:20:10.000]  那我們都要改
[00:20:10.000 --> 00:20:12.000]  我們一定要改
[00:20:12.000 --> 00:20:16.000]  這個改變是包括言語和行為
[00:20:16.000 --> 00:20:20.000]  言語方面我們要停止毀謗
[00:20:20.000 --> 00:20:23.000]  不要爭吵
[00:20:23.000 --> 00:20:26.000]  要和氣友善
[00:20:26.000 --> 00:20:30.000]  以軒然的態度對待所有人
[00:20:30.000 --> 00:20:33.000]  怎樣才可以做得到呢?
[00:20:33.000 --> 00:20:41.000]  要承認
[00:20:41.000 --> 00:20:43.000]  濫捕是罪
[00:20:43.000 --> 00:20:45.000]  惡毒是罪
[00:20:45.000 --> 00:20:47.000]  嫉妒是罪
[00:20:47.000 --> 00:20:50.000]  仇恨別人是罪
[00:20:50.000 --> 00:20:52.000]  毀謗別人是罪
[00:20:52.000 --> 00:20:55.000]  與人爭吵是罪
[00:20:55.000 --> 00:20:59.000]  我們要立志向罪死
[00:20:59.000 --> 00:21:02.000]  要依靠聖靈給我們的重生
[00:21:02.000 --> 00:21:06.000]  立志更新我們的自我形象
[00:21:06.000 --> 00:21:07.000]  愛上帝
[00:21:07.000 --> 00:21:10.000]  為上帝而活
[00:21:10.000 --> 00:21:12.000]  唯有這樣
[00:21:12.000 --> 00:21:16.000]  我們才能和氣友善
[00:21:16.000 --> 00:21:21.000]  以軒然的態度對待所有人
[00:21:21.000 --> 00:21:25.000]  總結一下今天經文的重點
[00:21:25.000 --> 00:21:28.000]  或者講到的重點
[00:21:28.000 --> 00:21:33.000]  我們不是靠自己的好行為得救的
[00:21:33.000 --> 00:21:39.000]  我們得救完全是靠上帝恩典
[00:21:39.000 --> 00:21:43.000]  就是我們的信心得救
[00:21:43.000 --> 00:21:47.000]  但是真正的信心
[00:21:47.000 --> 00:21:50.000]  不是出於懼怕
[00:21:50.000 --> 00:21:54.000]  而是出於愛上帝的心
[00:21:54.000 --> 00:21:59.000]  如果有人只是為了怕入地獄
[00:21:59.000 --> 00:22:02.000]  怕受審判而信耶穌
[00:22:02.000 --> 00:22:06.000]  大概不會很樂意
[00:22:06.000 --> 00:22:11.000]  跟隨聖經的教導去行事為人
[00:22:11.000 --> 00:22:16.000]  真正的信心是會有愛上帝的心
[00:22:16.000 --> 00:22:19.000]  也應同上帝所講的
[00:22:19.000 --> 00:22:22.000]  我們從前是罪人
[00:22:22.000 --> 00:22:25.000]  是受罪的轄制
[00:22:25.000 --> 00:22:27.000]  當我們信耶穌之後
[00:22:27.000 --> 00:22:30.000]  我們要更新自我形象
[00:22:30.000 --> 00:22:34.000]  我們要自己向罪死
[00:22:34.000 --> 00:22:37.000]  死了的人是不會再犯罪
[00:22:37.000 --> 00:22:43.000]  假如我們從前有懶惰、惡毒、嫉妒、仇恨
[00:22:43.000 --> 00:22:46.000]  毀抗別人、同人爭吵的話
[00:22:46.000 --> 00:22:49.000]  我們不要再犯了
[00:22:49.000 --> 00:22:54.000]  假如我們從前有這些不良習慣
[00:22:54.000 --> 00:22:56.000]  不要再犯了
[00:22:56.000 --> 00:22:58.000]  除了不犯那些罪之外
[00:22:58.000 --> 00:23:01.000]  我們還要愛上帝
[00:23:01.000 --> 00:23:04.000]  以和氣、友善、謙良的態度
[00:23:04.000 --> 00:23:08.000]  對待所有的人
[00:23:08.000 --> 00:23:10.000]  我們自己要努力
[00:23:10.000 --> 00:23:13.000]  也要求聖靈幫助我們
[00:23:13.000 --> 00:23:17.000]  就在這一刻我們要祈禱
[00:23:17.000 --> 00:23:18.000]  親愛的天父
[00:23:18.000 --> 00:23:23.000]  感謝祢向我們顯出祢的慈悲和仁愛
[00:23:23.000 --> 00:23:27.000]  藉著聖靈所施的重新和更新的洗
[00:23:27.000 --> 00:23:28.000]  拯救了我們
[00:23:28.000 --> 00:23:32.000]  我們求聖靈幫助我們向罪死
[00:23:32.000 --> 00:23:35.000]  立志向上帝而活
[00:23:35.000 --> 00:23:38.000]  采取從前的犯罪行為
[00:23:38.000 --> 00:23:42.000]  穿上以和氣、友善、謙良的態度
[00:23:42.000 --> 00:23:44.000]  與人相處
[00:23:44.000 --> 00:23:47.000]  奉主耶穌基督的名祈禱
[00:23:47.000 --> 00:23:48.000]  阿門
