
[00:00:00.000 --> 00:00:00.960]  弟子會早晨
[00:02:21.960 --> 00:02:24.680]  規限了一個地方的裏面
[00:02:24.680 --> 00:02:27.960]  不過不知道大家每一次去見到動物的時候
[00:02:27.960 --> 00:02:29.920]  有甚麼感受
[00:02:29.920 --> 00:02:33.640]  可能你會說那個籠的面積都很大
[00:02:33.640 --> 00:02:37.240]  或者那個被圍欄攔住的地方
[00:02:37.240 --> 00:02:39.720]  都頗為廣闊
[00:02:39.720 --> 00:02:42.920]  裏面又有充沛的食物
[00:02:42.920 --> 00:02:44.440]  如果動物肚餓
[00:02:44.440 --> 00:02:47.520]  可以說是不需要擔心動物園的職員
[00:02:47.520 --> 00:02:50.560]  一定會送上充足的食物給他們
[00:02:50.560 --> 00:02:55.800]  而動物亦都可以在這個環境裏面
[00:02:55.800 --> 00:02:59.320]  可以安心繁殖他們的下一代
[00:02:59.320 --> 00:03:01.920]  你可以見到動物在這個籠裏面
[00:03:01.920 --> 00:03:03.960]  又跑又跳
[00:03:03.960 --> 00:03:06.440]  甚至有些攀爬
[00:03:06.440 --> 00:03:08.800]  我曾經見過有些猴子
[00:03:08.800 --> 00:03:14.880]  甚至在籠裏把繩子吊來吊去,飛來飛去跳
[00:03:14.880 --> 00:03:18.600]  最重要的是這些動物在這個動物園裏面
[00:03:18.600 --> 00:03:26.240]  不用擔心有任何被其他兇猛的動物去攻擊他們
[00:03:26.240 --> 00:03:28.440]  所以很多人會覺得
[00:03:28.440 --> 00:03:31.000]  這些動物真是很幸福
[00:03:31.000 --> 00:03:32.120]  可以吃
[00:03:32.120 --> 00:03:33.280]  可以玩
[00:03:33.280 --> 00:03:34.920]  又可以生活
[00:03:34.920 --> 00:03:37.640]  又可以生兒育女
[00:03:37.640 --> 00:03:42.040]  但不知為何每一次我去到動物園裏面的時候
[00:03:42.040 --> 00:03:43.600]  見到這些動物
[00:03:43.600 --> 00:03:49.080]  我總是有一種他們沒有自由的感覺
[00:03:49.080 --> 00:03:51.320]  很多時候這些動物
[00:03:51.320 --> 00:03:54.760]  他們活在這些圍欄裏面
[00:03:54.760 --> 00:03:57.360]  或者籠裏面都沒有生氣
[00:03:57.360 --> 00:04:00.760]  每隻都不是看到牠在睡覺
[00:04:00.760 --> 00:04:03.080]  就在那裏慢吞吞地走
[00:04:03.080 --> 00:04:06.080]  有些就是伏在籠裏面
[00:04:06.080 --> 00:04:07.160]  當你走過的時候
[00:04:07.160 --> 00:04:10.120]  牠就用眼尾這樣瞅一瞅你
[00:04:10.120 --> 00:04:11.440]  看一看
[00:04:11.440 --> 00:04:13.440]  反正你和我都沒有甚麼交往
[00:04:13.440 --> 00:04:15.600]  我又攻擊不到你
[00:04:15.600 --> 00:04:16.560]  我又找不到你
[00:04:16.560 --> 00:04:18.800]  你又摸不到我
[00:04:18.800 --> 00:04:22.720]  大家都好像各不相干的情況
[00:04:22.720 --> 00:04:26.200]  感覺好像牠們困在這個籠裏面
[00:04:26.200 --> 00:04:28.320]  等著死一樣
[00:04:28.320 --> 00:04:31.760]  其實這種感覺
[00:04:31.760 --> 00:04:33.320]  不單止只是在動物園
[00:04:33.320 --> 00:04:37.200]  這些動物的籠裏面或者圍欄裏面
[00:04:37.200 --> 00:04:38.480]  我會有這樣的留意
[00:04:38.480 --> 00:04:43.000]  其實同樣那些被插在花瓶上的花
[00:04:43.000 --> 00:04:45.080]  也同樣給予這種感覺
[00:04:45.080 --> 00:04:47.080]  所以我個人不是很喜歡
[00:04:47.080 --> 00:04:49.520]  去將花剪掉
[00:04:49.520 --> 00:04:51.200]  或者插花
[00:04:51.200 --> 00:04:53.560]  當然你會說很漂亮
[00:04:53.560 --> 00:04:54.400]  沒錯
[00:04:54.400 --> 00:04:57.720]  這些花插在花瓶裏面
[00:04:57.720 --> 00:04:59.040]  被水養著
[00:04:59.040 --> 00:05:02.120]  似乎牠還可以有一段很短的時間
[00:05:02.120 --> 00:05:05.320]  很燦爛地盛放起來
[00:05:05.320 --> 00:05:06.800]  但是很可惜的就是
[00:05:06.800 --> 00:05:13.480]  牠同樣朝向於枯萎的方向去發展
[00:05:13.480 --> 00:05:17.040]  對於人來說又如何呢?
[00:05:17.040 --> 00:05:18.680]  今天的人
[00:05:18.680 --> 00:05:21.280]  很在乎的三樣東西
[00:05:21.280 --> 00:05:24.120]  吃、吃、吃
[00:05:24.120 --> 00:05:25.880]  或者用俗語來說
[00:05:25.880 --> 00:05:28.840]  吃得、睡得、餓得
[00:05:28.840 --> 00:05:31.360]  這三件事很多人在這個世界
[00:05:31.360 --> 00:05:34.240]  都是為了這三件事去努力
[00:05:34.240 --> 00:05:37.360]  跟他們一生的努力和力量
[00:05:37.360 --> 00:05:41.400]  去為求在這三方面去得到滿足
[00:05:41.400 --> 00:05:43.760]  雖然你可以這樣說
[00:05:43.760 --> 00:05:50.680]  有時為了去爭取到這三方面的好處或者享受
[00:05:50.680 --> 00:05:52.960]  需要有些事情去妥協
[00:05:52.960 --> 00:05:55.640]  需要有些事情沒什麼原則去做
[00:05:55.640 --> 00:05:59.160]  甚至可能有時要反轉自己的原則
[00:05:59.160 --> 00:06:00.520]  去說一些違心的話
[00:06:00.520 --> 00:06:04.160]  不過有很多人是甘心這樣去做的
[00:06:04.160 --> 00:06:05.520]  做這三件事
[00:06:05.520 --> 00:06:07.600]  最終可以爭取到他們
[00:06:07.600 --> 00:06:08.600]  吃
[00:06:08.600 --> 00:06:12.160]  吃得精彩、吃得多款式、吃得多樣化
[00:06:12.160 --> 00:06:13.160]  識
[00:06:13.160 --> 00:06:14.320]  不用說了
[00:06:14.320 --> 00:06:15.600]  很多人都
[00:06:15.600 --> 00:06:18.360]  聲色犬馬的生活都很享受
[00:06:18.360 --> 00:06:20.920]  很喜歡去周遊列國
[00:06:20.920 --> 00:06:22.320]  去玩
[00:06:22.320 --> 00:06:24.080]  性更加不用說了
[00:06:24.080 --> 00:06:29.440]  很多人他們的生活真的多姿多彩
[00:06:29.440 --> 00:06:32.360]  所以現在我們可以看到這個世界
[00:06:32.360 --> 00:06:34.680]  離婚率已經是不需要再報了
[00:06:34.680 --> 00:06:36.320]  因為再報出來都沒什麼意思
[00:06:36.320 --> 00:06:39.120]  很多人都已經配偶換完一個又一個
[00:06:39.120 --> 00:06:41.680]  甚至不費結婚
[00:06:41.680 --> 00:06:43.640]  簡直是今天換完一個
[00:06:43.640 --> 00:06:45.680]  第二天又第二個
[00:06:45.680 --> 00:06:47.240]  啊 多大的滿足
[00:06:47.240 --> 00:06:48.720]  男人如是
[00:06:48.720 --> 00:06:50.600]  女人也如是
[00:06:50.600 --> 00:06:53.000]  人似乎真的很自由
[00:06:53.000 --> 00:06:55.720]  在現在這個世界裡面
[00:06:55.720 --> 00:06:57.280]  但是
[00:06:57.280 --> 00:06:59.280]  如果我們細心去想一想
[00:06:59.280 --> 00:07:01.120]  如果這樣的生活
[00:07:01.120 --> 00:07:04.480]  為了食、識、性
[00:07:04.480 --> 00:07:07.240]  而去謀求你自己的生活
[00:07:07.240 --> 00:07:10.480]  最後一路這樣打滾下去
[00:07:10.480 --> 00:07:12.440]  打滾去到哪個地步?
[00:07:12.440 --> 00:07:14.680]  幾十年時間很快過
[00:07:14.680 --> 00:07:19.600]  打滾最後都是滾到死亡的一天
[00:07:19.600 --> 00:07:22.440]  難道這樣的生命生活
[00:07:22.440 --> 00:07:27.640]  就是被稱之為不枉此生的生活嗎?
[00:07:27.640 --> 00:07:29.640]  神原本做人
[00:07:29.640 --> 00:07:33.360]  又是不是為了一個這樣的緣由
[00:07:33.360 --> 00:07:37.360]  只希望人能夠不斷追求食、識、性
[00:07:37.360 --> 00:07:38.560]  這三方面
[00:07:38.560 --> 00:07:41.960]  能夠讓人得到安恕、享受
[00:07:41.960 --> 00:07:43.600]  就完結他一生呢?
[00:07:43.600 --> 00:07:46.520]  上帝是不是原本就是這樣的意思呢?
[00:07:46.520 --> 00:07:49.760]  其實當我仔細去想一想的時候
[00:07:49.760 --> 00:07:52.480]  和那些困在動物園的籠子裡面
[00:07:52.480 --> 00:07:54.560]  或者圍欄裡面的動物
[00:07:54.560 --> 00:07:57.240]  其實我們都好像沒什麼分別的
[00:07:57.240 --> 00:08:01.320]  只不過分別就是那個範圍大了
[00:08:01.320 --> 00:08:03.200]  闊了的意思而已
[00:08:03.200 --> 00:08:05.640]  人是不是真的自由了呢?
[00:08:05.640 --> 00:08:10.480]  其實似乎為了要得到這三方面的享受
[00:08:10.480 --> 00:08:13.920]  人反而他的自由不是多了
[00:08:13.920 --> 00:08:15.400]  反而是少了
[00:08:15.400 --> 00:08:17.840]  因為他要妥協
[00:08:17.840 --> 00:08:21.280]  今天很多的人就是這樣活下去
[00:08:21.280 --> 00:08:23.400]  活到年老的時候
[00:08:23.400 --> 00:08:24.960]  他剩餘的日子
[00:08:24.960 --> 00:08:28.840]  仍然只是沉默在這樣的情況裡面
[00:08:28.840 --> 00:08:30.600]  人究竟的價值是什麼呢?
[00:08:30.600 --> 00:08:32.960]  有時候我看到有些老人家
[00:08:32.960 --> 00:08:37.080]  他單身一個人配偶已經喪生了
[00:08:37.080 --> 00:08:38.160]  他的子女
[00:08:38.160 --> 00:08:39.320]  有些甚至沒有子女
[00:08:39.320 --> 00:08:42.120]  有些子女已經離開了他了
[00:08:42.120 --> 00:08:43.920]  在這樣的情況之下
[00:08:43.920 --> 00:08:44.840]  他天天坐在家裡
[00:08:44.840 --> 00:08:48.480]  只是坐在一張搖搖椅或者沙發上面
[00:08:48.480 --> 00:08:50.040]  然後看著電視
[00:08:50.040 --> 00:08:51.840]  不斷等、不斷看
[00:08:51.840 --> 00:08:54.280]  好像有娛樂、很享受
[00:08:54.280 --> 00:08:56.760]  享受他餘下的人生
[00:08:56.760 --> 00:08:59.040]  但其實他這樣的生命、生活
[00:08:59.040 --> 00:09:01.200]  是為了什麼而要走呢?
[00:09:01.200 --> 00:09:02.840]  他是不是真的自由了呢?
[00:09:02.840 --> 00:09:07.760]  還是他只是困在一個不同大小的籠子裡面
[00:09:07.760 --> 00:09:10.440]  不過那個籠子可能只是一間屋
[00:09:10.440 --> 00:09:11.680]  或者一張床
[00:09:11.680 --> 00:09:13.000]  或者一張燈
[00:09:13.000 --> 00:09:15.320]  或者家裡的城市
[00:09:15.320 --> 00:09:17.880]  讓他去旅行走走
[00:09:17.880 --> 00:09:20.840]  人生是不是真的這樣走下去呢?
[00:09:20.840 --> 00:09:25.040]  今天我們繼續看《迦拉太書》
[00:09:25.040 --> 00:09:28.320]  我們也在這個新的一年的開始
[00:09:28.320 --> 00:09:30.680]  我覺得很值得我們去反思到
[00:09:30.680 --> 00:09:33.280]  我們作為一個基督徒
[00:09:33.280 --> 00:09:35.280]  我們應該走的人生
[00:09:35.280 --> 00:09:36.800]  怎樣才算是一個
[00:09:36.800 --> 00:09:42.160]  活在上帝賦予的自由的人生裡面
[00:09:42.160 --> 00:09:44.280]  或者甚至說得更偉大一點
[00:09:44.280 --> 00:09:48.000]  是一個自由的生命在活著
[00:09:48.000 --> 00:09:52.160]  而不是只是為了短短這幾十年的時間
[00:09:52.160 --> 00:09:58.040]  去得到一些所謂自由的享受的環節
[00:09:58.040 --> 00:10:00.560]  這個正正就是今天我們去看一下
[00:10:00.560 --> 00:10:02.480]  神的指紋下
[00:10:02.480 --> 00:10:04.320]  真正怎樣我們去看回
[00:10:04.320 --> 00:10:07.360]  我們有的自由的生命
[00:10:07.360 --> 00:10:10.760]  而這個正正就是我們所看的《迦拉太書》第五章
[00:10:10.760 --> 00:10:13.600]  從第十六節至十八節裡面
[00:10:13.600 --> 00:10:17.680]  保羅在這段經文要提出的重點
[00:10:17.680 --> 00:10:21.000]  他告訴我們我們作為神的子民
[00:10:21.000 --> 00:10:23.120]  在已經得到父神
[00:10:23.120 --> 00:10:27.080]  藉著次下的主耶穌基督成就的救恩
[00:10:27.080 --> 00:10:29.120]  我們可以得到自由了
[00:10:29.120 --> 00:10:31.600]  自由是甚麼呢?
[00:10:31.600 --> 00:10:34.200]  在當中我們怎樣才能活得出
[00:10:34.200 --> 00:10:36.160]  有一個自由的生命呢?
[00:10:36.160 --> 00:10:38.120]  原來有一個秘訣的
[00:10:38.120 --> 00:10:41.120]  就是要在聖靈的引導之下
[00:10:41.120 --> 00:10:47.200]  我們的生命生活才算是自由的生命生活
[00:10:47.200 --> 00:10:48.920]  就讓我們去看回這段經文
[00:10:48.920 --> 00:10:50.680]  怎樣介紹給我們看
[00:10:50.680 --> 00:10:52.680]  我們先看第一節
[00:10:52.680 --> 00:10:55.400]  第一節就是第五章的第十六節
[00:10:55.400 --> 00:10:56.840]  在這一節這樣說
[00:10:56.840 --> 00:11:01.440]  「我說,你們當順著聖靈而行
[00:11:01.440 --> 00:11:05.680]  就不放縱肉體的情肉了」
[00:11:05.680 --> 00:11:09.120]  在這裡開章明義地告訴我們
[00:11:09.120 --> 00:11:10.920]  第一個重點就是
[00:11:10.920 --> 00:11:16.720]  需要隨著聖靈才能夠自由地同行
[00:11:16.720 --> 00:11:18.560]  這是一個很重要的信息
[00:11:18.560 --> 00:11:23.120]  「Walk in with the Holy Spirit in freedom」
[00:11:23.120 --> 00:11:24.840]  因為我們信耶穌
[00:11:24.840 --> 00:11:30.000]  所以讓我們能夠得著這個神子民的身份
[00:11:30.000 --> 00:11:32.520]  於是我們就隨著
[00:11:32.520 --> 00:11:36.480]  因耶穌所差派而來的聖靈
[00:11:36.480 --> 00:11:39.840]  我們能夠得以與聖靈同行
[00:11:39.840 --> 00:11:44.600]  這些的介紹在之前的加拉太書已經說了
[00:11:44.600 --> 00:11:47.200]  譬如第三章第二節
[00:11:47.200 --> 00:11:49.200]  三章三節
[00:11:49.200 --> 00:11:50.840]  三章五節
[00:11:50.840 --> 00:11:52.840]  三章十四節
[00:11:52.840 --> 00:11:54.600]  四章六節
[00:11:54.600 --> 00:11:56.600]  四章二十九節
[00:11:56.600 --> 00:11:58.080]  都說到這一點
[00:11:58.080 --> 00:12:01.520]  而今天我們所看的第五章的第十六節
[00:12:01.520 --> 00:12:04.200]  同樣提出這個很重要的信息
[00:12:04.200 --> 00:12:06.800]  耶穌差派了聖靈而來
[00:12:06.800 --> 00:12:07.800]  做什麼呢?
[00:12:07.800 --> 00:12:09.800]  是與我們同行
[00:12:09.800 --> 00:12:11.800]  「同行」這個字眼
[00:12:11.800 --> 00:12:13.800]  Peri Patel
[00:12:13.800 --> 00:12:16.600]  是由兩個字的組成
[00:12:16.600 --> 00:12:18.360]  第一個字就是「Peri」
[00:12:18.360 --> 00:12:23.800]  「Peri」是一個我們稱之為戒詞
[00:12:23.800 --> 00:12:26.240]  或者我們稱之為 preposition
[00:12:26.240 --> 00:12:30.680]  而另一本就是「Patel」
[00:12:30.680 --> 00:12:31.680]  意思是什麼呢?
[00:12:31.680 --> 00:12:33.920]  「Peri」就是圍繞的意思
[00:12:33.920 --> 00:12:35.440]  或者「Going with」
[00:12:35.440 --> 00:12:39.000]  同行、伴著一起的意思
[00:12:39.000 --> 00:12:42.320]  「Patel」就是等於一起的「行」
[00:12:42.320 --> 00:12:45.800]  但是這個「Peri Patel」這個字眼
[00:12:45.800 --> 00:12:48.880]  第一個意思就是解作「同行」
[00:12:48.880 --> 00:12:50.240]  什麼叫「同行」呢?
[00:12:50.240 --> 00:12:52.240]  我給大家一個例子
[00:12:52.240 --> 00:12:56.480]  就好像父母與子女的關係
[00:12:56.480 --> 00:12:57.480]  比如我
[00:12:57.480 --> 00:13:01.280]  我子女很小的時候
[00:13:01.280 --> 00:13:03.840]  上小學
[00:13:03.840 --> 00:13:06.960]  學校要求他們坐校巴
[00:13:06.960 --> 00:13:08.960]  所以每一天早上
[00:13:08.960 --> 00:13:12.800]  我都會與兩個子女一起陪他們
[00:13:12.800 --> 00:13:16.080]  去校巴的巴士站
[00:13:16.080 --> 00:13:18.960]  然後陪他們上車
[00:13:18.960 --> 00:13:20.960]  走的時候
[00:13:20.960 --> 00:13:23.480]  我記得當時我兒子還沒出生
[00:13:23.480 --> 00:13:24.960]  我女兒還小的時候
[00:13:24.960 --> 00:13:26.960]  我們就牽著她
[00:13:26.960 --> 00:13:29.960]  從家裡的斜路一直走到街尾
[00:13:29.960 --> 00:13:33.240]  然後站在路牌的角落
[00:13:33.240 --> 00:13:34.640]  然後等著校巴來
[00:13:34.640 --> 00:13:36.320]  我記得每一次
[00:13:36.320 --> 00:13:38.880]  我女兒都牽著我一起走下去
[00:13:38.880 --> 00:13:39.880]  一直走的時候
[00:13:39.880 --> 00:13:40.880]  我看著爸爸
[00:13:40.880 --> 00:13:42.880]  你又怎樣?你又走到哪裡了?
[00:13:42.880 --> 00:13:44.880]  有時候她想自己走走
[00:13:44.880 --> 00:13:45.880]  我沒有牽著她
[00:13:45.880 --> 00:13:47.880]  但是她又看著爸爸
[00:13:47.880 --> 00:13:48.880]  你去了哪裡呢?
[00:13:48.880 --> 00:13:50.880]  後來當我兒子出生了
[00:13:50.880 --> 00:13:51.880]  我又搬家的時候
[00:13:51.880 --> 00:13:53.880]  同樣有一個活動
[00:13:53.880 --> 00:13:56.880]  帶他們去坐校巴的時候
[00:13:56.880 --> 00:13:58.880]  我與我兒子與我女兒一起走
[00:13:58.880 --> 00:14:00.880]  她就伴著我
[00:14:00.880 --> 00:14:02.880]  雖然他們兩姐弟一起跑
[00:14:02.880 --> 00:14:04.880]  有時候走的時候
[00:14:04.880 --> 00:14:05.880]  她又看著爸爸
[00:14:05.880 --> 00:14:06.880]  你又走到哪裡了?
[00:14:06.880 --> 00:14:07.880]  走到多遠了?
[00:14:07.880 --> 00:14:08.880]  走著走著
[00:14:08.880 --> 00:14:09.880]  她看到我走得比較後
[00:14:09.880 --> 00:14:10.880]  她就走回來
[00:14:10.880 --> 00:14:12.880]  爸爸為什麼你走得這麼慢?
[00:14:12.880 --> 00:14:15.880]  然後就牽著她走下去
[00:14:15.880 --> 00:14:18.880]  同行就是這樣的意思
[00:14:18.880 --> 00:14:20.880]  一個人
[00:14:20.880 --> 00:14:23.880]  作為兒女的
[00:14:23.880 --> 00:14:25.880]  經常都想看看爸爸
[00:14:25.880 --> 00:14:27.880]  究竟是不是伴著她
[00:14:27.880 --> 00:14:29.880]  因為有一種安全
[00:14:29.880 --> 00:14:33.880]  並且肯定她所走的道路是對與錯
[00:14:33.880 --> 00:14:35.880]  父母對子女的肯定
[00:14:35.880 --> 00:14:38.880]  對子女的成長是很重要的一件事
[00:14:38.880 --> 00:14:40.880]  同樣在屬靈生命上
[00:14:40.880 --> 00:14:42.880]  上帝為什麼要猜猜
[00:14:42.880 --> 00:14:44.880]  聖靈來到
[00:14:44.880 --> 00:14:45.880]  耶穌為什麼要猜猜
[00:14:45.880 --> 00:14:46.880]  聖靈來到我們當中
[00:14:46.880 --> 00:14:48.880]  陪伴我們繼續走呢?
[00:14:48.880 --> 00:14:50.880]  難道祂任我們走嗎?
[00:14:50.880 --> 00:14:53.880]  因為祂知道我們還在屬靈上
[00:14:53.880 --> 00:14:55.880]  在一個幼嫩的時間
[00:14:55.880 --> 00:14:58.880]  來到完全成長的階段
[00:14:58.880 --> 00:15:00.880]  而且我們今天所處的這個世界
[00:15:00.880 --> 00:15:02.880]  是一個充滿罪惡的世界
[00:15:02.880 --> 00:15:04.880]  這個不需要說了
[00:15:04.880 --> 00:15:06.880]  在一個充滿罪惡的世界裏面
[00:15:06.880 --> 00:15:10.880]  上帝知道我們一定會遭遇很多的引誘、試探
[00:15:10.880 --> 00:15:11.880]  以及有很多的
[00:15:11.880 --> 00:15:13.880]  可能難阻了我們
[00:15:13.880 --> 00:15:17.880]  對應當行的事的誤解
[00:15:17.880 --> 00:15:20.880]  於是聖靈就陪著我們走
[00:15:20.880 --> 00:15:23.880]  而與神同行的人
[00:15:23.880 --> 00:15:25.880]  與聖靈同行的人
[00:15:25.880 --> 00:15:27.880]  亦都好像我們的子女一樣
[00:15:27.880 --> 00:15:30.880]  縱使知道爸爸和我們一起同行
[00:15:30.880 --> 00:15:33.880]  但他仍然有些時間拖著爸爸
[00:15:33.880 --> 00:15:36.880]  或者自己走的時候
[00:15:36.880 --> 00:15:38.880]  他都走到幾步
[00:15:38.880 --> 00:15:40.880]  看看爸爸究竟我走的方向是否正確
[00:15:40.880 --> 00:15:42.880]  是否正在走正確的方向
[00:15:42.880 --> 00:15:44.880]  有沒有突然有些什麼事情
[00:15:44.880 --> 00:15:45.880]  我爸爸知道了
[00:15:45.880 --> 00:15:47.880]  可能校巴今天取消
[00:15:47.880 --> 00:15:49.880]  爸爸要馬上走回頭了
[00:15:49.880 --> 00:15:51.880]  我要開車送你去學校
[00:15:51.880 --> 00:15:53.880]  他會不斷留意著
[00:15:53.880 --> 00:15:54.880]  弟兄姊妹
[00:15:54.880 --> 00:15:56.880]  今天我們作為信徒
[00:15:56.880 --> 00:15:59.880]  其實同樣應該有這份的生命
[00:15:59.880 --> 00:16:04.880]  加拉太教會在這一刻走錯了路
[00:16:04.880 --> 00:16:08.880]  但保羅知道聖靈與他們同在
[00:16:08.880 --> 00:16:10.880]  雖然作為一個牧者
[00:16:10.880 --> 00:16:12.880]  不能與信徒同在
[00:16:12.880 --> 00:16:14.880]  亦都看見他們走錯路
[00:16:14.880 --> 00:16:16.880]  是心急如焚
[00:16:16.880 --> 00:16:17.880]  但保羅知道
[00:16:17.880 --> 00:16:21.880]  如果你們仍然有聖靈與你們同行
[00:16:21.880 --> 00:16:23.880]  你們應該著眼去看看
[00:16:23.880 --> 00:16:25.880]  聖靈如何帶領你們
[00:16:25.880 --> 00:16:28.880]  這是一個很重要的信息
[00:16:28.880 --> 00:16:32.880]  「同行」這字眼
[00:16:32.880 --> 00:16:34.880]  有另一種意思
[00:16:34.880 --> 00:16:37.880]  就是管束著自己
[00:16:37.880 --> 00:16:39.880]  管束著自己做什麼
[00:16:39.880 --> 00:16:43.880]  意思是原來一個真正自由的人
[00:16:43.880 --> 00:16:45.880]  不是知道他在做事上
[00:16:45.880 --> 00:16:49.880]  肆無忌憚地喜歡怎麼做就怎麼做
[00:16:49.880 --> 00:16:51.880]  而是知道一個人
[00:16:51.880 --> 00:16:53.880]  是屬神的子民
[00:16:53.880 --> 00:16:56.880]  他可以有自己選擇
[00:16:56.880 --> 00:16:59.880]  避受約束這份能力
[00:16:59.880 --> 00:17:00.880]  簡單來說
[00:17:00.880 --> 00:17:03.880]  一個自我管束的能力
[00:17:03.880 --> 00:17:07.880]  原來「同行」這個意思
[00:17:07.880 --> 00:17:09.880]  不單止只是陪伴
[00:17:09.880 --> 00:17:13.880]  伴著、環繞著上帝而同行
[00:17:13.880 --> 00:17:15.880]  原來同時說到一個人
[00:17:15.880 --> 00:17:18.880]  他可以栽培到一種能力
[00:17:18.880 --> 00:17:20.880]  讓他可以自我管束
[00:17:20.880 --> 00:17:22.880]  去做一些應做
[00:17:22.880 --> 00:17:26.880]  或者去不做一些不應該做的事情
[00:17:26.880 --> 00:17:29.880]  所以簡單來說
[00:17:29.880 --> 00:17:33.880]  從經文這裡的十六節裡說到
[00:17:33.880 --> 00:17:34.880]  告訴我們知道
[00:17:34.880 --> 00:17:37.880]  當我們成為了神的子民之後
[00:17:37.880 --> 00:17:39.880]  我們在生活上
[00:17:39.880 --> 00:17:43.880]  好像一個重新學習走路的小朋友一樣
[00:17:43.880 --> 00:17:48.880]  最初可能我們很多事情是不懂的
[00:17:48.880 --> 00:17:50.880]  於是怎樣?
[00:17:50.880 --> 00:17:54.880]  今天我們就陪伴著、留意著
[00:17:54.880 --> 00:17:57.880]  養育我們的父母一樣
[00:17:57.880 --> 00:18:00.880]  看看他怎樣教導我們
[00:18:00.880 --> 00:18:03.880]  而我們如果經常嘗試自己走路的時候
[00:18:03.880 --> 00:18:06.880]  也經常去看看、留意一下
[00:18:06.880 --> 00:18:09.880]  作為父母怎樣去作指導
[00:18:09.880 --> 00:18:10.880]  作為信徒也一樣
[00:18:10.880 --> 00:18:12.880]  我們圍繞著聖靈
[00:18:12.880 --> 00:18:15.880]  聖靈最初在我們屬靈生命仍然幽亂的時候
[00:18:15.880 --> 00:18:19.880]  他可能有很多直接的啟示、直接的教導
[00:18:19.880 --> 00:18:21.880]  引導我們去做一件事情
[00:18:21.880 --> 00:18:22.880]  但是隨著年日
[00:18:22.880 --> 00:18:25.880]  聖靈看見我們開始明白
