
[00:00:00.000 --> 00:00:01.500]  只能每一次的第二講
[00:04:03.600 --> 00:04:05.400]  為了什麼?
[00:04:05.400 --> 00:04:06.880]  多吃幾塊
[00:04:06.880 --> 00:04:08.040]  多賺幾元
[00:04:08.040 --> 00:04:09.560]  覺得好一點、開心一點
[00:04:09.560 --> 00:04:12.440]  有些相似的地方
[00:04:12.440 --> 00:04:14.120]  吃自助餐還有另一個特色
[00:04:14.120 --> 00:04:16.000]  除了空肚子去吃的時候
[00:04:16.000 --> 00:04:18.240]  有些食物好像不夠飽
[00:04:18.240 --> 00:04:19.600]  平時吃飽了的份量
[00:04:19.600 --> 00:04:22.640]  吃到的份量還不夠飽
[00:04:22.640 --> 00:04:24.960]  有些像蛇
[00:04:24.960 --> 00:04:26.400]  你看到蛇吞老鼠
[00:04:26.400 --> 00:04:27.720]  吞了一隻老鼠就很爽快
[00:04:27.720 --> 00:04:29.080]  很快就吞完了
[00:04:29.080 --> 00:04:30.040]  蛇吞了一隻老鼠之後
[00:04:30.040 --> 00:04:32.400]  看到第二隻老鼠還吞不吞?
[00:04:32.400 --> 00:04:33.440]  吞
[00:04:33.440 --> 00:04:34.200]  那條蛇這麼長
[00:04:34.200 --> 00:04:36.400]  起碼吞幾隻都還未夠飽
[00:04:36.400 --> 00:04:38.880]  看到兔子之後還吞不吞?
[00:04:38.880 --> 00:04:40.360]  都吞的,還有位置
[00:04:40.360 --> 00:04:42.200]  把蛇吞得近一點
[00:04:42.200 --> 00:04:43.640]  還可以吞一隻兔子
[00:04:43.640 --> 00:04:44.360]  看到兔子之後
[00:04:44.360 --> 00:04:46.480]  看到一隻貓也吞不吞?
[00:04:46.480 --> 00:04:48.720]  看到一隻大隻的鹿也吞不吞?
[00:04:48.720 --> 00:04:50.640]  總會到一個位置吞不下的
[00:04:50.640 --> 00:04:51.880]  吞不下的蛇
[00:04:51.880 --> 00:04:54.480]  身形就變成不是一條常蛇的樣子
[00:04:54.480 --> 00:04:55.480]  就好像我們吃飽了
[00:04:55.480 --> 00:04:57.760]  自助餐就抱著回家的樣子
[00:04:57.760 --> 00:04:59.920]  躺在床上就不是想多動
[00:04:59.920 --> 00:05:01.440]  有種很有滿足感
[00:05:01.440 --> 00:05:02.240]  就好像一條蛇
[00:05:02.240 --> 00:05:05.040]  裝滿了其他的動物在肚子裡一樣的感覺
[00:05:05.040 --> 00:05:06.080]  就因為我們不想浪費
[00:05:06.080 --> 00:05:07.880]  這個吃自助餐的機會
[00:05:07.880 --> 00:05:09.760]  不想浪費這個吃自助餐這麼多的美食
[00:05:09.760 --> 00:05:11.960]  不過不是每個人都這麼選擇的
[00:05:11.960 --> 00:05:15.400]  我知道有些人很小心地欣賞吃自助餐的機會
[00:05:15.400 --> 00:05:17.840]  因為在家裡無論你怎樣煮也好
[00:05:17.840 --> 00:05:21.360]  也無法煮出幾百種食物
[00:05:21.360 --> 00:05:22.680]  慢慢地
[00:05:22.680 --> 00:05:24.120]  好好地欣賞
[00:05:24.120 --> 00:05:25.080]  就好像我們人生裡面
[00:05:25.080 --> 00:05:27.800]  有些人喜歡多姿多彩的人生
[00:05:27.800 --> 00:05:29.280]  細細品味的人生
[00:05:29.280 --> 00:05:30.960]  好好地過我們人生一樣
[00:05:30.960 --> 00:05:32.440]  每個人的想法都不同
[00:05:32.440 --> 00:05:34.880]  每個人的選擇都不同
[00:05:34.880 --> 00:05:36.360]  有些人就覺得
[00:05:36.360 --> 00:05:40.120]  我去吃自助餐就要吃盡最貴的那些
[00:05:40.120 --> 00:05:41.920]  是這樣的嗎?
[00:05:41.920 --> 00:05:42.840]  我不敢雙手
[00:05:42.840 --> 00:05:45.160]  我也是這樣的
[00:05:45.160 --> 00:05:46.680]  明明那樣東西一般般的
[00:05:46.680 --> 00:05:48.440]  生蠔最貴了,對吧?
[00:05:48.440 --> 00:05:50.320]  任吃自助餐就變成任吃生蠔
[00:05:50.320 --> 00:05:51.320]  吃多少都不飽
[00:05:51.320 --> 00:05:52.480]  最低的
[00:05:52.480 --> 00:05:53.760]  我還記得年輕的時候
[00:05:53.760 --> 00:05:55.280]  跟子女去吃自助餐
[00:05:55.280 --> 00:05:56.760]  說的是二十多年前
[00:05:56.760 --> 00:05:57.560]  跟子女去吃自助餐
[00:05:57.560 --> 00:05:59.600]  我跟子女說得很清楚的
[00:05:59.600 --> 00:06:01.080]  跟父母去吃自助餐有規矩
[00:06:01.080 --> 00:06:02.120]  什麼規矩呢?
[00:06:02.120 --> 00:06:05.480]  不准吃薄餅和薯條
[00:06:05.480 --> 00:06:07.680]  因為通常他們吃餐只吃那兩樣東西
[00:06:07.680 --> 00:06:09.400]  吃完之後就吃雪糕
[00:06:09.400 --> 00:06:10.600]  我說給你幾十塊錢
[00:06:10.600 --> 00:06:12.720]  叫你吃薄餅和薯條就不好了
[00:06:12.720 --> 00:06:14.200]  一定要吃貴的那些
[00:06:14.200 --> 00:06:16.280]  爸爸媽媽吃什麼你就怎樣?
[00:06:16.280 --> 00:06:17.440]  接著吃什麼?
[00:06:17.440 --> 00:06:19.800]  通常都是嘴巴不太想吃的
[00:06:19.800 --> 00:06:20.760]  不過後來長大之後
[00:06:20.760 --> 00:06:21.640]  現在二十多年之後
[00:06:21.640 --> 00:06:22.600]  今天早幾個月前
[00:06:22.600 --> 00:06:26.840]  跟孫子去吃自助餐
[00:06:26.840 --> 00:06:28.920]  我女兒就把其中兩個孫子交給我
[00:06:28.920 --> 00:06:30.080]  我負責
[00:06:30.080 --> 00:06:30.640]  一個孫子在這裡
[00:06:30.640 --> 00:06:31.560]  一個孫子在這裡
[00:06:31.560 --> 00:06:32.840]  我跟孫子說
[00:06:32.840 --> 00:06:35.000]  你們今天出去吃什麼?
[00:06:35.000 --> 00:06:38.840]  吃什麼?
[00:06:38.840 --> 00:06:39.920]  我跟兩個孫子說
[00:06:39.920 --> 00:06:43.000]  你們出去什麼都可以吃
[00:06:43.000 --> 00:06:44.600]  只要不要浪費就行了
[00:06:44.600 --> 00:06:47.120]  所有拿到桌面前的東西一定要吃完
[00:06:47.120 --> 00:06:48.880]  不然就不准出去拿
[00:06:48.880 --> 00:06:49.800]  你拿什麼都可以
[00:06:49.800 --> 00:06:50.680]  薯條和薯條可以嗎?
[00:06:50.680 --> 00:06:51.640]  可以
[00:06:51.640 --> 00:06:53.080]  原來經過二十多年之後
[00:06:53.080 --> 00:06:54.640]  我有些新的領袖
[00:06:54.640 --> 00:06:56.000]  自助餐真的要去享受
[00:06:56.000 --> 00:06:56.880]  好好享受那些美食
[00:06:56.880 --> 00:06:58.560]  不是要吃你自己覺得最划算
[00:06:58.560 --> 00:06:59.000]  最貴
[00:06:59.000 --> 00:07:02.120]  最難做到的那些食物那麼簡單
[00:07:02.120 --> 00:07:02.960]  人生裡面很多時候
[00:07:02.960 --> 00:07:04.320]  我們有很多不同的選擇
[00:07:04.320 --> 00:07:05.360]  我們有不同的取捨
[00:07:05.360 --> 00:07:07.520]  是因為我們的喜好不同
[00:07:07.520 --> 00:07:10.400]  我們都會將最好的留給自己
[00:07:10.400 --> 00:07:11.200]  去到吃自助餐
[00:07:11.200 --> 00:07:13.520]  看到一碟剛搬出來的蒸的魚
[00:07:13.520 --> 00:07:15.280]  就選最大一塊
[00:07:15.280 --> 00:07:16.160]  如果去到那裡看到蒸的魚
[00:07:16.160 --> 00:07:16.960]  剩下幾塊碎片
[00:07:16.960 --> 00:07:18.560]  你們會不會不吃?
[00:07:18.560 --> 00:07:20.600]  我相信很多人都會轉過頭去找別的
[00:07:20.600 --> 00:07:23.200]  轉過頭先等那大一整塊完整的那塊
[00:07:23.200 --> 00:07:24.960]  出去之後才舀那一塊
[00:07:24.960 --> 00:07:26.960]  是因為我們有一個人生的目標
[00:07:26.960 --> 00:07:29.200]  和方向和理念
[00:07:29.200 --> 00:07:32.160]  是要將最好的留給自己
[00:07:32.160 --> 00:07:33.120]  沒有人吃自助餐
[00:07:33.120 --> 00:07:34.360]  出去舀些碎片來吃
[00:07:34.360 --> 00:07:36.240]  有沒有的?
[00:07:36.240 --> 00:07:37.680]  沒有的,真的沒有
[00:07:37.680 --> 00:07:38.480]  我相信沒有的
[00:07:38.480 --> 00:07:39.280]  沒有人不吃
[00:07:39.280 --> 00:07:40.640]  吃剩兩粒蝦水也好
[00:07:40.640 --> 00:07:42.200]  不要浪費
[00:07:42.200 --> 00:07:44.200]  吃剩那些魚碎魚片也好
[00:07:44.200 --> 00:07:46.400]  試試吧,不要浪費
[00:07:46.400 --> 00:07:47.600]  我相信比較少人這樣做
[00:07:47.600 --> 00:07:49.200]  就是因為我們有一個觀念、理念
[00:07:49.200 --> 00:07:50.760]  覺得是為了自己
[00:07:50.760 --> 00:07:54.560]  來活出我們的人生
[00:07:54.560 --> 00:07:56.080]  無可厚非
[00:07:56.080 --> 00:07:58.440]  我們每個人有誰不是自己的
[00:07:58.440 --> 00:07:59.280]  是不是?
[00:07:59.280 --> 00:07:59.920]  每個人都為了自己
[00:07:59.920 --> 00:08:03.080]  我們人生裡都有同樣的看法
[00:08:03.080 --> 00:08:05.560]  同樣的念頭
[00:08:05.560 --> 00:08:08.160]  辛苦賺回來的金錢
[00:08:08.160 --> 00:08:09.920]  留給自己用
[00:08:09.920 --> 00:08:11.720]  都可以明白的
[00:08:11.720 --> 00:08:13.120]  但是事實上在我們身邊
[00:08:13.120 --> 00:08:14.920]  也有很多朋友
[00:08:14.920 --> 00:08:16.520]  甚至是親人
[00:08:16.520 --> 00:08:18.840]  有金錢上的需要
[00:08:18.840 --> 00:08:20.720]  有時間上的需要
[00:08:20.720 --> 00:08:22.280]  有需要有人陪伴的需要
[00:08:22.280 --> 00:08:23.720]  關心的需要
[00:08:23.720 --> 00:08:24.960]  我們會不會同樣的
[00:08:24.960 --> 00:08:28.200]  潤飾我們的時間和金錢
[00:08:28.200 --> 00:08:30.240]  好像我們去吃自助餐那樣
[00:08:30.240 --> 00:08:32.640]  為了自己先先打算
[00:08:32.640 --> 00:08:34.480]  銀行裡面積蓄了很多
[00:08:34.480 --> 00:08:37.720]  為了自己的將來去作出打算
[00:08:37.720 --> 00:08:40.320]  而看不到面前的需要
[00:08:40.320 --> 00:08:41.720]  甚至我們每一個人都有一個心
[00:08:41.720 --> 00:08:43.280]  是人肉造的心
[00:08:43.280 --> 00:08:45.120]  我們有一個肉造的心
[00:08:45.120 --> 00:08:46.520]  人心是肉造
[00:08:46.520 --> 00:08:48.640]  讓這個肉心可以好好地發揮
[00:08:48.640 --> 00:08:51.440]  我們去愛人的心
[00:08:51.440 --> 00:08:53.400]  看來我們的心
[00:08:53.400 --> 00:08:54.920]  不是好像吃自助餐那樣
[00:08:54.920 --> 00:08:57.040]  只是看到自己的喜好
[00:08:57.040 --> 00:08:59.360]  看到身邊的人的喜好和需要
[00:08:59.360 --> 00:09:03.200]  不要讓這個肉心變成一個石心
[00:09:03.200 --> 00:09:05.480]  但是其實我們每一個人
[00:09:05.480 --> 00:09:06.160]  我們的生命
[00:09:06.160 --> 00:09:08.240]  我們的生存有不同的意義
[00:09:08.240 --> 00:09:09.360]  我們總有些標準
[00:09:09.360 --> 00:09:10.680]  有些原則
[00:09:10.680 --> 00:09:11.800]  我們有不同的價值觀
[00:09:11.800 --> 00:09:12.400]  不同的意義
[00:09:12.400 --> 00:09:13.760]  不同的目標方向
[00:09:13.760 --> 00:09:15.000]  不同的優先自罪
[00:09:15.000 --> 00:09:16.560]  不同的選擇原則
[00:09:16.560 --> 00:09:19.160]  總臨終令到我們在每個人生裡
[00:09:19.160 --> 00:09:20.480]  每天所過的日子裡
[00:09:20.480 --> 00:09:23.720]  都有作出很多不同的選擇
[00:09:23.720 --> 00:09:25.960]  有什麼原則
[00:09:25.960 --> 00:09:27.000]  理念
[00:09:27.000 --> 00:09:28.400]  目標方向
[00:09:28.400 --> 00:09:29.760]  會決定我們不要
[00:09:29.760 --> 00:09:36.920]  或者不會浪費了我們的生命
[00:09:36.920 --> 00:09:37.760]  第二部分
[00:09:37.760 --> 00:09:41.120]  說到那些視而不見的浪費
[00:09:41.120 --> 00:09:42.960]  除了時間金錢很明顯之外
[00:09:42.960 --> 00:09:44.000]  或者其他一些
[00:09:44.000 --> 00:09:47.320]  比較明顯的資源方面的浪費之外
[00:09:47.320 --> 00:09:50.600]  第二部分就是比較容易疏忽了
[00:09:50.600 --> 00:09:56.280]  明明見到又見不到的浪費
[00:09:56.280 --> 00:09:58.400]  每天我們都會花一些時間
[00:09:58.400 --> 00:10:00.320]  由早上開始起床
[00:10:00.320 --> 00:10:03.040]  開始過我們的日子的時候
[00:10:03.040 --> 00:10:04.880]  我們會將我們每天的精力
[00:10:04.880 --> 00:10:06.680]  慢慢地去消耗
[00:10:06.680 --> 00:10:08.840]  慢慢地去消耗
[00:10:08.840 --> 00:10:10.360]  到下午可能覺得累
[00:10:10.360 --> 00:10:11.920]  到晚上可能覺得更加累
[00:10:11.920 --> 00:10:14.400]  需要去回復我們的精神體力
[00:10:14.400 --> 00:10:15.880]  好像今天星期日
[00:10:15.880 --> 00:10:16.960]  這次說完之後
[00:10:16.960 --> 00:10:18.480]  我相信下午到晚上
[00:10:18.480 --> 00:10:21.600]  我都不會打開聖經來再讀聖經
[00:10:21.600 --> 00:10:22.440]  可能我用一點時間
[00:10:22.440 --> 00:10:25.400]  去看一個無厘頭的片集
[00:10:25.400 --> 00:10:26.280]  看完一部之後
[00:10:26.280 --> 00:10:29.080]  可能再看一部無厘頭的片集的第二集
[00:10:29.080 --> 00:10:31.160]  有沒有人陪我看第三集?
[00:10:31.160 --> 00:10:33.880]  看看第四集也看完了
[00:10:33.880 --> 00:10:36.120]  本來是無可厚非地
[00:10:36.120 --> 00:10:37.600]  辛勞了一個半週
[00:10:37.600 --> 00:10:40.000]  下午之後休息一下
[00:10:40.000 --> 00:10:41.200]  看看電影
[00:10:41.200 --> 00:10:42.760]  看看YouTube
[00:10:42.760 --> 00:10:43.640]  看看Facebook
[00:10:43.640 --> 00:10:45.000]  看看有什麼訊息
[00:10:45.000 --> 00:10:45.800]  都可以明白
[00:10:45.800 --> 00:10:48.080]  應該有的
[00:10:48.080 --> 00:10:50.040]  原來做多了
[00:10:50.040 --> 00:10:52.320]  做過了
[00:10:52.320 --> 00:10:53.560]  就是浪費
[00:10:53.560 --> 00:10:54.680]  浪費什麼?
[00:10:54.680 --> 00:10:56.680]  浪費我們的精神
[00:10:56.680 --> 00:10:59.000]  我們不單止人心是肉做
[00:10:59.000 --> 00:11:01.040]  我們的身體也是肉做
[00:11:01.040 --> 00:11:03.440]  我們的體力是有限的
[00:11:03.440 --> 00:11:06.520]  一個不小心就會消耗我們的體力
[00:11:06.520 --> 00:11:08.640]  我們每天可能還花了很多時間
[00:11:08.640 --> 00:11:11.360]  去擔心我們的日子會怎樣過
[00:11:11.360 --> 00:11:12.280]  我們可能擔心
[00:11:12.280 --> 00:11:13.920]  今天不知道能不能睡得著
[00:11:13.920 --> 00:11:15.200]  結果因為擔心睡不著
[00:11:15.200 --> 00:11:16.880]  結果真的睡不著
[00:11:16.880 --> 00:11:18.560]  可能我們因為擔心工作
[00:11:18.560 --> 00:11:19.920]  不知道穩不穩定
[00:11:19.920 --> 00:11:21.080]  很努力地上班
[00:11:21.080 --> 00:11:21.840]  假期都不放
[00:11:21.840 --> 00:11:23.480]  病都不敢請假
[00:11:23.480 --> 00:11:26.040]  結果做到自己傻傻的
[00:11:26.040 --> 00:11:27.840]  病著病著
[00:11:27.840 --> 00:11:30.120]  又可能我們計劃了不同的問題
[00:11:30.120 --> 00:11:30.920]  不同的事情
[00:11:30.920 --> 00:11:32.320]  來把我們的時間
[00:11:32.320 --> 00:11:34.840]  消磨在這些計劃的事情
[00:11:34.840 --> 00:11:37.320]  沒有必要的計劃
[00:11:37.320 --> 00:11:38.200]  耶穌教我們
[00:11:38.200 --> 00:11:40.240]  你們有誰能夠藉著憂慮
[00:11:40.240 --> 00:11:42.240]  而利用我們的年數
[00:11:42.240 --> 00:11:44.440]  稍為多一刻鐘
[00:11:44.440 --> 00:11:46.800]  不要為明天而去憂慮
[00:11:46.800 --> 00:11:48.600]  因為明天只有明天的憂慮
[00:11:48.600 --> 00:11:51.120]  我只是為了今天的難處
[00:11:51.120 --> 00:11:54.040]  你對擔當就足夠了
[00:11:54.040 --> 00:11:57.520]  不要做一些沒必要的擔掛
[00:11:57.520 --> 00:12:01.960]  但是人總難免會有些擔掛
[00:12:01.960 --> 00:12:03.160]  如果你知道我
[00:12:03.160 --> 00:12:06.200]  或者看到我上個星期的分享
[00:12:06.200 --> 00:12:07.600]  你就知道
[00:12:07.600 --> 00:12:09.720]  早四個星期前
[00:12:09.720 --> 00:12:13.960]  因為有些擔掛的緣故
[00:12:13.960 --> 00:12:16.080]  結果我覺得是生了蛇
[00:12:16.080 --> 00:12:17.320]  就是因為擔掛的緣故
[00:12:17.320 --> 00:12:18.200]  我明明睡得好
[00:12:18.200 --> 00:12:19.680]  吃得好
[00:12:19.680 --> 00:12:22.320]  以為自己身體的抵抗力是好的
[00:12:22.320 --> 00:12:24.480]  為甚麼無緣無故會生蛇呢
[00:12:24.480 --> 00:12:25.840]  然後當然是生了幾天
[00:12:25.840 --> 00:12:27.160]  痛了幾天
[00:12:27.160 --> 00:12:28.400]  之後有些後遺症
[00:12:28.400 --> 00:12:29.600]  也辛苦了一段時間
[00:12:29.600 --> 00:12:30.560]  不過感恩
[00:12:30.560 --> 00:12:31.400]  現在的後遺症
[00:12:31.400 --> 00:12:33.280]  結果也走到九九十十了
[00:12:33.280 --> 00:12:34.920]  差不多沒有了
[00:12:34.920 --> 00:12:36.560]  但是我想不到自己會擔掛的情況裡
[00:12:36.560 --> 00:12:38.200]  竟然我相信是因為擔掛的緣故
[00:12:38.200 --> 00:12:41.360]  令到我身體的抵抗力減弱了
[00:12:41.360 --> 00:12:42.640]  結果生了蛇
[00:12:42.640 --> 00:12:44.800]  是不是一百分之百肯定是那個原因呢
[00:12:44.800 --> 00:12:46.680]  但是那個原因不一定最重要
[00:12:46.680 --> 00:12:50.880]  日積而確知道自己因為擔掛的緣故
[00:12:50.880 --> 00:12:52.720]  總是有些東西放不下
[00:12:52.720 --> 00:12:55.760]  在暑假期間有很多不同的事情發生
[00:12:55.760 --> 00:12:58.400]  很多不同的事情要去照顧
[00:12:58.400 --> 00:13:01.200]  結果就覺得自己身體軟弱
[00:13:01.200 --> 00:13:02.680]  病了下來
[00:13:02.680 --> 00:13:05.720]  我們不需要為了每天不同的事情擔掛
[00:13:05.720 --> 00:13:10.520]  但是卻是放不開要擔掛的機會
[00:13:10.520 --> 00:13:14.800]  早陣子有機會去過網上探訪一些老人家
[00:13:14.800 --> 00:13:19.760]  特別是那些病危或者臨終階段的老長者
[00:13:19.760 --> 00:13:22.120]  看到他們連腦袋都睡在病床上
[00:13:22.120 --> 00:13:23.640]  沒什麼可以做
[00:13:23.640 --> 00:13:27.680]  每天只期待希望有一些親人來探訪
[00:13:27.680 --> 00:13:30.120]  又或者希望那天覺得舒舒服服
[00:13:30.120 --> 00:13:32.360]  少一點病毒、少一點痛楚
[00:13:32.360 --> 00:13:35.760]  又或者希望那天能夠吃得好一點
[00:13:35.760 --> 00:13:39.480]  又或者希望那天有些開心的事情發生
[00:13:39.480 --> 00:13:42.400]  每天都在病床上
[00:13:42.400 --> 00:13:45.440]  在房間裡度過這些時刻
[00:13:45.440 --> 00:13:48.120]  曾經有時我們一樣年輕
[00:13:48.120 --> 00:13:49.960]  有好的身體
[00:13:49.960 --> 00:13:53.680]  有機會去過一些有意義的人生
[00:13:53.680 --> 00:13:54.840]  到今天晚年的時候
[00:13:54.840 --> 00:13:58.200]  他們就在病床上等候
[00:13:58.200 --> 00:14:01.680]  等候那天的光臨
[00:14:01.680 --> 00:14:03.840]  我們不知道我們還有多少日子
[00:14:03.840 --> 00:14:05.960]  會不會好像一支火柴一樣
[00:14:05.960 --> 00:14:06.920]  不太像
[00:14:06.920 --> 00:14:08.320]  簡直好像一支火柴一樣
[00:14:08.320 --> 00:14:10.000]  燒著燒著
[00:14:10.000 --> 00:14:14.240]  我們的人生就這樣燒著燒著燒走了
[00:14:14.240 --> 00:14:15.880]  如果你不好好留意我們的生命
[00:14:15.880 --> 00:14:17.240]  怎樣度過的話
[00:14:17.240 --> 00:14:20.040]  我們的生命仍然會度過
[00:14:20.040 --> 00:14:22.160]  我們每天24小時
[00:14:22.160 --> 00:14:24.480]  不會多不會少
[00:14:24.480 --> 00:14:26.480]  沒有人知道我們有沒有明天
[00:14:26.480 --> 00:14:30.640]  但是你要努力的去到今天
[00:14:30.640 --> 00:14:32.440]  除了我們的身體之外
[00:14:32.440 --> 00:14:34.440]  另一樣就是我們有沒有留意到
