
[00:00:00.000 --> 00:00:04.680]  今天會和大家一起來看啟示錄七教會裡面的第六間教會
[00:03:04.120 --> 00:03:05.720]  是一個怎樣的地方呢
[00:03:05.720 --> 00:03:08.920]  我們就叫做地震區的城市
[00:03:08.920 --> 00:03:11.320]  對我們今天就比較多熟悉
[00:03:11.320 --> 00:03:14.120]  我們有時候叫做地震帶的地方
[00:03:14.120 --> 00:03:17.600]  有一些很活躍的火山的活動
[00:03:17.600 --> 00:03:22.520]  地震的活動就會帶來一些很嚴重的地震的傷害
[00:03:22.520 --> 00:03:26.040]  飛拉鐵飛當時正正就是處身於在他們的地理環境
[00:03:26.040 --> 00:03:28.000]  一個地震區的城市
[00:03:28.000 --> 00:03:30.440]  我不知道在當中有沒有我們的弟兄姊妹朋友
[00:03:30.440 --> 00:03:36.760]  你都住過一些地震都會比較多發生的城市地區國家
[00:03:36.760 --> 00:03:38.800]  我們中國就有啦
[00:03:38.800 --> 00:03:42.280]  四川不知道有沒有哪位在那裡生活過
[00:03:42.280 --> 00:03:43.720]  再近一點台灣
[00:03:43.720 --> 00:03:46.120]  台灣最近前幾天又地震
[00:03:46.120 --> 00:03:50.360]  這個都是一個比較多的地震的地方
[00:03:50.360 --> 00:03:52.440]  美加都有的
[00:03:52.440 --> 00:03:54.280]  住三藩市的如果有經驗
[00:03:54.280 --> 00:03:56.440]  都知道三藩市那個地震大
[00:03:56.440 --> 00:04:00.680]  曾經試過三藩市都很強烈的地震的傷害
[00:04:00.680 --> 00:04:03.480]  所以今天我們看飛拉鐵飛教會的時候
[00:04:03.480 --> 00:04:05.320]  可能你住過這些地區
[00:04:05.320 --> 00:04:08.760]  可能對你來說感受都會深入一點
[00:04:08.760 --> 00:04:10.280]  在飛拉鐵飛教會裡面
[00:04:10.280 --> 00:04:12.680]  我想和大家今天看兩方面的學習
[00:04:12.680 --> 00:04:17.120]  第一個我叫做遵守和蒙保守
[00:04:17.120 --> 00:04:18.440]  遵守和蒙保守
[00:04:18.440 --> 00:04:22.120]  在飛拉鐵飛教會剛才我們讀的經文告訴我們
[00:04:22.120 --> 00:04:24.640]  這班基督徒他們遵守著神的道
[00:04:24.640 --> 00:04:26.240]  持守神的道
[00:04:26.240 --> 00:04:28.800]  其實你會發現不單單在飛拉鐵飛教會
[00:04:28.800 --> 00:04:30.800]  其實在前面那幾間教會裡面
[00:04:30.800 --> 00:04:34.480]  都有出現過類似的提醒也好
[00:04:34.480 --> 00:04:35.960]  鼓勵也好
[00:04:35.960 --> 00:04:40.400]  神很讚賞這些基督徒他們願意遵守持守
[00:04:40.400 --> 00:04:42.920]  但是在飛拉鐵飛教會裡面特別提到
[00:04:42.920 --> 00:04:46.720]  遵守和保守的密切關係
[00:04:46.720 --> 00:04:48.840]  其實在原來的希臘文裡面
[00:04:48.840 --> 00:04:51.560]  遵守和保守都是同一個字
[00:04:51.560 --> 00:04:54.760]  大家可以看看上下文會怎麼用
[00:04:54.760 --> 00:04:58.600]  但是帶出來的意思可以有兩個意思
[00:04:58.600 --> 00:05:00.520]  遵守和保守
[00:05:00.520 --> 00:05:02.520]  但是正正就是在飛拉鐵飛教會裡面
[00:05:02.520 --> 00:05:04.720]  我們發覺當這班弟兄姊妹基督徒
[00:05:04.720 --> 00:05:06.240]  他們遵守了神的道
[00:05:06.240 --> 00:05:07.800]  持守神的道的時候
[00:05:07.800 --> 00:05:11.560]  他們就蒙神的保守
[00:05:11.560 --> 00:05:12.560]  在飛拉鐵飛教會的時候
[00:05:12.560 --> 00:05:15.360]  我剛剛才提到地震的一個地帶
[00:05:15.360 --> 00:05:19.120]  其實我覺得他們正正經歷了地震裡面
[00:05:19.120 --> 00:05:22.800]  帶來一個相似的社會環境是什麼呢?
[00:05:22.800 --> 00:05:25.840]  是一個動盪不安的時候
[00:05:25.840 --> 00:05:29.600]  而他們所經歷的就是一些動盪不安的試煉
[00:05:29.600 --> 00:05:33.640]  在神來到對這班信徒所說的
[00:05:33.640 --> 00:05:35.920]  他們會面對試煉
[00:05:35.920 --> 00:05:40.360]  但是更加多的是普天下人都會經歷這些試煉
[00:05:40.360 --> 00:05:41.360]  其中一樣是什麼呢?
[00:05:41.360 --> 00:05:42.520]  在這些試煉裡面
[00:05:42.520 --> 00:05:44.680]  他提到有些猶太人
[00:05:44.680 --> 00:05:46.160]  自稱是猶太人
[00:05:46.160 --> 00:05:48.120]  其實不是猶太人
[00:05:48.120 --> 00:05:50.120]  是撒旦的代表
[00:05:50.120 --> 00:05:51.920]  這其實是在我們說到
[00:05:51.920 --> 00:05:54.400]  善美娜教會也是其中一間
[00:05:54.400 --> 00:05:56.720]  另外一間神所稱讚的教會
[00:05:56.720 --> 00:06:00.800]  都是遭遇有這些艱難的日子
[00:06:00.800 --> 00:06:03.360]  艱難的一些人在這裡
[00:06:03.360 --> 00:06:06.080]  其實這個所謂不是真猶太人或者這些人
[00:06:06.080 --> 00:06:07.920]  其實是正正代表著有一班人
[00:06:07.920 --> 00:06:12.160]  他們在這個地方覺得自己就是神的選民
[00:06:12.160 --> 00:06:14.360]  而他們就是代表著神
[00:06:14.360 --> 00:06:19.000]  更加他們覺得他們有著權威的代表
[00:06:19.000 --> 00:06:20.600]  他們所說的
[00:06:20.600 --> 00:06:22.440]  所傳遞的
[00:06:22.440 --> 00:06:24.200]  就是權威的了
[00:06:24.200 --> 00:06:26.000]  所以這班猶太人他們其中
[00:06:26.000 --> 00:06:30.920]  被神揭穿了就是他們都是一班說謊
[00:06:30.920 --> 00:06:32.280]  說謊的人
[00:06:32.280 --> 00:06:33.920]  但其實當他們這個環境的時候
[00:06:33.920 --> 00:06:36.640]  是帶來都同樣對當時的基督徒
[00:06:36.640 --> 00:06:40.240]  有一些動盪不安的一些的試煉
[00:06:40.240 --> 00:06:42.720]  當這些人他們在說他們是權威的時候
[00:06:42.720 --> 00:06:45.880]  其實正正就是很想改變了
[00:06:45.880 --> 00:06:47.920]  基督徒所信的
[00:06:47.920 --> 00:06:50.600]  他們所持守的真理
[00:06:50.600 --> 00:06:52.040]  我們近這一兩年
[00:06:52.040 --> 00:06:55.640]  香港最多一個有時我們會聽到的形容詞
[00:06:55.640 --> 00:06:57.720]  就叫做語言藝術
[00:06:57.720 --> 00:07:00.400]  這個藝就是虛偽的藝
[00:07:00.400 --> 00:07:03.960]  正正就是一些可能是假的資料
[00:07:03.960 --> 00:07:06.000]  甚至可能是說謊
[00:07:06.000 --> 00:07:09.640]  就好像這個非拉致非教會所面對
[00:07:09.640 --> 00:07:11.240]  但我相信這些語言藝術
[00:07:11.240 --> 00:07:13.800]  其實時不時都會發生的了
[00:07:13.800 --> 00:07:15.760]  但我想給大家知道其實
[00:07:15.760 --> 00:07:16.840]  現今我們社會
[00:07:16.840 --> 00:07:18.240]  甚至可能不是單單香港
[00:07:18.240 --> 00:07:20.560]  可能在其他世界各地都有一種
[00:07:20.560 --> 00:07:22.680]  不是叫做語言藝術
[00:07:22.680 --> 00:07:26.440]  但另外一個叫做價值觀的包裝
[00:07:26.440 --> 00:07:27.840]  我比較多用
[00:07:27.840 --> 00:07:33.080]  他們就將一些認為放諸四海
[00:07:33.080 --> 00:07:37.680]  舉世應該跟從的價值觀拿出來
[00:07:37.680 --> 00:07:41.760]  告訴大家這些是我們應該有的
[00:07:41.760 --> 00:07:44.400]  甚至我想有時在香港有一段時間
[00:07:44.400 --> 00:07:47.440]  都很喜歡說一個名詞叫核心價值
[00:07:47.440 --> 00:07:49.680]  告訴我們香港有什麼核心價值
[00:07:49.680 --> 00:07:50.800]  其實這個正正反映出來
[00:07:50.800 --> 00:07:51.720]  有些人都覺得
[00:07:51.720 --> 00:07:54.000]  社會上都應該有一類這些
[00:07:54.000 --> 00:07:56.240]  應該是我們所有人都認同的
[00:07:56.240 --> 00:07:58.720]  但是不是真的這些價值觀
[00:07:58.720 --> 00:08:00.280]  包裝出來之後
[00:08:00.280 --> 00:08:03.400]  就是一個絕對的真理
[00:08:03.400 --> 00:08:08.000]  或者就是我們應該人人都遵守的呢
[00:08:08.000 --> 00:08:11.320]  我們香港有一個叫做平等機會委員會
[00:08:11.320 --> 00:08:14.160]  一會兒我都會用比較多一點這個名詞
[00:08:14.160 --> 00:08:16.440]  他就會做很多一些爭取
[00:08:16.440 --> 00:08:20.360]  為一些不同種族或者不同性別
[00:08:20.360 --> 00:08:22.800]  有些人爭取一些平等機會
[00:08:22.800 --> 00:08:26.000]  要給每一個人都有應該有的人權
[00:08:26.000 --> 00:08:27.400]  我們應該有一些尊重
[00:08:27.400 --> 00:08:28.680]  我覺得這個都是好的
[00:08:28.680 --> 00:08:29.960]  是應該做的
[00:08:29.960 --> 00:08:32.560]  但是不是有時當這個平等機會委員會
[00:08:32.560 --> 00:08:35.080]  或者有一些價值觀出來的時候
[00:08:35.080 --> 00:08:40.320]  是成為社會一個絕對真理
[00:08:40.320 --> 00:08:46.120]  甚至可能這些正正在衝擊基督的信仰呢
[00:08:46.120 --> 00:08:48.920]  他們可以包裝得很漂亮
[00:08:48.920 --> 00:08:53.120]  告訴你其實這個應該是普世的標準
[00:08:53.120 --> 00:08:55.720]  普世的價值觀
[00:08:55.720 --> 00:08:57.640]  最近有一個弟兄跟我分享到
[00:08:57.640 --> 00:09:02.040]  有一位神學院老師家庭的一些小小的
[00:09:02.040 --> 00:09:03.040]  其實都不少
[00:09:03.040 --> 00:09:04.760]  我覺得都是幾大的震盪
[00:09:04.760 --> 00:09:06.080]  幾大的震撼
[00:09:06.080 --> 00:09:07.000]  他就說到呢
[00:09:07.000 --> 00:09:08.640]  原來有一位神學院的老師
[00:09:08.640 --> 00:09:10.800]  他有一個女兒
[00:09:10.800 --> 00:09:12.360]  就是青年人
[00:09:12.360 --> 00:09:16.000]  有一天女兒就問神學院教書的老師
[00:09:16.000 --> 00:09:16.960]  問他一個問題
[00:09:16.960 --> 00:09:20.920]  他說為什麼我們基督教教會
[00:09:20.920 --> 00:09:26.400]  好像不是那麼能夠包容到一些同性戀的人士
[00:09:26.400 --> 00:09:31.040]  為什麼不可以去佔領到這些同性婚姻的人呢
[00:09:31.040 --> 00:09:33.360]  他提出一個論點可能大家都聽過
[00:09:33.360 --> 00:09:35.480]  他說他們兩個成年人
[00:09:35.480 --> 00:09:38.480]  大家可能在一間屋關上門
[00:09:38.480 --> 00:09:41.560]  他們做他們自己的事
[00:09:41.560 --> 00:09:43.560]  他們有沒有傷害到別人
[00:09:43.560 --> 00:09:44.280]  沒有啊
[00:09:44.280 --> 00:09:47.760]  他說他們兩個成年人都可以做自己的事
[00:09:47.760 --> 00:09:48.600]  不要傷害別人
[00:09:48.600 --> 00:09:50.080]  那為什麼不給呢
[00:09:50.080 --> 00:09:55.160]  為什麼不可以讓人有他們的自由
[00:09:55.160 --> 00:09:58.280]  有他們的人權呢
[00:09:58.280 --> 00:10:00.320]  我覺得很震撼是因為什麼
[00:10:00.320 --> 00:10:04.880]  是因為他的爸爸是神學院的老師
[00:10:04.880 --> 00:10:06.360]  我相信這個青年人
[00:10:06.360 --> 00:10:13.880]  這個女兒在教會一定是從小成長到青年
[00:10:13.880 --> 00:10:17.480]  連他都在這些環境
[00:10:17.480 --> 00:10:21.240]  在不同的聲音、價值觀傳遞裡面
[00:10:21.240 --> 00:10:25.360]  他都覺得為什麼教會是這樣
[00:10:25.360 --> 00:10:31.560]  好像我們的信仰是成為了對人的逼迫
[00:10:31.560 --> 00:10:37.160]  不是非拉切菲教會裡面的信徒正在受逼迫
[00:10:37.160 --> 00:10:39.480]  所以其實這些所謂鼓吹平等
[00:10:39.480 --> 00:10:44.120]  有些希望我們要贊成同性婚姻
[00:10:44.120 --> 00:10:47.480]  應該每個人有他自己的人權自由
[00:10:47.480 --> 00:10:50.280]  這些都應該是這個社會的價值觀
[00:10:50.280 --> 00:10:54.840]  不應該是由教會或者你們所謂另外一些傳統
[00:10:54.840 --> 00:10:56.400]  其實不是單單教會
[00:10:56.400 --> 00:10:57.560]  其實有些其他傳統
[00:10:57.560 --> 00:11:01.160]  我們中國的文化都是一直到某些時候
[00:11:01.160 --> 00:11:04.440]  我們已經接受一夫一妻制
[00:11:04.440 --> 00:11:06.240]  一男一女的婚姻
[00:11:06.240 --> 00:11:07.560]  但其實他們又會覺得
[00:11:07.560 --> 00:11:11.360]  你們為什麼不給其他人有他的權利呢
[00:11:11.360 --> 00:11:15.200]  但我想提的是 這些價值觀慢慢在侵蝕
[00:11:15.200 --> 00:11:19.360]  其實正正就是在破壞傳統或者一些好的
[00:11:19.360 --> 00:11:22.520]  優美的價值觀、好的道德倫理
[00:11:22.520 --> 00:11:25.040]  但反而是慢慢侵蝕了
[00:11:25.040 --> 00:11:31.360]  現在不單單是不信不是基督徒的人
[00:11:31.360 --> 00:11:32.600]  他們可能
[00:11:32.600 --> 00:11:34.040]  我不知道會不會更加容易
[00:11:34.040 --> 00:11:35.160]  或者未必容易
[00:11:35.160 --> 00:11:37.640]  但反而一個上學院的老師的女兒
[00:11:37.640 --> 00:11:40.120]  都會受這些影響
[00:11:40.120 --> 00:11:42.920]  這些就是在所謂一些普世價值觀裏面
[00:11:42.920 --> 00:11:45.560]  在侵蝕我們這些人
[00:11:45.560 --> 00:11:49.560]  帶來的震撼 我覺得是很厲害的
[00:11:49.560 --> 00:11:52.320]  當然爸爸就告訴女兒
[00:11:52.320 --> 00:11:54.040]  先不要想太多
[00:11:54.040 --> 00:11:55.960]  最好自己找個男孩子
[00:11:55.960 --> 00:11:58.280]  最好拍拖就找個男孩子結婚
[00:11:58.280 --> 00:12:02.320]  至少給她有些正確的指示
[00:12:02.320 --> 00:12:03.720]  但我相信這個其實有很多時候
[00:12:03.720 --> 00:12:05.720]  我們很多人比外面一些包裝
[00:12:05.720 --> 00:12:09.280]  大家覺得人權、自由、尊重
[00:12:09.280 --> 00:12:10.800]  多元文化
[00:12:10.800 --> 00:12:12.520]  其實很多這些可以包裝得很好
[00:12:12.520 --> 00:12:16.240]  就會令到人的價值觀越來越模糊
[00:12:16.240 --> 00:12:18.120]  越來越混亂
[00:12:18.120 --> 00:12:20.440]  所以這些很多都是一些令人震撼
[00:12:20.440 --> 00:12:23.240]  動盪不安的一些思念
[00:12:23.240 --> 00:12:24.920]  這個星期我看了一份報紙
[00:12:24.920 --> 00:12:26.360]  賣一個調查
[00:12:26.360 --> 00:12:28.120]  我覺得都幾震撼
[00:12:28.120 --> 00:12:30.200]  我不知道對你來說是否一個很震撼
[00:12:30.200 --> 00:12:33.240]  它講到理大和城大
[00:12:33.240 --> 00:12:34.840]  兩間大學做了一個調查
[00:12:34.840 --> 00:12:37.160]  是一兩年前的
[00:12:37.160 --> 00:12:39.520]  訪問了我們香港的一些中學生
[00:12:39.520 --> 00:12:41.280]  三千幾個
[00:12:41.280 --> 00:12:43.480]  他們想調查甚麼呢
[00:12:43.480 --> 00:12:45.640]  因為發覺現在有很多青少年人
[00:12:45.640 --> 00:12:48.880]  都會做一些叫做「援交」
[00:12:48.880 --> 00:12:51.880]  這些「援交」就是當是一些兼職這樣做
[00:12:51.880 --> 00:12:53.240]  去賺一些錢
[00:12:53.240 --> 00:12:55.480]  出來可以給人有他的電話
[00:12:55.480 --> 00:12:58.240]  之後約出來吃飯、聊聊天
[00:12:58.240 --> 00:13:01.680]  可以當是做一些臨時出租的朋友
[00:13:01.680 --> 00:13:03.520]  這樣做的事
[00:13:03.520 --> 00:13:06.600]  有這樣的工作
[00:13:06.600 --> 00:13:10.000]  但甚至有些人不是單單做「援交」
[00:13:10.000 --> 00:13:13.160]  甚至是提供一些性服務
[00:13:13.160 --> 00:13:15.360]  這個調查三千幾個中學生裏面
[00:13:15.360 --> 00:13:18.440]  你發覺一個很驚人的數字是甚麼呢
[00:13:18.440 --> 00:13:21.000]  每六十位的中學生
[00:13:21.000 --> 00:13:25.160]  有一個人都試過這些「援交」
[00:13:25.160 --> 00:13:27.320]  當然背後可能是他們的家庭有很多問題
[00:13:27.320 --> 00:13:31.440]  或者這個人的自己思想不成熟
[00:13:31.440 --> 00:13:33.120]  但除了這個數字之外
[00:13:33.120 --> 00:13:34.960]  另外一個問題是甚麼呢
[00:13:34.960 --> 00:13:37.520]  參與這些「援交」裏面
[00:13:37.520 --> 00:13:38.680]  我不知道大家猜一下
[00:13:38.680 --> 00:13:42.000]  男生多些還是女生多些
[00:13:42.000 --> 00:13:44.520]  有些人可能會覺得
[00:13:44.520 --> 00:13:46.800]  女生喜歡買東西
[00:13:46.800 --> 00:13:48.600]  容易多些想賺錢
[00:13:48.600 --> 00:13:49.200]  其實不是
[00:13:49.200 --> 00:13:50.560]  這個調查告訴我們
[00:13:50.560 --> 00:13:54.280]  男生多於女生
[00:13:54.280 --> 00:13:57.160]  甚至男生亦提供一些性服務
[00:13:57.160 --> 00:13:58.080]  當然這些性服務
[00:13:58.080 --> 00:14:02.120]  就是給一些成年的男人來用
[00:14:02.120 --> 00:14:03.720]  所以這個調查我覺得是很震撼
[00:14:03.720 --> 00:14:06.240]  你想不到原來我們現在的中學生
[00:14:06.240 --> 00:14:09.480]  青少年人已經被侵蝕到
[00:14:09.480 --> 00:14:10.920]  價值觀是覺得
[00:14:10.920 --> 00:14:13.160]  做下這些「援交」無所謂
[00:14:13.160 --> 00:14:17.120]  甚至可能是受到同性戀的趨勢的影響
[00:14:17.120 --> 00:14:19.080]  戀童癖的影響
[00:14:19.080 --> 00:14:23.400]  以致他們甚至成為一些很無辜的
[00:14:23.400 --> 00:14:27.360]  參與了這些性行為裏面
[00:14:27.360 --> 00:14:29.160]  其實這可能正正就是這些青少年人
[00:14:29.160 --> 00:14:31.040]  他們的價值觀被侵蝕
[00:14:31.040 --> 00:14:32.760]  在這個社會覺得
[00:14:32.760 --> 00:14:36.280]  現在大家都可以有自由了
[00:14:36.280 --> 00:14:37.960]  很多元了
[00:14:37.960 --> 00:14:42.760]  他們就可以成為了這些被犧牲的一群
[00:14:42.760 --> 00:14:44.720]  我覺得是
[00:14:44.720 --> 00:14:45.600]  所以有時我想
[00:14:45.600 --> 00:14:49.560]  這正正就是我們今天要面對的信仰挑戰
[00:14:49.560 --> 00:14:51.040]  非法性非教會他們
[00:14:51.040 --> 00:14:55.040]  可能不單單是面對他們要在地震地區裏面生活
[00:14:55.040 --> 00:14:58.360]  其實他們就是面對在他們的信仰裏面
[00:14:58.360 --> 00:15:00.920]  這些挑戰
[00:15:00.920 --> 00:15:03.880]  其實今日我想我們香港又幾好
[00:15:03.880 --> 00:15:05.680]  最近剛剛昨天打風
[00:15:05.680 --> 00:15:07.080]  我想都不是怎樣打成
[00:15:07.080 --> 00:15:12.960]  香港沒有太多這些天災的影響
[00:15:12.960 --> 00:15:16.120]  但最近很多城市都會有另外一個影響
[00:15:16.120 --> 00:15:17.760]  就叫空氣污染
[00:15:17.760 --> 00:15:20.600]  我們學了一個新的名詞叫霧霾
[00:15:20.600 --> 00:15:22.720]  可能大家看新聞留意一下
[00:15:22.720 --> 00:15:24.680]  就是霧霾的城市
[00:15:24.680 --> 00:15:26.480]  這些霧霾其實被人
[00:15:26.480 --> 00:15:29.480]  他們說到帶來很多污染物
[00:15:29.480 --> 00:15:35.000]  其實這些污染物他們都很擔心有很多毒的成份在裏面
[00:15:35.000 --> 00:15:37.960]  所以霧霾甚至有些很近距離
[00:15:37.960 --> 00:15:39.560]  三米裏面
[00:15:39.560 --> 00:15:41.880]  能見度是三米
[00:15:41.880 --> 00:15:45.120]  所以是很污濁的空氣
[00:15:45.120 --> 00:15:46.360]  這些霧霾大家都很害怕
[00:15:46.360 --> 00:15:48.400]  所以要戴上口罩
[00:15:48.400 --> 00:15:51.560]  我想呼吸吸不到
[00:15:51.560 --> 00:15:55.240]  但你的口罩都不知道能過濾到多少有毒的物質
[00:15:55.240 --> 00:15:56.880]  甚至可能你的眼睛
[00:15:56.880 --> 00:15:58.280]  你的皮膚
[00:15:58.280 --> 00:16:01.480]  可能你都會受到這些霧霾的影響
[00:16:01.480 --> 00:16:03.480]  其實正正就是在一個
[00:16:03.480 --> 00:16:05.040]  社會的道德價值
[00:16:05.040 --> 00:16:08.560]  越來越淪落或者越來越模糊
[00:16:08.560 --> 00:16:10.880]  越來越混亂不清的時候
[00:16:10.880 --> 00:16:14.280]  就好像這個城市被這些霧霾天氣影響的時候
[00:16:14.280 --> 00:16:17.280]  侵蝕了人那種的身體
[00:16:17.280 --> 00:16:19.640]  就算你覺得很想安全些
[00:16:19.640 --> 00:16:21.680]  我不知道是不是需要你穿上整套保護衣
[00:16:21.680 --> 00:16:23.080]  戴上眼罩耳罩
[00:16:23.080 --> 00:16:25.560]  包著整個人不會接觸這些霧霾
[00:16:25.560 --> 00:16:27.320]  你才可以避免得到
[00:16:27.320 --> 00:16:28.560]  但我相信今天
[00:16:28.560 --> 00:16:30.200]  正正就是這些
[00:16:30.200 --> 00:16:33.040]  社會裏面很多混亂的價值觀
[00:16:33.040 --> 00:16:34.360]  正在試圖入侵
[00:16:34.360 --> 00:16:37.480]  侵蝕著我們每一個人的思想
[00:16:37.480 --> 00:16:39.000]  每一個人的心靈
[00:16:39.000 --> 00:16:41.360]  所以連在神樂院
[00:16:41.360 --> 00:16:43.320]  老師的家庭
[00:16:43.320 --> 00:16:45.120]  他的女兒
[00:16:45.120 --> 00:16:48.440]  都帶來這個震撼
[00:16:48.440 --> 00:16:50.880]  當時佛拉第教會的社會
[00:16:50.880 --> 00:16:52.840]  所處的環境都是一樣
[00:16:52.840 --> 00:16:55.320]  他們信耶穌的一班基督徒
[00:16:55.320 --> 00:16:57.480]  他們都受到這些逼迫
[00:16:57.480 --> 00:17:00.400]  其中一個逼迫特別是來自猶太人
[00:17:00.400 --> 00:17:03.120]  當時猶太人對這班基督徒的不接納
[00:17:03.120 --> 00:17:05.200]  其中一個做的事是什麼呢
[00:17:05.200 --> 00:17:08.200]  就是關了他們會堂的門
[00:17:08.200 --> 00:17:10.000]  這班信耶穌的猶太人
[00:17:10.000 --> 00:17:12.480]  不可以進來猶太人的會堂
[00:17:12.480 --> 00:17:13.880]  如果大家熟悉猶太人的文化
[00:17:13.880 --> 00:17:16.440]  就知道猶太人對於去會堂的聚集
[00:17:16.440 --> 00:17:17.720]  是很重要的
[00:17:17.720 --> 00:17:20.360]  他們人生裏面很重要的事情
[00:17:20.360 --> 00:17:21.240]  進不了會堂
[00:17:21.240 --> 00:17:23.320]  對猶太人來說是一個很大的羞恥
[00:17:23.320 --> 00:17:26.320]  很大的難關
[00:17:26.320 --> 00:17:29.480]  所以為什麼他提到一個拿鑰匙
[00:17:29.480 --> 00:17:31.320]  開了門就不能關
[00:17:31.320 --> 00:17:32.920]  關了門又不能開
[00:17:32.920 --> 00:17:34.280]  那個掌門人
[00:17:34.280 --> 00:17:37.560]  真正掌管的有權柄的
[00:17:37.560 --> 00:17:39.080]  就是我們的神
[00:17:39.080 --> 00:17:41.640]  雖然這班非亞裔的基督徒
[00:17:41.640 --> 00:17:43.520]  他們真的面對這麼多的艱難
[00:17:43.520 --> 00:17:45.760]  但他們仍然是持守神的道
[00:17:45.760 --> 00:17:47.680]  所以這種艱難其實令到是什麼呢
[00:17:47.680 --> 00:17:49.080]  這個有少許形容是什麼呢
[00:17:49.080 --> 00:17:52.560]  就是你略有一點力量
[00:17:52.560 --> 00:17:53.960]  真的很艱難
[00:17:53.960 --> 00:17:55.560]  可能這些逼迫
[00:17:55.560 --> 00:17:58.280]  或者為了信仰要持守神的真理的時候
[00:17:58.280 --> 00:18:01.280]  令到他們筋疲力竭
[00:18:01.280 --> 00:18:05.080]  面對信仰這個屬靈的戰爭
[00:18:05.080 --> 00:18:08.520]  要對抗很多錯誤的價值觀
