
[00:00:00.000 --> 00:00:03.000]  鄧志明早晨
[00:03:59.000 --> 00:04:01.000]  你自己說
[00:04:01.000 --> 00:04:02.000]  你是誰
[00:04:02.000 --> 00:04:03.000]  所以這裡我們見到
[00:04:03.000 --> 00:04:05.000]  有一群人是從耶路撒冷過來的
[00:04:05.000 --> 00:04:06.000]  誰呀?
[00:04:06.000 --> 00:04:08.000]  祭司和尼微人
[00:04:08.000 --> 00:04:11.000]  大家可能忽略了一個細節
[00:04:11.000 --> 00:04:14.000]  約翰他本來應該是屬於
[00:04:14.000 --> 00:04:16.000]  怎樣的一個家庭
[00:04:16.000 --> 00:04:19.000]  他的父親是做什麼的
[00:04:19.000 --> 00:04:21.000]  祭司來的
[00:04:21.000 --> 00:04:24.000]  所以這群人可能是他的朋友
[00:04:24.000 --> 00:04:26.000]  就是祭司的傳統
[00:04:26.000 --> 00:04:28.000]  但是他一開始就已經離開了
[00:04:28.000 --> 00:04:30.000]  他去了曠野
[00:04:30.000 --> 00:04:31.000]  來到施洗了
[00:04:31.000 --> 00:04:32.000]  他長大之後
[00:04:32.000 --> 00:04:34.000]  他的祭司
[00:04:34.000 --> 00:04:36.000]  從耶路撒冷過來就問他
[00:04:36.000 --> 00:04:38.000]  為什麼你會在這裡
[00:04:38.000 --> 00:04:40.000]  和別人洗禮
[00:04:40.000 --> 00:04:41.000]  施洗
[00:04:41.000 --> 00:04:42.000]  過來問他
[00:04:42.000 --> 00:04:44.000]  你究竟是誰
[00:04:44.000 --> 00:04:45.000]  問這個問題
[00:04:45.000 --> 00:04:47.000]  看下23節
[00:04:47.000 --> 00:04:49.000]  去到28節
[00:04:49.000 --> 00:04:50.000]  他說
[00:04:50.000 --> 00:04:52.000]  我就是那在曠野
[00:04:52.000 --> 00:04:54.000]  有人聲喊著說
[00:04:54.000 --> 00:04:56.000]  修籍主的道路
[00:04:56.000 --> 00:04:58.000]  正如先知以賽亞所說的
[00:04:58.000 --> 00:05:00.000]  那些人是伐利賽人猜來的
[00:05:00.000 --> 00:05:02.000]  他們就問他說
[00:05:02.000 --> 00:05:04.000]  你既不是基督
[00:05:04.000 --> 00:05:06.000]  不是以利亞
[00:05:06.000 --> 00:05:08.000]  也不是那先知
[00:05:08.000 --> 00:05:10.000]  為什麼施洗呢?
[00:05:10.000 --> 00:05:12.000]  約翰回答說
[00:05:12.000 --> 00:05:14.000]  我是用水施洗
[00:05:14.000 --> 00:05:17.000]  但有一位浸在你們中間
[00:05:17.000 --> 00:05:19.000]  是你們不認識的
[00:05:19.000 --> 00:05:22.000]  就是那在我以後來的
[00:05:22.000 --> 00:05:25.000]  我給他解鞋底也不配
[00:05:25.000 --> 00:05:28.000]  這是在約旦河外
[00:05:28.000 --> 00:05:30.000]  伐利約翰施洗的地方
[00:05:30.000 --> 00:05:32.000]  作見證
[00:05:32.000 --> 00:05:34.000]  好,我練習廣東話
[00:05:34.000 --> 00:05:36.000]  暫告一個段落
[00:05:36.000 --> 00:05:40.000]  我想和大家看看焦點是什麼
[00:05:40.000 --> 00:05:41.000]  第一個功課
[00:05:41.000 --> 00:05:43.000]  在這裡我們看到
[00:05:43.000 --> 00:05:44.000]  就是
[00:05:44.000 --> 00:05:46.000]  我們如果要回答這個問題
[00:05:46.000 --> 00:05:47.000]  我是誰呢
[00:05:47.000 --> 00:05:49.000]  我們要知道
[00:05:49.000 --> 00:05:51.000]  我不是誰
[00:05:51.000 --> 00:05:53.000]  好像約翰不斷這樣說
[00:05:53.000 --> 00:05:54.000]  我不是
[00:05:54.000 --> 00:05:55.000]  不是
[00:05:55.000 --> 00:05:56.000]  不是
[00:05:56.000 --> 00:05:58.000]  我不是誰
[00:05:58.000 --> 00:06:00.000]  有一個細節我不知道
[00:06:00.000 --> 00:06:02.000]  你有沒有留意到很特別
[00:06:02.000 --> 00:06:04.000]  下面我們會講詳細一點
[00:06:04.000 --> 00:06:06.000]  當約翰說
[00:06:06.000 --> 00:06:08.000]  我不是基督的時候
[00:06:08.000 --> 00:06:12.000]  他是回應怎樣一個問題呢?
[00:06:12.000 --> 00:06:14.000]  如果你心水清的話
[00:06:14.000 --> 00:06:17.000]  你記得就留意到
[00:06:17.000 --> 00:06:20.000]  祭司和利美人
[00:06:20.000 --> 00:06:23.000]  沒有問他你是不是基督
[00:06:23.000 --> 00:06:24.000]  是不是?
[00:06:24.000 --> 00:06:25.000]  他來的時候
[00:06:25.000 --> 00:06:28.000]  他們是問他你是誰
[00:06:28.000 --> 00:06:30.000]  約翰的答覆是
[00:06:30.000 --> 00:06:32.000]  我不是基督
[00:06:32.000 --> 00:06:36.000]  下面伊利亞和那位才知道
[00:06:36.000 --> 00:06:39.000]  祭司和利美人是有問的
[00:06:39.000 --> 00:06:40.000]  你是不是伊利亞
[00:06:40.000 --> 00:06:42.000]  你是不是那位才知道
[00:06:42.000 --> 00:06:43.000]  是有問的
[00:06:43.000 --> 00:06:45.000]  但基督沒有問他
[00:06:45.000 --> 00:06:47.000]  但他故意說出來
[00:06:47.000 --> 00:06:49.000]  我不是基督
[00:06:49.000 --> 00:06:51.000]  下面我們詳細解釋一點
[00:06:51.000 --> 00:06:53.000]  但在這裡我們看到
[00:06:53.000 --> 00:06:55.000]  他不斷強調我不是
[00:06:55.000 --> 00:07:00.000]  而且回答的說話是越講越短
[00:07:00.000 --> 00:07:02.000]  基督好像是強調了
[00:07:02.000 --> 00:07:04.000]  我不是基督
[00:07:04.000 --> 00:07:06.000]  這句是回答得最長的
[00:07:06.000 --> 00:07:07.000]  但他問他的時候
[00:07:07.000 --> 00:07:09.000]  你是不是那位才知道
[00:07:09.000 --> 00:07:10.000]  他的回答是
[00:07:10.000 --> 00:07:12.000]  我不是三個字
[00:07:12.000 --> 00:07:14.000]  接下來再問
[00:07:14.000 --> 00:07:16.000]  你是不是伊利亞
[00:07:16.000 --> 00:07:18.000]  不是兩個字
[00:07:18.000 --> 00:07:20.000]  在粵文是一個字
[00:07:20.000 --> 00:07:22.000]  一個字
[00:07:22.000 --> 00:07:27.000]  那位才知道大家不要混亂
[00:07:27.000 --> 00:07:31.000]  因為學者都相信
[00:07:31.000 --> 00:07:33.000]  我們可以這樣看
[00:07:33.000 --> 00:07:37.000]  約翰他真的從舊約到新約
[00:07:37.000 --> 00:07:39.000]  新約開始的時候
[00:07:39.000 --> 00:07:42.000]  應該是最後一個最偉大的先知
[00:07:42.000 --> 00:07:44.000]  他可以有這個身份
[00:07:44.000 --> 00:07:47.000]  但聖經不是問你是不是先知
[00:07:47.000 --> 00:07:52.000]  聖經是問你是不是哪位先知
[00:07:52.000 --> 00:07:54.000]  有一個「何」在前面
[00:07:54.000 --> 00:07:57.000]  哪位先知就是哪位
[00:07:57.000 --> 00:08:01.000]  哪一位就是猶太人當時相信的
[00:08:01.000 --> 00:08:04.000]  在新明紀十八章十八節
[00:08:04.000 --> 00:08:06.000]  在那裡預言
[00:08:06.000 --> 00:08:09.000]  有一位先知好像摩西一樣
[00:08:09.000 --> 00:08:13.000]  可以帶領你們脫離遺老之地
[00:08:13.000 --> 00:08:15.000]  有一位先知這樣出來
[00:08:15.000 --> 00:08:17.000]  是不是哪位先知
[00:08:17.000 --> 00:08:19.000]  約翰就說不是
[00:08:19.000 --> 00:08:21.000]  伊利亞呢
[00:08:21.000 --> 00:08:23.000]  為什麼會問斯沙裔人是不是伊利亞呢
[00:08:23.000 --> 00:08:25.000]  不知道嗎
[00:08:25.000 --> 00:08:29.000]  因為在舊約的最後一卷書
[00:08:29.000 --> 00:08:32.000]  馬拉基書的最後一章
[00:08:32.000 --> 00:08:34.000]  最後一節那裡
[00:08:34.000 --> 00:08:35.000]  有一個預言
[00:08:35.000 --> 00:08:36.000]  新約還沒開始的時候
[00:08:36.000 --> 00:08:38.000]  有一節預言是什麼呢
[00:08:38.000 --> 00:08:40.000]  有一位先知
[00:08:40.000 --> 00:08:43.000]  伊利亞會來到你們中間
[00:08:43.000 --> 00:08:47.000]  在這裡我想問
[00:08:47.000 --> 00:08:50.000]  約翰為什麼會回答不是呢
[00:08:50.000 --> 00:08:52.000]  因為如果大家熟悉福音書
[00:08:52.000 --> 00:08:56.000]  都會記得耶穌曾經說
[00:08:56.000 --> 00:08:58.000]  如果你們願意
[00:08:58.000 --> 00:09:03.000]  你可以當約翰就是伊利亞
[00:09:03.000 --> 00:09:07.000]  為什麼這裡約翰又回答不是呢
[00:09:07.000 --> 00:09:09.000]  不是伊利亞呢
[00:09:09.000 --> 00:09:10.000]  路加福音跟我們說
[00:09:10.000 --> 00:09:13.000]  原來耶穌說的你當是伊利亞
[00:09:13.000 --> 00:09:15.000]  是有伊利亞的心字
[00:09:15.000 --> 00:09:18.000]  有伊利亞的心字這樣的先知
[00:09:18.000 --> 00:09:21.000]  所以約翰就像伊利亞一樣
[00:09:21.000 --> 00:09:23.000]  在曠野見證著
[00:09:23.000 --> 00:09:25.000]  有大能大力的事工
[00:09:25.000 --> 00:09:27.000]  很多人來畏罪
[00:09:27.000 --> 00:09:29.000]  來被他施洗
[00:09:29.000 --> 00:09:34.000]  這裡約翰為什麼答不是呢
[00:09:34.000 --> 00:09:37.000]  其實前面全部的不是
[00:09:37.000 --> 00:09:41.000]  是因為他知道問他問題的人
[00:09:41.000 --> 00:09:44.000]  有錯誤的理解對這些人物
[00:09:44.000 --> 00:09:46.000]  對這些角色
[00:09:46.000 --> 00:09:49.000]  個個都想著拯救以色列人
[00:09:49.000 --> 00:09:52.000]  來脫離羅馬政府的核制
[00:09:52.000 --> 00:09:57.000]  重新來建立以色列國的一位拯救他們的人
[00:09:57.000 --> 00:09:59.000]  錯誤的期望
[00:09:59.000 --> 00:10:01.000]  弟兄姊妹
[00:10:01.000 --> 00:10:06.000]  我們如果要先明白自己是誰
[00:10:06.000 --> 00:10:09.000]  首先真的要很努力的知道
[00:10:09.000 --> 00:10:16.000]  我們不能活在別人的期望
[00:10:16.000 --> 00:10:20.000]  我們要懂得知道我不是那個
[00:10:20.000 --> 00:10:24.000]  如果你們這幾天有做我們教會的靈修
[00:10:24.000 --> 00:10:28.000]  剛剛好就是這段經文
[00:10:28.000 --> 00:10:32.000]  在那裡靈修的內容鼓勵我們反省
[00:10:32.000 --> 00:10:36.000]  其實我們會不會有時被人稱讚
[00:10:36.000 --> 00:10:40.000]  變成好像想像中的自己
[00:10:40.000 --> 00:10:42.000]  比本來的自己厲害
[00:10:42.000 --> 00:10:46.000]  就真的以為我們要達到那個期望
[00:10:46.000 --> 00:10:49.000]  我們要很小心這個陷阱
[00:10:49.000 --> 00:10:53.000]  因為這個陷阱會令我們變得不切實際
[00:10:53.000 --> 00:10:56.000]  或者我們根本就不是這樣
[00:10:56.000 --> 00:10:58.000]  我們想去做到這樣
[00:10:58.000 --> 00:11:01.000]  或者我們不是要走這條人生的路
[00:11:01.000 --> 00:11:05.000]  我們迫自己要走那條人生的路
[00:11:05.000 --> 00:11:08.000]  有一些年輕人
[00:11:08.000 --> 00:11:14.000]  他們小時候就被鼓勵
[00:11:14.000 --> 00:11:16.000]  去選擇某一份的職業
[00:11:16.000 --> 00:11:18.000]  作為他們的人生職業
[00:11:18.000 --> 00:11:20.000]  很努力讀書
[00:11:20.000 --> 00:11:23.000]  結果成績很好
[00:11:23.000 --> 00:11:28.000]  一直這樣十七八歲就要決定讀什麼科
[00:11:28.000 --> 00:11:32.000]  這麼小就要決定他們的人生做什麼
[00:11:32.000 --> 00:11:36.000]  沒時間去明白自己究竟是什麼人
[00:11:36.000 --> 00:11:38.000]  喜歡做什麼
[00:11:38.000 --> 00:11:39.000]  結果做到了
[00:11:39.000 --> 00:11:43.000]  身邊的人都很羨慕有這份職業
[00:11:43.000 --> 00:11:47.000]  但是私底下和他聊天的時候
[00:11:47.000 --> 00:11:49.000]  發覺原來他很辛苦
[00:11:49.000 --> 00:11:51.000]  很痛苦
[00:11:51.000 --> 00:11:54.000]  他做這份工作是做得非常非常痛苦
[00:11:54.000 --> 00:11:57.000]  是其他人不知道的
[00:11:57.000 --> 00:12:01.000]  因為活在別人的期望
[00:12:01.000 --> 00:12:03.000]  活在別人的期望
[00:12:03.000 --> 00:12:06.000]  我們是否活在別人的期望呢
[00:12:06.000 --> 00:12:13.000]  有些女士會有些投訴
[00:12:13.000 --> 00:12:15.000]  關於先生的
[00:12:15.000 --> 00:12:19.000]  通常女士的投訴都是關於先生
[00:12:19.000 --> 00:12:29.000]  丈夫結婚後開始發覺生活習慣非常不同
[00:12:29.000 --> 00:12:32.000]  回到家除了外套和衣服
[00:12:32.000 --> 00:12:35.000]  又不是放在應該放在的地方
[00:12:35.000 --> 00:12:38.000]  拿去洗衣
[00:12:38.000 --> 00:12:42.000]  就好像家裡的太太變成了一個傭人
[00:12:42.000 --> 00:12:43.000]  經常要幫你收拾
[00:12:43.000 --> 00:12:45.000]  怎麼收拾都收拾不完
[00:12:45.000 --> 00:12:48.000]  一件件衣服就丟在那裡
[00:12:48.000 --> 00:12:52.000]  最後我知道有一個姐妹
[00:12:52.000 --> 00:12:54.000]  非常非常有智慧
[00:12:54.000 --> 00:12:57.000]  她怎樣鼓勵其他姐妹呢
[00:12:57.000 --> 00:13:00.000]  她說和你們說
[00:13:00.000 --> 00:13:02.000]  你們就這樣做
[00:13:02.000 --> 00:13:04.000]  如果你們看不過眼
[00:13:04.000 --> 00:13:07.000]  你們就在家裡找一個角落
[00:13:07.000 --> 00:13:10.000]  專門給骯髒的心
[00:13:10.000 --> 00:13:13.000]  如果她不懂得將心放在洗衣機
[00:13:13.000 --> 00:13:17.000]  或者放在收骯髒心的籃子
[00:13:17.000 --> 00:13:22.000]  她就將心放在那裡
[00:13:22.000 --> 00:13:24.000]  她就不斷這樣做
[00:13:24.000 --> 00:13:27.000]  有一天她的丈夫要發聲
[00:13:27.000 --> 00:13:29.000]  知道為什麼嗎
[00:13:29.000 --> 00:13:32.000]  你們真是很聰明
[00:13:32.000 --> 00:13:34.000]  因為沒有衣服穿
[00:13:34.000 --> 00:13:37.000]  沒有衣服穿就問太太
[00:13:37.000 --> 00:13:40.000]  最近沒有洗衣嗎
[00:13:40.000 --> 00:13:42.000]  太太怎樣回答
[00:13:42.000 --> 00:13:43.000]  有啊
[00:13:43.000 --> 00:13:46.000]  只不過我只是洗那些在洗衣機裡的衣服
[00:13:46.000 --> 00:13:48.000]  或者在洗衣機裡的衣服
[00:13:48.000 --> 00:13:50.000]  拿去洗衣機
[00:13:50.000 --> 00:13:52.000]  這樣做了
[00:13:52.000 --> 00:13:54.000]  不同人要逼到她
[00:13:54.000 --> 00:13:56.000]  有一個responsibility
[00:13:56.000 --> 00:13:57.000]  有一個責任
[00:13:57.000 --> 00:13:59.000]  在家裡的責任
[00:13:59.000 --> 00:14:01.000]  就是說
[00:14:01.000 --> 00:14:03.000]  I am not your wife
[00:14:03.000 --> 00:14:04.000]  I am not your maid
[00:14:04.000 --> 00:14:05.000]  我是你太太
[00:14:05.000 --> 00:14:07.000]  我不是你的傭人
[00:14:07.000 --> 00:14:09.000]  或者對小朋友也是這樣
[00:14:09.000 --> 00:14:10.000]  我是你媽咪
[00:14:10.000 --> 00:14:12.000]  我不是你傭人
[00:14:12.000 --> 00:14:15.000]  我知道很多姐妹內心
[00:14:15.000 --> 00:14:17.000]  有一個很難
[00:14:17.000 --> 00:14:19.000]  很掙扎的地方
[00:14:19.000 --> 00:14:21.000]  就是
[00:14:21.000 --> 00:14:23.000]  作為一個母親
[00:14:23.000 --> 00:14:24.000]  作為一個妻子
[00:14:24.000 --> 00:14:27.000]  我是不是應該要令家人開開心心呢
[00:14:27.000 --> 00:14:29.000]  如果我做不到這件事
[00:14:29.000 --> 00:14:31.000]  好像很內疚
[00:14:31.000 --> 00:14:33.000]  其實是對的
[00:14:33.000 --> 00:14:35.000]  但是如果你是一個基督徒
[00:14:35.000 --> 00:14:39.000]  你有一個比這件事更高的目標
[00:14:39.000 --> 00:14:41.000]  作為一個妻子
[00:14:41.000 --> 00:14:42.000]  作為一個母親
[00:14:42.000 --> 00:14:44.000]  你在家裡最高的責任
[00:14:44.000 --> 00:14:46.000]  是要令每一個人
[00:14:46.000 --> 00:14:48.000]  越來越像基督
[00:14:48.000 --> 00:14:50.000]  越來越像基督
[00:14:50.000 --> 00:14:54.000]  那個才是真正的開開心心
[00:14:54.000 --> 00:14:57.000]  就是你要製造一個環境
[00:14:57.000 --> 00:14:59.000]  是每一個人都懂得成長的
[00:14:59.000 --> 00:15:03.000]  每一個人都可以擔任自己的責任
[00:15:03.000 --> 00:15:05.000]  我們如果不清楚
[00:15:05.000 --> 00:15:08.000]  原來我們的身份
[00:15:08.000 --> 00:15:12.000]  和我們作為基督徒的使命有關係
[00:15:12.000 --> 00:15:16.000]  我們是不懂得來決定
[00:15:16.000 --> 00:15:18.000]  什麼叫做最高的標準
[00:15:18.000 --> 00:15:20.000]  我們就很容易活在
[00:15:20.000 --> 00:15:22.000]  其他人的期望裡
[00:15:22.000 --> 00:15:25.000]  我們不要活在其他人的期望裡
[00:15:25.000 --> 00:15:27.000]  這是一個秘訣
[00:15:27.000 --> 00:15:28.000]  我們一定要明白
[00:15:28.000 --> 00:15:30.000]  最高的目標是什麼
[00:15:30.000 --> 00:15:32.000]  我們教會說滿分
[00:15:32.000 --> 00:15:34.000]  就是我們真的要很清楚
[00:15:34.000 --> 00:15:37.000]  我們其實每一個人在家裡
[00:15:37.000 --> 00:15:41.000]  都在做一個滿途分裂
[00:15:41.000 --> 00:15:43.000]  我們繼續看下去
[00:15:43.000 --> 00:15:45.000]  所以第一天說到另一個東西
[00:15:45.000 --> 00:15:47.000]  是我們要帶出第二個功課
[00:15:47.000 --> 00:15:49.000]  13節說
[00:15:49.000 --> 00:15:51.000]  「約翰就回答說
[00:15:51.000 --> 00:15:54.000]  他說我就是那在曠野裡
[00:15:54.000 --> 00:15:56.000]  有聲音喊著說
[00:15:56.000 --> 00:15:58.000]  修植主的道路的
[00:15:58.000 --> 00:16:02.000]  正如先知以賽亞所說的」
[00:16:02.000 --> 00:16:05.000]  剛才我們讀到這段經文
[00:16:05.000 --> 00:16:07.000]  這個第二個功課是什麼呢
[00:16:07.000 --> 00:16:11.000]  就是我們要知道我是誰
[00:16:11.000 --> 00:16:13.000]  如果我們要知道
[00:16:13.000 --> 00:16:15.000]  第一個功課是知道我不是誰
[00:16:15.000 --> 00:16:19.000]  第二個功課就是我們要知道我是誰
[00:16:19.000 --> 00:16:21.000]  約翰就說得很清楚
[00:16:21.000 --> 00:16:22.000]  在那段經文
[00:16:22.000 --> 00:16:23.000]  第一就是
[00:16:23.000 --> 00:16:25.000]  「我就是那在曠野裡
[00:16:25.000 --> 00:16:27.000]  有人聲喊著說
[00:16:27.000 --> 00:16:28.000]  修植主的道路」
[00:16:28.000 --> 00:16:30.000]  什麼意思呢
[00:16:30.000 --> 00:16:33.000]  A voice in the wilderness
[00:16:33.000 --> 00:16:36.000]  我是一把聲音
[00:16:36.000 --> 00:16:39.000]  我是一把沒有聲音的地方
[00:16:39.000 --> 00:16:41.000]  或者很多雜聲的地方
[00:16:41.000 --> 00:16:44.000]  我是一把清楚的聲音
[00:16:44.000 --> 00:16:46.000]  約翰整個人就是一把聲音
[00:16:46.000 --> 00:16:48.000]  聲音的訊息是什麼呢
[00:16:48.000 --> 00:16:52.000]  他整個人生是要修植主的道路
[00:16:52.000 --> 00:16:57.000]  以致其他人可以更加容易去到主那裡
[00:16:57.000 --> 00:16:58.000]  他是修植主的道路
[00:16:58.000 --> 00:17:02.000]  所以他就在約頓河
[00:17:02.000 --> 00:17:06.000]  讓人知道我們要為我們的罪
[00:17:06.000 --> 00:17:09.000]  來反省來受洗
[00:17:09.000 --> 00:17:11.000]  第二件事是什麼呢
[00:17:11.000 --> 00:17:12.000]  第二件事是
[00:17:12.000 --> 00:17:13.000]  約翰回答說
[00:17:13.000 --> 00:17:16.000]  「我是用水施洗」
[00:17:16.000 --> 00:17:18.000]  其實你讀整段的經文
[00:17:18.000 --> 00:17:20.000]  你就知道意思是什麼
[00:17:20.000 --> 00:17:21.000]  意思是
[00:17:21.000 --> 00:17:24.000]  「我只不過是用水施洗」
[00:17:24.000 --> 00:17:26.000]  因為後來有一個人
[00:17:26.000 --> 00:17:27.000]  他是要用什麼呢
[00:17:27.000 --> 00:17:29.000]  聖靈來施洗
[00:17:29.000 --> 00:17:33.000]  所以他說「我只不過是用水施洗的」
[00:17:33.000 --> 00:17:35.000]  我們想停一停
[00:17:35.000 --> 00:17:36.000]  我想問問大家
[00:17:36.000 --> 00:17:38.000]  你覺得這個問題
[00:17:38.000 --> 00:17:41.000]  「我是誰」如果這麼重要的話
[00:17:41.000 --> 00:17:46.000]  為什麼很多人不會深入來探討這個問題呢
[00:17:46.000 --> 00:17:48.000]  有幾個原因
[00:17:48.000 --> 00:17:51.000]  我要先說一個最重要的原因
[00:17:51.000 --> 00:17:53.000]  最重要的原因就是
[00:17:53.000 --> 00:17:58.000]  很多人不明白身份和角色的關係
[00:17:58.000 --> 00:18:00.000]  什麼是身份
[00:18:00.000 --> 00:18:02.000]  你的身份是什麼
[00:18:02.000 --> 00:18:04.000]  什麼是角色
[00:18:04.000 --> 00:18:06.000]  你的角色是什麼
[00:18:06.000 --> 00:18:09.000]  其實這個關係非常重要
[00:18:09.000 --> 00:18:11.000]  如果你很清楚你的身份
[00:18:11.000 --> 00:18:14.000]  你就知道怎樣在你的角色
