
[00:00:00.000 --> 00:00:07.000]  每一個禮拜天,你相信主與我們同在嗎?
[00:18:58.000 --> 00:19:20.000]  格里汗牧師的太太叫葛思慕,葛思慕有一次接受電視訪問,在訪問當中這個訪問的節目主持人就問他,
[00:19:20.000 --> 00:19:39.000]  他說,哎呀,葛思慕啊,你跟葛牧師兩個人聽說常常在一起讀經打稿,那你們一生當中你們有沒有爭執過,有沒有曾經想過要離婚啊?
[00:19:39.000 --> 00:20:07.000]  這個葛思慕想了一下,他回答說,他說,那個,一次都沒有,他這個是針對離婚的事情,因爲有沒有爭執他沒有說,他回答的後面那個就說,有沒有想過要離婚,他說,沒有,我一次都沒有,但是我必須承認,我確實曾經有過幾次我想殺了她。
[00:20:07.000 --> 00:20:34.000]  這比離婚還嚴重啊,所以當我們讀了這個故事之後啊,我們從此可以很放心啊,我們很得安慰,是不是,連葛牧師師父都會想過要,不是,葛師父都想過要殺葛牧師啊,喫葛非比葛啊。
[00:20:34.000 --> 00:20:54.000]  葛裏翰牧師這麼樣子被上帝所使用,這麼樣子屬靈的一個僕人,沒想到,既然他的師父也曾經想殺他,這讓我們真是大得安慰。
[00:20:54.000 --> 00:21:15.000]  所以叫什麼不要憂慮,人生當中會有各式各樣的,連這些大牧師,這些上帝所謂的偉人,他們一樣會有憂慮,他們一樣會有難處,但是不同的是什麼,他們能夠走過憂慮,他們能夠克服這些困難,因爲他們信靠神,對不對。
[00:21:15.000 --> 00:21:42.000]  所以親愛的同仁們,關鍵是在這裏,所以保羅在這裏提醒我們說,要拿着信心的銅牌,就可以滅盡惡者一切的福建,你知道,羅馬軍團當時候他們的這個銅牌啊,他們這個羅馬軍團他們打勝仗,其實最重要的還不是他們的刀劍,最重要的是他們的盾牌,他們的戰術很厲害。
[00:21:42.000 --> 00:22:02.000]  他們的盾牌,用七層的硫皮,把它用一個框子,用木頭弄成一個框子,這個叫盾牌框子,然後把它用這個硫皮把它纏繞,纏了七層,所以它這個皮着會叫銅牌。
[00:22:02.000 --> 00:22:19.000]  而且呢,他們這個盾牌做好之後呢,他們打仗之前,剛纔不是說劍與馬,是不是,劍與馬有火啊,火來的話呢,一打上這個盾牌,也就會把這個盾牌燒了嘛,對不對。
[00:22:19.000 --> 00:22:33.000]  所以他們怎麼做呢,他們在打仗之前就把盾牌啊,就往水裏面浸了,所以它是施的防火,最古代的防火法。
[00:22:33.000 --> 00:22:57.000]  然後你看見,當他們開始打仗的,面臨到敵軍的時候,第一個,一來了,馬上怎麼樣,全部圍成一個方陣,然後上面用那個盾牌把它擋起來,所以當這個劍射過來的時候,射不到他們,等到劍都射完了之後,他們再把盾牌一拿起來,就往前啪,就這麼弄。
[00:22:57.000 --> 00:23:17.000]  所以我把軍牌,他們的盾牌很厲害,現在就是今天在面臨蜀林征戰,你的盾牌是什麼盾牌呢,是牛皮做的,是木頭做的,是鋼做的,是鐵做的,你拿一個鋼做的試試看,你光是烤了個盾牌你就走不動了。
[00:23:17.000 --> 00:23:33.000]  所以爲什麼他們用牛皮做,就是爲這個盾牌,基督徒我們蜀林征戰的這個盾牌是用什麼做的,信心,跟你旁邊說,信心的盾牌。
[00:23:33.000 --> 00:23:48.000]  在《聖經》裏面有232個地方提到信心,信心很重要,是不是,我們來看一下,這兩節《聖經》我們來看一下,第一節我們一起來讀,彼得齊書第五章第八節,來,預備起。
[00:23:48.000 --> 00:24:03.000]  勿要喫手取心,因爲你們是猴比魔鬼,叫獅子,見地而不行,尋找可吞喫的人,你們要用堅固的信心抵擋他。
[00:24:03.000 --> 00:24:20.000]  魔鬼好像吼叫的獅子,到處尋找可吞喫的人,什麼是可吞喫的人呢,後面就在說明這件事情,你要用堅固的信心抵擋他,看到沒有。
[00:24:20.000 --> 00:24:34.000]  所以在這裏特別提到,顯然憂慮的人是最容易被吞喫的,看到沒有,因此先做準備,第一號我們要面對的仇敵是什麼,憂慮。
[00:24:34.000 --> 00:24:51.000]  魔鬼通過憂慮,通過這些掛心,通過灰心失意,想要使得我們失敗,想要使得我們離去人,所以彼得說要用堅固的信心來抵擋他,第二個,壓抑書第五章第四節,來,預備起。
[00:24:51.000 --> 00:25:19.000]  今天早上有靈脩的請舉手,請告訴我們今天早上的經節是什麼,就是他,就是他,就是這條街,今天早上靈脩經文,使我們勝過這世界的就是我們的信心,
[00:25:19.000 --> 00:25:28.000]  使我們勝過這世界的不是你的拳頭,使我們勝過這世界的不是你的聲音大,使我們勝過這世界的不是你多大的血氣。
[00:25:28.000 --> 00:25:47.000]  丟子妹,今天在教會里面很多時候,很多人很懂得用血氣來征戰,很懂得用自己的聲音來征戰,但丟子妹,屬靈征戰不靠自己,你跟魔鬼打沒有用。
[00:25:47.000 --> 00:26:08.000]  你靠自己沒有辦法打死他,所以這裏告訴我們說,約翰告訴我們說,使我們勝過這世界的就是我們的信心,但是講信心不是隻有基督徒在講,其實今天這個社會也在講,心理學也在講。
[00:26:08.000 --> 00:26:36.000]  我相信你們大概都會聽過一句,這個已經是變成很風行的一句用法,叫做positive thinking,我們的教會也常常用這樣的,你要positive thinking,丟子妹我請問你,你知道positive thinking是從哪來的?
[00:26:36.000 --> 00:27:01.000]  這一本書叫做Roman Vincent Peer,中文把它翻成Peer博士,他也寫了很多書,大概四十本書,從西方世界影響到全世界,他的書暢銷到一個地步有三千萬的銷售量,所以影響了很多人,講到積極的思想,正面的思想。
[00:27:01.000 --> 00:27:26.000]  但是我告訴你這本書裏面的介紹,他提到說,我們今天很多的思想觀念都是從負面來的,所以他說如果你能夠相信自己,同時培養平靜的心靈,最重要的是能夠積極的正面思考,
[00:27:26.000 --> 00:27:45.000]  你一定能夠克服挫敗,擁有喜樂的生活。你相信嗎?你怎麼不相信啊?我剛剛不是才說信心的重要嗎?請問你,他講到哪裏?
[00:27:45.000 --> 00:27:57.000]  他說你只要相信自己。所以同學們,請你記得,當講信心的時候,你不要只聽到信心,太好了,他今天講信心。
[00:27:57.000 --> 00:28:20.000]  這種的思想,甚至在New Age Movement,就是說新紀元運動裏面,現在西方人非常追求的新紀元運動裏面,思想觀念不知不覺的受他影響。這是另外一本書,作者寫的這本The Secret,也是講到所謂的possibility.
[00:28:20.000 --> 00:28:39.000]  那麼他這本書出來之後,後來美國有一位脫口秀的一個很有名的人叫做Oprah,你聽過嗎?就是一個黑人的女巫女,很有名在美國。
[00:28:39.000 --> 00:28:51.000]  但是她聽說她想要,有人是不知道她自己想,還是有人要供她,是準備明年要出來競選美國總統。
[00:28:51.000 --> 00:29:17.000]  她看到這本書的時候,她說,這一個作者所說的,已經在我過去二十年的節目裏面,我都是如此說的。所以後來她就邀請這個作者到她的節目去接受訪談,因爲接受她訪談,這個作者就更加的出名了。
[00:29:17.000 --> 00:29:27.000]  所以這種所謂的positive thinking,影響所及,甚至影響到今天的教會。
[00:29:27.000 --> 00:29:49.000]  在教會里面,所謂的成功神學,就是受這個影響。成功神學的問題,不是說他今天講耶穌能夠理若人信,在信人凡事作人,對不對?
[00:29:49.000 --> 00:29:58.000]  他也是引用聖經的,對不對?理若人信,在信人凡事作人,對不對?這是聖經的話,我沒說他錯。
[00:29:58.000 --> 00:30:07.000]  但是問題是,他選擇性的,只有聖經這一類的經文和信息。
[00:30:07.000 --> 00:30:21.000]  聖經裏面講到罪,講到悔改,講到這些折戟十字架,避而不談,瞭解我意思嗎?
[00:30:21.000 --> 00:30:38.000]  所以今天的人很喜歡聽這樣的信息,因爲來到這個教會里面,你聽到的都是,啊,you are good,對不對?對不對?這個沒問題,對不對?
[00:30:38.000 --> 00:30:48.000]  這個當中很tricky,可是你一定要整個來看,所以我就說,小心斷章取義。
[00:30:48.000 --> 00:30:53.000]  今天我們講十字架,我們同時也講耶穌基督復活的能力,對不對?
[00:30:53.000 --> 00:31:02.000]  我們今天講說上帝要祝福你,同時我們也告訴你說,今天你如果謹守遵循祂的吩咐,上帝就會祝福你。
[00:31:02.000 --> 00:31:15.000]  這個叫做平衡。可是如果講上帝祝福你,沒有提到你要謹守遵循上帝的話,那這個祝福誰能夠guarantee呢?是不是?
[00:31:15.000 --> 00:31:27.000]  因此,我們信心的對象,弟兄姊妹,不是在你自己,有的人很有自信,有的人自我形象非常好,有沒有?有沒有和我講的?
[00:31:27.000 --> 00:31:39.000]  不是你做事我放心,是我做事你放心,交給我辦,搞定,沒問題。
[00:31:39.000 --> 00:31:49.000]  教會基督徒,如果越對自己有自信的人,就越難依靠神。
[00:31:49.000 --> 00:31:56.000]  所以你會發現,爲什麼中國大陸在苦難的時候教會基督徒?
[00:31:56.000 --> 00:32:01.000]  爲什麼在逼迫的時候,神蹟其實很多?
[00:32:01.000 --> 00:32:14.000]  過去這十年,我很少聽到神蹟了,爲什麼?我到溫州去,他們連祭祀禱告都不經了。
[00:32:14.000 --> 00:32:23.000]  我叫我的學生要祭祀禱告,他們的長輩說,哎呀,不要餓到他們了。
[00:32:23.000 --> 00:32:35.000]  所以你怎麼去經驗神呢?你怎麼經驗到這是魔鬼呢?耶穌說這一類的鬼若不禁食禱告就不能夠趕它出來。
[00:32:35.000 --> 00:32:47.000]  所以耶穌都禁食禱告,還禁食四十天呢,是不是?
[00:32:47.000 --> 00:32:55.000]  但是當我們生活好的時候,我們覺得不需要,所以我們都不做了,以至於神的作爲就漸漸洗澡溜走了。
[00:32:55.000 --> 00:33:08.000]  今天我們在北美,有的時候我們舒服安逸,很容易帶來的就是我們漸漸失去來信靠這位神的經歷。
[00:33:08.000 --> 00:33:12.000]  證實的信心是從神來的。
[00:33:12.000 --> 00:33:17.000]  在救援裏的詩評說什麼?大衛說,應當仰望神。
[00:33:17.000 --> 00:33:20.000]  有沒有在詩評43篇那裏講說什麼?
[00:33:20.000 --> 00:33:31.000]  我的心啊,你爲何又悶,爲何在我裏面煩躁?
[00:33:31.000 --> 00:33:34.000]  是不是?有沒有?
[00:33:34.000 --> 00:33:42.000]  然後後面說什麼?他說,應當仰望神啊,應當仰望神啊。
[00:33:42.000 --> 00:33:47.000]  仰望神啊,救援裏面講仰望神,大衛講仰望神的意思就是什麼?
[00:33:47.000 --> 00:33:54.000]  就是這裏保羅說的,他說,我相信神,我信靠神,Amen?
[00:33:54.000 --> 00:34:02.000]  但丟什麼?講信靠神還是很抽象,請問信靠神是什麼意思?
[00:34:02.000 --> 00:34:05.000]  神的信心從哪裏來?
[00:34:05.000 --> 00:34:07.000]  從什麼來?
[00:34:07.000 --> 00:34:10.000]  請問你,你都認識神嗎?
[00:34:10.000 --> 00:34:12.000]  在這裏都認識神嗎?
[00:34:12.000 --> 00:34:13.000]  認識神?
[00:34:13.000 --> 00:34:16.000]  那你應該都會有信心嗎?
[00:34:16.000 --> 00:34:18.000]  是?不是?
[00:34:18.000 --> 00:34:21.000]  問你自己,是嗎?
[00:34:21.000 --> 00:34:25.000]  我必須承認,我不是都一直沒有信心。
[00:34:25.000 --> 00:34:28.000]  我必須承認,
[00:34:28.000 --> 00:34:32.000]  我在我自己年輕的時候,有的時候我也信不過神。
[00:34:32.000 --> 00:34:35.000]  所以我年輕的時候,我有depression。
[00:34:35.000 --> 00:34:37.000]  你們知道嗎?
[00:34:37.000 --> 00:34:41.000]  不知道,現在你知道了。
[00:34:41.000 --> 00:34:46.000]  就是因爲我也曾經看到很多的事情,我都很灰心。
[00:34:46.000 --> 00:34:50.000]  但是當我越來越多地認識神,
[00:34:50.000 --> 00:34:53.000]  特別從哪裏去認識神呢?
[00:34:53.000 --> 00:34:55.000]  從神的話去認識神。
[00:34:55.000 --> 00:34:58.000]  我們來看讀這一節詩經,諾曼書第四章詩經。
[00:34:58.000 --> 00:34:59.000]  預備,請。
[00:34:59.000 --> 00:35:06.000]  可見信道是從聽道來的,聽道是從基督的話來的。
[00:35:06.000 --> 00:35:09.000]  下面一語,就連這裏就好。
[00:35:09.000 --> 00:35:12.000]  在NASB的翻譯裏面把它說,
[00:35:12.000 --> 00:35:18.000]  它說我們的faith comes from hearing。
[00:35:18.000 --> 00:35:21.000]  那這個hearing從哪裏來呢?
[00:35:21.000 --> 00:35:24.000]  從基督的話來的。
[00:35:24.000 --> 00:35:28.000]  所以爲什麼聽很重要,有沒有?
[00:35:28.000 --> 00:35:29.000]  是不是?
[00:35:29.000 --> 00:35:35.000]  你聽到的什麼會影響你的思想?
[00:35:35.000 --> 00:35:39.000]  如果你聽到很多都是不好的,都是負面的,
[00:35:39.000 --> 00:35:41.000]  是這個世界給我們的東西,
[00:35:41.000 --> 00:35:46.000]  你就越聽越depressed。
[00:35:46.000 --> 00:35:49.000]  你看手機越頻繁,
[00:35:49.000 --> 00:35:55.000]  你depressed的幼稚圈越少。
[00:35:55.000 --> 00:35:57.000]  所以現代人都有一個症狀就是,
