
[00:00:00.000 --> 00:00:04.000]  很高興有機會和大家在差不多下午的時間
[00:01:37.000 --> 00:01:38.000]  人人都需要
[00:01:38.000 --> 00:01:39.000]  狗都需要
[00:01:39.000 --> 00:01:41.000]  禽獸需要
[00:01:41.000 --> 00:01:44.000]  但人之所以為人
[00:01:44.000 --> 00:01:46.000]  人和禽獸不同
[00:01:46.000 --> 00:01:49.000]  一定要找到一些人有的共通性
[00:01:49.000 --> 00:01:51.000]  而禽獸沒有的
[00:01:51.000 --> 00:01:56.000]  那個才能夠知道人的價值意義和尊嚴在哪裡
[00:01:56.000 --> 00:01:58.000]  於是他提出了一個四端
[00:01:58.000 --> 00:01:59.000]  大家都很熟的
[00:01:59.000 --> 00:02:01.000]  和告子討論的時候
[00:02:01.000 --> 00:02:03.000]  人有惻隱之心
[00:02:03.000 --> 00:02:04.000]  是非之心
[00:02:04.000 --> 00:02:05.000]  修護之心
[00:02:05.000 --> 00:02:06.000]  慈揚之心
[00:02:06.000 --> 00:02:07.000]  這些呢
[00:02:07.000 --> 00:02:11.000]  善端就是人有這種道德的一種操守
[00:02:11.000 --> 00:02:13.000]  有道德的一種反應
[00:02:13.000 --> 00:02:14.000]  是禽獸沒有的
[00:02:14.000 --> 00:02:16.000]  這個就是人之所以為人
[00:02:16.000 --> 00:02:17.000]  就是說生命
[00:02:17.000 --> 00:02:19.000]  作為一個人的生命
[00:02:19.000 --> 00:02:21.000]  和豬狗能夠生存是不同的
[00:02:21.000 --> 00:02:22.000]  其實我們都知道
[00:02:22.000 --> 00:02:24.000]  有很多人其實一點都不缺乏食
[00:02:24.000 --> 00:02:25.000]  一點都不缺乏睡
[00:02:25.000 --> 00:02:26.000]  健康都很好
[00:02:26.000 --> 00:02:28.000]  但是生不如死
[00:02:28.000 --> 00:02:29.000]  所以生存
[00:02:29.000 --> 00:02:31.000]  不一定你的生命
[00:02:31.000 --> 00:02:32.000]  就有意思
[00:02:32.000 --> 00:02:33.000]  值得活下去
[00:02:33.000 --> 00:02:35.000]  那究竟怎樣才是一個
[00:02:35.000 --> 00:02:37.000]  值得活下去的生命
[00:02:37.000 --> 00:02:39.000]  生命沒有了什麼不行呢
[00:02:39.000 --> 00:02:41.000]  那我很多年的研究
[00:02:41.000 --> 00:02:43.000]  我今天很想很簡單
[00:02:43.000 --> 00:02:44.000]  總結了三個方面
[00:02:44.000 --> 00:02:45.000]  不想說太多
[00:02:45.000 --> 00:02:47.000]  三個最核心的
[00:02:47.000 --> 00:02:48.000]  沒有了這三樣東西
[00:02:48.000 --> 00:02:51.000]  我覺得生活不值得活下去
[00:02:51.000 --> 00:02:52.000]  第一樣
[00:02:52.000 --> 00:02:53.000]  生命沒有了什麼不行呢
[00:02:53.000 --> 00:02:55.000]  生命
[00:02:55.000 --> 00:02:58.000]  如果沒有了親切的關係
[00:02:58.000 --> 00:02:59.000]  是不行的
[00:02:59.000 --> 00:03:03.000]  生命是需要有親切的關係
[00:03:03.000 --> 00:03:04.000]  什麼叫親切的關係
[00:03:04.000 --> 00:03:05.000]  就是說
[00:03:05.000 --> 00:03:07.000]  人不可以孤獨的
[00:03:07.000 --> 00:03:09.000]  你要有人去愛你
[00:03:09.000 --> 00:03:10.000]  去珍惜你
[00:03:10.000 --> 00:03:12.000]  也要有機會付出給他
[00:03:12.000 --> 00:03:14.000]  如果不是你真的想死
[00:03:14.000 --> 00:03:16.000]  人和動物不同
[00:03:16.000 --> 00:03:18.000]  吃夠了我就夠了
[00:03:18.000 --> 00:03:20.000]  但是人是這樣
[00:03:20.000 --> 00:03:23.000]  在紐約時報選了十本
[00:03:23.000 --> 00:03:26.000]  二十世紀影響力最大的書
[00:03:26.000 --> 00:03:28.000]  是最大的書
[00:03:28.000 --> 00:03:29.000]  其中一本
[00:03:29.000 --> 00:03:30.000]  可能大家看過
[00:03:30.000 --> 00:03:32.000]  也可能還沒留意到它的名字
[00:03:32.000 --> 00:03:33.000]  也有很多的語文
[00:03:33.000 --> 00:03:34.000]  中文也有
[00:03:34.000 --> 00:03:37.000]  就是由一個心理治療學家
[00:03:37.000 --> 00:03:38.000]  叫做Victor Franco
[00:03:38.000 --> 00:03:39.000]  所寫的書
[00:03:39.000 --> 00:03:40.000]  書名叫做
[00:03:40.000 --> 00:03:43.000]  Man's Search for Meaning
[00:03:43.000 --> 00:03:46.000]  就是人尋找生命的意義
[00:03:46.000 --> 00:03:48.000]  你聽說很熟悉
[00:03:48.000 --> 00:03:49.000]  生命的意義
[00:03:49.000 --> 00:03:51.000]  這些很抽象的哲學問題
[00:03:51.000 --> 00:03:53.000]  其實一點都不抽象
[00:03:53.000 --> 00:03:55.000]  這個心理治療學家說
[00:03:55.000 --> 00:03:56.000]  人很多時候要問
[00:03:56.000 --> 00:03:57.000]  為什麼我不自殺
[00:03:57.000 --> 00:03:59.000]  為什麼我要生存下去
[00:03:59.000 --> 00:04:00.000]  生命有什麼意義
[00:04:00.000 --> 00:04:02.000]  他說如果你找到生命的意義
[00:04:02.000 --> 00:04:03.000]  就有兩樣東西
[00:04:03.000 --> 00:04:04.000]  第一
[00:04:04.000 --> 00:04:06.000]  你要找一個對象你能夠給
[00:04:06.000 --> 00:04:08.000]  付出給他
[00:04:08.000 --> 00:04:09.000]  第二
[00:04:09.000 --> 00:04:11.000]  你找一個對象他願意去愛你
[00:04:11.000 --> 00:04:12.000]  你有take
[00:04:12.000 --> 00:04:13.000]  you give and take
[00:04:13.000 --> 00:04:14.000]  你生命就發覺
[00:04:14.000 --> 00:04:16.000]  你開始值得活下去
[00:04:16.000 --> 00:04:17.000]  這個說法是真的
[00:04:17.000 --> 00:04:19.000]  他有很深刻的理解
[00:04:19.000 --> 00:04:20.000]  很簡單的說話
[00:04:20.000 --> 00:04:22.000]  但是很真實的
[00:04:22.000 --> 00:04:24.000]  當你發覺這個世界上
[00:04:24.000 --> 00:04:25.000]  沒有人愛你的
[00:04:25.000 --> 00:04:27.000]  沒有人珍惜你的
[00:04:27.000 --> 00:04:28.000]  沒有人當你有道的
[00:04:28.000 --> 00:04:30.000]  你發覺你真的想死
[00:04:30.000 --> 00:04:32.000]  又說相反來說
[00:04:32.000 --> 00:04:33.000]  你付出了
[00:04:33.000 --> 00:04:35.000]  但是沒有反應的
[00:04:35.000 --> 00:04:36.000]  也想死的
[00:04:36.000 --> 00:04:37.000]  你說個笑話沒有人笑
[00:04:37.000 --> 00:04:38.000]  很慘的
[00:04:38.000 --> 00:04:39.000]  是吧
[00:04:39.000 --> 00:04:40.000]  很慘的
[00:04:40.000 --> 00:04:41.000]  幸好你笑
[00:04:41.000 --> 00:04:42.000]  不然我也很慘
[00:04:42.000 --> 00:04:44.000]  生命是要有
[00:04:44.000 --> 00:04:46.000]  親切的關係
[00:04:46.000 --> 00:04:47.000]  要有一個對象
[00:04:47.000 --> 00:04:50.000]  但是問題是我們再追下去
[00:04:50.000 --> 00:04:52.000]  問題是我們周圍都很多人
[00:04:52.000 --> 00:04:54.000]  但不是人人都可以成為這個對象
[00:04:54.000 --> 00:04:55.000]  是吧
[00:04:55.000 --> 00:04:56.000]  因為有些人周圍
[00:04:56.000 --> 00:04:57.000]  在那裡
[00:04:57.000 --> 00:04:59.000]  但是他不能夠成為你這種關係
[00:04:59.000 --> 00:05:02.000]  不能夠帶給你這種心裡面的需要
[00:05:02.000 --> 00:05:05.000]  如果我們分析的時候
[00:05:05.000 --> 00:05:06.000]  三個基本的要求
[00:05:06.000 --> 00:05:07.000]  這個對象
[00:05:07.000 --> 00:05:09.000]  第一他能夠了解你
[00:05:09.000 --> 00:05:11.000]  了解你還要接納你
[00:05:11.000 --> 00:05:13.000]  第二他能夠被你所依賴的
[00:05:13.000 --> 00:05:15.000]  他能夠依賴你
[00:05:15.000 --> 00:05:17.000]  第三是他不會離開你的
[00:05:17.000 --> 00:05:20.000]  其實這三個是一個很基本的條件
[00:05:20.000 --> 00:05:21.000]  但是符合這些基本條件
[00:05:21.000 --> 00:05:22.000]  你追下去的時候
[00:05:22.000 --> 00:05:23.000]  發覺一點都不簡單
[00:05:23.000 --> 00:05:25.000]  不容易
[00:05:25.000 --> 00:05:27.000]  你說了解我很多
[00:05:27.000 --> 00:05:29.000]  但真的了解你有多少個
[00:05:29.000 --> 00:05:30.000]  弟弟那個時候
[00:05:30.000 --> 00:05:32.000]  個個都以為他的父母最了解他
[00:05:32.000 --> 00:05:33.000]  到十多歲
[00:05:33.000 --> 00:05:35.000]  發覺最不了解他的父母
[00:05:35.000 --> 00:05:36.000]  是不是
[00:05:36.000 --> 00:05:37.000]  後來結婚
[00:05:37.000 --> 00:05:39.000]  以為追求到伴侶
[00:05:39.000 --> 00:05:40.000]  伴侶是很了解的
[00:05:40.000 --> 00:05:41.000]  不知道過了這麼多年之後
[00:05:41.000 --> 00:05:42.000]  躺在身邊的那個人
[00:05:42.000 --> 00:05:44.000]  發覺全世界最不明白我就是他
[00:05:44.000 --> 00:05:47.000]  人其實不容易找一個人
[00:05:47.000 --> 00:05:48.000]  真的了解你的
[00:05:48.000 --> 00:05:49.000]  更難的
[00:05:49.000 --> 00:05:50.000]  他真的了解你之後
[00:05:50.000 --> 00:05:52.000]  他仍然能夠接納你
[00:05:52.000 --> 00:05:54.000]  很多人說我真的太了解你了
[00:05:54.000 --> 00:05:57.000]  所以我不能夠再跟你一起生活
[00:05:57.000 --> 00:05:58.000]  是不是
[00:05:58.000 --> 00:05:59.000]  我最近的親女兒告訴我
[00:05:59.000 --> 00:06:00.000]  八年了
[00:06:00.000 --> 00:06:02.000]  我太了解你了
[00:06:02.000 --> 00:06:03.000]  就是受不了你
[00:06:03.000 --> 00:06:04.000]  那就走了
[00:06:04.000 --> 00:06:06.000]  要了解你
[00:06:06.000 --> 00:06:08.000]  他真的能夠接納你的
[00:06:08.000 --> 00:06:09.000]  不會離開你的
[00:06:09.000 --> 00:06:11.000]  其實我想告訴你
[00:06:11.000 --> 00:06:13.000]  其實你在找神
[00:06:13.000 --> 00:06:15.000]  你不單單在找人
[00:06:15.000 --> 00:06:18.000]  一個真正能夠了解你
[00:06:18.000 --> 00:06:20.000]  能夠完全無條件接納的人
[00:06:20.000 --> 00:06:22.000]  是神才會有
[00:06:22.000 --> 00:06:24.000]  其實神真的這樣做
[00:06:24.000 --> 00:06:26.000]  基督教的信仰特別在這裡
[00:06:26.000 --> 00:06:29.000]  我自己在讀儀式道
[00:06:29.000 --> 00:06:30.000]  我也是讀中國哲學
[00:06:30.000 --> 00:06:32.000]  我和吳牧師大家都是好朋友
[00:06:32.000 --> 00:06:33.000]  我們幾十年都是
[00:06:33.000 --> 00:06:34.000]  在中國的文化
[00:06:34.000 --> 00:06:35.000]  中國的哲學裏面
[00:06:35.000 --> 00:06:37.000]  很多的學習
[00:06:37.000 --> 00:06:40.000]  我下一年一月開始
[00:06:40.000 --> 00:06:41.000]  在中大開課
[00:06:41.000 --> 00:06:45.000]  就是中國的經典的選讀
[00:06:45.000 --> 00:06:47.000]  我會帶學生來讀論語
[00:06:47.000 --> 00:06:51.000]  孟子、老子、莊子和六祖壇經
[00:06:51.000 --> 00:06:53.000]  我都是研究這方面的
[00:06:53.000 --> 00:06:56.000]  我說為什麼我研究了這麼多
[00:06:56.000 --> 00:06:58.000]  我自己很醉心圈這件事
[00:06:58.000 --> 00:07:01.000]  但我仍然是回歸於基督教呢
[00:07:01.000 --> 00:07:02.000]  那些不一定衝突的
[00:07:02.000 --> 00:07:03.000]  我仍然是讀的
[00:07:03.000 --> 00:07:05.000]  我每天都讀幾本經
[00:07:05.000 --> 00:07:07.000]  這些不是秘密
[00:07:07.000 --> 00:07:09.000]  第一我一定是讀聖經
[00:07:09.000 --> 00:07:10.000]  第二我看論語
[00:07:10.000 --> 00:07:11.000]  每天看一節
[00:07:11.000 --> 00:07:13.000]  好像靈修一樣
[00:07:13.000 --> 00:07:15.000]  很有意思的
[00:07:15.000 --> 00:07:17.000]  我看的一定是看莊子
[00:07:17.000 --> 00:07:19.000]  還有六祖壇經
[00:07:19.000 --> 00:07:20.000]  我會看的
[00:07:20.000 --> 00:07:21.000]  這幾樣東西對我的生命
[00:07:21.000 --> 00:07:22.000]  都很有幫助
[00:07:22.000 --> 00:07:23.000]  但為什麼我今天還站在這裡
[00:07:23.000 --> 00:07:25.000]  和大家介紹信仰、基督教
[00:07:25.000 --> 00:07:28.000]  為什麼我仍然是堅守基督教
[00:07:28.000 --> 00:07:30.000]  我不是因為傳統的問題
[00:07:30.000 --> 00:07:31.000]  而是我發覺基督教信仰
[00:07:31.000 --> 00:07:34.000]  有一樣東西是中國人生哲學
[00:07:34.000 --> 00:07:36.000]  其他宗教是沒有的
[00:07:36.000 --> 00:07:39.000]  就是他有一位道成肉身的神
[00:07:39.000 --> 00:07:40.000]  我信那位神
[00:07:40.000 --> 00:07:42.000]  他不單止創造這個宇宙
[00:07:42.000 --> 00:07:44.000]  他是成為一個人
[00:07:44.000 --> 00:07:45.000]  道成肉身
[00:07:45.000 --> 00:07:47.000]  道成肉身有什麼特別呢
[00:07:47.000 --> 00:07:49.000]  道成肉身就是他做過人
[00:07:49.000 --> 00:07:50.000]  三十三年
[00:07:50.000 --> 00:07:52.000]  和你和我一樣過這個生活
[00:07:52.000 --> 00:07:54.000]  有人說神要道成肉身
[00:07:54.000 --> 00:07:55.000]  因為如果他不做過人
[00:07:55.000 --> 00:07:57.000]  他不能夠明白人
[00:07:57.000 --> 00:07:59.000]  其實是傻的
[00:07:59.000 --> 00:08:02.000]  神為什麼要做過人才能明白人呢
[00:08:02.000 --> 00:08:04.000]  神無所不知的
[00:08:04.000 --> 00:08:05.000]  神不需要的
[00:08:05.000 --> 00:08:06.000]  神要明人的時候
[00:08:06.000 --> 00:08:07.000]  他自然可以明
[00:08:07.000 --> 00:08:09.000]  他為什麼要做過人才能明呢
[00:08:09.000 --> 00:08:11.000]  我們人有時候都知道
[00:08:11.000 --> 00:08:14.000]  我們不用用尾指插在插頭
[00:08:14.000 --> 00:08:15.000]  才知道電都死的
[00:08:15.000 --> 00:08:18.000]  我有知識就知道
[00:08:18.000 --> 00:08:21.000]  神不需要成為人才能夠明白人
[00:08:21.000 --> 00:08:23.000]  那神為什麼要成為人呢
[00:08:23.000 --> 00:08:24.000]  相反不是神的限制
[00:08:24.000 --> 00:08:26.000]  是我們的限制
[00:08:26.000 --> 00:08:27.000]  神說我了解你
[00:08:27.000 --> 00:08:29.000]  我愛你我接納你
[00:08:29.000 --> 00:08:31.000]  有一天可能你人生到了一個地步
[00:08:31.000 --> 00:08:34.000]  你問神你明不明白我
[00:08:34.000 --> 00:08:35.000]  我現在被人出賣
[00:08:35.000 --> 00:08:36.000]  你明不明白
[00:08:36.000 --> 00:08:37.000]  我被人傷害
[00:08:37.000 --> 00:08:38.000]  你明不明白
[00:08:38.000 --> 00:08:39.000]  神說我明
[00:08:39.000 --> 00:08:40.000]  神說我明
[00:08:40.000 --> 00:08:42.000]  我不是空口說的
[00:08:42.000 --> 00:08:43.000]  我來過這個世界
[00:08:43.000 --> 00:08:45.000]  所以我都被人傷害過
[00:08:45.000 --> 00:08:46.000]  這三十三年裡
[00:08:46.000 --> 00:08:48.000]  我被人出賣過
[00:08:48.000 --> 00:08:49.000]  所以我明白你
[00:08:49.000 --> 00:08:51.000]  這個不是為了他
[00:08:51.000 --> 00:08:52.000]  是為了我們
[00:08:52.000 --> 00:08:53.000]  他要告訴我們
[00:08:53.000 --> 00:08:55.000]  他愛我們是真的
[00:08:55.000 --> 00:08:57.000]  而且他是真真實實的
[00:08:57.000 --> 00:08:59.000]  走這條路和你走過這條路
[00:08:59.000 --> 00:09:00.000]  然後他這樣告訴你
[00:09:00.000 --> 00:09:01.000]  我了解你
[00:09:01.000 --> 00:09:03.000]  還有我無條件的接納你
[00:09:03.000 --> 00:09:05.000]  我不會離開你
[00:09:05.000 --> 00:09:07.000]  昨日 今日 明日
[00:09:07.000 --> 00:09:09.000]  我都不會離開你
[00:09:09.000 --> 00:09:11.000]  我不撇下你為孤兒
[00:09:11.000 --> 00:09:13.000]  我不會丟棄你
[00:09:13.000 --> 00:09:14.000]  這句話不是人說的
[00:09:14.000 --> 00:09:16.000]  在聖經裡神對我們說的
[00:09:16.000 --> 00:09:20.000]  神有資格說的
[00:09:20.000 --> 00:09:22.000]  有誰保證你所愛的人
[00:09:22.000 --> 00:09:23.000]  愛你的人不會離開你
[00:09:23.000 --> 00:09:24.000]  你會說不是的
[00:09:24.000 --> 00:09:25.000]  他不會變心
[00:09:25.000 --> 00:09:26.000]  他是不會變心
[00:09:26.000 --> 00:09:27.000]  但是我自己經驗過
[00:09:27.000 --> 00:09:29.000]  如果認識我的朋友都知道
[00:09:29.000 --> 00:09:30.000]  我太太夠愛我了
[00:09:30.000 --> 00:09:32.000]  但癌症可以把他拿走
[00:09:32.000 --> 00:09:34.000]  尤其是你最愛一件事的時候
[00:09:34.000 --> 00:09:36.000]  你最害怕
[00:09:36.000 --> 00:09:37.000]  因為你越愛得深
[00:09:37.000 --> 00:09:39.000]  你走的時候越痛
[00:09:39.000 --> 00:09:41.000]  但是人無法保證這件事
[00:09:41.000 --> 00:09:42.000]  把心口都拍了
[00:09:42.000 --> 00:09:44.000]  有時候他會自己變心
[00:09:44.000 --> 00:09:46.000]  不再說了
[00:09:46.000 --> 00:09:49.000]  一個真正能夠讓你知道
[00:09:49.000 --> 00:09:52.000]  他不會離開你的
[00:09:52.000 --> 00:09:55.000]  這個對象其實我剛才說的
[00:09:55.000 --> 00:09:57.000]  其實你不是在找一個人
[00:09:57.000 --> 00:10:00.000]  其實你在找神
[00:10:00.000 --> 00:10:01.000]  所以如果你說
[00:10:01.000 --> 00:10:03.000]  我需要
[00:10:03.000 --> 00:10:05.000]  我生命裡最親切的關係
[00:10:05.000 --> 00:10:07.000]  神說我在這裡
[00:10:07.000 --> 00:10:09.000]  其實我等了你很久
[00:10:09.000 --> 00:10:11.000]  這裡你不理我
[00:10:11.000 --> 00:10:12.000]  我已經清楚告訴你
[00:10:12.000 --> 00:10:14.000]  我來這個世界為你而死
[00:10:14.000 --> 00:10:17.000]  很清楚告訴你
[00:10:17.000 --> 00:10:18.000]  不過你不要
[00:10:18.000 --> 00:10:20.000]  一直你不肯跟我打個招呼
[00:10:20.000 --> 00:10:21.000]  今天我來到這裡
[00:10:21.000 --> 00:10:23.000]  我覺得我的責任
[00:10:23.000 --> 00:10:24.000]  就是想跟你說
[00:10:24.000 --> 00:10:25.000]  神其實愛你
[00:10:25.000 --> 00:10:26.000]  我想邀請你
[00:10:26.000 --> 00:10:29.000]  跟神開始一個愛的關係
[00:10:29.000 --> 00:10:30.000]  讓你經驗到什麼
[00:10:30.000 --> 00:10:33.000]  生命裡最深刻的
[00:10:33.000 --> 00:10:35.000]  是親切的關係
[00:10:35.000 --> 00:10:36.000]  你的生命你會發覺
[00:10:36.000 --> 00:10:37.000]  你是很滋潤的
[00:10:37.000 --> 00:10:39.000]  很值得活下去的
[00:10:39.000 --> 00:10:40.000]  有很多基督徒
[00:10:40.000 --> 00:10:41.000]  大家聽過見證
[00:10:41.000 --> 00:10:42.000]  看過見證
[00:10:42.000 --> 00:10:43.000]  在人的角度來看
[00:10:43.000 --> 00:10:45.000]  他真的不想活的了
[00:10:45.000 --> 00:10:47.000]  竟然有一種很奇怪的勇氣
[00:10:47.000 --> 00:10:49.000]  力量在他裡面湧出來
[00:10:49.000 --> 00:10:50.000]  可以生活下去
[00:10:50.000 --> 00:10:53.000]  其實就是因為他找到神
[00:10:53.000 --> 00:10:54.000]  他的力量
[00:10:54.000 --> 00:10:56.000]  不是從他自己那種
[00:10:56.000 --> 00:10:57.000]  人生的力量而來
[00:10:57.000 --> 00:10:59.000]  這是第一樣
[00:10:59.000 --> 00:11:00.000]  第二樣
[00:11:00.000 --> 00:11:02.000]  生命不可以沒有什麼
[00:11:02.000 --> 00:11:04.000]  生命不可以沒有一種
[00:11:04.000 --> 00:11:07.000]  釋放心靈的力量
[00:11:07.000 --> 00:11:08.000]  剛才我們說
[00:11:08.000 --> 00:11:10.000]  生命不可以沒有一個關係
[00:11:10.000 --> 00:11:12.000]  一個親切的關係
[00:11:12.000 --> 00:11:14.000]  但是更加一件事
[00:11:14.000 --> 00:11:16.000]  在過去差不多二十多年
[00:11:16.000 --> 00:11:17.000]  在我的研究
[00:11:17.000 --> 00:11:19.000]  在我的一切閱讀裡面
[00:11:19.000 --> 00:11:20.000]  我經常都問這個問題
[00:11:20.000 --> 00:11:21.000]  今天我想和大家說一下
[00:11:21.000 --> 00:11:23.000]  我自己的一點點心得
[00:11:23.000 --> 00:11:25.000]  就是關於人性裡面
[00:11:25.000 --> 00:11:28.000]  那種心靈裡面的力量
[00:11:28.000 --> 00:11:29.000]  釋放的力量
[00:11:29.000 --> 00:11:30.000]  釋放是因為我們有很多
[00:11:30.000 --> 00:11:32.000]  被困鎖在心靈裡面的力量
[00:11:32.000 --> 00:11:33.000]  你說真的這麼嚴重嗎
[00:11:33.000 --> 00:11:34.000]  我告訴你
[00:11:34.000 --> 00:11:35.000]  真的
[00:11:35.000 --> 00:11:36.000]  我在過去閱讀的裡面
[00:11:36.000 --> 00:11:38.000]  我自己在牛津大學
[00:11:38.000 --> 00:11:39.000]  寫博士論文
[00:11:39.000 --> 00:11:41.000]  我都算見過很多
[00:11:41.000 --> 00:11:44.000]  號稱全世界最聰明的人
[00:11:44.000 --> 00:11:45.000]  認識他們
[00:11:45.000 --> 00:11:46.000]  上過他們的課
[00:11:46.000 --> 00:11:47.000]  和他們聊過天
[00:11:47.000 --> 00:11:48.000]  我都算見過
[00:11:48.000 --> 00:11:50.000]  我也在過去這三十年裡面
[00:11:50.000 --> 00:11:52.000]  不說是走遍
[00:11:52.000 --> 00:11:54.000]  大部分華人有的地方
[00:11:54.000 --> 00:11:55.000]  我都去過
[00:11:55.000 --> 00:11:56.000]  去那裡講道
[00:11:56.000 --> 00:11:57.000]  去那裡開會
[00:11:57.000 --> 00:11:59.000]  去那裡發表演講
[00:11:59.000 --> 00:12:01.000]  我也看了很多歷史上的書
[00:12:01.000 --> 00:12:02.000]  我老實說
[00:12:02.000 --> 00:12:04.000]  為什麼我經常要研究什麼問題呢
[00:12:04.000 --> 00:12:05.000]  在我兩個博士論文裡面
[00:12:05.000 --> 00:12:06.000]  無論是英國的
[00:12:06.000 --> 00:12:07.000]  還是中文大學的
[00:12:07.000 --> 00:12:09.000]  我都是研究同一個題目
[00:12:09.000 --> 00:12:10.000]  就是人性的問題
[00:12:10.000 --> 00:12:12.000]  為什麼人性這麼複雜呢
[00:12:12.000 --> 00:12:15.000]  有時候最偉大也是人性
[00:12:15.000 --> 00:12:16.000]  最可怕也是人性
[00:12:16.000 --> 00:12:17.000]  人性究竟是怎樣
[00:12:17.000 --> 00:12:19.000]  於是我一直研究的時候
[00:12:19.000 --> 00:12:21.000]  我就研究中國哲學裡面的修養
[00:12:21.000 --> 00:12:22.000]  我發覺
[00:12:22.000 --> 00:12:23.000]  剛才我說
[00:12:23.000 --> 00:12:24.000]  真的
[00:12:24.000 --> 00:12:25.000]  我研究完之後
[00:12:25.000 --> 00:12:27.000]  我發覺中國人這種人生哲學
[00:12:27.000 --> 00:12:29.000]  和他修養的了解
[00:12:29.000 --> 00:12:31.000]  我真的夠膽講
[00:12:31.000 --> 00:12:33.000]  是全人類歷史裡面
[00:12:33.000 --> 00:12:35.000]  文化裡面最偉大
[00:12:35.000 --> 00:12:36.000]  最好
[00:12:36.000 --> 00:12:37.000]  但為什麼
[00:12:37.000 --> 00:12:38.000]  一樣的問題
[00:12:38.000 --> 00:12:40.000]  為什麼我又要回歸基督教
[00:12:40.000 --> 00:12:42.000]  來講這些話呢
[00:12:42.000 --> 00:12:44.000]  因為我開始發現一個
[00:12:44.000 --> 00:12:45.000]  很弔詭的
[00:12:45.000 --> 00:12:46.000]  很矛盾的現象
[00:12:46.000 --> 00:12:48.000]  有些人真的很厲害
[00:12:48.000 --> 00:12:49.000]  但他厲害
[00:12:49.000 --> 00:12:50.000]  但不等於他戰勝了
[00:12:50.000 --> 00:12:52.000]  他內心那種
[00:12:52.000 --> 00:12:53.000]  那種
[00:12:53.000 --> 00:12:54.000]  困鎖的力量
[00:12:54.000 --> 00:12:56.000]  他心靈沒有釋放得到
[00:12:56.000 --> 00:12:57.000]  所以我見到
[00:12:57.000 --> 00:12:58.000]  在歷史裡面
[00:12:58.000 --> 00:12:59.000]  我想你認識一些人
[00:12:59.000 --> 00:13:03.000]  他可以打倒他們的敵手
[00:13:03.000 --> 00:13:06.000]  但贏不到手中的那支煙
[00:13:06.000 --> 00:13:11.000]  他可以踩低他們的對手
[00:13:11.000 --> 00:13:12.000]  贏了全世界
[00:13:12.000 --> 00:13:15.000]  但最後死在女人手上
