
[00:00:00.000 --> 00:00:01.840]  我仍然在用馬可福音
[00:04:35.240 --> 00:04:36.080]  TWA
[00:04:36.080 --> 00:04:37.360]  年年都是讀聖經
[00:04:37.360 --> 00:04:39.760]  但我們年年都有新的亮光
[00:04:39.760 --> 00:04:41.040]  在我們生命當中
[00:04:41.040 --> 00:04:42.920]  來給神提醒
[00:04:42.920 --> 00:04:43.600]  所以
[00:04:43.600 --> 00:04:45.600]  如果大家星期日重拜
[00:04:45.600 --> 00:04:48.040]  你們的確可以回到我們的網頁
[00:04:48.040 --> 00:04:49.760]  聽星期六的同工
[00:04:49.760 --> 00:04:51.120]  有時候講道
[00:04:51.120 --> 00:04:52.800]  同樣是幫我們
[00:04:52.800 --> 00:04:54.320]  更加豐富地
[00:04:54.320 --> 00:04:56.920]  去認識這卷馬河福音
[00:04:56.920 --> 00:04:58.040]  而今天
[00:04:58.040 --> 00:04:59.040]  我比較幸運
[00:04:59.040 --> 00:05:00.640]  我會講最後兩件事
[00:05:00.640 --> 00:05:01.920]  都是發生在
[00:05:01.920 --> 00:05:04.080]  安息日的兩件事
[00:05:04.080 --> 00:05:04.880]  為甚麼
[00:05:04.880 --> 00:05:06.800]  耶穌在安息日
[00:05:06.800 --> 00:05:08.240]  做這兩件事
[00:05:08.240 --> 00:05:10.000]  帶來了民事
[00:05:10.000 --> 00:05:11.480]  和法理賽人
[00:05:11.480 --> 00:05:13.360]  一種這麼強烈的
[00:05:13.360 --> 00:05:15.040]  一種反感
[00:05:15.040 --> 00:05:15.920]  甚至要
[00:05:15.920 --> 00:05:17.080]  除滅耶穌
[00:05:17.080 --> 00:05:18.840]  除滅耶穌不簡單
[00:05:18.840 --> 00:05:20.760]  要置耶穌於死地
[00:05:20.760 --> 00:05:22.080]  我們在Facebook寫東西
[00:05:22.080 --> 00:05:23.600]  最多被人罵
[00:05:23.600 --> 00:05:24.680]  不會想我死吧
[00:05:24.680 --> 00:05:26.480]  我希望不會想我死
[00:05:26.480 --> 00:05:27.200]  雖然今天
[00:05:27.200 --> 00:05:28.360]  有一個新聞
[00:05:28.360 --> 00:05:29.200]  捉了一個人
[00:05:29.200 --> 00:05:30.960]  就是想在網頁說要
[00:05:30.960 --> 00:05:32.280]  殺警察
[00:05:32.280 --> 00:05:34.160]  殺警察一個就給一萬元
[00:05:34.160 --> 00:05:35.120]  結果捉了一個人
[00:05:35.120 --> 00:05:35.840]  所以變了
[00:05:35.840 --> 00:05:36.960]  今天在網頁那邊
[00:05:36.960 --> 00:05:38.080]  我們千萬不要以為
[00:05:38.080 --> 00:05:39.120]  隨便寫東西
[00:05:39.120 --> 00:05:41.240]  是不用負上刑責
[00:05:41.240 --> 00:05:42.320]  我們真的要很小心
[00:05:42.320 --> 00:05:42.880]  原來
[00:05:42.880 --> 00:05:44.320]  在網上寫東西
[00:05:44.320 --> 00:05:46.400]  未有網上二十三條的
[00:05:46.400 --> 00:05:49.480]  都可以有法理上的依循
[00:05:49.480 --> 00:05:50.880]  又可以控告
[00:05:50.880 --> 00:05:53.000]  你在網上的犯罪
[00:05:53.000 --> 00:05:54.280]  所以我們真的要謹慎
[00:05:54.280 --> 00:05:54.960]  但是
[00:05:54.960 --> 00:05:56.240]  為什麼耶穌
[00:05:56.240 --> 00:05:57.480]  在安息日
[00:05:57.480 --> 00:05:58.640]  做這兩件事
[00:05:58.640 --> 00:06:00.440]  是換來了這班
[00:06:00.440 --> 00:06:01.960]  當時有地位的民事
[00:06:01.960 --> 00:06:03.000]  和法理賽人
[00:06:03.000 --> 00:06:04.400]  要除滅耶穌
[00:06:04.400 --> 00:06:05.560]  今天我們嘗試
[00:06:05.560 --> 00:06:06.240]  先第一
[00:06:06.240 --> 00:06:07.640]  去了解一下
[00:06:07.640 --> 00:06:08.400]  安息日
[00:06:08.400 --> 00:06:09.920]  在猶太人的觀點
[00:06:09.920 --> 00:06:11.800]  究竟什麼叫做安息日
[00:06:11.800 --> 00:06:12.400]  當然
[00:06:12.400 --> 00:06:13.920]  最早記載了
[00:06:13.920 --> 00:06:14.760]  安息日的
[00:06:14.760 --> 00:06:17.480]  就是《創世紀》第二章第三節
[00:06:17.480 --> 00:06:19.040]  我們讀一讀《創世紀》
[00:06:19.040 --> 00:06:19.360]  準備
[00:06:19.360 --> 00:06:20.440]  一二三
[00:06:20.440 --> 00:06:24.280]  「神賜福給第七日定為聖日
[00:06:24.280 --> 00:06:25.600]  因為在這一日
[00:06:25.600 --> 00:06:29.480]  神揭了他一切猶太創造的功
[00:06:29.480 --> 00:06:31.040]  就安息了」
[00:06:31.040 --> 00:06:34.360]  祂定了第七日為聖日
[00:06:34.360 --> 00:06:35.680]  祂就安息了
[00:06:35.680 --> 00:06:36.320]  當然
[00:06:36.320 --> 00:06:38.040]  我們的神絕對不會累的
[00:06:38.040 --> 00:06:39.120]  我覺得我們的神不會累
[00:06:39.120 --> 00:06:40.520]  因為詩篇寫得很清楚
[00:06:40.520 --> 00:06:42.640]  我們的神的傍臂不會軟的
[00:06:42.640 --> 00:06:44.000]  我們的神不會打鈍的
[00:06:44.000 --> 00:06:44.760]  但是
[00:06:44.760 --> 00:06:45.640]  我們的神
[00:06:45.640 --> 00:06:47.560]  當祂創造天地萬物
[00:06:47.560 --> 00:06:50.400]  在那六天完成了祂的創造工作之後
[00:06:50.400 --> 00:06:50.960]  祂說
[00:06:50.960 --> 00:06:53.840]  「我定第七日為聖日」
[00:06:53.840 --> 00:06:55.120]  祂就安息了
[00:06:55.120 --> 00:06:56.280]  第一次會
[00:06:56.280 --> 00:06:57.840]  耶穌給我們的神
[00:06:57.840 --> 00:06:59.160]  給我們一個榜樣
[00:06:59.160 --> 00:07:00.280]  祂自己
[00:07:00.280 --> 00:07:01.520]  去到第七日
[00:07:01.520 --> 00:07:02.760]  都停下來
[00:07:02.760 --> 00:07:03.520]  歇一歇
[00:07:03.520 --> 00:07:04.480]  這個歇一歇
[00:07:04.480 --> 00:07:07.680]  其實給我們一個很好的榜樣
[00:07:07.680 --> 00:07:08.880]  人不是鐵打的
[00:07:08.880 --> 00:07:11.040]  人需要有些特定時間
[00:07:11.040 --> 00:07:12.320]  都要停下來
[00:07:12.320 --> 00:07:13.160]  但是另一方面
[00:07:13.160 --> 00:07:14.000]  這個安息日
[00:07:14.000 --> 00:07:15.680]  是不是真的什麼都不做呢?
[00:07:15.680 --> 00:07:17.520]  當然到了第二次出現
[00:07:17.520 --> 00:07:18.480]  這個安息日
[00:07:18.480 --> 00:07:21.000]  就到了聖經那邊的時間
[00:07:21.000 --> 00:07:21.520]  我要強調
[00:07:21.520 --> 00:07:22.440]  聖經那邊的時間
[00:07:22.440 --> 00:07:24.240]  就是二千五百年之後
[00:07:24.240 --> 00:07:27.320]  就是神給以色列百姓
[00:07:27.320 --> 00:07:30.240]  十條誡命的第四誡
[00:07:30.240 --> 00:07:31.360]  第四誡說什麼呢?
[00:07:31.360 --> 00:07:32.120]  很簡單
[00:07:32.120 --> 00:07:34.920]  「當紀念安息日」
[00:07:34.920 --> 00:07:36.120]  所謂什麼?
[00:07:36.120 --> 00:07:37.440]  「聖日」
[00:07:37.440 --> 00:07:38.320]  很簡單
[00:07:38.320 --> 00:07:39.760]  所以在《春樂的記》
[00:07:39.760 --> 00:07:40.560]  很清楚的
[00:07:40.560 --> 00:07:44.440]  他說這個安息日就真的什麼都不做
[00:07:44.440 --> 00:07:47.200]  我們看到連新畜都不用做事
[00:07:47.200 --> 00:07:47.920]  不用耕田
[00:07:47.920 --> 00:07:48.800]  什麼都不做
[00:07:48.800 --> 00:07:50.360]  全部靜下來
[00:07:50.360 --> 00:07:51.920]  甚至在曠野那四十年
[00:07:51.920 --> 00:07:53.080]  去到安息日的時候
[00:07:53.080 --> 00:07:54.760]  神天降馬拿
[00:07:54.760 --> 00:07:56.520]  那個馬拿是不會壞的
[00:07:56.520 --> 00:07:58.400]  星期五降完星期六的馬拿
[00:07:58.400 --> 00:07:59.080]  是不會壞的
[00:07:59.080 --> 00:07:59.960]  不用做事的
[00:07:59.960 --> 00:08:02.040]  所以這個就是一直以來
[00:08:02.040 --> 00:08:03.680]  猶太人的觀點
[00:08:03.680 --> 00:08:05.560]  就是守安息日
[00:08:05.560 --> 00:08:06.920]  就什麼都不做
[00:08:06.920 --> 00:08:07.760]  但是
[00:08:07.760 --> 00:08:09.000]  很簡單
[00:08:09.000 --> 00:08:11.040]  一句誡命
[00:08:11.040 --> 00:08:13.080]  「當紀念安息日」
[00:08:13.080 --> 00:08:15.040]  「守為聖日」
[00:08:15.040 --> 00:08:17.600]  我們怎樣去守安息日
[00:08:17.600 --> 00:08:20.440]  才不會違背這條誡命
[00:08:20.440 --> 00:08:21.360]  猶太人
[00:08:21.360 --> 00:08:24.360]  我們千萬不要即時想起猶太人
[00:08:24.360 --> 00:08:25.600]  或者想起以色列百姓
[00:08:25.600 --> 00:08:27.080]  或者想起法利塞人
[00:08:27.080 --> 00:08:28.080]  就罵他們
[00:08:28.080 --> 00:08:30.760]  我們經常很容易罵法利塞人
[00:08:30.760 --> 00:08:32.320]  就說法利塞人假冒為善
[00:08:32.320 --> 00:08:34.120]  說是耶穌罵他們
[00:08:34.120 --> 00:08:35.760]  但是我們要明白
[00:08:35.760 --> 00:08:36.800]  法利塞人
[00:08:36.800 --> 00:08:38.320]  甚至以色列百姓
[00:08:38.320 --> 00:08:39.920]  他們嚴守的法
[00:08:39.920 --> 00:08:41.520]  他們的出發點
[00:08:41.520 --> 00:08:43.760]  他們的心是好的
[00:08:43.760 --> 00:08:45.880]  當他們修了十誡之後
[00:08:45.880 --> 00:08:48.480]  他們真的很想
[00:08:48.480 --> 00:08:51.000]  不違背神給他們的十誡
[00:08:51.000 --> 00:08:52.720]  於是他們就去想
[00:08:52.720 --> 00:08:54.280]  怎樣守安息日
[00:08:54.280 --> 00:08:57.680]  才不會犯安息日條誡命
[00:08:57.680 --> 00:08:58.800]  大家明白我的意思嗎?
[00:08:58.800 --> 00:09:00.080]  當守安息日
[00:09:00.080 --> 00:09:01.440]  是不是什麼都不做
[00:09:01.440 --> 00:09:04.720]  就等於你在守安息日
[00:09:04.720 --> 00:09:06.360]  這個很有趣的
[00:09:06.360 --> 00:09:09.560]  所以我們人很容易去思考
[00:09:09.560 --> 00:09:11.280]  我們說當守安息日
[00:09:11.280 --> 00:09:12.760]  第一個問題我們會問自己
[00:09:12.760 --> 00:09:13.560]  怎樣守
[00:09:13.560 --> 00:09:14.800]  今天我們說守主日
[00:09:14.800 --> 00:09:15.320]  大家明白嗎?
[00:09:15.320 --> 00:09:16.200]  我們今天守主日
[00:09:16.200 --> 00:09:17.960]  今天教會已經沒有守安息日
[00:09:17.960 --> 00:09:19.200]  我們福音教會
[00:09:19.200 --> 00:09:20.600]  我們說是守主日
[00:09:20.600 --> 00:09:21.560]  為什麼守主日?
[00:09:21.560 --> 00:09:23.120]  因為耶穌基督的復活
[00:09:23.120 --> 00:09:24.760]  是在主日復活
[00:09:24.760 --> 00:09:26.720]  所以我們今天是守主日
[00:09:26.720 --> 00:09:27.200]  大家明白嗎?
[00:09:27.200 --> 00:09:28.360]  今天我們守主日
[00:09:28.360 --> 00:09:30.040]  我們不是守安息日
[00:09:30.040 --> 00:09:31.680]  但是我們同福在幾年前
[00:09:31.680 --> 00:09:33.320]  星期六都有崇拜
[00:09:33.320 --> 00:09:34.800]  的確被人誤會
[00:09:34.800 --> 00:09:36.360]  那些人以為我們同福堂
[00:09:36.360 --> 00:09:37.840]  由播道會變成安息日會
[00:09:37.840 --> 00:09:40.040]  為什麼星期六有崇拜?
[00:09:40.040 --> 00:09:41.800]  所以我們同福堂
[00:09:41.800 --> 00:09:42.720]  什麼都包了
[00:09:42.720 --> 00:09:44.360]  又守安息又守主日
[00:09:44.360 --> 00:09:45.440]  挺好的
[00:09:45.440 --> 00:09:46.440]  沒有人罵我們
[00:09:46.440 --> 00:09:48.360]  安息日又不可以罵我們
[00:09:48.360 --> 00:09:49.440]  福音教會又不可以罵我們
[00:09:49.440 --> 00:09:51.360]  我們又守安息日又守主日
[00:09:51.360 --> 00:09:52.760]  所以很有趣
[00:09:52.760 --> 00:09:54.480]  是不是守主日
[00:09:54.480 --> 00:09:56.400]  我們就是什麼都不做
[00:09:56.400 --> 00:09:57.240]  等一會
[00:09:57.240 --> 00:09:59.200]  如果守主日什麼都不做
[00:09:59.200 --> 00:10:02.240]  牧師永遠都犯了守主日的規矩
[00:10:02.240 --> 00:10:02.960]  誡命
[00:10:02.960 --> 00:10:05.520]  所以什麼叫做守安息日
[00:10:05.520 --> 00:10:06.720]  是不是什麼都不做呢?
[00:10:06.720 --> 00:10:08.400]  在《舊約聖經》很有趣的
[00:10:08.400 --> 00:10:10.800]  《舊約聖經》在整個演變的過程裡面
[00:10:10.800 --> 00:10:11.560]  我們看到
[00:10:11.560 --> 00:10:13.720]  在《利未記》第23章
[00:10:13.720 --> 00:10:16.600]  這個安息日就是星期五晚的日落
[00:10:16.600 --> 00:10:19.840]  到星期六的日落之前
[00:10:19.840 --> 00:10:21.080]  就是24小時
[00:10:21.080 --> 00:10:22.400]  所以這24小時
[00:10:22.400 --> 00:10:24.680]  在當中耶利米蘇就說
[00:10:24.680 --> 00:10:27.680]  他們不可以擔任何擔子
[00:10:27.680 --> 00:10:28.680]  在春夏極地
[00:10:28.680 --> 00:10:30.040]  不可以伸火
[00:10:30.040 --> 00:10:31.520]  不可以敲主
[00:10:31.520 --> 00:10:33.640]  不可以辦私事
[00:10:33.640 --> 00:10:35.600]  即是不可以自己去銀行入錢
[00:10:35.600 --> 00:10:38.440]  不可以說私人的話語
[00:10:38.440 --> 00:10:41.480]  你都不能夠做買賣糧食和貨物
[00:10:41.480 --> 00:10:42.920]  猶太人到了一個地步
[00:10:42.920 --> 00:10:45.400]  根據《約書亞記》第3章第4節
[00:10:45.400 --> 00:10:46.680]  他說安息日
[00:10:46.680 --> 00:10:49.640]  你不可以走超過兩里的路
[00:10:49.640 --> 00:10:50.600]  所以探人
[00:10:50.600 --> 00:10:54.360]  只能夠探兩里之內的一些朋友
[00:10:54.360 --> 00:10:55.360]  超過兩里就要站在那裡
[00:10:55.360 --> 00:10:55.920]  不准動
[00:10:55.920 --> 00:10:58.000]  因為一動就怎樣
[00:10:58.000 --> 00:10:59.960]  死人
[00:10:59.960 --> 00:11:01.680]  在這條界來說會死人
[00:11:01.680 --> 00:11:03.440]  所以他們為什麼要守安息日
[00:11:03.440 --> 00:11:05.520]  就是因為他們會死人
[00:11:05.520 --> 00:11:07.440]  所以他們嚴謹
[00:11:07.440 --> 00:11:08.400]  換言之
[00:11:08.400 --> 00:11:10.160]  十誡在猶太人來說
[00:11:10.160 --> 00:11:14.760]  他們產生了差不多七百多條口傳的誡命
[00:11:14.760 --> 00:11:18.160]  他們把它組合成一本書
[00:11:18.160 --> 00:11:20.880]  這本書就是將口傳的誡命
[00:11:20.880 --> 00:11:22.080]  七百多條
[00:11:22.080 --> 00:11:24.600]  就是希望保護他們自己
[00:11:24.600 --> 00:11:25.920]  這班以色列百姓
[00:11:25.920 --> 00:11:27.960]  不去犯十誡
[00:11:27.960 --> 00:11:29.080]  就是這麼簡單
[00:11:29.080 --> 00:11:30.360]  但是第一次會
[00:11:30.360 --> 00:11:32.680]  猶太人並不是不好
[00:11:32.680 --> 00:11:33.800]  他們出發點
[00:11:33.800 --> 00:11:35.920]  他們很想嚴守他們的法
[00:11:35.920 --> 00:11:37.800]  巴基斯坦人的前身
[00:11:37.800 --> 00:11:39.520]  也是一班好的猶太人
[00:11:39.520 --> 00:11:41.400]  他們很想分別為聖
[00:11:41.400 --> 00:11:42.760]  他們說我們要分別為聖
[00:11:42.760 --> 00:11:44.360]  是得到神的祝福
[00:11:44.360 --> 00:11:47.560]  因為他們一直受外族人所管治
[00:11:47.560 --> 00:11:49.280]  以致他們很想
[00:11:49.280 --> 00:11:51.160]  自從巴比倫
[00:11:51.160 --> 00:11:51.920]  馬代波斯
[00:11:51.920 --> 00:11:52.520]  羅馬
[00:11:52.520 --> 00:11:55.000]  一直都被外族人去管治
[00:11:55.000 --> 00:11:56.800]  所以他們曾經在馬加比時代
[00:11:56.800 --> 00:11:58.080]  在主前二百多年
[00:11:58.080 --> 00:12:00.880]  他們很想分別為聖
[00:12:00.880 --> 00:12:01.880]  得到神的祝福
[00:12:01.880 --> 00:12:03.600]  然後打敗了外族
[00:12:03.600 --> 00:12:05.600]  以致他們可以重新
[00:12:05.600 --> 00:12:07.560]  建立他們自己的國家
[00:12:07.560 --> 00:12:08.640]  所以猶太人
[00:12:08.640 --> 00:12:10.440]  他們對於分別為聖
[00:12:10.440 --> 00:12:11.640]  是很看重
[00:12:11.640 --> 00:12:12.720]  但是為什麼
[00:12:12.720 --> 00:12:15.120]  耶穌一出現
[00:12:15.120 --> 00:12:16.960]  在安息日做了一些事
[00:12:16.960 --> 00:12:18.880]  做了一些事好像踩著
[00:12:18.880 --> 00:12:20.680]  當時這班以色列百姓的
[00:12:20.680 --> 00:12:22.640]  一些猶太人的尾巴
[00:12:22.640 --> 00:12:25.280]  帶來一些爭議性的事
[00:12:25.280 --> 00:12:29.280]  今天耶穌是不是特意要產生一種
[00:12:29.280 --> 00:12:30.400]  爭議性
[00:12:30.400 --> 00:12:33.280]  以致祂突出祂自己的個性
[00:12:33.280 --> 00:12:34.200]  弟兄姊妹
[00:12:34.200 --> 00:12:35.160]  馬可
[00:12:35.160 --> 00:12:36.800]  我說祂是一個僕人
[00:12:36.800 --> 00:12:38.320]  祂一直都是低調
[00:12:38.320 --> 00:12:39.920]  換言之祂在低調當中
[00:12:39.920 --> 00:12:41.600]  為什麼祂會做這些事
[00:12:41.600 --> 00:12:43.200]  其實我相信耶穌
[00:12:43.200 --> 00:12:45.200]  很想我們明白
[00:12:45.200 --> 00:12:47.800]  什麼叫做真正的
[00:12:47.800 --> 00:12:50.600]  安息日的意義
[00:12:50.600 --> 00:12:52.760]  因為耶穌在馬可福音裡面說
[00:12:52.760 --> 00:12:56.280]  安息日是為人而設立
[00:12:56.280 --> 00:13:01.600]  人子也是安息日的主
[00:13:01.600 --> 00:13:04.520]  究竟怎樣去詮釋這兩個說話
[00:13:04.520 --> 00:13:07.360]  今天我嘗試藉著這兩個說話
[00:13:07.360 --> 00:13:09.040]  加上背景
[00:13:09.040 --> 00:13:10.680]  跟大家去分析
[00:13:10.680 --> 00:13:13.800]  究竟安息日真正的意義是什麼
[00:13:13.800 --> 00:13:14.840]  大家要記得
[00:13:14.840 --> 00:13:16.280]  這裡的安息日
[00:13:16.280 --> 00:13:19.480]  千萬不要聯想安息禮拜
[00:13:19.480 --> 00:13:21.920]  安息禮拜就是去殯儀館的安息禮拜
[00:13:21.920 --> 00:13:23.680]  這個安息日不是我們全死了
[00:13:23.680 --> 00:13:25.240]  你跟別人說我們還沒死
[00:13:25.240 --> 00:13:26.640]  我們不是守安息禮拜
[00:13:26.640 --> 00:13:28.560]  我們是守安息日
[00:13:28.560 --> 00:13:29.440]  安息日
[00:13:29.440 --> 00:13:29.920]  第一
[00:13:29.920 --> 00:13:31.040]  我覺得安息日
