
[00:00:00.000 --> 00:00:06.440]  有時我們真的可能要重新學習怎樣去生活
[00:03:17.160 --> 00:03:20.960]  就要脫去你們從前行為上的舊人
[00:03:20.960 --> 00:03:23.760]  舊人是因私慾的迷惑
[00:03:23.760 --> 00:03:25.460]  漸漸變壞的
[00:03:25.460 --> 00:03:28.760]  又要將你們的心智改換一新
[00:03:28.760 --> 00:03:30.800]  並且穿上新人
[00:03:30.800 --> 00:03:34.040]  這新人是照著神的形象造的
[00:03:34.040 --> 00:03:37.040]  有真理的人意和聖潔
[00:03:37.040 --> 00:03:40.540]  五節的經文是一句的說話
[00:03:40.540 --> 00:03:43.140]  這五節的經文歸納就一句話
[00:03:43.140 --> 00:03:45.880]  保羅用一個很鮮明的意象
[00:03:45.880 --> 00:03:51.220]  去描寫一個信徒
[00:03:51.220 --> 00:03:52.620]  在信了主
[00:03:52.620 --> 00:03:55.120]  得救之後的生活上的改變
[00:03:55.120 --> 00:03:58.020]  在信主以後生活上的改變
[00:03:58.020 --> 00:04:02.260]  讓我們看第二十二和二十四節
[00:04:02.260 --> 00:04:06.040]  我們一同來看二十二到二十四節
[00:04:06.040 --> 00:04:06.740]  二十二節說
[00:04:06.740 --> 00:04:10.100]  就要脫去你們從前行為上的舊人
[00:04:10.100 --> 00:04:13.900]  二十二節說就要脫去你們從前行為上的舊人
[00:04:13.900 --> 00:04:16.440]  這舊人是因私慾的迷惑
[00:04:16.440 --> 00:04:18.840]  這舊人是因私慾的迷惑
[00:04:18.840 --> 00:04:21.720]  漸漸變壞的
[00:04:21.720 --> 00:04:24.380]  二十四節並且穿上新人
[00:04:24.380 --> 00:04:26.920]  二十四節並且穿上新人
[00:04:26.920 --> 00:04:29.820]  這新人是照著神的形象造的
[00:04:29.820 --> 00:04:32.560]  這新人是照著神的形象造的
[00:04:32.560 --> 00:04:34.600]  有真理的人意和聖潔
[00:04:34.600 --> 00:04:38.400]  有真理的人意和聖潔
[00:04:38.400 --> 00:04:41.760]  焦點是放在這個意象之上
[00:04:41.760 --> 00:04:45.240]  焦點是放在這個意象之上
[00:04:45.240 --> 00:04:47.440]  就是脫去舊人
[00:04:47.440 --> 00:04:49.440]  就是脫去舊人
[00:04:49.440 --> 00:04:51.640]  舊人好像一件衣服一樣
[00:04:51.640 --> 00:04:53.480]  舊人好像一件衣服一樣
[00:04:53.480 --> 00:04:55.180]  我首先脫掉它
[00:04:55.180 --> 00:04:57.220]  我們把這個衣服脫了
[00:04:57.220 --> 00:05:00.580]  現在就叫白執事穿上
[00:05:00.580 --> 00:05:03.160]  然後就叫我穿上
[00:05:03.160 --> 00:05:05.900]  這個意象是不是很新鮮
[00:05:05.900 --> 00:05:07.620]  這個意象是不是很新鮮
[00:05:07.620 --> 00:05:09.160]  大家都會記住了
[00:05:09.160 --> 00:05:10.300]  大家都會記住了
[00:05:10.300 --> 00:05:12.960]  這個是提供了一個很強烈的對比
[00:05:12.960 --> 00:05:15.000]  這個是提供了一個很強烈的對比
[00:05:15.000 --> 00:05:17.100]  有一個相當合理的說法
[00:05:17.100 --> 00:05:18.540]  有一個相當合理的說法
[00:05:18.540 --> 00:05:20.700]  就是二十二至二十四節
[00:05:20.700 --> 00:05:22.740]  很可能是和浸禮有關
[00:05:22.740 --> 00:05:24.440]  就是說二十二到二十四節
[00:05:24.440 --> 00:05:25.820]  可能跟禁禮有關係
[00:05:25.820 --> 00:05:27.720]  所謂脫去舊人
[00:05:27.720 --> 00:05:29.020]  所謂脫去舊人
[00:05:29.020 --> 00:05:30.320]  就是經過浸禮
[00:05:30.320 --> 00:05:31.680]  就是經過了禁禮
[00:05:31.680 --> 00:05:36.720]  象徵著人將舊有的生命完全捨棄
[00:05:36.720 --> 00:05:39.660]  象徵著人將舊有的生命完全捨棄
[00:05:39.660 --> 00:05:42.800]  與基督一同死亡埋葬
[00:05:42.800 --> 00:05:45.000]  與基督一同死亡埋葬
[00:05:45.000 --> 00:05:47.360]  然後所謂穿上新人
[00:05:47.360 --> 00:05:49.240]  然後所謂穿上新人
[00:05:49.240 --> 00:05:53.240]  就是象徵著受浸者與基督一同的復活
[00:05:53.240 --> 00:05:56.780]  就象徵著受浸者與基督一同的復活
[00:05:56.780 --> 00:05:59.820]  有一個相類似的詞句
[00:05:59.820 --> 00:06:02.320]  就是披戴基督
[00:06:02.320 --> 00:06:03.620]  有一個類似的話
[00:06:03.620 --> 00:06:05.620]  就是說要披戴基督
[00:06:05.620 --> 00:06:07.560]  而所謂新人是誰呢?
[00:06:07.560 --> 00:06:09.120]  而所謂新人是誰呢?
[00:06:09.120 --> 00:06:10.460]  新人就是基督
[00:06:10.460 --> 00:06:11.820]  新人就是基督
[00:06:11.820 --> 00:06:14.900]  我們是將基督披戴在我們身上
[00:06:14.900 --> 00:06:17.060]  我們把基督披戴在我們身上
[00:06:17.060 --> 00:06:18.040]  但要注意
[00:06:18.040 --> 00:06:21.800]  不單只是個人要靠基督
[00:06:21.800 --> 00:06:25.100]  但注意不是我們個人要靠基督
[00:06:25.100 --> 00:06:27.980]  過一個新人應有的生活方式
[00:06:27.980 --> 00:06:30.480]  過一個新人應有的生活方式
[00:06:30.480 --> 00:06:32.180]  就算是全教會
[00:06:32.180 --> 00:06:33.620]  就算是全教會
[00:06:33.620 --> 00:06:35.720]  各位作為基督的身體
[00:06:35.720 --> 00:06:37.080]  作為基督的身體
[00:06:37.080 --> 00:06:38.980]  都有責任靠著基督
[00:06:38.980 --> 00:06:42.060]  去過新人應有的生活方式
[00:06:42.060 --> 00:06:45.400]  都有責任靠基督過新人應有的生活
[00:06:45.400 --> 00:06:47.460]  我想問大家一個問題
[00:06:47.460 --> 00:06:49.560]  我想問大家一個問題
[00:06:49.560 --> 00:06:52.240]  人如果是脫去舊人
[00:06:52.240 --> 00:06:54.240]  然後就穿上新人
[00:06:54.240 --> 00:06:55.900]  人如果脫去舊人
[00:06:55.900 --> 00:06:57.340]  然後穿上新人
[00:06:57.340 --> 00:06:58.780]  過一個新的生活
[00:06:58.780 --> 00:07:00.300]  過一個新的生活
[00:07:00.300 --> 00:07:01.840]  容易做到嗎?
[00:07:01.840 --> 00:07:03.640]  容易做到嗎?
[00:07:03.640 --> 00:07:04.480]  大家覺得如何?
[00:07:04.480 --> 00:07:05.140]  容易嗎?
[00:07:05.140 --> 00:07:06.380]  大家覺得容易嗎?
[00:07:06.380 --> 00:07:08.020]  在教會的生活
[00:07:08.020 --> 00:07:09.260]  在教會的生活
[00:07:09.260 --> 00:07:10.460]  我們日常個人的生活
[00:07:10.460 --> 00:07:12.280]  我們日常個人的生活
[00:07:12.280 --> 00:07:14.020]  一個基督徒的生活
[00:07:14.020 --> 00:07:15.400]  容易過嗎?
[00:07:15.400 --> 00:07:16.820]  容易過嗎?
[00:07:16.820 --> 00:07:18.360]  會不會遇到困難?
[00:07:18.360 --> 00:07:19.520]  有多難呢?
[00:07:19.520 --> 00:07:20.560]  有多難呢?
[00:07:20.560 --> 00:07:22.260]  有多大的困難呢?
[00:07:22.260 --> 00:07:25.340]  首先我們先理解一下
[00:07:25.340 --> 00:07:26.600]  舊人的生活是如何
[00:07:26.600 --> 00:07:27.740]  首先我們先了解
[00:07:27.740 --> 00:07:29.240]  舊人的生活是如何
[00:07:29.240 --> 00:07:30.640]  一個未信主的人
[00:07:30.640 --> 00:07:32.280]  基本上是過著
[00:07:32.280 --> 00:07:33.780]  保羅所說的
[00:07:33.780 --> 00:07:35.540]  外邦人的生活
[00:07:35.540 --> 00:07:36.780]  一個沒有信主的人
[00:07:36.780 --> 00:07:38.080]  他基本上是過著
[00:07:38.080 --> 00:07:39.180]  保羅所說的
[00:07:39.180 --> 00:07:40.420]  外邦人的生活
[00:07:40.420 --> 00:07:42.780]  未信主的人的生活方式
[00:07:42.780 --> 00:07:43.720]  未信主的人
[00:07:43.720 --> 00:07:45.460]  他們的生活方式
[00:07:45.460 --> 00:07:46.920]  普遍有一個特點
[00:07:46.920 --> 00:07:48.160]  普遍有一個特點
[00:07:48.160 --> 00:07:51.660]  就是以自我為中心的生活方式
[00:07:51.660 --> 00:07:54.460]  就是以自我為中心的生活方式
[00:07:54.460 --> 00:07:57.100]  因為他們沒有神在生命裏面
[00:07:57.100 --> 00:07:59.240]  因為他們沒有神在生活裏面
[00:07:59.240 --> 00:08:04.040]  所以他們的內心是被一些私欲所控制和蒙蔽
[00:08:04.040 --> 00:08:07.240]  所以他們的內心是被一些私欲所控制和蒙蔽
[00:08:07.240 --> 00:08:12.680]  以致不能享受神賦予人生命的真正滿足
[00:08:12.680 --> 00:08:17.220]  以致不能享受神賦予人生命的真正滿足
[00:08:17.220 --> 00:08:26.120]  於是就以因私欲而產生的物質享受作為人生目標
[00:08:26.120 --> 00:08:30.360]  於是就以因私欲而產生的物質享受作為人生目標
[00:08:30.360 --> 00:08:34.200]  一部所書的作者保羅
[00:08:34.200 --> 00:08:39.040]  指出這樣只會令人在無知當中
[00:08:39.040 --> 00:08:42.140]  去追求一種完全虛空的人生
[00:08:42.140 --> 00:08:47.880]  這種是令人在無知當中去追求一種虛空的人生
[00:08:47.880 --> 00:08:50.380]  第二節是這樣說
[00:08:50.380 --> 00:08:55.560]  這舊人是因私欲的迷惑漸漸變幻
[00:08:55.560 --> 00:09:00.420]  這二十二節說人是因私欲的迷惑漸漸變幻
[00:09:00.420 --> 00:09:03.460]  未信主外邦人的生活方式
[00:09:03.460 --> 00:09:06.260]  外邦人沒有信主他們的生活方式
[00:09:06.260 --> 00:09:09.060]  是因為被私欲的迷惑
[00:09:09.060 --> 00:09:11.140]  是因為被私欲的迷惑
[00:09:11.140 --> 00:09:16.280]  以致這種生活是不斷的敗壞
[00:09:16.280 --> 00:09:19.040]  以致這種生活不斷的敗壞
[00:09:19.040 --> 00:09:27.220]  如果人是像外邦人一樣隨著私欲追求個人的享樂目標的話
[00:09:27.220 --> 00:09:34.160]  假如人是像外邦人一樣隨著私欲去尋求一些目標的話
[00:09:34.160 --> 00:09:38.960]  這樣就會慢慢敗壞活在罪當中
[00:09:38.960 --> 00:09:42.560]  慢慢的敗壞活在罪的當中
[00:09:42.560 --> 00:09:45.600]  不但如此他是繼續不斷的敗壞下去
[00:09:45.600 --> 00:09:48.480]  而且他會繼續不斷的敗壞下去
[00:09:48.480 --> 00:09:51.380]  所以心裡面無神的外邦人
[00:09:51.380 --> 00:09:55.480]  好像被一個無形的枷鎖束縛著一樣
[00:09:55.480 --> 00:09:57.920]  所以心裡面沒有上帝的外邦人
[00:09:57.920 --> 00:10:00.920]  他就生活好像一個無形的枷鎖
[00:10:00.920 --> 00:10:02.220]  束縛著他
[00:10:02.220 --> 00:10:05.060]  第十七節至第十九節
[00:10:05.060 --> 00:10:09.900]  就是講出這個枷鎖是怎樣的
[00:10:09.900 --> 00:10:14.400]  十七節到十九節就說明了這種枷鎖是怎樣
[00:10:14.400 --> 00:10:19.640]  大家可以看到首先就是因為外邦人心裡剛硬
[00:10:19.640 --> 00:10:21.740]  首先外邦人心裡剛硬
[00:10:21.740 --> 00:10:25.820]  第十八節說他們心裡剛硬
[00:10:25.820 --> 00:10:30.180]  他們硬著心不相信主
[00:10:30.180 --> 00:10:32.720]  以致他們就無知
[00:10:32.720 --> 00:10:35.120]  然後他們就變成無知
[00:10:35.120 --> 00:10:43.000]  以致這個無知就導致人存著一個虛妄的心去行事
[00:10:43.000 --> 00:10:47.200]  這種無知令人存著虛妄的心去做人
[00:10:47.200 --> 00:10:51.100]  人是沒有辦法找到神
[00:10:51.100 --> 00:10:54.040]  因為他自己無知
[00:10:54.040 --> 00:10:57.880]  為什麼會變成無知呢?
[00:10:57.880 --> 00:10:59.380]  因為心裡剛硬
[00:10:59.380 --> 00:11:02.380]  始終不肯相信神
[00:11:02.380 --> 00:11:05.520]  始終不肯接受耶穌
[00:11:05.520 --> 00:11:08.760]  他們的行為有一個特點
[00:11:08.760 --> 00:11:11.760]  他們是心地分明
[00:11:11.760 --> 00:11:13.820]  他們是心地昏昧
[00:11:13.820 --> 00:11:16.760]  意思就是說他們的心智已經盲目
[00:11:16.760 --> 00:11:19.560]  意思就是說他們的心好像盲了眼一樣
[00:11:19.560 --> 00:11:22.940]  是和神所賜的生命隔絕
[00:11:22.940 --> 00:11:25.940]  與神所賜的生命已經隔絕了
[00:11:25.940 --> 00:11:30.340]  人如果沒有了耶穌是不能和神有聯合的
[00:11:30.340 --> 00:11:34.180]  人沒有了耶穌是不能和上帝有聯合的
[00:11:34.180 --> 00:11:35.920]  這個就是因為罪的緣故
[00:11:35.920 --> 00:11:37.620]  這是因為罪的緣故
[00:11:37.620 --> 00:11:43.220]  第二方面的特點就是外邦人因為良心喪盡
[00:11:43.220 --> 00:11:46.360]  第二方面外邦人他們是良心喪盡
[00:11:46.360 --> 00:11:51.560]  他們所做的事所犯的罪盲目不仁
[00:11:51.560 --> 00:11:55.800]  他們對自己所做的事所犯的罪可以說是盲目不仁
[00:11:55.800 --> 00:12:01.780]  所以他們是做了一些放縱私慾的事
[00:12:01.780 --> 00:12:04.680]  他們就放縱私慾
[00:12:04.680 --> 00:12:07.280]  但是良心卻是完全沒有反應的
[00:12:07.280 --> 00:12:10.020]  但良心卻是完全沒有反應的
[00:12:10.020 --> 00:12:16.560]  最後他們變為貪行各種種的污穢
[00:12:16.560 --> 00:12:19.360]  最後變成貪行種種的污穢
[00:12:19.360 --> 00:12:22.900]  這個有一個例子可以這樣說
[00:12:22.900 --> 00:12:24.740]  我們這裡可以用例子來說
[00:12:24.740 --> 00:12:26.600]  我聽過一個牧師這樣說
[00:12:26.600 --> 00:12:28.040]  我聽過一個牧師這樣說
[00:12:28.040 --> 00:12:30.540]  以前我們在大排檔吃粥
[00:12:30.540 --> 00:12:33.680]  以前我們在路邊的大排檔吃稀飯
[00:12:33.680 --> 00:12:35.980]  要一碗鴿底粥
[00:12:35.980 --> 00:12:38.220]  要一碗在廣東的鴿底粥
[00:12:38.220 --> 00:12:45.060]  那個侍應就將碗粥交給你
[00:12:45.060 --> 00:12:49.420]  然後這個侍應生就把這個稀飯拿過來
[00:12:49.420 --> 00:12:53.100]  不過他的手指頭插進了那碗粥裡面
[00:12:53.100 --> 00:12:55.640]  拿的時候他的手指是在那個稀飯裡面
[00:12:55.640 --> 00:12:57.540]  然後他說鴿底粥
[00:12:57.540 --> 00:13:01.500]  你的稀飯來了
[00:13:01.500 --> 00:13:05.480]  為什麼他的手指打到粥都不會燙到他呢
[00:13:05.480 --> 00:13:08.880]  為什麼他的手指在稀飯裡面他不覺得燙呢
[00:13:08.880 --> 00:13:10.880]  因為已經習慣了
[00:13:10.880 --> 00:13:14.080]  他一天都不知道捧多少碗這些粥
[00:13:14.080 --> 00:13:17.080]  他一天到晚不知道做了多少次這個動作
[00:13:17.080 --> 00:13:19.360]  他的手指頭不停地在那些粥裡面
[00:13:19.360 --> 00:13:22.900]  他的手他的指頭一直是拋在這個稀飯裡面
[00:13:22.900 --> 00:13:25.420]  已經麻木不仁
[00:13:25.420 --> 00:13:28.840]  所以人是有良心但是不會準確
[00:13:28.840 --> 00:13:31.500]  但是人是有良心但是他不準確
[00:13:31.500 --> 00:13:37.040]  所以外邦人他們是放縱私慾
[00:13:37.040 --> 00:13:42.880]  於是有私慾有貪心有污穢
[00:13:42.880 --> 00:13:46.580]  其實我們在現今的世代我們都看到很多這些事
[00:13:46.580 --> 00:13:49.080]  我們在現今的世代也看到很多的事情
[00:13:49.080 --> 00:13:53.160]  你試一下看現今播放的歐美的劇集
[00:13:53.160 --> 00:13:59.800]  有多少是和色性和吸毒有關
[00:13:59.800 --> 00:14:02.800]  你看這些西方的電視劇
[00:14:02.800 --> 00:14:12.540]  有多少是和色情和藥物毒品等等有關係的呢
[00:14:12.540 --> 00:14:15.580]  原來外國人的生活方式很隨便
[00:14:15.580 --> 00:14:18.780]  這些西方人他們的生活方式是很隨便
[00:14:18.780 --> 00:14:19.980]  很自由的
[00:14:19.980 --> 00:14:20.780]  很自由的
[00:14:20.780 --> 00:14:25.220]  為了追求自己肉身的享受這些私慾的享受
[00:14:25.220 --> 00:14:27.520]  為了追求自己私慾的享受
[00:14:27.520 --> 00:14:29.620]  那些青少年受到影響了
[00:14:29.620 --> 00:14:31.260]  那些青少年受到影響了
[00:14:31.260 --> 00:14:34.600]  所以就有很自由的性愛
[00:14:34.600 --> 00:14:36.100]  所以就有很自由的性愛
[00:14:36.100 --> 00:14:38.700]  也有吸毒品
[00:14:38.700 --> 00:14:41.000]  吸毒也很普遍
[00:14:41.000 --> 00:14:47.040]  最近經常在電視播放的禁毒宣傳廣告
[00:14:47.040 --> 00:14:50.680]  最近經常在電視播放的禁毒廣告
[00:14:50.680 --> 00:14:53.780]  是說那些青少年因為吸毒的緣故
[00:14:53.780 --> 00:14:57.660]  引致他身上受到很大的傷害
[00:14:57.660 --> 00:15:00.220]  是說那些青少年因為吸毒的緣故
[00:15:00.220 --> 00:15:02.060]  引致他身上受到很大的傷害
[00:15:02.060 --> 00:15:03.400]  他們很痛苦
[00:15:03.400 --> 00:15:04.560]  他們很痛苦
[00:15:04.560 --> 00:15:07.160]  但是他們無法擺脫這些東西
[00:15:07.160 --> 00:15:10.460]  但是他們已經沒有辦法擺脫這些東西
[00:15:10.460 --> 00:15:12.000]  他們好像在呼喊
[00:15:12.000 --> 00:15:13.340]  哪個人可以幫到我們呢
[00:15:13.340 --> 00:15:15.940]  他們好像呼喊著誰能幫助我呢
[00:15:15.940 --> 00:15:21.020]  過往他們以為毒品可以帶給他們身心的快樂
[00:15:21.020 --> 00:15:24.480]  過往他們以為毒品可以帶給他們身心的快樂
[00:15:24.480 --> 00:15:28.120]  但是上了癮之後,他們有如泥足深陷
[00:15:28.120 --> 00:15:30.660]  但是上了癮之後,他們有如泥足深陷
[00:15:30.660 --> 00:15:33.060]  無法自拔
[00:15:33.060 --> 00:15:36.100]  所以有人將他們解救出來
[00:15:36.100 --> 00:15:38.800]  所以有人將他們解救出來
[00:15:38.800 --> 00:15:43.900]  所以凡是存著虛妄心行事的人的結局
[00:15:43.900 --> 00:15:48.500]  所以凡是存著虛妄心行事的人的結局
[00:15:48.500 --> 00:15:53.780]  都是被私慾貪心和污衊影響以致他們犯罪
[00:15:53.780 --> 00:15:58.120]  都是被私慾貪心和污衊影響以致他們犯罪
[00:15:58.120 --> 00:16:00.420]  不能夠自拔
[00:16:00.420 --> 00:16:03.820]  這就是我們罪人的光景
[00:16:03.820 --> 00:16:06.460]  唯有希望得到神的拯救
[00:16:06.460 --> 00:16:08.800]  唯有希望得到神的拯救
[00:16:08.800 --> 00:16:12.860]  唯有希望得到神的拯救
[00:16:12.860 --> 00:16:16.340]  我剛才讀了經文已不鎖書第四章十七到十九節
[00:16:16.340 --> 00:16:20.880]  是形容那些不肯接受神接受耶穌的罪人
[00:16:20.880 --> 00:16:24.080]  是形容那些不肯接受神接受耶穌的罪人
[00:16:24.080 --> 00:16:29.020]  但是只要他們願意捨棄自我中心的人生
[00:16:29.020 --> 00:16:32.020]  但是只要他們願意捨棄自我中心的人生
[00:16:32.020 --> 00:16:37.280]  可以信主接受十字架上為罪人犧牲的耶穌基督
[00:16:37.280 --> 00:16:41.600]  改為相信十字架這位為罪人犧牲的耶穌
[00:16:41.600 --> 00:16:46.000]  就可以一次過
[00:16:46.000 --> 00:16:51.600]  完成脫去舊人和穿上新人的得救過程
[00:16:51.600 --> 00:16:55.880]  完成脫去舊人和穿上新人的得救過程
[00:16:55.880 --> 00:17:01.080]  這完全是神的白白恩典
[00:17:01.080 --> 00:17:02.820]  這完全是神的白白恩典
[00:17:02.820 --> 00:17:05.320]  所以信主的人要藉著真理
[00:17:05.320 --> 00:17:09.120]  來象徵他已經蒙基督請救
[00:17:09.120 --> 00:17:14.200]  所以信主的人要通過敬禮去表達他蒙了基督的拯救
[00:17:14.200 --> 00:17:18.240]  人如果要脫去舊人和穿上新人
[00:17:18.240 --> 00:17:20.760]  人如果要脫去舊人和穿上新人
[00:17:20.760 --> 00:17:24.800]  是可以靠著神的恩典一次過完成
[00:17:24.800 --> 00:17:27.480]  是可以靠著神的恩典一次過完成
[00:17:27.480 --> 00:17:30.440]  但是人如果要過新人的生活
[00:17:30.440 --> 00:17:32.940]  但是人如果要過新人的生活
[00:17:32.940 --> 00:17:35.920]  就要盡人本身的責任
[00:17:35.920 --> 00:17:38.580]  就要盡做人本身的責任
[00:17:38.580 --> 00:17:44.320]  第四章二十三節這裡說:又要將你們的心智改換一新
[00:17:44.320 --> 00:17:48.960]  第四章二十三節這裡說:又要將你們的心智改換一新
[00:17:48.960 --> 00:17:52.500]  保羅在這裡指出一個信了主的基督徒的生活方式
[00:17:52.500 --> 00:17:55.540]  應該在基督裡面產生改變
[00:17:55.540 --> 00:18:00.140]  保羅說一個基督徒應該在生活裡面產生改變
[00:18:00.140 --> 00:18:01.680]  而這個改變是必須的
[00:18:01.680 --> 00:18:04.020]  而這個改變是必須的
[00:18:04.020 --> 00:18:08.940]  因為每一個信徒都要將內心不斷的更新
[00:18:08.940 --> 00:18:12.780]  因為每一個信徒應該把內心不斷的更新
[00:18:12.780 --> 00:18:19.220]  在這裡我要對一些遲遲不想接受贈禮的慕道者說一些話
[00:18:19.220 --> 00:18:25.560]  在這裡我想像一些遲遲不想接受敬禮的慕道友說幾句話
[00:18:25.560 --> 00:18:29.440]  可能過往一段日子你真心信了主
[00:18:29.440 --> 00:18:33.040]  可能過往一段日子你是真心的已經信了主
[00:18:33.040 --> 00:18:35.420]  就可以成為神的兒女
[00:18:35.420 --> 00:18:37.780]  就可以成為神的兒女
[00:18:37.780 --> 00:18:44.240]  而接受贈禮是一個真正得救的人理應要做的事
[00:18:44.240 --> 00:18:49.620]  而接受贈禮是一位真正得救的基督徒應該要做的事
[00:18:49.620 --> 00:18:53.580]  正如主耶穌要接受施贈約翰為他施贈一樣
[00:18:53.580 --> 00:18:58.180]  好像主耶穌要接受施敬約翰為他施敬一樣
[00:18:58.180 --> 00:19:07.380]  但是一個接受了贈禮的人並不等於已經可以在生活上不再犯罪
[00:19:07.380 --> 00:19:09.380]  不再犯罪或者毫無缺點
[00:19:09.380 --> 00:19:14.920]  但是一個接受了贈禮的人不代表他在生活上不會犯罪毫無缺點
[00:19:14.920 --> 00:19:17.400]  為什麼你們不接受贈禮呢?
[00:19:17.400 --> 00:19:21.660]  為什麼你們不接受敬禮呢?
[00:19:21.660 --> 00:19:25.280]  正確的觀點是一個接受了贈禮的基督徒
[00:19:25.280 --> 00:19:28.180]  正確的觀點是一個接受了贈禮的基督徒
[00:19:28.180 --> 00:19:32.720]  是可以依靠神的幫助
[00:19:32.720 --> 00:19:35.580]  直接聖靈的引導
[00:19:35.580 --> 00:19:40.480]  去明白耶穌基督所講的真理
[00:19:40.480 --> 00:19:48.760]  在生活上我們要經常審查自己的行為
[00:19:48.760 --> 00:19:52.600]  期望我們所做的每一件事
[00:19:52.600 --> 00:19:59.700]  都能夠按照耶穌基督教訓的標準來實行
[00:19:59.700 --> 00:20:05.480]  使我們活得更像基督
[00:20:05.480 --> 00:20:12.000]  我們的心意要一天復一天的
[00:20:12.000 --> 00:20:19.680]  不斷的更新而變化
[00:20:19.680 --> 00:20:30.080]  如果我們心目中只追求一些外在行為、完美的標準
[00:20:30.080 --> 00:20:38.600]  意思是說有些人是追求十全十美的行事方式
[00:20:38.600 --> 00:20:44.060]  我一定要將自己做到一個很完美的人,我才會受贈
[00:20:44.060 --> 00:20:48.700]  我要等到自己已經變成完美,我才受敬
[00:20:48.700 --> 00:20:55.640]  但心裡卻始終未準備好接受贈禮
[00:20:55.640 --> 00:21:01.880]  其實這是本末倒置的做法
[00:21:01.880 --> 00:21:09.820]  因為你沒有完全讓神藉著基督
[00:21:09.820 --> 00:21:15.000]  在你的生命裡與你同工
[00:21:15.000 --> 00:21:21.380]  如果沒有神的指引在你心裡
[00:21:21.380 --> 00:21:31.220]  你哪裡有力量去令你的信仰達到完美呢?
[00:21:31.220 --> 00:21:35.620]  人如果要過新人的生活
