
[00:00:00.000 --> 00:00:04.000]  今天很開心要跟大家分享詩篇一百一十九篇
[00:05:07.000 --> 00:05:08.000]  應該不是這樣
[00:05:08.000 --> 00:05:10.000]  太晚了
[00:05:10.000 --> 00:05:12.000]  錯誤的解讀
[00:05:12.000 --> 00:05:13.000]  錯誤的真理的解讀
[00:05:13.000 --> 00:05:15.000]  沒有辦法帶出真理的亮光
[00:05:15.000 --> 00:05:16.000]  沒有力量
[00:05:16.000 --> 00:05:20.000]  所以我們要求真理的聖靈
[00:05:20.000 --> 00:05:22.000]  那怎麼做
[00:05:22.000 --> 00:05:23.000]  禱告
[00:05:23.000 --> 00:05:24.000]  求主來教導
[00:05:24.000 --> 00:05:27.000]  求主賜物信
[00:05:27.000 --> 00:05:30.000]  目的是要能夠明白神的話
[00:05:30.000 --> 00:05:32.000]  明白神的話是一個很重要的事
[00:05:32.000 --> 00:05:35.000]  如果我們沒有辦法明白神的話
[00:05:35.000 --> 00:05:37.000]  我們是沒有辦法真的明白
[00:05:37.000 --> 00:05:40.000]  知道神要對我們說什麼
[00:05:40.000 --> 00:05:41.000]  弟兄姐妹
[00:05:41.000 --> 00:05:42.000]  有多少弟兄姐妹
[00:05:42.000 --> 00:05:43.000]  你讀過聖經之後
[00:05:43.000 --> 00:05:44.000]  你讀完之後
[00:05:44.000 --> 00:05:49.000]  其實你還不太曉得它是什麼意思
[00:05:49.000 --> 00:05:51.000]  特別是讀舊約的時候
[00:05:51.000 --> 00:05:53.000]  特別是在列王紀的時候
[00:05:53.000 --> 00:05:54.000]  很多的王
[00:05:54.000 --> 00:05:55.000]  很多的地點
[00:05:55.000 --> 00:05:57.000]  你打我 我打你
[00:05:57.000 --> 00:05:58.000]  到底是誰贏
[00:05:58.000 --> 00:05:59.000]  你打我的時候
[00:05:59.000 --> 00:06:01.000]  我去求別人幫助我
[00:06:01.000 --> 00:06:03.000]  那到底是什麼意義
[00:06:03.000 --> 00:06:05.000]  其實如果我們
[00:06:05.000 --> 00:06:06.000]  沒有真理的啓示的時候
[00:06:06.000 --> 00:06:07.000]  就會像世人一樣
[00:06:07.000 --> 00:06:10.000]  就是說這是一本有智慧的書
[00:06:10.000 --> 00:06:11.000]  可是世人告訴我們
[00:06:11.000 --> 00:06:13.000]  這句話也是世人講的
[00:06:13.000 --> 00:06:15.000]  他在第十八節他說
[00:06:15.000 --> 00:06:16.000]  求你開我的眼睛
[00:06:16.000 --> 00:06:17.000]  我們一起來讀
[00:06:17.000 --> 00:06:20.000]  求你開我的眼睛
[00:06:20.000 --> 00:06:22.000]  使我看出你
[00:06:22.000 --> 00:06:23.000]  對不起
[00:06:23.000 --> 00:06:25.000]  求你開我的眼睛
[00:06:25.000 --> 00:06:29.000]  使我看出你律法中的奇妙
[00:06:29.000 --> 00:06:31.000]  兄弟姐妹
[00:06:31.000 --> 00:06:33.000]  如果神沒有開我們的眼睛
[00:06:33.000 --> 00:06:35.000]  世人他看得見律法中的奇妙嗎
[00:06:35.000 --> 00:06:37.000]  看不見
[00:06:37.000 --> 00:06:39.000]  所以開不開很重要
[00:06:39.000 --> 00:06:40.000]  沒什麼大不了
[00:06:40.000 --> 00:06:41.000]  但是開了就看得見
[00:06:41.000 --> 00:06:43.000]  就像你家的那個燈
[00:06:43.000 --> 00:06:44.000]  在黑暗中
[00:06:44.000 --> 00:06:46.000]  這個燈要不要打開
[00:06:46.000 --> 00:06:47.000]  燈沒什麼了不起
[00:06:47.000 --> 00:06:50.000]  可是它打開之後你就看見
[00:06:50.000 --> 00:06:52.000]  所以我們也真的是需要神
[00:06:52.000 --> 00:06:53.000]  開我們屬靈的眼睛
[00:06:53.000 --> 00:06:55.000]  所以我們讀聖經的時候
[00:06:55.000 --> 00:06:58.000]  我們以後都可以來做一個動作
[00:06:58.000 --> 00:07:02.000]  主啊 告訴我 教導我
[00:07:02.000 --> 00:07:05.000]  這是什麼意思
[00:07:05.000 --> 00:07:08.000]  當然我覺得你也不是自己想
[00:07:08.000 --> 00:07:11.000]  你想完之後你也去看看註釋書
[00:07:11.000 --> 00:07:13.000]  或者是看看別人怎麼講
[00:07:13.000 --> 00:07:16.000]  免得你想錯了
[00:07:16.000 --> 00:07:18.000]  不是說你默想出來的東西一定都準確
[00:07:18.000 --> 00:07:20.000]  千萬不是要這樣子
[00:07:20.000 --> 00:07:22.000]  但是有時候確實會有
[00:07:22.000 --> 00:07:24.000]  這樣的一個啓示的亮光
[00:07:24.000 --> 00:07:25.000]  是一般註釋書沒有
[00:07:25.000 --> 00:07:27.000]  是神對你說的
[00:07:27.000 --> 00:07:29.000]  但是這樣的個別啓示
[00:07:29.000 --> 00:07:31.000]  是針對你個人的
[00:07:31.000 --> 00:07:33.000]  但是當你把這段話語
[00:07:33.000 --> 00:07:36.000]  放到整個聖經的上下文的時候
[00:07:36.000 --> 00:07:39.000]  它不見得是對的領受
[00:07:39.000 --> 00:07:41.000]  所以其實這是一個操練
[00:07:41.000 --> 00:07:42.000]  所以有時候我們
[00:07:42.000 --> 00:07:43.000]  有些聽衆姐妹就說
[00:07:43.000 --> 00:07:46.000]  他們覺得聖經話語真寶貴
[00:07:46.000 --> 00:07:47.000]  但是我們一看
[00:07:47.000 --> 00:07:49.000]  它不是在那個處境說的
[00:07:49.000 --> 00:07:50.000]  可是這句話
[00:07:50.000 --> 00:07:53.000]  確實對那個人當時有幫助
[00:07:53.000 --> 00:07:54.000]  你們覺得神會不會使用
[00:07:54.000 --> 00:07:56.000]  這樣的話語來幫助那個人
[00:07:56.000 --> 00:07:58.000]  雖然不是當時的作者的意思
[00:07:58.000 --> 00:08:00.000]  也會嘛
[00:08:00.000 --> 00:08:02.000]  但是我們要知道一個情況就是
[00:08:02.000 --> 00:08:07.000]  我們自己從靈脩裏面領受的
[00:08:07.000 --> 00:08:09.000]  我們要記得
[00:08:09.000 --> 00:08:10.000]  它是一個參考
[00:08:10.000 --> 00:08:13.000]  它不是放諸四海皆準的
[00:08:13.000 --> 00:08:16.000]  所以個別啓示和這種神的
[00:08:16.000 --> 00:08:18.000]  神給我們的個別啓示
[00:08:18.000 --> 00:08:20.000]  我們稱爲特殊的
[00:08:20.000 --> 00:08:21.000]  個人的特殊的啓示
[00:08:21.000 --> 00:08:23.000]  是在我們身上
[00:08:23.000 --> 00:08:24.000]  是給我們個人
[00:08:24.000 --> 00:08:26.000]  但是普遍
[00:08:26.000 --> 00:08:30.000]  我有點講錯了
[00:08:30.000 --> 00:08:31.000]  特殊啓示在聖經裏面
[00:08:31.000 --> 00:08:33.000]  特別講到的是耶穌基督
[00:08:33.000 --> 00:08:34.000]  這個救恩
[00:08:34.000 --> 00:08:36.000]  但是在我們個人生命中
[00:08:36.000 --> 00:08:39.000]  也會有一個啓示是給我們個人的
[00:08:39.000 --> 00:08:42.000]  那我們所領受的啓示
[00:08:42.000 --> 00:08:46.000]  不要跟聖經裏面的啓示起衝突
[00:08:46.000 --> 00:08:48.000]  這是確保我們讀經的時候
[00:08:48.000 --> 00:08:50.000]  產生的亮光是可信的
[00:08:50.000 --> 00:08:52.000]  是可用的
[00:08:52.000 --> 00:08:53.000]  好 那接下來
[00:08:53.000 --> 00:08:58.000]  聖經告訴我們說怎麼樣認識神呢
[00:08:58.000 --> 00:08:59.000]  丁宏姐妹
[00:08:59.000 --> 00:09:00.000]  怎麼認識神
[00:09:00.000 --> 00:09:02.000]  當然我們知道讀聖經嘛
[00:09:02.000 --> 00:09:04.000]  其實聖經早就告訴我們了
[00:09:04.000 --> 00:09:06.000]  你要求
[00:09:06.000 --> 00:09:09.000]  看到真言第二章的第二節到第三節
[00:09:09.000 --> 00:09:12.000]  它說你除了聽智慧之外
[00:09:12.000 --> 00:09:13.000]  你要怎樣
[00:09:13.000 --> 00:09:15.000]  專心求
[00:09:15.000 --> 00:09:17.000]  看到了嗎
[00:09:17.000 --> 00:09:22.000]  專心求什麼
[00:09:22.000 --> 00:09:25.000]  求聰明 求悟性 求智慧
[00:09:25.000 --> 00:09:27.000]  呼求明哲
[00:09:27.000 --> 00:09:29.000]  這個就是理解力
[00:09:29.000 --> 00:09:31.000]  揚聲求聰明
[00:09:31.000 --> 00:09:33.000]  大聲求聰明
[00:09:33.000 --> 00:09:35.000]  丁宏姐妹跟我一起講
[00:09:35.000 --> 00:09:38.000]  大聲求聰明
[00:09:38.000 --> 00:09:40.000]  神如果要給你
[00:09:40.000 --> 00:09:42.000]  祂就是要你求
[00:09:42.000 --> 00:09:44.000]  沒有別的路徑
[00:09:44.000 --> 00:09:46.000]  祂就要等你開口
[00:09:46.000 --> 00:09:47.000]  你渴慕的時候
[00:09:47.000 --> 00:09:50.000]  神就會工作
[00:09:50.000 --> 00:09:53.000]  當我們裏面有一個積極看重祂
[00:09:53.000 --> 00:09:56.000]  好像比金子銀子更加的重要的時候
[00:09:56.000 --> 00:09:57.000]  你知道嗎
[00:09:57.000 --> 00:10:00.000]  詩篇一百一十九篇的作者
[00:10:00.000 --> 00:10:04.000]  他就說我看神的話語勝似金銀
[00:10:04.000 --> 00:10:07.000]  比金錢更加寶貴
[00:10:07.000 --> 00:10:09.000]  所以在我們今天的經文裏面
[00:10:09.000 --> 00:10:10.000]  他有提醒我們
[00:10:10.000 --> 00:10:11.000]  不要看金錢
[00:10:11.000 --> 00:10:13.000]  等一下我們要講
[00:10:13.000 --> 00:10:16.000]  當我們懇求神的時候
[00:10:16.000 --> 00:10:18.000]  想要明白的時候
[00:10:18.000 --> 00:10:20.000]  懇慕祂的話語的時候
[00:10:20.000 --> 00:10:26.000]  神一定會賜給你智慧
[00:10:26.000 --> 00:10:29.000]  大家想不想得到智慧呢
[00:10:29.000 --> 00:10:30.000]  想嗎
[00:10:30.000 --> 00:10:33.000]  想
[00:10:33.000 --> 00:10:36.000]  第八節箴言這麼說
[00:10:36.000 --> 00:10:37.000]  後面說
[00:10:37.000 --> 00:10:40.000]  智慧必入你的心
[00:10:40.000 --> 00:10:45.000]  你的靈要以智慧爲美
[00:10:45.000 --> 00:10:47.000]  你的靈要以知識爲美
[00:10:47.000 --> 00:10:50.000]  要以知識爲美
[00:10:50.000 --> 00:10:52.000]  神的話語進入我們的心
[00:10:52.000 --> 00:10:54.000]  神的智慧進入我們的心的時候
[00:10:54.000 --> 00:11:00.000]  我們就會看神的話語爲寶貴的
[00:11:00.000 --> 00:11:01.000]  但是我現在要說
[00:11:01.000 --> 00:11:03.000]  神的話語真的在我們生命中
[00:11:03.000 --> 00:11:06.000]  真的這麼寶貴嗎
[00:11:06.000 --> 00:11:09.000]  有時候我們常常讀聖經的時候
[00:11:09.000 --> 00:11:13.000]  就覺得詩人祂的這樣領受
[00:11:13.000 --> 00:11:14.000]  真好
[00:11:14.000 --> 00:11:16.000]  可是弟兄姐妹
[00:11:16.000 --> 00:11:17.000]  我們覺得祂的話語
[00:11:17.000 --> 00:11:19.000]  好像沒有辦法應用在我們生活中
[00:11:19.000 --> 00:11:25.000]  我們真的覺得神的話語真的好嗎
[00:11:25.000 --> 00:11:26.000]  有些人覺得真的好
[00:11:26.000 --> 00:11:28.000]  我個人覺得真好
[00:11:28.000 --> 00:11:32.000]  可是以前讀不懂的時候真不好
[00:11:32.000 --> 00:11:33.000]  查經我不想來
[00:11:33.000 --> 00:11:37.000]  但是今天辦慶生我想來
[00:11:37.000 --> 00:11:39.000]  聽誰誰誰講到我不想來
[00:11:39.000 --> 00:11:42.000]  但是有party我要來
[00:11:42.000 --> 00:11:43.000]  拜託弟兄姐妹
[00:11:43.000 --> 00:11:46.000]  團氣不是隻是social的地方
[00:11:46.000 --> 00:11:48.000]  它不是一個social的地方
[00:11:48.000 --> 00:11:50.000]  它是一個一起追尋神話語
[00:11:50.000 --> 00:11:54.000]  追尋愛的地方
[00:11:54.000 --> 00:11:56.000]  悟性的結果是什麼呢
[00:11:56.000 --> 00:11:58.000]  悟性的結果是
[00:11:58.000 --> 00:12:01.000]  我們會以神的話語爲美
[00:12:01.000 --> 00:12:03.000]  大家看一下保羅他說什麼呢
[00:12:03.000 --> 00:12:11.000]  他說我以認識我主耶穌基督爲至寶
[00:12:11.000 --> 00:12:15.000]  但是在此之前呢
[00:12:15.000 --> 00:12:18.000]  但在此之前不是這樣的
[00:12:18.000 --> 00:12:21.000]  在此之前他是覺得基督
[00:12:21.000 --> 00:12:24.000]  信仰基督的是要逼迫的
[00:12:24.000 --> 00:12:28.000]  要逼迫他的不可以信耶穌基督的
[00:12:28.000 --> 00:12:31.000]  但是當神向他光照的時候
[00:12:31.000 --> 00:12:34.000]  他說我以信耶穌我以認識
[00:12:34.000 --> 00:12:37.000]  弟兄姐妹認識
[00:12:37.000 --> 00:12:38.000]  認識神之後
[00:12:38.000 --> 00:12:42.000]  你的生命就會totally different
[00:12:42.000 --> 00:12:44.000]  這個認識不是隻是
[00:12:44.000 --> 00:12:46.000]  表面上的知識的知道
[00:12:46.000 --> 00:12:51.000]  保羅是自己親身遇見的那位主
[00:12:51.000 --> 00:12:53.000]  他看耶穌基督爲至寶
[00:12:53.000 --> 00:12:55.000]  何等寶貴啊
[00:12:55.000 --> 00:12:57.000]  所以他連性命都不要
[00:12:57.000 --> 00:12:59.000]  他連性命都不要
[00:12:59.000 --> 00:13:01.000]  他就是要傳耶穌基督
[00:13:01.000 --> 00:13:03.000]  他要把人帶到主的面前
[00:13:03.000 --> 00:13:05.000]  他要把他心裏面的寶貝
[00:13:05.000 --> 00:13:08.000]  自保分享給人
[00:13:08.000 --> 00:13:09.000]  以前與他有益的
[00:13:09.000 --> 00:13:11.000]  現在都當作有損的
[00:13:11.000 --> 00:13:13.000]  再看下一個
[00:13:13.000 --> 00:13:15.000]  他說我認識基督
[00:13:15.000 --> 00:13:18.000]  曉得他復活的大能
[00:13:18.000 --> 00:13:20.000]  兄姐妹當我們讀聖經
[00:13:20.000 --> 00:13:21.000]  我們如果不明白
[00:13:21.000 --> 00:13:23.000]  耶穌基督是爲我們死
[00:13:23.000 --> 00:13:25.000]  爲我們復活的時候
[00:13:25.000 --> 00:13:27.000]  那我們花了很多的功夫
[00:13:27.000 --> 00:13:29.000]  其實你白讀聖經的
[00:13:29.000 --> 00:13:31.000]  因爲聖經最重要的啓示就是
[00:13:31.000 --> 00:13:33.000]  耶穌基督是救主
[00:13:33.000 --> 00:13:34.000]  他爲我們死
[00:13:34.000 --> 00:13:35.000]  他要拯救我們
[00:13:35.000 --> 00:13:37.000]  他也爲我們復活
[00:13:37.000 --> 00:13:39.000]  他將來有一天還要再來
[00:13:39.000 --> 00:13:41.000]  接我們到永遠的榮耀裏面
[00:13:41.000 --> 00:13:44.000]  他賜給我們永生
[00:13:44.000 --> 00:13:46.000]  所以聖經不是隻是一個
[00:13:46.000 --> 00:13:48.000]  讓你感覺到
[00:13:48.000 --> 00:13:50.000]  我今天有多一點的知識
[00:13:50.000 --> 00:13:53.000]  我生活可以更好過一點
[00:13:53.000 --> 00:13:55.000]  接下來因爲時間的關係
[00:13:55.000 --> 00:13:57.000]  我必須要節奏很快
[00:13:57.000 --> 00:13:58.000]  接下來講
[00:13:58.000 --> 00:14:01.000]  詩人他說到的是遵守
[00:14:01.000 --> 00:14:03.000]  弟兄姐妹他是一心遵守
[00:14:03.000 --> 00:14:07.000]  請伸出你的食指
[00:14:07.000 --> 00:14:08.000]  一心遵守
[00:14:08.000 --> 00:14:09.000]  跟我一起說
[00:14:09.000 --> 00:14:11.000]  一心遵守
[00:14:11.000 --> 00:14:13.000]  那大拇指是什麼
[00:14:13.000 --> 00:14:14.000]  可慕
[00:14:14.000 --> 00:14:15.000]  可慕什麼
[00:14:15.000 --> 00:14:16.000]  可慕真的
[00:14:16.000 --> 00:14:17.000]  可慕真理
[00:14:17.000 --> 00:14:18.000]  可慕神的話
[00:14:18.000 --> 00:14:22.000]  接下來要一心遵守
[00:14:22.000 --> 00:14:24.000]  所以你看保羅他知道神的話語
[00:14:24.000 --> 00:14:26.000]  這麼寶貴這麼可貴的時候
[00:14:26.000 --> 00:14:28.000]  他一心遵守
[00:14:28.000 --> 00:14:30.000]  他用他的生命來遵守
[00:14:30.000 --> 00:14:32.000]  他別無旁騖
[00:14:32.000 --> 00:14:34.000]  他就是專心爲要得着基督
[00:14:34.000 --> 00:14:37.000]  弟兄姐妹你願意專心得着基督嗎
[00:14:37.000 --> 00:14:38.000]  願意
[00:14:38.000 --> 00:14:40.000]  你知道他什麼意思嗎
[00:14:40.000 --> 00:14:44.000]  就是基督得着你
[00:14:44.000 --> 00:14:46.000]  保羅說或者我得着基督
[00:14:46.000 --> 00:14:48.000]  他得着我的
[00:14:48.000 --> 00:14:51.000]  他得着基督其實是基督得着他
[00:14:51.000 --> 00:14:54.000]  弟兄姐妹我們認識主
[00:14:54.000 --> 00:14:56.000]  我們認識主
[00:14:56.000 --> 00:15:01.000]  不是隻是知道他是主
[00:15:01.000 --> 00:15:03.000]  你要把他當作寶貴
[00:15:03.000 --> 00:15:06.000]  神所說的話你要遵守
[00:15:06.000 --> 00:15:09.000]  那在這裏你們看這詩人他提到了
[00:15:09.000 --> 00:15:12.000]  三次遵守一次遵行
[00:15:12.000 --> 00:15:14.000]  都是遵守
[00:15:14.000 --> 00:15:15.000]  他強調
[00:15:15.000 --> 00:15:19.000]  所以這一個段落裏面的關鍵詞是什麼呢
[00:15:19.000 --> 00:15:22.000]  就是遵守
[00:15:22.000 --> 00:15:24.000]  這個字母詩
[00:15:24.000 --> 00:15:31.000]  他告訴我們就是要遵守
[00:15:31.000 --> 00:15:33.000]  他說遵守律法和戒命
[00:15:33.000 --> 00:15:35.000]  剛受洗的弟兄姐妹
[00:15:35.000 --> 00:15:37.000]  我現在特別要來講一下
[00:15:37.000 --> 00:15:39.000]  什麼是律法什麼是戒命
[00:15:39.000 --> 00:15:41.000]  我不會講太深奧
[00:15:41.000 --> 00:15:45.000]  就是耶和華對摩西說
[00:15:45.000 --> 00:15:48.000]  他們在出埃及的時候在曠野
[00:15:48.000 --> 00:15:51.000]  這些摩西帶着以色列百姓
[00:15:51.000 --> 00:15:53.000]  出了埃及之後來到曠野
[00:15:53.000 --> 00:15:57.000]  在西乃山神要摩西上山
[00:15:57.000 --> 00:15:59.000]  到山上的時候
[00:15:59.000 --> 00:16:02.000]  神要對他說我要將石板
[00:16:02.000 --> 00:16:04.000]  這個石板是摩西先預備好的
[00:16:04.000 --> 00:16:06.000]  我們知道那個法板
[00:16:06.000 --> 00:16:08.000]  兩塊法板石板
[00:16:08.000 --> 00:16:10.000]  他已經先預備好的
[00:16:10.000 --> 00:16:14.000]  神就要在上面刻上這個律法和戒命
[00:16:14.000 --> 00:16:17.000]  那到底實踐裏面什麼是律法
[00:16:17.000 --> 00:16:18.000]  什麼是戒命
[00:16:18.000 --> 00:16:22.000]  這種戒命你分得出來嗎
