
[00:00:00.000 --> 00:00:02.000]  佛陀師妹,讓我們先聽神的道義
[00:02:00.880 --> 00:02:07.880]  感謝主啊,我很蒙主的福音
[00:02:07.880 --> 00:02:10.880]  上帝很祝福我
[00:02:10.880 --> 00:02:14.880]  經常都給我有很多的經歷,體會等等
[00:02:14.880 --> 00:02:19.880]  所以我每做一份工作
[00:02:19.880 --> 00:02:23.880]  有上帝的靈引導我進入這份工作當中
[00:02:23.880 --> 00:02:31.880]  你知道我最近有一份優差
[00:02:31.880 --> 00:02:37.880]  上帝愛我愛到真的很貼
[00:02:37.880 --> 00:02:47.880]  首先人工高,福利好,最重要是不用怎麼工作
[00:02:47.880 --> 00:02:55.880]  不過很可惜,一個這樣的環境
[00:02:55.880 --> 00:03:00.880]  原來最後讓我知道老闆不是基督徒
[00:03:00.880 --> 00:03:06.880]  在我工作的環境裏也沒有什麼基督徒
[00:03:06.880 --> 00:03:09.880]  於是乎我祈禱
[00:03:09.880 --> 00:03:13.880]  我不斷地懇求上帝
[00:03:13.880 --> 00:03:16.880]  上帝啊,給我一份新的工作
[00:03:16.880 --> 00:03:22.880]  我要在祝福裏帶更多的祝福給其他人
[00:03:22.880 --> 00:03:28.880]  誰知道我真的祈禱,真的成為事實
[00:03:28.880 --> 00:03:32.880]  後來真的有一個基督徒的老闆
[00:03:32.880 --> 00:03:37.880]  認識我,就請我去做他的工作
[00:03:37.880 --> 00:03:42.880]  在這份工作裏,身邊所有做的童工都是基督徒
[00:03:42.880 --> 00:03:47.880]  你說上帝是不是很愛我呢?
[00:03:47.880 --> 00:03:52.880]  在這個時候,他講完這番說話
[00:03:52.880 --> 00:03:57.880]  很興奮的心情,希望對付我
[00:03:57.880 --> 00:04:02.880]  非常興奮的心情,希望對方的基督徒可以跟他說一句
[00:04:02.880 --> 00:04:07.880]  誰不知,這個基督徒竟然沒有說一句
[00:04:07.880 --> 00:04:11.880]  哈利路亞去讚美主
[00:04:11.880 --> 00:04:15.880]  這個基督徒說話,要不就不說
[00:04:15.880 --> 00:04:19.880]  這個基督徒說話,要不然就不說
[00:04:19.880 --> 00:04:29.880]  一說就中的
[00:04:29.880 --> 00:04:34.880]  他說,在我聽完你這個故事之後
[00:04:34.880 --> 00:04:39.880]  我想問你一個問題
[00:04:39.880 --> 00:04:49.880]  其實,你是在侍奉你自己呢?
[00:04:49.880 --> 00:04:53.880]  還是你真的是想侍奉上帝呢?
[00:04:53.880 --> 00:04:57.880]  當他問完這個問題之後
[00:04:57.880 --> 00:05:01.880]  對方無言以對
[00:05:01.880 --> 00:05:05.880]  弟兄姊妹,這類型的分享或者傾談
[00:05:05.880 --> 00:05:10.880]  經常都發生在我們身邊,甚至在教會群體當中
[00:05:10.880 --> 00:05:14.880]  這種類型的傾談或者分享,常常發生在我們身邊
[00:05:14.880 --> 00:05:17.880]  甚至在教會的弟兄姊妹身上
[00:05:17.880 --> 00:05:21.880]  但是,當我們聽見這一類的分享之後
[00:05:21.880 --> 00:05:24.880]  當我們聽到這一類的分享之後
[00:05:24.880 --> 00:05:27.880]  還聽到一個這樣的基督徒的回應
[00:05:27.880 --> 00:05:31.880]  你會有什麼反應呢?
[00:05:31.880 --> 00:05:36.880]  你認為這個做回應的基督徒,他的回應是不體會上帝的恩典呢?
[00:05:36.880 --> 00:05:40.880]  你認為這個回應的基督徒是不體會上帝的恩典呢?
[00:05:40.880 --> 00:05:43.880]  還是他說的話正正是智慧所在呢?
[00:05:43.880 --> 00:05:46.880]  還是他說的正是智慧所在呢?
[00:05:46.880 --> 00:05:50.880]  很多時候我們在教會裡面都會說,啊,真是一件美事了
[00:05:50.880 --> 00:05:53.880]  在教會,我們常常都會說,啊,真是一件美事
[00:05:53.880 --> 00:05:57.880]  一個基督徒,在基督徒的公司裡面,和基督徒一起工作
[00:05:57.880 --> 00:06:01.880]  一個基督徒,在基督徒的公司裡面,和很多基督徒一起工作
[00:06:01.880 --> 00:06:04.880]  但這個是不是真的祝福呢?
[00:06:04.880 --> 00:06:07.880]  是不是上帝想我們有的經驗呢?
[00:06:07.880 --> 00:06:10.880]  是不是上帝想要我們有的經驗呢?
[00:06:10.880 --> 00:06:14.880]  真正的侍奉,是不是真的在基督徒的群體裡面做呢?
[00:06:14.880 --> 00:06:17.880]  真正的侍奉,是不是真的在基督徒的群體裡面做呢?
[00:06:17.880 --> 00:06:20.880]  還是在非基督徒的群體裡面做呢?
[00:06:20.880 --> 00:06:23.880]  還是在非基督徒的群體裡面做呢?
[00:06:23.880 --> 00:06:27.880]  剛才這番對話,沒有對與錯
[00:06:27.880 --> 00:06:29.880]  剛才這番對話,沒有對與錯
[00:06:29.880 --> 00:06:32.880]  但卻引發我們一個很深的反思
[00:06:32.880 --> 00:06:34.880]  但卻引發我們一個很深的反思
[00:06:34.880 --> 00:06:38.880]  其實我們真的知不知道上帝擺我們在一個地方裡面的時候
[00:06:38.880 --> 00:06:40.880]  上帝想我們在那裡做什麼呢?
[00:06:40.880 --> 00:06:42.880]  其實上帝幫我們擺在一個地方的時候
[00:06:42.880 --> 00:06:44.880]  上帝想我們在這個地方做什麼呢?
[00:06:44.880 --> 00:06:46.880]  如果我們還不明白上帝的心意的話
[00:06:46.880 --> 00:06:48.880]  如果我們還不明白上帝的心意的話
[00:06:48.880 --> 00:06:51.880]  而我們只是按我們一般人的想法
[00:06:51.880 --> 00:06:53.880]  而我們只是按我們一般人的想法
[00:06:53.880 --> 00:06:58.880]  按一般基督徒虔誠的想法的話
[00:06:58.880 --> 00:07:00.880]  用一個基督徒虔誠的
[00:07:00.880 --> 00:07:02.880]  這個是虔誠有一個括號的
[00:07:02.880 --> 00:07:04.880]  可能是一個基督徒群體裡面的侍奉
[00:07:04.880 --> 00:07:06.880]  並非是上帝的心意
[00:07:06.880 --> 00:07:08.880]  可能是一群基督徒裡面的侍奉
[00:07:08.880 --> 00:07:09.880]  並非是上帝的心意
[00:07:09.880 --> 00:07:13.880]  可能只不過是一個逃避責任的表現
[00:07:13.880 --> 00:07:16.880]  只不過是一個逃避責任的表現
[00:07:16.880 --> 00:07:19.880]  但是或者上帝真的擺你在一個基督徒群體當中
[00:07:19.880 --> 00:07:23.880]  但是或者上帝真的擺你在一個基督徒群體當中
[00:07:23.880 --> 00:07:25.880]  上帝又如何透過你去影響其他的基督徒呢?
[00:07:25.880 --> 00:07:28.880]  上帝又如何透過你去影響其他的基督徒呢?
[00:07:28.880 --> 00:07:29.880]  更加成熟呢?
[00:07:29.880 --> 00:07:30.880]  更加成熟
[00:07:30.880 --> 00:07:32.880]  我們有沒有把握到這一點呢?
[00:07:32.880 --> 00:07:34.880]  我們有沒有把握到這一點呢?
[00:07:34.880 --> 00:07:36.880]  這個很值得我們一起去思想
[00:07:36.880 --> 00:07:38.880]  這個值得我們一起去思想
[00:07:38.880 --> 00:07:39.880]  不斷地去反思
[00:07:39.880 --> 00:07:40.880]  不斷地去反思
[00:07:40.880 --> 00:07:42.880]  上帝擺我在一個地方當中
[00:07:42.880 --> 00:07:44.880]  上帝擺我在一個地方當中
[00:07:44.880 --> 00:07:45.880]  讓我有一個經歷
[00:07:45.880 --> 00:07:46.880]  讓我有一個經歷
[00:07:46.880 --> 00:07:49.880]  是有沒有他背後的意義我已經達成呢?
[00:07:49.880 --> 00:07:52.880]  是不是有他背後的意義我已經達成呢?
[00:07:52.880 --> 00:07:56.880]  還是我們只是很急的去離開一個我自己不想的局面
[00:07:56.880 --> 00:07:57.880]  還是我們只是很急的去離開一個我自己不想的局面
[00:07:57.880 --> 00:07:58.880]  進入一個我的期望裏面呢?
[00:07:58.880 --> 00:07:59.880]  進入一個我的期望裏面呢?
[00:07:59.880 --> 00:08:02.880]  還是我們是非常想離開一個我們不想的局面
[00:08:02.880 --> 00:08:04.880]  進入一個我們的期望當中
[00:08:04.880 --> 00:08:05.880]  進入一個我們的期望當中
[00:08:05.880 --> 00:08:06.880]  我作為一個基督徒
[00:08:06.880 --> 00:08:07.880]  我作為一個基督徒
[00:08:07.880 --> 00:08:08.880]  信了主接近三十年
[00:08:08.880 --> 00:08:09.880]  我作為一個基督徒
[00:08:09.880 --> 00:08:11.880]  信了主接近三十年
[00:08:11.880 --> 00:08:13.880]  我最明白魔鬼撒旦的伎倆
[00:08:13.880 --> 00:08:15.880]  我最明白魔鬼撒旦的伎倆
[00:08:15.880 --> 00:08:18.880]  就是將你喜歡的東西給了你
[00:08:18.880 --> 00:08:20.880]  就是將你喜歡的東西給了你
[00:08:20.880 --> 00:08:23.880]  透過這樣去麻醉你的屬靈生命
[00:08:23.880 --> 00:08:25.880]  透過這樣去麻醉你的屬靈生命
[00:08:25.880 --> 00:08:26.880]  透過這樣去麻醉你的屬靈生命
[00:08:26.880 --> 00:08:29.880]  今天我們看雅各書第一章第十九至二十七節
[00:08:29.880 --> 00:08:32.880]  今天我們看雅各書第一章第十九至二十九節
[00:08:32.880 --> 00:08:33.880]  今天我們看雅各書第一章第十九至二十九節
[00:08:33.880 --> 00:08:37.880]  這段聖經正正就要提出這麼重要的訊息
[00:08:37.880 --> 00:08:37.880]  這段聖經正正就要提出這麼重要的訊息
[00:08:37.880 --> 00:08:37.880]  這段聖經正正就要提出這麼重要的訊息
[00:08:37.880 --> 00:08:37.880]  這段聖經正正就要提出這麼重要的訊息
[00:08:37.880 --> 00:08:47.880]  告訴我們當上帝擺我們在一個未必我們喜歡的環境的時候
[00:08:47.880 --> 00:08:47.880]  告訴我們當上帝擺我們在一個未必我們喜歡的環境的時候
[00:08:47.880 --> 00:08:50.880]  告訴我們當上帝擺我們在一個未必我們喜歡的環境的時候
[00:08:50.880 --> 00:08:53.880]  聖經裏面用了一個字詞叫做試驗
[00:08:53.880 --> 00:08:53.880]  聖經裏面用了一個字詞叫做試驗
[00:08:53.880 --> 00:08:54.880]  聖經裏面用了一個字詞叫做試驗
[00:08:54.880 --> 00:08:54.880]  聖經裏面用了一個字詞叫做試驗
[00:08:54.880 --> 00:08:54.880]  聖經裏面用了一個字詞叫做試驗
[00:08:54.880 --> 00:08:54.880]  聖經裏面用了一個字詞叫做試驗
[00:08:54.880 --> 00:08:54.880]  聖經裏面用了一個字詞叫做試驗
[00:08:54.880 --> 00:08:54.880]  聖經裏面用了一個字詞叫做試驗
[00:08:54.880 --> 00:09:14.880]  聖經裏面用了一個字詞叫做試驗
[00:09:14.880 --> 00:09:14.880]  聖經裏面用了一個字詞叫做試驗
[00:09:14.880 --> 00:09:14.880]  聖經裏面用了一個字詞叫做試驗
[00:09:14.880 --> 00:09:14.880]  聖經裏面用了一個字詞叫做試驗
[00:09:14.880 --> 00:09:14.880]  聖經裏面用了一個字詞叫做試驗
[00:09:14.880 --> 00:09:14.880]  聖經裏面用了一個字詞叫做試驗
[00:09:14.880 --> 00:09:14.880]  聖經裏面用了一個字詞叫做試驗
[00:09:14.880 --> 00:09:14.880]  聖經裏面用了一個字詞叫做試驗
[00:09:14.880 --> 00:09:14.880]  聖經裏面用了一個字詞叫做試驗
[00:09:14.880 --> 00:09:14.880]  聖經裏面用了一個字詞叫做試驗
[00:09:14.880 --> 00:09:14.880]  聖經裏面用了一個字詞叫做試驗
[00:09:14.880 --> 00:09:24.880]  聖經裏面用了一個字詞叫做試驗
[00:09:24.880 --> 00:09:44.880]  聖經裏面用了一個字詞叫做試驗
[00:09:44.880 --> 00:09:44.880]  聖經裏面用了一個字詞叫做試驗
[00:09:44.880 --> 00:09:44.880]  聖經裏面用了一個字詞叫做試驗
[00:09:44.880 --> 00:09:44.880]  聖經裏面用了一個字詞叫做試驗
[00:09:44.880 --> 00:09:44.880]  聖經裏面用了一個字詞叫做試驗
[00:09:44.880 --> 00:09:44.880]  聖經裏面用了一個字詞叫做試驗
[00:09:44.880 --> 00:09:44.880]  聖經裏面用了一個字詞叫做試驗
[00:09:44.880 --> 00:09:44.880]  聖經裏面用了一個字詞叫做試驗
[00:09:44.880 --> 00:09:44.880]  聖經裏面用了一個字詞叫做試驗
[00:09:44.880 --> 00:09:44.880]  聖經裏面用了一個字詞叫做試驗
[00:09:44.880 --> 00:09:44.880]  聖經裏面用了一個字詞叫做試驗
[00:09:44.880 --> 00:10:04.880]  聖經裏面用了一個字詞叫做試驗
[00:10:04.880 --> 00:10:04.880]  聖經裏面用了一個字詞叫做試驗
[00:10:04.880 --> 00:10:04.880]  聖經裏面用了一個字詞叫做試驗
[00:10:04.880 --> 00:10:04.880]  聖經裏面用了一個字詞叫做試驗
[00:10:04.880 --> 00:10:04.880]  聖經裏面用了一個字詞叫做試驗
[00:10:04.880 --> 00:10:04.880]  聖經裏面用了一個字詞叫做試驗
[00:10:04.880 --> 00:10:04.880]  聖經裏面用了一個字詞叫做試驗
[00:10:04.880 --> 00:10:04.880]  聖經裏面用了一個字詞叫做試驗
[00:10:04.880 --> 00:10:04.880]  聖經裏面用了一個字詞叫做試驗
[00:10:04.880 --> 00:10:04.880]  聖經裏面用了一個字詞叫做試驗
[00:10:04.880 --> 00:10:04.880]  聖經裏面用了一個字詞叫做試驗
[00:10:04.880 --> 00:10:20.880]  聖經裏面用了一個字詞叫做試驗
[00:10:20.880 --> 00:10:20.880]  聖經裏面用了一個字詞叫做試驗
[00:10:20.880 --> 00:10:20.880]  聖經裏面用了一個字詞叫做試驗
[00:10:20.880 --> 00:10:20.880]  聖經裏面用了一個字詞叫做試驗
[00:10:20.880 --> 00:10:20.880]  聖經裏面用了一個字詞叫做試驗
[00:10:20.880 --> 00:10:20.880]  聖經裏面用了一個字詞叫做試驗
[00:10:20.880 --> 00:10:20.880]  聖經裏面用了一個字詞叫做試驗
[00:10:20.880 --> 00:10:20.880]  聖經裏面用了一個字詞叫做試驗
[00:10:20.880 --> 00:10:20.880]  聖經裏面用了一個字詞叫做試驗
[00:10:20.880 --> 00:10:20.880]  聖經裏面用了一個字詞叫做試驗
[00:10:20.880 --> 00:10:20.880]  聖經裏面用了一個字詞叫做試驗
[00:10:20.880 --> 00:10:41.880]  聖經裏面用了一個字詞叫做試驗
[00:10:41.880 --> 00:10:41.880]  聖經裏面用了一個字詞叫做試驗
[00:10:41.880 --> 00:10:41.880]  聖經裏面用了一個字詞叫做試驗
[00:10:41.880 --> 00:10:41.880]  聖經裏面用了一個字詞叫做試驗
[00:10:41.880 --> 00:10:41.880]  聖經裏面用了一個字詞叫做試驗
[00:10:41.880 --> 00:10:41.880]  聖經裏面用了一個字詞叫做試驗
[00:10:41.880 --> 00:10:41.880]  聖經裏面用了一個字詞叫做試驗
[00:10:41.880 --> 00:10:41.880]  聖經裏面用了一個字詞叫做試驗
[00:10:41.880 --> 00:10:41.880]  聖經裏面用了一個字詞叫做試驗
[00:10:41.880 --> 00:10:41.880]  聖經裏面用了一個字詞叫做試驗
[00:10:41.880 --> 00:10:41.880]  聖經裏面用了一個字詞叫做試驗
[00:10:41.880 --> 00:10:59.880]  聖經裏面用了一個字詞叫做試驗
[00:10:59.880 --> 00:11:16.880]  聖經裏面用了一個字詞叫做試驗
[00:11:16.880 --> 00:11:16.880]  聖經裏面用了一個字詞叫做試驗
[00:11:16.880 --> 00:11:16.880]  聖經裏面用了一個字詞叫做試驗
[00:11:16.880 --> 00:11:16.880]  聖經裏面用了一個字詞叫做試驗
[00:11:16.880 --> 00:11:16.880]  聖經裏面用了一個字詞叫做試驗
[00:11:16.880 --> 00:11:16.880]  聖經裏面用了一個字詞叫做試驗
[00:11:16.880 --> 00:11:16.880]  聖經裏面用了一個字詞叫做試驗
[00:11:16.880 --> 00:11:16.880]  聖經裏面用了一個字詞叫做試驗
[00:11:16.880 --> 00:11:16.880]  聖經裏面用了一個字詞叫做試驗
[00:11:16.880 --> 00:11:16.880]  聖經裏面用了一個字詞叫做試驗
[00:11:16.880 --> 00:11:16.880]  聖經裏面用了一個字詞叫做試驗
[00:11:16.880 --> 00:11:36.880]  聖經裏面用了一個字詞叫做試驗
[00:11:36.880 --> 00:11:36.880]  聖經裏面用了一個字詞叫做試驗
[00:11:36.880 --> 00:11:36.880]  聖經裏面用了一個字詞叫做試驗
[00:11:36.880 --> 00:11:36.880]  聖經裏面用了一個字詞叫做試驗
[00:11:36.880 --> 00:11:36.880]  聖經裏面用了一個字詞叫做試驗
[00:11:36.880 --> 00:11:36.880]  聖經裏面用了一個字詞叫做試驗
[00:11:36.880 --> 00:11:36.880]  聖經裏面用了一個字詞叫做試驗
[00:11:36.880 --> 00:11:36.880]  聖經裏面用了一個字詞叫做試驗
[00:11:36.880 --> 00:11:36.880]  聖經裏面用了一個字詞叫做試驗
[00:11:36.880 --> 00:11:36.880]  聖經裏面用了一個字詞叫做試驗
[00:11:36.880 --> 00:11:36.880]  聖經裏面用了一個字詞叫做試驗
[00:11:36.880 --> 00:11:46.880]  聖經裏面用了一個字詞叫做試驗
[00:11:46.880 --> 00:11:46.880]  聖經裏面用了一個字詞叫做試驗
[00:11:46.880 --> 00:11:46.880]  聖經裏面用了一個字詞叫做試驗
[00:11:46.880 --> 00:11:46.880]  聖經裏面用了一個字詞叫做試驗
[00:11:46.880 --> 00:12:06.880]  聖經裏面用了一個字詞叫做試驗
[00:12:06.880 --> 00:12:06.880]  聖經裏面用了一個字詞叫做試驗
[00:12:06.880 --> 00:12:06.880]  聖經裏面用了一個字詞叫做試驗
[00:12:06.880 --> 00:12:06.880]  聖經裏面用了一個字詞叫做試驗
[00:12:06.880 --> 00:12:06.880]  聖經裏面用了一個字詞叫做試驗
[00:12:06.880 --> 00:12:06.880]  聖經裏面用了一個字詞叫做試驗
[00:12:06.880 --> 00:12:06.880]  聖經裏面用了一個字詞叫做試驗
[00:12:06.880 --> 00:12:06.880]  聖經裏面用了一個字詞叫做試驗
[00:12:06.880 --> 00:12:06.880]  聖經裏面用了一個字詞叫做試驗
[00:12:06.880 --> 00:12:06.880]  聖經裏面用了一個字詞叫做試驗
[00:12:06.880 --> 00:12:06.880]  聖經裏面用了一個字詞叫做試驗
[00:12:06.880 --> 00:12:16.880]  聖經裏面用了一個字詞叫做試驗
[00:12:16.880 --> 00:12:16.880]  聖經裏面用了一個字詞叫做試驗
[00:12:16.880 --> 00:12:16.880]  聖經裏面用了一個字詞叫做試驗
[00:12:16.880 --> 00:12:16.880]  聖經裏面用了一個字詞叫做試驗
[00:12:16.880 --> 00:12:16.880]  聖經裏面用了一個字詞叫做試驗
[00:12:16.880 --> 00:12:16.880]  聖經裏面用了一個字詞叫做試驗
[00:12:16.880 --> 00:12:16.880]  聖經裏面用了一個字詞叫做試驗
[00:12:16.880 --> 00:12:16.880]  聖經裏面用了一個字詞叫做試驗
[00:12:16.880 --> 00:12:16.880]  聖經裏面用了一個字詞叫做試驗
[00:12:16.880 --> 00:12:21.920]  聖經裏面用了一個字詞叫做試驗
[00:12:36.880 --> 00:12:46.880]  聖經裏面用了一個字詞叫做試驗
[00:12:46.880 --> 00:12:46.880]  聖經裏面用了一個字詞叫做試驗
[00:12:46.880 --> 00:12:46.880]  聖經裏面用了一個字詞叫做試驗
[00:12:46.880 --> 00:12:46.880]  聖經裏面用了一個字詞叫做試驗
[00:12:46.880 --> 00:12:46.880]  聖經裏面用了一個字詞叫做試驗
[00:12:46.880 --> 00:12:46.880]  聖經裏面用了一個字詞叫做試驗
[00:12:46.880 --> 00:12:46.880]  聖經裏面用了一個字詞叫做試驗
[00:12:46.880 --> 00:12:46.880]  聖經裏面用了一個字詞叫做試驗
[00:12:46.880 --> 00:12:46.880]  聖經裏面用了一個字詞叫做試驗
[00:12:46.880 --> 00:12:46.880]  聖經裏面用了一個字詞叫做試驗
[00:12:46.880 --> 00:12:51.920]  聖經裏面用了一個字詞叫做試驗
[00:13:06.880 --> 00:13:16.880]  聖經裏面用了一個字詞叫做試驗
[00:13:16.880 --> 00:13:36.880]  聖經裏面用了一個字詞叫做試驗
[00:13:36.880 --> 00:13:36.880]  聖經裏面用了一個字詞叫做試驗
[00:13:36.880 --> 00:13:36.880]  聖經裏面用了一個字詞叫做試驗
[00:13:36.880 --> 00:13:36.880]  聖經裏面用了一個字詞叫做試驗
[00:13:36.880 --> 00:13:36.880]  聖經裏面用了一個字詞叫做試驗
[00:13:36.880 --> 00:13:36.880]  聖經裏面用了一個字詞叫做試驗
[00:13:36.880 --> 00:13:36.880]  聖經裏面用了一個字詞叫做試驗
[00:13:36.880 --> 00:13:36.880]  聖經裏面用了一個字詞叫做試驗
[00:13:36.880 --> 00:13:36.880]  聖經裏面用了一個字詞叫做試驗
[00:13:36.880 --> 00:13:36.880]  聖經裏面用了一個字詞叫做試驗
[00:13:36.880 --> 00:13:36.880]  聖經裏面用了一個字詞叫做試驗
[00:13:36.880 --> 00:13:56.880]  聖經裏面用了一個字詞叫做試驗
[00:13:56.880 --> 00:14:16.880]  聖經裏面用了一個字詞叫做試驗
[00:14:16.880 --> 00:14:16.880]  聖經裏面用了一個字詞叫做試驗
[00:14:16.880 --> 00:14:16.880]  聖經裏面用了一個字詞叫做試驗
[00:14:16.880 --> 00:14:16.880]  聖經裏面用了一個字詞叫做試驗
[00:14:16.880 --> 00:14:16.880]  聖經裏面用了一個字詞叫做試驗
[00:14:16.880 --> 00:14:16.880]  聖經裏面用了一個字詞叫做試驗
[00:14:16.880 --> 00:14:16.880]  聖經裏面用了一個字詞叫做試驗
[00:14:16.880 --> 00:14:16.880]  聖經裏面用了一個字詞叫做試驗
[00:14:16.880 --> 00:14:16.880]  聖經裏面用了一個字詞叫做試驗
[00:14:16.880 --> 00:14:16.880]  聖經裏面用了一個字詞叫做試驗
[00:14:16.880 --> 00:14:16.880]  聖經裏面用了一個字詞叫做試驗
[00:14:16.880 --> 00:14:36.880]  聖經裏面用了一個字詞叫做試驗
[00:14:36.880 --> 00:14:36.880]  聖經裏面用了一個字詞叫做試驗
[00:14:36.880 --> 00:14:36.880]  聖經裏面用了一個字詞叫做試驗
[00:14:36.880 --> 00:14:36.880]  聖經裏面用了一個字詞叫做試驗
[00:14:36.880 --> 00:14:36.880]  聖經裏面用了一個字詞叫做試驗
[00:14:36.880 --> 00:14:36.880]  聖經裏面用了一個字詞叫做試驗
[00:14:36.880 --> 00:14:36.880]  聖經裏面用了一個字詞叫做試驗
[00:14:36.880 --> 00:14:36.880]  聖經裏面用了一個字詞叫做試驗
[00:14:36.880 --> 00:14:36.880]  聖經裏面用了一個字詞叫做試驗
[00:14:36.880 --> 00:14:36.880]  聖經裏面用了一個字詞叫做試驗
[00:14:36.880 --> 00:14:36.880]  聖經裏面用了一個字詞叫做試驗
[00:14:36.880 --> 00:15:04.880]  聖經裏面用了一個字詞叫做試驗
[00:15:04.880 --> 00:15:04.880]  聖經裏面用了一個字詞叫做試驗
[00:15:04.880 --> 00:15:10.880]  聖經裏面用了一個字詞叫做試驗
[00:15:10.880 --> 00:15:38.880]  聖經裏面用了一個字詞叫做試驗
[00:15:38.880 --> 00:16:06.880]  聖經裏面用了一個字詞叫做試驗
[00:16:06.880 --> 00:16:06.880]  聖經裏面用了一個字詞叫做試驗
[00:16:06.880 --> 00:16:18.880]  聖經裏面用了一個字詞叫做試驗
[00:16:18.880 --> 00:16:18.880]  聖經裏面用了一個字詞叫做試驗
[00:16:18.880 --> 00:16:18.880]  聖經裏面用了一個字詞叫做試驗
[00:16:18.880 --> 00:16:42.880]  聖經裏面用了一個字詞叫做試驗
[00:16:42.880 --> 00:16:42.880]  聖經裏面用了一個字詞叫做試驗
[00:16:42.880 --> 00:16:42.880]  聖經裏面用了一個字詞叫做試驗
[00:16:42.880 --> 00:16:42.880]  聖經裏面用了一個字詞叫做試驗
[00:16:42.880 --> 00:16:42.880]  聖經裏面用了一個字詞叫做試驗
[00:16:42.880 --> 00:16:42.880]  聖經裏面用了一個字詞叫做試驗
[00:16:42.880 --> 00:16:42.880]  聖經裏面用了一個字詞叫做試驗
[00:16:42.880 --> 00:16:42.880]  聖經裏面用了一個字詞叫做試驗
[00:16:42.880 --> 00:16:42.880]  聖經裏面用了一個字詞叫做試驗
[00:16:42.880 --> 00:16:42.880]  聖經裏面用了一個字詞叫做試驗
[00:16:42.880 --> 00:16:42.880]  聖經裏面用了一個字詞叫做試驗
[00:16:42.880 --> 00:16:52.880]  聖經裏面用了一個字詞叫做試驗
[00:16:52.880 --> 00:17:14.880]  聖經裏面用了一個字詞叫做試驗
[00:17:14.880 --> 00:17:14.880]  聖經裏面用了一個字詞叫做試驗
[00:17:14.880 --> 00:17:14.880]  聖經裏面用了一個字詞叫做試驗
[00:17:14.880 --> 00:17:14.880]  聖經裏面用了一個字詞叫做試驗
[00:17:14.880 --> 00:17:14.880]  聖經裏面用了一個字詞叫做試驗
[00:17:14.880 --> 00:17:14.880]  聖經裏面用了一個字詞叫做試驗
[00:17:14.880 --> 00:17:14.880]  聖經裏面用了一個字詞叫做試驗
[00:17:14.880 --> 00:17:14.880]  聖經裏面用了一個字詞叫做試驗
[00:17:14.880 --> 00:17:14.880]  聖經裏面用了一個字詞叫做試驗
[00:17:14.880 --> 00:17:14.880]  聖經裏面用了一個字詞叫做試驗
[00:17:14.880 --> 00:17:14.880]  聖經裏面用了一個字詞叫做試驗
[00:17:14.880 --> 00:17:34.880]  聖經裏面用了一個字詞叫做試驗
[00:17:34.880 --> 00:17:34.880]  聖經裏面用了一個字詞叫做試驗
[00:17:34.880 --> 00:17:34.880]  聖經裏面用了一個字詞叫做試驗
[00:17:34.880 --> 00:17:34.880]  聖經裏面用了一個字詞叫做試驗
[00:17:34.880 --> 00:17:34.880]  聖經裏面用了一個字詞叫做試驗
