
[00:00:00.000 --> 00:00:02.200]  信仰不是點綴品
[00:01:35.000 --> 00:01:37.000]  可能會比較清楚
[00:01:37.000 --> 00:01:38.200]  第二種可能性
[00:01:38.200 --> 00:01:40.800]  你看到三個元柱體
[00:01:40.800 --> 00:01:42.600]  三個軸的元柱體
[00:01:42.600 --> 00:01:45.600]  在很緩慢地轉動
[00:01:45.600 --> 00:01:47.600]  什麼叫快什麼叫慢
[00:01:47.600 --> 00:01:48.800]  你不要問我定義
[00:01:48.800 --> 00:01:50.200]  你自己決定
[00:01:50.200 --> 00:01:52.200]  第三種可能性
[00:01:52.200 --> 00:01:57.400]  它這三個軸是轉得很快的
[00:01:57.400 --> 00:01:58.800]  有答案了嗎
[00:01:58.800 --> 00:02:01.600]  看到這幅圖是靜止的請你舉手
[00:02:01.600 --> 00:02:02.800]  靜止的
[00:02:02.800 --> 00:02:07.800]  看到這三個軸是很緩慢地轉動的請舉手
[00:02:07.800 --> 00:02:10.200]  很高速地轉動的請舉手
[00:02:10.200 --> 00:02:12.600]  很快地轉動的請舉手
[00:02:12.600 --> 00:02:14.600]  我們看第二幅圖
[00:02:14.600 --> 00:02:18.600]  你看到有八個好像花的形狀的圖案
[00:02:18.600 --> 00:02:20.800]  同樣地有三種可能性
[00:02:20.800 --> 00:02:22.600]  一,是靜止的
[00:02:22.600 --> 00:02:27.200]  二,是每一個花的圖案都是很緩慢地轉動的
[00:02:27.200 --> 00:02:29.800]  第三,你開始有點眼花繚亂了
[00:02:29.800 --> 00:02:32.800]  因爲八個花的圖案都轉得很快
[00:02:32.800 --> 00:02:33.800]  你自己決定了
[00:02:33.800 --> 00:02:36.400]  什麼叫快什麼叫慢
[00:02:36.400 --> 00:02:37.800]  好,答案是
[00:02:37.800 --> 00:02:40.800]  覺得是靜止的請舉手
[00:02:40.800 --> 00:02:44.200]  覺得是緩慢地轉動的請舉手
[00:02:44.200 --> 00:02:47.200]  很快地轉動的請舉手
[00:02:47.200 --> 00:02:49.000]  無論荃灣和千尺頂之門
[00:02:49.000 --> 00:02:52.000]  如果你看到這兩幅圖是很快地轉動的話
[00:02:52.000 --> 00:02:54.000]  你要快點找醫生了
[00:02:54.000 --> 00:02:58.200]  因爲你的壓力太大了
[00:02:58.200 --> 00:03:02.200]  但是你覺得是緩慢地轉動的話
[00:03:02.200 --> 00:03:03.600]  也就是說你也有壓力
[00:03:03.600 --> 00:03:04.800]  但是壓力不是很嚴重
[00:03:04.800 --> 00:03:07.000]  但是有相當的壓力在
[00:03:07.000 --> 00:03:09.000]  第三就是靜止的
[00:03:09.000 --> 00:03:11.200]  就是說你是沒有壓力的
[00:03:11.200 --> 00:03:13.200]  跟你在一起怎麼說呢
[00:03:13.200 --> 00:03:14.400]  祝福你
[00:03:16.800 --> 00:03:20.800]  很奇怪,我們看第三幅圖
[00:03:20.800 --> 00:03:26.000]  第三幅圖你看到有多少條平衡線呢
[00:03:26.000 --> 00:03:29.400]  平衡線也就是說超過兩條
[00:03:29.400 --> 00:03:32.000]  我們看到有兩條線是平衡的
[00:03:32.000 --> 00:03:33.400]  先稱爲平衡線
[00:03:33.400 --> 00:03:34.200]  當然了
[00:03:34.200 --> 00:03:37.000]  如果第三條和這兩條平衡線都是平衡的
[00:03:37.000 --> 00:03:39.200]  就有三條平衡線
[00:03:39.200 --> 00:03:40.000]  你明白我的意思吧
[00:03:40.000 --> 00:03:41.400]  最少有兩條平衡線
[00:03:41.400 --> 00:03:44.200]  你不明白平衡線的定義就沒得玩了
[00:03:44.200 --> 00:03:45.800]  但是你不要問我
[00:03:45.800 --> 00:03:47.400]  目的是打直看還是打橫看
[00:03:47.400 --> 00:03:49.600]  如果你認爲打直看到平衡線的話
[00:03:49.600 --> 00:03:54.600]  你剛纔以上兩幅圖的答案都應該是錯的
[00:03:54.600 --> 00:03:56.400]  你應該去看眼科醫生
[00:03:56.400 --> 00:03:59.000]  是打橫的
[00:03:59.000 --> 00:04:01.400]  你看到有平衡線
[00:04:01.400 --> 00:04:04.400]  有多少條呢
[00:04:04.400 --> 00:04:06.000]  這次不需要舉手了
[00:04:06.000 --> 00:04:07.600]  《荃灣同青年》第二節目也不需要舉手了
[00:04:07.600 --> 00:04:08.400]  是什麼呢
[00:04:08.400 --> 00:04:09.400]  答案很簡單
[00:04:09.400 --> 00:04:10.800]  這一幅的測試就是
[00:04:10.800 --> 00:04:13.400]  如果入世未深的人
[00:04:13.400 --> 00:04:16.000]  入世未深不代表你工作的年日短
[00:04:16.000 --> 00:04:20.000]  有些人工作了30年都是赤子之心
[00:04:20.000 --> 00:04:22.400]  入世未深的人
[00:04:22.400 --> 00:04:25.000]  他看到的平衡線是較多的
[00:04:25.000 --> 00:04:28.400]  就是說他多過兩條或以上
[00:04:28.400 --> 00:04:30.200]  如果入世很深的人
[00:04:30.200 --> 00:04:32.800]  他看到的平衡線有兩個答案
[00:04:32.800 --> 00:04:34.000]  一就是隻有兩條
[00:04:34.000 --> 00:04:35.600]  第二個答案是完全看不到
[00:04:35.600 --> 00:04:37.200]  完全看不到平衡線的人
[00:04:37.200 --> 00:04:39.200]  你入世實在很深
[00:04:39.200 --> 00:04:41.000]  中毒很深
[00:04:41.000 --> 00:04:43.000]  因爲已經看東西不簡單了
[00:04:43.000 --> 00:04:44.200]  非常複雜
[00:04:44.200 --> 00:04:46.000]  所以看不到平衡線
[00:04:46.000 --> 00:04:47.600]  那究竟有多少條平衡線呢
[00:04:47.600 --> 00:04:49.000]  答案是不會給你的
[00:04:49.000 --> 00:04:51.400]  因爲在按照不同的人生階段
[00:04:51.400 --> 00:04:53.800]  是會看到不同平衡線的數字
[00:04:53.800 --> 00:04:55.200]  爲什麼這麼有趣呢
[00:04:55.200 --> 00:04:57.800]  我們原來同一幅圖
[00:04:57.800 --> 00:04:59.000]  不同的人
[00:04:59.000 --> 00:05:00.200]  不同的心境
[00:05:00.200 --> 00:05:01.400]  不同的壓力
[00:05:01.400 --> 00:05:03.400]  會看到不同的結果
[00:05:03.400 --> 00:05:05.600]  這很明顯的答案
[00:05:05.600 --> 00:05:07.200]  同一幅圖
[00:05:07.200 --> 00:05:08.800]  爲什麼有人看到是靜止的
[00:05:08.800 --> 00:05:10.800]  有人看到是很慢的移動
[00:05:10.800 --> 00:05:13.400]  有些人看到是很快的移動呢
[00:05:13.400 --> 00:05:15.200]  請開一點燈
[00:05:15.200 --> 00:05:17.400]  我們看到的是
[00:05:17.400 --> 00:05:18.800]  當我們今年講
[00:05:18.800 --> 00:05:20.400]  我們和基督的生命連結
[00:05:20.400 --> 00:05:22.200]  當我們和基督的生命連結之後
[00:05:22.200 --> 00:05:24.000]  我們開始看的東西是不一樣的
[00:05:24.000 --> 00:05:26.200]  因爲我們進入了一個新的世界
[00:05:26.200 --> 00:05:28.800]  我們天國和地上的國
[00:05:28.800 --> 00:05:31.000]  是立刻重疊了
[00:05:31.000 --> 00:05:33.600]  我們確實是真實活在這個世界裏
[00:05:33.600 --> 00:05:36.400]  但是天國已經在我們生命裏面
[00:05:36.400 --> 00:05:39.200]  產生了一種新的角度
[00:05:39.200 --> 00:05:40.600]  看不同的事物
[00:05:40.600 --> 00:05:42.000]  所謂的新造的
[00:05:42.000 --> 00:05:44.600]  但是要帶着天國的眼界
[00:05:44.600 --> 00:05:45.800]  去看不同的東西
[00:05:45.800 --> 00:05:47.000]  帶着天國的能力
[00:05:47.000 --> 00:05:48.400]  去活出每一天
[00:05:48.400 --> 00:05:50.000]  一個很重要的東西
[00:05:50.000 --> 00:05:52.000]  所以在《路加福音》第七章裏面
[00:05:52.000 --> 00:05:53.200]  看到兩方面的事情
[00:05:53.200 --> 00:05:54.000]  第一方面
[00:05:54.000 --> 00:05:55.400]  我們看到耶穌的事宮
[00:05:55.400 --> 00:05:56.800]  是充滿了能力
[00:05:56.800 --> 00:05:59.200]  大能和榮耀的
[00:05:59.200 --> 00:06:01.000]  如果我們只是看耶穌的事宮的話
[00:06:01.000 --> 00:06:02.600]  它是充滿大能和榮耀的
[00:06:02.600 --> 00:06:04.000]  現在《路加福音》記載的東西
[00:06:04.000 --> 00:06:05.600]  不是一件簡單的事情
[00:06:05.600 --> 00:06:06.600]  第二方面
[00:06:06.600 --> 00:06:12.400]  門徒去看着經驗、經歷、跟從這位耶穌的時候
[00:06:12.400 --> 00:06:15.400]  他所經歷到的是一種信心被建立
[00:06:15.400 --> 00:06:17.400]  這個《路加福音》第七章四段
[00:06:17.400 --> 00:06:19.600]  在不同的段落裏面提出了
[00:06:19.600 --> 00:06:22.600]  是信心被建立的情況
[00:06:22.600 --> 00:06:24.000]  我們逐一去看
[00:06:24.000 --> 00:06:25.200]  如果今天我們說
[00:06:25.200 --> 00:06:27.400]  大部分信徒每天都上Facebook的話
[00:06:27.400 --> 00:06:28.400]  有人就提出
[00:06:28.400 --> 00:06:32.200]  那爲什麼我們每天不去看我們的Facebook呢?
[00:06:32.200 --> 00:06:33.600]  就是我們的聖經
[00:06:33.600 --> 00:06:35.400]  聖經能夠建立到我們的信心
[00:06:35.400 --> 00:06:36.600]  我跟你們介紹一下
[00:06:36.600 --> 00:06:40.200]  聖經能夠建立到你的信心
[00:06:40.200 --> 00:06:42.600]  《路加福音》七章一到十節
[00:06:42.600 --> 00:06:45.400]  提到耶穌是帶着權兵
[00:06:45.400 --> 00:06:48.800]  去醫治了一個病人
[00:06:48.800 --> 00:06:50.400]  有一個伯夫長
[00:06:50.400 --> 00:06:52.200]  他家裏有個僕人病了
[00:06:52.200 --> 00:06:54.200]  他就派一個人來見耶穌
[00:06:54.200 --> 00:06:56.400]  耶穌預備和他去伯夫長的家裏
[00:06:56.400 --> 00:06:58.800]  誰知道伯夫長一早就吩咐了這個僕人
[00:06:58.800 --> 00:06:59.800]  跟耶穌這樣說
[00:06:59.800 --> 00:07:00.600]  在第六節
[00:07:00.600 --> 00:07:02.600]  他說主不要勞動
[00:07:02.600 --> 00:07:05.200]  因禰到我四下我不敢當
[00:07:05.200 --> 00:07:08.400]  而我乃自以爲不配去見禰
[00:07:08.400 --> 00:07:09.800]  只要禰說一句話
[00:07:09.800 --> 00:07:11.800]  我僕人就必好了
[00:07:11.800 --> 00:07:14.200]  這個人信心大得令人驚訝
[00:07:14.200 --> 00:07:15.400]  連耶穌都贊他
[00:07:15.400 --> 00:07:16.800]  他說在我們境內
[00:07:16.800 --> 00:07:19.200]  我都找不到一個信心比這個人更大的
[00:07:19.200 --> 00:07:21.000]  這個人爲什麼信心這麼大呢?
[00:07:21.000 --> 00:07:23.400]  他對耶穌的認識不是很多
[00:07:23.400 --> 00:07:24.800]  他封閉耶穌的東西
[00:07:24.800 --> 00:07:26.000]  沒見過耶穌
[00:07:26.000 --> 00:07:28.200]  爲什麼他的信心可以是這麼大呢?
[00:07:28.200 --> 00:07:30.400]  原來我們會見到一件事情
[00:07:30.400 --> 00:07:32.800]  人的工作經驗和人生經驗
[00:07:32.800 --> 00:07:35.800]  是會影響了他對信仰的觀念的
[00:07:35.800 --> 00:07:37.600]  這句話是很小心的
[00:07:37.600 --> 00:07:38.800]  爲什麼這麼說?
[00:07:38.800 --> 00:07:42.600]  因爲確實我們的人生經驗
[00:07:42.600 --> 00:07:44.000]  和我們的工作經驗
[00:07:44.000 --> 00:07:47.800]  是影響了我們對神的看法的
[00:07:47.800 --> 00:07:51.200]  但是這個看法是否等於正確的
[00:07:51.200 --> 00:07:52.800]  是另一回事
[00:07:52.800 --> 00:07:53.800]  你明白我說嗎?
[00:07:53.800 --> 00:07:55.400]  這個看法是否正確的
[00:07:55.400 --> 00:07:56.400]  是另一回事
[00:07:56.400 --> 00:07:58.400]  但是起碼是這樣
[00:07:58.400 --> 00:08:00.400]  我們的經驗和我們的工作
[00:08:00.400 --> 00:08:03.000]  是影響了我們對神的看法的
[00:08:03.000 --> 00:08:07.800]  而這個八夫長本身是一個官
[00:08:07.800 --> 00:08:08.800]  他的看法
[00:08:08.800 --> 00:08:10.000]  他對耶穌的認識
[00:08:10.000 --> 00:08:12.400]  是透過他自己的經驗和工作
[00:08:12.400 --> 00:08:13.400]  是影響的
[00:08:13.400 --> 00:08:16.200]  人在生活上
[00:08:16.200 --> 00:08:19.800]  信心是影響了他對主的信心的
[00:08:19.800 --> 00:08:22.600]  上個星期陳孝掌有提到信心的問題
[00:08:22.600 --> 00:08:25.800]  我明白信心不是抽象的觀念
[00:08:25.800 --> 00:08:27.400]  信心如果是抽象的觀念的話
[00:08:27.400 --> 00:08:29.400]  今天我這個題目就已經很難講
[00:08:29.400 --> 00:08:31.200]  因爲信心的建立
[00:08:31.200 --> 00:08:32.200]  你什麼叫信心?
[00:08:32.200 --> 00:08:33.400]  什麼叫信心抽象?
[00:08:33.400 --> 00:08:36.600]  信心完全不是一個
[00:08:36.600 --> 00:08:39.400]  課堂上去講解明白的東西
[00:08:39.400 --> 00:08:45.400]  信心是必須要生命去經驗和活出的東西
[00:08:45.400 --> 00:08:46.800]  它不是抽象
[00:08:46.800 --> 00:08:48.400]  如果你用文字去表達信心
[00:08:48.400 --> 00:08:49.600]  是抽象的
[00:08:49.600 --> 00:08:52.400]  因爲信心不可以用文字去表達
[00:08:52.400 --> 00:08:54.200]  縱使在《伯萊斯十一章》寫得很好
[00:08:54.200 --> 00:08:57.800]  但是信心是必須要用生命
[00:08:57.800 --> 00:09:00.200]  去經歷和經驗的
[00:09:00.200 --> 00:09:02.800]  用生命去活出來的
[00:09:02.800 --> 00:09:04.400]  信心不可以憑口說的
[00:09:04.400 --> 00:09:07.000]  你讀了一千次聖經
[00:09:07.000 --> 00:09:08.200]  你熟悉原文
[00:09:08.200 --> 00:09:09.200]  你沒有信心就是沒有信心
[00:09:09.200 --> 00:09:09.800]  爲什麼?
[00:09:09.800 --> 00:09:12.600]  因爲你根本沒有將神的話活出來
[00:09:12.600 --> 00:09:13.800]  你沒有經歷的話
[00:09:13.800 --> 00:09:15.400]  你就不會有信心
[00:09:15.400 --> 00:09:16.200]  但是當然了
[00:09:16.200 --> 00:09:17.800]  信心不可以單單主觀的
[00:09:17.800 --> 00:09:19.600]  如果單單是一個主觀經驗的話
[00:09:19.600 --> 00:09:22.200]  講信心可能是迷信的
[00:09:22.200 --> 00:09:23.200]  是不是?
[00:09:23.200 --> 00:09:24.600]  有些人信其他的宗教
[00:09:24.600 --> 00:09:26.000]  他們的信心比我們更大
[00:09:26.000 --> 00:09:28.800]  我們看到那種是一種迷信
[00:09:28.800 --> 00:09:29.800]  我們看看
[00:09:29.800 --> 00:09:33.200]  信心是由我們的生活裏面
[00:09:33.200 --> 00:09:35.000]  和人生的經驗裏面
[00:09:35.000 --> 00:09:36.600]  常常學到的真理
[00:09:36.600 --> 00:09:38.400]  這個八夫長因爲要做官
[00:09:38.400 --> 00:09:40.600]  他吩咐一句話
[00:09:40.600 --> 00:09:42.600]  下屬就要做
[00:09:42.600 --> 00:09:44.600]  下屬就要成就這件事
[00:09:44.600 --> 00:09:46.200]  他想想我是八夫長而已
[00:09:46.200 --> 00:09:47.200]  你記住
[00:09:47.200 --> 00:09:48.600]  在制度裏面有十夫長
[00:09:48.600 --> 00:09:49.600]  有八夫長
[00:09:49.600 --> 00:09:50.800]  有千夫長
[00:09:50.800 --> 00:09:52.600]  八夫長是中間的階層
[00:09:52.600 --> 00:09:55.000]  他有一百個人跟隨他
[00:09:55.000 --> 00:09:56.200]  他那一百個人裏面
[00:09:56.200 --> 00:09:58.400]  他只要叫他去東就去東
[00:09:58.400 --> 00:09:59.800]  去西就去西
[00:09:59.800 --> 00:10:00.800]  他的經驗就是
[00:10:00.800 --> 00:10:02.000]  我這麼有權柄
[00:10:02.000 --> 00:10:03.600]  耶穌是萬王之王
[00:10:03.600 --> 00:10:04.400]  是萬主之主
[00:10:04.400 --> 00:10:07.000]  他的權柄是凌駕於我之上
[00:10:07.000 --> 00:10:08.600]  連我都可以是這樣
[00:10:08.600 --> 00:10:09.800]  何況耶穌呢?
[00:10:09.800 --> 00:10:10.800]  他的信仰
[00:10:10.800 --> 00:10:11.600]  他的信心
[00:10:11.600 --> 00:10:13.200]  是這樣產生出來的
[00:10:13.200 --> 00:10:15.400]  你知道信心是什麼嗎?
[00:10:15.400 --> 00:10:17.800]  信心是一種跳躍
[00:10:17.800 --> 00:10:20.000]  由這個懸崖跳過另一個懸崖
[00:10:20.000 --> 00:10:21.600]  除了他有沒有可能
[00:10:21.600 --> 00:10:23.000]  除了說有可能
[00:10:23.000 --> 00:10:23.600]  當然了
[00:10:23.600 --> 00:10:25.600]  沒有可能的,根本沒可能跳得到的
[00:10:25.600 --> 00:10:27.600]  是另一回事
[00:10:27.600 --> 00:10:29.200]  但是有可能跳得到
[00:10:29.200 --> 00:10:31.800]  我能力很穩穩地跳得到
[00:10:31.800 --> 00:10:33.600]  那一刻就很在乎
[00:10:33.600 --> 00:10:35.600]  有沒有信心跳
[00:10:35.600 --> 00:10:37.200]  如果輕易跳得到的
[00:10:37.200 --> 00:10:38.800]  那個不需要太大信心
[00:10:38.800 --> 00:10:39.800]  但是
[00:10:39.800 --> 00:10:41.000]  如果我知道
[00:10:41.000 --> 00:10:45.000]  我不能夠盡最大的力跳過去
[00:10:45.000 --> 00:10:46.800]  才能夠過得到的話
[00:10:46.800 --> 00:10:48.600]  我就開始要考慮
[00:10:48.600 --> 00:10:50.400]  我有沒有信心跳
[00:10:50.400 --> 00:10:53.000]  那一刻就不是你能力的問題
[00:10:53.000 --> 00:10:54.800]  是有沒有信心的問題
[00:10:54.800 --> 00:10:55.600]  我們知道
[00:10:55.600 --> 00:10:57.200]  每一個人生的難關
[00:10:57.200 --> 00:10:58.600]  都面對這個問題
[00:10:58.600 --> 00:11:00.800]  如果人的生活和經驗
[00:11:00.800 --> 00:11:01.600]  和我們的工作
[00:11:01.600 --> 00:11:05.400]  是影響了我們對信仰的看法的話
[00:11:05.400 --> 00:11:07.400]  我開始要問
[00:11:07.400 --> 00:11:09.800]  如果我們相信每一個月底
[00:11:09.800 --> 00:11:12.400]  你的老闆會出糧給你的話
[00:11:12.400 --> 00:11:13.200]  但是我們說
[00:11:13.200 --> 00:11:14.600]  耶穌說
[00:11:14.600 --> 00:11:17.800]  空中的小鱷也不耕種也不收
[00:11:17.800 --> 00:11:20.000]  爆花也不耕種也不收
[00:11:20.000 --> 00:11:22.600]  但是天父尚且養活他
[00:11:22.600 --> 00:11:25.200]  對我們城市人是沒有什麼感覺的
[00:11:25.200 --> 00:11:26.600]  因爲我們很少見到小鱷
[00:11:26.600 --> 00:11:28.600]  現在見到也會驚求難感
[00:11:28.600 --> 00:11:29.800]  很少見到花
[00:11:29.800 --> 00:11:30.800]  我們買了
[00:11:30.800 --> 00:11:32.800]  我們見到的花都已經死了
[00:11:32.800 --> 00:11:34.200]  因爲都是買了送給別人
[00:11:34.200 --> 00:11:36.400]  已經是幾天就借了
[00:11:36.400 --> 00:11:39.800]  我們很少見到真正的花
[00:11:39.800 --> 00:11:41.800]  但是我們從我們的生活裏面
[00:11:41.800 --> 00:11:42.800]  經驗到一件事
[00:11:42.800 --> 00:11:43.600]  每一個月
[00:11:43.600 --> 00:11:46.600]  我們相信我們的老闆會出糧給我們的話
[00:11:46.600 --> 00:11:49.400]  何況那位天父
[00:11:49.400 --> 00:11:51.800]  不會養活你呢
[00:11:51.800 --> 00:11:54.000]  難道我們對我們的老闆的信心
[00:11:54.000 --> 00:11:57.000]  大於對天父的信心嗎
[00:11:57.000 --> 00:11:57.800]  第二
[00:11:57.800 --> 00:11:58.600]  你想想
[00:11:58.600 --> 00:12:01.200]  如果你相信醫生會醫好我們的話
[00:12:01.200 --> 00:12:02.200]  我應該相信
[00:12:02.200 --> 00:12:04.600]  神都會醫好我們
[00:12:04.600 --> 00:12:08.800]  因爲上帝的大能遠比醫生要緊
[00:12:08.800 --> 00:12:11.200]  何況有很多病醫生醫不了
[00:12:11.200 --> 00:12:13.800]  我們更加要經歷上帝的醫治
[00:12:13.800 --> 00:12:15.200]  所以信心第一方面
[00:12:15.200 --> 00:12:18.000]  是要從我們生活中學習得到的
[00:12:18.000 --> 00:12:19.400]  和你解釋一下
[00:12:19.400 --> 00:12:23.800]  在生活裏面學習到信心的
[00:12:23.800 --> 00:12:25.000]  在第二段經文裏面
[00:12:25.000 --> 00:12:27.000]  《路交法書》七章十一到十七節
[00:12:27.000 --> 00:12:28.600]  這段經文更加誇張
[00:12:28.600 --> 00:12:29.600]  有一個家庭
[00:12:29.600 --> 00:12:31.800]  有一個兒子死了
[00:12:31.800 --> 00:12:33.400]  聖經叫《少年人》
[00:12:33.400 --> 00:12:34.600]  《少年人》其實是青年人
[00:12:34.600 --> 00:12:36.200]  因爲那時候這個字還沒出
[00:12:36.200 --> 00:12:39.200]  所以翻譯裏面只能夠翻譯是少年人
[00:12:39.200 --> 00:12:40.400]  青年人在猶太人來說
[00:12:40.400 --> 00:12:41.400]  青年人是幾歲呢
[00:12:41.400 --> 00:12:43.800]  大概是十四、十三歲
[00:12:43.800 --> 00:12:46.000]  因爲男孩子是十三歲成人離的
[00:12:46.000 --> 00:12:48.800]  大概十三歲到二十九歲這段階段
[00:12:48.800 --> 00:12:49.800]  都稱爲青年人
[00:12:49.800 --> 00:12:51.800]  但是究竟是幾歲我們不清楚
[00:12:51.800 --> 00:12:54.000]  我們見到在這段階段裏面
[00:12:54.000 --> 00:12:56.400]  耶穌被邀請到這個家庭裏面
[00:12:56.400 --> 00:12:58.600]  這個青年人已經死了
[00:12:58.600 --> 00:13:00.000]  沒有人想象過
[00:13:00.000 --> 00:13:01.200]  沒有人期望過
[00:13:01.200 --> 00:13:03.000]  耶穌做任何的事情
[00:13:03.000 --> 00:13:04.000]  很清楚這件事
[00:13:04.000 --> 00:13:05.600]  沒有人期望過
[00:13:05.600 --> 00:13:08.000]  這些人現在不是想請耶穌來
[00:13:08.000 --> 00:13:10.200]  去令到這個兒子復活
[00:13:10.200 --> 00:13:11.800]  整段經文都沒有提到
[00:13:11.800 --> 00:13:13.200]  但是耶穌來到
[00:13:13.200 --> 00:13:14.800]  是令到他喜出望外的
[00:13:14.800 --> 00:13:16.800]  耶穌來到之後就和這個青年人說
[00:13:16.800 --> 00:13:19.200]  他說青年人我吩咐你起來
[00:13:19.200 --> 00:13:20.200]  記清楚
[00:13:20.200 --> 00:13:23.600]  你一是就不信這段經文記錄是真的
[00:13:23.600 --> 00:13:25.600]  如果這段經文記錄的東西不是真的
[00:13:25.600 --> 00:13:27.800]  那麼對你的生命是沒有震撼力的
[00:13:27.800 --> 00:13:29.600]  但是這段經文記錄是真的
[00:13:29.600 --> 00:13:31.200]  是很震撼的事情
[00:13:31.200 --> 00:13:32.000]  想清楚
[00:13:32.000 --> 00:13:36.000]  你今天早上叫死你的兒子都很難
[00:13:36.000 --> 00:13:37.200]  是不是
[00:13:37.200 --> 00:13:38.400]  你和你的兒子說
[00:13:38.400 --> 00:13:41.000]  青年人我吩咐你起來
[00:13:41.000 --> 00:13:43.800]  睡多一會兒
[00:13:43.800 --> 00:13:44.800]  是不是
[00:13:44.800 --> 00:13:47.600]  他還沒死都這麼難
[00:13:47.600 --> 00:13:50.600]  你叫一個死了的人起來
[00:13:50.600 --> 00:13:53.600]  你想象一下震撼性多誇張
[00:13:53.600 --> 00:13:55.600]  沒有人期望過發生這件事
[00:13:55.600 --> 00:13:56.600]  這段經文你不信我
[00:13:56.600 --> 00:13:58.000]  你今晚去殯儀館試試
[00:13:58.000 --> 00:13:59.600]  逐間房進去
[00:13:59.600 --> 00:14:02.800]  和那個睡在棺材的人
[00:14:02.800 --> 00:14:03.800]  去佔有遺容的時候
[00:14:03.800 --> 00:14:06.200]  說我吩咐你起來
[00:14:06.200 --> 00:14:07.400]  你逐間房進去試
[00:14:07.400 --> 00:14:08.400]  我告訴你
[00:14:08.400 --> 00:14:10.400]  結果是
[00:14:10.400 --> 00:14:16.000]  他的家人會起來打你
[00:14:16.000 --> 00:14:19.600]  這是一件很震撼的事情
[00:14:19.600 --> 00:14:20.600]  耶穌能夠做到
[00:14:20.600 --> 00:14:21.800]  因爲他是復活的主
[00:14:21.800 --> 00:14:23.600]  祂要叫每一個人都經歷復活
[00:14:23.600 --> 00:14:27.400]  他信許的人都經歷復活的大難
[00:14:27.400 --> 00:14:28.400]  神蹟
[00:14:28.400 --> 00:14:32.800]  復活就是叫一切不可能的成爲可能
[00:14:32.800 --> 00:14:35.800]  叫一切死的都活過來
[00:14:35.800 --> 00:14:40.000]  復活的意思就是叫死了的復活過來
[00:14:40.000 --> 00:14:43.200]  是將不可能的東西變成可能
[00:14:43.200 --> 00:14:44.600]  如果突然之間當你的家人
[00:14:44.600 --> 00:14:47.000]  你說他如死人一般
