
[00:00:00.000 --> 00:00:02.000]  作神喜悅的好父母
[00:02:58.000 --> 00:02:59.000]  無論我們兒女
[00:02:59.000 --> 00:03:01.000]  有時候都不容許你這麼容易
[00:03:01.000 --> 00:03:03.000]  去實踐做一個好父母
[00:03:03.000 --> 00:03:04.000]  大家同不同意呀
[00:03:04.000 --> 00:03:08.000]  因為我們的下一代
[00:03:08.000 --> 00:03:10.000]  或者我們的兒女
[00:03:10.000 --> 00:03:12.000]  現在活在一個充滿空險
[00:03:12.000 --> 00:03:14.000]  誘惑的年代
[00:03:14.000 --> 00:03:16.000]  我好相信在未來
[00:03:16.000 --> 00:03:18.000]  我們無論見不見到的日子裏面
[00:03:18.000 --> 00:03:21.000]  可能我們看到的
[00:03:21.000 --> 00:03:23.000]  不再是一男一女的婚姻
[00:03:23.000 --> 00:03:25.000]  甚至見到的
[00:03:25.000 --> 00:03:27.000]  可能是多元的婚姻
[00:03:27.000 --> 00:03:30.000]  我們的兒女
[00:03:30.000 --> 00:03:32.000]  甚至他們的下一代
[00:03:32.000 --> 00:03:34.000]  可能會面對一個身份
[00:03:34.000 --> 00:03:36.000]  性別混淆的一個年代
[00:03:36.000 --> 00:03:39.000]  另外
[00:03:39.000 --> 00:03:41.000]  現在我們看到
[00:03:41.000 --> 00:03:43.000]  管治者誠信
[00:03:43.000 --> 00:03:45.000]  好多問題產生
[00:03:45.000 --> 00:03:46.000]  可能以前都有
[00:03:46.000 --> 00:03:48.000]  不過現在更加容易浮現
[00:03:48.000 --> 00:03:50.000]  大部分的兒女
[00:03:50.000 --> 00:03:53.000]  也都缺乏父母好的榜樣
[00:03:53.000 --> 00:03:57.000]  加上我們人性逐漸膨脹
[00:03:57.000 --> 00:04:00.000]  所謂的敬畏
[00:04:00.000 --> 00:04:01.000]  尊重
[00:04:01.000 --> 00:04:02.000]  謙卑
[00:04:02.000 --> 00:04:03.000]  信服
[00:04:03.000 --> 00:04:05.000]  或許慢慢會只是變成
[00:04:05.000 --> 00:04:08.000]  在字典裏面找到的詞語
[00:04:08.000 --> 00:04:10.000]  在書本裏面找到的字眼
[00:04:10.000 --> 00:04:13.000]  但確實在現實生活裏面
[00:04:13.000 --> 00:04:14.000]  我們不明白什麼叫敬畏
[00:04:14.000 --> 00:04:15.000]  什麼叫尊重
[00:04:15.000 --> 00:04:16.000]  什麼叫謙卑
[00:04:16.000 --> 00:04:17.000]  什麼叫信服
[00:04:17.000 --> 00:04:19.000]  因為我們從來沒有機會體驗
[00:04:19.000 --> 00:04:21.000]  我們都不明白
[00:04:21.000 --> 00:04:25.000]  父母教養子女的責任
[00:04:25.000 --> 00:04:28.000]  的確比以前更加的沉重
[00:04:28.000 --> 00:04:30.000]  反過來
[00:04:30.000 --> 00:04:33.000]  我們的權威也都大不如前
[00:04:33.000 --> 00:04:35.000]  我們的兒女
[00:04:35.000 --> 00:04:36.000]  不會好像我們以前
[00:04:36.000 --> 00:04:37.000]  或者我們的上一代
[00:04:37.000 --> 00:04:40.000]  對父母那種唯命是從
[00:04:40.000 --> 00:04:43.000]  為人父母
[00:04:43.000 --> 00:04:45.000]  真是很艱難
[00:04:45.000 --> 00:04:47.000]  做基督徒的父母
[00:04:47.000 --> 00:04:49.000]  更加的艱難
[00:04:49.000 --> 00:04:52.000]  因為我們不單要供書教學
[00:04:52.000 --> 00:04:55.000]  我們更加要將我們的子女
[00:04:55.000 --> 00:04:59.000]  帶到上帝喜悅的生活裏面
[00:04:59.000 --> 00:05:01.000]  要將基督
[00:05:01.000 --> 00:05:03.000]  帶入到我們的家庭
[00:05:03.000 --> 00:05:06.000]  要帶到我們下一代的家庭裏面
[00:05:06.000 --> 00:05:08.000]  讓我們自己
[00:05:08.000 --> 00:05:09.000]  我們的下一代
[00:05:09.000 --> 00:05:12.000]  能夠有一個敬畏上帝的人生
[00:05:14.000 --> 00:05:16.000]  正如歐長江博士曾經說過
[00:05:16.000 --> 00:05:18.000]  他引述說
[00:05:18.000 --> 00:05:19.000]  有人說
[00:05:19.000 --> 00:05:20.000]  身為父親的
[00:05:20.000 --> 00:05:24.000]  女兒給他最光榮的一刻
[00:05:24.000 --> 00:05:26.000]  就是當女兒結婚的時候
[00:05:26.000 --> 00:05:27.000]  做爸爸
[00:05:27.000 --> 00:05:29.000]  可以玩著自己的女兒
[00:05:29.000 --> 00:05:32.000]  走過一條長長的紅地毯
[00:05:32.000 --> 00:05:34.000]  將自己心愛的女兒
[00:05:34.000 --> 00:05:36.000]  交給另外一個男士
[00:05:36.000 --> 00:05:39.000]  但是歐長江博士說
[00:05:39.000 --> 00:05:42.000]  我如果將我的女兒交給耶穌
[00:05:43.000 --> 00:05:45.000]  好像兩位瑪利亞和神的關係一樣
[00:05:45.000 --> 00:05:48.000]  我就感到最光榮
[00:05:48.000 --> 00:05:49.000]  最安心
[00:05:49.000 --> 00:05:50.000]  最快慰
[00:05:50.000 --> 00:05:52.000]  領事妹你同意嗎?
[00:05:52.000 --> 00:05:55.000]  為什麼我們要將我們的子女
[00:05:55.000 --> 00:05:56.000]  帶到神面前呢?
[00:05:56.000 --> 00:05:59.000]  我們將他們帶到神的面前
[00:05:59.000 --> 00:06:00.000]  是因為我們知道
[00:06:00.000 --> 00:06:02.000]  兒女是屬於上帝的
[00:06:02.000 --> 00:06:04.000]  只有在上帝裏面
[00:06:04.000 --> 00:06:06.000]  才有最大的保障
[00:06:06.000 --> 00:06:09.000]  加上
[00:06:09.000 --> 00:06:10.000]  我們這個時代
[00:06:10.000 --> 00:06:11.000]  這一刻
[00:06:11.000 --> 00:06:13.000]  是一個嚴峻的時刻
[00:06:13.000 --> 00:06:17.000]  隨著社會的變化
[00:06:17.000 --> 00:06:19.000]  現在的人
[00:06:19.000 --> 00:06:20.000]  比以往
[00:06:20.000 --> 00:06:24.000]  更加容易表達自己的感受
[00:06:24.000 --> 00:06:26.000]  特別是一些不滿的感受
[00:06:26.000 --> 00:06:30.000]  對於不公義的事情
[00:06:30.000 --> 00:06:33.000]  我們比較以前
[00:06:33.000 --> 00:06:35.000]  是容易抒發的
[00:06:35.000 --> 00:06:38.000]  我覺得這個是一個進步
[00:06:38.000 --> 00:06:40.000]  以往我們有什麼不開心
[00:06:40.000 --> 00:06:42.000]  我們憋在心裏很不健康
[00:06:42.000 --> 00:06:45.000]  但現在有一點不滿
[00:06:45.000 --> 00:06:47.000]  我們都會用盡方法去表達
[00:06:47.000 --> 00:06:52.000]  事實上我們應該學習
[00:06:52.000 --> 00:06:55.000]  對於不健康的事情
[00:06:55.000 --> 00:06:57.000]  我們不應該有妥協
[00:06:57.000 --> 00:07:00.000]  對於艱難的環境
[00:07:00.000 --> 00:07:02.000]  我們也不應該隨便屈服
[00:07:02.000 --> 00:07:06.000]  但在這樣的社會氣氛底下
[00:07:06.000 --> 00:07:08.000]  我們的年青人
[00:07:09.000 --> 00:07:12.000]  都會有一些表達自己訴求的行動
[00:07:12.000 --> 00:07:16.000]  但他們需要有長者
[00:07:16.000 --> 00:07:18.000]  有好的導師
[00:07:18.000 --> 00:07:21.000]  以神的心腸和話語
[00:07:21.000 --> 00:07:24.000]  去協助他們作正確的回應
[00:07:24.000 --> 00:07:26.000]  如果不是
[00:07:26.000 --> 00:07:29.000]  他們有機會像以色列的百姓
[00:07:29.000 --> 00:07:32.000]  當他們在曠野遇到任何困難的時候
[00:07:32.000 --> 00:07:35.000]  沒錯他們是隨著自己的情況
[00:07:35.000 --> 00:07:37.000]  表達他們的心聲
[00:07:37.000 --> 00:07:39.000]  不過他們表達的是什麼
[00:07:39.000 --> 00:07:41.000]  他們表達可能是很不合理的
[00:07:41.000 --> 00:07:42.000]  很情緒化的
[00:07:42.000 --> 00:07:46.000]  甚至是很不尊重上帝的說話
[00:07:46.000 --> 00:07:47.000]  去表達出來
[00:07:47.000 --> 00:07:50.000]  在《文人授記》14章1至4節
[00:07:50.000 --> 00:07:52.000]  大家很清楚看到
[00:07:52.000 --> 00:07:55.000]  在這樣的環境底下
[00:07:55.000 --> 00:07:57.000]  我們怎樣能夠將我們的子女
[00:07:57.000 --> 00:07:59.000]  帶到神的面前呢
[00:07:59.000 --> 00:08:03.000]  今天所讀的浪子的比喻
[00:08:03.000 --> 00:08:06.000]  其實當我們看整個比喻的內容的時候
[00:08:07.000 --> 00:08:09.000]  我覺得不要用浪子的比喻
[00:08:09.000 --> 00:08:12.000]  整個比喻的重點不是浪子身上
[00:08:12.000 --> 00:08:14.000]  整個比喻的重點是
[00:08:14.000 --> 00:08:18.000]  這個慈父怎樣對待這兩個兒子
[00:08:18.000 --> 00:08:20.000]  一個是小兒子一個是大兒子
[00:08:20.000 --> 00:08:22.000]  當中我們看到這個父親
[00:08:22.000 --> 00:08:25.000]  怎樣去顯出他無比的愛
[00:08:25.000 --> 00:08:29.000]  這個都吻合上面兩個的比喻
[00:08:29.000 --> 00:08:31.000]  在這個比喻裡簡單來說
[00:08:31.000 --> 00:08:33.000]  13至19節裡面
[00:08:33.000 --> 00:08:34.000]  是講到這個小孩
[00:08:34.000 --> 00:08:38.000]  要求要自由地離開分身家之後離開這個家
[00:08:38.000 --> 00:08:40.000]  遠走他鄉
[00:08:40.000 --> 00:08:42.000]  20至24節
[00:08:42.000 --> 00:08:44.000]  講到這個爸爸
[00:08:44.000 --> 00:08:45.000]  當這個兒子回來的時候
[00:08:45.000 --> 00:08:49.000]  他怎樣無條件地來愛他寬恕他
[00:08:49.000 --> 00:08:52.000]  在25至32節裡面
[00:08:52.000 --> 00:08:54.000]  這個爸爸是怎樣來忍耐
[00:08:54.000 --> 00:08:57.000]  聆聽安撫大兒子
[00:08:57.000 --> 00:08:59.000]  一些的不滿一些的申訴
[00:08:59.000 --> 00:09:02.000]  從這個比喻裡面
[00:09:02.000 --> 00:09:03.000]  我們找到一個方法
[00:09:03.000 --> 00:09:05.000]  至少一個方法
[00:09:05.000 --> 00:09:09.000]  是使我們能夠將子女帶到神的面前
[00:09:09.000 --> 00:09:12.000]  這個方法從這個比喻裡面就是說
[00:09:12.000 --> 00:09:16.000]  我們要以效法父神無條件的愛
[00:09:16.000 --> 00:09:19.000]  將子女帶到神的面前
[00:09:19.000 --> 00:09:22.000]  我們要效法上帝的愛
[00:09:22.000 --> 00:09:25.000]  將我們的子女帶到神的面前
[00:09:25.000 --> 00:09:27.000]  就算我知道自己的角色
[00:09:27.000 --> 00:09:29.000]  就算我們履行的責任
[00:09:29.000 --> 00:09:32.000]  但我們子女有時候都會活逆的
[00:09:32.000 --> 00:09:34.000]  都不聽話的
[00:09:34.000 --> 00:09:36.000]  愛的榜樣
[00:09:36.000 --> 00:09:40.000]  我們做父母的是不二之選
[00:09:40.000 --> 00:09:43.000]  事實上我們做父母就是
[00:09:43.000 --> 00:09:46.000]  可能我們很撲心撲命的
[00:09:46.000 --> 00:09:49.000]  毫無保留的愛我們子女
[00:09:49.000 --> 00:09:53.000]  但不一定我們的子女會領情
[00:09:53.000 --> 00:09:55.000]  或者會感受得到的
[00:09:55.000 --> 00:09:58.000]  當我們發現到我們所愛的子女
[00:09:58.000 --> 00:10:01.000]  眼中再沒有我們自己的時候
[00:10:02.000 --> 00:10:06.000]  有的,可能只是父母你還有利用的價值
[00:10:06.000 --> 00:10:08.000]  因為我還要等錢用
[00:10:08.000 --> 00:10:12.000]  我還需要你送我去外國讀書
[00:10:12.000 --> 00:10:14.000]  我屈就一下吧
[00:10:14.000 --> 00:10:18.000]  當你知道你的子女只不過是利用自己的時候
[00:10:18.000 --> 00:10:21.000]  各位做父母的弟妹
[00:10:21.000 --> 00:10:24.000]  你仍然愛他嗎?
[00:10:24.000 --> 00:10:27.000]  當你這樣愛你的子女
[00:10:27.000 --> 00:10:28.000]  你的子女不領情的時候
[00:10:28.000 --> 00:10:30.000]  甚至誤會你的時候
[00:10:30.000 --> 00:10:33.000]  你能不能原諒她呢?
[00:10:33.000 --> 00:10:38.000]  我們要效法上帝無條件的愛
[00:10:38.000 --> 00:10:41.000]  將她帶到神的面前
[00:10:41.000 --> 00:10:44.000]  我們要效法上帝
[00:10:44.000 --> 00:10:47.000]  因為詩人在103篇第十二節是這樣說
[00:10:47.000 --> 00:10:50.000]  東離西有多遠
[00:10:50.000 --> 00:10:51.000]  一起讀吧
[00:10:51.000 --> 00:10:53.000]  他叫我們的過犯
[00:10:53.000 --> 00:10:55.000]  離我們也有多遠
[00:10:55.000 --> 00:10:58.000]  父親怎樣連戳他的兒女
[00:10:58.000 --> 00:11:01.000]  也怎樣連戳敬畏的兒女
[00:11:01.000 --> 00:11:03.000]  先知也說
[00:11:03.000 --> 00:11:06.000]  唯有我為自己的緣故
[00:11:06.000 --> 00:11:08.000]  塗抹你的過犯
[00:11:08.000 --> 00:11:11.000]  我也不紀念你的罪惡
[00:11:11.000 --> 00:11:15.000]  從這兩段舊約經文裡
[00:11:15.000 --> 00:11:17.000]  告訴我們
[00:11:17.000 --> 00:11:19.000]  上帝從來不因為我們的過犯
[00:11:19.000 --> 00:11:22.000]  因為我們的罪孽放棄我們
[00:11:22.000 --> 00:11:25.000]  甚至照著我們的過犯去待我們
[00:11:25.000 --> 00:11:29.000]  上帝是樂意寬恕他所屬的子民
[00:11:29.000 --> 00:11:31.000]  他所愛的兒女
[00:11:31.000 --> 00:11:33.000]  所以弟兄姊妹
[00:11:33.000 --> 00:11:35.000]  我們每一個人
[00:11:35.000 --> 00:11:39.000]  會嫌棄上帝對我們的免罪嗎?
[00:11:39.000 --> 00:11:41.000]  我們不會說上帝你免我罪嗎?
[00:11:41.000 --> 00:11:42.000]  你寬恕我嗎?
[00:11:42.000 --> 00:11:43.000]  不用了謝謝了
[00:11:43.000 --> 00:11:44.000]  不會的
[00:11:44.000 --> 00:11:46.000]  我們求上帝
[00:11:46.000 --> 00:11:47.000]  求之不得
[00:11:47.000 --> 00:11:49.000]  上帝你寬恕我吧
[00:11:49.000 --> 00:11:52.000]  你不要按我所做的待我吧
[00:11:52.000 --> 00:11:53.000]  真的
[00:11:53.000 --> 00:11:56.000]  如果今天上帝按我所做的待我
[00:11:56.000 --> 00:11:59.000]  我們每一個人會站在這裡
[00:11:59.000 --> 00:12:01.000]  坐在這裡去見拜上帝
[00:12:01.000 --> 00:12:05.000]  上帝以永遠的愛去愛我們
[00:12:05.000 --> 00:12:08.000]  不要按我們罪孽去待我們
[00:12:08.000 --> 00:12:10.000]  既然這位上帝示範了
[00:12:10.000 --> 00:12:14.000]  父親母親應有的愛對他的子女
[00:12:14.000 --> 00:12:15.000]  我們做父母的
[00:12:15.000 --> 00:12:18.000]  我們都用我們愛的生命
[00:12:18.000 --> 00:12:19.000]  無條件的愛
[00:12:19.000 --> 00:12:21.000]  將我們子女
[00:12:21.000 --> 00:12:23.000]  包括五逆的子女
[00:12:23.000 --> 00:12:24.000]  不明白自己的子女
[00:12:24.000 --> 00:12:27.000]  帶到上帝的面前
[00:12:27.000 --> 00:12:28.000]  第二方面
[00:12:28.000 --> 00:12:30.000]  從耶穌基督說的這個比喻裡面
[00:12:30.000 --> 00:12:34.000]  我們都看到一些神的心意
[00:12:34.000 --> 00:12:36.000]  其實當耶穌說這個慈父的比喻
[00:12:36.000 --> 00:12:40.000]  整個比喻其實很符合上帝的心意
[00:12:40.000 --> 00:12:43.000]  再看前小第十四章第十五至二十四節裡面
[00:12:43.000 --> 00:12:46.000]  這裡說到一個大言積
[00:12:46.000 --> 00:12:49.000]  很多主人家所請的人
[00:12:49.000 --> 00:12:53.000]  個個都種種理由不給面子這個主人家
[00:12:53.000 --> 00:12:54.000]  於是主人家說
[00:12:54.000 --> 00:12:55.000]  叫那些工人說
[00:12:55.000 --> 00:12:56.000]  那些人不給面子
[00:12:56.000 --> 00:12:57.000]  不識貨
[00:12:57.000 --> 00:12:59.000]  投叫那些人進來
[00:12:59.000 --> 00:13:01.000]  這個之前所說的
[00:13:01.000 --> 00:13:05.000]  不是說罪人不配受恩惠
[00:13:05.000 --> 00:13:06.000]  或者這麼說
[00:13:06.000 --> 00:13:08.000]  那些罪人只不過是後補
[00:13:08.000 --> 00:13:11.000]  或者那些是次等的嘉賓
[00:13:11.000 --> 00:13:14.000]  十四章十五至二十四節所說的
[00:13:14.000 --> 00:13:17.000]  是說到上帝的恩典
[00:13:17.000 --> 00:13:19.000]  是臨到每一個人的
[00:13:19.000 --> 00:13:23.000]  不過有些人他不珍惜
[00:13:23.000 --> 00:13:27.000]  只有那些願意來珍惜上帝恩典的人
[00:13:27.000 --> 00:13:30.000]  他就能夠在耶穌的大言積裡面有份
[00:13:30.000 --> 00:13:33.000]  去到第十五章三個比喻裡面
[00:13:33.000 --> 00:13:37.000]  正正是將上帝的恩典來顯明
[00:13:37.000 --> 00:13:40.000]  比喻裡面雖然有走失的羊
[00:13:40.000 --> 00:13:42.000]  有不見了的錢
[00:13:42.000 --> 00:13:44.000]  有流失了的兒子
[00:13:44.000 --> 00:13:47.000]  但是主人也好父親也好
[00:13:47.000 --> 00:13:49.000]  不離不棄的
[00:13:49.000 --> 00:13:50.000]  來等候尋找
[00:13:50.000 --> 00:13:54.000]  甚至因為尋到心裡面歡喜快樂
[00:13:54.000 --> 00:13:57.000]  在前面十五章第七第十節都說
[00:13:57.000 --> 00:13:59.000]  一個人一個罪人的悔改
[00:13:59.000 --> 00:14:01.000]  在神的使者面前
[00:14:01.000 --> 00:14:03.000]  是這樣為他歡喜
[00:14:03.000 --> 00:14:06.000]  三個比喻都是強調一樣東西
[00:14:06.000 --> 00:14:08.000]  當一個罪人悔改的時候
[00:14:08.000 --> 00:14:09.000]  真正悔改的時候
[00:14:09.000 --> 00:14:11.000]  原來天使天君所有人
[00:14:11.000 --> 00:14:14.000]  都是這麼歡喜快樂的
[00:14:14.000 --> 00:14:17.000]  靖姐妹你看不看到上帝的心意呢
[00:14:17.000 --> 00:14:21.000]  還是你說他悔改我就哀哉了
[00:14:21.000 --> 00:14:25.000]  他得救我就淒涼了
[00:14:25.000 --> 00:14:27.000]  在這個比喻裡面
[00:14:27.000 --> 00:14:30.000]  主耶穌給我們很重要的教導
[00:14:30.000 --> 00:14:34.000]  無論這個小孩怎樣不對
[00:14:34.000 --> 00:14:38.000]  做父親的仍然等候他的迴轉
[00:14:38.000 --> 00:14:42.000]  而且是一個無條件的等候
[00:14:42.000 --> 00:14:45.000]  你看看這個小孩有什麼不對
[00:14:45.000 --> 00:14:47.000]  在第十二節裡面
[00:14:47.000 --> 00:14:50.000]  他竟然提早分身家
[00:14:50.000 --> 00:14:53.000]  我稱他為一個過分的要求
[00:14:53.000 --> 00:14:55.000]  在猶太的法律裡面
[00:14:55.000 --> 00:14:58.000]  做爸爸其實不可以隨便分身家
[00:14:58.000 --> 00:15:01.000]  或者說不可以隨他的意思去分
[00:15:01.000 --> 00:15:02.000]  現在做爸爸
[00:15:02.000 --> 00:15:04.000]  你不聽話你不孝順我不分給你
[00:15:04.000 --> 00:15:08.000]  可以在猶太的法律裡面是規定了
[00:15:08.000 --> 00:15:11.000]  大兒子分兩份小兒子分一份
[00:15:11.000 --> 00:15:14.000]  是這樣分的有規限的
[00:15:14.000 --> 00:15:16.000]  不過爸爸可以做的
[00:15:16.000 --> 00:15:18.000]  就如果他覺得想休息
[00:15:18.000 --> 00:15:20.000]  就早點分身家可以這樣做的
[00:15:20.000 --> 00:15:23.000]  特別分給大兒子先的
[00:15:23.000 --> 00:15:26.000]  他就保留那些收入做自己生活費
[00:15:26.000 --> 00:15:29.000]  其他的東西分給大兒子沒問題
[00:15:29.000 --> 00:15:31.000]  不過今天這個小兒子
[00:15:31.000 --> 00:15:33.000]  這樣主動提出
[00:15:33.000 --> 00:15:34.000]  在今天人情來講
[00:15:34.000 --> 00:15:38.000]  都覺得是一個不孝不合常理的事情
[00:15:38.000 --> 00:15:41.000]  這個小兒子這麼過分的要求
[00:15:41.000 --> 00:15:42.000]  是不對的
[00:15:42.000 --> 00:15:43.000]  不單這樣
[00:15:43.000 --> 00:15:44.000]  第十三節
[00:15:44.000 --> 00:15:48.000]  這個小兒子拿走所有的東西離開家
[00:15:48.000 --> 00:15:49.000]  一件都不留
[00:15:49.000 --> 00:15:51.000]  表示什麼
[00:15:51.000 --> 00:15:54.000]  表示他都沒想過會回來家
[00:15:54.000 --> 00:15:56.000]  他是連根拔起
[00:15:56.000 --> 00:15:57.000]  頭也不回的
[00:15:57.000 --> 00:15:59.000]  你要絕情離開家
[00:15:59.000 --> 00:16:01.000]  做父親的心怎麼樣
[00:16:01.000 --> 00:16:03.000]  我養你這麼大
[00:16:03.000 --> 00:16:04.000]  你頭也不回
[00:16:04.000 --> 00:16:06.000]  拿走所有的東西
[00:16:06.000 --> 00:16:08.000]  你想想做父親的心
[00:16:08.000 --> 00:16:10.000]  是不是好像刀割一樣
[00:16:10.000 --> 00:16:12.000]  是絕情的離家
[00:16:12.000 --> 00:16:14.000]  十三節十六節
[00:16:14.000 --> 00:16:16.000]  這個比喻記載到
[00:16:16.000 --> 00:16:18.000]  這個小兒子任意放蕩
[00:16:18.000 --> 00:16:19.000]  浪費資材
[00:16:19.000 --> 00:16:20.000]  耗盡所有
[00:16:20.000 --> 00:16:22.000]  接著遇到饑荒
[00:16:22.000 --> 00:16:24.000]  被迫要放豬
[00:16:24.000 --> 00:16:26.000]  吃一些不乾淨的東西
[00:16:26.000 --> 00:16:28.000]  因為放豬對當事人來講
[00:16:28.000 --> 00:16:30.000]  是一件可恥的事
[00:16:32.000 --> 00:16:33.000]  可以這麼說
[00:16:33.000 --> 00:16:36.000]  這個兒子是自作自受
[00:16:36.000 --> 00:16:38.000]  但這個比喻到二十節的時候
[00:16:38.000 --> 00:16:40.000]  講到這位父親
[00:16:40.000 --> 00:16:43.000]  他是以行動去表達
[00:16:43.000 --> 00:16:48.000]  對小兒子的原諒和接納
[00:16:48.000 --> 00:16:50.000]  請記住他不單止
[00:16:50.000 --> 00:16:53.000]  站在門前等待這個兒子回來
[00:16:53.000 --> 00:16:57.000]  當他見到小兒子回來的時候
[00:16:57.000 --> 00:17:00.000]  他立刻以行動表達對這個不孝子的原諒
[00:17:01.000 --> 00:17:03.000]  在這個比喻裡有五個動作
[00:17:03.000 --> 00:17:07.000]  看見就充滿一個愛戀
[00:17:07.000 --> 00:17:09.000]  接著走向前面
[00:17:09.000 --> 00:17:11.000]  抱著這個兒子
[00:17:11.000 --> 00:17:13.000]  親吻這個兒子
[00:17:13.000 --> 00:17:16.000]  五個動作表達這個做爸爸的
[00:17:16.000 --> 00:17:18.000]  是真的原諒了
[00:17:18.000 --> 00:17:20.000]  原諒了這個不孝子
[00:17:20.000 --> 00:17:22.000]  這個絕情兒子
[00:17:22.000 --> 00:17:24.000]  這個活該的兒子
[00:17:24.000 --> 00:17:26.000]  這五個動作表達了對他原諒
