
[00:00:00.000 --> 00:00:05.000]  我們來溫習一下上周的金句
[00:06:54.000 --> 00:06:58.000]  所以上帝要向人民發烈怒
[00:06:58.000 --> 00:06:59.000]  懲罰他們
[00:06:59.000 --> 00:07:03.000]  如果不是摩西向他們求情
[00:07:03.000 --> 00:07:06.000]  上帝那次就殺光那些以色列人
[00:07:06.000 --> 00:07:08.000]  除此之外
[00:07:08.000 --> 00:07:14.000]  上帝亦規定以色列人要守安息日和尊重聖所
[00:07:14.000 --> 00:07:19.000]  守安息日是由於上帝用了六天創造天地
[00:07:19.000 --> 00:07:21.000]  第七天就是安息日
[00:07:21.000 --> 00:07:25.000]  上帝要以色列人陪同他一起去欣賞宇宙
[00:07:25.000 --> 00:07:30.000]  而不是將人自己變成機器不停地工作
[00:07:30.000 --> 00:07:34.000]  而聖所就象徵上帝的居所
[00:07:34.000 --> 00:07:39.000]  亦都象徵上帝與以色列人同在
[00:07:39.000 --> 00:07:42.000]  但是上帝是聖潔的
[00:07:42.000 --> 00:07:45.000]  以色列人亦都要尊重上帝的聖潔
[00:07:45.000 --> 00:07:47.000]  要尊重至聖所
[00:07:47.000 --> 00:07:49.000]  說了引言
[00:07:49.000 --> 00:07:51.000]  我們要看三節到十三節
[00:07:51.000 --> 00:07:54.000]  就是上帝要給以色列人的祝福
[00:07:54.000 --> 00:07:58.000]  在第三節到第五節就指出
[00:07:58.000 --> 00:08:01.000]  遵行上帝誡命的人
[00:08:01.000 --> 00:08:04.000]  上帝會使他們五谷豐登
[00:08:04.000 --> 00:08:08.000]  民以食為先
[00:08:08.000 --> 00:08:11.000]  一向都是人類生存的需要
[00:08:11.000 --> 00:08:13.000]  我們生活在現代社會
[00:08:13.000 --> 00:08:15.000]  就不會太過缺乏食物
[00:08:15.000 --> 00:08:18.000]  但是古代人就不是
[00:08:18.000 --> 00:08:23.000]  很多時候往往由於旱災就要移民外地
[00:08:23.000 --> 00:08:26.000]  不過上帝答應這些人
[00:08:26.000 --> 00:08:29.000]  如果他們遵行誡命的話
[00:08:29.000 --> 00:08:32.000]  就會有豐足的食糧
[00:08:32.000 --> 00:08:35.000]  安居樂業的福氣
[00:08:35.000 --> 00:08:38.000]  第六節到第八節就指出
[00:08:38.000 --> 00:08:41.000]  他們的境內會太平
[00:08:41.000 --> 00:08:44.000]  不會有戰士和野獸的襲擊
[00:08:44.000 --> 00:08:46.000]  戰士的引起
[00:08:46.000 --> 00:08:48.000]  可以是由於外敵入侵
[00:08:48.000 --> 00:08:51.000]  或者內部的人民不和
[00:08:51.000 --> 00:08:53.000]  根據第七節來看
[00:08:53.000 --> 00:08:55.000]  上帝是要保護他們
[00:08:55.000 --> 00:08:58.000]  不受外敵的侵擾
[00:08:58.000 --> 00:09:01.000]  如果有外敵入侵的時候
[00:09:01.000 --> 00:09:05.000]  上帝會使到以色列的戰士英勇非凡
[00:09:05.000 --> 00:09:08.000]  能夠抵禦外敵
[00:09:08.000 --> 00:09:09.000]  必要的時候
[00:09:09.000 --> 00:09:12.000]  上帝還可以親自出手
[00:09:12.000 --> 00:09:16.000]  在希西加做猶大王的時候
[00:09:16.000 --> 00:09:19.000]  亞述帝國就帶著大軍
[00:09:19.000 --> 00:09:21.000]  一路攻打
[00:09:21.000 --> 00:09:23.000]  打到耶路撒冷
[00:09:23.000 --> 00:09:26.000]  但是上帝保護猶大
[00:09:26.000 --> 00:09:28.000]  上帝派天使
[00:09:28.000 --> 00:09:31.000]  一夜之間就殺了亞述軍隊
[00:09:31.000 --> 00:09:33.000]  十八萬五千人
[00:09:33.000 --> 00:09:37.000]  逼到亞述王無功而返
[00:09:37.000 --> 00:09:40.000]  第九節到第十節
[00:09:40.000 --> 00:09:41.000]  上帝要賜福他們
[00:09:41.000 --> 00:09:44.000]  使他們多兒多女
[00:09:44.000 --> 00:09:47.000]  在現代社會我們可能不喜歡多兒多女
[00:09:47.000 --> 00:09:50.000]  但是在舊時農業的社會
[00:09:50.000 --> 00:09:53.000]  工人是很重要的資產
[00:09:53.000 --> 00:09:57.000]  兒女多又不用去當兵
[00:09:57.000 --> 00:10:00.000]  就可以幫忙家裡做農耕
[00:10:00.000 --> 00:10:04.000]  以至糧食也會越來越豐富
[00:10:04.000 --> 00:10:07.000]  十一節到十三節
[00:10:07.000 --> 00:10:11.000]  再次強調上帝和他們納約的關係
[00:10:11.000 --> 00:10:14.000]  就是我要作你們的上帝
[00:10:14.000 --> 00:10:16.000]  你們要作我的子民
[00:10:16.000 --> 00:10:18.000]  在這個關係裡面
[00:10:18.000 --> 00:10:21.000]  上帝會做好他的義務
[00:10:21.000 --> 00:10:24.000]  就是提供福氣和保護
[00:10:24.000 --> 00:10:28.000]  上帝要做人所不能夠做的事
[00:10:28.000 --> 00:10:31.000]  例如保證風調雨順
[00:10:31.000 --> 00:10:33.000]  殺滅害蟲
[00:10:33.000 --> 00:10:37.000]  讓人民的勤勞工作可以獲得成果
[00:10:37.000 --> 00:10:41.000]  播種的種子會得到豐收
[00:10:41.000 --> 00:10:44.000]  但是作為上帝的子民
[00:10:44.000 --> 00:10:46.000]  也有他們的義務
[00:10:46.000 --> 00:10:48.000]  包括尊重上帝
[00:10:48.000 --> 00:10:53.000]  和遵行他所定下來的一切的誡命
[00:10:53.000 --> 00:10:57.000]  這個原則也適用於基督徒
[00:10:57.000 --> 00:11:00.000]  如果我們要得到信耶穌的福氣
[00:11:00.000 --> 00:11:04.000]  我們就要遵行聖經的教導
[00:11:04.000 --> 00:11:06.000]  去行事為人
[00:11:06.000 --> 00:11:10.000]  才會得到聖經所提的福氣
[00:11:10.000 --> 00:11:13.000]  在主耶穌論八福的經文裡
[00:11:13.000 --> 00:11:17.000]  都是先提到我們要做些什麼
[00:11:17.000 --> 00:11:19.000]  然後才會得福氣
[00:11:19.000 --> 00:11:20.000]  舉兩個例子
[00:11:20.000 --> 00:11:25.000]  譬如承認自己靈性貧乏的人多麼有福
[00:11:25.000 --> 00:11:28.000]  他們是天國的子民
[00:11:28.000 --> 00:11:30.000]  我們自己要承認
[00:11:30.000 --> 00:11:32.000]  然後也要有一個福氣提到
[00:11:32.000 --> 00:11:36.000]  以仁慈待人的人多麼有福
[00:11:36.000 --> 00:11:40.000]  上帝也要以仁慈待他們
[00:11:40.000 --> 00:11:43.000]  都是我們自己要先做些什麼
[00:11:43.000 --> 00:11:48.000]  最近天國好聲音的報道會上
[00:11:48.000 --> 00:11:51.000]  我聽到黃牧師講道的時候
[00:11:51.000 --> 00:11:53.000]  提到有一個調查
[00:11:53.000 --> 00:11:56.000]  發現世界上大多數的人
[00:11:56.000 --> 00:11:58.000]  最喜歡的三樣東西
[00:11:58.000 --> 00:12:01.000]  第一是被愛
[00:12:01.000 --> 00:12:04.000]  第二是快樂
[00:12:04.000 --> 00:12:07.000]  第三是平安
[00:12:07.000 --> 00:12:12.000]  這三樣東西其實都是上帝賜給我們的福氣
[00:12:12.000 --> 00:12:16.000]  凡是願意接受耶穌做救主的人
[00:12:16.000 --> 00:12:19.000]  他就會經歷到被上帝所愛
[00:12:19.000 --> 00:12:21.000]  被耶穌所愛
[00:12:21.000 --> 00:12:25.000]  並且會得到在主裡面的喜樂
[00:12:25.000 --> 00:12:28.000]  不是快來快去的快樂
[00:12:28.000 --> 00:12:35.000]  不是需要吸食毒品去產生幻覺的快樂
[00:12:35.000 --> 00:12:39.000]  是內心的喜樂
[00:12:39.000 --> 00:12:44.000]  平安也是很多信耶穌的人的共同經歷
[00:12:44.000 --> 00:12:48.000]  證實主耶穌講過一句話是很真的
[00:12:48.000 --> 00:12:51.000]  我留下平安給你們
[00:12:51.000 --> 00:12:54.000]  我把我的平安賜給你們
[00:12:54.000 --> 00:12:58.000]  但是作為神的子民
[00:12:58.000 --> 00:12:59.000]  上帝的子民
[00:12:59.000 --> 00:13:04.000]  假如我們不全心去遵守上帝所定的誡命
[00:13:04.000 --> 00:13:07.000]  上帝也會懲罰我們
[00:13:07.000 --> 00:13:09.000]  不過上帝的懲罰
[00:13:09.000 --> 00:13:13.000]  總是希望他的子民悔改
[00:13:13.000 --> 00:13:19.000]  我們繼續看利物誌26章14-39節
[00:13:19.000 --> 00:13:22.000]  在這裡的經文裡面
[00:13:22.000 --> 00:13:25.000]  一共是提到了六種的懲罰
[00:13:25.000 --> 00:13:29.000]  而在40-45節就提到
[00:13:29.000 --> 00:13:32.000]  以色列的後代會悔改
[00:13:32.000 --> 00:13:36.000]  一共是構成了七段的經文
[00:13:36.000 --> 00:13:39.000]  七是代表完全
[00:13:39.000 --> 00:13:40.000]  在聖經裡面
[00:13:40.000 --> 00:13:42.000]  七是代表完全
[00:13:42.000 --> 00:13:44.000]  而這裡的結構
[00:13:44.000 --> 00:13:46.000]  我發覺就好像啟示錄的
[00:13:46.000 --> 00:13:48.000]  七印七號七碗之災
[00:13:48.000 --> 00:13:52.000]  也是有些類似的
[00:13:52.000 --> 00:13:55.000]  我們一起來看這些懲罰
[00:13:55.000 --> 00:13:57.000]  在16-17節的懲罰
[00:13:57.000 --> 00:14:00.000]  是降在人的身上
[00:14:00.000 --> 00:14:02.000]  上帝要使他們患病
[00:14:02.000 --> 00:14:04.000]  患絕症
[00:14:04.000 --> 00:14:07.000]  在以前醫藥不發達的時代
[00:14:07.000 --> 00:14:10.000]  就算患熱病
[00:14:10.000 --> 00:14:13.000]  都可能會致命的
[00:14:13.000 --> 00:14:16.000]  人是上帝所做的
[00:14:16.000 --> 00:14:18.000]  本來在我們的身體裡面
[00:14:18.000 --> 00:14:21.000]  都有抗病功能
[00:14:21.000 --> 00:14:24.000]  但是當上帝要懲罰人的時候
[00:14:24.000 --> 00:14:28.000]  第一步就是在他們的身體上
[00:14:28.000 --> 00:14:31.000]  那些男的同性戀者
[00:14:31.000 --> 00:14:35.000]  不肯承認愛滋病是上帝對他們的懲罰
[00:14:35.000 --> 00:14:37.000]  但是醫學有很多事實
[00:14:37.000 --> 00:14:40.000]  指出肝膠的人
[00:14:40.000 --> 00:14:44.000]  是最容易引起愛滋病的傳染
[00:14:44.000 --> 00:14:49.000]  除了身體的懲罰之外
[00:14:49.000 --> 00:14:53.000]  上帝也會停止保護以色列人
[00:14:53.000 --> 00:14:56.000]  使得敵人去攻擊他們
[00:14:56.000 --> 00:14:59.000]  他們也沒有能力抵抗外敵
[00:14:59.000 --> 00:15:00.000]  如果每個人都病了
[00:15:00.000 --> 00:15:02.000]  變成猶太病夫
[00:15:02.000 --> 00:15:04.000]  很難抵抗外敵的
[00:15:04.000 --> 00:15:09.000]  結果他們辛勞災眾
[00:15:09.000 --> 00:15:11.000]  就會被敵人搶去
[00:15:11.000 --> 00:15:14.000]  在失去了上帝的保護之後
[00:15:14.000 --> 00:15:17.000]  自己又沒有兵力保護自己
[00:15:17.000 --> 00:15:22.000]  就更加容易被人恐嚇
[00:15:22.000 --> 00:15:25.000]  而荒謬逃命
[00:15:25.000 --> 00:15:28.000]  經過了第一步的懲罰
[00:15:28.000 --> 00:15:31.000]  如果人民仍然不悔改的話
[00:15:31.000 --> 00:15:36.000]  就證明他們還耿和驕傲
[00:15:36.000 --> 00:15:41.000]  因此上帝就要加重七倍懲罰他們
[00:15:41.000 --> 00:15:45.000]  這表示上帝會用更嚴厲的方法
[00:15:45.000 --> 00:15:47.000]  去懲罰他們的子民
[00:15:47.000 --> 00:15:50.000]  十九至二十節就提到
[00:15:50.000 --> 00:15:53.000]  上帝會使土地堅硬
[00:15:53.000 --> 00:15:56.000]  像銅鐵一樣堅硬
[00:15:56.000 --> 00:15:58.000]  換句話說
[00:15:58.000 --> 00:16:00.000]  在第一期的災害的時候
[00:16:00.000 --> 00:16:04.000]  人民還可以殺種耕田
[00:16:04.000 --> 00:16:07.000]  但到了第二期的時候
[00:16:07.000 --> 00:16:09.000]  就連殺種的機會都沒有了
[00:16:09.000 --> 00:16:11.000]  土地堅硬不可以殺種
[00:16:11.000 --> 00:16:15.000]  我們所處的大自然
[00:16:15.000 --> 00:16:17.000]  是掌握在上帝的手裡
[00:16:17.000 --> 00:16:21.000]  上帝就使用他所創造的環境
[00:16:21.000 --> 00:16:23.000]  來懲罰人
[00:16:23.000 --> 00:16:28.000]  最近美國遭遇特大的龍捲風
[00:16:28.000 --> 00:16:31.000]  也很可能是由於上帝要美國人
[00:16:31.000 --> 00:16:34.000]  不要再還耿和驕傲
[00:16:34.000 --> 00:16:39.000]  要他們回歸到他們的開國祖先
[00:16:39.000 --> 00:16:41.000]  所信的上帝
[00:16:41.000 --> 00:16:43.000]  也不一定
[00:16:43.000 --> 00:16:45.000]  第三期的災害
[00:16:45.000 --> 00:16:49.000]  也是要加重七倍懲罰他們
[00:16:49.000 --> 00:16:52.000]  和第二期來比較
[00:16:52.000 --> 00:16:54.000]  第三期的懲罰
[00:16:54.000 --> 00:16:58.000]  更加是攻擊性強的懲罰
[00:16:58.000 --> 00:17:00.000]  在二十二節
[00:17:00.000 --> 00:17:04.000]  上帝會使猛獸攻擊他們的兒女和生畜
[00:17:04.000 --> 00:17:06.000]  直接使以色列人
[00:17:06.000 --> 00:17:10.000]  蒙受財物的損失
[00:17:10.000 --> 00:17:14.000]  如果我們從自然的角度去看這個懲罰
[00:17:14.000 --> 00:17:16.000]  其實那些猛獸
[00:17:16.000 --> 00:17:18.000]  會攻擊人民
[00:17:18.000 --> 00:17:20.000]  也很可能是由於土地堅硬
[00:17:20.000 --> 00:17:22.000]  影響了自然生態
[00:17:22.000 --> 00:17:26.000]  使他們連動物也沒得吃
[00:17:26.000 --> 00:17:29.000]  他們就要攻擊居民
[00:17:29.000 --> 00:17:32.000]  不過從屬靈的角度去看
[00:17:32.000 --> 00:17:35.000]  這些完全是由於以色列人
[00:17:35.000 --> 00:17:40.000]  繼續固執不聽從上帝
[00:17:40.000 --> 00:17:44.000]  引致他們受到第三期的懲罰
[00:17:44.000 --> 00:17:47.000]  經過了三期的懲罰之後
[00:17:47.000 --> 00:17:50.000]  假如以色列人仍然不悔改
[00:17:50.000 --> 00:17:52.000]  歸向上帝
[00:17:52.000 --> 00:17:56.000]  這樣的話他們就不僅是還耿和驕傲
[00:17:56.000 --> 00:17:58.000]  繼續固執
[00:17:58.000 --> 00:18:01.000]  是去到一個抗拒上帝的地步
[00:18:01.000 --> 00:18:05.000]  當我們看現代的西方國家
[00:18:05.000 --> 00:18:07.000]  本來很多西方國家
[00:18:07.000 --> 00:18:10.000]  都是承受了基督教的信仰遺產
[00:18:10.000 --> 00:18:13.000]  甚至聖經裡面很多的教導
[00:18:13.000 --> 00:18:16.000]  都已經融合在他們的文化當中
[00:18:16.000 --> 00:18:20.000]  很可惜近一百幾十年來
[00:18:20.000 --> 00:18:22.000]  雖然現代科學發現
[00:18:22.000 --> 00:18:25.000]  都是指向有上帝的存在
[00:18:25.000 --> 00:18:28.000]  而進化論已經去到破產邊緣
[00:18:28.000 --> 00:18:32.000]  但是由於人本主義作祟
[00:18:32.000 --> 00:18:34.000]  他們還是不肯悔改
[00:18:34.000 --> 00:18:37.000]  反而制定一些法律去壓制基督教
[00:18:37.000 --> 00:18:40.000]  在法國政府規定
[00:18:40.000 --> 00:18:42.000]  政教分離
[00:18:42.000 --> 00:18:45.000]  基督徒學生在大學裡面
[00:18:45.000 --> 00:18:48.000]  不可以借班房來祈禱
[00:18:48.000 --> 00:18:49.000]  讀經
[00:18:49.000 --> 00:18:51.000]  他們在中學會考
[00:18:51.000 --> 00:18:53.000]  一定要考一科哲學
[00:18:53.000 --> 00:18:55.000]  一定要考
[00:18:55.000 --> 00:18:57.000]  其實這些措施
[00:18:57.000 --> 00:18:59.000]  都是使得人民
[00:18:59.000 --> 00:19:01.000]  抗拒上帝
[00:19:01.000 --> 00:19:06.000]  由於以色列是上帝的子民
[00:19:06.000 --> 00:19:09.000]  當他們抗拒上帝的時候
[00:19:09.000 --> 00:19:12.000]  上帝就要進一步懲罰他們
[00:19:12.000 --> 00:19:14.000]  第四期的懲罰
[00:19:14.000 --> 00:19:17.000]  就是要用戰爭攻擊他們
[00:19:17.000 --> 00:19:19.000]  跟第一期比較
[00:19:19.000 --> 00:19:21.000]  第一期提到的敵人
[00:19:21.000 --> 00:19:24.000]  可能是侵佔了他們部分地方
[00:19:24.000 --> 00:19:26.000]  搶劫他們
[00:19:26.000 --> 00:19:28.000]  但是第四期的侵略
[00:19:28.000 --> 00:19:30.000]  就是全面性的侵略
[00:19:30.000 --> 00:19:32.000]  所以在二十五節提到
[00:19:32.000 --> 00:19:35.000]  城市外圍地區的人
[00:19:35.000 --> 00:19:37.000]  城市被人打爛了怎麼辦?
[00:19:37.000 --> 00:19:40.000]  就湧入城市避難
[00:19:42.000 --> 00:19:46.000]  因為城市有城牆保護
[00:19:46.000 --> 00:19:48.000]  裡面也有軍隊保護
[00:19:48.000 --> 00:19:52.000]  但是如果突然間有這麼多人湧入城市的話
[00:19:52.000 --> 00:19:54.000]  就會引起很多的問題
[00:19:54.000 --> 00:19:57.000]  引發了各種傳染病瘟疫
[00:19:57.000 --> 00:19:59.000]  糧食也會短缺
[00:19:59.000 --> 00:20:01.000]  以至糧食要配給
[00:20:01.000 --> 00:20:04.000]  所以二十六節提到
[00:20:04.000 --> 00:20:07.000]  就算配給到一些餅給他們
[00:20:07.000 --> 00:20:09.000]  吃就有得吃
[00:20:09.000 --> 00:20:12.000]  但是他們是不夠飽的
[00:20:12.000 --> 00:20:14.000]  這個情況
[00:20:14.000 --> 00:20:16.000]  在猶大國淪陷之前
[00:20:16.000 --> 00:20:18.000]  真是發生的
[00:20:18.000 --> 00:20:21.000]  耶利米先知在那個時代
[00:20:21.000 --> 00:20:23.000]  一天獲得一塊餅
[00:20:23.000 --> 00:20:26.000]  你想一天吃一塊麵包
[00:20:26.000 --> 00:20:28.000]  你夠不夠飽?
[00:20:28.000 --> 00:20:31.000]  過了四期的懲罰之後
[00:20:31.000 --> 00:20:33.000]  假如以色列人
[00:20:33.000 --> 00:20:36.000]  仍然都是要抗拒上帝的話
[00:20:36.000 --> 00:20:38.000]  第五期就慘了
[00:20:38.000 --> 00:20:40.000]  滅國之災
[00:20:40.000 --> 00:20:43.000]  在二十九節到三十三節
[00:20:43.000 --> 00:20:48.000]  就描寫滅國之前要發生的恐怖事件
[00:20:48.000 --> 00:20:51.000]  就是人要餓到
[00:20:51.000 --> 00:20:54.000]  吃自己兒女的肉
[00:20:54.000 --> 00:20:58.000]  不要以為這是一個誇張的描寫
[00:20:58.000 --> 00:21:00.000]  在列王紀下
[00:21:00.000 --> 00:21:03.000]  第六章二十四節到三十節
[00:21:03.000 --> 00:21:06.000]  就記載了一件事
[00:21:06.000 --> 00:21:11.000]  當撒瑪利亞城被圍困的時候
[00:21:11.000 --> 00:21:14.000]  有人向皇帝告狀
[00:21:14.000 --> 00:21:18.000]  原來有一件事發生
[00:21:18.000 --> 00:21:22.000]  有兩個婦人因為太餓
[00:21:22.000 --> 00:21:24.000]  每人都有一個兒子
[00:21:24.000 --> 00:21:26.000]  他們就同意
[00:21:26.000 --> 00:21:28.000]  不如我們吃兒子一起分
[00:21:28.000 --> 00:21:31.000]  今天先吃這個
[00:21:31.000 --> 00:21:33.000]  第二天就吃第二個
[00:21:33.000 --> 00:21:37.000]  第一天就吃了一個兒子
[00:21:37.000 --> 00:21:39.000]  到第二天的時候
[00:21:39.000 --> 00:21:43.000]  那個媽媽就把兒子藏起來
[00:21:43.000 --> 00:21:45.000]  不肯拿出去給人吃
