
[00:00:00.000 --> 00:00:05.100]  讓我們在神的面前準備好自己的心
[00:05:44.400 --> 00:05:46.400]  表示他們只是外人
[00:05:46.400 --> 00:05:48.400]  跟我們沒有關係
[00:05:48.400 --> 00:05:50.400]  為什麼撒拉要這樣做呢?
[00:05:50.400 --> 00:05:53.400]  因為當時古近東的地區
[00:05:53.400 --> 00:05:56.400]  主人和婢女所生的子女
[00:05:56.400 --> 00:05:59.400]  只要得到父親的承認
[00:05:59.400 --> 00:06:02.400]  他就能夠成為財產的繼承人
[00:06:02.400 --> 00:06:07.400]  可以跟正室的子女一起平分產業
[00:06:07.400 --> 00:06:09.400]  很明白了
[00:06:09.400 --> 00:06:11.400]  撒拉這樣說
[00:06:11.400 --> 00:06:14.400]  其實就是要將以實瑪利
[00:06:14.400 --> 00:06:17.400]  跟阿伯拉罕劃清界線
[00:06:17.400 --> 00:06:20.400]  所以9月11日這一段
[00:06:20.400 --> 00:06:22.400]  這件事是什麼事呢?
[00:06:22.400 --> 00:06:28.400]  其實就是在阿伯拉罕和撒拉開開心心
[00:06:28.400 --> 00:06:31.400]  為以實擺設斷瓦宴的時候
[00:06:31.400 --> 00:06:35.400]  撒拉一路盯著以實瑪利
[00:06:35.400 --> 00:06:38.400]  他看到以實瑪利的動作
[00:06:38.400 --> 00:06:42.400]  他意識到帶以實瑪利14年的
[00:06:42.400 --> 00:06:45.400]  帶以實瑪利14年的以實瑪利
[00:06:45.400 --> 00:06:48.400]  對以實是一個威脅
[00:06:48.400 --> 00:06:51.400]  他不但有能力傷害以實
[00:06:51.400 --> 00:06:54.400]  還會分薄了以實的產業
[00:06:54.400 --> 00:06:59.400]  所以當場就叫阿伯拉罕趕走兩子男
[00:06:59.400 --> 00:07:03.400]  我相信如果你在現場的時候
[00:07:03.400 --> 00:07:05.400]  你是其中的賓客
[00:07:05.400 --> 00:07:08.400]  這個場面好像很震撼
[00:07:08.400 --> 00:07:10.400]  很戲劇性
[00:07:10.400 --> 00:07:12.400]  對阿伯拉罕來說
[00:07:12.400 --> 00:07:15.400]  夏甲是他的妾
[00:07:15.400 --> 00:07:17.400]  始終是有情義的
[00:07:17.400 --> 00:07:22.400]  而以實瑪利更加是他的親骨肉
[00:07:22.400 --> 00:07:25.400]  而且兩父子一起生活了十多年
[00:07:25.400 --> 00:07:29.400]  感情其實應該比以實更加深
[00:07:29.400 --> 00:07:34.400]  所以當撒拉說要趕走他們
[00:07:34.400 --> 00:07:36.400]  就要他骨肉分離
[00:07:36.400 --> 00:07:38.400]  簡直是切了他的骨肉
[00:07:38.400 --> 00:07:42.400]  所以新罕見譯本更加貼切
[00:07:42.400 --> 00:07:45.400]  不但非常優秀
[00:07:45.400 --> 00:07:51.400]  原來這事在阿伯拉罕眼中看來非常惡
[00:07:51.400 --> 00:07:54.400]  是一件惡事
[00:07:54.400 --> 00:07:57.400]  就在阿伯拉罕心煩意亂的時候
[00:07:57.400 --> 00:08:00.400]  神安慰他
[00:08:00.400 --> 00:08:03.400]  提醒他其實兩個兒子
[00:08:03.400 --> 00:08:05.400]  我都幫你照顧
[00:08:05.400 --> 00:08:08.400]  十月十三節
[00:08:08.400 --> 00:08:10.400]  神對阿伯拉罕說
[00:08:10.400 --> 00:08:16.400]  你不必為這孩子和你的侍女憂愁
[00:08:16.400 --> 00:08:18.400]  意味著什麼呢?
[00:08:18.400 --> 00:08:20.400]  你不用擔心他們
[00:08:20.400 --> 00:08:22.400]  是神這樣說的
[00:08:22.400 --> 00:08:24.400]  如果神說你不用擔心他們
[00:08:24.400 --> 00:08:25.400]  那代表什麼呢?
[00:08:25.400 --> 00:08:30.400]  上帝會照顧他們
[00:08:30.400 --> 00:08:33.400]  這是上帝的保證
[00:08:33.400 --> 00:08:36.400]  撒拉對你的說話你要聽
[00:08:36.400 --> 00:08:40.400]  意思不是撒拉說什麼你都要聽
[00:08:40.400 --> 00:08:44.400]  上一次他聽了撒拉的話
[00:08:44.400 --> 00:08:46.400]  就搞出大麻煩
[00:08:46.400 --> 00:08:48.400]  多了個二十瑪利出來
[00:08:48.400 --> 00:08:50.400]  但這次要聽
[00:08:50.400 --> 00:08:51.400]  因為什麼呢?
[00:08:51.400 --> 00:08:53.400]  因為從以撒生的
[00:08:53.400 --> 00:08:58.400]  才要稱為你的後裔
[00:08:58.400 --> 00:09:01.400]  撒拉要兩母子離開
[00:09:01.400 --> 00:09:06.400]  原來是符合神應許
[00:09:06.400 --> 00:09:10.400]  以撒才是阿伯拉罕的後裔
[00:09:10.400 --> 00:09:14.400]  這個約
[00:09:14.400 --> 00:09:16.400]  至於你的侍女和他的兒子
[00:09:16.400 --> 00:09:18.400]  我都使他成為一國
[00:09:18.400 --> 00:09:20.400]  因為他也是你的後裔
[00:09:20.400 --> 00:09:23.400]  這就是重申了十七章的應許
[00:09:23.400 --> 00:09:27.400]  大家會記得十七章
[00:09:27.400 --> 00:09:31.400]  應許過以撒
[00:09:31.400 --> 00:09:34.400]  上帝會建立他的約
[00:09:34.400 --> 00:09:36.400]  要應許二十瑪利
[00:09:36.400 --> 00:09:39.400]  他也會成為大國的後裔
[00:09:39.400 --> 00:09:41.400]  是神的應許
[00:09:41.400 --> 00:09:46.400]  兩個都是他的兒子都有應許
[00:09:46.400 --> 00:09:48.400]  但有一個問題
[00:09:48.400 --> 00:09:50.400]  我們讀下去的時候
[00:09:50.400 --> 00:09:52.400]  好像有點奇怪
[00:09:52.400 --> 00:09:54.400]  剛剛算神先說完
[00:09:54.400 --> 00:09:55.400]  從以撒生的
[00:09:55.400 --> 00:09:57.400]  才稱為你的後裔
[00:09:57.400 --> 00:09:59.400]  接著又說
[00:09:59.400 --> 00:10:01.400]  那個也是你的後裔
[00:10:01.400 --> 00:10:04.400]  會不會有矛盾呢?
[00:10:04.400 --> 00:10:06.400]  讀到這裡的時候
[00:10:06.400 --> 00:10:10.400]  其實二十一章開頭的時候
[00:10:10.400 --> 00:10:13.400]  就說得很清楚
[00:10:13.400 --> 00:10:14.400]  大家記不記得
[00:10:14.400 --> 00:10:16.400]  二十一章的開頭
[00:10:16.400 --> 00:10:19.400]  可能我打漏了
[00:10:19.400 --> 00:10:21.400]  上一次說到什麼呢?
[00:10:21.400 --> 00:10:25.400]  然後說照著他所說的眷顧撒拉
[00:10:25.400 --> 00:10:28.400]  實現了撒拉的應許
[00:10:28.400 --> 00:10:30.400]  在年老的時候
[00:10:30.400 --> 00:10:32.400]  鎖定的時候到了
[00:10:32.400 --> 00:10:33.400]  撒拉懷孕
[00:10:33.400 --> 00:10:34.400]  生了一個兒子
[00:10:34.400 --> 00:10:35.400]  記不記得?
[00:10:35.400 --> 00:10:37.400]  上一次這樣說的
[00:10:37.400 --> 00:10:40.400]  以撒是按神的應許
[00:10:40.400 --> 00:10:46.400]  在神所定的日子賜給阿伯拉罕
[00:10:46.400 --> 00:10:47.400]  那時候
[00:10:47.400 --> 00:10:50.400]  是阿伯拉罕和撒拉都不能生育的時候
[00:10:50.400 --> 00:10:52.400]  就是說
[00:10:52.400 --> 00:10:55.400]  這個兒子不是從仁義所生的
[00:10:55.400 --> 00:10:59.400]  而是上帝用祂的大能賜給他們
[00:10:59.400 --> 00:11:03.400]  以撒就是按照神的應許而生
[00:11:03.400 --> 00:11:07.400]  神對阿伯拉罕後裔的恩若
[00:11:07.400 --> 00:11:09.400]  只會實現在以撒身上
[00:11:09.400 --> 00:11:11.400]  所以神說什麼呢?
[00:11:11.400 --> 00:11:12.400]  從以撒生的
[00:11:12.400 --> 00:11:15.400]  才稱為你的後裔
[00:11:15.400 --> 00:11:20.400]  這句話是從應許的盟約關係上說的
[00:11:20.400 --> 00:11:27.400]  而以撒瑪利的確是阿伯拉罕所生的
[00:11:27.400 --> 00:11:30.400]  神說他也是你的後裔
[00:11:30.400 --> 00:11:31.400]  是沒有矛盾的
[00:11:31.400 --> 00:11:35.400]  這是指向以撒瑪利和阿伯拉罕的血緣關係
[00:11:35.400 --> 00:11:40.400]  神對以撒瑪利另有應許
[00:11:40.400 --> 00:11:41.400]  神也應許他
[00:11:41.400 --> 00:11:46.400]  不過這個應許和阿伯拉罕的若是沒有關係的
[00:11:46.400 --> 00:11:49.400]  其實聖經一直很清楚
[00:11:49.400 --> 00:11:50.400]  說到什麼呢?
[00:11:50.400 --> 00:11:52.400]  神所說的阿伯拉罕的後裔
[00:11:52.400 --> 00:11:56.400]  是以撒和以撒的後裔的這條線
[00:11:56.400 --> 00:11:59.400]  大家試試玩一個遊戲
[00:11:59.400 --> 00:12:01.400]  你打開今天的經文
[00:12:01.400 --> 00:12:04.400]  9月21節
[00:12:04.400 --> 00:12:09.400]  你試試找一下以撒瑪利的名字出現了多少次
[00:12:09.400 --> 00:12:13.400]  找到了嗎?
[00:12:13.400 --> 00:12:15.400]  以撒瑪利的名字
[00:12:15.400 --> 00:12:16.400]  零頭
[00:12:16.400 --> 00:12:18.400]  出現了零次
[00:12:18.400 --> 00:12:22.400]  而9月21節主要是說以撒瑪利
[00:12:22.400 --> 00:12:26.400]  但是一次也沒有提到他的名字
[00:12:26.400 --> 00:12:29.400]  用什麼來稱呼他呢?
[00:12:29.400 --> 00:12:31.400]  孩子
[00:12:31.400 --> 00:12:33.400]  或者說侍女的兒子
[00:12:33.400 --> 00:12:35.400]  其實不單止這一段
[00:12:35.400 --> 00:12:41.400]  在整章21章關於阿伯拉罕的後裔的整個敘事當中
[00:12:41.400 --> 00:12:46.400]  聖經也是刻意隱藏以撒瑪利的名字
[00:12:46.400 --> 00:12:52.400]  反而以撒這個名字在上一次出現了五次
[00:12:52.400 --> 00:12:55.400]  今天這一段以撒也不是主角
[00:12:55.400 --> 00:12:57.400]  但是他的名字也出現了一次
[00:12:57.400 --> 00:12:58.400]  很明顯
[00:12:58.400 --> 00:13:01.400]  聖經是要帶出什麼訊息呢?
[00:13:01.400 --> 00:13:03.400]  雖然在血統上
[00:13:03.400 --> 00:13:06.400]  以撒瑪利是阿伯拉罕的後裔
[00:13:06.400 --> 00:13:09.400]  但是在神和阿伯拉罕的盟約中
[00:13:09.400 --> 00:13:12.400]  是沒有他的名字的
[00:13:12.400 --> 00:13:16.400]  這就是他和以撒的分別
[00:13:16.400 --> 00:13:19.400]  關於他的以撒的分別我不再說了
[00:13:19.400 --> 00:13:23.400]  因為我在你們的大綱裡已經做了一個表
[00:13:23.400 --> 00:13:26.400]  大家有興趣可以自己看看
[00:13:26.400 --> 00:13:30.400]  分清楚誰才是神應許的後裔
[00:13:30.400 --> 00:13:34.400]  對阿伯拉罕來說真的很重要
[00:13:34.400 --> 00:13:37.400]  對於不是神所應許的後裔
[00:13:37.400 --> 00:13:40.400]  他要防守
[00:13:40.400 --> 00:13:44.400]  所以要阿伯拉罕聽撒拉的話
[00:13:44.400 --> 00:13:51.400]  就是將以撒、瑪利和阿伯拉罕應許的後裔分開
[00:13:51.400 --> 00:13:53.400]  雖然如此
[00:13:53.400 --> 00:13:58.400]  神容許撒拉這個要求
[00:13:58.400 --> 00:14:01.400]  對阿伯拉罕、夏甲、以撒、瑪利
[00:14:01.400 --> 00:14:06.400]  從人情來說會不會比較殘忍呢?
[00:14:06.400 --> 00:14:13.400]  我相信阿伯拉罕聽起來很心痛
[00:14:13.400 --> 00:14:17.400]  夏甲也會覺得很殘忍
[00:14:17.400 --> 00:14:21.400]  我想起中國歷史上的一件事
[00:14:21.400 --> 00:14:24.400]  宋神宗的年代
[00:14:24.400 --> 00:14:28.400]  在皇宮裡工作坊的工人
[00:14:28.400 --> 00:14:33.400]  嫌棄為何皇宮裡的通道這麼窄
[00:14:33.400 --> 00:14:38.400]  於是要求宋神宗將通道擴闊
[00:14:38.400 --> 00:14:41.400]  因為他們是工作坊的工人 經常搬運
[00:14:41.400 --> 00:14:43.400]  很多這些工具
[00:14:43.400 --> 00:14:45.400]  雖然宋神宗也不明白
[00:14:45.400 --> 00:14:48.400]  為何皇宮裡的通道這麼窄
[00:14:48.400 --> 00:14:53.400]  彰顯不了皇宮應有的氣派
[00:14:53.400 --> 00:14:56.400]  但是皇宮的格局
[00:14:56.400 --> 00:15:01.400]  是開國皇帝宋太祖所定的
[00:15:01.400 --> 00:15:06.400]  太祖既然有能力和智慧開出趙家的皇朝
[00:15:06.400 --> 00:15:10.400]  宮廷的設計一定經過深思熟慮
[00:15:10.400 --> 00:15:16.400]  基於他對宋太祖的信任和尊重
[00:15:16.400 --> 00:15:19.400]  所以他不容許擴建
[00:15:19.400 --> 00:15:24.400]  後來發生一件事令工人造反
[00:15:24.400 --> 00:15:27.400]  拿著兵器衝入宮門
[00:15:27.400 --> 00:15:29.400]  但因為通道太窄
[00:15:29.400 --> 00:15:32.400]  朝廷只派一兵一卒
[00:15:32.400 --> 00:15:34.400]  就能擋住一群工人
[00:15:34.400 --> 00:15:36.400]  動亂很快就平息
[00:15:36.400 --> 00:15:40.400]  這時宋神宗才恍然大悟
[00:15:40.400 --> 00:15:47.400]  原來宋太祖將通道弄得這麼窄是容易的
[00:15:47.400 --> 00:15:54.400]  很多時候我們看見我們善辣的表層
[00:15:54.400 --> 00:16:01.400]  用自己能夠看到的範圍去斷定這件事是好還是壞
[00:16:01.400 --> 00:16:04.400]  但神是全局的
[00:16:04.400 --> 00:16:07.400]  你看不到的東西 祂看到
[00:16:07.400 --> 00:16:10.400]  上帝是謹守祂的應許
[00:16:10.400 --> 00:16:13.400]  也上帝是顧念所有的人
[00:16:13.400 --> 00:16:17.400]  神是容許下甲以實瑪利離開
[00:16:17.400 --> 00:16:20.400]  其實不是殘忍
[00:16:20.400 --> 00:16:22.400]  是一件好事
[00:16:22.400 --> 00:16:27.400]  一方面不但實現了阿伯拉罕的應許
[00:16:27.400 --> 00:16:32.400]  更是消除了阿伯拉罕家族裡所有人的張力
[00:16:32.400 --> 00:16:37.400]  中斷了他們之間彼此傷害的可能性
[00:16:37.400 --> 00:16:46.400]  神是眷顧了撒拉、阿伯拉罕、以實
[00:16:46.400 --> 00:16:51.400]  亦保護了下甲、以實瑪利
[00:16:51.400 --> 00:16:57.400]  你看下去的經文是神一直與他們同行
[00:16:57.400 --> 00:17:00.400]  神不是冷血
[00:17:00.400 --> 00:17:02.400]  撒拉要趕走他們
[00:17:02.400 --> 00:17:05.400]  但神卻要與他們同行
[00:17:05.400 --> 00:17:08.400]  如果我們明白神造萬物
[00:17:08.400 --> 00:17:10.400]  各安其事成為美好
[00:17:10.400 --> 00:17:14.400]  只是我們的智慧不能夠測透的話
[00:17:14.400 --> 00:17:19.400]  或者我們更懂得尊重上帝的容許
[00:17:19.400 --> 00:17:23.400]  尊重上帝的安排
[00:17:23.400 --> 00:17:27.400]  阿伯拉罕得到上帝的保證
[00:17:27.400 --> 00:17:32.400]  於是他將他的擔心變成信心
[00:17:32.400 --> 00:17:34.400]  他放手
[00:17:34.400 --> 00:17:36.400]  14節
[00:17:36.400 --> 00:17:42.400]  阿伯拉罕清早起來
[00:17:42.400 --> 00:17:46.400]  拿了餅和一袋水給了下甲
[00:17:46.400 --> 00:17:50.400]  搭在肩膊上將他和孩子一起送走
[00:17:50.400 --> 00:17:53.400]  其實這句說話好像很簡單
[00:17:53.400 --> 00:17:57.400]  但我發覺聖經刻意地仔細地描寫
[00:17:57.400 --> 00:17:59.400]  其實他不需要這樣說
[00:17:59.400 --> 00:18:04.400]  他阿伯拉罕清早起來把他們送走
[00:18:04.400 --> 00:18:10.400]  當然我們看到他的信心和行動
[00:18:10.400 --> 00:18:12.400]  但我們有一個問題
[00:18:12.400 --> 00:18:18.400]  既然他這麼不捨得他的兒子和侍女
[00:18:18.400 --> 00:18:23.400]  為什麼只給他們一個皮袋水和餅
[00:18:23.400 --> 00:18:28.400]  漫漫長路夠不夠?
[00:18:28.400 --> 00:18:30.400]  份量會有多少?
[00:18:30.400 --> 00:18:36.400]  多到只能夠搭在他的肩膊上
[00:18:36.400 --> 00:18:41.400]  他不是為他預備一匹小驢
[00:18:41.400 --> 00:18:43.400]  塞滿一袋物資
[00:18:43.400 --> 00:18:45.400]  有些人去旅行
[00:18:45.400 --> 00:18:47.400]  整個行李箱都是零食
[00:18:47.400 --> 00:18:52.400]  你發覺為什麼這麼簡陋?
[00:18:52.400 --> 00:18:55.400]  其實聖經描寫的細節很有意思
[00:18:55.400 --> 00:18:57.400]  當我看下去的時候
[00:18:57.400 --> 00:19:00.400]  事實上人可以預備多少東西?
[00:19:00.400 --> 00:19:03.400]  人準備日日滿有
[00:19:03.400 --> 00:19:06.400]  你充滿電也有用盡的日子
[00:19:06.400 --> 00:19:11.400]  基督神說你不必為孩子和侍女休守
[00:19:11.400 --> 00:19:13.400]  唯有阿伯拉罕認定
[00:19:13.400 --> 00:19:17.400]  上帝才是人的供應者
[00:19:17.400 --> 00:19:19.400]  是人的依靠的時候
[00:19:19.400 --> 00:19:22.400]  他就全然放手
[00:19:22.400 --> 00:19:28.400]  很放心地將下甲和以實瑪利交給神
[00:19:28.400 --> 00:19:31.400]  神才是人的供應
[00:19:31.400 --> 00:19:35.400]  我所預備的怎麼也不夠神那麼多
[00:19:35.400 --> 00:19:39.400]  這也是我們要學習的地方
[00:19:39.400 --> 00:19:41.400]  回看下甲
[00:19:41.400 --> 00:19:43.400]  下甲離開了阿伯拉罕
[00:19:43.400 --> 00:19:46.400]  失去了保護 失去了依靠 失去了方向
[00:19:46.400 --> 00:19:48.400]  他怎樣呢?
[00:19:48.400 --> 00:19:50.400]  他就在曠野裡流浪
[00:19:53.400 --> 00:19:55.400]  十五、十六節
[00:19:55.400 --> 00:19:58.400]  皮袋的水都用完了
[00:19:58.400 --> 00:20:01.400]  下甲就將孩子放在一棵小樹下
[00:20:01.400 --> 00:20:03.400]  自己走開一箭之搖
[00:20:03.400 --> 00:20:05.400]  相對而座
[00:20:05.400 --> 00:20:07.400]  我不忍心看到孩子死
[00:20:07.400 --> 00:20:09.400]  於是就爆哭了
[00:20:09.400 --> 00:20:14.400]  那些水一定會用完的
[00:20:14.400 --> 00:20:16.400]  他們含乳絕望
[00:20:16.400 --> 00:20:18.400]  我們會不會奇怪?
[00:20:18.400 --> 00:20:21.400]  以實瑪利當時多少歲?
[00:20:21.400 --> 00:20:24.400]  他大了以實十四年
[00:20:24.400 --> 00:20:27.400]  以實斷大約三歲左右
[00:20:27.400 --> 00:20:29.400]  也有十七歲
[00:20:29.400 --> 00:20:31.400]  十七歲的少年
[00:20:31.400 --> 00:20:33.400]  他說要有孩子
[00:20:33.400 --> 00:20:35.400]  剛才我們說了怎樣要有孩子
[00:20:35.400 --> 00:20:39.400]  但其實除了因為他不在系統之外
[00:20:39.400 --> 00:20:42.400]  其實也凸顯了他的軟弱
[00:20:42.400 --> 00:20:47.400]  以實瑪利在阿伯拉罕家裡出生長大
[00:20:47.400 --> 00:20:50.400]  自小嬌生慣養
[00:20:50.400 --> 00:20:52.400]  他很快就捱不住
[00:20:52.400 --> 00:20:55.400]  反而下甲強得多
[00:20:55.400 --> 00:20:57.400]  皮裏出身
[00:20:57.400 --> 00:20:59.400]  捱慣了
[00:20:59.400 --> 00:21:02.400]  而且先前也有出走經驗
[00:21:02.400 --> 00:21:04.400]  在曠野裡捱過
[00:21:04.400 --> 00:21:08.400]  相信在曠野這段路裡
[00:21:08.400 --> 00:21:12.400]  以實瑪利是要下甲扶著來走的
[00:21:12.400 --> 00:21:15.400]  以實瑪利當時已經很虛弱
[00:21:15.400 --> 00:21:17.400]  走不動又缺水
[00:21:17.400 --> 00:21:21.400]  下甲看到這個情況
[00:21:21.400 --> 00:21:23.400]  兒子已經沒力再走
[00:21:23.400 --> 00:21:25.400]  唯有將他放在樹下
[00:21:25.400 --> 00:21:28.400]  望著兒子快要死了
[00:21:28.400 --> 00:21:31.400]  在完全絕望的情況下就爆哭
[00:21:31.400 --> 00:21:34.400]  有沒有留意到?
[00:21:34.400 --> 00:21:36.400]  他只是哭著
[00:21:36.400 --> 00:21:37.400]  沒有祈求
[00:21:37.400 --> 00:21:39.400]  沒有求告上帝
[00:21:39.400 --> 00:21:42.400]  但是憐憫人的上帝
[00:21:42.400 --> 00:21:48.400]  是主動的跟他說話
[00:21:48.400 --> 00:21:51.400]  上帝聽見兒子的聲音
[00:21:51.400 --> 00:21:53.400]  是什麼聲音呢?
[00:21:53.400 --> 00:21:56.400]  可能是哭的聲音
[00:21:56.400 --> 00:21:57.400]  可能是祈禱的聲音
