
[00:00:00.000 --> 00:00:02.800]  一起來禱告,來仰望他
[00:02:45.300 --> 00:02:50.300]  這個年長的約翰,他在一生的當中跟隨了主耶穌
[00:02:50.300 --> 00:02:53.300]  得出來的一個生命中的觀察
[00:02:53.300 --> 00:02:57.000]  也成為聖靈在當中感動我們學習的事情
[00:02:57.000 --> 00:02:59.800]  主耶穌要來了,要我們做些什麼?
[00:02:59.800 --> 00:03:05.000]  主耶穌告訴我們,我們做他兒女的需要彼此的來相愛
[00:03:05.000 --> 00:03:09.500]  這個彼此相愛就是我們在教會中,信徒中的任務
[00:03:09.500 --> 00:03:13.100]  在相愛的當中,見證了神自己的大能
[00:03:13.100 --> 00:03:17.700]  在相愛的當中,表明了神的愛已經勝過了一切
[00:03:17.700 --> 00:03:24.700]  所以在這個月份,最後的六月份的信息的宣講的時候
[00:03:24.700 --> 00:03:28.100]  我希望透過這個經文當中提醒我們
[00:03:28.100 --> 00:03:33.100]  接待的恩賜來看見我們在屬靈生活的裡面
[00:03:33.100 --> 00:03:36.700]  是如何因著神給我們的更新變化
[00:03:36.700 --> 00:03:41.700]  我們在人際關係,在接待周圍的人上面
[00:03:41.700 --> 00:03:45.100]  都有一樣的這個舉動
[00:03:45.100 --> 00:03:47.700]  教會生活是彼此的相愛
[00:03:47.700 --> 00:03:52.100]  但有些時候我們需要學會如何的接待周圍的人
[00:03:52.100 --> 00:03:54.100]  我們叫科旅
[00:03:54.100 --> 00:03:59.900]  在座的當中,你們有沒有曾經給人家接待過的?有沒有?
[00:03:59.900 --> 00:04:03.500]  我不是旅館那種接待,不是hotel那種接待
[00:04:03.500 --> 00:04:06.100]  是不用付錢的到人家家裡面
[00:04:06.100 --> 00:04:09.100]  吃的是他的,住的是他的,ok?
[00:04:09.100 --> 00:04:11.300]  有沒有經歷過這個?有嗎?
[00:04:11.300 --> 00:04:14.300]  你的總體的經驗怎麼樣?好還是壞?
[00:04:14.300 --> 00:04:17.900]  相當好啊,給best person還好,是不是?
[00:04:17.900 --> 00:04:22.500]  我們知道在初期的教會裡面,他們沒有旅館
[00:04:22.500 --> 00:04:27.900]  就算是有旅館,都是一些鄉人經過的地方
[00:04:27.900 --> 00:04:30.700]  聽說在那個時候經過一些歷史的考據
[00:04:30.700 --> 00:04:36.100]  有很多基督徒都不願意住在第一世紀的所謂的旅館的裡面
[00:04:36.100 --> 00:04:40.900]  因為這些旅館當中,就有很多這些不正當的事情
[00:04:40.900 --> 00:04:46.900]  可以說旅館那個時候就是一個妓女做生意的地方
[00:04:46.900 --> 00:04:48.700]  所以在初期的教會裡面
[00:04:48.700 --> 00:04:52.300]  當信徒要離家到了別的地方去的時候
[00:04:52.300 --> 00:04:56.900]  往往都需要別的信徒的家庭來接待他們
[00:04:56.900 --> 00:04:59.500]  所以在初期的教會裡當中
[00:04:59.500 --> 00:05:03.500]  彼此相愛是一個愛中的實在
[00:05:03.500 --> 00:05:06.100]  但同時間有一些過路的人
[00:05:06.100 --> 00:05:09.300]  比方說是一個傳道人,比方是一個聖徒
[00:05:09.300 --> 00:05:12.300]  到了別的地方,那誰去接待他?
[00:05:12.300 --> 00:05:14.500]  就是教會裡面的弟兄姊妹
[00:05:14.500 --> 00:05:20.100]  往往這些接待的功課都落在教會的帶領者裡面
[00:05:20.100 --> 00:05:25.900]  若是大家在主愛的生活當中用心的話
[00:05:25.900 --> 00:05:28.700]  你都曉得,當你福星過來的時候
[00:05:28.700 --> 00:05:31.900]  神就把不一樣的事情教在你的裡面
[00:05:31.900 --> 00:05:35.100]  以前就是說一個小的部分的事工
[00:05:35.100 --> 00:05:37.700]  當你的愛被福星過來的時候
[00:05:37.700 --> 00:05:39.700]  神就把很多的事情教給你
[00:05:39.700 --> 00:05:42.300]  其中一個就是接待的事情
[00:05:42.300 --> 00:05:46.100]  那麼在約翰三書裡面有講到三個人物
[00:05:46.100 --> 00:05:48.900]  第一個人叫做蓋尤
[00:05:48.900 --> 00:05:54.100]  蓋尤就是當時候的一個在聚會的地方當中的一個帶領者
[00:05:54.100 --> 00:05:56.100]  大概是當地的一個長老吧
[00:05:56.100 --> 00:05:59.500]  或者一個在當中的一個吉士
[00:05:59.500 --> 00:06:03.300]  然後在當中因應做眾聖徒很多的需要
[00:06:03.300 --> 00:06:05.900]  他就開始了做這個接待的工作
[00:06:05.900 --> 00:06:09.300]  你看,一個要負責教會的事工
[00:06:09.300 --> 00:06:13.300]  要照顧不同弟兄姊妹的需要的一個帶領者
[00:06:13.300 --> 00:06:17.300]  同時間也是要接待經過的眾聖徒
[00:06:17.300 --> 00:06:20.100]  在當中我們開始了看見
[00:06:20.100 --> 00:06:26.500]  原來神對這個接待的工作有一個非常肯定的描寫
[00:06:26.500 --> 00:06:32.900]  在初期教會裡面常常講到接待就是講到非常美好的一個事情
[00:06:32.900 --> 00:06:36.100]  你還記得舊約裡面講到這個亞巴蘭
[00:06:36.100 --> 00:06:42.100]  亞巴蘭罕因做接待的兩個經過的這個的人
[00:06:42.100 --> 00:06:46.500]  後來不知不覺就接待了天使嗎
[00:06:46.500 --> 00:06:52.100]  在希伯來書也同樣的講不要忘記用愛心來接待
[00:06:52.100 --> 00:06:55.500]  然後在彼得前書裡面講到當你做接待的時候
[00:06:55.500 --> 00:06:57.500]  不要看這個是一個責任
[00:06:57.500 --> 00:06:59.900]  看是一個神所給你的一個工作
[00:06:59.900 --> 00:07:02.300]  所以不要發怨言
[00:07:02.300 --> 00:07:05.500]  甚至當時候初期教會的執事
[00:07:05.500 --> 00:07:11.100]  其中一個任務就是樂意來接待經過的人
[00:07:11.100 --> 00:07:14.300]  一個教會有一個帶領者已經很好
[00:07:14.300 --> 00:07:17.300]  那個教會帶領者還需要做這個接待的工作
[00:07:17.300 --> 00:07:18.700]  豈不是很累嗎
[00:07:18.700 --> 00:07:23.100]  為什麼一個帶領者需要做接待的工作
[00:07:23.100 --> 00:07:27.100]  願三叔在當中給我們四個的提示
[00:07:27.100 --> 00:07:28.300]  四個的原因
[00:07:28.300 --> 00:07:30.500]  我願今天我們透過這個經文
[00:07:30.500 --> 00:07:35.500]  我們重新的把初期教會的美麗放在教會生活裡面
[00:07:35.500 --> 00:07:38.900]  重新的看到這個主愛在我們裡面當中
[00:07:38.900 --> 00:07:42.300]  叫我們在教會生活當中
[00:07:42.300 --> 00:07:44.500]  不單只是得著依處
[00:07:44.500 --> 00:07:47.300]  也成為我們一個福祉
[00:07:47.300 --> 00:07:52.500]  為什麼大教會的領袖需要去接待在外來的客女呢
[00:07:52.500 --> 00:07:54.100]  當中有四個的原因
[00:07:54.100 --> 00:07:56.100]  第一個
[00:07:56.100 --> 00:08:01.900]  當一個帶領者願意去接待遠來路過的人
[00:08:01.900 --> 00:08:07.500]  其實是顯露他是忠於神的吩咐
[00:08:07.500 --> 00:08:11.300]  他心裡面透過這個喜來的接待
[00:08:11.300 --> 00:08:14.900]  就說明他是一個忠心的人
[00:08:14.900 --> 00:08:17.500]  在約翰三叔的第五節裡面說
[00:08:17.500 --> 00:08:18.700]  親愛的弟兄啊
[00:08:18.700 --> 00:08:22.900]  凡你做客女的弟兄所行的都是忠心的
[00:08:22.900 --> 00:08:27.100]  這裡給我們看的清楚一個事情就是
[00:08:27.100 --> 00:08:31.500]  這個年長的約翰可能以前沒有認識過這個該有
[00:08:31.500 --> 00:08:32.900]  只是聽到這個人
[00:08:32.900 --> 00:08:37.100]  然而因為這個人願意去接待一個客女
[00:08:37.100 --> 00:08:39.700]  就看到原來這個的帶領者
[00:08:39.700 --> 00:08:43.300]  以這個作為服侍神的根據
[00:08:43.300 --> 00:08:46.900]  我們大家都曉得接待一個我們認識的人比較容易
[00:08:46.900 --> 00:08:48.100]  對不對
[00:08:48.100 --> 00:08:50.700]  比如說你有一個老朋友老同學
[00:08:50.700 --> 00:08:52.100]  現在住在洛杉磯
[00:08:52.100 --> 00:08:54.700]  你說路過可不可以在裡面住一下
[00:08:54.700 --> 00:08:56.300]  他當然很高興快樂
[00:08:56.300 --> 00:08:57.700]  因為你認識這個人
[00:08:57.700 --> 00:09:00.500]  該有這個帶領者卻不是這樣
[00:09:00.500 --> 00:09:04.100]  他是看到遠方來的聖徒雖然不認識
[00:09:04.100 --> 00:09:07.300]  竟然願意去接待他開放你的家
[00:09:07.300 --> 00:09:11.900]  就給我們看見這個的俗齡帶領者生命中的成熟
[00:09:11.900 --> 00:09:13.100]  他看到什麼
[00:09:13.100 --> 00:09:16.700]  看到當有一個聖徒黏在基督的生命裡面
[00:09:16.700 --> 00:09:18.500]  這個就是你的弟兄
[00:09:18.500 --> 00:09:20.300]  這個就是你的肢體
[00:09:20.300 --> 00:09:22.100]  這個就是你的姊妹
[00:09:22.100 --> 00:09:25.700]  我覺得這個是一個很奇妙的神速給我們的看見
[00:09:25.700 --> 00:09:27.700]  今天我們的團聚生活也是一樣
[00:09:27.700 --> 00:09:32.100]  我們今天的團聚生活不是按照我的喜悅來選擇
[00:09:32.100 --> 00:09:35.300]  是因為我在主耶穌基督裡面的位分
[00:09:35.300 --> 00:09:38.500]  跟上另外一個弟兄姊妹在基督裡面的位分
[00:09:38.500 --> 00:09:40.100]  黏在起來的時候
[00:09:40.100 --> 00:09:42.900]  原來這個就叫做團聚的生活
[00:09:42.900 --> 00:09:44.500]  我們要感謝讚美主
[00:09:44.500 --> 00:09:47.100]  若是今天透過我們肉身的選擇
[00:09:47.100 --> 00:09:49.500]  來選擇我們人際關係的話
[00:09:49.500 --> 00:09:52.500]  我相信我們會有很多的痛苦
[00:09:52.500 --> 00:09:57.300]  因為我們的不完美加上別人的軟美加起來就是更不完美
[00:09:57.300 --> 00:09:58.500]  我們讚美主
[00:09:58.500 --> 00:09:59.700]  我們歌頌神
[00:09:59.700 --> 00:10:02.300]  神為你踏上了教會的生活
[00:10:02.300 --> 00:10:03.900]  在教會的生活當中
[00:10:03.900 --> 00:10:05.300]  你開始的看見
[00:10:05.300 --> 00:10:09.300]  原來我們的生命在主的面前更新變化的時候
[00:10:09.300 --> 00:10:11.900]  就看見原來我們的不足
[00:10:11.900 --> 00:10:14.900]  也看到另外弟兄姊妹在主愛的當中
[00:10:14.900 --> 00:10:16.500]  經過他的充滿的時候
[00:10:16.500 --> 00:10:18.100]  我們連接起來的時候
[00:10:18.100 --> 00:10:20.700]  這個叫做愛中的謙卑
[00:10:20.700 --> 00:10:22.100]  愛中的謙卑
[00:10:22.100 --> 00:10:23.300]  感謝讚美主
[00:10:23.300 --> 00:10:28.900]  原來這個約翰不認不一定認識當地的這個長老叫做蓋尤
[00:10:28.900 --> 00:10:33.100]  然而因為他這一種的服飾就心乏了
[00:10:33.100 --> 00:10:36.300]  引起了他心裡面的喜樂
[00:10:36.300 --> 00:10:38.700]  我覺得做神的工作就是這樣子
[00:10:38.700 --> 00:10:41.300]  一個人任意投資在人的生命的裡面
[00:10:41.300 --> 00:10:44.700]  看見一個人屬於生命當中有所成長的時候
[00:10:44.700 --> 00:10:46.100]  就是高興快樂
[00:10:46.100 --> 00:10:47.700]  不管是在哪一個團體
[00:10:47.700 --> 00:10:49.900]  不管是他接受主的時候
[00:10:49.900 --> 00:10:53.700]  是不是在我作為一個牧師傳福音的時候信主
[00:10:53.700 --> 00:10:57.300]  還是謝偉光牧師來傳福音的信主
[00:10:57.300 --> 00:11:00.100]  或者是一個弟兄姊妹為他做見證信主
[00:11:00.100 --> 00:11:02.900]  不管如何心裡面就是很喜樂
[00:11:02.900 --> 00:11:05.900]  看見約翰的喜樂的滿足就在這裡
[00:11:05.900 --> 00:11:09.900]  當一個人的眼睛能夠看見神所給他的吩咐
[00:11:09.900 --> 00:11:13.500]  並且在當中帶著願意的心來接待
[00:11:13.500 --> 00:11:18.900]  就在那個時候我們發現我們的服飾就開啟喜樂了
[00:11:18.900 --> 00:11:20.900]  我們在粵語部有一個姊妹
[00:11:20.900 --> 00:11:22.700]  最近福星過來
[00:11:22.700 --> 00:11:25.100]  然後她過去曾經有這個想法
[00:11:25.100 --> 00:11:27.700]  她說我有什麼可以服侍神
[00:11:27.700 --> 00:11:30.900]  那麼她過去的生活裡面她有一點憂鬱
[00:11:30.900 --> 00:11:33.500]  因為她的先生是做生意的
[00:11:33.500 --> 00:11:37.500]  所以對她來說生活裡面沒有需要愁的
[00:11:37.500 --> 00:11:41.900]  也不要需要有什麼特別的責任感要做些什麼
[00:11:41.900 --> 00:11:45.100]  但是當主的愛臨到她的身上福星過來的時候
[00:11:45.100 --> 00:11:46.500]  有一天她跟我說
[00:11:46.500 --> 00:11:48.500]  她說我正在夢想
[00:11:48.500 --> 00:11:50.100]  我說你在夢想什麼
[00:11:50.100 --> 00:11:52.100]  她夢想以後有個機會
[00:11:52.100 --> 00:11:54.700]  我可以開一個餅店
[00:11:54.700 --> 00:11:56.900]  那麼這個餅店的作用是什麼呢
[00:11:56.900 --> 00:11:59.500]  她希望這個餅店開了以後的時候
[00:11:59.500 --> 00:12:06.500]  透過幫助那一些在本區裡面的一些年長的人
[00:12:06.500 --> 00:12:10.500]  或者是工作忙碌的家庭要照顧上一代的
[00:12:10.500 --> 00:12:13.500]  他們可以經過回家的時候
[00:12:13.500 --> 00:12:17.700]  可以買最便宜但是很有愛心的餅帶回家的時候
[00:12:17.700 --> 00:12:20.100]  這是我對這些家庭的服侍
[00:12:20.100 --> 00:12:21.300]  多美麗
[00:12:21.300 --> 00:12:26.900]  最近這個姊妹開始用我們的廚房來嘗試不同的糕點
[00:12:26.900 --> 00:12:29.700]  我希望以後的時候沒有午餐供應
[00:12:29.700 --> 00:12:31.300]  就有她的點心供應
[00:12:31.300 --> 00:12:33.700]  因為這個點心是愛心的點心
[00:12:33.700 --> 00:12:34.900]  是自己做的
[00:12:34.900 --> 00:12:36.500]  哈利路亞感謝神
[00:12:36.500 --> 00:12:38.300]  原來我們的生命就是這樣子
[00:12:38.300 --> 00:12:41.100]  剛剛有的生命就是看到凡有弟兄姊妹
[00:12:41.100 --> 00:12:43.500]  經歷到神之子的這種科目
[00:12:43.500 --> 00:12:45.100]  生命當中有改觀
[00:12:45.100 --> 00:12:49.500]  在當中發現原來過去的時候是不願意去親近神的
[00:12:49.500 --> 00:12:51.100]  如今是科目神的
[00:12:51.100 --> 00:12:54.900]  以前的時候發現他有一種的個人的需要
[00:12:54.900 --> 00:12:56.900]  現在開始看到教會的需要的時候
[00:12:56.900 --> 00:12:58.500]  原來這一種的改變
[00:12:58.500 --> 00:13:03.500]  這成為眾聖徒、眾教會的帶領者當中的高興快樂
[00:13:03.500 --> 00:13:04.300]  你知道嗎
[00:13:04.300 --> 00:13:08.300]  這種的高興人家會看出來
[00:13:08.300 --> 00:13:10.100]  今天我們的服侍也是一樣
[00:13:10.100 --> 00:13:13.300]  今天我們的服侍是應著責任而來的
[00:13:13.300 --> 00:13:15.100]  還是應著傳授喜樂而來的
[00:13:15.100 --> 00:13:16.300]  都能夠看見
[00:13:16.300 --> 00:13:21.100]  這個年長的約翰能夠看見該由生命當中的喜樂
[00:13:21.100 --> 00:13:23.100]  看見他服侍當中的精神
[00:13:23.100 --> 00:13:24.300]  心裡面就喜樂
[00:13:24.300 --> 00:13:26.500]  他說我跟你一起喜樂
[00:13:26.500 --> 00:13:29.300]  讓我們在當中分享這種的盼望
[00:13:29.300 --> 00:13:31.300]  分享這種的喜樂
[00:13:31.300 --> 00:13:35.700]  你知道有些時候我們做一個帶領者
[00:13:35.700 --> 00:13:38.300]  不管是小組的組長或者團企
[00:13:38.300 --> 00:13:40.300]  或者主義學的帶領者
[00:13:40.300 --> 00:13:41.900]  有些時候我們都知道
[00:13:41.900 --> 00:13:44.500]  我們有些時候工作、事工都很累
[00:13:44.500 --> 00:13:45.900]  對不對
[00:13:45.900 --> 00:13:49.300]  沒有一個人當上了一個神所給他的工作
[00:13:49.300 --> 00:13:50.700]  都是很輕鬆的
[00:13:50.700 --> 00:13:51.500]  沒有
[00:13:51.500 --> 00:13:52.700]  都是開始累
[00:13:52.700 --> 00:13:53.900]  做爸爸的就曉得
[00:13:53.900 --> 00:13:54.900]  做媽媽的曉得
[00:13:54.900 --> 00:13:56.700]  以前還沒有小孩子的時候
[00:13:56.700 --> 00:13:58.300]  就求神給你有小孩子
[00:13:58.300 --> 00:13:59.500]  有了之後你就說
[00:13:59.500 --> 00:14:02.900]  神啊 我不要這個小孩子 因為太累了
[00:14:02.900 --> 00:14:05.300]  做一個俗齡帶領者也是一樣
[00:14:05.300 --> 00:14:10.900]  然而他不因為他身上要負上的這些重擔
[00:14:10.900 --> 00:14:13.300]  他就不願意
[00:14:13.300 --> 00:14:18.900]  他上這個高台來接待周圍遠來的人
[00:14:18.900 --> 00:14:23.900]  原來這個是一個教會帶領者美好的見證
[00:14:23.900 --> 00:14:25.900]  你說就是這樣基本嗎
[00:14:25.900 --> 00:14:27.100]  就是這樣簡單嗎
[00:14:27.100 --> 00:14:29.500]  我說是 就是這樣子基本
[00:14:29.500 --> 00:14:30.700]  就是這樣簡單
[00:14:30.700 --> 00:14:34.100]  因為其實當我們明白了神的真理以後
[00:14:34.100 --> 00:14:35.700]  我們在真理的當中
[00:14:35.700 --> 00:14:38.100]  看見自己需要神的恩典的時候
[00:14:38.100 --> 00:14:39.500]  就產生了這種愛
[00:14:39.500 --> 00:14:40.900]  這種愛流露的地方
[00:14:40.900 --> 00:14:42.700]  第一個就是你家裡的人
[00:14:42.700 --> 00:14:46.500]  以後就流露在家庭外面的人
[00:14:46.500 --> 00:14:50.100]  最直接的作為信主的兒女們
[00:14:50.100 --> 00:14:52.500]  我們流露愛的地方就在教會
[00:14:52.500 --> 00:14:58.700]  所以沒有一個冷的教會生活
[00:14:58.700 --> 00:15:00.900]  只有一個熱的教會生活
[00:15:00.900 --> 00:15:03.500]  當一個人熱愛主耶穌的時候
[00:15:03.500 --> 00:15:06.700]  他的教會生活也是熱空空的
[00:15:06.700 --> 00:15:09.100]  今天就是這樣子
[00:15:09.100 --> 00:15:12.700]  過去我認識一個東岸當中一個長老
[00:15:12.700 --> 00:15:17.500]  那個長老他對教會的施工有很大的負擔
[00:15:17.500 --> 00:15:20.100]  他全時間上班
[00:15:20.100 --> 00:15:23.300]  然後週末的時候整個時間就交給教會
[00:15:23.300 --> 00:15:26.500]  他把他自己的家開放
[00:15:26.500 --> 00:15:30.700]  那個時候這個長老在紐約那邊生活
[00:15:30.700 --> 00:15:33.100]  他說一到星期五下午的時候就開始緊張
[00:15:33.100 --> 00:15:33.900]  緊張什麼就是
[00:15:33.900 --> 00:15:36.900]  哎呀有一些年輕人要到我們家裡面聚會
[00:15:36.900 --> 00:15:39.900]  一來就是四十個五十個六十個七十個
[00:15:39.900 --> 00:15:42.100]  那麼你知道住在紐約東岸就曉得
[00:15:42.100 --> 00:15:43.500]  一到夏天的時候呢
[00:15:43.500 --> 00:15:45.900]  那個天氣就開始悶熱
[00:15:45.900 --> 00:15:49.100]  所以一到他星期五下午的時候
[00:15:49.100 --> 00:15:50.700]  就要下班的時候開始緊張了
[00:15:50.700 --> 00:15:52.900]  就問他的太太說你準備好了沒有
[00:15:52.900 --> 00:15:54.100]  他說我們都準備好
[00:15:54.100 --> 00:15:56.300]  那麼你知道年輕人到你家的時候
[00:15:56.300 --> 00:15:59.100]  不是每個人都是吃飽的來
[00:15:59.100 --> 00:16:01.700]  OK有些人來的時候你問他你吃了沒有
[00:16:01.700 --> 00:16:03.100]  對不起我沒有吃
[00:16:03.100 --> 00:16:04.700]  那麼那個時候就要怎麼樣
[00:16:04.700 --> 00:16:06.300]  那個太太要幫忙就要煮
[00:16:06.300 --> 00:16:09.500]  所以每一次有這個年輕人來到他的家裡面的時候
[00:16:09.500 --> 00:16:11.100]  那個太太就是要服侍
[00:16:11.100 --> 00:16:12.700]  這個長老的太太就是要服侍
[00:16:12.700 --> 00:16:13.700]  你沒有吃嗎給你
[00:16:13.700 --> 00:16:15.700]  你要喝水嗎給你
[00:16:15.700 --> 00:16:18.300]  那麼最糟糕的就是人來的時候呢
[00:16:18.300 --> 00:16:20.500]  進進出出你知道嗎進進出出
[00:16:20.500 --> 00:16:21.500]  門打開了
[00:16:21.500 --> 00:16:24.100]  有些人帶這個音樂的樂器來
[00:16:24.100 --> 00:16:26.700]  有些人說對不起啊我要去接送別的人
[00:16:26.700 --> 00:16:28.700]  所以進來出去進來出去
[00:16:28.700 --> 00:16:31.300]  在紐約的這個天氣裡面就曉得
[00:16:31.300 --> 00:16:34.500]  冷的空氣就留不在在家裡面
[00:16:34.500 --> 00:16:36.100]  所以開始聚會的時候
[00:16:36.100 --> 00:16:37.700]  就會有人埋怨說
[00:16:37.700 --> 00:16:39.100]  哎你家怎麼搞的
[00:16:39.100 --> 00:16:42.100]  為什麼這個家裡面都是沒有開冷氣
[00:16:42.100 --> 00:16:43.500]  你們真的沒有開冷氣嗎
[00:16:43.500 --> 00:16:47.100]  為什麼省錢沒有加冷氣嗎
[00:16:47.100 --> 00:16:50.500]  那麼有一回呢他接待他不是一次
[00:16:50.500 --> 00:16:53.100]  每次在接待這些年輕人的時候呢
[00:16:53.100 --> 00:16:56.500]  有些人結束團聚了不一定要回家的
[00:16:56.500 --> 00:16:58.300]  有些人呢還在家裡面
[00:16:58.300 --> 00:17:02.100]  在他們的這個basement裡面還要還要談話
[00:17:02.100 --> 00:17:06.100]  有些時候他說我沒有車你可以送送我回家嗎
[00:17:06.100 --> 00:17:07.200]  所以有大堆的事情
[00:17:07.200 --> 00:17:10.600]  但有一次呢他分享他這個見證的時候
[00:17:10.600 --> 00:17:11.900]  讓我非常的感動
[00:17:11.900 --> 00:17:14.900]  他說有一回這些的年輕人走了以後
[00:17:14.900 --> 00:17:21.700]  發覺到呢地下室的那個的廁所那個馬桶塞住了
[00:17:21.700 --> 00:17:25.900]  那麼你知道通常這些事情都不是一個什麼大不了的事情
[00:17:25.900 --> 00:17:26.600]  對不對
[00:17:26.600 --> 00:17:28.900]  那通常人用的多
[00:17:28.900 --> 00:17:30.600]  當然就會有這個情況
[00:17:30.600 --> 00:17:35.000]  後來才發現原來塞的這個原因是個特別的原因
[00:17:35.000 --> 00:17:37.300]  這當中有個年輕人呢
[00:17:37.300 --> 00:17:42.500]  就把他們的平常要貼家裡面的那個叫masking tape
[00:17:42.500 --> 00:17:43.500]  不知道怎麼翻譯
[00:17:43.500 --> 00:17:44.700]  你知道那種
[00:17:44.700 --> 00:17:48.700]  他就把它滾啊滾啊滾成一個球
[00:17:48.700 --> 00:17:52.700]  然後呢把他的放到這個馬桶的裡面
[00:17:52.700 --> 00:17:54.700]  所以因為這個緣故塞了
[00:17:54.700 --> 00:17:57.800]  那後來呢你知道那個時候半夜了塞了怎麼辦呢
[00:17:57.800 --> 00:17:59.800]  就是自己用手就是
[00:17:59.800 --> 00:18:01.300]  就發現有這個
[00:18:01.300 --> 00:18:04.500]  但是當他分享的時候讓我感動的地方就是
[00:18:04.500 --> 00:18:09.200]  他沒有覺得這個是一個壞的經驗
[00:18:09.200 --> 00:18:12.200]  他說既然我在當中願意接待這些年輕人
[00:18:12.200 --> 00:18:14.600]  讓他在祖的家裡面成長
[00:18:14.600 --> 00:18:16.200]  我就要承擔這個
[00:18:16.200 --> 00:18:20.000]  而且當中他現在就喜樂的來承擔這個事情
[00:18:20.000 --> 00:18:23.200]  這個的見證讓我心裡面很大的感動
[00:18:23.200 --> 00:18:24.400]  你知道嗎
[00:18:24.400 --> 00:18:27.000]  雖然我們在服事的當中有重擔
[00:18:27.000 --> 00:18:29.000]  但是若是我們看到
[00:18:29.000 --> 00:18:31.500]  當有一個人在神的面前
[00:18:31.500 --> 00:18:34.100]  因做你的服事得到福星
[00:18:34.100 --> 00:18:37.300]  因做你在當中滿足了神賜的吩咐
[00:18:37.300 --> 00:18:40.200]  你在背後當中也得著那個喜悅的話
[00:18:40.200 --> 00:18:43.900]  我覺得這個是最好的一個的經驗
[00:18:43.900 --> 00:18:45.500]  我過去也有這個經驗
[00:18:45.500 --> 00:18:48.200]  我們以前在很小的時候
[00:18:48.200 --> 00:18:49.100]  不是很小的時候
[00:18:49.100 --> 00:18:51.100]  在我剛開始服事的時候
[00:18:51.100 --> 00:18:54.300]  那個時候有一些人需要接送
[00:18:54.300 --> 00:18:55.800]  那麼往往很多時候接送
[00:18:55.800 --> 00:19:00.800]  我記得有一個從蘇州大學過來的一個大學生
[00:19:00.800 --> 00:19:02.200]  還沒有姓卒
[00:19:02.200 --> 00:19:05.200]  但是後來他來到教會沒車
[00:19:05.200 --> 00:19:08.100]  所以後來我們就需要去接送
[00:19:08.100 --> 00:19:13.500]  那麼我們從家裡面是反著教會的方向去接他
[00:19:13.500 --> 00:19:16.800]  接完以後把他送到教會去
