
[00:00:00.000 --> 00:00:02.000]  今天要跟各位分享
[00:04:18.000 --> 00:04:22.000]  祂就在那裡醫治病人
[00:04:22.000 --> 00:04:24.000]  感謝神
[00:04:24.000 --> 00:04:29.000]  因為祂再一次分別為聖出來
[00:04:29.000 --> 00:04:31.000]  在那個時代
[00:04:31.000 --> 00:04:33.000]  基本上有兩種錢
[00:04:33.000 --> 00:04:37.000]  一種是羅馬官方的幣制
[00:04:37.000 --> 00:04:41.000]  上面印的是凱撒的頭
[00:04:41.000 --> 00:04:45.000]  另外一種是猶太人之間流行的
[00:04:45.000 --> 00:04:48.000]  叫做聖殿的錢
[00:04:48.000 --> 00:04:51.000]  就是歸耶和華為聖
[00:04:51.000 --> 00:04:54.000]  所以耶穌會說凱撒的歸凱撒
[00:04:54.000 --> 00:04:56.000]  神的歸神
[00:04:56.000 --> 00:04:59.000]  所以在聖殿裡面有人換錢
[00:04:59.000 --> 00:05:05.000]  把這個羅馬的幣換成聖殿用的猶太人的錢
[00:05:05.000 --> 00:05:07.000]  歸耶和華的
[00:05:07.000 --> 00:05:10.000]  但是欠玷污了聖殿
[00:05:10.000 --> 00:05:12.000]  耶穌又醫治許多的病人
[00:05:12.000 --> 00:05:15.000]  有瘸鐵的有瞎子的
[00:05:15.000 --> 00:05:18.000]  耶穌都讓他們得到醫治了
[00:05:18.000 --> 00:05:21.000]  讓他們的心靈得到潔淨
[00:05:21.000 --> 00:05:24.000]  讓他們的聖靈的殿得到潔淨
[00:05:24.000 --> 00:05:28.000]  讓他們的身體也得到潔淨
[00:05:28.000 --> 00:05:31.000]  第三天就是禮拜二
[00:05:31.000 --> 00:05:34.000]  耶穌教訓教導人
[00:05:34.000 --> 00:05:38.000]  所以我們說禮拜二是對抗日
[00:05:38.000 --> 00:05:40.000]  其實前一天耶穌肚子餓了
[00:05:40.000 --> 00:05:42.000]  他看了無花果
[00:05:42.000 --> 00:05:44.000]  但是卻沒有結果子
[00:05:44.000 --> 00:05:46.000]  耶穌說你哭死吧
[00:05:46.000 --> 00:05:50.000]  結果第二天果然無花果樹哭死掉了
[00:05:50.000 --> 00:05:54.000]  然後耶穌又斥責用道來教導人
[00:05:54.000 --> 00:05:57.000]  又斥責那些宗教領袖
[00:05:57.000 --> 00:05:59.000]  那些教棍
[00:05:59.000 --> 00:06:04.000]  那麼禮拜三叫做賣主日
[00:06:04.000 --> 00:06:06.000]  那天呢
[00:06:06.000 --> 00:06:08.000]  瑪利亞高某耶穌
[00:06:08.000 --> 00:06:11.000]  結果有一個尤大士管錢財的說
[00:06:11.000 --> 00:06:12.000]  哎呀真可惜
[00:06:12.000 --> 00:06:15.000]  這些錢可以來週記窮人啊
[00:06:15.000 --> 00:06:17.000]  殊不知那天晚上
[00:06:17.000 --> 00:06:21.000]  他就去跟那些宗教領袖談
[00:06:21.000 --> 00:06:26.000]  這個價錢他要把耶穌賣了
[00:06:26.000 --> 00:06:28.000]  然後第四天
[00:06:28.000 --> 00:06:31.000]  預備日就是愉悅節的晚餐
[00:06:31.000 --> 00:06:35.000]  耶穌跟門徒吃了愉悅節的晚餐
[00:06:35.000 --> 00:06:38.000]  而且耶穌為門徒洗腳
[00:06:38.000 --> 00:06:40.000]  那吃完了晚餐
[00:06:40.000 --> 00:06:42.000]  他們就轉往克西瑪的園去
[00:06:42.000 --> 00:06:44.000]  耶穌禱告
[00:06:44.000 --> 00:06:46.000]  耶穌要再三的確認
[00:06:46.000 --> 00:06:47.000]  這是神的意思
[00:06:47.000 --> 00:06:49.000]  讓他去吃
[00:06:49.000 --> 00:06:51.000]  結果禱告到半夜
[00:06:51.000 --> 00:06:56.000]  就是尤大就帶著賓賓
[00:06:56.000 --> 00:06:59.000]  帶著宗教領袖來捉拿耶穌
[00:06:59.000 --> 00:07:02.000]  然後就是跟著連夜
[00:07:02.000 --> 00:07:04.000]  耶穌一路在受審
[00:07:04.000 --> 00:07:06.000]  然後到了早上九點鐘
[00:07:06.000 --> 00:07:08.000]  他被釘死罪
[00:07:08.000 --> 00:07:09.000]  然後背了十字架
[00:07:09.000 --> 00:07:12.000]  走那個十字架苦路
[00:07:12.000 --> 00:07:13.000]  然後一路走
[00:07:13.000 --> 00:07:15.000]  然後中午被釘上去
[00:07:15.000 --> 00:07:18.000]  然後下午三點鐘死掉
[00:07:18.000 --> 00:07:21.000]  然後六點鐘之前
[00:07:21.000 --> 00:07:23.000]  把他拿下來
[00:07:23.000 --> 00:07:27.000]  葬在墓穴裡面
[00:07:27.000 --> 00:07:30.000]  這是耶穌的受難日
[00:07:30.000 --> 00:07:34.000]  然後禮拜六是安息日
[00:07:34.000 --> 00:07:37.000]  耶穌就安息禁術
[00:07:37.000 --> 00:07:39.000]  在他的墳墓裡面
[00:07:39.000 --> 00:07:43.000]  當然信徒也在哀傷
[00:07:43.000 --> 00:07:45.000]  那個時候安息日
[00:07:45.000 --> 00:07:47.000]  會堂裡面
[00:07:47.000 --> 00:07:49.000]  活動的讚美神
[00:07:49.000 --> 00:07:51.000]  仍然在繼續的進行
[00:07:51.000 --> 00:07:54.000]  甚至於在大肆的慶祝
[00:07:54.000 --> 00:07:57.000]  卻不知耶穌在安息日
[00:07:57.000 --> 00:08:01.000]  禁術在他的墓穴裡面
[00:08:01.000 --> 00:08:03.000]  然後到了禮拜天
[00:08:03.000 --> 00:08:05.000]  耶穌復活了
[00:08:05.000 --> 00:08:06.000]  那天大清早
[00:08:06.000 --> 00:08:07.000]  天看很涼的時候
[00:08:07.000 --> 00:08:09.000]  婦女摩拉拉的瑪利亞
[00:08:09.000 --> 00:08:11.000]  瑪利亞還有其他的
[00:08:11.000 --> 00:08:12.000]  來墓穴裡面
[00:08:12.000 --> 00:08:13.000]  他們說
[00:08:13.000 --> 00:08:17.000]  我們禮拜五沒有充分的時間
[00:08:17.000 --> 00:08:19.000]  好好的膏抹耶穌
[00:08:19.000 --> 00:08:20.000]  包裹耶穌
[00:08:20.000 --> 00:08:21.000]  結果到了墳墓地
[00:08:21.000 --> 00:08:25.000]  發現石頭已經滾開了
[00:08:25.000 --> 00:08:27.000]  裡面是空的
[00:08:27.000 --> 00:08:28.000]  天使說
[00:08:28.000 --> 00:08:30.000]  你們找誰
[00:08:30.000 --> 00:08:32.000]  那個婦女哭著說
[00:08:32.000 --> 00:08:33.000]  你把耶穌拿來
[00:08:33.000 --> 00:08:35.000]  她說你在死人中間
[00:08:35.000 --> 00:08:37.000]  怎麼可以找到活人呢
[00:08:37.000 --> 00:08:40.000]  耶穌已經復活了
[00:08:40.000 --> 00:08:43.000]  死亡拘禁不了他
[00:08:43.000 --> 00:08:46.000]  墳墓是空的
[00:08:46.000 --> 00:08:51.000]  這就是我們慶祝耶穌的復活
[00:08:51.000 --> 00:08:53.000]  今天在東歐
[00:08:53.000 --> 00:08:56.000]  尤其是東正教的弟兄姊妹
[00:08:56.000 --> 00:08:58.000]  他們碰到人就說
[00:08:58.000 --> 00:09:00.000]  今天耶穌復活了
[00:09:00.000 --> 00:09:02.000]  然後另外一個人就回答說
[00:09:02.000 --> 00:09:04.000]  是的 耶穌復活了
[00:09:04.000 --> 00:09:08.000]  Indeed, Jesus resurrected
[00:09:08.000 --> 00:09:12.000]  那麼讓我們來先讀這段經文
[00:09:12.000 --> 00:09:15.000]  哥林多前書十五章二節
[00:09:15.000 --> 00:09:19.000]  請你們若不是突然相信
[00:09:19.000 --> 00:09:23.000]  能以此手我傳給你們的
[00:09:23.000 --> 00:09:27.000]  就必因這福音得救
[00:09:27.000 --> 00:09:28.000]  感謝神
[00:09:28.000 --> 00:09:30.000]  我們的潘弟兄
[00:09:30.000 --> 00:09:32.000]  要因這福音來得救
[00:09:32.000 --> 00:09:35.000]  因為你信的不是突然的
[00:09:35.000 --> 00:09:39.000]  那麼我們台灣有一個立法委員
[00:09:39.000 --> 00:09:41.000]  也是法學博士
[00:09:41.000 --> 00:09:43.000]  他是叫做姚立明
[00:09:43.000 --> 00:09:44.000]  我認識他
[00:09:44.000 --> 00:09:46.000]  我也認識他妹妹
[00:09:46.000 --> 00:09:48.000]  不過他不認識我
[00:09:48.000 --> 00:09:49.000]  他妹妹以前在
[00:09:49.000 --> 00:09:52.000]  拉斯維加斯靈良堂聚會過
[00:09:52.000 --> 00:09:55.000]  後來回去幫他哥哥
[00:09:55.000 --> 00:09:57.000]  繼續的做國會議員
[00:09:57.000 --> 00:10:00.000]  現在也是高官之類的
[00:10:00.000 --> 00:10:02.000]  他是基督徒
[00:10:02.000 --> 00:10:04.000]  他有一個見證說
[00:10:04.000 --> 00:10:06.000]  為什麼基督徒相信
[00:10:06.000 --> 00:10:07.000]  耶穌復活了
[00:10:07.000 --> 00:10:08.000]  我們來放
[00:10:08.000 --> 00:10:13.000]  你們基督徒到底相信什麼
[00:10:13.000 --> 00:10:15.000]  我每次碰到這種問題
[00:10:15.000 --> 00:10:17.000]  我的回答大概都是很快的
[00:10:17.000 --> 00:10:20.000]  開始背使徒信經
[00:10:20.000 --> 00:10:22.000]  等等等等背到最後兩句
[00:10:22.000 --> 00:10:24.000]  就是我相信肉身復活
[00:10:24.000 --> 00:10:26.000]  並得永生
[00:10:26.000 --> 00:10:28.000]  每次問我話的人
[00:10:28.000 --> 00:10:29.000]  聽到這一句
[00:10:29.000 --> 00:10:31.000]  都覺得一臉不可思議
[00:10:31.000 --> 00:10:33.000]  你不是法學博士
[00:10:33.000 --> 00:10:34.000]  又不是大學教授
[00:10:34.000 --> 00:10:36.000]  怎麼會相信自己死了以後
[00:10:36.000 --> 00:10:38.000]  會肉身復活
[00:10:38.000 --> 00:10:39.000]  這是我們基督徒
[00:10:39.000 --> 00:10:42.000]  跟所有的信仰最不一樣的地方
[00:10:42.000 --> 00:10:44.000]  我也跟曾經有過
[00:10:44.000 --> 00:10:47.000]  懷疑的年輕人對過話
[00:10:47.000 --> 00:10:49.000]  他們最簡單的邏輯
[00:10:49.000 --> 00:10:51.000]  耶穌能復活
[00:10:51.000 --> 00:10:52.000]  因為他是耶穌
[00:10:52.000 --> 00:10:54.000]  耶穌是神
[00:10:54.000 --> 00:10:55.000]  可是我們是人
[00:10:55.000 --> 00:10:57.000]  耶穌復活
[00:10:57.000 --> 00:10:58.000]  我們不見得
[00:10:58.000 --> 00:11:00.000]  跟他一樣能復活
[00:11:00.000 --> 00:11:02.000]  我們不能想像
[00:11:02.000 --> 00:11:04.000]  我常常用這樣子的比喻
[00:11:04.000 --> 00:11:05.000]  來跟年輕人說
[00:11:05.000 --> 00:11:08.000]  就像螞蟻思考人類
[00:11:08.000 --> 00:11:10.000]  它顯然知道有人類
[00:11:10.000 --> 00:11:13.000]  因為人類常常會影響到它
[00:11:13.000 --> 00:11:16.000]  可它永遠不會理解人類
[00:11:16.000 --> 00:11:18.000]  因為是三度空間的
[00:11:18.000 --> 00:11:19.000]  就像人類
[00:11:19.000 --> 00:11:21.000]  用我們三度空間的腦袋
[00:11:21.000 --> 00:11:23.000]  永遠不能理解
[00:11:23.000 --> 00:11:26.000]  屬靈的肉身復活的概念
[00:11:26.000 --> 00:11:31.000]  叫耶穌復活的是神的大能
[00:11:31.000 --> 00:11:33.000]  是神叫他復活
[00:11:33.000 --> 00:11:34.000]  他是被動的
[00:11:34.000 --> 00:11:37.000]  神的大能不會變
[00:11:37.000 --> 00:11:39.000]  他能讓耶穌復活
[00:11:39.000 --> 00:11:42.000]  也就能讓我們復活
[00:11:42.000 --> 00:11:46.000]  我們跟耶穌就算不一樣
[00:11:46.000 --> 00:11:48.000]  他的大能沒有變
[00:11:48.000 --> 00:11:51.000]  他是創造天地的主
[00:11:51.000 --> 00:11:53.000]  簡單的說
[00:11:53.000 --> 00:11:55.000]  復活根本應該是
[00:11:55.000 --> 00:11:57.000]  我們的人生觀
[00:11:57.000 --> 00:11:59.000]  我們怎麼相信復活
[00:11:59.000 --> 00:12:02.000]  我們就會怎麼樣活在今生
[00:12:02.000 --> 00:12:04.000]  不是因為我們相信死亡
[00:12:04.000 --> 00:12:06.000]  所以我們就忍受現在
[00:12:06.000 --> 00:12:08.000]  再苦也沒關係
[00:12:08.000 --> 00:12:10.000]  反正將來會活著
[00:12:10.000 --> 00:12:11.000]  不是的
[00:12:11.000 --> 00:12:13.000]  我們對今生的意義
[00:12:13.000 --> 00:12:15.000]  是非常簡單的
[00:12:15.000 --> 00:12:18.000]  克里就如同雲霧
[00:12:18.000 --> 00:12:20.000]  啥時就過去
[00:12:20.000 --> 00:12:23.000]  如果你了解這個道理
[00:12:23.000 --> 00:12:25.000]  你根本不會
[00:12:25.000 --> 00:12:28.000]  要有一個什麼樣的功成名就
[00:12:28.000 --> 00:12:32.000]  甚至於死後要留名的想法
[00:12:32.000 --> 00:12:34.000]  我們的生死觀
[00:12:34.000 --> 00:12:37.000]  跟一般人完完全全相反
[00:12:37.000 --> 00:12:38.000]  我很少過生日
[00:12:38.000 --> 00:12:39.000]  根本幾乎沒有
[00:12:39.000 --> 00:12:40.000]  都是別人知道了
[00:12:40.000 --> 00:12:42.000]  就像有一次我在校上課
[00:12:42.000 --> 00:12:44.000]  同學們知道我的生日
[00:12:44.000 --> 00:12:45.000]  烤了一個蛋糕來
[00:12:45.000 --> 00:12:46.000]  好吧
[00:12:46.000 --> 00:12:48.000]  那既然有了就要吹蠟燭
[00:12:48.000 --> 00:12:50.000]  吹完了還要被這些年輕人逼
[00:12:50.000 --> 00:12:52.000]  老師要說願望
[00:12:52.000 --> 00:12:54.000]  我就說了一個願望
[00:12:54.000 --> 00:12:57.000]  說我巴不得早點見耶穌
[00:12:57.000 --> 00:12:58.000]  大家嚇了一大跳
[00:12:58.000 --> 00:13:02.000]  老師生日講死可能不太好吧
[00:13:02.000 --> 00:13:04.000]  他們不了解
[00:13:04.000 --> 00:13:07.000]  那個信基督的概念
[00:13:07.000 --> 00:13:09.000]  是對於生跟死
[00:13:09.000 --> 00:13:11.000]  是完全不同的看法
[00:13:11.000 --> 00:13:13.000]  我們面對死亡
[00:13:13.000 --> 00:13:16.000]  其實我們毫無所懼
[00:13:16.000 --> 00:13:18.000]  最近我在看沉默那個電影
[00:13:18.000 --> 00:13:21.000]  我就想到教宗那句話
[00:13:21.000 --> 00:13:24.000]  他說我很久就不怕死亡
[00:13:24.000 --> 00:13:26.000]  可是我實在很怕痛
[00:13:26.000 --> 00:13:29.000]  求神讓我平平安安的帶我走
[00:13:29.000 --> 00:13:32.000]  這是我們的生死觀
[00:13:32.000 --> 00:13:33.000]  感謝主
[00:13:33.000 --> 00:13:34.000]  所以基督徒信仰的核心
[00:13:34.000 --> 00:13:36.000]  就是復活的盼望
[00:13:36.000 --> 00:13:39.000]  是相信一個屬靈的孤獨
[00:13:39.000 --> 00:13:41.000]  是一個永恆的概念
[00:13:41.000 --> 00:13:44.000]  信耶穌的人只有生
[00:13:44.000 --> 00:13:47.000]  沒有死
[00:13:47.000 --> 00:13:51.000]  相信哪裡是用自己的理智來相信
[00:13:51.000 --> 00:13:55.000]  相信哪裡是用思考來相信
[00:13:55.000 --> 00:13:59.000]  全部在乎神給我們的恩典
[00:13:59.000 --> 00:14:02.000]  讓我們相信耶穌基督
[00:14:02.000 --> 00:14:05.000]  讓我們相信肉身復活
[00:14:05.000 --> 00:14:08.000]  讓我們能夠面對死亡
[00:14:08.000 --> 00:14:15.000]  好的回到
[00:14:15.000 --> 00:14:18.000]  是的感謝神
[00:14:18.000 --> 00:14:22.000]  所以我們再一次來到神的面前
[00:14:22.000 --> 00:14:27.000]  我們要有這個復活的人生觀
[00:14:27.000 --> 00:14:28.000]  我們不是說
[00:14:28.000 --> 00:14:30.000]  哎呀將來有一天我要復活
[00:14:30.000 --> 00:14:31.000]  所以我現在忍受
[00:14:31.000 --> 00:14:34.000]  我在這個世界上面的苦難
[00:14:34.000 --> 00:14:36.000]  No
[00:14:36.000 --> 00:14:38.000]  我常常喜歡講
[00:14:38.000 --> 00:14:42.000]  不是等你死了以後將來有永生
[00:14:42.000 --> 00:14:43.000]  將來才有喜樂
[00:14:43.000 --> 00:14:45.000]  你活著就有平安就有喜樂
[00:14:45.000 --> 00:14:47.000]  不是嗎
[00:14:47.000 --> 00:14:49.000]  我常常很喜歡講說
[00:14:49.000 --> 00:14:52.000]  譬如說你看某一個老太太
[00:14:52.000 --> 00:14:55.000]  你看她好像很喜樂不是嗎
[00:14:55.000 --> 00:14:58.000]  你知道她口袋連錢都沒有
[00:14:58.000 --> 00:15:00.000]  你知道她也有癌症了
[00:15:00.000 --> 00:15:01.000]  你知道她行動不便
[00:15:01.000 --> 00:15:03.000]  你知道她有許多的困難
[00:15:03.000 --> 00:15:06.000]  但是她永遠是快快樂樂
[00:15:06.000 --> 00:15:10.000]  心態是喜樂的
[00:15:10.000 --> 00:15:14.000]  不是說到了死的時候才有喜樂
[00:15:14.000 --> 00:15:17.000]  在精神平安就有喜樂
[00:15:17.000 --> 00:15:21.000]  所以耶穌復活是必要的
[00:15:21.000 --> 00:15:23.000]  你知道嗎
[00:15:23.000 --> 00:15:26.000]  耶穌如果沒有活的話
[00:15:26.000 --> 00:15:27.000]  你白信了
[00:15:27.000 --> 00:15:28.000]  你白信了
[00:15:28.000 --> 00:15:29.000]  我也白信了
[00:15:29.000 --> 00:15:31.000]  我這個牧師也是白做了
[00:15:31.000 --> 00:15:33.000]  是不是
[00:15:33.000 --> 00:15:35.000]  我還不如去做我的工程師
[00:15:35.000 --> 00:15:40.000]  我還不如去賺錢
[00:15:40.000 --> 00:15:43.000]  可日子好過了
[00:15:43.000 --> 00:15:48.000]  因為實際上所有的宗教
[00:15:48.000 --> 00:15:50.000]  只有基督教
[00:15:50.000 --> 00:15:52.000]  耶穌是復活的
[00:15:52.000 --> 00:15:54.000]  你知道嗎
[00:15:54.000 --> 00:15:56.000]  耶穌基督
[00:15:56.000 --> 00:15:59.000]  祂到現在祂沒有墳墓
[00:15:59.000 --> 00:16:01.000]  祂沒有遺骸
[00:16:01.000 --> 00:16:05.000]  有誰說耶穌的墳墓在哪裡
[00:16:05.000 --> 00:16:09.000]  我們要去朝拜祂
[00:16:09.000 --> 00:16:11.000]  我們如果說有耶穌的骨骸
[00:16:11.000 --> 00:16:15.000]  或者是不朽之身
[00:16:15.000 --> 00:16:17.000]  我們要去朝拜祂
[00:16:17.000 --> 00:16:18.000]  沒有
[00:16:18.000 --> 00:16:21.000]  因為祂復活了
[00:16:21.000 --> 00:16:26.000]  釋迦摩尼佛陀
[00:16:26.000 --> 00:16:28.000]  有祂的墳墓
[00:16:28.000 --> 00:16:32.000]  也有祂的所謂叫做金身
[00:16:32.000 --> 00:16:35.000]  但是我們的神沒有
[00:16:35.000 --> 00:16:38.000]  因為祂復活了
[00:16:38.000 --> 00:16:41.000]  穆罕默德回教的真主
[00:16:41.000 --> 00:16:45.000]  那就是在這個清真寺裡面放的
[00:16:45.000 --> 00:16:48.000]  祂的墳墓
[00:16:48.000 --> 00:16:50.000]  在麥加
[00:16:50.000 --> 00:16:54.000]  所以到今天回教徒要朝東朝的麥加方向
[00:16:54.000 --> 00:16:57.000]  一天要朝拜五次
[00:16:57.000 --> 00:16:59.000]  但是我們的耶穌
[00:16:59.000 --> 00:17:01.000]  我們的基督
[00:17:01.000 --> 00:17:03.000]  卻是永遠活著的神
[00:17:03.000 --> 00:17:05.000]  祂沒有死
[00:17:05.000 --> 00:17:08.000]  Hallelujah
[00:17:08.000 --> 00:17:10.000]  其實祂有死啦
[00:17:10.000 --> 00:17:13.000]  格林多前書十五章第三節
[00:17:13.000 --> 00:17:15.000]  來我們一起來念
[00:17:15.000 --> 00:17:20.000]  我當日所領受又傳給你們的
[00:17:20.000 --> 00:17:24.000]  第一就是基督照聖經所說
[00:17:24.000 --> 00:17:26.000]  為我們的罪死了
[00:17:26.000 --> 00:17:28.000]  而且埋葬了
[00:17:28.000 --> 00:17:30.000]  又照聖經所說
[00:17:30.000 --> 00:17:33.000]  第三天復活了
[00:17:33.000 --> 00:17:37.000]  好的這個重點是說耶穌有死
[00:17:37.000 --> 00:17:38.000]  耶穌有復活
[00:17:38.000 --> 00:17:41.000]  耶穌又升天了
[00:17:41.000 --> 00:17:45.000]  你知道耶穌為什麼來到世上
[00:17:45.000 --> 00:17:48.000]  吳憲章有寫過一篇文章叫做
[00:17:48.000 --> 00:17:51.000]  你為什麼要來
[00:17:51.000 --> 00:17:54.000]  你來幹什麼
[00:17:54.000 --> 00:17:57.000]  你來來到這裡就是為了
[00:17:57.000 --> 00:18:01.000]  為這些沒有指望的人
[00:18:01.000 --> 00:18:03.000]  或者是悖逆的人
[00:18:03.000 --> 00:18:07.000]  或者是偏心喜怒的人嗎
[00:18:07.000 --> 00:18:09.000]  他是來的
[00:18:09.000 --> 00:18:13.000]  但是他來基本上有三個目的
[00:18:13.000 --> 00:18:17.000]  因為如果你是看舊約
[00:18:17.000 --> 00:18:20.000]  到了最後幾本小仙之書
[00:18:20.000 --> 00:18:21.000]  都是說
[00:18:21.000 --> 00:18:24.000]  人的油蒙了眼睛蒙了耳朵
[00:18:24.000 --> 00:18:27.000]  人看不到神聽不見神
[00:18:27.000 --> 00:18:29.000]  甚至於到新舊約之間
[00:18:29.000 --> 00:18:31.000]  有四百多年的靜默時期
[00:18:31.000 --> 00:18:33.000]  神不講話了
[00:18:33.000 --> 00:18:35.000]  因為他講了我們都聽不懂
[00:18:35.000 --> 00:18:37.000]  我們都悖逆他了嘛
