
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹,早晨
[00:11:49.000 --> 00:11:55.000]  於是帶他去了居比路宣教
[00:11:55.000 --> 00:12:00.000]  幫助他重新站起來
[00:12:00.000 --> 00:12:03.000]  在巴拿巴的鼓勵之下
[00:12:03.000 --> 00:12:05.000]  大家都知道後來馬可
[00:12:05.000 --> 00:12:08.000]  更加成為了彼得的同工
[00:12:08.000 --> 00:12:11.000]  並且是寫下大家所熟悉的
[00:12:11.000 --> 00:12:13.000]  馬可福音
[00:12:13.000 --> 00:12:16.000]  而彼得更加稱馬可為
[00:12:16.000 --> 00:12:18.000]  他自己的兒子
[00:12:18.000 --> 00:12:21.000]  正如彼得前書第五章
[00:12:21.000 --> 00:12:24.000]  第十三節所說的
[00:12:24.000 --> 00:12:27.000]  而最終馬可也是與寶羅
[00:12:27.000 --> 00:12:29.000]  修復了關係
[00:12:29.000 --> 00:12:31.000]  所以寶羅在提摩太後書
[00:12:31.000 --> 00:12:34.000]  更加是寫到什麼
[00:12:34.000 --> 00:12:35.000]  他說你來的時候
[00:12:35.000 --> 00:12:37.000]  要帶馬可同來
[00:12:37.000 --> 00:12:39.000]  因為他在傳道的事上
[00:12:39.000 --> 00:12:42.000]  是於我有益
[00:12:42.000 --> 00:12:46.000]  馬可不但獲得了寶羅的信任
[00:12:46.000 --> 00:12:49.000]  而寶羅在他的事功上
[00:12:49.000 --> 00:12:54.000]  馬可也發揮了很重要的作用
[00:12:54.000 --> 00:12:56.000]  總合這兩件事來看
[00:12:56.000 --> 00:13:02.000]  其實巴拿巴是有建立人的恩賜
[00:13:02.000 --> 00:13:04.000]  而聖靈也是
[00:13:04.000 --> 00:13:06.000]  賜給巴拿巴他有智慧
[00:13:06.000 --> 00:13:11.000]  使他能夠洞悉其他人的潛力和需要
[00:13:11.000 --> 00:13:15.000]  聖靈更加是賜給他一個勇敢
[00:13:15.000 --> 00:13:17.000]  和一個愛心
[00:13:17.000 --> 00:13:20.000]  使他能夠在困難和各種挑戰中
[00:13:20.000 --> 00:13:24.000]  都能夠去支持和鼓勵其他人
[00:13:24.000 --> 00:13:29.000]  特別是在寶羅和馬可的事件中
[00:13:29.000 --> 00:13:34.000]  寶羅和巴拿巴其實發生了很大的爭執
[00:13:34.000 --> 00:13:36.000]  但也顯示出
[00:13:36.000 --> 00:13:39.000]  聖靈是如何帶領巴拿巴
[00:13:39.000 --> 00:13:45.000]  能夠成為一個真正能夠勸慰別人的人
[00:13:45.000 --> 00:13:47.000]  就我們今天的基督徒來說
[00:13:47.000 --> 00:13:54.000]  我們又可以在巴拿巴的身上學到些什麼呢
[00:13:54.000 --> 00:14:01.000]  不用說就是他如何能夠去建立其他人的功課
[00:14:01.000 --> 00:14:03.000]  因為勸勉鼓勵
[00:14:03.000 --> 00:14:08.000]  其實是幫助人一個最有效的方法之一
[00:14:08.000 --> 00:14:10.000]  當我們在聖靈的引導下
[00:14:10.000 --> 00:14:14.000]  我們不難會看到其他人的優點
[00:14:14.000 --> 00:14:16.000]  其他人的恩賜所在
[00:14:16.000 --> 00:14:18.000]  所以我們其實可以通過
[00:14:18.000 --> 00:14:20.000]  我們去鼓勵其他人
[00:14:20.000 --> 00:14:25.000]  可以多些參與教會不同的使用崗位
[00:14:25.000 --> 00:14:29.000]  來發揮他的恩賜和潛力
[00:14:29.000 --> 00:14:33.000]  我們甚至更加可以幫助別人
[00:14:33.000 --> 00:14:37.000]  成為別人的支持和幫助
[00:14:37.000 --> 00:14:41.000]  或者成為他們的教導等等
[00:14:41.000 --> 00:14:45.000]  所以《真言》第25章有一句說話
[00:14:45.000 --> 00:14:50.000]  是值得我們要記住的
[00:14:50.000 --> 00:14:53.000]  他說一句說得合而的話
[00:14:53.000 --> 00:14:56.000]  一句說話說得合而
[00:14:56.000 --> 00:15:00.000]  就如金蘋果在銀網子裡
[00:15:00.000 --> 00:15:06.000]  智慧人的勸誡在信從的人耳中
[00:15:06.000 --> 00:15:12.000]  好像金耳環和晶金的裝飾
[00:15:12.000 --> 00:15:16.000]  本官說一隻手是拍不響的
[00:15:16.000 --> 00:15:21.000]  被勸勉的人其實都要有一個受教的心
[00:15:21.000 --> 00:15:26.000]  不可以消滅聖靈的感動
[00:15:26.000 --> 00:15:31.000]  巴拉巴這種建立人的精神
[00:15:31.000 --> 00:15:35.000]  不單止能夠促進個人和群體的成長
[00:15:35.000 --> 00:15:44.000]  更加能夠加強教會的移植力和影響力
[00:15:44.000 --> 00:15:47.000]  而巴拉巴的第三個特點
[00:15:47.000 --> 00:15:49.000]  就是他傳揚福音
[00:15:49.000 --> 00:15:55.000]  願意承擔使命不辭勞苦
[00:15:55.000 --> 00:15:59.000]  在《仕途行傳》第十一章記載著
[00:15:59.000 --> 00:16:04.000]  當信徒被逼迫四散的時候
[00:16:04.000 --> 00:16:07.000]  耶路撒冷的教會就差派了巴拉巴
[00:16:07.000 --> 00:16:11.000]  去到安提阿協助教會
[00:16:11.000 --> 00:16:14.000]  向外邦人傳福音的工作
[00:16:14.000 --> 00:16:17.000]  而當巴拉巴看到安提阿教會
[00:16:17.000 --> 00:16:21.000]  在神的恩典帶領下迅速增長
[00:16:21.000 --> 00:16:22.000]  就大大歡喜
[00:16:22.000 --> 00:16:25.000]  他勸勉眾人立定心志
[00:16:25.000 --> 00:16:29.000]  要恒久靠主
[00:16:29.000 --> 00:16:32.000]  而在第二十四至二十六節
[00:16:32.000 --> 00:16:37.000]  你更加看到聖經怎樣描寫巴拉巴這個人
[00:16:37.000 --> 00:16:38.000]  他說他是一個好人
[00:16:38.000 --> 00:16:42.000]  是被聖靈充滿大有信心
[00:16:42.000 --> 00:16:48.000]  熱心來到全港勸告其他人
[00:16:48.000 --> 00:16:52.000]  於是很多人都歸向基督
[00:16:52.000 --> 00:16:53.000]  由此你看到
[00:16:53.000 --> 00:16:56.000]  其實一個被聖靈引導的人
[00:16:56.000 --> 00:17:01.000]  他傳福音是大有果效
[00:17:01.000 --> 00:17:07.000]  後來他更加大掃去找保羅來安提阿
[00:17:07.000 --> 00:17:10.000]  和他一起來侍奉
[00:17:10.000 --> 00:17:12.000]  一同來建立教會
[00:17:12.000 --> 00:17:21.000]  所以門徒在那時候就被稱為基督徒
[00:17:21.000 --> 00:17:25.000]  而後來在第十三章你更加看到
[00:17:25.000 --> 00:17:29.000]  安提阿教會經過禱告禁食
[00:17:29.000 --> 00:17:32.000]  在聖靈的引領下
[00:17:32.000 --> 00:17:34.000]  來呼召巴拉巴和保羅
[00:17:34.000 --> 00:17:40.000]  差遣他們進行了第一次宣教的旅行
[00:17:40.000 --> 00:17:42.000]  然後你看到聖靈
[00:17:42.000 --> 00:17:46.000]  他是不斷地在他們兩個人身上做工
[00:17:46.000 --> 00:17:50.000]  做引導的工作
[00:17:50.000 --> 00:17:52.000]  而這一次宣教的旅程
[00:17:52.000 --> 00:17:54.000]  也是基督教歷史上
[00:17:54.000 --> 00:18:00.000]  第一次這麼大規模的跨文化宣教活動
[00:18:00.000 --> 00:18:04.000]  是推動了福音向外幫世界的傳播
[00:18:04.000 --> 00:18:08.000]  而聖靈更加是不斷給巴拉巴和保羅
[00:18:08.000 --> 00:18:11.000]  有力量有勇氣
[00:18:11.000 --> 00:18:16.000]  使他們能夠在困難和挑戰裡面堅持下去
[00:18:16.000 --> 00:18:19.000]  使福音得以廣傳
[00:18:19.000 --> 00:18:22.000]  他們在各地來建立教會
[00:18:22.000 --> 00:18:25.000]  施行教導
[00:18:25.000 --> 00:18:29.000]  而保羅更加是青出於藍而勝於藍
[00:18:29.000 --> 00:18:33.000]  被稱為外幫人的使徒
[00:18:33.000 --> 00:18:37.000]  從此路加在使徒行傳裡面
[00:18:37.000 --> 00:18:40.000]  更加是以保羅和巴拉巴
[00:18:40.000 --> 00:18:45.000]  來稱呼他們這兩位仁兄
[00:18:45.000 --> 00:18:47.000]  由此可見
[00:18:47.000 --> 00:18:49.000]  你看到其實巴拉巴
[00:18:49.000 --> 00:18:54.000]  他也是一個心胸非常廣闊的人
[00:18:54.000 --> 00:18:57.000]  他不但提拔後進
[00:18:57.000 --> 00:19:03.000]  更加是不計排名的先後
[00:19:03.000 --> 00:19:07.000]  這樣對我們今天的基督徒來說
[00:19:07.000 --> 00:19:13.000]  我們又可以在巴拉巴的身上學到什麼呢
[00:19:13.000 --> 00:19:17.000]  就是他那種很樂意承擔使命
[00:19:17.000 --> 00:19:22.000]  非常有福音的精神
[00:19:22.000 --> 00:19:24.000]  今天我們的信徒
[00:19:24.000 --> 00:19:29.000]  也可以在教會裡面
[00:19:29.000 --> 00:19:32.000]  甚至可以在職場上
[00:19:32.000 --> 00:19:34.000]  在我們的日常生活上
[00:19:34.000 --> 00:19:37.000]  來見證基督
[00:19:37.000 --> 00:19:38.000]  當然了
[00:19:38.000 --> 00:19:41.000]  傳福音是需要有勇氣
[00:19:41.000 --> 00:19:43.000]  和是需要有信心
[00:19:43.000 --> 00:19:48.000]  因此我們是需要依靠聖靈的引導
[00:19:48.000 --> 00:19:51.000]  但是如果我們能夠闖開我們的心
[00:19:51.000 --> 00:19:53.000]  我們敏於聖靈的帶領的時候
[00:19:53.000 --> 00:19:57.000]  我們能夠勇於承擔這個責任的時候
[00:19:57.000 --> 00:20:00.000]  也許我們都會像巴拉巴那樣
[00:20:00.000 --> 00:20:04.000]  能夠成為神手中的器命
[00:20:04.000 --> 00:20:10.000]  我們願不願意被神使用呢
[00:20:10.000 --> 00:20:13.000]  看看剛才我們所說的
[00:20:13.000 --> 00:20:17.000]  巴拉巴這位勸慰子的生命
[00:20:17.000 --> 00:20:19.000]  對我們今天的基督徒來說
[00:20:19.000 --> 00:20:23.000]  其實是深具意義和啟發
[00:20:23.000 --> 00:20:26.000]  他慷慨奉獻建立他人
[00:20:26.000 --> 00:20:29.000]  承擔使命
[00:20:29.000 --> 00:20:31.000]  深攻廣闊
[00:20:31.000 --> 00:20:34.000]  其實是我們教會所缺乏
[00:20:34.000 --> 00:20:38.000]  和是需要去培養的
[00:20:38.000 --> 00:20:41.000]  巴拉巴他在各方面的勸慰工作
[00:20:41.000 --> 00:20:42.000]  這麼有成效
[00:20:42.000 --> 00:20:47.000]  其實是歸因於他敏於聖靈的工作
[00:20:47.000 --> 00:20:50.000]  他常常被聖靈充滿
[00:20:50.000 --> 00:20:52.000]  那我們今天的基督徒
[00:20:52.000 --> 00:20:59.000]  我們又怎樣才能夠被聖靈充滿呢
[00:20:59.000 --> 00:21:02.000]  有些人說我們信了耶穌了
[00:21:02.000 --> 00:21:05.000]  聖靈不是已經在我們的內心裡面了嗎
[00:21:05.000 --> 00:21:10.000]  我們為什麼還要被聖靈充滿呢
[00:21:10.000 --> 00:21:15.000]  因為聖靈充滿不等於你領受了聖靈
[00:21:15.000 --> 00:21:18.000]  當然我們首先要領受聖靈
[00:21:18.000 --> 00:21:21.000]  才可以被聖靈充滿
[00:21:21.000 --> 00:21:23.000]  所以這兩件事
[00:21:23.000 --> 00:21:26.000]  我們不能夠混為一談
[00:21:26.000 --> 00:21:30.000]  被聖靈充滿是什麼意思呢
[00:21:30.000 --> 00:21:33.000]  就是說我們人的生命
[00:21:33.000 --> 00:21:35.000]  和我們的主權
[00:21:35.000 --> 00:21:38.000]  我們要完全交給主
[00:21:38.000 --> 00:21:43.000]  我們的生命是完全要與神同步的
[00:21:43.000 --> 00:21:47.000]  就好像一隻杯子那樣
[00:21:47.000 --> 00:21:51.000]  裡面可能擠了很多雜物
[00:21:51.000 --> 00:21:54.000]  如果我們把水倒進去的時候
[00:21:54.000 --> 00:21:57.000]  水很快就會滿了
[00:21:57.000 --> 00:22:04.000]  請問這杯子是不是已經滿了水呢
[00:22:04.000 --> 00:22:07.000]  你的答案可能是
[00:22:07.000 --> 00:22:10.000]  也可能不是
[00:22:10.000 --> 00:22:12.000]  因為如果我們能夠把一些雜物
[00:22:12.000 --> 00:22:14.000]  拿出來的時候
[00:22:14.000 --> 00:22:17.000]  那我們的水是不是可以倒多一點呢
[00:22:17.000 --> 00:22:20.000]  所以聖靈的生命也是這樣
[00:22:20.000 --> 00:22:21.000]  開始的時候
[00:22:21.000 --> 00:22:24.000]  我們可能有很多雜物
[00:22:24.000 --> 00:22:27.000]  但是如果我們慢慢把這些雜物
[00:22:27.000 --> 00:22:29.000]  能夠清除出來的時候
[00:22:29.000 --> 00:22:34.000]  聖靈就可以進一步來充滿我們
[00:22:34.000 --> 00:22:36.000]  當然我們拿了這些雜物出來
[00:22:36.000 --> 00:22:40.000]  我們就不要把垃圾放進去
[00:22:40.000 --> 00:22:42.000]  所以從這個巴拿巴
[00:22:42.000 --> 00:22:46.000]  它被稱為一個聖靈充滿的人
[00:22:46.000 --> 00:22:49.000]  英文就是full of spirit
[00:22:49.000 --> 00:22:51.000]  我們就可以知道
[00:22:51.000 --> 00:22:54.000]  常常是被聖靈充滿
[00:22:54.000 --> 00:22:57.000]  不是充滿垃圾的
[00:22:57.000 --> 00:23:00.000]  因此保羅在《爾弗所書》裡面
[00:23:00.000 --> 00:23:02.000]  曾經說過一句話
[00:23:02.000 --> 00:23:04.000]  他說不要醉酒
[00:23:04.000 --> 00:23:06.000]  酒能使人放蕩
[00:23:06.000 --> 00:23:10.000]  乃要被聖靈充滿
[00:23:10.000 --> 00:23:12.000]  這句話是什麼意思呢
[00:23:12.000 --> 00:23:14.000]  原來在原文裡面
[00:23:14.000 --> 00:23:15.000]  在希臘文裡面
