
[00:00:00.000 --> 00:00:04.300]  耶穌,我多謝祢,因為祢沒有看我們的過去
[00:08:21.100 --> 00:08:23.500]  耶穌一開始出來傳道的時候
[00:08:23.500 --> 00:08:26.700]  他的信息其實不是很複雜
[00:08:26.700 --> 00:08:27.500]  他就很簡單
[00:08:27.500 --> 00:08:28.400]  他說天國近了
[00:08:28.400 --> 00:08:29.500]  你們應該悔改
[00:08:29.500 --> 00:08:32.900]  但耶穌也行了很多神蹟騎士
[00:08:32.900 --> 00:08:37.000]  原來神蹟騎士的確是吸引人的
[00:08:37.000 --> 00:08:37.900]  為什麼是吸引人呢
[00:08:37.900 --> 00:08:40.800]  就是因為人自己有需要
[00:08:40.800 --> 00:08:43.200]  如果今天我聽到有一個地方
[00:08:43.200 --> 00:08:45.500]  是可以專門去醫癌症的
[00:08:45.500 --> 00:08:46.400]  你會不會去呢
[00:08:46.400 --> 00:08:47.700]  如果我有癌症
[00:08:47.700 --> 00:08:49.300]  見到一個地方包醫的
[00:08:49.300 --> 00:08:51.100]  今早我看新聞很好笑
[00:08:51.100 --> 00:08:53.500]  今早有一個新聞說到
[00:08:53.500 --> 00:08:56.300]  在國內有一個神醫
[00:08:56.300 --> 00:08:57.500]  能醫百病
[00:08:57.500 --> 00:09:02.500]  他說他可以認識幾千種草本藥
[00:09:02.500 --> 00:09:03.800]  然後採訪的時候
[00:09:03.800 --> 00:09:05.000]  他說我沒讀過書
[00:09:05.000 --> 00:09:06.200]  我沒讀過醫科
[00:09:06.200 --> 00:09:07.000]  我沒讀過
[00:09:07.000 --> 00:09:07.800]  我又不識字
[00:09:07.800 --> 00:09:09.300]  但我要人
[00:09:09.300 --> 00:09:10.700]  如果真的有這樣的神醫
[00:09:10.700 --> 00:09:12.800]  真的可以治好很多的病
[00:09:12.800 --> 00:09:14.300]  我相信很多人都會找他
[00:09:14.300 --> 00:09:16.000]  所以權能
[00:09:16.000 --> 00:09:18.800]  神蹟騎士的確吸引很多人
[00:09:18.800 --> 00:09:22.200]  耶穌可以令到一隻手枯乾
[00:09:22.200 --> 00:09:23.100]  得著醫治
[00:09:23.100 --> 00:09:25.400]  耶穌可以逼人走路
[00:09:25.400 --> 00:09:27.200]  真的權能
[00:09:27.200 --> 00:09:29.200]  神蹟騎士的確是吸引人
[00:09:29.200 --> 00:09:30.900]  最近我聽到一間教會
[00:09:30.900 --> 00:09:32.000]  在美國一間教會
[00:09:32.000 --> 00:09:33.500]  過去這幾年很厲害
[00:09:33.500 --> 00:09:35.000]  很多神蹟騎士
[00:09:35.000 --> 00:09:37.300]  甚至他說一間教會的傳道人
[00:09:37.300 --> 00:09:38.500]  走過一間醫院
[00:09:38.500 --> 00:09:40.700]  一祈禱整間醫院的病都好了
[00:09:40.700 --> 00:09:41.500]  多厲害
[00:09:41.500 --> 00:09:44.000]  當你聽到這些消息的時候
[00:09:44.000 --> 00:09:45.500]  很厲害
[00:09:45.500 --> 00:09:47.900]  權能的確吸引很多人
[00:09:47.900 --> 00:09:49.800]  所以過去二十幾三十年那邊
[00:09:49.800 --> 00:09:52.100]  有一種聚會叫做權能報道
[00:09:52.100 --> 00:09:53.300]  權能報道就是說
[00:09:53.300 --> 00:09:55.000]  今天你來這個聚會
[00:09:55.000 --> 00:09:57.100]  我可以為你祈禱
[00:09:57.100 --> 00:09:58.800]  將你的病得著醫治
[00:09:58.800 --> 00:10:00.100]  你不可以走路
[00:10:00.100 --> 00:10:02.200]  你在電視台有時見到一些牧師
[00:10:02.200 --> 00:10:03.000]  講道的時候
[00:10:03.000 --> 00:10:05.200]  見到很多拿著拐杖上來
[00:10:05.200 --> 00:10:06.500]  然後他吩咐你
[00:10:06.500 --> 00:10:07.700]  將拐杖扔了他
[00:10:07.700 --> 00:10:08.500]  然後跳跳跳
[00:10:08.500 --> 00:10:09.500]  他真的跳跳跳
[00:10:09.500 --> 00:10:10.800]  真的很厲害
[00:10:10.800 --> 00:10:13.800]  甚至有些電視的牧師
[00:10:13.800 --> 00:10:15.100]  他這樣說
[00:10:15.100 --> 00:10:16.200]  你看著我
[00:10:16.200 --> 00:10:18.100]  即是看著電視
[00:10:18.100 --> 00:10:18.700]  你看著我
[00:10:18.700 --> 00:10:19.800]  我都可以幫你祈禱
[00:10:19.800 --> 00:10:20.800]  我都可以幫你治病
[00:10:20.800 --> 00:10:21.900]  多厲害
[00:10:21.900 --> 00:10:23.900]  但是很多人會去
[00:10:23.900 --> 00:10:25.400]  很多人會看著電視機
[00:10:25.400 --> 00:10:27.900]  很多人會將手巾放在電視機
[00:10:27.900 --> 00:10:29.500]  讓電視機摸一摸
[00:10:29.500 --> 00:10:31.200]  都覺得被牧師摸
[00:10:31.200 --> 00:10:32.600]  真的很厲害
[00:10:32.600 --> 00:10:34.600]  所以權能有它的吸引力
[00:10:34.600 --> 00:10:35.200]  為什麼?
[00:10:35.200 --> 00:10:37.300]  就是因為人有一個需要
[00:10:37.300 --> 00:10:40.100]  當人有需要聽到這些消息的時候
[00:10:40.100 --> 00:10:43.400]  的而且確會有很多人去蜂窩
[00:10:43.400 --> 00:10:45.300]  去到這個地方
[00:10:45.300 --> 00:10:46.600]  二十多年前
[00:10:46.600 --> 00:10:48.600]  曾經有一間教會很厲害
[00:10:48.600 --> 00:10:50.400]  有一間教會在多倫多
[00:10:50.400 --> 00:10:52.300]  這間教會叫做多倫多祝福
[00:10:52.300 --> 00:10:53.500]  叫做 Toronto Blessing
[00:10:53.500 --> 00:10:54.400]  九十年代
[00:10:54.400 --> 00:10:56.800]  這間教會是蜂窩全世界
[00:10:56.800 --> 00:10:59.600]  全世界很多人都會蜂擁到這間教會
[00:10:59.600 --> 00:11:02.300]  因為這間教會有很多神蹟奇事
[00:11:02.300 --> 00:11:04.500]  有一年我去多倫多講道
[00:11:04.500 --> 00:11:06.100]  既然去到多倫多講道
[00:11:06.100 --> 00:11:07.000]  我就不要浪費
[00:11:07.000 --> 00:11:09.000]  你知道我經常都是一個不要浪費的人
[00:11:09.000 --> 00:11:10.200]  既然去到多倫多
[00:11:10.200 --> 00:11:12.200]  我當然會去這間教會
[00:11:12.200 --> 00:11:14.900]  去看看這間教會究竟發生什麼事
[00:11:14.900 --> 00:11:19.000]  但這間教會因為稱之為靈恩派
[00:11:19.000 --> 00:11:20.500]  我是一個福音派的人
[00:11:20.500 --> 00:11:23.100]  所以我就要很謹慎去這間教會
[00:11:23.100 --> 00:11:24.600]  因為我不想被人見到
[00:11:24.600 --> 00:11:26.700]  而且我怕被人見到不是很好
[00:11:26.700 --> 00:11:29.300]  於是我人生都要拖泥淖水
[00:11:29.300 --> 00:11:31.400]  剛好那天那個時候
[00:11:31.400 --> 00:11:34.200]  李牧師剛好在多倫多
[00:11:34.200 --> 00:11:35.100]  我又在多倫多
[00:11:35.100 --> 00:11:36.100]  我就和李牧師講
[00:11:36.100 --> 00:11:37.200]  我們一起去的
[00:11:37.200 --> 00:11:39.700]  死就一起死
[00:11:39.700 --> 00:11:41.700]  於是我們兩個人就開著車
[00:11:41.700 --> 00:11:44.200]  星期日晚
[00:11:44.200 --> 00:11:46.000]  我早上講完道
[00:11:46.000 --> 00:11:48.400]  星期日晚就載著李牧師
[00:11:48.400 --> 00:11:51.900]  一起去這間多倫多的祝福
[00:11:51.900 --> 00:11:53.200]  七點半聚會
[00:11:53.200 --> 00:11:54.800]  我們七點三到達那個地方
[00:11:54.800 --> 00:11:57.000]  嘩 已經停滿了車
[00:11:57.000 --> 00:11:59.200]  已經是拍拍拍拍拍得很遠
[00:11:59.200 --> 00:12:01.400]  我以為早了十五分鐘已經很厲害
[00:12:01.400 --> 00:12:03.500]  我們香港人很準時的
[00:12:03.500 --> 00:12:06.800]  我們很sharp的
[00:12:06.800 --> 00:12:08.000]  我們已經早了十五分鐘
[00:12:08.000 --> 00:12:09.800]  嘩 車位滿座
[00:12:09.800 --> 00:12:11.000]  拍得很遠很遠
[00:12:11.000 --> 00:12:13.100]  然後去到會場那邊
[00:12:13.100 --> 00:12:14.600]  嘩 已經坐滿了人
[00:12:14.600 --> 00:12:16.000]  這個會場不是很大
[00:12:16.000 --> 00:12:17.500]  每一場可以坐一千五百人
[00:12:17.500 --> 00:12:18.200]  其實不是很大
[00:12:18.200 --> 00:12:18.700]  一千五百人
[00:12:18.700 --> 00:12:20.300]  在銅鑼灣一千五百人不是很大
[00:12:20.300 --> 00:12:21.600]  嘩 已經坐滿了人
[00:12:21.600 --> 00:12:23.100]  還要很多人站
[00:12:23.100 --> 00:12:24.000]  完了聚會之後
[00:12:24.000 --> 00:12:26.600]  嘩 我就問那班教會童工
[00:12:26.600 --> 00:12:29.400]  我問他們一個星期有多少場聚會
[00:12:29.400 --> 00:12:31.700]  你知道我們很喜歡問這些問題
[00:12:31.700 --> 00:12:35.200]  一星期有多少堂聚會
[00:12:35.200 --> 00:12:36.900]  你不知道他怎麼回答
[00:12:36.900 --> 00:12:38.800]  他就說我們一個星期
[00:12:38.800 --> 00:12:43.400]  只有星期一早上沒有聚會
[00:12:43.400 --> 00:12:45.100]  我們怕不怕
[00:12:45.100 --> 00:12:47.700]  只有星期一早上沒有聚會
[00:12:47.700 --> 00:12:49.700]  只是星期一下午開始聚會
[00:12:49.700 --> 00:12:51.300]  去到星期一晚上
[00:12:51.300 --> 00:12:52.600]  嘩 很厲害
[00:12:52.600 --> 00:12:54.100]  我說多倫多哪有這麼多人
[00:12:54.100 --> 00:12:54.900]  我就問他
[00:12:54.900 --> 00:12:56.100]  他說不是
[00:12:56.100 --> 00:12:57.800]  他來自全世界
[00:12:57.800 --> 00:12:59.900]  有德文 有英國人 有法國人
[00:12:59.900 --> 00:13:01.700]  有我們香港人
[00:13:01.700 --> 00:13:02.800]  我都是香港人
[00:13:02.800 --> 00:13:03.900]  去了那邊
[00:13:03.900 --> 00:13:05.100]  很厲害
[00:13:05.100 --> 00:13:05.800]  為什麼
[00:13:05.800 --> 00:13:07.300]  神蹟奇事
[00:13:07.300 --> 00:13:08.700]  第一次聚會
[00:13:08.700 --> 00:13:11.400]  權能有沒有推薦給你
[00:13:11.400 --> 00:13:12.700]  有
[00:13:12.700 --> 00:13:15.000]  但是今天我們最看重的
[00:13:15.000 --> 00:13:17.200]  不只是權能
[00:13:17.200 --> 00:13:18.400]  還要什麼
[00:13:18.400 --> 00:13:19.700]  報道
[00:13:19.700 --> 00:13:20.900]  就是說在權能那邊
[00:13:20.900 --> 00:13:23.000]  我們仍然需要神的話語
[00:13:23.000 --> 00:13:24.100]  神的福音
[00:13:24.100 --> 00:13:25.300]  但是耶穌在這裡
[00:13:25.300 --> 00:13:26.100]  祂有沒有醫病呢
[00:13:26.100 --> 00:13:27.200]  有
[00:13:27.200 --> 00:13:28.300]  第十節說什麼
[00:13:28.300 --> 00:13:32.400]  祂說 祂治好了許多人
[00:13:32.400 --> 00:13:34.100]  耶穌有沒有醫病
[00:13:34.100 --> 00:13:35.000]  耶穌有沒有權能
[00:13:35.000 --> 00:13:36.900]  有
[00:13:36.900 --> 00:13:38.600]  耶穌有沒有顧及人民的需要
[00:13:38.600 --> 00:13:39.600]  有
[00:13:39.600 --> 00:13:41.400]  於是有什麼結果
[00:13:41.400 --> 00:13:46.000]  祂說 所以凡有災病的
[00:13:46.000 --> 00:13:48.600]  都擠進來
[00:13:48.600 --> 00:13:49.600]  要什麼
[00:13:49.600 --> 00:13:51.200]  摸耶穌
[00:13:51.200 --> 00:13:52.600]  就是說這班人
[00:13:52.600 --> 00:13:53.200]  去到一個地步
[00:13:53.200 --> 00:13:56.300]  他相信只要我摸一摸耶穌
[00:13:56.300 --> 00:13:57.200]  我就得醫治
[00:13:57.200 --> 00:13:58.400]  大家明白我的意思嗎
[00:13:58.400 --> 00:14:00.200]  所以他們這班人
[00:14:00.200 --> 00:14:01.800]  很想找耶穌
[00:14:01.800 --> 00:14:03.000]  耶穌有沒有權能
[00:14:03.000 --> 00:14:03.900]  有
[00:14:03.900 --> 00:14:04.900]  耶穌有沒有醫病
[00:14:04.900 --> 00:14:05.600]  有
[00:14:05.600 --> 00:14:09.200]  這裡說了 祂治好了許多病者
[00:14:09.200 --> 00:14:10.800]  但是我自己看回這句聖經
[00:14:10.800 --> 00:14:11.900]  很有意思
[00:14:11.900 --> 00:14:13.000]  我看了耶穌
[00:14:13.000 --> 00:14:14.700]  沒錯 祂會醫病
[00:14:14.700 --> 00:14:16.800]  但是耶穌看人的需要
[00:14:16.800 --> 00:14:20.200]  是看得很細微
[00:14:20.200 --> 00:14:22.000]  然後他跟班門道說
[00:14:22.000 --> 00:14:24.700]  祂說 你幫我預備一艘船
[00:14:24.700 --> 00:14:25.400]  很有趣
[00:14:25.400 --> 00:14:26.500]  四卷福音書
[00:14:26.500 --> 00:14:28.700]  只有馬可有提
[00:14:28.700 --> 00:14:30.700]  祂說 你幫我預備一艘船
[00:14:30.700 --> 00:14:32.700]  然後耶穌就上船
[00:14:32.700 --> 00:14:33.600]  耶穌上船
[00:14:33.600 --> 00:14:35.700]  祂並不是要逃避人
[00:14:35.700 --> 00:14:36.900]  祂不是要避開人
[00:14:36.900 --> 00:14:37.800]  要跟人有隔膜
[00:14:37.800 --> 00:14:38.500]  你看我多厲害
[00:14:38.500 --> 00:14:39.000]  我是神
[00:14:39.000 --> 00:14:40.900]  所以我要離開你
[00:14:40.900 --> 00:14:41.800]  耶穌祂知道
[00:14:41.800 --> 00:14:43.300]  如果再這樣下去
[00:14:43.300 --> 00:14:45.700]  被人逼著逼著逼著
[00:14:45.700 --> 00:14:47.800]  會產生一些危險
[00:14:47.800 --> 00:14:48.700]  危險就是
[00:14:48.700 --> 00:14:50.100]  可能會有人踩人
[00:14:50.100 --> 00:14:51.300]  於是祂不如避一避
[00:14:51.300 --> 00:14:52.500]  坐在船上
[00:14:52.500 --> 00:14:55.100]  讓那些人不要這樣擠逼
[00:14:55.100 --> 00:14:58.100]  耶穌基督看我們的需要
[00:14:58.100 --> 00:14:59.000]  是很細微
[00:14:59.000 --> 00:15:00.700]  耶穌基督有沒有醫病
[00:15:00.700 --> 00:15:02.000]  我都說祂有
[00:15:02.000 --> 00:15:05.200]  但耶穌基督有時有沒有不醫病
[00:15:05.200 --> 00:15:06.200]  也有
[00:15:06.200 --> 00:15:07.100]  很有趣
