
[00:00:00.000 --> 00:00:01.880]  返嚟今日嘅講道
[00:02:21.240 --> 00:02:23.200]  最後一段身體冇靈魂係死
[00:02:23.200 --> 00:02:26.240]  跟住信心冇行為都係死
[00:02:26.240 --> 00:02:30.080]  從呢個嘅重複你就會見到成個段落
[00:02:30.080 --> 00:02:32.000]  作者好想話畀我哋聽
[00:02:32.000 --> 00:02:37.800]  信心同行為兩者好密切嘅關係
[00:02:37.800 --> 00:02:40.680]  我哋就逐段去睇下
[00:02:40.680 --> 00:02:43.280]  第一段亦都係第一點
[00:02:43.280 --> 00:02:47.880]  冇有行為嘅信心係冇益處
[00:02:47.880 --> 00:02:50.880]  冇行為嘅信心係冇益處
[00:02:50.880 --> 00:02:53.280]  第十四節
[00:02:53.280 --> 00:02:55.680]  雅各話我哋弟兄們若有人說
[00:02:55.680 --> 00:02:57.960]  自己有信心卻冇有行為
[00:02:57.960 --> 00:02:59.600]  有乜益處呢
[00:02:59.600 --> 00:03:01.880]  就係信心能救他嗎
[00:03:01.880 --> 00:03:04.240]  十四節呢度講若有人說
[00:03:04.240 --> 00:03:07.680]  跟住第二段開始十八節都係講必有人說
[00:03:07.680 --> 00:03:10.280]  其實呢種嘅方式係古代嘅猶太人
[00:03:10.280 --> 00:03:13.040]  甚至係跟住係耶穌二年代嘅希臘人
[00:03:13.040 --> 00:03:17.200]  佢哋常用嘅一種模擬嘅辯論手法
[00:03:17.200 --> 00:03:21.560]  即係假設有一個同自己有唔同意見嘅人
[00:03:21.560 --> 00:03:24.200]  係學校嗰啲辯論隊其實就係咁
[00:03:24.200 --> 00:03:25.920]  即係辯論
[00:03:25.920 --> 00:03:28.280]  好想辯證一啲嘅事情
[00:03:28.280 --> 00:03:30.720]  站喺正方同埋反方
[00:03:30.720 --> 00:03:32.400]  反方嗰個呢就要
[00:03:32.400 --> 00:03:34.240]  假設一種就係同正方唔同嘅
[00:03:34.240 --> 00:03:37.160]  不過而家辯論都可能唔可以立亂辯論嘅
[00:03:37.160 --> 00:03:39.600]  因為驚你辯論嗰啲嘢就係真
[00:03:39.600 --> 00:03:41.000]  咁佢呢度呢就係
[00:03:41.000 --> 00:03:44.920]  假設有一個唔同意見嘅人
[00:03:44.920 --> 00:03:47.240]  我哋叫做假想敵
[00:03:47.240 --> 00:03:48.560]  講出佢嘅睇法
[00:03:48.560 --> 00:03:51.200]  成個雅各書都係充滿住呢種
[00:03:51.200 --> 00:03:54.560]  假想敵同假想敵嚟到去辯論
[00:03:54.560 --> 00:03:57.360]  嘅寫作嘅特色
[00:03:57.360 --> 00:04:00.920]  喺講信心同行為嘅時候留意
[00:04:00.920 --> 00:04:02.280]  雅各提到嘅信心
[00:04:02.280 --> 00:04:03.320]  係乜嘢嘅信心呢
[00:04:03.320 --> 00:04:07.000]  其實第二章一節講對基督耶穌嘅信
[00:04:07.000 --> 00:04:09.400]  係講緊我哋成個嘅信仰
[00:04:09.400 --> 00:04:11.680]  唔係信唔信上帝公認我哋咁簡單
[00:04:11.680 --> 00:04:13.240]  係我哋成個嘅信仰
[00:04:13.240 --> 00:04:16.160]  而行為唔係講單一嘅行動
[00:04:16.160 --> 00:04:17.800]  係眾數嘅
[00:04:17.800 --> 00:04:20.480]  係講因為呢個信仰而有嘅
[00:04:20.480 --> 00:04:22.000]  嗰啲無論係施捨嘅行動
[00:04:22.000 --> 00:04:22.840]  救人嘅行動
[00:04:22.840 --> 00:04:24.680]  愛嘅行動等等
[00:04:24.680 --> 00:04:26.680]  係多於一個嘅
[00:04:26.680 --> 00:04:29.440]  喺呢一節雅各用咗兩個修辭嘅
[00:04:29.440 --> 00:04:32.320]  問句或者叫反問句
[00:04:32.320 --> 00:04:34.040]  目的是強調
[00:04:34.040 --> 00:04:34.960]  佢話呢
[00:04:34.960 --> 00:04:37.840]  如果有人話自己有信心佢係無行為
[00:04:37.840 --> 00:04:40.320]  有乜嘢益處呢
[00:04:40.320 --> 00:04:42.440]  其實期望嘅答案係咩呀
[00:04:42.440 --> 00:04:44.280]  無益處
[00:04:44.280 --> 00:04:46.400]  如果有人話自己有信心無行為
[00:04:46.400 --> 00:04:48.240]  呢個信心能救他嗎
[00:04:48.240 --> 00:04:50.080]  期望嘅答案係咩呀
[00:04:50.080 --> 00:04:51.800]  唔能救
[00:04:51.800 --> 00:04:54.520]  佢舉一個嘅例子第十五節
[00:04:54.520 --> 00:04:56.520]  若是弟兄或是姐妹
[00:04:56.520 --> 00:05:00.400]  赤身露體有缺了日用的飲食
[00:05:00.400 --> 00:05:01.800]  我哋停喺呢度講下佢
[00:05:01.800 --> 00:05:03.040]  又係假設嘅啫
[00:05:03.040 --> 00:05:05.520]  你話若是假設
[00:05:05.520 --> 00:05:07.080]  唔係真係咁
[00:05:07.080 --> 00:05:07.920]  假設嘅時候呢
[00:05:07.920 --> 00:05:11.160]  就通常係講到一個極端啲嘅例子
[00:05:11.160 --> 00:05:11.880]  乜嘢嘅情況呢
[00:05:11.880 --> 00:05:13.640]  係赤身露體
[00:05:13.640 --> 00:05:15.880]  赤身露體即係點呀
[00:05:15.880 --> 00:05:18.280]  無衫著
[00:05:18.280 --> 00:05:20.720]  有個人會無衫著嘅呢
[00:05:20.720 --> 00:05:22.880]  今日香港應該
[00:05:22.880 --> 00:05:24.920]  冇呀可以咁講
[00:05:24.920 --> 00:05:27.360]  最多你話唔夠衫著嘅啫
[00:05:27.360 --> 00:05:30.480]  或者唔夠多款衫嚟對換嘅啫
[00:05:30.480 --> 00:05:32.440]  我哋口罩都好多款
[00:05:32.440 --> 00:05:34.080]  我今日都專登係阿和發現啦
[00:05:34.080 --> 00:05:37.520]  紫色口罩紫色衫係專登襯嘅
[00:05:37.520 --> 00:05:40.120]  幾多
[00:05:40.120 --> 00:05:43.400]  跟住仲要話缺料日用嘅飲食
[00:05:43.400 --> 00:05:44.640]  日用嘅飲食係咩
[00:05:44.640 --> 00:05:48.040]  Daily日日
[00:05:48.040 --> 00:05:50.280]  每一日嘅飲食要幾多呢
[00:05:50.280 --> 00:05:51.560]  各人唔同啦
[00:05:51.560 --> 00:05:52.440]  有啲人一日三餐
[00:05:52.440 --> 00:05:53.320]  有啲人四餐
[00:05:53.320 --> 00:05:55.640]  有啲人兩餐唔食早餐就搞掂
[00:05:55.640 --> 00:05:57.240]  有啲人可能呢
[00:05:57.240 --> 00:06:00.920]  做讀書做功課返工返到就係食夜晚嗰餐
[00:06:00.920 --> 00:06:03.920]  或者依家係點呢斷食
[00:06:03.920 --> 00:06:06.160]  168係咪呀
[00:06:06.160 --> 00:06:07.640]  隔16個鐘頭
[00:06:07.640 --> 00:06:09.720]  就係嗰8小時內先食嘢
[00:06:09.720 --> 00:06:12.880]  呢度講緊一個情況就係
[00:06:12.880 --> 00:06:14.680]  係真係有人
[00:06:14.680 --> 00:06:16.960]  冇衫著嘅時候
[00:06:16.960 --> 00:06:20.160]  或者缺咗日用飲食嘅時候
[00:06:20.160 --> 00:06:22.000]  點樣去做
[00:06:22.000 --> 00:06:23.960]  呢啲日子可能我哋冇
[00:06:23.960 --> 00:06:25.440]  但係唔好睇少
[00:06:25.440 --> 00:06:29.560]  有啲人可能落喺咁樣嘅境況
[00:06:29.560 --> 00:06:31.040]  唔夠工開嘅時候
[00:06:31.040 --> 00:06:34.200]  可能我哋日用飲食係缺乏
[00:06:34.200 --> 00:06:40.600]  教會做緊嘅關愛社區嘅派飯圈好重要
[00:06:40.600 --> 00:06:43.000]  做緊可能一陣就宣佈啦
[00:06:43.000 --> 00:06:44.760]  巴基斯坦我哋收集啲衫
[00:06:44.760 --> 00:06:47.240]  俾某啲貧窮嘅地方
[00:06:47.240 --> 00:06:48.360]  係呀需要
[00:06:48.360 --> 00:06:51.200]  有啲人貧窮到一個嘅地步
[00:06:51.200 --> 00:06:53.160]  唔知大家有冇試過去櫃檐機撳錢
[00:06:53.160 --> 00:06:55.720]  你知唔知最少撳錢要幾多㗎
[00:06:55.720 --> 00:06:57.960]  最少
[00:06:57.960 --> 00:07:00.200]  100蚊囉整數
[00:07:00.200 --> 00:07:02.800]  有啲人可能試過我都試過
[00:07:02.800 --> 00:07:04.800]  銀行入面係唔夠100蚊
[00:07:04.800 --> 00:07:06.440]  你撳唔到出嚟
[00:07:06.440 --> 00:07:08.120]  其實你唔係冇錢
[00:07:08.120 --> 00:07:11.960]  不過你用唔到嗰咋嘅錢
[00:07:11.960 --> 00:07:14.520]  去到冇嘅時候
[00:07:14.520 --> 00:07:16.400]  對住一個咁貧乏嘅人
[00:07:16.400 --> 00:07:18.960]  雅各做一次反問
[00:07:18.960 --> 00:07:20.320]  如果佢哋只係話
[00:07:20.320 --> 00:07:23.080]  你哋其中有一個弟兄弟十六節
[00:07:23.080 --> 00:07:26.480]  如果你哋其中有人同佢哋講
[00:07:26.480 --> 00:07:28.400]  平平安安嘅去吧
[00:07:28.400 --> 00:07:30.160]  願你哋穿得暖
[00:07:30.160 --> 00:07:31.880]  吃得飽
[00:07:31.880 --> 00:07:35.680]  佢不及他們身體所需用的
[00:07:35.680 --> 00:07:38.280]  這有乜益處呢
[00:07:38.280 --> 00:07:39.760]  又嚟一個反問
[00:07:39.760 --> 00:07:43.360]  期末代嘅答案就係冇益處囉
[00:07:43.360 --> 00:07:44.080]  十七節
[00:07:44.080 --> 00:07:46.080]  雅各就斷言
[00:07:46.080 --> 00:07:46.920]  佢話咁樣
[00:07:46.920 --> 00:07:50.800]  信心冇行為就係死㗎啦
[00:07:50.800 --> 00:07:51.840]  呢個益處係講緊咩
[00:07:51.840 --> 00:07:54.880]  對嗰個人呀
[00:07:54.880 --> 00:07:57.600]  你淨係講而唔做
[00:07:57.600 --> 00:07:59.760]  係冇益處
[00:07:59.760 --> 00:08:02.480]  而前文十四章就話呢個信心能救他
[00:08:02.480 --> 00:08:04.960]  唔係救對方係救自己呀
[00:08:04.960 --> 00:08:07.880]  點解對自己都冇益處呀冇用呀
[00:08:07.880 --> 00:08:09.920]  因為呢個信心
[00:08:09.920 --> 00:08:12.800]  係一個冇行為
[00:08:12.800 --> 00:08:15.240]  嚟對驗證嘅信心
[00:08:15.240 --> 00:08:18.400]  對你都冇益處
[00:08:18.400 --> 00:08:21.680]  佢話信心如果冇行為就係死
[00:08:21.680 --> 00:08:23.400]  除咗出現喺十七節
[00:08:23.400 --> 00:08:25.920]  頭先我已經話出現喺二十節
[00:08:25.920 --> 00:08:28.680]  同埋二十六節重複
[00:08:28.680 --> 00:08:30.520]  呢個死係咩意思
[00:08:30.520 --> 00:08:32.760]  死係一種虛擬嘅講法
[00:08:32.760 --> 00:08:34.520]  講緊嘅係冇用
[00:08:34.520 --> 00:08:35.760]  冇果效
[00:08:35.760 --> 00:08:37.000]  冇價值
[00:08:37.000 --> 00:08:39.880]  冇行為嘅信心係冇用㗎
[00:08:39.880 --> 00:08:41.040]  冇用包括兩方面
[00:08:41.040 --> 00:08:44.040]  係對嗰個人同埋對自己
[00:08:44.040 --> 00:08:46.200]  雅各喺呢度要批判嘅係咩呢
[00:08:46.200 --> 00:08:49.080]  明顯佢唔係批判嗰啲冇愛心嘅人
[00:08:49.080 --> 00:08:52.480]  佢係講緊有信心有信仰
[00:08:52.480 --> 00:08:54.720]  而冇行動嘅人
[00:08:54.720 --> 00:08:57.200]  我哋睇平平安安去罷
[00:08:57.200 --> 00:09:00.000]  同願你哋穿得暖吃得飽
[00:09:00.000 --> 00:09:03.640]  呢兩個嘅詞彙
[00:09:03.640 --> 00:09:06.800]  其實呢度唔係淨係一個言語上嘅問候
[00:09:06.800 --> 00:09:09.120]  平平安安
[00:09:09.120 --> 00:09:11.160]  願你哋穿得暖吃得飽
[00:09:11.160 --> 00:09:13.560]  其實呢兩個字係有意思嘅
[00:09:13.560 --> 00:09:15.040]  對一個猶太人
[00:09:15.040 --> 00:09:16.400]  佢哋相信上帝嘅人嚟講
[00:09:16.400 --> 00:09:18.040]  Shalom
[00:09:18.040 --> 00:09:20.240]  背後唔係淨係一聲早晨
[00:09:20.240 --> 00:09:21.160]  一聲你好嘛
[00:09:21.160 --> 00:09:22.960]  係帶住咩呢
[00:09:22.960 --> 00:09:23.760]  講緊嘅係
[00:09:23.760 --> 00:09:25.680]  因著上帝嘅緣故
[00:09:25.680 --> 00:09:27.840]  你哋各人都圓滿
[00:09:27.840 --> 00:09:30.440]  有嗰種平安
[00:09:30.440 --> 00:09:33.040]  背後嗰個願你哋穿得暖吃得飽
[00:09:33.040 --> 00:09:34.320]  亦都係講緊
[00:09:34.320 --> 00:09:37.400]  我祝願你哋得到上帝與你哋嘅同在
[00:09:37.400 --> 00:09:41.040]  同埋因上帝與你哋同在嘅福分
[00:09:41.040 --> 00:09:43.560]  言下之意呢個人講緊係咩呢
[00:09:43.560 --> 00:09:48.280]  見住有一個咁極端貧窮嘅人
[00:09:48.280 --> 00:09:52.160]  佢只係將呢個人交畀上帝
[00:09:52.160 --> 00:09:55.800]  平平安安喇你喺神嗰度
[00:09:55.800 --> 00:10:01.000]  願上帝幫助你能夠穿得暖吃得飽
[00:10:01.000 --> 00:10:03.880]  不過我呢就乜都唔做喇
[00:10:03.880 --> 00:10:04.840]  係咁樣意思
[00:10:04.840 --> 00:10:06.000]  咁你話唔通我
[00:10:06.000 --> 00:10:08.160]  即係有時聽到有需要話我為佢代討都唔得
[00:10:08.160 --> 00:10:09.200]  你知啦好容易啦
[00:10:09.200 --> 00:10:12.680]  為你代討為你代討
[00:10:12.680 --> 00:10:15.560]  係本身為人代討係冇問題
[00:10:15.560 --> 00:10:17.200]  但係有冇啲相應嘅行動
[00:10:17.200 --> 00:10:19.960]  喺我哋祈禱之後
[00:10:19.960 --> 00:10:21.520]  或者喺我哋祈禱嘅時候
[00:10:21.520 --> 00:10:25.040]  甚至可能喺我哋祈禱之前
[00:10:25.040 --> 00:10:27.600]  其實最快係要去做
[00:10:27.600 --> 00:10:29.680]  不過講真有時真係唔容易
[00:10:29.680 --> 00:10:33.600]  唔知大家喺呢個疫情底下有冇面對好多嘅呼聲
[00:10:33.600 --> 00:10:34.920]  教會好多嘅呼聲
[00:10:34.920 --> 00:10:36.720]  派飯勸你點樣可以應獻
[00:10:36.720 --> 00:10:39.560]  分堂唔夠錢可以捐錢
[00:10:39.560 --> 00:10:42.000]  咁呢仲有係印度疫情好嚴重
[00:10:42.000 --> 00:10:43.400]  我哋都冇呼籲大家
[00:10:43.400 --> 00:10:45.200]  其實登山者有嘅背後
[00:10:45.200 --> 00:10:47.880]  喺沙鎮同我哋都本來夾緊
[00:10:47.880 --> 00:10:50.080]  混氧氣過去
[00:10:50.080 --> 00:10:52.200]  我哋同工會就傾咗啦同沙鎮了解
[00:10:52.200 --> 00:10:55.120]  不過沙鎮最後話已經有地方你去送去
[00:10:55.120 --> 00:10:56.280]  所以我哋唔使
[00:10:56.280 --> 00:10:57.520]  尼泊爾呢
[00:10:57.520 --> 00:10:58.640]  因為我要去尼泊爾
[00:10:58.640 --> 00:11:01.480]  所以我收到好多尼泊爾嘅呼聲
[00:11:01.480 --> 00:11:02.480]  收到嘅時候
[00:11:02.480 --> 00:11:03.400]  唔少嘅時刻
[00:11:03.400 --> 00:11:05.760]  其實都係第一時間匯錢畀佢哋
[00:11:05.760 --> 00:11:09.320]  不過匯下嘅時候就發現好多好多好多
[00:11:09.320 --> 00:11:11.720]  我都問做得幾多啦
[00:11:11.720 --> 00:11:13.560]  咁就預備呢篇講出我身
[00:11:13.560 --> 00:11:15.120]  好雜心點搞
[00:11:15.120 --> 00:11:16.680]  唔通我就係好似佢哋咁
[00:11:16.680 --> 00:11:18.320]  平平安安去啦為你代討啦
[00:11:18.320 --> 00:11:20.640]  我都同孫教士講呀講咩呀
[00:11:20.640 --> 00:11:21.880]  收到
[00:11:21.880 --> 00:11:23.600]  我將佢哋擺喺我肚高裏面
[00:11:23.600 --> 00:11:26.120]  當我咁樣講完嘅時候
[00:11:26.120 --> 00:11:27.920]  聖靈都好似集表我
[00:11:27.920 --> 00:11:31.960]  你講一套做一套
[00:11:31.960 --> 00:11:34.600]  孫教士話唔好有太大嘅負擔
[00:11:34.600 --> 00:11:36.000]  有時唔係你可以做
[00:11:36.000 --> 00:11:38.480]  你可以同人分享
[00:11:38.480 --> 00:11:40.720]  所以好偶然
[00:11:40.720 --> 00:11:42.960]  我都唔想將呢個嘅擔子擺喺頂姐妹嗰度
[00:11:42.960 --> 00:11:45.440]  好偶然我都會同頂姐妹分享
[00:11:45.440 --> 00:11:47.160]  有啲嘅情況係當地嘅牧師傳到
[00:11:47.160 --> 00:11:49.000]  佢哋感染佢哋要住醫院
[00:11:49.000 --> 00:11:50.920]  佢哋一日嘅住院費係一千蚊
[00:11:50.920 --> 00:11:53.160]  對我哋嚟講都已經貴㗎
[00:11:53.160 --> 00:11:56.240]  一千蚊對佢哋嚟講係一個月嘅人工
[00:11:56.240 --> 00:12:00.040]  佢哋點付呀
[00:12:00.040 --> 00:12:01.400]  我就同一啲嘅小組分享
[00:12:01.400 --> 00:12:05.920]  如果你有呢種嘅感動
[00:12:05.920 --> 00:12:08.280]  你都一切嘅參與
[00:12:08.280 --> 00:12:10.920]  但我哋話太多啦咁
[00:12:10.920 --> 00:12:13.120]  留意啞角佢講乜嘢呢
[00:12:13.120 --> 00:12:15.240]  佢唔係話全部嘅人呀
[00:12:15.240 --> 00:12:18.640]  佢姐係話若是弟兄或是姐妹
[00:12:18.640 --> 00:12:20.080]  姐係乜嘢人呢
[00:12:20.080 --> 00:12:21.880]  係你認識嘅人
[00:12:21.880 --> 00:12:24.240]  係喺你身邊嘅人
[00:12:24.240 --> 00:12:27.160]  唔需要推到全球嘅人
[00:12:27.160 --> 00:12:29.520]  喺你身邊嘅一個
[00:12:29.520 --> 00:12:31.480]  但如果喺你身邊嘅一個
[00:12:31.480 --> 00:12:33.000]  你都唔敢樣做嘅時候
[00:12:33.000 --> 00:12:34.800]  你就問自己
[00:12:34.800 --> 00:12:39.720]  我哋嗰個信仰喺邊度
[00:12:39.720 --> 00:12:42.840]  《馬太福音》第六章有一節
[00:12:42.840 --> 00:12:48.000]  你嘅財寶喺哪裏 你嘅心也喺哪裏
[00:12:48.000 --> 00:12:49.880]  你問自己
[00:12:49.880 --> 00:12:51.480]  你嘅財寶喺邊度
[00:12:51.480 --> 00:12:53.720]  其實你嘅心就喺邊度
[00:12:53.720 --> 00:12:56.040]  當我哋願意將
[00:12:56.040 --> 00:12:58.040]  如果呢度講緊嘅係金錢
[00:12:58.040 --> 00:13:00.880]  特別呢度講緊上文係講緊
[00:13:00.880 --> 00:13:06.000]  點樣嚟對待富有嘅人同埋貧窮嘅人
[00:13:06.000 --> 00:13:10.280]  如果我哋淪惜
[00:13:10.280 --> 00:13:11.800]  我哋就反思
[00:13:11.800 --> 00:13:14.120]  我哋嘅信仰係一種點樣嘅信仰
[00:13:14.120 --> 00:13:15.800]  做一個小結
[00:13:15.800 --> 00:13:20.480]  信心同行為其實有內外之別
[00:13:20.480 --> 00:13:23.680]  雅各要論證嘅係有信心無行為係無益處
[00:13:23.680 --> 00:13:25.880]  對別人係咁對自己都係咁
[00:13:25.880 --> 00:13:29.520]  呢度講緊嘅唔係因為行為使我哋得生命
[00:13:29.520 --> 00:13:32.080]  而係講緊有內外之別
[00:13:32.080 --> 00:13:33.880]  信心喺裏面
[00:13:33.880 --> 00:13:35.800]  行為喺外面
[00:13:35.800 --> 00:13:37.720]  表裡要一致
[00:13:37.720 --> 00:13:41.000]  更重要嘅係有信心
[00:13:41.000 --> 00:13:44.680]  有行為嘅信心先至係有功效
[00:13:44.680 --> 00:13:46.680]  呢種功效係點呀
[00:13:46.680 --> 00:13:49.240]  呢種功效如果應用喺得救嘅事上
[00:13:49.240 --> 00:13:50.840]  我哋話我哋對上帝有信心
[00:13:50.840 --> 00:13:52.480]  我信上帝我信上帝我信上帝
[00:13:52.480 --> 00:13:53.680]  但全部都係講嘅
[00:13:53.680 --> 00:13:56.280]  無相應嘅行動
[00:13:56.280 --> 00:13:57.960]  我哋繼續唔悔改
[00:13:57.960 --> 00:14:00.200]  我哋繼續做拜偶像嘅事
[00:14:00.200 --> 00:14:02.800]  呢個偶像唔係淨係宗教嘅偶像
[00:14:02.800 --> 00:14:04.200]  可以係金錢嘅偶像
[00:14:04.200 --> 00:14:05.240]  名利嘅偶像
[00:14:05.240 --> 00:14:07.480]  情慾嘅偶像
[00:14:07.480 --> 00:14:10.040]  自己作為嗰個偶像
[00:14:10.040 --> 00:14:13.480]  我哋都冇辦法同悔改嘅心相承
[00:14:13.480 --> 00:14:15.120]  《格禮泰書》五章六節
[00:14:15.120 --> 00:14:18.840]  有人話呢卷書好違反保羅嘅講法
[00:14:18.840 --> 00:14:21.800]  因信清儀
[00:14:21.800 --> 00:14:24.680]  但其實保羅都好強調
[00:14:24.680 --> 00:14:27.320]  信心所帶嚟嘅行為
[00:14:27.320 --> 00:14:28.120]  保羅點講呢
[00:14:28.120 --> 00:14:29.320]  原來喺基督耶穌裏
[00:14:29.320 --> 00:14:31.000]  受割禮不受割禮
[00:14:31.000 --> 00:14:32.960]  全無功效
[00:14:32.960 --> 00:14:34.120]  因為猶太人受割禮
[00:14:34.120 --> 00:14:35.960]  咁愛國人使唔使受割禮
[00:14:35.960 --> 00:14:39.200]  佢話唔使講呢啲唔關事
[00:14:39.200 --> 00:14:39.920]  關咩事呢
[00:14:39.920 --> 00:14:43.800]  佢話係唯獨使人生發人愛嘅信心
[00:14:43.800 --> 00:14:46.240]  先至有功效
[00:14:46.240 --> 00:14:47.360]  一種信心
[00:14:47.360 --> 00:14:49.320]  係能夠產生果子嘅
[00:14:49.320 --> 00:14:52.880]  其中一個果子係愛嘅果子
[00:14:52.880 --> 00:14:54.880]  對保羅嚟講
[00:14:54.880 --> 00:14:58.680]  信心都係要有相應嘅行動
[00:14:58.680 --> 00:15:00.080]  又返返嚟《雅各書》
[00:15:00.080 --> 00:15:03.720]  雅各喺呢度提出另一個假想敵嘅說話
[00:15:03.720 --> 00:15:05.000]  第二段
[00:15:05.000 --> 00:15:08.000]  佢同樣帶出有信心無行為係乜嘢呢
[00:15:08.000 --> 00:15:08.920]  唔單得無益處
[00:15:08.920 --> 00:15:10.920]  呢度講嘅有信心無行為
[00:15:10.920 --> 00:15:12.320]  係虛浮嘅
[00:15:12.320 --> 00:15:14.320]  無行為嘅信心
[00:15:14.320 --> 00:15:16.680]  係虛浮嘅
[00:15:16.680 --> 00:15:19.160]  一陣解咩係虛浮
[00:15:19.160 --> 00:15:20.520]  第十八節
[00:15:20.520 --> 00:15:23.040]  必有人話
[00:15:23.040 --> 00:15:25.040]  假設緊有一個人佢會咁講
[00:15:25.040 --> 00:15:26.760]  你有信心我有行為
[00:15:26.760 --> 00:15:28.920]  你將你無行為嘅信心指畀我睇
[00:15:28.920 --> 00:15:30.480]  我跟住就會將
[00:15:30.480 --> 00:15:31.720]  我嘅行為
[00:15:31.720 --> 00:15:32.920]  乜嘢嘅行為呢
[00:15:32.920 --> 00:15:34.320]  就係我
[00:15:34.320 --> 00:15:38.040]  係來自信心嘅行為指畀你睇
[00:15:38.040 --> 00:15:39.080]  睇一幅圖
[00:15:39.080 --> 00:15:40.680]  你你我我
[00:15:40.680 --> 00:15:41.920]  其實背後講咩呢
[00:15:41.920 --> 00:15:43.160]  呢個
[00:15:43.160 --> 00:15:46.400]  你對方假設嗰個你有信心
[00:15:46.400 --> 00:15:48.400]  跟住就我有行為
[00:15:48.400 --> 00:15:49.640]  跟住佢嗰個係點呢
[00:15:49.640 --> 00:15:51.960]  係一個無行為嘅信心
[00:15:51.960 --> 00:15:53.120]  而我個信心係點呢
[00:15:53.120 --> 00:15:55.200]  我呢個係有行為嘅信心
[00:15:55.200 --> 00:15:57.120]  喺度辯論
[00:15:57.120 --> 00:15:58.920]  講緊
[00:15:58.920 --> 00:16:01.200]  呢度似乎
[00:16:01.200 --> 00:16:03.120]  佢面對緊一啲人係咩呢
