
[00:00:00.000 --> 00:00:06.000]  我們再一次有禱告求神藉著他的話語
[00:05:43.000 --> 00:05:46.000]  如今你們若真的聽從我的話
[00:05:46.000 --> 00:05:48.000]  遵守我的約
[00:05:48.000 --> 00:05:51.000]  就要在萬民中作屬我的子民
[00:05:51.000 --> 00:05:53.000]  因為全地都是我的
[00:05:53.000 --> 00:05:56.000]  你們要歸我作祭司的國度
[00:05:56.000 --> 00:05:58.000]  為神聖的國民
[00:05:58.000 --> 00:06:00.000]  這才是你要告訴以色列人
[00:06:08.000 --> 00:06:11.000]  納約的主角就是以色列
[00:06:11.000 --> 00:06:13.000]  神對他們的心意
[00:06:13.000 --> 00:06:15.000]  整個以色列民族
[00:06:15.000 --> 00:06:18.000]  就是這幾節聖經
[00:06:18.000 --> 00:06:20.000]  祂說你們看見
[00:06:20.000 --> 00:06:24.000]  我如何在埃及顯出祂的傍臂
[00:06:24.000 --> 00:06:25.000]  祂的大能
[00:06:25.000 --> 00:06:28.000]  如應背負你們來到
[00:06:28.000 --> 00:06:30.000]  兩個很重要的字
[00:06:30.000 --> 00:06:32.000]  歸我
[00:06:32.000 --> 00:06:34.000]  屬於神
[00:06:34.000 --> 00:06:39.000]  接著祂說你們要歸我
[00:06:39.000 --> 00:06:42.000]  成為祭司的國度
[00:06:42.000 --> 00:06:44.000]  你成為一個國家
[00:06:44.000 --> 00:06:48.000]  是代表神去勸人與神和好
[00:06:48.000 --> 00:06:51.000]  一個中保祭司的國度
[00:06:51.000 --> 00:06:53.000]  要去影響到周圍的人
[00:06:53.000 --> 00:06:55.000]  對周圍有影響力
[00:06:55.000 --> 00:06:57.000]  是上帝的代表
[00:06:57.000 --> 00:06:58.000]  第二個歸神
[00:06:58.000 --> 00:07:00.000]  就是成為一個聖潔
[00:07:00.000 --> 00:07:02.000]  或者叫神聖的子民
[00:07:02.000 --> 00:07:04.000]  神聖的意思或聖潔的意思
[00:07:04.000 --> 00:07:08.000]  就是要與這個世界有分別
[00:07:08.000 --> 00:07:10.000]  就是要與世界那些
[00:07:10.000 --> 00:07:12.000]  神不容許的罪
[00:07:12.000 --> 00:07:13.000]  那些行為
[00:07:13.000 --> 00:07:14.000]  那些污穢的事
[00:07:14.000 --> 00:07:15.000]  那些邪惡的事
[00:07:15.000 --> 00:07:17.000]  都要有分別
[00:07:17.000 --> 00:07:18.000]  所以這裡說到
[00:07:18.000 --> 00:07:21.000]  以色列人要影響這個世界
[00:07:21.000 --> 00:07:23.000]  那些不認識神的人
[00:07:23.000 --> 00:07:24.000]  幫他們認識上帝
[00:07:24.000 --> 00:07:27.000]  亦都同一時間不要被他影響
[00:07:27.000 --> 00:07:30.000]  所以你讀到利美記
[00:07:30.000 --> 00:07:33.000]  你讀到初埃及記
[00:07:33.000 --> 00:07:36.000]  神與以色列人納約之後
[00:07:36.000 --> 00:07:39.000]  他們的身份是一個祭司的國度
[00:07:39.000 --> 00:07:41.000]  是聖潔屬神的子民
[00:07:41.000 --> 00:07:43.000]  就是在說
[00:07:43.000 --> 00:07:44.000]  如果你讀聖經
[00:07:44.000 --> 00:07:46.000]  有些地方都是說
[00:07:46.000 --> 00:07:48.000]  你現在離開埃及
[00:07:48.000 --> 00:07:50.000]  將來要進入迦南地
[00:07:50.000 --> 00:07:53.000]  你不要好像以前你住在埃及那些
[00:07:53.000 --> 00:07:55.000]  埃及人那樣去拜偶像
[00:07:55.000 --> 00:07:57.000]  將來你進入迦南地
[00:07:57.000 --> 00:07:59.000]  亦都不要效法他們
[00:07:59.000 --> 00:08:03.000]  所以無論是埃及人那些拜偶像
[00:08:03.000 --> 00:08:05.000]  或者他們那些行邪術
[00:08:05.000 --> 00:08:08.000]  他們那些得罪神的行為
[00:08:08.000 --> 00:08:11.000]  還是迦南地那些人的惡行
[00:08:11.000 --> 00:08:13.000]  你都不要跟
[00:08:13.000 --> 00:08:15.000]  所以弟兄姊妹
[00:08:15.000 --> 00:08:18.000]  但今天我們看到的以色列文
[00:08:18.000 --> 00:08:19.000]  他們有沒有做到?
[00:08:19.000 --> 00:08:21.000]  沒有做到
[00:08:21.000 --> 00:08:22.000]  第一樣東西
[00:08:22.000 --> 00:08:25.000]  讀到以色列記第六章
[00:08:25.000 --> 00:08:28.000]  他們終於聖殿建好了
[00:08:28.000 --> 00:08:31.000]  遲了二十至二十一年
[00:08:31.000 --> 00:08:34.000]  我們不能夠不說一個問題
[00:08:34.000 --> 00:08:35.000]  就是
[00:08:35.000 --> 00:08:39.000]  以色列人經歷那麼多神蹟奇事
[00:08:39.000 --> 00:08:42.000]  他都知道他應該是怎樣
[00:08:42.000 --> 00:08:43.000]  但實際是怎樣呢?
[00:08:43.000 --> 00:08:48.000]  實際他們卻是跌倒亡國
[00:08:48.000 --> 00:08:50.000]  以色列都倒塌
[00:08:50.000 --> 00:08:51.000]  教會可否倒閉呢?
[00:08:51.000 --> 00:08:54.000]  有聽過教會倒閉嗎?
[00:08:54.000 --> 00:08:55.000]  有吧?
[00:08:55.000 --> 00:08:59.000]  不過通常大家未必很留意
[00:08:59.000 --> 00:09:07.000]  你知道在土耳其有一間很大的教堂
[00:09:07.000 --> 00:09:10.000]  早幾個月就有新聞
[00:09:10.000 --> 00:09:13.000]  以前是東正教一個最大的教堂
[00:09:13.000 --> 00:09:16.000]  後來就被土耳其
[00:09:16.000 --> 00:09:19.000]  就是伊斯蘭的信仰
[00:09:19.000 --> 00:09:21.000]  得著了那個地方
[00:09:21.000 --> 00:09:23.000]  好像叫薩菲拉
[00:09:23.000 --> 00:09:25.000]  早前就想改了
[00:09:25.000 --> 00:09:28.000]  本來是做一個博物館、圖書館
[00:09:28.000 --> 00:09:31.000]  早前就想改去做伊斯蘭廟
[00:09:31.000 --> 00:09:33.000]  那些基督教界的人
[00:09:33.000 --> 00:09:35.000]  無論是天主教、東正教
[00:09:35.000 --> 00:09:39.000]  東正教更加大聲
[00:09:39.000 --> 00:09:42.000]  很抗拒和反對
[00:09:42.000 --> 00:09:44.000]  引申一個我們反省的
[00:09:44.000 --> 00:09:46.000]  我們做基督徒
[00:09:46.000 --> 00:09:49.000]  我們知不知道神想我們應該怎樣呢?
[00:09:49.000 --> 00:09:50.000]  我們初信著都知道
[00:09:50.000 --> 00:09:51.000]  要愛人如己
[00:09:51.000 --> 00:09:53.000]  做不到的都做不到
[00:09:53.000 --> 00:09:55.000]  我們是否應該要長進
[00:09:55.000 --> 00:09:57.000]  要關心人呢?
[00:09:57.000 --> 00:09:59.000]  我們常常有一個知道我們應該怎樣
[00:09:59.000 --> 00:10:02.000]  但實際不是這樣
[00:10:02.000 --> 00:10:04.000]  所以兄弟姐妹
[00:10:04.000 --> 00:10:06.000]  你會否有些時候都覺得
[00:10:06.000 --> 00:10:07.000]  應該怎樣
[00:10:07.000 --> 00:10:09.000]  只不過現在我們不說
[00:10:09.000 --> 00:10:11.000]  說實際一點吧
[00:10:11.000 --> 00:10:16.000]  以色列文的歷史
[00:10:16.000 --> 00:10:18.000]  有沒有告訴我們
[00:10:18.000 --> 00:10:21.000]  既然都證明了不行
[00:10:21.000 --> 00:10:23.000]  那神為何還要勉強
[00:10:23.000 --> 00:10:25.000]  是否我們人本來就是不行
[00:10:25.000 --> 00:10:27.000]  因為上帝其實在說
[00:10:27.000 --> 00:10:28.000]  我們是可以的
[00:10:28.000 --> 00:10:29.000]  不過不行
[00:10:29.000 --> 00:10:31.000]  因為我們沒有依靠上帝
[00:10:31.000 --> 00:10:33.000]  沒有靠神的能力
[00:10:33.000 --> 00:10:34.000]  我們靠自己
[00:10:34.000 --> 00:10:36.000]  所以不行
[00:10:36.000 --> 00:10:38.000]  所以今次的講題
[00:10:38.000 --> 00:10:40.000]  神讓我們從頭再來
[00:10:40.000 --> 00:10:42.000]  意思就是
[00:10:42.000 --> 00:10:45.000]  如果我們要好像以色列文那樣
[00:10:45.000 --> 00:10:49.000]  要成為不讓世界同化我們
[00:10:49.000 --> 00:10:51.000]  反過來還可以影響它
[00:10:51.000 --> 00:10:53.000]  不是世界始惡不潔
[00:10:53.000 --> 00:10:56.000]  而是聖潔的主
[00:10:56.000 --> 00:10:58.000]  使用我們這個教會
[00:10:58.000 --> 00:11:00.000]  或者這個屬神的子民
[00:11:00.000 --> 00:11:03.000]  去令到世界的人成為聖潔
[00:11:03.000 --> 00:11:05.000]  這個很不簡單
[00:11:05.000 --> 00:11:08.000]  你小時候有沒有爸爸媽媽教你
[00:11:08.000 --> 00:11:11.000]  你不要群那些壞的同學
[00:11:11.000 --> 00:11:15.000]  他去機舖打機
[00:11:15.000 --> 00:11:19.000]  其實我帶同學去打機
[00:11:19.000 --> 00:11:21.000]  我不會跟他去打機
[00:11:21.000 --> 00:11:22.000]  你放心
[00:11:22.000 --> 00:11:25.000]  我中學考完試
[00:11:25.000 --> 00:11:27.000]  你猜我帶同學去做甚麼
[00:11:27.000 --> 00:11:28.000]  考完試
[00:11:28.000 --> 00:11:30.000]  下午沒事做
[00:11:30.000 --> 00:11:33.000]  來我家打麻雀
[00:11:33.000 --> 00:11:35.000]  我家我爸爸媽媽開工
[00:11:35.000 --> 00:11:37.000]  白天沒有人
[00:11:37.000 --> 00:11:39.000]  我奶奶四年級走了
[00:11:39.000 --> 00:11:41.000]  過了新年
[00:11:41.000 --> 00:11:42.000]  家裡就沒有人
[00:11:42.000 --> 00:11:44.000]  我一放學就可以回家
[00:11:44.000 --> 00:11:47.000]  六七個同學去我家打麻雀
[00:11:47.000 --> 00:11:48.000]  很自由
[00:11:48.000 --> 00:11:50.000]  因為沒有人管
[00:11:50.000 --> 00:11:55.000]  我心想如果在媽媽心目中
[00:11:55.000 --> 00:11:57.000]  我是一個甚麼學生
[00:11:57.000 --> 00:12:00.000]  壞學生帶兒子去打麻雀
[00:12:00.000 --> 00:12:05.000]  有賭錢的
[00:12:05.000 --> 00:12:07.000]  幾元那些
[00:12:07.000 --> 00:12:10.000]  我不覺得自己那麼壞
[00:12:10.000 --> 00:12:13.000]  我只是覺得打麻雀很好玩
[00:12:13.000 --> 00:12:16.000]  有沒有想過
[00:12:16.000 --> 00:12:19.000]  我們作為一個信徒的群體
[00:12:19.000 --> 00:12:22.000]  我們個人也好群體也好
[00:12:22.000 --> 00:12:24.000]  不要讓世界同化
[00:12:24.000 --> 00:12:27.000]  反過來影響他們認識神
[00:12:27.000 --> 00:12:30.000]  以色列的歷史告訴我們
[00:12:30.000 --> 00:12:32.000]  雖然他們失敗了
[00:12:32.000 --> 00:12:34.000]  但神讓他們重頭再來
[00:12:34.000 --> 00:12:37.000]  今日讀《以色列記》我們也學習
[00:12:37.000 --> 00:12:39.000]  如果我們曾經軟弱
[00:12:39.000 --> 00:12:40.000]  或者我們今天軟弱
[00:12:40.000 --> 00:12:42.000]  我們沒有做到
[00:12:42.000 --> 00:12:46.000]  我們知道神給我們的教導
[00:12:46.000 --> 00:12:48.000]  我們知道
[00:12:48.000 --> 00:12:51.000]  但是讓我們不要放棄
[00:12:51.000 --> 00:12:53.000]  神看得起我們
[00:12:53.000 --> 00:12:56.000]  因為基督的生命在我們裡面
[00:12:56.000 --> 00:12:58.000]  是活出一個很燦爛
[00:12:58.000 --> 00:13:00.000]  很有光輝的生命
[00:13:00.000 --> 00:13:02.000]  可以榮耀到主
[00:13:02.000 --> 00:13:05.000]  所以不要小看我們自己
[00:13:05.000 --> 00:13:07.000]  神在我們裡面
[00:13:07.000 --> 00:13:09.000]  什麼都不一樣
[00:13:09.000 --> 00:13:11.000]  我們看看今天的經文
[00:13:11.000 --> 00:13:13.000]  阿彤有一節輔助經文
[00:13:13.000 --> 00:13:15.000]  很寶貴
[00:13:15.000 --> 00:13:19.000]  應該是《利未記》
[00:13:19.000 --> 00:13:21.000]  十九章四十節
[00:13:21.000 --> 00:13:23.000]  這句
[00:13:23.000 --> 00:13:24.000]  十九章三十節
[00:13:24.000 --> 00:13:25.000]  我們一起讀
[00:13:25.000 --> 00:13:26.000]  預備起
[00:13:26.000 --> 00:13:28.000]  你們要謹守我的安息日
[00:13:28.000 --> 00:13:30.000]  敬畏我的聖所
[00:13:30.000 --> 00:13:32.000]  是耶和華
[00:13:32.000 --> 00:13:35.000]  這句聖經很特別
[00:13:35.000 --> 00:13:38.000]  因為安息日有什麼重要呢
[00:13:38.000 --> 00:13:41.000]  就是神和以色列人納約
[00:13:41.000 --> 00:13:43.000]  摩西約在西乃山
[00:13:43.000 --> 00:13:45.000]  神和以色列人納約
[00:13:45.000 --> 00:13:47.000]  從此以色列人成為神的子民
[00:13:47.000 --> 00:13:49.000]  成為祭司的角度
[00:13:49.000 --> 00:13:50.000]  這個身份
[00:13:50.000 --> 00:13:52.000]  很寶貴很尊貴
[00:13:52.000 --> 00:13:57.000]  從維勞之家拯救出來
[00:13:57.000 --> 00:14:01.000]  安息日就是神和以色列人納約的標記
[00:14:01.000 --> 00:14:03.000]  神和羅亞納約
[00:14:03.000 --> 00:14:04.000]  用彩虹為記
[00:14:04.000 --> 00:14:05.000]  神和亞伯拉罕納約
[00:14:05.000 --> 00:14:07.000]  用葛禮為記
[00:14:07.000 --> 00:14:09.000]  神和以色列民族納約
[00:14:09.000 --> 00:14:12.000]  安息日就是記號
[00:14:12.000 --> 00:14:15.000]  所以說你們要守我的安息日
[00:14:15.000 --> 00:14:17.000]  要尊重在神面前
[00:14:17.000 --> 00:14:19.000]  神和我們有一個約
[00:14:19.000 --> 00:14:21.000]  很寶貴
[00:14:21.000 --> 00:14:23.000]  神看得起我們
[00:14:23.000 --> 00:14:24.000]  這個安息日
[00:14:24.000 --> 00:14:25.000]  你要守我的安息日
[00:14:25.000 --> 00:14:27.000]  敬愛的聖所是什麼呢
[00:14:27.000 --> 00:14:31.000]  就是神在以色列人當中
[00:14:31.000 --> 00:14:32.000]  頒佈律法之後
[00:14:32.000 --> 00:14:34.000]  教以色列人建立會幕
[00:14:34.000 --> 00:14:36.000]  仿似天上的陽色
[00:14:36.000 --> 00:14:37.000]  做一個地上的會幕
[00:14:37.000 --> 00:14:40.000]  象徵神與他們同在
[00:14:40.000 --> 00:14:41.000]  象徵神同在
[00:14:41.000 --> 00:14:44.000]  所以何時你在時間上
[00:14:44.000 --> 00:14:47.000]  就是守安息日
[00:14:47.000 --> 00:14:48.000]  在時間上面
[00:14:48.000 --> 00:14:53.000]  和神有份永恆的關係
[00:14:53.000 --> 00:14:55.000]  在空間上
[00:14:55.000 --> 00:14:57.000]  我們敬畏神與他們同在
[00:14:57.000 --> 00:14:58.000]  有一個會幕
[00:14:58.000 --> 00:14:59.000]  有一個聖殿
[00:14:59.000 --> 00:15:00.000]  象徵神與他們同在
[00:15:00.000 --> 00:15:02.000]  在時間和空間
[00:15:02.000 --> 00:15:06.000]  我們與神有一個納約的關係
[00:15:06.000 --> 00:15:08.000]  會幕安息日
[00:15:08.000 --> 00:15:11.000]  就是猶太人一個很重要的標記
[00:15:11.000 --> 00:15:13.000]  他們和神有一個很獨特
[00:15:13.000 --> 00:15:16.000]  永恆的關係
[00:15:16.000 --> 00:15:18.000]  當然今天聖經說
[00:15:18.000 --> 00:15:19.000]  這個約
[00:15:19.000 --> 00:15:20.000]  舊約
[00:15:20.000 --> 00:15:21.000]  摩西的約
[00:15:21.000 --> 00:15:23.000]  安息日做標記的約
[00:15:23.000 --> 00:15:26.000]  過去了
[00:15:26.000 --> 00:15:27.000]  因為人有軟約
[00:15:27.000 --> 00:15:30.000]  所以神另立一個新約
[00:15:30.000 --> 00:15:33.000]  當然來到以色列記的時間
[00:15:33.000 --> 00:15:35.000]  新約還未來到
[00:15:35.000 --> 00:15:36.000]  耶穌基督來
[00:15:36.000 --> 00:15:37.000]  就另立新約
[00:15:37.000 --> 00:15:39.000]  好像我們剛才守主餐的時候
[00:15:39.000 --> 00:15:41.000]  耶穌另立一個新約
[00:15:41.000 --> 00:15:43.000]  是一個無條件的約
[00:15:43.000 --> 00:15:44.000]  來到這裡
[00:15:44.000 --> 00:15:45.000]  摩西的約
[00:15:45.000 --> 00:15:47.000]  還是一個有條件的約
[00:15:47.000 --> 00:15:48.000]  你聽話
[00:15:48.000 --> 00:15:49.000]  神就祝福
[00:15:49.000 --> 00:15:50.000]  你利器神
[00:15:50.000 --> 00:15:51.000]  神就管教
[00:15:51.000 --> 00:15:54.000]  就會有奏助
[00:15:54.000 --> 00:15:55.000]  守我的安息日
[00:15:55.000 --> 00:15:56.000]  敬我的聖所
[00:15:56.000 --> 00:15:57.000]  這是猶太人
[00:15:57.000 --> 00:15:59.000]  今天可以重新
[00:15:59.000 --> 00:16:03.000]  再守他的安息日
[00:16:03.000 --> 00:16:05.000]  敬他的聖所
[00:16:05.000 --> 00:16:07.000]  當然以前在巴比倫
[00:16:07.000 --> 00:16:08.000]  秘魯的時候
[00:16:08.000 --> 00:16:09.000]  都可以守安息日
[00:16:09.000 --> 00:16:11.000]  但卻沒有聖殿
[00:16:11.000 --> 00:16:13.000]  沒有回望
[00:16:13.000 --> 00:16:14.000]  我們再一次看回
[00:16:14.000 --> 00:16:16.000]  今天這段經文
[00:16:16.000 --> 00:16:17.000]  13到15節
[00:16:17.000 --> 00:16:18.000]  剛才讀了
[00:16:18.000 --> 00:16:21.000]  我請丙姐妹讀第14節
[00:16:21.000 --> 00:16:23.000]  預備起
[00:16:23.000 --> 00:16:46.000]  第二聖殿
[00:16:46.000 --> 00:16:50.000]  即是所羅門在公元九百多年建的聖殿
[00:16:50.000 --> 00:16:52.000]  很光輝的聖殿
[00:16:52.000 --> 00:16:53.000]  塌了
[00:16:53.000 --> 00:16:56.000]  公元586年塌了
[00:16:56.000 --> 00:16:58.000]  今天她說
[00:16:58.000 --> 00:17:02.000]  由回歸的536年開始
[00:17:02.000 --> 00:17:04.000]  重建的聖殿
[00:17:04.000 --> 00:17:06.000]  起了根基
[00:17:06.000 --> 00:17:07.000]  一停
[00:17:07.000 --> 00:17:08.000]  在四章末
[00:17:08.000 --> 00:17:10.000]  停到大理烏王的第二年
[00:17:10.000 --> 00:17:12.000]  然後才再開始
[00:17:12.000 --> 00:17:14.000]  為什麼再開始呢?
[00:17:14.000 --> 00:17:17.000]  其實上頭還沒有新的指示
[00:17:17.000 --> 00:17:22.000]  但因為哈蓋和撒加尼亞才激發他們的心
[00:17:22.000 --> 00:17:24.000]  去提醒他們
[00:17:24.000 --> 00:17:25.000]  去教導他們
[00:17:25.000 --> 00:17:26.000]  去散他們
[00:17:26.000 --> 00:17:28.000]  你讀哈蓋書
[00:17:28.000 --> 00:17:30.000]  在大理烏王的第二年
[00:17:30.000 --> 00:17:33.000]  停到6月1號
[00:17:33.000 --> 00:17:36.000]  哈蓋就出來提醒他們
[00:17:36.000 --> 00:17:38.000]  要繼續神的工作
[00:17:38.000 --> 00:17:41.000]  所以雖然你讀經文
[00:17:41.000 --> 00:17:43.000]  未有新的指示
[00:17:43.000 --> 00:17:45.000]  他們照樣繼續開工
[00:17:45.000 --> 00:17:47.000]  然後向上申訴
[00:17:47.000 --> 00:17:51.000]  上一次第四章第五章六章頭
[00:17:51.000 --> 00:17:52.000]  那裡說到
[00:17:52.000 --> 00:17:54.000]  終於查到
[00:17:54.000 --> 00:17:56.000]  在古列
[00:17:56.000 --> 00:17:59.000]  即是居老寺元年
[00:17:59.000 --> 00:18:00.000]  已經頒布了
[00:18:00.000 --> 00:18:02.000]  波斯的律法很特別
[00:18:02.000 --> 00:18:04.000]  頒布了的律法是不會回頭的
[00:18:04.000 --> 00:18:06.000]  所以一查到是
[00:18:06.000 --> 00:18:08.000]  就馬上可以繼續
[00:18:08.000 --> 00:18:10.000]  所以上個禮拜福特傳道有說到
[00:18:10.000 --> 00:18:13.000]  工程是可以繼續
[00:18:13.000 --> 00:18:14.000]  是可以完成
[00:18:14.000 --> 00:18:16.000]  你留意第十四節
[00:18:16.000 --> 00:18:17.000]  他說
[00:18:17.000 --> 00:18:19.000]  他們在
[00:18:19.000 --> 00:18:20.000]  即是
[00:18:20.000 --> 00:18:24.000]  那時的省長達賴和他們的
[00:18:24.000 --> 00:18:25.000]  即是
[00:18:25.000 --> 00:18:26.000]  他的副官
[00:18:26.000 --> 00:18:28.000]  波利賴
[00:18:28.000 --> 00:18:29.000]  一班人
