
[00:00:00.000 --> 00:00:01.800]  粉絲姐妹又來讀聖經啦
[00:01:33.680 --> 00:01:35.120]  都一段時間
[00:01:35.120 --> 00:01:37.520]  雲柱可能會等一等大家
[00:01:37.520 --> 00:01:40.520]  動了 大家就起行
[00:01:40.520 --> 00:01:45.280]  有時夜晚就火柱收起
[00:01:45.280 --> 00:01:46.400]  顯示要動了
[00:01:46.400 --> 00:01:47.400]  大家又收拾東西
[00:01:47.400 --> 00:01:48.560]  嘩 這麼晚睡
[00:01:48.560 --> 00:01:50.280]  夜晚不要緊
[00:01:50.280 --> 00:01:55.760]  因為夜晚行涼爽兼冇咁熱
[00:01:55.760 --> 00:01:57.800]  好 不理它 入口夜晚
[00:01:57.800 --> 00:02:00.120]  以色列全會眾跟住耶和華的吩咐
[00:02:00.120 --> 00:02:03.000]  就按著「站口」
[00:02:03.000 --> 00:02:06.040]  由他們去到「信」的曠野
[00:02:06.040 --> 00:02:07.840]  信是一個曠野的名
[00:02:07.840 --> 00:02:10.080]  那裡就向前行
[00:02:10.080 --> 00:02:12.520]  這個「站口」這個字
[00:02:12.520 --> 00:02:13.720]  我特別要解釋一下
[00:02:13.720 --> 00:02:15.080]  什麼叫「站口」呢?
[00:02:15.080 --> 00:02:18.880]  這個是比較舊的中文
[00:02:18.880 --> 00:02:20.560]  「站口」Messah
[00:02:20.560 --> 00:02:21.840]  Messah
[00:02:21.840 --> 00:02:23.680]  不是Mekah嗎?
[00:02:23.680 --> 00:02:26.600]  希伯來文如果你見到它譯音出來
[00:02:26.600 --> 00:02:30.840]  英文C是讀S的
[00:02:30.840 --> 00:02:32.400]  所以Messah
[00:02:32.400 --> 00:02:33.720]  Messah重音在後面
[00:02:33.720 --> 00:02:34.880]  Messah
[00:02:34.880 --> 00:02:36.240]  就不是Messah
[00:02:36.240 --> 00:02:37.080]  Messah
[00:02:37.080 --> 00:02:40.920]  Messah是營地 駐紮地
[00:02:40.920 --> 00:02:42.800]  由他們紮了營
[00:02:42.800 --> 00:02:45.200]  大家都在旁邊
[00:02:45.200 --> 00:02:48.160]  在生活中住一段時間才再起行
[00:02:48.160 --> 00:02:50.680]  你天天走真的太疲累了
[00:02:50.680 --> 00:02:52.440]  你那個行軍什麼行軍都頂不住
[00:02:52.440 --> 00:02:53.720]  都要休息一下
[00:02:53.720 --> 00:02:55.360]  他們去一個地方停一下
[00:02:55.360 --> 00:02:57.520]  又走一下 停一下 又走一下
[00:02:57.520 --> 00:03:00.000]  雲柱火柱就帶著他們
[00:03:00.000 --> 00:03:01.560]  耶和華又會跟摩西說
[00:03:01.560 --> 00:03:03.400]  叫他們準備了
[00:03:03.400 --> 00:03:04.560]  起行了
[00:03:04.560 --> 00:03:05.560]  神就吩咐他們
[00:03:05.560 --> 00:03:10.680]  就在他們所駐紮的營地那裡
[00:03:10.680 --> 00:03:11.880]  就預備起行了
[00:03:11.880 --> 00:03:13.080]  那就起行了
[00:03:13.080 --> 00:03:15.680]  就由「信」的曠野住了一段時間
[00:03:15.680 --> 00:03:17.080]  就向前走了
[00:03:17.080 --> 00:03:18.840]  在那裡就說
[00:03:18.840 --> 00:03:19.800]  沒東西吃了
[00:03:19.800 --> 00:03:22.320]  好 先給你一些鵪鶉吃
[00:03:22.320 --> 00:03:24.240]  走了一段時間
[00:03:24.240 --> 00:03:26.440]  就去到另一個新的地方
[00:03:26.440 --> 00:03:28.440]  其實是比較向南一點走的
[00:03:28.440 --> 00:03:31.200]  就叫利菲定
[00:03:31.200 --> 00:03:35.920]  這個利菲定就叫Refidim
[00:03:35.920 --> 00:03:37.320]  Refidim
[00:03:37.320 --> 00:03:41.040]  Refidim就是休息的意思
[00:03:41.040 --> 00:03:43.240]  行完曠野去到一個地方
[00:03:43.240 --> 00:03:44.040]  休息
[00:03:44.040 --> 00:03:44.800]  利菲定
[00:03:44.800 --> 00:03:45.800]  Refidim
[00:03:45.800 --> 00:03:47.120]  Refidim的意思
[00:03:47.120 --> 00:03:47.840]  休息
[00:03:47.840 --> 00:03:49.360]  其實很有可能就是
[00:03:49.360 --> 00:03:50.720]  有一點水
[00:03:50.720 --> 00:03:51.520]  一個Oasis
[00:03:51.520 --> 00:03:52.960]  一個綠洲
[00:03:52.960 --> 00:03:53.800]  有些水
[00:03:53.800 --> 00:03:55.160]  或者有些樹木
[00:03:55.160 --> 00:03:56.760]  在那裡住
[00:03:56.760 --> 00:03:58.280]  休息一下才行
[00:03:58.280 --> 00:04:00.560]  起碼有樹蔭才行
[00:04:00.560 --> 00:04:02.120]  當然沒有自己的帳篷
[00:04:02.120 --> 00:04:02.840]  可以休息
[00:04:02.840 --> 00:04:04.160]  不過辛苦
[00:04:04.160 --> 00:04:04.800]  去到那裡
[00:04:04.800 --> 00:04:08.160]  就很多人會在利菲定那裡停留
[00:04:08.160 --> 00:04:10.560]  因為是一個休息的地方
[00:04:10.560 --> 00:04:11.840]  所以叫Refidim
[00:04:11.840 --> 00:04:13.640]  已經叫休息了
[00:04:13.640 --> 00:04:14.480]  去到那裡
[00:04:14.480 --> 00:04:15.600]  又吵
[00:04:15.600 --> 00:04:17.560]  哇!吵什麼呀?
[00:04:17.560 --> 00:04:19.400]  百姓們有水害
[00:04:19.400 --> 00:04:21.480]  沒有水呀
[00:04:21.480 --> 00:04:23.680]  水庫都沒有了
[00:04:23.680 --> 00:04:26.960]  所以就向摩西爭鬧
[00:04:26.960 --> 00:04:27.840]  這些爭鬧
[00:04:27.840 --> 00:04:28.600]  Refidim
[00:04:28.600 --> 00:04:30.280]  是爭論
[00:04:30.280 --> 00:04:31.240]  跟他爭論
[00:04:31.240 --> 00:04:32.840]  為什麼你帶我來這裡
[00:04:32.840 --> 00:04:34.880]  爭論什麼呢?
[00:04:34.880 --> 00:04:36.960]  給我一些水來喝
[00:04:36.960 --> 00:04:38.840]  給我一些水來喝
[00:04:38.840 --> 00:04:43.240]  又說什麼呢?
[00:04:43.240 --> 00:04:44.720]  為什麼你跟我爭鬧
[00:04:44.720 --> 00:04:46.560]  為什麼你跟斯坦爺說呢?
[00:04:46.560 --> 00:04:47.600]  其實就是說
[00:04:47.600 --> 00:04:48.840]  沒有水
[00:04:48.840 --> 00:04:51.360]  沒有水就大家一起禱告
[00:04:51.360 --> 00:04:52.920]  求神給我們
[00:04:52.920 --> 00:04:54.680]  神行這麼大的神蹟
[00:04:54.680 --> 00:04:56.560]  十災帶我們出來
[00:04:56.560 --> 00:04:59.440]  然後過紅海
[00:04:59.440 --> 00:05:04.040]  然後埃及軍兵死在水裡面
[00:05:04.040 --> 00:05:05.320]  這樣還不夠?
[00:05:05.320 --> 00:05:07.320]  接著你說沒有肉吃
[00:05:07.320 --> 00:05:09.480]  接著大家有鵪鶉吃
[00:05:09.480 --> 00:05:10.560]  有鰻
[00:05:10.560 --> 00:05:12.600]  有馬拿吃
[00:05:12.600 --> 00:05:15.960]  很大的神蹟神一路帶著我們
[00:05:15.960 --> 00:05:17.520]  沒有水喝
[00:05:17.520 --> 00:05:19.520]  哇 又來
[00:05:19.520 --> 00:05:21.320]  根本不想開罷
[00:05:21.320 --> 00:05:22.840]  一直爭論
[00:05:22.840 --> 00:05:24.960]  爭論沒有水喝很慘
[00:05:24.960 --> 00:05:27.680]  你們跟我爭論都沒有用
[00:05:27.680 --> 00:05:30.880]  埋怨神都沒有用
[00:05:30.880 --> 00:05:31.800]  因為這樣
[00:05:31.800 --> 00:05:35.120]  你是斯坦爺和華
[00:05:35.120 --> 00:05:36.720]  C讀S
[00:05:36.720 --> 00:05:37.960]  NASA
[00:05:37.960 --> 00:05:39.080]  NASA
[00:05:39.080 --> 00:05:41.760]  為什麼NASA爺和華
[00:05:41.760 --> 00:05:43.320]  斯坦爺和華
[00:05:43.320 --> 00:05:45.320]  斯坦爺和華即是測驗試驗
[00:05:45.320 --> 00:05:46.520]  行不行
[00:05:46.520 --> 00:05:48.440]  買這東西回來
[00:05:48.440 --> 00:05:49.480]  先測測它
[00:05:49.480 --> 00:05:51.280]  試試它行不行
[00:05:51.280 --> 00:05:52.280]  即是說
[00:05:52.280 --> 00:05:53.480]  是沒有信心
[00:05:53.480 --> 00:05:54.920]  所以要測
[00:05:54.920 --> 00:05:56.920]  看你行不行
[00:05:56.920 --> 00:05:59.640]  為什麼不要斯坦爺和華
[00:05:59.640 --> 00:06:02.360]  百姓在那裡口口開口喝水
[00:06:02.360 --> 00:06:03.880]  向摩西發怨言
[00:06:03.880 --> 00:06:06.080]  其實是表達這件事
[00:06:06.080 --> 00:06:07.080]  為什麼
[00:06:07.080 --> 00:06:08.240]  又很刻薄
[00:06:08.240 --> 00:06:11.320]  你為什麼將我們從埃及領出來
[00:06:11.320 --> 00:06:14.720]  使我們我們的兒女並生畜
[00:06:14.720 --> 00:06:17.160]  都渴死在這裡呢
[00:06:17.160 --> 00:06:20.560]  你帶我們出來是否想渴死我們
[00:06:20.560 --> 00:06:23.000]  現在是否想渴死我們
[00:06:23.000 --> 00:06:25.000]  嘩這麼難聽
[00:06:25.000 --> 00:06:28.000]  不如我逼你出來
[00:06:28.000 --> 00:06:30.120]  摩西呼求耶和華
[00:06:30.120 --> 00:06:31.120]  神啊
[00:06:31.120 --> 00:06:32.720]  百姓這樣
[00:06:32.720 --> 00:06:34.920]  我應該怎樣做呢
[00:06:34.920 --> 00:06:39.040]  他們剛才生氣得差點用石頭咪我
[00:06:39.040 --> 00:06:41.400]  要扔我扔死我
[00:06:41.400 --> 00:06:44.440]  說我帶他們出來要渴死他們
[00:06:44.440 --> 00:06:46.440]  我應該怎樣做呢
[00:06:46.440 --> 00:06:47.840]  神你教教我吧
[00:06:47.840 --> 00:06:49.840]  耶和華對摩西說
[00:06:49.840 --> 00:06:55.960]  你手裡拿著你先前擊打河水的杖
[00:06:55.960 --> 00:06:57.960]  河水呢
[00:06:57.960 --> 00:07:00.320]  Ye'or
[00:07:00.320 --> 00:07:03.000]  這個Ye'or
[00:07:03.000 --> 00:07:05.000]  是河大家要留意
[00:07:05.000 --> 00:07:07.000]  河或溪
[00:07:07.000 --> 00:07:09.400]  即是說
[00:07:09.400 --> 00:07:12.800]  以色列人過海
[00:07:12.800 --> 00:07:17.200]  但其實這裡是說過河
[00:07:17.200 --> 00:07:20.000]  很闊的河
[00:07:20.000 --> 00:07:22.200]  那些很闊的水
[00:07:22.200 --> 00:07:23.600]  溪應該不怕
[00:07:23.600 --> 00:07:26.000]  是闊的河是一條河
[00:07:26.000 --> 00:07:28.000]  而未必是海
[00:07:28.000 --> 00:07:31.600]  早幾集我們見到以色列人過紅海
[00:07:31.600 --> 00:07:33.600]  我們一直有這個概念
[00:07:33.600 --> 00:07:39.200]  但其實很有可能他們不是過今天的紅海
[00:07:39.200 --> 00:07:40.800]  而是過這個海
[00:07:40.800 --> 00:07:43.800]  這個海可能叫做蘆葦海
[00:07:43.800 --> 00:07:46.600]  是一個海口的地方
[00:07:46.600 --> 00:07:48.000]  比較闊
[00:07:48.000 --> 00:07:51.400]  不過有一個彎彎的好像一個海
[00:07:51.400 --> 00:07:53.000]  是很多蘆葦的
[00:07:53.000 --> 00:07:55.400]  是鹹淡水交界的地方
[00:07:55.400 --> 00:07:58.600]  以至可能有很多蘆葦在那裡
[00:07:58.600 --> 00:08:00.000]  這樣也不一定
[00:08:00.000 --> 00:08:03.600]  全鹹水是沒有蘆葦的
[00:08:03.600 --> 00:08:05.600]  淡水才有蘆葦的
[00:08:05.600 --> 00:08:08.600]  而那裡很有可能有養分
[00:08:08.600 --> 00:08:10.200]  所以蘆葦長得很旺盛
[00:08:10.200 --> 00:08:12.200]  叫做蘆葦海
[00:08:12.200 --> 00:08:14.000]  不會太深
[00:08:14.000 --> 00:08:16.200]  不過又不是很淺
[00:08:16.200 --> 00:08:18.800]  擊打河水那支仗
[00:08:18.800 --> 00:08:22.200]  你記得帶著以色列幾個長老
[00:08:22.200 --> 00:08:23.800]  有幾個不要緊
[00:08:23.800 --> 00:08:27.800]  以色列長老即是十二支派裏面有些代表人物
[00:08:27.800 --> 00:08:30.800]  從百姓面前走過去
[00:08:30.800 --> 00:08:31.400]  即是說
[00:08:31.400 --> 00:08:33.400]  哎呀 渴死我們了
[00:08:33.400 --> 00:08:34.600]  你是不是想渴死我
[00:08:34.600 --> 00:08:36.600]  現在我們圍你
[00:08:36.600 --> 00:08:39.000]  摩西就說等等
[00:08:39.000 --> 00:08:40.400]  我去祈禱先
[00:08:40.400 --> 00:08:41.800]  神說怎麼辦
[00:08:41.800 --> 00:08:43.400]  他們幾乎扔死我
[00:08:43.400 --> 00:08:44.800]  石磨過來
[00:08:44.800 --> 00:08:46.200]  幸好我閃了
[00:08:46.200 --> 00:08:47.600]  很危險
[00:08:47.600 --> 00:08:48.400]  現在怎麼辦
[00:08:48.400 --> 00:08:49.000]  沒有水喝
[00:08:49.000 --> 00:08:50.600]  我都一籌莫展
[00:08:50.600 --> 00:08:52.400]  我都拿不出水給他們喝
[00:08:52.400 --> 00:08:54.200]  神就說不要緊
[00:08:54.200 --> 00:08:57.400]  你拿著你擊打河水那支仗
[00:08:57.400 --> 00:09:00.400]  然後埃及人全部浸死那支仗
[00:09:00.400 --> 00:09:01.200]  很重要的
[00:09:01.200 --> 00:09:02.400]  神的仗
[00:09:02.400 --> 00:09:04.400]  你就帶著它
[00:09:04.400 --> 00:09:08.400]  神的憑證在那裏曾經掉落地變成蛇
[00:09:08.400 --> 00:09:10.600]  就帶著這支仗
[00:09:10.600 --> 00:09:14.000]  還有找幾個百姓支派的代表
[00:09:14.000 --> 00:09:15.600]  在他們面前走
[00:09:15.600 --> 00:09:17.400]  即是說展示給他們看
[00:09:17.400 --> 00:09:19.600]  展示時間來了
[00:09:19.600 --> 00:09:21.800]  表演的時間給你看看
[00:09:21.800 --> 00:09:23.800]  我就會在那裏呢
[00:09:23.800 --> 00:09:27.200]  河裂的盤石那裏站在你面前
[00:09:27.200 --> 00:09:29.400]  我會在你去哪裏呢
[00:09:29.400 --> 00:09:32.400]  其實他們離非定之後
[00:09:32.400 --> 00:09:35.800]  就很近河裂山了
[00:09:35.800 --> 00:09:40.800]  河裂山是比較在西乃半島沙漠地帶裏面
[00:09:40.800 --> 00:09:44.200]  是比較有少少山向西南一點
[00:09:44.200 --> 00:09:46.400]  東南一點是有少少山
[00:09:46.400 --> 00:09:47.800]  河裂山在那裏
[00:09:47.800 --> 00:09:50.800]  去到那裏河裂的盤石
[00:09:50.800 --> 00:09:53.200]  去到那裏
[00:09:53.200 --> 00:09:56.200]  然後你要擊打盤石
[00:09:56.200 --> 00:09:58.200]  盤石就有水流出來
[00:09:58.200 --> 00:10:00.000]  百姓就可以看
[00:10:00.000 --> 00:10:02.400]  摩西就在以色列的長老面前
[00:10:02.400 --> 00:10:03.200]  就這樣走了
[00:10:03.200 --> 00:10:03.800]  擊打
[00:10:03.800 --> 00:10:04.800]  然後大家看到
[00:10:04.800 --> 00:10:06.000]  嘩
[00:10:06.000 --> 00:10:07.400]  盤石真的出水
[00:10:07.400 --> 00:10:09.200]  這個故事很聞名
[00:10:09.200 --> 00:10:11.000]  所以我特別要講一下這個故事
[00:10:11.000 --> 00:10:13.200]  讀這段經文這麼長都讀
[00:10:13.200 --> 00:10:16.800]  不過我想你留意一件事
[00:10:16.800 --> 00:10:18.400]  河裂呢
[00:10:18.400 --> 00:10:20.800]  河裂這個字呢
[00:10:20.800 --> 00:10:26.800]  Korib
[00:10:26.800 --> 00:10:29.800]  Korib是沙漠
[00:10:29.800 --> 00:10:30.800]  河裂是沙漠
[00:10:30.800 --> 00:10:33.800]  河裂山就是沙漠的山
[00:10:33.800 --> 00:10:36.400]  盤石這個字很難發音
[00:10:36.400 --> 00:10:42.800]  Chur
[00:10:42.800 --> 00:10:44.800]  盤石這個TS讀
[00:10:44.800 --> 00:10:49.800]  Chur
[00:10:49.800 --> 00:10:51.400]  就是盤石的意思
[00:10:51.400 --> 00:10:52.400]  盤石呢
[00:10:52.400 --> 00:10:54.400]  你不要想著先找盤石
[00:10:54.400 --> 00:10:57.000]  頭一向下看就看不到盤石了
[00:10:57.000 --> 00:10:58.600]  這麼大舊種不是盤石
[00:10:58.600 --> 00:10:59.600]  不是
[00:10:59.600 --> 00:11:02.600]  看盤石的頭要這樣向上
[00:11:02.600 --> 00:11:04.400]  因為盤石的意思
[00:11:04.400 --> 00:11:05.400]  是峭壁
[00:11:05.400 --> 00:11:06.600]  或者盤石
[00:11:06.600 --> 00:11:11.800]  是一個山很高很直
[00:11:11.800 --> 00:11:13.800]  如果大家有機會去以色列
[00:11:13.800 --> 00:11:15.800]  就去到巴尼亞斯
[00:11:15.800 --> 00:11:16.800]  這個Pen
[00:11:16.800 --> 00:11:20.800]  即是耶穌時代的該塞尼亞菲勒比
[00:11:20.800 --> 00:11:23.400]  那裏有很多人拜不同的神
[00:11:23.400 --> 00:11:24.800]  如果今天去
[00:11:24.800 --> 00:11:27.600]  就會去到一個很大的盤石
[00:11:27.600 --> 00:11:29.400]  一個山
[00:11:29.400 --> 00:11:31.800]  去到那裏大家找一找
[00:11:31.800 --> 00:11:33.800]  指給我看哪一塊是盤石
[00:11:33.800 --> 00:11:36.600]  去到那裏
[00:11:36.600 --> 00:11:37.800]  這塊是不是盤石
[00:11:37.800 --> 00:11:38.800]  很大
[00:11:38.800 --> 00:11:41.200]  三四個人都抱不緊
[00:11:41.200 --> 00:11:44.800]  那叫做一塊石仔
[00:11:44.800 --> 00:11:48.200]  盤石是要
[00:11:48.200 --> 00:11:51.200]  好像向山舉木一樣
[00:11:51.200 --> 00:11:53.400]  整個峭壁在後面
[00:11:53.400 --> 00:11:56.000]  那個才是一塊盤石
[00:11:56.000 --> 00:11:57.400]  盤石是這個意思
[00:11:57.400 --> 00:11:58.600]  去到那裏
[00:11:58.600 --> 00:12:00.800]  你用那支杖擊打一個盤石
[00:12:00.800 --> 00:12:04.400]  好像你去擊打一個峭壁一樣
[00:12:04.400 --> 00:12:05.800]  當然你不是在峭壁頂
[00:12:05.800 --> 00:12:06.800]  是去到底
[00:12:06.800 --> 00:12:07.800]  上面是一個峭壁
[00:12:07.800 --> 00:12:09.200]  你站在峭壁的底
[00:12:09.200 --> 00:12:11.200]  然後你擊打這塊石
[00:12:11.200 --> 00:12:13.800]  哄哄聲有水出
[00:12:13.800 --> 00:12:16.800]  二百萬人在那裏拿水喝
[00:12:16.800 --> 00:12:18.800]  所以那個山很大
[00:12:18.800 --> 00:12:19.800]  一擊打下去
[00:12:19.800 --> 00:12:20.800]  走虎為出水
[00:12:20.800 --> 00:12:22.800]  很厲害
[00:12:22.800 --> 00:12:25.800]  所以長老在眼前這樣走
[00:12:25.800 --> 00:12:29.800]  不要說你不知道
[00:12:29.800 --> 00:12:32.800]  這個是純粹耶和華
[00:12:32.800 --> 00:12:34.800]  我們神的能力
[00:12:34.800 --> 00:12:36.800]  本來大家乾到渴死
[00:12:36.800 --> 00:12:38.800]  那幾個長老都很索氣
[00:12:38.800 --> 00:12:40.800]  不過一擊打整個盤石
[00:12:40.800 --> 00:12:41.800]  走虎為出水
[00:12:41.800 --> 00:12:44.800]  幾百萬人、二百萬人都喝得到
[00:12:44.800 --> 00:12:46.800]  於是長老
[00:12:46.800 --> 00:12:48.800]  你們的長老都看到的
[00:12:48.800 --> 00:12:50.800]  武士很厲害的
[00:12:50.800 --> 00:12:52.800]  第二點就是
[00:12:52.800 --> 00:12:55.800]  我必站在你面前
[00:12:55.800 --> 00:12:57.800]  這個是今天的主題
[00:12:57.800 --> 00:12:59.800]  當你有什麼困擾困惑的時候
[00:12:59.800 --> 00:13:00.800]  你記得
[00:13:00.800 --> 00:13:02.800]  神是在場
[00:13:02.800 --> 00:13:03.800]  我必站在你面前
[00:13:03.800 --> 00:13:05.800]  所以你不會空打
[00:13:05.800 --> 00:13:07.800]  一打就彈回那支杖上來
[00:13:07.800 --> 00:13:08.800]  差點打到自己
[00:13:08.800 --> 00:13:09.800]  不會
[00:13:09.800 --> 00:13:10.800]  你一擊打
[00:13:10.800 --> 00:13:12.800]  我就會叫他出水
[00:13:12.800 --> 00:13:14.800]  嘩 怎麼這麼厲害
[00:13:14.800 --> 00:13:17.800]  泥土就說擊打容易藏水
[00:13:17.800 --> 00:13:19.800]  盤石石怎麼會有水
[00:13:19.800 --> 00:13:22.800]  所以充分是一個神蹟
[00:13:22.800 --> 00:13:23.800]  打 很多水出來
[00:13:23.800 --> 00:13:24.800]  這個呢
[00:13:24.800 --> 00:13:26.800]  我必站在你面前
[00:13:26.800 --> 00:13:27.800]  即是說
[00:13:27.800 --> 00:13:29.800]  我會在場撐你
[00:13:29.800 --> 00:13:30.800]  我會支持你
[00:13:30.800 --> 00:13:31.800]  我會做事
[00:13:31.800 --> 00:13:32.800]  放心
[00:13:32.800 --> 00:13:34.800]  他們把那個地方
[00:13:34.800 --> 00:13:38.800]  這塊盤石的地方叫馬殺
[00:13:38.800 --> 00:13:40.800]  又是S
[00:13:40.800 --> 00:13:42.800]  馬殺
[00:13:42.800 --> 00:13:45.800]  馬殺就是誘惑
[00:13:45.800 --> 00:13:48.800]  誘惑
[00:13:48.800 --> 00:13:50.800]  或者叫米利巴
[00:13:50.800 --> 00:13:52.800]  米利巴
[00:13:52.800 --> 00:13:54.800]  不是 叫米爾巴
[00:13:54.800 --> 00:13:58.800]  米爾巴
[00:13:58.800 --> 00:14:00.800]  米利巴就是糾紛
[00:14:00.800 --> 00:14:03.800]  你就將那個地方叫誘惑和糾紛
[00:14:03.800 --> 00:14:05.800]  那裡有時你缺乏
[00:14:05.800 --> 00:14:07.800]  它是一個誘惑
[00:14:07.800 --> 00:14:10.800]  令你很想要做些事
[00:14:10.800 --> 00:14:12.800]  或者在那裡引起糾紛
[00:14:12.800 --> 00:14:14.800]  因為以色列人爭鬥
[00:14:14.800 --> 00:14:15.800]  好了
[00:14:15.800 --> 00:14:17.800]  誘因他們私貪
[00:14:17.800 --> 00:14:18.800]  誘惑說
[00:14:18.800 --> 00:14:21.800]  誘惑是不是在我們中間
[00:14:21.800 --> 00:14:24.800]  問這些都有
[00:14:24.800 --> 00:14:27.800]  這一句千萬不要問
[00:14:27.800 --> 00:14:30.800]  這一句是私貪誘惑的說話
[00:14:30.800 --> 00:14:33.800]  誘惑是不是真的在我們中間
[00:14:33.800 --> 00:14:34.800]  教會問
[00:14:34.800 --> 00:14:36.800]  是不是真的有神在
[00:14:36.800 --> 00:14:38.800]  是不是真的有耶穌在
[00:14:38.800 --> 00:14:40.800]  這樣問的時候
[00:14:40.800 --> 00:14:42.800]  是一個很大的侮辱與試探
[00:14:42.800 --> 00:14:43.800]  千萬不要
[00:14:43.800 --> 00:14:45.800]  有報應的
[00:14:45.800 --> 00:14:46.800]  神很不高興
[00:14:46.800 --> 00:14:47.800]  請你記得
[00:14:47.800 --> 00:14:49.800]  不要試探我們的主
[00:14:49.800 --> 00:14:50.800]  而且你要知道
[00:14:50.800 --> 00:14:53.800]  我必站在中間
[00:14:53.800 --> 00:14:55.800]  我會站在那裡
[00:14:55.800 --> 00:14:56.800]  我必站在面前
[00:14:56.800 --> 00:14:58.800]  我會參與在當中
[00:14:58.800 --> 00:15:00.800]  神什麼時候都站在那裡看著
[00:15:00.800 --> 00:15:01.800]  放心
[00:15:01.800 --> 00:15:02.800]  一起禱告
[00:15:02.800 --> 00:15:04.800]  主求你幫助我們
[00:15:04.800 --> 00:15:06.800]  真的很需要你站在我們當中
[00:15:06.800 --> 00:15:08.800]  和我們同在
[00:15:08.800 --> 00:15:10.800]  和我們一起去經歷
[00:15:10.800 --> 00:15:13.800]  和我們去做出你的支持
[00:15:13.800 --> 00:15:15.800]  你在場的時候
[00:15:15.800 --> 00:15:17.800]  我們的心是很平安
[00:15:17.800 --> 00:15:19.800]  因為知道你在場
[00:15:19.800 --> 00:15:21.800]  幫助我們對你更多的信靠
[00:15:21.800 --> 00:15:23.800]  而不會去試探你
[00:15:23.800 --> 00:15:24.800]  你是不是真的在這裡
[00:15:24.800 --> 00:15:26.800]  你是不是在教會當中
[00:15:26.800 --> 00:15:28.800]  這個世界這樣你去了哪裡
[00:15:28.800 --> 00:15:30.800]  主我們不敢問這個問題
[00:15:30.800 --> 00:15:31.800]  我們信靠你
[00:15:31.800 --> 00:15:33.800]  你是在場的
[00:15:33.800 --> 00:15:34.800]  你是支持
[00:15:34.800 --> 00:15:35.800]  你是看到的
[00:15:35.800 --> 00:15:36.800]  你知道的
[00:15:36.800 --> 00:15:39.800]  你的榮耀要在這裡彰顯
[00:15:39.800 --> 00:15:40.800]  暫利主
[00:15:40.800 --> 00:15:42.800]  祈禱奉耶穌名禱
[00:15:42.800 --> 00:15:43.800]  阿門
