
[00:00:00.000 --> 00:00:04.000]  首先在這裏向大家問安
[00:06:31.000 --> 00:06:37.000]  帶了很多未得之文去信耶穌
[00:06:37.000 --> 00:06:42.000]  但也引起當地很多人的不滿
[00:06:42.000 --> 00:06:43.000]  有一天
[00:06:43.000 --> 00:06:49.000]  他們被當地人數最多的一個族裔攻擊
[00:06:49.000 --> 00:06:52.000]  那些基督徒被他們攻擊
[00:06:52.000 --> 00:06:54.000]  他們向警方報案
[00:06:54.000 --> 00:06:57.000]  但是警察又不理他們
[00:06:57.000 --> 00:07:02.000]  在當地的同工和初信的人
[00:07:02.000 --> 00:07:04.000]  都感到很害怕
[00:07:04.000 --> 00:07:06.000]  很無助
[00:07:06.000 --> 00:07:08.000]  有一個星期六
[00:07:08.000 --> 00:07:11.000]  一羣武裝的流氓
[00:07:11.000 --> 00:07:15.000]  更加在半夜去到一些基督徒的家裏
[00:07:15.000 --> 00:07:18.000]  去威嚇他們
[00:07:18.000 --> 00:07:21.000]  面對這樣的環境
[00:07:21.000 --> 00:07:24.000]  我不知道你會怎麼樣
[00:07:24.000 --> 00:07:27.000]  在星期六的崇拜
[00:07:27.000 --> 00:07:30.000]  崇拜的港員知道了之後
[00:07:30.000 --> 00:07:35.000]  他就馬上帶領大家去禱告
[00:07:35.000 --> 00:07:38.000]  求神去介入去保護他們
[00:07:38.000 --> 00:07:41.000]  到了主日的時候
[00:07:41.000 --> 00:07:45.000]  這個港員再次有感動
[00:07:45.000 --> 00:07:47.000]  帶領回衆一起祈禱
[00:07:47.000 --> 00:07:53.000]  求神介入去安慰那些受恐嚇受困擾的人
[00:07:53.000 --> 00:07:57.000]  在說到當中
[00:07:57.000 --> 00:08:00.000]  突然之間有個警察進來
[00:08:00.000 --> 00:08:03.000]  和港員說出來出來出來
[00:08:03.000 --> 00:08:05.000]  叫港員出去
[00:08:05.000 --> 00:08:09.000]  港員就馬上在心裏面去禱告
[00:08:09.000 --> 00:08:12.000]  他心裏面是有平安
[00:08:12.000 --> 00:08:15.000]  因爲他沒有看到環境
[00:08:15.000 --> 00:08:18.000]  他將一切都交託給神
[00:08:18.000 --> 00:08:20.000]  他出去之後
[00:08:20.000 --> 00:08:22.000]  原來站在外面的
[00:08:22.000 --> 00:08:25.000]  就是那一區的警察局長
[00:08:25.000 --> 00:08:30.000]  警察局長就說我已經知道你們的情況
[00:08:30.000 --> 00:08:35.000]  我已經知道有些人去搞你們的信徒
[00:08:35.000 --> 00:08:37.000]  你們不用怕
[00:08:37.000 --> 00:08:41.000]  因爲我是會保護你們
[00:08:41.000 --> 00:08:43.000]  我是會照應你們
[00:08:43.000 --> 00:08:48.000]  港員就回去跟會衆說
[00:08:48.000 --> 00:08:53.000]  他在昨晚星期六晚和主日的祈禱
[00:08:53.000 --> 00:08:58.000]  又跟他們說了這個警察局局長跟他們說的話
[00:08:58.000 --> 00:09:01.000]  於是大家都非常之興奮
[00:09:01.000 --> 00:09:07.000]  是一起同心合意地去讚美神
[00:09:07.000 --> 00:09:15.000]  鈴姐妹我相信你也曾經經歷過一些很困難的環境
[00:09:15.000 --> 00:09:20.000]  但是你是將眼睦放在環境上
[00:09:20.000 --> 00:09:28.000]  還是你將眼睦放在上帝的身上呢
[00:09:28.000 --> 00:09:34.000]  我們繼續看經文
[00:09:34.000 --> 00:09:38.000]  十三節的下半節就說
[00:09:38.000 --> 00:09:44.000]  有個人拿着刀在約書亞對面站着
[00:09:44.000 --> 00:09:51.000]  約書亞問他你是幫我們還是幫我們的敵人呢
[00:09:51.000 --> 00:09:57.000]  約書亞的問題是一個很正常的反應
[00:09:57.000 --> 00:10:03.000]  現在是打仗他們預備攻打耶利哥城
[00:10:03.000 --> 00:10:07.000]  突然之間有個人出現還要拿着刀
[00:10:07.000 --> 00:10:10.000]  你當然要搞清楚他的立場是怎樣的
[00:10:10.000 --> 00:10:14.000]  如果他是站在敵人那邊你就多一個敵人
[00:10:14.000 --> 00:10:18.000]  如果他是站在我們那邊約書亞那邊
[00:10:18.000 --> 00:10:25.000]  他就多一個盟友
[00:10:25.000 --> 00:10:33.000]  很多時候我們都想上帝站在我們那邊
[00:10:33.000 --> 00:10:38.000]  因爲我們覺得我們所做的是對的
[00:10:38.000 --> 00:10:42.000]  我們覺得我們所做的是公義的
[00:10:42.000 --> 00:10:46.000]  其他的人就是不公義的
[00:10:46.000 --> 00:10:53.000]  但是留意上帝的使者怎樣去回答約書亞這個問題呢
[00:10:53.000 --> 00:11:03.000]  他說不是他說我來是要做耶和華軍隊的元帥
[00:11:03.000 --> 00:11:09.000]  上帝不是幫這邊或者幫那邊
[00:11:09.000 --> 00:11:14.000]  剛纔我說過上帝是有他自己絕對的主權
[00:11:14.000 --> 00:11:18.000]  大英姐妹這一點是非常重要的
[00:11:18.000 --> 00:11:22.000]  我們所做的一切包括我們的侍奉
[00:11:22.000 --> 00:11:26.000]  是爲了成就上帝的目的
[00:11:26.000 --> 00:11:33.000]  而不是爲了要成就我們自己的目的
[00:11:33.000 --> 00:11:38.000]  如果我們把自己的目的當成是上帝的目的
[00:11:38.000 --> 00:11:41.000]  就叫上帝你站在我們這邊
[00:11:41.000 --> 00:11:52.000]  我相信我們所做的都是徒然的
[00:11:52.000 --> 00:11:57.000]  我們如果以爲上帝會站在我們那邊
[00:11:57.000 --> 00:11:59.000]  我們就註定失敗
[00:11:59.000 --> 00:12:04.000]  因爲主權是在上帝的手裏面
[00:12:04.000 --> 00:12:08.000]  所以我們是需要明白上帝的心意
[00:12:08.000 --> 00:12:16.000]  而讓他的旨意在我們的生命裏面成就
[00:12:16.000 --> 00:12:21.000]  新永記第九章第六節那裏是這麼說
[00:12:21.000 --> 00:12:27.000]  他說你當知道耶和華你神將這美地賜你爲業
[00:12:27.000 --> 00:12:35.000]  並不是因你的義你本是硬着頸項的百姓
[00:12:35.000 --> 00:12:41.000]  這句話就是和當時的以色列人說
[00:12:41.000 --> 00:12:47.000]  耶和華神將這個加南美地賜給那些以色列人
[00:12:47.000 --> 00:12:53.000]  並不是因爲那些以色列人有什麼好有什麼強有什麼異
[00:12:53.000 --> 00:13:00.000]  其實他們都是硬着頸項的百姓
[00:13:00.000 --> 00:13:06.000]  等於姐妹其實我們都是硬着頸項的
[00:13:06.000 --> 00:13:09.000]  我們每一個都是罪人
[00:13:09.000 --> 00:13:13.000]  我們都是自我忠心的人
[00:13:13.000 --> 00:13:20.000]  所以我們需要明白的就是一切都是上帝的恩典
[00:13:20.000 --> 00:13:29.000]  我相信今天仍然是有不少的自我忠心的基督徒
[00:13:29.000 --> 00:13:33.000]  他們會自以爲是
[00:13:33.000 --> 00:13:39.000]  甚至他們是會自以爲異
[00:13:39.000 --> 00:13:48.000]  所以視野的改變除了說要從體環境去專注在神身上之外
[00:13:48.000 --> 00:13:54.000]  視野的改變是也都需要是從自我忠心
[00:13:54.000 --> 00:14:01.000]  改變到是以神爲中心
[00:14:01.000 --> 00:14:10.000]  耶穌他在馬太福音的六章二十二和二十三節裏他這麼說
[00:14:10.000 --> 00:14:14.000]  他說眼睛就是身上的燈
[00:14:14.000 --> 00:14:18.000]  你的眼睛如果燎亮全身就光明
[00:14:18.000 --> 00:14:22.000]  你的眼睛如果是昏花全身就黑暗
[00:14:22.000 --> 00:14:26.000]  你裏頭的光如果黑暗了
[00:14:26.000 --> 00:14:31.000]  那個黑暗是何等大的呢
[00:14:31.000 --> 00:14:37.000]  我們大家都知道我們的眼睛看到的
[00:14:37.000 --> 00:14:40.000]  是會影響我們的心
[00:14:40.000 --> 00:14:43.000]  而我們的心所感受的
[00:14:43.000 --> 00:14:48.000]  是會影響我們的行動
[00:14:48.000 --> 00:14:55.000]  所以耶穌就說眼睛如果是燎亮全身就光明
[00:14:55.000 --> 00:14:59.000]  你看的東西如果是對的
[00:14:59.000 --> 00:15:06.000]  其實眼睛燎亮這個字有一些譯叫健康
[00:15:06.000 --> 00:15:11.000]  圓文這個字是有專一的意思
[00:15:11.000 --> 00:15:17.000]  專一就是說如果我們的視野我們的眼睛所看的
[00:15:17.000 --> 00:15:22.000]  是專一的看神
[00:15:22.000 --> 00:15:27.000]  而不是看環境不是看自己的時候
[00:15:27.000 --> 00:15:33.000]  這樣我們就全身都光明瞭
[00:15:33.000 --> 00:15:41.000]  我們所行的路就是一條正確的路了
[00:15:41.000 --> 00:15:50.000]  耶穌他知道遇到上帝的使者之後
[00:15:50.000 --> 00:15:54.000]  他就馬上俯伏在地下
[00:15:54.000 --> 00:15:57.000]  俯伏在地下拜
[00:15:57.000 --> 00:16:03.000]  然後他就說我主有什麼話吩咐僕人
[00:16:03.000 --> 00:16:09.000]  這個俯伏下拜是一個姿態
[00:16:09.000 --> 00:16:12.000]  這個姿態是代表什麼呢
[00:16:12.000 --> 00:16:20.000]  這個姿態就是代表對神那一種完全的降伏
[00:16:20.000 --> 00:16:32.000]  同樣耶穌也是期望他的門徒是完全的向他降伏向他尊忠
[00:16:32.000 --> 00:16:42.000]  所以他吩咐那些門徒耶穌吩咐的門徒就要先求他的國和他的意
[00:16:42.000 --> 00:16:49.000]  這個就是一個心態上的改變
[00:16:49.000 --> 00:17:01.000]  耶穌要求他的門徒一個心態上的改變就是從愛世界轉到愛神
[00:17:01.000 --> 00:17:05.000]  一個人他是愛這個世界
[00:17:05.000 --> 00:17:13.000]  他是愛世上的財寶而不是愛天上的財寶的時候
[00:17:13.000 --> 00:17:19.000]  這個人是不能夠是土神起源
[00:17:19.000 --> 00:17:23.000]  世界的財寶就是短暫的
[00:17:23.000 --> 00:17:25.000]  是不安全的
[00:17:25.000 --> 00:17:34.000]  是唯有天上的財寶纔是永恆的和安全的
[00:17:34.000 --> 00:17:44.000]  有一個主學的老師就向一班的小朋友說這個路加福音十六章
[00:17:44.000 --> 00:17:47.000]  財主和拉撒路的故事
[00:17:47.000 --> 00:17:52.000]  我相信大家都懂得這個故事
[00:17:52.000 --> 00:17:56.000]  這個財主在地上有很多財寶
[00:17:56.000 --> 00:17:59.000]  他是享盡很奢華的生活
[00:17:59.000 --> 00:18:05.000]  他死了之後就落到地獄受苦
[00:18:05.000 --> 00:18:10.000]  而拉撒路是一個乞丐土飯喫的
[00:18:10.000 --> 00:18:26.000]  他在地上的時候要喫財主剩下來或者掉在臺下的食物
[00:18:26.000 --> 00:18:29.000]  但當拉撒路死了之後
[00:18:29.000 --> 00:18:32.000]  他卻是上到天堂
[00:18:32.000 --> 00:18:37.000]  在亞伯拉罕的壞鋪裏面
[00:18:37.000 --> 00:18:41.000]  這個就是財主和拉撒路的故事
[00:18:41.000 --> 00:18:44.000]  記載在路加福音的十六章
[00:18:44.000 --> 00:18:48.000]  這個主學老師說完這個故事之後
[00:18:48.000 --> 00:18:50.000]  他就問那些小朋友
[00:18:50.000 --> 00:18:53.000]  誰想做財主的舉手
[00:18:53.000 --> 00:18:56.000]  你知道小朋友很醒目的
[00:18:56.000 --> 00:19:02.000]  聽完這個故事就知道做財主就要落地獄
[00:19:02.000 --> 00:19:04.000]  所以他們都不舉手
[00:19:04.000 --> 00:19:08.000]  但是就有一個小朋友
[00:19:08.000 --> 00:19:11.000]  老師看到有一隻手舉起
[00:19:11.000 --> 00:19:14.000]  老師心裏覺得奇怪
[00:19:14.000 --> 00:19:18.000]  爲什麼這個小朋友明明知道要落地獄的
[00:19:18.000 --> 00:19:20.000]  他都舉手呢
[00:19:20.000 --> 00:19:22.000]  於是老師就再問
[00:19:22.000 --> 00:19:26.000]  誰想做拉撒路的請舉手
[00:19:26.000 --> 00:19:31.000]  於是這次就全部人都舉手
[00:19:31.000 --> 00:19:37.000]  包括剛纔唯一一個說想做財主的那個
[00:19:37.000 --> 00:19:39.000]  都有舉手
[00:19:39.000 --> 00:19:41.000]  於是老師就問他
[00:19:41.000 --> 00:19:45.000]  爲什麼你剛纔不是想做財主的嗎
[00:19:45.000 --> 00:19:47.000]  你現在又改變主意
[00:19:47.000 --> 00:19:50.000]  你又想做拉撒路
[00:19:50.000 --> 00:19:52.000]  小朋友就回答他
[00:19:52.000 --> 00:19:57.000]  老師我是希望在地上做財主
[00:19:57.000 --> 00:20:01.000]  我希望在天上做拉撒路
[00:20:01.000 --> 00:20:06.000]  這個小朋友他是很坦白的
[00:20:06.000 --> 00:20:10.000]  但是我不知道他會不會說出了
[00:20:10.000 --> 00:20:14.000]  一些基督徒的心聲
[00:20:14.000 --> 00:20:16.000]  一些基督徒
[00:20:16.000 --> 00:20:21.000]  他們一方面他們說我是愛神的
[00:20:21.000 --> 00:20:24.000]  但是另一方面
[00:20:24.000 --> 00:20:27.000]  他們卻是愛這個世界
[00:20:27.000 --> 00:20:32.000]  他是愛地上的財寶
[00:20:32.000 --> 00:20:36.000]  我希望大家都能夠
[00:20:36.000 --> 00:20:40.000]  真的有一個心態的改變
[00:20:40.000 --> 00:20:45.000]  可能從前未信主之前
[00:20:45.000 --> 00:20:47.000]  有人會愛世界
[00:20:47.000 --> 00:20:53.000]  但是當耶穌進入了我們的生命之後
[00:20:53.000 --> 00:20:55.000]  我們就又改變
[00:20:55.000 --> 00:21:00.000]  我們就從愛世界就轉到愛神
[00:21:00.000 --> 00:21:05.000]  《馬達福音》六章的二十四節裏就說
[00:21:05.000 --> 00:21:08.000]  一個人是不能侍奉兩個主
[00:21:08.000 --> 00:21:11.000]  不是惡者過 愛哪個
[00:21:11.000 --> 00:21:15.000]  就是衆者過 輕哪個
[00:21:15.000 --> 00:21:18.000]  你們不能又侍奉神
[00:21:18.000 --> 00:21:22.000]  又侍奉馬們
[00:21:22.000 --> 00:21:26.000]  耶穌很清楚地告訴我們
[00:21:26.000 --> 00:21:31.000]  一個人是不能侍奉兩個主的
[00:21:31.000 --> 00:21:34.000]  不能夠侍奉神
[00:21:34.000 --> 00:21:36.000]  又侍奉馬們
[00:21:36.000 --> 00:21:38.000]  馬們大家都知道
[00:21:38.000 --> 00:21:41.000]  就是財利的意思
[00:21:41.000 --> 00:21:45.000]  聖經裏也有這樣的解釋
[00:21:45.000 --> 00:21:51.000]  基督徒的金錢觀
[00:21:51.000 --> 00:21:54.000]  是非常重要的
[00:21:54.000 --> 00:21:58.000]  基督徒的金錢觀究竟應該是怎樣呢
[00:21:58.000 --> 00:22:00.000]  當我們翻開聖經
[00:22:00.000 --> 00:22:03.000]  聖經有很多的篇幅
[00:22:03.000 --> 00:22:06.000]  耶穌也有很多的教導
[00:22:06.000 --> 00:22:12.000]  就是教我們怎樣去看金錢
[00:22:12.000 --> 00:22:17.000]  我們對錢的價值觀應該是怎樣
[00:22:17.000 --> 00:22:28.000]  我將基督徒的金錢觀歸納爲兩個重點
[00:22:28.000 --> 00:22:32.000]  基督徒一定要明白的兩點
[00:22:32.000 --> 00:22:36.000]  第一就是一定要明白
[00:22:36.000 --> 00:22:40.000]  我們只不過是金錢的管家
[00:22:40.000 --> 00:22:45.000]  而我們不是金錢的主人
[00:22:45.000 --> 00:22:47.000]  爲什麼呢
[00:22:47.000 --> 00:22:50.000]  因爲我們所擁有的一切
[00:22:50.000 --> 00:22:53.000]  都是從神而來的
[00:22:53.000 --> 00:22:57.000]  神只不過是將一些東西
[00:22:57.000 --> 00:22:59.000]  包括金錢
[00:22:59.000 --> 00:23:01.000]  給了我們
[00:23:01.000 --> 00:23:03.000]  交託給我們
[00:23:03.000 --> 00:23:05.000]  是怎樣去管理
[00:23:05.000 --> 00:23:07.000]  怎樣去使用
[00:23:07.000 --> 00:23:10.000]  所以我們只不過是一個管家
[00:23:10.000 --> 00:23:12.000]  我們並不是主人
[00:23:12.000 --> 00:23:14.000]  對金錢如是
[00:23:14.000 --> 00:23:17.000]  對我們的時間
[00:23:17.000 --> 00:23:19.000]  我們都是一個管家
[00:23:19.000 --> 00:23:21.000]  對我們的財幹
[00:23:21.000 --> 00:23:24.000]  我們都只不過是一個管家
[00:23:24.000 --> 00:23:26.000]  這是第一點
[00:23:26.000 --> 00:23:28.000]  我們要明白的
[00:23:28.000 --> 00:23:30.000]  第二點就是
[00:23:30.000 --> 00:23:32.000]  當我們真的明白
[00:23:32.000 --> 00:23:35.000]  我們現在所擁有的一切
[00:23:35.000 --> 00:23:36.000]  包括金錢
[00:23:36.000 --> 00:23:37.000]  包括財幹
[00:23:37.000 --> 00:23:38.000]  包括時間
[00:23:38.000 --> 00:23:41.000]  我們有健康等等
[00:23:41.000 --> 00:23:46.000]  一切都是從神而來的時候
[00:23:46.000 --> 00:23:50.000]  我們就要有一個感恩的心
[00:23:50.000 --> 00:23:55.000]  所以管家和感恩
[00:23:55.000 --> 00:23:58.000]  就是基督徒的金錢觀
[00:23:58.000 --> 00:24:01.000]  兩個很重要的觀點
[00:24:01.000 --> 00:24:03.000]  基督徒一定要明白
[00:24:03.000 --> 00:24:07.000]  我們一定要明白
[00:24:07.000 --> 00:24:10.000]  我在木會這麼多年
[00:24:10.000 --> 00:24:12.000]  都知道
[00:24:12.000 --> 00:24:16.000]  也有和一些基督徒談過
[00:24:16.000 --> 00:24:18.000]  他們對十一奉獻
[00:24:18.000 --> 00:24:21.000]  都是有一些掙扎的
[00:24:21.000 --> 00:24:26.000]  有些基督徒就覺得
[00:24:26.000 --> 00:24:29.000]  是不是一定要跟隨十一奉獻
[00:24:29.000 --> 00:24:32.000]  這個很清楚是聖經的教導
[00:24:32.000 --> 00:24:35.000]  但是有些仍然在問
[00:24:35.000 --> 00:24:37.000]  是不是真的要跟隨
[00:24:37.000 --> 00:24:39.000]  如果要跟隨
[00:24:39.000 --> 00:24:42.000]  究竟是給稅之前
[00:24:42.000 --> 00:24:45.000]  我給十分之一
[00:24:45.000 --> 00:24:47.000]  或者我交完稅之後
[00:24:47.000 --> 00:24:50.000]  纔給十分之一呢
[00:24:50.000 --> 00:24:53.000]  有些是會問這樣的問題
[00:24:53.000 --> 00:24:56.000]  至於這個奉獻
[00:24:56.000 --> 00:24:59.000]  金錢的奉獻這個題目
[00:24:59.000 --> 00:25:02.000]  如果要講
[00:25:02.000 --> 00:25:05.000]  都要有很長的篇幅去講
[00:25:05.000 --> 00:25:10.000]  不過我就很簡單地說一下
[00:25:10.000 --> 00:25:18.000]  基督徒對奉獻的觀念
[00:25:18.000 --> 00:25:23.000]  當我們是奉獻的時候
[00:25:23.000 --> 00:25:30.000]  我們就要懷着一個感恩的心去奉獻
[00:25:30.000 --> 00:25:32.000]  因爲知道
[00:25:32.000 --> 00:25:36.000]  神給我們有這樣的能力
[00:25:36.000 --> 00:25:40.000]  去賺取金錢來奉獻的時候
[00:25:40.000 --> 00:25:44.000]  他叫我們管理那些金錢
[00:25:44.000 --> 00:25:46.000]  我們只不過是一個管家
[00:25:46.000 --> 00:25:50.000]  我們就存着一個感恩的心去奉獻
[00:25:50.000 --> 00:25:52.000]  當奉獻的時候
[00:25:52.000 --> 00:25:54.000]  我們就可以這樣跟神說
[00:25:54.000 --> 00:25:57.000]  神啊我 我愛你
[00:25:57.000 --> 00:25:59.000]  我信靠你
[00:25:59.000 --> 00:26:02.000]  我願意將我的收入
[00:26:02.000 --> 00:26:07.000]  最少十分之一給你
[00:26:07.000 --> 00:26:10.000]  你纔是金錢的主人
[00:26:10.000 --> 00:26:14.000]  感謝你給我有機會去管理
[00:26:14.000 --> 00:26:18.000]  餘下那些金錢
[00:26:18.000 --> 00:26:20.000]  我向你承諾
[00:26:20.000 --> 00:26:23.000]  我會盡力地去賺錢
[00:26:23.000 --> 00:26:25.000]  盡力地去儲蓄
[00:26:25.000 --> 00:26:28.000]  盡力地去奉獻
[00:26:28.000 --> 00:26:32.000]  這就是基督徒主你的起源
