
[00:00:00.000 --> 00:00:02.920]  請您打開《羅馬書記》第十二章
[00:05:30.160 --> 00:05:31.320]  沒經驗的
[00:05:31.320 --> 00:05:32.760]  沒行動的
[00:05:32.760 --> 00:05:34.840]  只有理解跟着判斷
[00:05:34.840 --> 00:05:36.080]  理解可以
[00:05:36.080 --> 00:05:37.560]  如果只是這麼正常的
[00:05:37.560 --> 00:05:39.480]  我們都覺得有所缺陷
[00:05:39.480 --> 00:05:41.680]  何況再根據下一幅圖
[00:05:41.680 --> 00:05:44.640]  我們會解釋了爲什麼會有這麼多問題
[00:05:44.640 --> 00:05:47.120]  無論你讀聖經讀一百次
[00:05:47.120 --> 00:05:48.840]  你祈禱祈一百個鍾
[00:05:48.840 --> 00:05:50.520]  你禁食多四十天
[00:05:50.520 --> 00:05:53.600]  你的人都是沒有變的
[00:05:53.600 --> 00:05:56.920]  當然有變你會瘦了
[00:05:56.920 --> 00:05:58.080]  爲什麼呢
[00:05:58.080 --> 00:06:01.560]  因爲我們有一個錯誤的觀察
[00:06:01.560 --> 00:06:03.960]  一個狹隘的觀察
[00:06:03.960 --> 00:06:08.640]  產生了一個錯誤的受限制的經驗
[00:06:08.640 --> 00:06:12.240]  以致我們有缺陷的理解
[00:06:12.240 --> 00:06:14.440]  產生了一個錯誤的判斷
[00:06:14.440 --> 00:06:16.080]  一個錯誤的行動
[00:06:16.080 --> 00:06:21.240]  然後不完全的整合
[00:06:21.240 --> 00:06:24.200]  所以當我們不解決這些問題
[00:06:24.200 --> 00:06:27.040]  你不斷強調讀經
[00:06:27.040 --> 00:06:29.200]  祈禱等等的東西
[00:06:29.200 --> 00:06:30.160]  禁食
[00:06:30.160 --> 00:06:32.280]  服侍等等的東西
[00:06:32.280 --> 00:06:34.120]  那個人都是不變的
[00:06:34.120 --> 00:06:35.560]  因爲他越做
[00:06:35.560 --> 00:06:37.920]  他越讀聖經越讀越錯
[00:06:37.920 --> 00:06:39.280]  越祈禱越錯
[00:06:39.280 --> 00:06:39.800]  爲什麼
[00:06:39.800 --> 00:06:42.560]  因爲他就是這麼狹隘
[00:06:42.560 --> 00:06:43.640]  這麼狹隘的觀察
[00:06:43.640 --> 00:06:45.680]  他就得到一個錯誤的觀念
[00:06:45.680 --> 00:06:47.360]  錯誤的觀念就有錯誤的判斷
[00:06:47.360 --> 00:06:48.760]  錯誤的判斷就有錯誤的行動
[00:06:48.760 --> 00:06:50.440]  錯誤的行動就有錯誤的統合
[00:06:50.440 --> 00:06:52.920]  更加加強了這個錯誤
[00:06:52.920 --> 00:06:55.640]  他越讀聖經越加強這個錯誤
[00:06:55.640 --> 00:06:58.040]  越祈禱越加強這個錯誤
[00:06:58.040 --> 00:06:59.760]  你聽得明白吧
[00:06:59.760 --> 00:07:02.480]  所以解決這個問題的
[00:07:02.480 --> 00:07:06.120]  不是在讀經祈禱那裏入手
[00:07:06.120 --> 00:07:09.680]  也不是經歷這個靈恩的入手
[00:07:09.680 --> 00:07:12.640]  保羅要提的一個解決的方案
[00:07:12.640 --> 00:07:15.480]  這裏一瞬間就要提
[00:07:15.480 --> 00:07:17.360]  保羅進入到十二章的時候
[00:07:17.360 --> 00:07:18.200]  他就要提到
[00:07:18.200 --> 00:07:19.880]  因爲他用了這麼長時間講福音
[00:07:19.880 --> 00:07:20.400]  他就說
[00:07:20.400 --> 00:07:22.880]  原來每一個教徒都是一個全福音者
[00:07:22.880 --> 00:07:23.920]  跟你《戒嚴第一》節目的聲音
[00:07:23.920 --> 00:07:27.000]  你是一個全福音者
[00:07:27.000 --> 00:07:28.200]  一個全福音的人
[00:07:28.200 --> 00:07:30.200]  就必須要先成爲了活祭
[00:07:30.200 --> 00:07:31.240]  不要忘記
[00:07:31.240 --> 00:07:32.880]  我剛纔已經講是很困難的
[00:07:32.880 --> 00:07:33.880]  很困難理解的
[00:07:33.880 --> 00:07:35.600]  跟你《戒嚴第一》節目再重複講
[00:07:35.600 --> 00:07:38.360]  全是恩典
[00:07:38.360 --> 00:07:42.920]  全是恩典是經歷了五百年的鍛鍊之後
[00:07:42.920 --> 00:07:45.160]  由馬丁·努德再次重新提的時候
[00:07:45.160 --> 00:07:46.840]  五百年的教會歷史裏面
[00:07:46.840 --> 00:07:50.760]  到今天我們都未能夠深化到這種觀念
[00:07:50.760 --> 00:07:51.880]  爲什麼呢
[00:07:51.880 --> 00:07:55.480]  因爲教會沒有跟從聖經的原則
[00:07:55.480 --> 00:07:58.760]  而是跟從了整個世俗的價值觀而走
[00:07:58.760 --> 00:07:59.800]  一會兒我會提到給你們知道
[00:07:59.800 --> 00:08:00.960]  你們就清楚了
[00:08:00.960 --> 00:08:03.320]  我們必須要重新考慮
[00:08:03.320 --> 00:08:05.360]  在舊恩裏面既是全是恩典的話
[00:08:05.360 --> 00:08:06.520]  我願不願意
[00:08:06.520 --> 00:08:08.240]  既然沒有東西可以誇口的話
[00:08:08.240 --> 00:08:10.920]  我們願不願意將自己的生命獻呈給主
[00:08:10.920 --> 00:08:13.600]  成爲一個活生生的祭神
[00:08:13.600 --> 00:08:16.920]  去見證榮耀祂的名呢
[00:08:16.920 --> 00:08:18.360]  如果願意的話
[00:08:18.360 --> 00:08:20.160]  普羅話不是舉手願意
[00:08:20.160 --> 00:08:21.720]  不是頭腦願意這麼簡單
[00:08:21.720 --> 00:08:25.080]  是有具體的原則和行動的
[00:08:25.080 --> 00:08:27.560]  一個願意成爲活祭的人有兩個要素
[00:08:27.560 --> 00:08:31.000]  第一是不要效法這個世界
[00:08:31.000 --> 00:08:33.200]  成爲活祭不是舉手立了志之後
[00:08:33.200 --> 00:08:36.680]  依然顧我的世界價值觀生活
[00:08:36.680 --> 00:08:38.320]  我們是一個天國的價值觀
[00:08:38.320 --> 00:08:39.400]  不要忘記
[00:08:39.400 --> 00:08:41.000]  我現在再強調
[00:08:41.000 --> 00:08:43.920]  我們不是爲了敵對世俗的價值觀
[00:08:43.920 --> 00:08:46.360]  所以有我們自己那一套
[00:08:46.360 --> 00:08:50.080]  我們不是爲了回應社會上不應該的價值觀
[00:08:50.080 --> 00:08:51.960]  而有我們自己那一套
[00:08:51.960 --> 00:08:56.200]  而我們一直都有我們自己那一套
[00:08:56.200 --> 00:08:57.000]  跟你加上點音網的聲音
[00:08:57.000 --> 00:09:00.080]  我們一直都有自己那一套
[00:09:00.080 --> 00:09:01.800]  我們不是要回應外面
[00:09:01.800 --> 00:09:03.800]  所以纔有我們這一套
[00:09:03.800 --> 00:09:05.760]  我們根本就有這一套
[00:09:05.760 --> 00:09:08.480]  那爲什麼我們不知道
[00:09:08.480 --> 00:09:10.520]  因爲我們就沒有了
[00:09:10.520 --> 00:09:13.960]  逼到連起來我們才找回這些東西
[00:09:13.960 --> 00:09:17.760]  我們因爲自己天國的價值觀而成爲活祭
[00:09:17.760 --> 00:09:20.680]  就要活出天國的價值觀出來
[00:09:20.680 --> 00:09:23.720]  因爲天國的價值觀要在地上
[00:09:23.720 --> 00:09:26.120]  透過你的生命章件出來
[00:09:26.120 --> 00:09:30.360]  人在你身上看到什麼叫天國
[00:09:30.360 --> 00:09:33.920]  如果基督徒和非基督徒是完全沒有分別的話
[00:09:33.920 --> 00:09:36.680]  我們這個活祭就沒有意義了
[00:09:36.680 --> 00:09:40.280]  第二個要素就是要心意更生而變化
[00:09:40.280 --> 00:09:41.720]  在新漢語譯本就說
[00:09:41.720 --> 00:09:43.640]  反而要藉着心意更生
[00:09:43.640 --> 00:09:46.120]  讓自己被改變過來
[00:09:46.120 --> 00:09:47.240]  跟你加上點音網的聲音
[00:09:47.240 --> 00:09:51.360]  你要變
[00:09:51.360 --> 00:09:52.560]  再大聲點跟他說
[00:09:52.560 --> 00:09:56.520]  你要變
[00:09:56.520 --> 00:09:58.560]  那麼最大的問題是什麼
[00:09:58.560 --> 00:10:00.480]  我告訴你
[00:10:00.480 --> 00:10:05.120]  我有一段恐怖經歷
[00:10:05.120 --> 00:10:07.520]  有人告訴我
[00:10:07.520 --> 00:10:10.000]  他由多倫多開車去到紐約
[00:10:10.000 --> 00:10:11.720]  很近而已
[00:10:11.720 --> 00:10:13.840]  去到教會那裏講到
[00:10:13.840 --> 00:10:15.800]  要把紅胎除下
[00:10:15.800 --> 00:10:18.440]  要換上藍色的胎
[00:10:18.440 --> 00:10:20.320]  我沒那麼震驚
[00:10:20.320 --> 00:10:21.440]  紐約
[00:10:21.440 --> 00:10:23.320]  紐約是全世界大都會
[00:10:23.320 --> 00:10:24.200]  總之我有機會去
[00:10:24.200 --> 00:10:25.920]  在911之後我去
[00:10:25.920 --> 00:10:28.640]  教會距離911的地方
[00:10:28.640 --> 00:10:33.040]  那個什麼世貿
[00:10:33.040 --> 00:10:35.680]  是半個小時步行就到了
[00:10:35.680 --> 00:10:36.600]  你不要以爲很久
[00:10:36.600 --> 00:10:40.320]  步行半個小時在紐約來說是很小事
[00:10:40.320 --> 00:10:44.080]  他們一個block是走十幾分鐘的
[00:10:44.080 --> 00:10:45.160]  兩個block就到了
[00:10:45.160 --> 00:10:46.520]  那些你不要嚇死人
[00:10:46.520 --> 00:10:48.080]  那就半個小時了
[00:10:48.080 --> 00:10:50.760]  看到走死你了紐約
[00:10:50.760 --> 00:10:53.680]  那麼大都會的一間教會
[00:10:53.680 --> 00:10:58.160]  在唐人街那麼近世貿中心
[00:10:58.160 --> 00:11:00.200]  當我和他們職稱在那裏喫飯的時候
[00:11:00.200 --> 00:11:02.080]  每一個都是在世貿中心工作
[00:11:02.080 --> 00:11:04.720]  逃難下來死不去的那羣人
[00:11:04.720 --> 00:11:06.600]  有FBI那裏做的
[00:11:06.600 --> 00:11:08.920]  有摩根士丹利那裏做的
[00:11:08.920 --> 00:11:11.200]  你看他們一屆接觸的是
[00:11:11.200 --> 00:11:12.480]  最先進的科技
[00:11:12.480 --> 00:11:16.440]  最前衛最先進的一些社會的data
[00:11:16.440 --> 00:11:17.920]  資料
[00:11:17.920 --> 00:11:20.520]  但是星期六星期日回到教會里面
[00:11:20.520 --> 00:11:24.960]  教會仍然保留在60年代
[00:11:24.960 --> 00:11:28.520]  紅胎都不能打
[00:11:28.520 --> 00:11:30.400]  這些教會好像很熟練
[00:11:30.400 --> 00:11:34.840]  實際是心意又不更生又不變化
[00:11:34.840 --> 00:11:36.760]  對不對
[00:11:36.760 --> 00:11:39.240]  你看當教會不更生不變化的時候
[00:11:39.240 --> 00:11:40.880]  那些獎執啊
[00:11:40.880 --> 00:11:42.720]  那些教牧童工就會說什麼
[00:11:42.720 --> 00:11:44.440]  可能以前是這樣
[00:11:44.440 --> 00:11:47.240]  爲什麼要是這樣
[00:11:47.240 --> 00:11:49.440]  以前你沒有飛機坐
[00:11:49.440 --> 00:11:51.320]  以什麼前都寫了以前
[00:11:51.320 --> 00:11:53.840]  以前沒有八達通
[00:11:53.840 --> 00:11:56.320]  你回到以前那裏
[00:11:56.320 --> 00:11:58.960]  你每天生活都在變化
[00:11:58.960 --> 00:12:01.320]  爲什麼教會不可以變化
[00:12:01.320 --> 00:12:04.080]  問題是他們經常搞錯了一件事
[00:12:04.080 --> 00:12:05.600]  我的原則是不變的
[00:12:05.600 --> 00:12:08.160]  但是表達可以改變的
[00:12:08.160 --> 00:12:10.280]  當我去到這間教會更加恐怖
[00:12:10.280 --> 00:12:12.360]  因爲我不打胎
[00:12:12.360 --> 00:12:15.040]  不打胎更加大問題
[00:12:15.040 --> 00:12:16.160]  所以弟兄姐妹
[00:12:16.160 --> 00:12:18.600]  今天我們有一個既有的觀念
[00:12:18.600 --> 00:12:20.800]  但是聖經說你要成爲活祭
[00:12:20.800 --> 00:12:24.400]  其中一個元素你就必須要變
[00:12:24.400 --> 00:12:27.280]  這個變是要心意更生
[00:12:27.280 --> 00:12:31.000]  因爲上帝不斷更生事成
[00:12:31.000 --> 00:12:33.440]  如果你成爲活祭不是要做自己要做的事
[00:12:33.440 --> 00:12:35.120]  上帝都不斷更生的話
[00:12:35.120 --> 00:12:38.120]  我更加需要更生對不對
[00:12:38.120 --> 00:12:40.240]  所以我們見到的
[00:12:40.240 --> 00:12:41.720]  他說第三樣東西成爲活祭
[00:12:41.720 --> 00:12:43.040]  就是要走在神的旨意當中
[00:12:43.040 --> 00:12:45.240]  牧師你們在打嘴巴
[00:12:45.240 --> 00:12:46.560]  上次你不斷強調
[00:12:46.560 --> 00:12:49.280]  我們不需要尋求上帝心意
[00:12:49.280 --> 00:12:51.280]  你說萬事互相效力
[00:12:51.280 --> 00:12:52.040]  叫我愛神的人
[00:12:52.040 --> 00:12:53.640]  丁一柱、保羅已經看透世情
[00:12:53.640 --> 00:12:55.680]  就是他看不透
[00:12:55.680 --> 00:12:56.760]  爲什麼突然間
[00:12:56.760 --> 00:13:00.160]  這個成爲活祭是要尋求上帝心意
[00:13:00.160 --> 00:13:01.320]  不要聽錯
[00:13:01.320 --> 00:13:02.640]  重新看一次這篇經文
[00:13:02.640 --> 00:13:04.000]  這篇經文說什麼
[00:13:04.000 --> 00:13:07.000]  他說你要察驗
[00:13:07.000 --> 00:13:09.840]  你不是尋求
[00:13:09.840 --> 00:13:11.720]  什麼意義
[00:13:11.720 --> 00:13:15.520]  原來神的旨意在我們周圍不斷髮生
[00:13:15.520 --> 00:13:18.440]  你以爲只發生在你身上嗎
[00:13:18.440 --> 00:13:20.440]  我們就要察驗
[00:13:20.440 --> 00:13:22.040]  這個察驗可以是錯的
[00:13:22.040 --> 00:13:22.920]  根據第二幅圖
[00:13:22.920 --> 00:13:24.280]  你記不記得我剛纔那幅圖
[00:13:24.280 --> 00:13:25.920]  如果我們是一個合理的思想
[00:13:25.920 --> 00:13:27.280]  我們透過祈禱
[00:13:27.280 --> 00:13:29.640]  我們察驗上帝的旨意的時候
[00:13:29.640 --> 00:13:32.120]  可以是錯誤的決定
[00:13:32.120 --> 00:13:33.000]  所以你爲什麼見到
[00:13:33.000 --> 00:13:34.920]  有些人祈禱之後回來跟你說
[00:13:34.920 --> 00:13:36.200]  我祈禱領壽是這樣的時候
[00:13:36.200 --> 00:13:38.880]  你都無法跟你說阿們
[00:13:38.880 --> 00:13:40.000]  錯在哪裏呢
[00:13:40.000 --> 00:13:41.200]  祈禱不會錯的
[00:13:41.200 --> 00:13:43.680]  對不起祈禱是真的會錯的
[00:13:43.680 --> 00:13:46.160]  他們的領壽可以是錯的
[00:13:46.160 --> 00:13:47.960]  他們的教導可以是錯的
[00:13:47.960 --> 00:13:52.640]  因爲他們本身的思維是合議的
[00:13:52.640 --> 00:13:55.520]  跟你介紹第一節節目的時候講一聲
[00:13:55.520 --> 00:14:00.160]  你看遠一點
[00:14:00.160 --> 00:14:01.680]  當一個人不斷強調
[00:14:01.680 --> 00:14:03.520]  看自己的世界的時候
[00:14:03.520 --> 00:14:06.760]  他活在自己的世界的時候
[00:14:06.760 --> 00:14:10.000]  他就越來越狹窄了
[00:14:10.000 --> 00:14:11.080]  是不是
[00:14:11.080 --> 00:14:12.440]  越來越狹窄了
[00:14:12.440 --> 00:14:16.280]  我們需要有一個遠大的眼光的時候
[00:14:16.280 --> 00:14:18.280]  我們的心胸要闊一點
[00:14:18.280 --> 00:14:20.400]  在保羅華有三個標準
[00:14:20.400 --> 00:14:22.320]  第一是善良的
[00:14:22.320 --> 00:14:25.720]  和邪惡是相對的
[00:14:25.720 --> 00:14:27.880]  如果要達到善良的目的
[00:14:27.880 --> 00:14:30.040]  用邪惡的手段的話
[00:14:30.040 --> 00:14:31.240]  跟你介紹第一節節目的時候講一聲
[00:14:31.240 --> 00:14:33.840]  這個是要不得的
[00:14:33.840 --> 00:14:34.720]  你跟他講一聲
[00:14:34.720 --> 00:14:38.160]  這個是要不得的
[00:14:38.160 --> 00:14:40.240]  最近這幾年
[00:14:40.240 --> 00:14:43.160]  很多我們這些大人對着鏡頭
[00:14:43.160 --> 00:14:44.440]  對着新聞的鏡頭
[00:14:44.440 --> 00:14:48.600]  不斷的去重複灌輸我們年輕人這一輩
[00:14:48.600 --> 00:14:49.920]  正確的目標
[00:14:49.920 --> 00:14:53.200]  可以不擇手段的
[00:14:53.200 --> 00:14:54.720]  有信仰的也是這麼說
[00:14:54.720 --> 00:14:56.640]  沒有信仰的也是這麼說
[00:14:56.640 --> 00:14:58.920]  這羣是教壞人的人
[00:14:58.920 --> 00:15:01.520]  這羣人就是壞人
[00:15:01.520 --> 00:15:05.160]  教壞人的人本身就是壞人
[00:15:05.160 --> 00:15:06.960]  聖經很清楚地講
[00:15:06.960 --> 00:15:09.960]  神的旨意是善良的
[00:15:09.960 --> 00:15:14.080]  怎麼會用邪惡的方法達至善良呢
[00:15:14.080 --> 00:15:17.480]  如果我們這樣做是反映了上帝的心意的話
[00:15:17.480 --> 00:15:22.080]  即是說上帝可以用邪惡的方法去達至善良
[00:15:22.080 --> 00:15:24.280]  你認同嗎
[00:15:24.280 --> 00:15:26.840]  他的上帝我不認識了
[00:15:26.840 --> 00:15:28.920]  第二,他說是純存的
[00:15:28.920 --> 00:15:32.320]  和混亂是相對的
[00:15:32.320 --> 00:15:35.400]  第三,是可喜悅的
[00:15:35.400 --> 00:15:37.080]  是和憂傷相對的
[00:15:37.080 --> 00:15:41.760]  凡是合乎上帝旨意的人就必會帶領我們離開了罪和黑暗
[00:15:41.760 --> 00:15:44.320]  而且得到神的喜悅
[00:15:44.320 --> 00:15:45.800]  一個成爲活祭的人
[00:15:45.800 --> 00:15:47.480]  我們不是討自己的喜悅
[00:15:47.480 --> 00:15:49.080]  而是討神的喜悅
[00:15:49.080 --> 00:15:52.760]  同理教弟子往生,要討神的喜悅
[00:15:52.760 --> 00:15:56.240]  神的旨意這麼清楚在這裏的原則的話
[00:15:56.240 --> 00:15:57.800]  不是我們在亂猜
[00:15:57.800 --> 00:16:00.200]  我們祈禱之後很主觀的領受
[00:16:00.200 --> 00:16:01.480]  就是神的旨意
[00:16:01.480 --> 00:16:02.560]  我們領受之後
[00:16:02.560 --> 00:16:05.440]  這三個標準繼續在這裏
[00:16:05.440 --> 00:16:07.720]  令到我們知道,測驗到
[00:16:07.720 --> 00:16:10.120]  是不是上帝的旨意
[00:16:10.120 --> 00:16:11.040]  如果你祈禱之後
[00:16:11.040 --> 00:16:13.080]  上帝感動你不回教會的話
[00:16:13.080 --> 00:16:14.520]  我告訴你
[00:16:14.520 --> 00:16:18.520]  你的上帝我不認識
[00:16:18.520 --> 00:16:19.360]  如果你祈禱之後
[00:16:19.360 --> 00:16:21.440]  你說上帝叫我不要奉獻的話
[00:16:21.440 --> 00:16:23.760]  你的上帝我不認識
[00:16:23.760 --> 00:16:25.640]  如果祈禱之後上帝跟你說
[00:16:25.640 --> 00:16:27.240]  我不需要全科的
[00:16:27.240 --> 00:16:29.640]  這個上帝我都不認識
[00:16:29.640 --> 00:16:33.120]  這個上帝是你自己創造出來的
[00:16:33.120 --> 00:16:34.320]  那個是誰
[00:16:34.320 --> 00:16:35.520]  跟你旁邊的弟兄姐妹說
[00:16:35.520 --> 00:16:37.120]  是你
[00:16:37.120 --> 00:16:39.640]  你就是上帝
[00:16:39.640 --> 00:16:42.760]  你決定了你自己的信仰行爲可以怎麼做
[00:16:42.760 --> 00:16:45.200]  你決定了你自己信仰行爲的標準是什麼
[00:16:45.200 --> 00:16:47.280]  所以你是上帝
[00:16:47.280 --> 00:16:49.680]  對不對
[00:16:49.680 --> 00:16:50.600]  弟兄姐妹
[00:16:50.600 --> 00:16:52.960]  今天我們要禱上帝的
[00:16:52.960 --> 00:16:54.920]  祈禱上帝的喜悅是什麼
