
[00:00:00.000 --> 00:00:01.720]  各位聽衆朋友
[00:04:40.560 --> 00:04:44.320]  有時候特別是找房子、租房子
[00:04:44.320 --> 00:04:46.160]  特別來到一個新的環境
[00:04:46.160 --> 00:04:48.760]  的確是會有這樣的情況
[00:04:48.760 --> 00:04:50.640]  大家都知道
[00:04:50.640 --> 00:04:54.200]  在BNO visa開放之後
[00:04:54.200 --> 00:04:55.760]  特別是在年頭的時候
[00:04:55.760 --> 00:04:58.560]  有不少的香港人開始進入英國
[00:04:58.560 --> 00:05:01.280]  我曾經接觸過一個
[00:05:01.280 --> 00:05:05.440]  想了解更多教會的朋友
[00:05:05.440 --> 00:05:07.240]  他打電話來和我聊天
[00:05:07.240 --> 00:05:08.280]  他打來的時候
[00:05:08.280 --> 00:05:10.160]  就已經不斷地引入
[00:05:10.160 --> 00:05:11.960]  因爲他真的沒辦法
[00:05:11.960 --> 00:05:14.000]  因爲他帶着一個小朋友來的時候
[00:05:14.000 --> 00:05:15.440]  他英文又不懂
[00:05:15.440 --> 00:05:16.840]  自己一個人來的時候
[00:05:16.840 --> 00:05:18.920]  又不知道可以做到些什麼
[00:05:18.920 --> 00:05:20.360]  他感覺到撐下去
[00:05:20.360 --> 00:05:21.800]  都不知道撐到多久
[00:05:21.800 --> 00:05:23.320]  當然了
[00:05:23.320 --> 00:05:25.480]  我們知道
[00:05:25.480 --> 00:05:26.320]  來到英國的時候
[00:05:26.320 --> 00:05:27.600]  很多人真的很開心
[00:05:27.600 --> 00:05:29.720]  因爲事實上又自由
[00:05:29.720 --> 00:05:31.040]  讀書又開心
[00:05:31.040 --> 00:05:33.680]  但是有時候搞租房子
[00:05:33.680 --> 00:05:34.720]  買房子
[00:05:34.720 --> 00:05:35.720]  找工作
[00:05:35.720 --> 00:05:38.200]  水費、電費、煤氣費這些東西的時候
[00:05:38.200 --> 00:05:39.280]  都會很辛苦
[00:05:39.280 --> 00:05:41.120]  特別是開頭的時間
[00:05:41.120 --> 00:05:44.720]  我們見到不少人都在搖腦子
[00:05:44.720 --> 00:05:46.440]  但是非常有趣的就是
[00:05:46.440 --> 00:05:47.960]  《馬可福音》沒錯
[00:05:47.960 --> 00:05:49.440]  是有提到搖腦子
[00:05:49.440 --> 00:05:51.720]  Elano這個死慘的字
[00:05:51.720 --> 00:05:53.480]  但是《馬可福音》
[00:05:53.480 --> 00:05:55.520]  也有兩樣特別的地方
[00:05:55.520 --> 00:05:56.960]  是更加有提到的
[00:05:56.960 --> 00:05:59.360]  第一樣就是在六章第47節
[00:05:59.360 --> 00:06:04.960]  他提到其實耶穌當時是獨自在岸上
[00:06:04.960 --> 00:06:09.360]  門徒就在船的海中
[00:06:09.360 --> 00:06:12.680]  就是說耶穌就在陸地上
[00:06:12.680 --> 00:06:14.160]  《馬可福音》就記載
[00:06:14.160 --> 00:06:16.800]  原來那條船就在海中間
[00:06:16.800 --> 00:06:18.520]  《馬可福音》這樣記載
[00:06:18.520 --> 00:06:20.960]  很明顯是做了一個對比在裏面
[00:06:20.960 --> 00:06:24.280]  門徒船就在湖的中間
[00:06:24.280 --> 00:06:26.800]  Messos這個字
[00:06:26.800 --> 00:06:29.280]  就是指湖的中間
[00:06:29.280 --> 00:06:31.080]  在湖的中間
[00:06:31.080 --> 00:06:34.760]  但是耶穌按照原文直接翻譯的話
[00:06:34.760 --> 00:06:37.480]  祂就是獨自在陸地上
[00:06:37.480 --> 00:06:39.800]  耶穌在地理上明顯和羣衆
[00:06:39.800 --> 00:06:42.000]  甚至和門徒都是分離了
[00:06:42.000 --> 00:06:43.080]  都是分隔了
[00:06:43.080 --> 00:06:45.240]  已經有一段很遠的距離
[00:06:45.240 --> 00:06:47.280]  而且第二樣東西我們要知道
[00:06:47.280 --> 00:06:49.440]  馬可更加清楚地告訴我們
[00:06:49.440 --> 00:06:51.880]  耶穌在岸上
[00:06:51.880 --> 00:06:53.200]  在地面上
[00:06:53.200 --> 00:06:54.520]  一個人的時間
[00:06:54.520 --> 00:06:58.440]  祂竟然可以看到在湖中間的位置
[00:06:58.440 --> 00:07:02.280]  門徒正是辛苦地搖腦的時間
[00:07:02.280 --> 00:07:04.120]  耶穌竟然看到
[00:07:04.120 --> 00:07:06.240]  耶穌竟然看到
[00:07:06.240 --> 00:07:07.920]  剛纔我們已經講得很清楚
[00:07:07.920 --> 00:07:09.560]  門徒在搖腦
[00:07:09.560 --> 00:07:12.160]  死撐了3.5公里
[00:07:12.160 --> 00:07:13.600]  已經很多個小時了
[00:07:13.600 --> 00:07:15.360]  船已經去到湖的中間
[00:07:15.360 --> 00:07:16.560]  海的中間
[00:07:16.560 --> 00:07:19.440]  哇!你知道3.5公里有多遠嗎?
[00:07:19.440 --> 00:07:21.360]  有20個足球場以外
[00:07:21.360 --> 00:07:23.200]  這麼遠的一個距離
[00:07:23.200 --> 00:07:25.560]  但是耶穌竟然可以看到
[00:07:25.560 --> 00:07:26.840]  看到這個字
[00:07:26.840 --> 00:07:28.720]  A while這個字
[00:07:28.720 --> 00:07:30.600]  其實意思是注意到
[00:07:30.600 --> 00:07:32.200]  很詳細地觀察到
[00:07:32.200 --> 00:07:34.200]  見到
[00:07:34.200 --> 00:07:36.960]  我們以爲神看不到我們的苦況
[00:07:36.960 --> 00:07:39.280]  我們以爲神不關心我們
[00:07:39.280 --> 00:07:40.480]  但是我們記不記得
[00:07:40.480 --> 00:07:42.360]  在詩篇其實老早已經講了
[00:07:42.360 --> 00:07:43.400]  詩人都體會到
[00:07:43.400 --> 00:07:45.680]  原來上主是眷顧我們
[00:07:45.680 --> 00:07:46.720]  去顧念我們
[00:07:46.720 --> 00:07:50.400]  去把我們放在心上
[00:07:50.400 --> 00:07:51.760]  我們每一張臉
[00:07:51.760 --> 00:07:53.160]  每一個名字
[00:07:53.160 --> 00:07:54.480]  每一個人的過去
[00:07:54.480 --> 00:07:56.000]  我們現在所經歷的
[00:07:56.000 --> 00:07:58.240]  其實上主一樣見到這樣的
[00:07:58.240 --> 00:08:01.240]  我們見到我們現在每一個人的情況
[00:08:01.240 --> 00:08:02.800]  我們更加特別的地方是
[00:08:02.800 --> 00:08:06.320]  馬可不是說耶穌見到他們這麼簡單
[00:08:06.320 --> 00:08:08.720]  馬可福音六章第四十八節說什麼?
[00:08:08.720 --> 00:08:11.600]  他說:看見門徒因風不順
[00:08:11.600 --> 00:08:13.120]  遙佬甚苦
[00:08:13.120 --> 00:08:14.080]  耶穌見到的
[00:08:14.080 --> 00:08:16.400]  耶穌注意到的
[00:08:16.400 --> 00:08:19.840]  是他們正在承受的苦
[00:08:19.840 --> 00:08:22.880]  是他們正在經歷的折磨
[00:08:22.880 --> 00:08:24.240]  這個字
[00:08:24.240 --> 00:08:25.680]  Bathaneo這個字
[00:08:25.680 --> 00:08:27.840]  其實意思是折騰
[00:08:27.840 --> 00:08:28.640]  折磨
[00:08:28.640 --> 00:08:31.040]  中文翻譯爲甚苦
[00:08:31.040 --> 00:08:33.160]  是主要講到有關身體上
[00:08:33.160 --> 00:08:34.760]  有關心理上
[00:08:34.760 --> 00:08:36.800]  甚至是特別是一個外在環境
[00:08:36.800 --> 00:08:38.720]  在這個故事裏面就是海
[00:08:38.720 --> 00:08:41.360]  所帶來承受的折磨
[00:08:41.360 --> 00:08:43.080]  折騰的苦況
[00:08:43.080 --> 00:08:45.280]  所以我們見到
[00:08:45.280 --> 00:08:46.520]  看見這個字
[00:08:46.520 --> 00:08:47.840]  Oh wow! 這個字
[00:08:47.840 --> 00:08:50.480]  就是包含了憐憫
[00:08:50.480 --> 00:08:52.120]  憐恤
[00:08:52.120 --> 00:08:54.800]  甚至是同情你的遭遇
[00:08:54.800 --> 00:08:56.680]  所以原來耶穌基督
[00:08:56.680 --> 00:09:01.120]  仍然關心受折騰的你和我
[00:09:01.120 --> 00:09:01.920]  還有第二樣東西
[00:09:01.920 --> 00:09:03.480]  這段聖經提醒我們
[00:09:03.480 --> 00:09:07.400]  耶穌希望你抓緊認識神的機會
[00:09:07.400 --> 00:09:09.320]  這裏包括了第一樣東西
[00:09:09.320 --> 00:09:10.960]  就是耶穌的能力
[00:09:10.960 --> 00:09:13.840]  我們要認識耶穌的能力
[00:09:13.840 --> 00:09:14.840]  剛纔我們講了
[00:09:14.840 --> 00:09:16.320]  耶穌竟然遠道而來
[00:09:16.320 --> 00:09:18.960]  從3.5公里那麼遠的距離
[00:09:18.960 --> 00:09:22.080]  湖中間向岸上那麼遠的距離
[00:09:22.080 --> 00:09:25.600]  祂都能夠看到門徒
[00:09:25.600 --> 00:09:26.920]  不僅如此
[00:09:26.920 --> 00:09:29.200]  《三卷荒書》也有提到
[00:09:29.200 --> 00:09:31.680]  耶穌在海上走
[00:09:31.680 --> 00:09:33.080]  你要記得
[00:09:33.080 --> 00:09:35.480]  聖經從來沒有任何一個人
[00:09:35.480 --> 00:09:37.200]  在聖經裏面有講過
[00:09:37.200 --> 00:09:38.240]  除了耶穌之外
[00:09:38.240 --> 00:09:42.320]  能夠在海面上走
[00:09:42.320 --> 00:09:45.560]  耶穌平靜風和浪這個故事
[00:09:45.560 --> 00:09:47.960]  甚至你可以絕地說
[00:09:47.960 --> 00:09:49.760]  這是巧合而已
[00:09:49.760 --> 00:09:50.520]  但是好
[00:09:50.520 --> 00:09:52.560]  耶穌在海上走
[00:09:52.560 --> 00:09:55.680]  基本上不是巧合
[00:09:55.680 --> 00:09:56.400]  當然
[00:09:56.400 --> 00:09:59.360]  你說會不會是做魔術
[00:09:59.360 --> 00:10:00.680]  如果你是英國的朋友
[00:10:00.680 --> 00:10:01.960]  你一定要認識這個人
[00:10:01.960 --> 00:10:03.560]  這個人叫Dynamo
[00:10:03.560 --> 00:10:05.840]  Dynamo曾經在幾年前
[00:10:05.840 --> 00:10:09.120]  在倫敦的泰姆斯河那裏
[00:10:09.120 --> 00:10:11.680]  曾經走到水面
[00:10:11.680 --> 00:10:15.000]  他慢慢一步一步從岸上走到水面
[00:10:15.000 --> 00:10:16.280]  周圍的人都看着
[00:10:16.280 --> 00:10:17.840]  很多人都拍照
[00:10:17.840 --> 00:10:19.640]  他慢慢一步一步沿着
[00:10:19.640 --> 00:10:21.320]  好像一條路線一樣
[00:10:21.320 --> 00:10:24.000]  越走越遠
[00:10:24.000 --> 00:10:28.160]  直到警察在水面截住他一樣
[00:10:28.160 --> 00:10:30.400]  他是一個專業的魔術師
[00:10:30.400 --> 00:10:33.480]  人人都知道他是一個魔術的表演者
[00:10:33.480 --> 00:10:35.080]  沒有人會相信他正在做的事情
[00:10:35.080 --> 00:10:37.280]  真的能夠在水面走
[00:10:37.280 --> 00:10:39.040]  你看到很多人詳細解釋
[00:10:39.040 --> 00:10:42.080]  說他下面有個建築的木板
[00:10:42.080 --> 00:10:43.560]  或者搭建某些東西
[00:10:43.560 --> 00:10:44.760]  使他走上去
[00:10:44.760 --> 00:10:45.800]  甚至有些地方
[00:10:45.800 --> 00:10:47.560]  有些人說他出了一些單
[00:10:47.560 --> 00:10:50.520]  說Dynamo曾經買了兩隻海豚
[00:10:50.520 --> 00:10:52.560]  大概是幾十磅、幾十美金
[00:10:52.560 --> 00:10:53.600]  有了單據
[00:10:53.600 --> 00:10:55.440]  是Dynamo自己出的
[00:10:55.440 --> 00:10:56.920]  到底哪一個說法
[00:10:56.920 --> 00:10:58.120]  其實根本不重要
[00:10:58.120 --> 00:10:59.680]  重點就是
[00:10:59.680 --> 00:11:01.520]  很多人都相信
[00:11:01.520 --> 00:11:03.720]  這只是一個掩眼法
[00:11:03.720 --> 00:11:05.920]  這只是一個魔術
[00:11:05.920 --> 00:11:08.840]  因爲我們看到他走的時候
[00:11:08.840 --> 00:11:10.680]  你都會看到他慢慢一步
[00:11:10.680 --> 00:11:12.200]  很小心
[00:11:12.200 --> 00:11:13.920]  因爲他很怕穿幫
[00:11:13.920 --> 00:11:14.920]  但耶穌不是
[00:11:14.920 --> 00:11:15.680]  你記得嗎
[00:11:15.680 --> 00:11:17.240]  因爲他是大能的神
[00:11:17.240 --> 00:11:18.720]  他是大自然的主宰
[00:11:18.720 --> 00:11:20.160]  在海上走
[00:11:20.160 --> 00:11:21.640]  簡直對耶穌來說
[00:11:21.640 --> 00:11:23.360]  是碎了一盅
[00:11:23.360 --> 00:11:24.400]  還有第二樣東西
[00:11:24.400 --> 00:11:27.480]  就是耶穌的身份
[00:11:27.480 --> 00:11:29.160]  說到耶穌的身份的時候
[00:11:29.160 --> 00:11:30.400]  我想你留意
[00:11:30.400 --> 00:11:34.240]  首先就是越過他們的表達
[00:11:34.240 --> 00:11:36.920]  在《馬可福音》第六章48節提到
[00:11:36.920 --> 00:11:39.840]  意思是要走過他們去
[00:11:39.840 --> 00:11:41.160]  如果我們直譯的話
[00:11:41.160 --> 00:11:43.360]  希列文直譯這句話就是
[00:11:43.360 --> 00:11:45.920]  想要經過他們
[00:11:45.920 --> 00:11:47.560]  這裏用的經過
[00:11:47.560 --> 00:11:51.720]  是和《採取記》第33章19-23節的典故
[00:11:51.720 --> 00:11:53.280]  是非常有關係的
[00:11:53.280 --> 00:11:56.120]  因爲在那裏耶和華要經過摩西
[00:11:56.120 --> 00:11:58.440]  因爲摩西和耶和華說
[00:11:58.440 --> 00:12:00.520]  求禰顯出禰的榮耀
[00:12:00.520 --> 00:12:03.840]  所以上主就在摩西面前經過
[00:12:03.840 --> 00:12:05.840]  宣告自己的名字
[00:12:05.840 --> 00:12:08.680]  在《馬可福音》的寫作筆下
[00:12:08.680 --> 00:12:10.760]  耶穌在海面上行走
[00:12:10.760 --> 00:12:12.800]  有一種自我顯現
[00:12:12.800 --> 00:12:15.680]  自我榮耀的意味在裏面
[00:12:15.680 --> 00:12:18.840]  馬太和馬可都告訴我們
[00:12:18.840 --> 00:12:20.520]  耶穌要經過
[00:12:20.520 --> 00:12:22.400]  要走過門徒
[00:12:22.400 --> 00:12:24.640]  而在這時候門徒就見到耶穌
[00:12:24.640 --> 00:12:27.440]  竟然能夠在海上走動
[00:12:27.440 --> 00:12:29.520]  他們就開始驚慌
[00:12:29.520 --> 00:12:30.840]  就開始害怕
[00:12:30.840 --> 00:12:34.200]  再一次他們不是因爲風浪而驚慌
[00:12:34.200 --> 00:12:35.680]  他們是因爲見到耶穌
[00:12:35.680 --> 00:12:38.480]  竟然之間能夠在海面上走
[00:12:38.480 --> 00:12:39.960]  他們以爲是鬼怪
[00:12:39.960 --> 00:12:42.000]  他們以爲是水怪
[00:12:42.000 --> 00:12:44.360]  邪惡的大海怪
[00:12:44.360 --> 00:12:45.920]  大家如果來英國的話
[00:12:45.920 --> 00:12:48.680]  可能又會去一個地方打卡
[00:12:48.680 --> 00:12:51.560]  一個打卡的熱點就是蘇格蘭的尼斯湖
[00:12:51.560 --> 00:12:54.200]  那裏傳聞有海怪
[00:12:54.200 --> 00:12:55.320]  到底是不是呢?
[00:12:55.320 --> 00:12:58.280]  不妨自己去蘇格蘭的尼斯湖走走
[00:12:58.280 --> 00:13:01.800]  我們知道他們懼怕的心境
[00:13:01.800 --> 00:13:03.000]  懼怕的表達
[00:13:03.000 --> 00:13:06.480]  在三卷方書裏面都有清楚地報道出來
[00:13:06.480 --> 00:13:11.360]  但同時也看到門徒仍然對耶穌的身份觸摸不到
[00:13:11.360 --> 00:13:12.640]  不是很清楚
[00:13:12.640 --> 00:13:16.840]  其實再一次反映到當時的民間傳說
[00:13:16.840 --> 00:13:18.640]  民間的宗教所迷信
[00:13:18.640 --> 00:13:22.200]  就是猶太人認爲晚上有一些精靈出來
[00:13:22.200 --> 00:13:23.880]  來帶來一些災難
[00:13:23.880 --> 00:13:28.080]  想不到門徒都可能將一些猶太人的文化
[00:13:28.080 --> 00:13:30.360]  那種神祕宗教的東西
[00:13:30.360 --> 00:13:33.120]  搬到他們的信仰上面
[00:13:33.120 --> 00:13:36.160]  除了越過他們表達了耶穌一個
[00:13:36.160 --> 00:13:40.800]  好像和舊約上主的身份一樣的表達之外
[00:13:40.800 --> 00:13:43.840]  更直接不過的是耶穌自己的稱呼
[00:13:43.840 --> 00:13:46.320]  耶穌見到這羣門徒那麼害怕
[00:13:46.320 --> 00:13:50.320]  就在海上和他們講話
[00:13:50.320 --> 00:13:53.240]  他說:是我,不要怕
[00:13:53.240 --> 00:13:55.640]  三卷方書裏也有這樣說
[00:13:55.640 --> 00:13:57.600]  中文翻譯爲「是我」
[00:13:57.600 --> 00:13:59.960]  就恰好和希列文原文倒轉了
[00:13:59.960 --> 00:14:02.720]  希列文原文其實是說「我是」
[00:14:02.720 --> 00:14:04.120]  I got a me
[00:14:04.120 --> 00:14:06.240]  I got a me
[00:14:06.240 --> 00:14:07.840]  我們聽起來好像覺得沒什麼
[00:14:07.840 --> 00:14:10.360]  「是我」、「我是」不是差不多的東西嗎?
[00:14:10.360 --> 00:14:11.400]  不過在路加
[00:14:11.400 --> 00:14:11.920]  對不起
[00:14:11.920 --> 00:14:14.800]  不過在約翰福音的筆下就不是那麼簡單
[00:14:14.800 --> 00:14:17.680]  約翰福音至少有七次講到耶穌說
[00:14:17.680 --> 00:14:19.480]  「我是XX」、「我是XX」
[00:14:19.480 --> 00:14:21.000]  包括了生命的良
[00:14:21.000 --> 00:14:22.600]  「我是道路」、「真理」、「生命」
[00:14:22.600 --> 00:14:27.080]  「光」、「復活」、「葡萄樹」、「孔木人」、「門」
[00:14:27.080 --> 00:14:27.920]  沒錯
[00:14:27.920 --> 00:14:33.680]  這七個自我的稱呼對很多讀約翰福音的人來說
[00:14:33.680 --> 00:14:35.000]  根本不陌生
[00:14:35.000 --> 00:14:38.760]  不過其實「我是」、「I got a me」
[00:14:38.760 --> 00:14:41.600]  這個表達老早就出現過了
[00:14:41.600 --> 00:14:43.160]  在第四章二十六節
[00:14:43.160 --> 00:14:49.240]  記不記得撒瑪利亞井旁婦人問耶穌基督的說話
[00:14:49.240 --> 00:14:51.920]  她問耶穌基督是說什麼呢?
[00:14:51.920 --> 00:14:53.840]  她問基督一定會來
[00:14:53.840 --> 00:14:55.360]  而耶穌怎麼回答她呢?
[00:14:55.360 --> 00:14:59.080]  耶穌就說「和你說話的就是他」
[00:14:59.080 --> 00:15:00.960]  其實這個翻譯得太過婉轉了
[00:15:00.960 --> 00:15:02.760]  如果按照原文的翻譯
[00:15:02.760 --> 00:15:06.760]  這裏所說的一開始就是「I got a me」
[00:15:06.760 --> 00:15:08.760]  「我是」
[00:15:08.760 --> 00:15:12.080]  接着就是「這個與你說話的」
[00:15:12.080 --> 00:15:15.520]  現在在第六章二十節再說「I got a me」
[00:15:15.520 --> 00:15:17.280]  「我是」、「我是」
[00:15:17.280 --> 00:15:19.560]  就絕對不可能是巧合的事件
[00:15:19.560 --> 00:15:21.280]  「我是」、「I got a me」
[00:15:21.280 --> 00:15:24.000]  在舊約裏面就是神顯現的稱呼
[00:15:24.000 --> 00:15:25.680]  在舊約裏面
[00:15:25.680 --> 00:15:27.640]  這個是絕對很清楚
[00:15:27.640 --> 00:15:29.160]  就是代表神祂自己
[00:15:29.160 --> 00:15:34.400]  約翰福音就是強調了耶穌就是神的身份
[00:15:34.400 --> 00:15:36.440]  「是我」、「I got a me」
[00:15:36.440 --> 00:15:37.760]  「不需要懼怕」
[00:15:37.760 --> 00:15:39.360]  「我和你一起」
[00:15:39.360 --> 00:15:41.320]  所以這就牽涉到第三件事
[00:15:41.320 --> 00:15:42.560]  有關耶穌的身份
[00:15:42.560 --> 00:15:44.800]  帶出來的耶穌的同在
[00:15:44.800 --> 00:15:45.720]  有沒有留意到
[00:15:45.720 --> 00:15:49.120]  耶穌趕到門徒的那艘船附近的時候
[00:15:49.120 --> 00:15:53.360]  祂仍然是行走在海上的時間
[00:15:53.360 --> 00:15:56.440]  請問風浪止住了沒有?
[00:15:56.440 --> 00:15:58.120]  甚至當祂和門徒說
[00:15:58.120 --> 00:15:59.200]  「不用怕」
[00:15:59.200 --> 00:16:01.480]  「是我」、「I got a me」
[00:16:01.480 --> 00:16:03.880]  風浪根本還沒有止息
[00:16:03.880 --> 00:16:05.400]  你要記得我們曾經說過
[00:16:05.400 --> 00:16:08.600]  海在舊約普遍都是代表邪惡的勢力
[00:16:08.600 --> 00:16:12.760]  再加上這裏用黑暗、夜晚、晚上這些字眼
[00:16:12.760 --> 00:16:14.640]  就更加凸顯了挑戰
[00:16:14.640 --> 00:16:16.080]  就更加凸顯了阻力
[00:16:16.080 --> 00:16:20.760]  更加凸顯了困境裏面的挑釁
[00:16:20.760 --> 00:16:22.200]  你記得我們說過
[00:16:22.200 --> 00:16:24.720]  在第一世紀的油畫裏面
[00:16:24.720 --> 00:16:26.880]  船是視爲教會的
[00:16:26.880 --> 00:16:30.320]  將海就當爲惡勢力的挑釁攻擊
[00:16:30.320 --> 00:16:33.240]  但耶穌竟然和我們在一條船裏面
