
[00:00:00.000 --> 00:00:05.400]  今日講題叫做「奇妙聖靈 全程主靈」
[00:03:27.720 --> 00:03:28.680]  但是來到這裏
[00:03:28.680 --> 00:03:32.520]  開始第二個宣教旅程
[00:03:32.520 --> 00:03:35.120]  之前他們上耶路撒冷大會
[00:03:35.120 --> 00:03:37.920]  了結了一個紛爭
[00:03:37.920 --> 00:03:39.320]  就是愛邦人信主
[00:03:39.320 --> 00:03:41.640]  需不需要加入猶太教才信主?
[00:03:41.640 --> 00:03:43.160]  需不需要行割禮呢?
[00:03:43.160 --> 00:03:44.440]  不用的
[00:03:44.440 --> 00:03:46.640]  所以他們就開始
[00:03:46.640 --> 00:03:48.120]  保羅就帶著西拉
[00:03:48.120 --> 00:03:50.280]  巴拿巴就帶著馬可
[00:03:50.440 --> 00:03:51.720]  他們分了兩隊
[00:03:51.720 --> 00:03:52.800]  就去不同的地方
[00:03:52.800 --> 00:03:55.640]  保羅就回到他之前經過的地方
[00:03:55.640 --> 00:03:57.640]  來到以哥廉
[00:03:57.640 --> 00:03:59.000]  路斯德
[00:03:59.000 --> 00:04:00.680]  特比這個地方
[00:04:00.680 --> 00:04:03.160]  上次說到十六章頭
[00:04:03.160 --> 00:04:04.560]  就說
[00:04:04.560 --> 00:04:08.880]  保羅在路斯德特比這個地方
[00:04:08.880 --> 00:04:10.800]  帶領提摩太
[00:04:10.800 --> 00:04:12.880]  加入了他的宣教隊伍
[00:04:12.880 --> 00:04:14.200]  我想問
[00:04:14.200 --> 00:04:16.160]  有保羅、有西拉、有提摩太
[00:04:16.160 --> 00:04:17.720]  宣教隊伍一共有多少人呢?
[00:04:17.720 --> 00:04:19.440]  三個
[00:04:19.760 --> 00:04:20.600]  三個
[00:04:20.600 --> 00:04:22.200]  但是很有趣的
[00:04:22.200 --> 00:04:23.080]  大家看一看
[00:04:23.080 --> 00:04:24.640]  大家翻看今天的經文
[00:04:24.640 --> 00:04:26.040]  去到第十節
[00:04:26.040 --> 00:04:27.640]  去到第十節
[00:04:27.640 --> 00:04:29.640]  我們讀讀第十節吧
[00:04:29.640 --> 00:04:30.440]  預備起
[00:04:30.440 --> 00:04:31.760]  好了
[00:04:31.760 --> 00:04:33.320]  這裡突然間用了「我們」
[00:04:33.320 --> 00:04:35.440]  前面一直都是用「他們」
[00:04:35.440 --> 00:04:37.640]  第一次來到這裡用「我們」
[00:04:37.640 --> 00:04:40.880]  所以寫信的作者路加醫生
[00:04:40.880 --> 00:04:43.960]  就從這裡開始加入了
[00:04:43.960 --> 00:04:46.000]  一開始歐洲宣教
[00:04:46.000 --> 00:04:47.160]  就多了一個生力軍
[00:04:47.160 --> 00:04:48.120]  就是路加
[00:04:49.800 --> 00:04:51.040]  聖經怎麼說
[00:04:51.040 --> 00:04:52.240]  神帶領他們
[00:04:52.240 --> 00:04:53.000]  我們先讀
[00:04:53.000 --> 00:04:56.520]  六、七、八這三節聖經
[00:04:56.520 --> 00:04:58.200]  神很奇妙的
[00:04:58.200 --> 00:04:59.160]  福音工作
[00:04:59.160 --> 00:05:00.800]  神是怎麼開展的呢?
[00:05:00.800 --> 00:05:04.480]  現在有三個人的隊工
[00:05:04.480 --> 00:05:06.240]  後來加入了路加
[00:05:06.240 --> 00:05:07.560]  我們看一看
[00:05:07.560 --> 00:05:08.880]  六至八節
[00:05:08.880 --> 00:05:09.400]  好嗎?
[00:05:09.400 --> 00:05:10.280]  預備起
[00:05:10.280 --> 00:05:13.200]  讀了第八節
[00:05:13.200 --> 00:05:14.320]  這裡
[00:05:14.320 --> 00:05:15.760]  大家要留意
[00:05:15.760 --> 00:05:16.640]  他們六節說
[00:05:16.640 --> 00:05:21.240]  聖靈既然禁止他們在亞西亞講道
[00:05:21.240 --> 00:05:24.120]  他們本來在亞西亞
[00:05:24.120 --> 00:05:25.040]  即是在特比
[00:05:25.040 --> 00:05:27.960]  那裡和提摩泰會合了
[00:05:27.960 --> 00:05:29.240]  就繼續傳福音
[00:05:29.240 --> 00:05:31.720]  其實第六節之前的第五節是說
[00:05:31.720 --> 00:05:34.560]  他們頒佈了耶路撒冷教會
[00:05:34.560 --> 00:05:38.320]  關於愛邦人信主的一些教導
[00:05:38.320 --> 00:05:39.840]  教會很歡喜
[00:05:39.840 --> 00:05:42.040]  信主的人越來越多
[00:05:42.040 --> 00:05:45.560]  每天神都將得救的人加給他們
[00:05:45.840 --> 00:05:46.920]  他們很歡喜
[00:05:46.920 --> 00:05:48.480]  聖經說
[00:05:48.480 --> 00:05:51.160]  他們想在亞西亞這個地方繼續傳福音
[00:05:51.160 --> 00:05:53.120]  聖靈卻是禁止的
[00:05:53.120 --> 00:05:54.040]  很有趣
[00:05:54.040 --> 00:05:55.040]  他們被禁止
[00:05:55.040 --> 00:05:58.520]  不知道神用什麼方法去攔阻他們
[00:05:58.520 --> 00:05:59.600]  第二
[00:05:59.600 --> 00:06:00.600]  第七節
[00:06:00.600 --> 00:06:06.200]  他們又下去經過佛裡加和迦拉泰
[00:06:06.200 --> 00:06:08.080]  稍後我會有地圖給大家看
[00:06:08.080 --> 00:06:09.320]  這裡想集中一下
[00:06:09.320 --> 00:06:12.360]  他們想去的地方叫彼推尼
[00:06:12.360 --> 00:06:14.640]  耶穌的靈有什麼呢?
[00:06:15.320 --> 00:06:16.520]  又不許
[00:06:16.520 --> 00:06:18.480]  我只是傳福音而已
[00:06:18.480 --> 00:06:21.760]  這邊禁止
[00:06:21.760 --> 00:06:22.800]  那邊又不許
[00:06:22.800 --> 00:06:26.960]  由路斯德爾哥廉那裡
[00:06:26.960 --> 00:06:29.280]  一直下來這個地方
[00:06:29.280 --> 00:06:31.040]  去到美西亞
[00:06:31.040 --> 00:06:34.040]  佛裡加、亞西亞、迦拉泰
[00:06:34.040 --> 00:06:35.840]  都是省份
[00:06:35.840 --> 00:06:38.480]  他們就去到美西亞
[00:06:38.480 --> 00:06:39.920]  另外一個省
[00:06:39.920 --> 00:06:43.200]  然後去到特羅亞這個地方
[00:06:44.040 --> 00:06:47.600]  兩次他們想去亞西亞
[00:06:47.600 --> 00:06:49.120]  聖靈不許
[00:06:49.120 --> 00:06:51.520]  耶穌的靈後來又不許他們去彼推尼
[00:06:51.520 --> 00:06:54.600]  接著他們去到特羅亞
[00:06:54.600 --> 00:06:57.120]  神的啟示
[00:06:57.120 --> 00:06:59.360]  或者神帶領的方式在這裡出現
[00:06:59.360 --> 00:07:01.160]  我們一起讀第九節
[00:07:01.160 --> 00:07:02.000]  預備起
[00:07:02.000 --> 00:07:04.280]  是的
[00:07:04.280 --> 00:07:06.480]  第九節很特別
[00:07:06.480 --> 00:07:09.800]  之前聖靈用不同的方法讓他們知道
[00:07:09.800 --> 00:07:13.480]  不可以在亞西亞傳福音的道
[00:07:13.480 --> 00:07:15.480]  又不許去彼推尼
[00:07:15.480 --> 00:07:18.520]  來到特羅亞這個地方
[00:07:18.520 --> 00:07:19.800]  在夜間
[00:07:19.800 --> 00:07:22.680]  保羅神讓他見到異象
[00:07:22.680 --> 00:07:24.920]  異象就說有一個馬其頓人
[00:07:24.920 --> 00:07:26.440]  馬其頓人
[00:07:26.440 --> 00:07:29.240]  就站在那裡
[00:07:29.240 --> 00:07:29.800]  就說
[00:07:29.800 --> 00:07:32.680]  要求他
[00:07:32.680 --> 00:07:35.240]  你來幫我們
[00:07:35.240 --> 00:07:37.440]  你有沒有做夢?
[00:07:37.440 --> 00:07:38.040]  有沒有做夢?
[00:07:38.040 --> 00:07:38.560]  誰?
[00:07:38.560 --> 00:07:40.040]  你來幫我吧
[00:07:40.040 --> 00:07:42.440]  夢見阿媽就是怎樣?
[00:07:43.800 --> 00:07:46.080]  就是夢見朋友
[00:07:46.080 --> 00:07:47.960]  就是夢見你老闆
[00:07:47.960 --> 00:07:49.160]  糟了
[00:07:49.160 --> 00:07:51.160]  做夢去上班很辛苦
[00:07:51.160 --> 00:07:52.760]  但這裡很特別
[00:07:52.760 --> 00:07:54.960]  神透過夢
[00:07:54.960 --> 00:07:56.280]  透過異象
[00:07:56.280 --> 00:07:59.240]  去幫人明白他的心意
[00:07:59.240 --> 00:08:01.880]  剛才我們讀第十節
[00:08:01.880 --> 00:08:04.800]  他們知道保羅見到異象
[00:08:04.800 --> 00:08:08.400]  他們立刻一起尋求方法
[00:08:08.400 --> 00:08:11.240]  要去馬其頓的地方
[00:08:12.520 --> 00:08:13.640]  他們認定
[00:08:13.640 --> 00:08:15.200]  認定這個字
[00:08:15.200 --> 00:08:16.680]  原本的意思是
[00:08:16.680 --> 00:08:18.400]  他們一起相依
[00:08:18.400 --> 00:08:20.480]  一起有共同的體見
[00:08:20.480 --> 00:08:21.800]  他們認定
[00:08:21.800 --> 00:08:25.280]  他們出發去菲律賓
[00:08:25.280 --> 00:08:27.600]  去馬其頓省的地方
[00:08:27.600 --> 00:08:31.080]  馬其頓坐船過了歐洲
[00:08:31.080 --> 00:08:33.280]  由亞洲進入歐洲
[00:08:33.280 --> 00:08:37.960]  這裡有一個很有趣的問題
[00:08:37.960 --> 00:08:44.240]  經而聖靈開始福音工作
[00:08:44.240 --> 00:08:45.240]  耶穌說
[00:08:45.240 --> 00:08:49.600]  聖靈要降臨在這群信徒身上
[00:08:49.600 --> 00:08:50.960]  你們要得著能力
[00:08:50.960 --> 00:08:52.320]  從耶路撒冷
[00:08:52.320 --> 00:08:54.960]  由泰傳到撒瑪利亞
[00:08:54.960 --> 00:08:56.800]  直到地極作主的見證
[00:08:56.800 --> 00:08:57.560]  他說
[00:08:57.560 --> 00:08:58.840]  聖靈一來
[00:08:58.840 --> 00:09:00.480]  工作就開始
[00:09:00.480 --> 00:09:01.520]  沒錯
[00:09:01.520 --> 00:09:02.560]  他們一路去做
[00:09:02.560 --> 00:09:05.400]  但為何聖靈開始福音工作
[00:09:05.400 --> 00:09:06.120]  來到這裡
[00:09:06.120 --> 00:09:07.440]  他又禁止呢?
[00:09:08.960 --> 00:09:10.240]  所以這裡有兩個問題
[00:09:10.240 --> 00:09:10.760]  第一
[00:09:10.760 --> 00:09:15.360]  為何聖靈或耶穌的靈禁止不讓
[00:09:15.360 --> 00:09:17.360]  為何不早些告訴他
[00:09:17.360 --> 00:09:18.560]  要去菲律賓
[00:09:18.560 --> 00:09:19.560]  要去馬其頓
[00:09:19.560 --> 00:09:20.720]  要去歐洲呢?
[00:09:20.720 --> 00:09:23.920]  為何要他們一輪
[00:09:23.920 --> 00:09:25.040]  都不知道去哪裡
[00:09:25.040 --> 00:09:26.120]  又跑到這裡
[00:09:26.120 --> 00:09:26.920]  又跑到那裡
[00:09:26.920 --> 00:09:28.960]  由以哥廉路斯德
[00:09:28.960 --> 00:09:30.200]  到達特羅亞
[00:09:30.200 --> 00:09:32.240]  一共三百五十公里
[00:09:32.240 --> 00:09:33.640]  三百五十公里
[00:09:33.640 --> 00:09:35.280]  即是由香港去到哪裡?
[00:09:36.880 --> 00:09:38.640]  廣州,知不知道?
[00:09:38.640 --> 00:09:40.200]  羅湖去廣州
[00:09:40.200 --> 00:09:42.440]  一百六十多公里
[00:09:42.440 --> 00:09:43.640]  我坐過火車
[00:09:43.640 --> 00:09:45.240]  他說一百六十多
[00:09:45.240 --> 00:09:47.760]  由這裡去羅湖
[00:09:47.760 --> 00:09:49.800]  也只是幾十公里
[00:09:49.800 --> 00:09:53.920]  所以我想可能要去到福建
[00:09:53.920 --> 00:09:57.040]  三百五十公里
[00:09:57.040 --> 00:09:58.320]  輾轉
[00:09:58.320 --> 00:10:01.400]  所以為何神不早些顯明他的心意
[00:10:01.400 --> 00:10:02.000]  第二
[00:10:02.000 --> 00:10:04.280]  為何神會用這個異象
[00:10:04.280 --> 00:10:06.320]  和單單向保羅顯明
[00:10:07.200 --> 00:10:09.760]  為何神要人傳福音
[00:10:09.760 --> 00:10:12.680]  不像在安提阿的時候
[00:10:12.680 --> 00:10:14.320]  很清楚一開始
[00:10:14.320 --> 00:10:18.640]  啟示要指派保羅和巴拿巴兩個人
[00:10:18.640 --> 00:10:19.640]  猜他們去
[00:10:19.640 --> 00:10:21.240]  聖靈猜他們去
[00:10:21.240 --> 00:10:22.240]  他們就出發
[00:10:22.240 --> 00:10:25.000]  如何選擇地方呢?
[00:10:25.000 --> 00:10:26.000]  這裡很特別
[00:10:26.000 --> 00:10:29.640]  為何神要禁止他們去呢?
[00:10:29.640 --> 00:10:31.160]  所以計算
[00:10:31.160 --> 00:10:32.600]  如果再多一個問題
[00:10:32.600 --> 00:10:33.440]  就是三個問題
[00:10:33.440 --> 00:10:33.960]  第一
[00:10:33.960 --> 00:10:35.920]  神為何不早些跟他們說
[00:10:36.480 --> 00:10:38.080]  我要帶你去歐洲
[00:10:38.080 --> 00:10:40.360]  神為何要用這個方式跟他們說
[00:10:40.360 --> 00:10:44.880]  以及為何要禁止他們在亞洲傳福音
[00:10:44.880 --> 00:10:48.520]  有兩個原因
[00:10:48.520 --> 00:10:49.560]  人們就會解釋
[00:10:49.560 --> 00:10:50.240]  第一
[00:10:50.240 --> 00:10:51.800]  如果你看彼得前書
[00:10:51.800 --> 00:10:53.000]  彼得寫書
[00:10:53.000 --> 00:10:53.480]  他就說
[00:10:53.480 --> 00:10:57.720]  寫書信給本都、加拉泰、加帕多加
[00:10:57.720 --> 00:11:03.880]  亞西亞和比特尼
[00:11:03.880 --> 00:11:05.080]  這五個省
[00:11:05.080 --> 00:11:09.240]  可能彼得神想他去那裡
[00:11:09.240 --> 00:11:10.400]  那時候沒有WhatsApp
[00:11:10.400 --> 00:11:12.280]  沒有聯絡
[00:11:12.280 --> 00:11:14.240]  保羅就不知道
[00:11:14.240 --> 00:11:16.160]  可能神派彼得去那裡
[00:11:16.160 --> 00:11:17.640]  就不要重複了
[00:11:17.640 --> 00:11:18.760]  這可能是原因
[00:11:18.760 --> 00:11:20.480]  另外在加拉泰書裡面
[00:11:20.480 --> 00:11:22.800]  寫書信給加拉泰書
[00:11:22.800 --> 00:11:24.720]  保羅有一個嚴重的眼疾
[00:11:24.720 --> 00:11:26.360]  嚴重到那些人說
[00:11:26.360 --> 00:11:30.000]  甚至想用他的眼睛幫助保羅換掉
[00:11:30.000 --> 00:11:33.280]  有些人說保羅有一根刺
[00:11:33.960 --> 00:11:37.040]  以前過年我媽媽經常都買一根刺
[00:11:37.040 --> 00:11:39.280]  (笑聲)
[00:11:39.280 --> 00:11:40.880]  那些以前
[00:11:40.880 --> 00:11:44.800]  我媽媽很捨得吃的
[00:11:44.800 --> 00:11:46.160]  不過現在
[00:11:46.160 --> 00:11:48.640]  一說起過年大家就很興奮
[00:11:48.640 --> 00:11:51.280]  但是保羅說那根刺是肉身上
[00:11:51.280 --> 00:11:53.480]  有些人就說可能是他的眼疾
[00:11:53.480 --> 00:11:56.040]  你看見保羅寫書信
[00:11:56.040 --> 00:11:57.000]  他說你看看我
[00:11:57.000 --> 00:11:58.840]  這是我親筆簽的名字
[00:11:58.840 --> 00:12:00.040]  他寫的字很大
[00:12:00.040 --> 00:12:02.760]  證明他的視力不是那麼好
[00:12:04.000 --> 00:12:07.560]  保羅為什麼神禁止不讓他去加拉泰
[00:12:07.560 --> 00:12:08.760]  不讓他去比推尼
[00:12:08.760 --> 00:12:10.520]  又不讓他留在亞西亞
[00:12:10.520 --> 00:12:13.360]  可能因為那邊的生活艱苦
[00:12:13.360 --> 00:12:16.600]  因為神知道他身體可能受不了
[00:12:16.600 --> 00:12:17.640]  神就不讓他
[00:12:17.640 --> 00:12:19.080]  可能因為他個人的原因
[00:12:19.080 --> 00:12:21.520]  可能因為彼得神派了他去那個地區
[00:12:21.520 --> 00:12:22.640]  都不知道
[00:12:22.640 --> 00:12:24.200]  知道保羅沒有交代
[00:12:24.200 --> 00:12:25.680]  但是他們很清楚聖靈
[00:12:25.680 --> 00:12:30.760]  耶穌的靈禁止不讓他們向北或向南
[00:12:30.760 --> 00:12:31.600]  都不讓
[00:12:31.600 --> 00:12:34.920]  最後他們就向西面、向歐洲進發
[00:12:34.920 --> 00:12:38.040]  我們看到神透過什麼方式呢?
[00:12:38.040 --> 00:12:39.960]  神透過八種方式
[00:12:39.960 --> 00:12:41.880]  去向人啟示我們看聖經
[00:12:41.880 --> 00:12:42.400]  第一
[00:12:42.400 --> 00:12:45.680]  透過神寫出來聖經的話語
[00:12:45.680 --> 00:12:49.160]  每個人都有機會可以讀到
[00:12:49.160 --> 00:12:50.720]  聖經的話語寫了
[00:12:50.720 --> 00:12:52.560]  當時有《舊約聖經》
[00:12:52.560 --> 00:12:53.720]  第二
[00:12:53.720 --> 00:12:58.280]  透過身邊神起用的、興起的先知
[00:12:58.280 --> 00:13:00.280]  還有一個更特別的
[00:13:00.280 --> 00:13:03.600]  彼得去見高麗樓透過天使
[00:13:03.600 --> 00:13:08.280]  還有教會的人一隻群體祈禱的印證
[00:13:08.280 --> 00:13:12.200]  聖靈在眾人心目中的印證
[00:13:12.200 --> 00:13:14.560]  來帶領教會的群體
[00:13:14.560 --> 00:13:20.000]  所以有聖經、有先知、有天使
[00:13:20.000 --> 00:13:24.280]  有群體會眾祈禱的印證
[00:13:24.280 --> 00:13:27.320]  還有我們個人內心的平安
[00:13:27.320 --> 00:13:31.240]  神也給我們直接的平安
[00:13:31.240 --> 00:13:34.400]  但是有一個很特別的
[00:13:34.400 --> 00:13:36.000]  聖經說
[00:13:36.000 --> 00:13:37.600]  神會用夢
[00:13:37.600 --> 00:13:39.840]  會用夢
[00:13:39.840 --> 00:13:42.000]  更加會用異象
[00:13:42.000 --> 00:13:43.840]  會用異象
[00:13:43.840 --> 00:13:45.960]  當然還有一個很清楚的
[00:13:45.960 --> 00:13:47.160]  就是環境
[00:13:47.160 --> 00:13:49.400]  很簡單
[00:13:49.400 --> 00:13:51.960]  你不見了一件事
[00:13:51.960 --> 00:13:54.560]  或者你留下了一件事
[00:13:54.560 --> 00:13:55.680]  不知道是不是在禮堂
[00:13:55.680 --> 00:13:57.200]  你不會叫我幫你找的
[00:13:57.200 --> 00:13:58.040]  是不是?
[00:13:58.040 --> 00:14:00.880]  牧師你幫我看看禮堂
[00:14:00.880 --> 00:14:03.400]  我有沒有留下錢包
[00:14:03.400 --> 00:14:06.200]  我說我真的看不到
[00:14:06.200 --> 00:14:07.480]  所以
[00:14:07.480 --> 00:14:10.120]  最後就是環境
[00:14:10.120 --> 00:14:13.400]  實際的環境告訴你神的心意
[00:14:13.400 --> 00:14:15.240]  但是無論神透過聖經
[00:14:15.240 --> 00:14:17.200]  透過使者、天使
[00:14:17.200 --> 00:14:19.320]  透過身邊弟兄姊妹的印證
[00:14:19.320 --> 00:14:20.720]  你個人內心的平安
[00:14:20.720 --> 00:14:25.200]  但是夢和異象是很特殊的
[00:14:25.200 --> 00:14:26.440]  我不知道
[00:14:26.440 --> 00:14:27.440]  有些人會經歷
[00:14:27.440 --> 00:14:29.600]  今天在回教的世界
[00:14:29.600 --> 00:14:31.760]  有很多人信主都是在夢裡面
[00:14:31.760 --> 00:14:33.040]  在異象裡面
[00:14:33.040 --> 00:14:35.320]  看到主耶穌的形象
[00:14:35.320 --> 00:14:37.400]  很特別、很神奇
[00:14:37.400 --> 00:14:39.120]  弟兄姊妹
[00:14:39.120 --> 00:14:41.680]  神為什麼會透過這麼特別的方法
[00:14:41.680 --> 00:14:43.720]  在仕途時代
[00:14:43.720 --> 00:14:45.200]  很多神跡奇事
[00:14:45.200 --> 00:14:46.400]  保羅說得很清楚
[00:14:46.400 --> 00:14:47.800]  怎樣證明他們是
[00:14:47.800 --> 00:14:51.240]  耶穌基督親自參拜第一代的仕途
[00:14:51.240 --> 00:14:54.760]  第一代的仕途他們有行神跡異能的能力
[00:14:54.960 --> 00:14:57.040]  他們親自見過主的面
[00:14:57.040 --> 00:14:59.600]  和有行神跡的權柄
[00:14:59.600 --> 00:15:03.520]  這兩樣東西來證實他們說的話
[00:15:03.520 --> 00:15:05.920]  所傳的道是來自神
[00:15:05.920 --> 00:15:08.840]  所以保羅作為愛邦人的仕途
[00:15:08.840 --> 00:15:11.240]  神特別在這個重要時刻
[00:15:11.240 --> 00:15:14.040]  彷彿你回到十三章安提阿時刻
[00:15:14.040 --> 00:15:17.080]  聖靈親自向安提阿的長老
[00:15:17.080 --> 00:15:19.320]  那五個一起禁食祈禱的人
[00:15:19.320 --> 00:15:20.520]  顯明神的心意
[00:15:20.520 --> 00:15:21.360]  來到這裡
[00:15:21.360 --> 00:15:26.280]  神透過聖靈讓他的異象看到馬其頓的異象
[00:15:26.280 --> 00:15:27.960]  但這裡有些不同
[00:15:27.960 --> 00:15:29.800]  首先聖靈的帶領是
[00:15:29.800 --> 00:15:31.840]  兩個不是
[00:15:31.840 --> 00:15:33.680]  不是亞西亞
[00:15:33.680 --> 00:15:35.120]  不是比推尼
[00:15:35.120 --> 00:15:38.640]  直到他來到特羅亞
[00:15:38.640 --> 00:15:42.360]  神在夜間才讓他見到異象
[00:15:42.360 --> 00:15:47.880]  然後保羅還要和他同行的人一起分享
[00:15:47.880 --> 00:15:49.120]  他們聽到之後
[00:15:49.120 --> 00:15:50.520]  他們很信任保羅
[00:15:50.640 --> 00:15:52.640]  他們一起行動
[00:15:52.640 --> 00:15:54.560]  聖經記載第十節
[00:15:54.560 --> 00:15:58.480]  他們立刻想方法去馬其頓
[00:15:58.480 --> 00:16:01.080]  然後他們認定
[00:16:01.080 --> 00:16:05.800]  在行動中尋求
[00:16:05.800 --> 00:16:10.280]  他們一直在那三百五十公里上上落落
[00:16:10.280 --> 00:16:12.080]  又停留
[00:16:12.080 --> 00:16:13.640]  他們不知道神想去那裡
[00:16:13.640 --> 00:16:15.400]  他們很想繼續傳福音
[00:16:15.400 --> 00:16:17.480]  但是聖經說
[00:16:17.480 --> 00:16:19.520]  他們在等候裡面
[00:16:19.520 --> 00:16:21.360]  他們並不是停留在那裡
[00:16:21.360 --> 00:16:22.560]  他們繼續行動
[00:16:22.560 --> 00:16:24.800]  繼續等候神
[00:16:24.800 --> 00:16:26.480]  直到神的異象出現
[00:16:26.480 --> 00:16:30.160]  在安提安的十三章
[00:16:30.160 --> 00:16:33.080]  聖靈在禁食禱告中顯明了他的心意
[00:16:33.080 --> 00:16:36.640]  在行動中尋求神的心意
[00:16:36.640 --> 00:16:38.880]  聖靈用另一些方法
[00:16:38.880 --> 00:16:41.120]  先說不是亞西亞
[00:16:41.120 --> 00:16:43.080]  又說不是比推尼
[00:16:43.080 --> 00:16:45.920]  最後才說是馬其頓
[00:16:46.800 --> 00:16:50.400]  原來神的心意是要他們跨過海
[00:16:50.400 --> 00:16:52.800]  由亞洲進入歐洲
[00:16:52.800 --> 00:16:55.320]  福音是要講傳
[00:16:55.320 --> 00:16:58.720]  我們今天有等候神
[00:16:58.720 --> 00:17:00.040]  尋求神的心意
[00:17:00.040 --> 00:17:01.080]  你有沒有撞過板
