
[00:00:00.000 --> 00:00:02.000]  (主席) 早晨各位弟兄姊妹
[00:04:19.760 --> 00:04:21.760]  為什麼呢?
[00:04:21.760 --> 00:04:23.760]  因為我絕對相信
[00:04:23.760 --> 00:04:25.760]  全地都應該在主面前
[00:04:25.760 --> 00:04:27.760]  肅靜靜默
[00:04:27.760 --> 00:04:29.760]  因為祂要來要審判全地
[00:04:29.760 --> 00:04:31.760]  而祂未來審判全地之前
[00:04:31.760 --> 00:04:33.760]  祂是要施恩呼籲人悔改
[00:04:33.760 --> 00:04:35.760]  天國近了所以你們要悔改
[00:04:35.760 --> 00:04:37.760]  包括在上掌權的
[00:04:37.760 --> 00:04:39.760]  包括在世界上
[00:04:39.760 --> 00:04:41.760]  很低微的
[00:04:41.760 --> 00:04:43.760]  包括教會裡面
[00:04:43.760 --> 00:04:45.760]  教會外面的
[00:04:45.760 --> 00:04:47.760]  所以政教分離
[00:04:47.760 --> 00:04:49.760]  其實要去一個
[00:04:49.760 --> 00:04:51.760]  歷史的背景
[00:04:51.760 --> 00:04:53.760]  理解清楚
[00:04:53.760 --> 00:04:55.760]  到底所為何事
[00:04:55.760 --> 00:04:57.760]  然後才好說
[00:04:57.760 --> 00:04:59.760]  不過我用比較簡化的來說
[00:04:59.760 --> 00:05:01.760]  和一個翻譯的角度來說
[00:05:01.760 --> 00:05:03.760]  其實政教分離
[00:05:03.760 --> 00:05:05.760]  是表達不完
[00:05:05.760 --> 00:05:07.760]  祂原來的思想
[00:05:07.760 --> 00:05:09.760]  我們中文的
[00:05:09.760 --> 00:05:11.760]  政教分離
[00:05:11.760 --> 00:05:13.760]  很容易讓我們產生
[00:05:13.760 --> 00:05:15.760]  這種思想就是
[00:05:15.760 --> 00:05:17.760]  政治和信仰
[00:05:17.760 --> 00:05:19.760]  是互不干涉的
[00:05:19.760 --> 00:05:21.760]  我們的思想
[00:05:21.760 --> 00:05:23.760]  我們的價值觀念
[00:05:23.760 --> 00:05:25.760]  是不會進入人世間的
[00:05:25.760 --> 00:05:27.760]  社會、經濟、國家
[00:05:27.760 --> 00:05:29.760]  政治的領域
[00:05:29.760 --> 00:05:31.760]  因為那些不是屬於我們
[00:05:31.760 --> 00:05:33.760]  應該關心、應該涉及的事
[00:05:33.760 --> 00:05:35.760]  這個是我們
[00:05:35.760 --> 00:05:37.760]  傳統
[00:05:37.760 --> 00:05:39.760]  保守信仰的教會
[00:05:39.760 --> 00:05:41.760]  似乎比較
[00:05:41.760 --> 00:05:43.760]  習慣的東西
[00:05:43.760 --> 00:05:45.760]  所以我們從來都
[00:05:45.760 --> 00:05:47.760]  對社會議題是
[00:05:47.760 --> 00:05:49.760]  靜默不厭的
[00:05:49.760 --> 00:05:51.760]  只是在禮拜堂裡面嘰哩咕嚕
[00:05:51.760 --> 00:05:53.760]  不夠膽走出去
[00:05:53.760 --> 00:05:55.760]  如果今天有人來跟你說
[00:05:55.760 --> 00:05:57.760]  我們明天不如去
[00:05:57.760 --> 00:05:59.760]  佔領中環
[00:05:59.760 --> 00:06:01.760]  我不是叫你去
[00:06:01.760 --> 00:06:03.760]  千萬千萬
[00:06:03.760 --> 00:06:05.760]  你錄音也聽清楚,轉播也聽清楚
[00:06:05.760 --> 00:06:07.760]  我不是叫你去
[00:06:07.760 --> 00:06:09.760]  借這個話題
[00:06:09.760 --> 00:06:11.760]  來挑戰我們
[00:06:11.760 --> 00:06:13.760]  那個思想
[00:06:13.760 --> 00:06:15.760]  其實政教分離
[00:06:15.760 --> 00:06:17.760]  英文的說話是這樣的
[00:06:17.760 --> 00:06:19.760]  Separation
[00:06:19.760 --> 00:06:21.760]  of Church
[00:06:21.760 --> 00:06:23.760]  and State
[00:06:23.760 --> 00:06:27.760]  就是
[00:06:27.760 --> 00:06:29.760]  字面直譯
[00:06:29.760 --> 00:06:31.760]  是教會
[00:06:31.760 --> 00:06:33.760]  組織
[00:06:33.760 --> 00:06:35.760]  與政府家國
[00:06:35.760 --> 00:06:37.760]  兩個
[00:06:37.760 --> 00:06:39.760]  是不能夠
[00:06:39.760 --> 00:06:41.760]  雙雲連
[00:06:41.760 --> 00:06:43.760]  就是說,我不能夠
[00:06:43.760 --> 00:06:45.760]  用政府的錢去強迫
[00:06:45.760 --> 00:06:47.760]  那些人要信基督教
[00:06:47.760 --> 00:06:49.760]  教會呢
[00:06:49.760 --> 00:06:51.760]  不能夠
[00:06:51.760 --> 00:06:53.760]  去到
[00:06:53.760 --> 00:06:55.760]  左右
[00:06:55.760 --> 00:06:57.760]  影響
[00:06:57.760 --> 00:06:59.760]  那個國家的運作
[00:06:59.760 --> 00:07:01.760]  甚至是
[00:07:01.760 --> 00:07:03.760]  操權在手
[00:07:03.760 --> 00:07:05.760]  就是兩個不同的
[00:07:05.760 --> 00:07:07.760]  範疇,有兩個自己
[00:07:07.760 --> 00:07:09.760]  應該關注,應該自由
[00:07:09.760 --> 00:07:11.760]  互相尊重的
[00:07:11.760 --> 00:07:13.760]  因為兩個的單位
[00:07:13.760 --> 00:07:15.760]  都有它從上主而來的
[00:07:15.760 --> 00:07:17.760]  那一種
[00:07:17.760 --> 00:07:19.760]  清晰的功能
[00:07:19.760 --> 00:07:21.760]  我同意的
[00:07:21.760 --> 00:07:23.760]  我覺得應該是這樣的
[00:07:23.760 --> 00:07:25.760]  如果不是呢,都很亂的
[00:07:25.760 --> 00:07:27.760]  我說到難道要
[00:07:27.760 --> 00:07:29.760]  特首批准嗎
[00:07:29.760 --> 00:07:31.760]  是不是
[00:07:31.760 --> 00:07:33.760]  我不明白
[00:07:33.760 --> 00:07:39.760]  所以清楚這個就可以了
[00:07:39.760 --> 00:07:41.760]  就不要誤會了
[00:07:41.760 --> 00:07:43.760]  separation of
[00:07:43.760 --> 00:07:45.760]  faith and politics
[00:07:45.760 --> 00:07:49.760]  當你的信仰的內容
[00:07:49.760 --> 00:07:51.760]  信仰價值,以及你道德的立場
[00:07:51.760 --> 00:07:53.760]  你是為著上主的緣故
[00:07:53.760 --> 00:07:55.760]  是在世上
[00:07:55.760 --> 00:07:57.760]  作光作炎
[00:07:57.760 --> 00:07:59.760]  所以應該是每一個的領域
[00:07:59.760 --> 00:08:01.760]  我們都謙卑的
[00:08:01.760 --> 00:08:03.760]  希望上主
[00:08:03.760 --> 00:08:05.760]  所喜悅的那一切
[00:08:05.760 --> 00:08:07.760]  的價值觀念,喜悅人
[00:08:07.760 --> 00:08:09.760]  不受欺壓,喜悅人有自由
[00:08:09.760 --> 00:08:11.760]  喜悅那個貿易
[00:08:11.760 --> 00:08:13.760]  不是只是肥
[00:08:13.760 --> 00:08:15.760]  某一小撮的人
[00:08:15.760 --> 00:08:17.760]  然後瘦了全世界
[00:08:17.760 --> 00:08:19.760]  其他的人
[00:08:19.760 --> 00:08:21.760]  上帝從來都不喜歡
[00:08:21.760 --> 00:08:23.760]  富者越富,窮
[00:08:23.760 --> 00:08:25.760]  貧者越貧
[00:08:25.760 --> 00:08:27.760]  上帝從來都沒有容許
[00:08:27.760 --> 00:08:29.760]  不喜歡這件事
[00:08:29.760 --> 00:08:31.760]  我們教會可以在這方面
[00:08:31.760 --> 00:08:33.760]  來發聲
[00:08:33.760 --> 00:08:35.760]  可以在這方面來教導
[00:08:35.760 --> 00:08:37.760]  可以在這個
[00:08:37.760 --> 00:08:39.760]  社會的空間裡面
[00:08:39.760 --> 00:08:41.760]  來按照我們的良知
[00:08:41.760 --> 00:08:43.760]  按照我們蒙聖靈光照
[00:08:43.760 --> 00:08:45.760]  被聖經真理
[00:08:45.760 --> 00:08:47.760]  啟發的
[00:08:47.760 --> 00:08:49.760]  帶著使命進入
[00:08:49.760 --> 00:08:51.760]  各個不同的領域
[00:08:51.760 --> 00:08:53.760]  好不好
[00:08:53.760 --> 00:08:55.760]  當你去做立法會議員的時候
[00:08:55.760 --> 00:08:57.760]  你是帶著
[00:08:57.760 --> 00:08:59.760]  主的那種
[00:08:59.760 --> 00:09:01.760]  恩典和真理
[00:09:01.760 --> 00:09:03.760]  有些人似乎
[00:09:03.760 --> 00:09:05.760]  是帶他以為有的
[00:09:05.760 --> 00:09:07.760]  真理,但是什麼恩典
[00:09:07.760 --> 00:09:09.760]  連禮貌都沒有
[00:09:09.760 --> 00:09:11.760]  我覺得那些是很可怕
[00:09:11.760 --> 00:09:13.760]  所以行公義的時候
[00:09:13.760 --> 00:09:15.760]  是要謙卑地
[00:09:15.760 --> 00:09:17.760]  去行公義
[00:09:17.760 --> 00:09:19.760]  要有公義
[00:09:19.760 --> 00:09:21.760]  但教會沒有公義的時候
[00:09:21.760 --> 00:09:23.760]  就會令到某一些的人
[00:09:23.760 --> 00:09:25.760]  非常之憤怒
[00:09:25.760 --> 00:09:27.760]  憤怒到反過來
[00:09:27.760 --> 00:09:29.760]  來就坐教會
[00:09:29.760 --> 00:09:31.760]  連粗口都出賣
[00:09:31.760 --> 00:09:33.760]  我當然絕對
[00:09:33.760 --> 00:09:35.760]  不贊同有任何人
[00:09:35.760 --> 00:09:37.760]  為了
[00:09:37.760 --> 00:09:39.760]  秉持公理的時候
[00:09:39.760 --> 00:09:41.760]  就是口不擇言地
[00:09:41.760 --> 00:09:43.760]  去胡亂咒罵別人
[00:09:43.760 --> 00:09:45.760]  彷彿自己真正
[00:09:45.760 --> 00:09:47.760]  站在道德高地上
[00:09:47.760 --> 00:09:49.760]  但是那一種情操
[00:09:49.760 --> 00:09:51.760]  那一種為了
[00:09:51.760 --> 00:09:53.760]  很長久
[00:09:53.760 --> 00:09:55.760]  習慣不出聲,不公義
[00:09:55.760 --> 00:09:57.760]  而憤怒的那一種情懷
[00:09:57.760 --> 00:09:59.760]  我不敢否定
[00:09:59.760 --> 00:10:03.760]  當你看到
[00:10:03.760 --> 00:10:05.760]  地產霸權
[00:10:05.760 --> 00:10:07.760]  當你看到
[00:10:07.760 --> 00:10:09.760]  有失實的廣告
[00:10:09.760 --> 00:10:11.760]  當你看到
[00:10:11.760 --> 00:10:13.760]  有假這樣假那樣
[00:10:13.760 --> 00:10:15.760]  不過可能你都在買假東西
[00:10:15.760 --> 00:10:17.760]  也說不定
[00:10:17.760 --> 00:10:19.760]  當你看到有惡霸去收地
[00:10:19.760 --> 00:10:21.760]  當你看到民主自由
[00:10:21.760 --> 00:10:23.760]  被打壓
[00:10:23.760 --> 00:10:25.760]  當你看到
[00:10:25.760 --> 00:10:27.760]  沒有犯過任何刑事
[00:10:27.760 --> 00:10:29.760]  是未經審訊
[00:10:29.760 --> 00:10:31.760]  就被扣押起來
[00:10:31.760 --> 00:10:33.760]  人去探望他
[00:10:33.760 --> 00:10:35.760]  都會被人打
[00:10:35.760 --> 00:10:37.760]  你憤不憤怒
[00:10:37.760 --> 00:10:39.760]  你覺不覺得
[00:10:39.760 --> 00:10:41.760]  可以出聲的時候要出聲
[00:10:41.760 --> 00:10:43.760]  有一些位置
[00:10:43.760 --> 00:10:45.760]  其實是
[00:10:45.760 --> 00:10:47.760]  太多善良的人
[00:10:47.760 --> 00:10:49.760]  包括教會裡面
[00:10:49.760 --> 00:10:51.760]  是虔誠信主的人
[00:10:51.760 --> 00:10:53.760]  是沉默不言
[00:10:53.760 --> 00:10:55.760]  以致
[00:10:55.760 --> 00:10:57.760]  惡的勢力
[00:10:57.760 --> 00:10:59.760]  是繼續囂張
[00:10:59.760 --> 00:11:01.760]  我覺得
[00:11:01.760 --> 00:11:03.760]  無力者的能力
[00:11:03.760 --> 00:11:05.760]  其實是我們
[00:11:05.760 --> 00:11:07.760]  可以善用
[00:11:07.760 --> 00:11:09.760]  我們不善用的時候
[00:11:09.760 --> 00:11:11.760]  其實我們有助紂為虐
[00:11:11.760 --> 00:11:13.760]  的嫌疑
[00:11:13.760 --> 00:11:15.760]  我不知道你聽到會不會覺得
[00:11:15.760 --> 00:11:17.760]  很不舒服
[00:11:17.760 --> 00:11:19.760]  即是劏房
[00:11:19.760 --> 00:11:21.760]  房屋的問題
[00:11:21.760 --> 00:11:23.760]  是因為有不公義的
[00:11:23.760 --> 00:11:25.760]  制度不公義的事情
[00:11:25.760 --> 00:11:27.760]  而造成的話
[00:11:27.760 --> 00:11:29.760]  我們基督徒
[00:11:29.760 --> 00:11:31.760]  到底可以怎樣
[00:11:31.760 --> 00:11:33.760]  其實講這麼多
[00:11:33.760 --> 00:11:35.760]  我真的不懂
[00:11:35.760 --> 00:11:37.760]  又不是政治家
[00:11:37.760 --> 00:11:39.760]  不過我覺得作為一個目者傳道
[00:11:39.760 --> 00:11:41.760]  我是不是要鼓勵
[00:11:41.760 --> 00:11:43.760]  我的弟兄姊妹說
[00:11:43.760 --> 00:11:45.760]  我們想一想
[00:11:45.760 --> 00:11:47.760]  到底在這些事上
[00:11:47.760 --> 00:11:49.760]  和我們的福音信仰有沒有關係
[00:11:49.760 --> 00:11:51.760]  我們的主有沒有給我們任務
[00:11:51.760 --> 00:11:53.760]  說有事應該去做
[00:11:53.760 --> 00:11:55.760]  或者簡單來說
[00:11:55.760 --> 00:11:57.760]  我們的信仰會不會對社會
[00:11:57.760 --> 00:11:59.760]  造成一個更加正面
[00:11:59.760 --> 00:12:01.760]  更加積極更加有效的
[00:12:01.760 --> 00:12:03.760]  一個影響呢
[00:12:03.760 --> 00:12:05.760]  我們有沒有一個
[00:12:05.760 --> 00:12:07.760]  基督徒的社會責任呢
[00:12:07.760 --> 00:12:09.760]  我覺得我們有的
[00:12:09.760 --> 00:12:11.760]  我覺得冥恩堂
[00:12:11.760 --> 00:12:13.760]  都是有的
[00:12:13.760 --> 00:12:15.760]  但是有可能我們都是比較
[00:12:15.760 --> 00:12:17.760]  習慣是客客氣氣
[00:12:17.760 --> 00:12:19.760]  我們都是
[00:12:19.760 --> 00:12:21.760]  做下補習做下扶貧
[00:12:21.760 --> 00:12:23.760]  但是對那些大是大非的事情
[00:12:23.760 --> 00:12:25.760]  我們都說太大了
[00:12:25.760 --> 00:12:27.760]  留下其他的人
[00:12:27.760 --> 00:12:29.760]  去理呢
[00:12:29.760 --> 00:12:31.760]  我覺得不是
[00:12:31.760 --> 00:12:33.760]  起碼我們可以開始大家讀書
[00:12:33.760 --> 00:12:35.760]  大家開課題
[00:12:35.760 --> 00:12:37.760]  來研究
[00:12:37.760 --> 00:12:39.760]  參照聖經參照最好的神學
[00:12:39.760 --> 00:12:41.760]  參照最好的
[00:12:41.760 --> 00:12:43.760]  社會行動
[00:12:43.760 --> 00:12:45.760]  的一些指引
[00:12:45.760 --> 00:12:47.760]  來想一想到底我們
[00:12:47.760 --> 00:12:49.760]  怎樣可以實踐
[00:12:49.760 --> 00:12:51.760]  我們那個在經濟
[00:12:51.760 --> 00:12:53.760]  在政治層面
[00:12:53.760 --> 00:12:55.760]  那一個
[00:12:55.760 --> 00:12:57.760]  基督徒的
[00:12:57.760 --> 00:12:59.760]  社會責任
[00:12:59.760 --> 00:13:01.760]  在1974年有一個
[00:13:01.760 --> 00:13:03.760]  福音會議
[00:13:03.760 --> 00:13:05.760]  叫做樂喪福音會議
[00:13:05.760 --> 00:13:07.760]  在那裡包括
[00:13:07.760 --> 00:13:09.760]  包括John Stott
[00:13:09.760 --> 00:13:11.760]  等等一些
[00:13:11.760 --> 00:13:13.760]  是很受尊重
[00:13:13.760 --> 00:13:15.760]  持守純正福音信仰的人
[00:13:15.760 --> 00:13:17.760]  他們一起
[00:13:17.760 --> 00:13:19.760]  簽署了約章
[00:13:19.760 --> 00:13:21.760]  說我們的福音
[00:13:21.760 --> 00:13:23.760]  不是一種獨善其身
[00:13:23.760 --> 00:13:25.760]  只顧靈魂得救
[00:13:25.760 --> 00:13:27.760]  只顧個人的道德
[00:13:27.760 --> 00:13:29.760]  善良操守
[00:13:29.760 --> 00:13:31.760]  我們的福音同時
[00:13:31.760 --> 00:13:33.760]  是要求我們
[00:13:33.760 --> 00:13:35.760]  承擔一個社會
[00:13:35.760 --> 00:13:37.760]  責任的福音
[00:13:37.760 --> 00:13:39.760]  針對於不公義的事情
[00:13:39.760 --> 00:13:41.760]  我想我們大概會
[00:13:41.760 --> 00:13:43.760]  同意我現在要
[00:13:43.760 --> 00:13:45.760]  提出的幾樣東西
[00:13:45.760 --> 00:13:47.760]  對不公義的事情
[00:13:47.760 --> 00:13:49.760]  我們不能夠視而不見
[00:13:49.760 --> 00:13:51.760]  視若無睹
[00:13:51.760 --> 00:13:53.760]  充耳不聞
[00:13:53.760 --> 00:13:55.760]  對於不公義的事情
[00:13:55.760 --> 00:13:57.760]  我們不能夠只是虛偽地
[00:13:57.760 --> 00:13:59.760]  祈禱,不過虛偽地祈禱
[00:13:59.760 --> 00:14:01.760]  唯有祈禱都好過沒有祈禱
[00:14:01.760 --> 00:14:03.760]  不過只是祈禱我們都
[00:14:03.760 --> 00:14:05.760]  滿足,我們不能夠置身事外
[00:14:05.760 --> 00:14:07.760]  我們不能夠求
[00:14:07.760 --> 00:14:09.760]  明哲保身
[00:14:09.760 --> 00:14:11.760]  當然我們絕對不能夠
[00:14:11.760 --> 00:14:13.760]  同流合污,那你說這些筆筆筆筆
[00:14:13.760 --> 00:14:15.760]  那我們可以怎樣呢?
[00:14:15.760 --> 00:14:17.760]  尼加書就告訴我們
[00:14:17.760 --> 00:14:19.760]  神已經教了我們
[00:14:19.760 --> 00:14:21.760]  教了我們叫做
[00:14:21.760 --> 00:14:23.760]  我們真的懂得
[00:14:23.760 --> 00:14:25.760]  從神的角度來看
[00:14:25.760 --> 00:14:27.760]  什麼叫做善,什麼叫做對
[00:14:27.760 --> 00:14:29.760]  是非黑白
[00:14:29.760 --> 00:14:31.760]  在教會裡面
[00:14:31.760 --> 00:14:33.760]  應該是時常講得清清楚楚
[00:14:33.760 --> 00:14:35.760]  不過今天這個世界
[00:14:35.760 --> 00:14:37.760]  越來越多人教我們
[00:14:37.760 --> 00:14:39.760]  其實不用分得這麼多是非黑白
[00:14:39.760 --> 00:14:41.760]  是因為這個世界有很多灰色
[00:14:41.760 --> 00:14:43.760]  結果
[00:14:43.760 --> 00:14:45.760]  全部人都一直在唱
[00:14:45.760 --> 00:14:47.760]  那首不知道是誰的歌
[00:14:47.760 --> 00:14:49.760]  是不是林憶蓮的歌
[00:14:49.760 --> 00:14:51.760]  什麼灰色灰色
[00:14:51.760 --> 00:14:53.760]  什麼都變成灰色灰色
[00:14:53.760 --> 00:14:55.760]  變成基督徒都是灰色灰色灰色
[00:14:55.760 --> 00:14:57.760]  裡面跟外面根本沒有分別
[00:14:57.760 --> 00:14:59.760]  現在社會上
[00:14:59.760 --> 00:15:01.760]  面對一個很嚴峻的
[00:15:01.760 --> 00:15:03.760]  道德課題
[00:15:03.760 --> 00:15:05.760]  越來越多人推我們走去
[00:15:05.760 --> 00:15:07.760]  灰色的地帶
[00:15:07.760 --> 00:15:09.760]  神已經指示我們
[00:15:09.760 --> 00:15:11.760]  什麼為善
[00:15:11.760 --> 00:15:13.760]  我們就要持守
[00:15:13.760 --> 00:15:15.760]  神所教導的那一些的善
[00:15:15.760 --> 00:15:17.760]  然後行公義
[00:15:17.760 --> 00:15:19.760]  是有行動的
[00:15:19.760 --> 00:15:21.760]  不是談公義
[00:15:21.760 --> 00:15:23.760]  親愛的
[00:15:23.760 --> 00:15:25.760]  是行公義
[00:15:25.760 --> 00:15:27.760]  而行公義的範圍
[00:15:27.760 --> 00:15:29.760]  我們不可能
[00:15:29.760 --> 00:15:31.760]  只是縮窄在個人
[00:15:31.760 --> 00:15:33.760]  操守的範圍
[00:15:33.760 --> 00:15:35.760]  因為
[00:15:35.760 --> 00:15:37.760]  壓制人的制度
[00:15:37.760 --> 00:15:39.760]  其實是很嚴厲
[00:15:39.760 --> 00:15:41.760]  很厲害
[00:15:41.760 --> 00:15:43.760]  舉一個簡單的例子
[00:15:43.760 --> 00:15:45.760]  在這個
[00:15:45.760 --> 00:15:47.760]  二三百年前
[00:15:47.760 --> 00:15:49.760]  有一個壓制人的制度
[00:15:49.760 --> 00:15:51.760]  就是非洲的黑人
[00:15:51.760 --> 00:15:53.760]  成為
[00:15:53.760 --> 00:15:55.760]  美國
[00:15:55.760 --> 00:15:57.760]  歐洲等地方的
[00:15:57.760 --> 00:15:59.760]  白人
[00:15:59.760 --> 00:16:01.760]  他們所用的一個
[00:16:01.760 --> 00:16:03.760]  工具
[00:16:03.760 --> 00:16:05.760]  是一個賺錢的工具
[00:16:05.760 --> 00:16:07.760]  這個制度
[00:16:07.760 --> 00:16:09.760]  壓制人
[00:16:09.760 --> 00:16:11.760]  如果每個基督徒都說
[00:16:11.760 --> 00:16:13.760]  那不要緊的,我們只是任由他
[00:16:13.760 --> 00:16:15.760]  我們等
[00:16:15.760 --> 00:16:17.760]  對那些黑人,我們對他好一點
[00:16:17.760 --> 00:16:19.760]  不就行了,如果是這樣的話
[00:16:19.760 --> 00:16:21.760]  今天非洲的黑人
[00:16:21.760 --> 00:16:23.760]  仍然會是
[00:16:23.760 --> 00:16:25.760]  白人的奴隸
[00:16:25.760 --> 00:16:27.760]  仍然會是被販賣
[00:16:27.760 --> 00:16:29.760]  不過可能販賣的條件
[00:16:29.760 --> 00:16:31.760]  會比較好一點
[00:16:31.760 --> 00:16:33.760]  你知不知道被販賣的時候是怎樣的
[00:16:33.760 --> 00:16:35.760]  我去過英國看一個博物館
[00:16:35.760 --> 00:16:37.760]  裡面是看見
[00:16:37.760 --> 00:16:39.760]  這些被販賣的奴隸
[00:16:39.760 --> 00:16:41.760]  真的好像
[00:16:41.760 --> 00:16:45.760]  動物那樣
