
[00:00:00.000 --> 00:00:05.000]  頂姐妹,讓我們在領受神的說話之前一起祈禱
[00:05:09.000 --> 00:05:12.000]  在經文沒有交代
[00:05:12.000 --> 00:05:16.000]  究竟是什麼蒙蔽了他們的眼睛
[00:05:16.000 --> 00:05:18.000]  以致認不出耶穌
[00:05:18.000 --> 00:05:22.000]  耶穌問他們在討論什麼
[00:05:22.000 --> 00:05:25.000]  他們就面帶仇恨地告訴耶穌
[00:05:25.000 --> 00:05:28.000]  為什麼他們會面帶仇恨呢?
[00:05:28.000 --> 00:05:31.000]  是因為他們不明白所發生的事
[00:05:31.000 --> 00:05:34.000]  從他們和耶穌的講話裡
[00:05:34.000 --> 00:05:36.000]  他們又不是一無所知
[00:05:36.000 --> 00:05:38.000]  他們只是不明白
[00:05:38.000 --> 00:05:42.000]  他們知道拿撒勒人耶穌是先知
[00:05:42.000 --> 00:05:45.000]  說話行事有大能力
[00:05:45.000 --> 00:05:47.000]  他們不明白的是
[00:05:47.000 --> 00:05:51.000]  他們素來所盼望救贖以色列的人
[00:05:51.000 --> 00:05:55.000]  竟然被自己的同胞交出去釘十字架
[00:05:55.000 --> 00:05:58.000]  他們不相信那群婦女的說話
[00:05:58.000 --> 00:06:00.000]  主耶穌竟然復活了
[00:06:00.000 --> 00:06:02.000]  在第25節
[00:06:02.000 --> 00:06:04.000]  耶穌就回應他們
[00:06:04.000 --> 00:06:07.000]  如果可以的話,大家可以一起讀
[00:06:07.000 --> 00:06:11.000]  無知的人才知所說的一切話
[00:06:11.000 --> 00:06:15.000]  你們心裡信得太遲鈍了
[00:06:15.000 --> 00:06:18.000]  這裡所說的無知不是沒有學識
[00:06:18.000 --> 00:06:20.000]  而是說到他們雖然知道
[00:06:20.000 --> 00:06:24.000]  但他們不完全相信上帝的應許
[00:06:24.000 --> 00:06:27.000]  他們不相信那些婦女作的見證
[00:06:27.000 --> 00:06:32.000]  不明白耶穌基督就是眾先知所說的救主
[00:06:32.000 --> 00:06:34.000]  他們甚至忘記了
[00:06:34.000 --> 00:06:36.000]  耶穌先前預言過
[00:06:36.000 --> 00:06:38.000]  他死後第三天要復活
[00:06:38.000 --> 00:06:39.000]  忘記了
[00:06:39.000 --> 00:06:42.000]  他們信得太遲鈍了
[00:06:42.000 --> 00:06:44.000]  太遲鈍在強調
[00:06:44.000 --> 00:06:48.000]  其實人要在心裡對神的道
[00:06:48.000 --> 00:06:50.000]  要有回應才行
[00:06:50.000 --> 00:06:53.000]  我們不可以回應得太遲鈍
[00:06:53.000 --> 00:06:56.000]  在靈修裡我們時時都讀神的話
[00:06:56.000 --> 00:06:59.000]  我們對聖經有一定的認識
[00:06:59.000 --> 00:07:02.000]  但你所讀的,你相信嗎?
[00:07:02.000 --> 00:07:07.000]  神的教導和應許是不是真實可行呢?
[00:07:07.000 --> 00:07:10.000]  如果我們的靈修只是增加了頭腦的知識
[00:07:10.000 --> 00:07:13.000]  而不是增加了我們對神的信心
[00:07:13.000 --> 00:07:16.000]  我們跟神的關係只不過會很表面
[00:07:16.000 --> 00:07:19.000]  耶穌說無知的人
[00:07:19.000 --> 00:07:22.000]  他們對神的應許半信半疑
[00:07:22.000 --> 00:07:24.000]  我們對神的教導
[00:07:24.000 --> 00:07:27.000]  除了知道、明白之外
[00:07:27.000 --> 00:07:31.000]  又有沒有用信心去回應呢?
[00:07:31.000 --> 00:07:33.000]  我們會不會像門徒那樣
[00:07:33.000 --> 00:07:36.000]  信得太遲鈍呢?
[00:07:36.000 --> 00:07:38.000]  讀經要明白
[00:07:38.000 --> 00:07:41.000]  就有很多工具書可以幫我們
[00:07:41.000 --> 00:07:43.000]  但要相信神的教導
[00:07:43.000 --> 00:07:46.000]  始終都要由我們自己的心開始
[00:07:46.000 --> 00:07:50.000]  唯有信心才可以幫我們跨過頭腦的知識
[00:07:50.000 --> 00:07:53.000]  去到生活的實踐
[00:07:53.000 --> 00:07:56.000]  靈修最重要就是跟神建立關係
[00:07:56.000 --> 00:07:58.000]  我們一直都知道神愛我們
[00:07:58.000 --> 00:08:00.000]  祂的供應是豐富的
[00:08:00.000 --> 00:08:02.000]  祂的應許是實在的
[00:08:02.000 --> 00:08:04.000]  我們要信得過
[00:08:04.000 --> 00:08:08.000]  神透過靈修提醒我們的說話
[00:08:08.000 --> 00:08:11.000]  為什麼我們會對神的說話沒有信心呢?
[00:08:11.000 --> 00:08:13.000]  好像那兩個門徒那樣
[00:08:13.000 --> 00:08:18.000]  他們明明聽過耶穌受苦、受死和復活的預言
[00:08:18.000 --> 00:08:20.000]  但他們不相信
[00:08:20.000 --> 00:08:25.000]  因為耶穌的經歷跟他們所預期的差太遠了
[00:08:25.000 --> 00:08:27.000]  他們不能完全相信
[00:08:27.000 --> 00:08:29.000]  其實是可以理解的
[00:08:29.000 --> 00:08:32.000]  但今天我們已經可以肯定
[00:08:32.000 --> 00:08:35.000]  耶穌的受苦、受死是為了我們
[00:08:35.000 --> 00:08:39.000]  而復活的主就是得勝的主
[00:08:39.000 --> 00:08:41.000]  我們要耐心等候主再來
[00:08:41.000 --> 00:08:44.000]  這是我們信心的功課
[00:08:44.000 --> 00:08:49.000]  靈修讓我們更加整全去認識神
[00:08:49.000 --> 00:08:50.000]  所以在靈修的時候
[00:08:50.000 --> 00:08:52.000]  會有些地方不明白
[00:08:52.000 --> 00:08:53.000]  不要緊
[00:08:53.000 --> 00:08:55.000]  我們可以從上下文
[00:08:55.000 --> 00:08:58.000]  或者是我們對耶穌基督一個整全的認識
[00:08:58.000 --> 00:09:02.000]  繼續去了解和相信
[00:09:02.000 --> 00:09:04.000]  在過去的一年開始
[00:09:04.000 --> 00:09:06.000]  香港充滿了動盪不安
[00:09:06.000 --> 00:09:08.000]  很多信徒都在問
[00:09:08.000 --> 00:09:10.000]  為什麼神還不出手呢?
[00:09:10.000 --> 00:09:12.000]  神去了哪裡?
[00:09:12.000 --> 00:09:14.000]  神是不是忘記了我們呢?
[00:09:14.000 --> 00:09:18.000]  我自己也有很多疑問和擔心
[00:09:18.000 --> 00:09:21.000]  但神的說話安慰了我
[00:09:21.000 --> 00:09:26.000]  我是一個很喜歡讀以賽亞書40至66章的人
[00:09:26.000 --> 00:09:28.000]  無論是讀經還是靈修
[00:09:28.000 --> 00:09:31.000]  這些經文實在很幫助我
[00:09:31.000 --> 00:09:34.000]  當我很沒有出路的時候
[00:09:34.000 --> 00:09:41.000]  神就讓我想起以賽亞書40章27至29節
[00:09:41.000 --> 00:09:44.000]  如果你有看到經文的話
[00:09:44.000 --> 00:09:46.000]  也可以和我一起去讀
[00:09:46.000 --> 00:09:50.000]  聖經說:亞國,你為什麼這樣說?
[00:09:50.000 --> 00:09:55.000]  以色列,你為什麼埋怨說?
[00:09:55.000 --> 00:09:59.000]  我的道路向耶和華隱藏
[00:09:59.000 --> 00:10:04.000]  我的案件被我的神忽略了
[00:10:04.000 --> 00:10:06.000]  你不知道嗎?
[00:10:06.000 --> 00:10:08.000]  你沒有聽過嗎?
[00:10:08.000 --> 00:10:10.000]  永在的神耶和華
[00:10:10.000 --> 00:10:12.000]  地極的創造主
[00:10:12.000 --> 00:10:15.000]  既不疲乏也不困倦
[00:10:15.000 --> 00:10:18.000]  他的知識無法察覺
[00:10:18.000 --> 00:10:21.000]  疲乏的他賜氣力
[00:10:21.000 --> 00:10:23.000]  無力的他加力量
[00:10:23.000 --> 00:10:26.000]  這段經文大家都不陌生
[00:10:26.000 --> 00:10:30.000]  原來當四周的環境好像很沒有出路的時候
[00:10:30.000 --> 00:10:32.000]  創造地極的主
[00:10:32.000 --> 00:10:34.000]  雖然他沒有改變這個環境
[00:10:34.000 --> 00:10:37.000]  但他願意賜給我們力量
[00:10:37.000 --> 00:10:41.000]  叫我們在困局當中不自疲乏灰心
[00:10:41.000 --> 00:10:45.000]  我所讀的,我要相信
[00:10:45.000 --> 00:10:51.000]  神就會一步一步幫我在混亂中站穩
[00:10:51.000 --> 00:10:54.000]  我開始明白神的心意
[00:10:54.000 --> 00:10:57.000]  原來困局是要考驗我們的信心
[00:10:57.000 --> 00:11:00.000]  神明知道我們會軟弱無力
[00:11:00.000 --> 00:11:02.000]  所以他一早應許我們
[00:11:02.000 --> 00:11:05.000]  「凡等候他的必從身得力」
[00:11:05.000 --> 00:11:09.000]  神的話語不是紙上談兵,說說就算
[00:11:09.000 --> 00:11:12.000]  只要我們帶著信心去回應
[00:11:12.000 --> 00:11:16.000]  就可以經歷神奇妙的作為
[00:11:16.000 --> 00:11:21.000]  接下來我們再看第27至32節
[00:11:21.000 --> 00:11:24.000]  這裡說到茅塞頓開的門徒
[00:11:24.000 --> 00:11:28.000]  心裡重新充滿火熱
[00:11:28.000 --> 00:11:32.000]  在第27至32節是整段經文的轉捩點
[00:11:32.000 --> 00:11:35.000]  我們來到這個旅程的第二個階段
[00:11:35.000 --> 00:11:40.000]  耶穌一路走,一路解釋給這兩個信得太遲的門徒聽
[00:11:40.000 --> 00:11:45.000]  讓他們知道基督是必須受苦再進入榮耀
[00:11:45.000 --> 00:11:49.000]  主耶穌不是解釋個別的彌賽亞預言
[00:11:49.000 --> 00:11:52.000]  而是將整個舊約解釋明白
[00:11:52.000 --> 00:11:57.000]  讓他們知道主耶穌是眾先知所預言的救贖主
[00:11:57.000 --> 00:12:00.000]  十一公里,眨眼就走完了
[00:12:00.000 --> 00:12:05.000]  到了二晚五時,這幫門徒堅持要留住耶穌
[00:12:05.000 --> 00:12:10.000]  我們留意第30至31節
[00:12:10.000 --> 00:12:13.000]  「吃飯時,耶穌拿起餅來
[00:12:13.000 --> 00:12:17.000]  感謝了,張開第二級他們
[00:12:17.000 --> 00:12:22.000]  他們的眼睛開了,才認出是耶穌來
[00:12:22.000 --> 00:12:25.000]  他卻從他們面前不見了」
[00:12:25.000 --> 00:12:29.000]  這兩節經文強調他們認到耶穌
[00:12:29.000 --> 00:12:32.000]  是因為他們的眼睛被打開
[00:12:32.000 --> 00:12:36.000]  被神打開
[00:12:36.000 --> 00:12:41.000]  「抹餅」是主耶穌和門徒一個很深的經歷
[00:12:41.000 --> 00:12:43.000]  特別是在最後晚餐
[00:12:43.000 --> 00:12:45.000]  雖然這兩個門徒沒有參與
[00:12:45.000 --> 00:12:49.000]  但十一個使徒大概都有和他們分享過
[00:12:49.000 --> 00:12:51.000]  主在最後晚餐的教導
[00:12:51.000 --> 00:12:56.000]  所以在抹餅的過程中,他們認出耶穌
[00:12:56.000 --> 00:13:00.000]  在第32節,他們回想起
[00:13:00.000 --> 00:13:03.000]  「在路上祂對我們說話
[00:13:03.000 --> 00:13:06.000]  給我們解釋聖經的時候
[00:13:06.000 --> 00:13:09.000]  我們的心不是火熱的嗎?」
[00:13:09.000 --> 00:13:11.000]  「解釋」這個字
[00:13:11.000 --> 00:13:16.000]  其實就是上文「打開」「開了」這個字
[00:13:16.000 --> 00:13:18.000]  是同一個字
[00:13:18.000 --> 00:13:22.000]  主耶穌在路上幫他們打開聖經不明白的地方
[00:13:22.000 --> 00:13:26.000]  門徒一邊聽,一邊覺得心裡火熱
[00:13:26.000 --> 00:13:29.000]  「火熱」的意思是英文的「Burning」
[00:13:29.000 --> 00:13:34.000]  即是被火煮著,滾著滾著的感覺
[00:13:34.000 --> 00:13:37.000]  而這種火熱的感覺
[00:13:37.000 --> 00:13:41.000]  是要催促我們去回應神
[00:13:41.000 --> 00:13:45.000]  要明白聖經的意思,不只是靠自己
[00:13:45.000 --> 00:13:47.000]  我們也要敏銳聖靈的引導
[00:13:47.000 --> 00:13:53.000]  預備好讓神打開祂的說話,教導我們
[00:13:53.000 --> 00:13:57.000]  被神觸動的生命是一個有回應的生命
[00:13:57.000 --> 00:13:59.000]  當我們活出神的教導的時候
[00:13:59.000 --> 00:14:02.000]  我們的生命可以更深經歷神
[00:14:02.000 --> 00:14:08.000]  在這個時候,同樣會幫助我們進一步明白神的說話
[00:14:08.000 --> 00:14:12.000]  弟兄姊妹,靈修是與神結連的基礎
[00:14:12.000 --> 00:14:14.000]  除了相信神的說話
[00:14:14.000 --> 00:14:17.000]  我們還要讓聖靈打開我們的心竅
[00:14:17.000 --> 00:14:22.000]  明白神的教導,才能夠經歷神的話語的豐富
[00:14:22.000 --> 00:14:29.000]  聖靈在靈修裡,是需要空間沉澱神對我們的教導
[00:14:29.000 --> 00:14:32.000]  聖靈再一步跟我們說話
[00:14:32.000 --> 00:14:37.000]  快餐式的靈修,是很難與神建立關係的
[00:14:37.000 --> 00:14:41.000]  我以前教書的時候,每一天都會有一個簡單的靈修
[00:14:41.000 --> 00:14:47.000]  但到了星期六和星期日,我就會留一段比較長的時間去靈修
[00:14:47.000 --> 00:14:49.000]  我是一個很喜歡走路的人
[00:14:49.000 --> 00:14:55.000]  所以我一邊散步,一邊會默想神的說話
[00:14:55.000 --> 00:15:00.000]  有空間才可以讓神透過他的說話與我們聊天
[00:15:00.000 --> 00:15:02.000]  不知道你們有沒有試過與神聊天
[00:15:02.000 --> 00:15:05.000]  這其實是一個很奇妙的旅程
[00:15:05.000 --> 00:15:07.000]  我們很多時候靈修都很單向的
[00:15:07.000 --> 00:15:10.000]  向神說完我們要說的話,這樣就完結了
[00:15:10.000 --> 00:15:14.000]  但如果你有空間的時候,你要留心去聽
[00:15:14.000 --> 00:15:17.000]  神會與我們說話的
[00:15:17.000 --> 00:15:21.000]  是視乎我們有沒有預備好用心去聽
[00:15:21.000 --> 00:15:26.000]  和大家分享一次我學習默想的經歷
[00:15:26.000 --> 00:15:29.000]  當時數年道師幫助我們安靜下來
[00:15:29.000 --> 00:15:31.000]  他就開始讀一段經文
[00:15:31.000 --> 00:15:34.000]  這段經文是我很熟悉的經文
[00:15:34.000 --> 00:15:37.000]  就是耶穌平靜風浪
[00:15:37.000 --> 00:15:41.000]  數年道師引導我們進入經文的畫面裡
[00:15:41.000 --> 00:15:44.000]  我慢慢找到自己在經文裡
[00:15:44.000 --> 00:15:49.000]  我就默默跟著門徒和主耶穌一起上了船
[00:15:49.000 --> 00:15:52.000]  當海面翻起狂風巨浪的時候
[00:15:52.000 --> 00:15:54.000]  我也有點害怕
[00:15:54.000 --> 00:15:55.000]  但我的反應很快
[00:15:55.000 --> 00:15:59.000]  我不斷將湧進來的海水啪出去
[00:15:59.000 --> 00:16:01.000]  又到處去找耶穌
[00:16:01.000 --> 00:16:05.000]  一找到他,看到主耶穌你為什麼還在睡覺
[00:16:05.000 --> 00:16:07.000]  我已經很緊張
[00:16:07.000 --> 00:16:09.000]  我馬上要叫耶穌起床
[00:16:09.000 --> 00:16:11.000]  快點逃命啊耶穌
[00:16:11.000 --> 00:16:13.000]  默想去到這裡的時候
[00:16:13.000 --> 00:16:16.000]  我的心忽然之間叮了一下
[00:16:16.000 --> 00:16:18.000]  我在做什麼呢
[00:16:18.000 --> 00:16:21.000]  耶穌才是平靜風浪的那個
[00:16:21.000 --> 00:16:23.000]  為什麼我這麼緊張呢
[00:16:23.000 --> 00:16:26.000]  我連主耶穌也想去打救
[00:16:26.000 --> 00:16:28.000]  我馬上覺得很好笑
[00:16:28.000 --> 00:16:30.000]  我是誰呢
[00:16:30.000 --> 00:16:31.000]  默想完經文之後
[00:16:31.000 --> 00:16:37.000]  數年導師再引導我們去思想自己的反應和經文的關係
[00:16:37.000 --> 00:16:39.000]  在這個時候我馬上想起
[00:16:39.000 --> 00:16:42.000]  其實那段時間我很忙很忙
[00:16:42.000 --> 00:16:44.000]  身邊發生了很多事
[00:16:44.000 --> 00:16:47.000]  不斷要在這裡救火
[00:16:47.000 --> 00:16:49.000]  十個煲只有九個蓋
[00:16:49.000 --> 00:16:52.000]  忙到蓋來蓋去都蓋不到
[00:16:52.000 --> 00:16:55.000]  又忙到我連主耶穌都忘記了
[00:16:55.000 --> 00:16:57.000]  我仍然有靈修
[00:16:57.000 --> 00:17:01.000]  不過我已經將滿有大能的主耶穌放在一邊
[00:17:01.000 --> 00:17:04.000]  不斷靠自己的能力去生活
[00:17:04.000 --> 00:17:06.000]  這一次默想的發現我覺得太奇妙了
[00:17:06.000 --> 00:17:11.000]  於是我開始操練更多去默想安靜
[00:17:11.000 --> 00:17:15.000]  我和神的關係也不斷在進步
[00:17:15.000 --> 00:17:16.000]  弟兄姊妹
[00:17:16.000 --> 00:17:17.000]  靈修很重要的
[00:17:17.000 --> 00:17:19.000]  不可以常常吃快餐
[00:17:19.000 --> 00:17:21.000]  我們要為神預備空間
[00:17:21.000 --> 00:17:23.000]  讓我們打開我們的心
[00:17:23.000 --> 00:17:26.000]  讓神觸動我們的靈
[00:17:26.000 --> 00:17:28.000]  我們就可以更多去經歷神
[00:17:28.000 --> 00:17:29.000]  回應祂的教導
[00:17:29.000 --> 00:17:34.000]  最後我們來看33-35節
[00:17:34.000 --> 00:17:39.000]  在這個時候門徒變成心裡火熱的門徒
[00:17:39.000 --> 00:17:43.000]  他們充滿了動力要述說主的奇妙
[00:17:43.000 --> 00:17:50.000]  在33-35節是門徒和復活主同行之後發生的事
[00:17:50.000 --> 00:17:52.000]  這兩個門徒認出了主耶穌
[00:17:52.000 --> 00:17:56.000]  回想起主教導時他們心裡火熱
[00:17:56.000 --> 00:17:59.000]  立即連夜起程要返回耶路撒冷
[00:17:59.000 --> 00:18:01.000]  在晚上行11公里
[00:18:01.000 --> 00:18:03.000]  真的不容易
[00:18:03.000 --> 00:18:07.000]  但他們實在想第一時間和11個使徒分享
[00:18:07.000 --> 00:18:10.000]  他們見到復活主了
[00:18:10.000 --> 00:18:11.000]  回到耶路撒冷
[00:18:11.000 --> 00:18:14.000]  他們真的遇到使徒和其他門徒
[00:18:14.000 --> 00:18:17.000]  知道復活主已經和彼得顯現了
[00:18:17.000 --> 00:18:22.000]  他們就將路上的事和在抹餅的時候
[00:18:22.000 --> 00:18:27.000]  他們怎樣認出耶穌來的事都述說了一遍
[00:18:27.000 --> 00:18:29.000]  述說
[00:18:29.000 --> 00:18:31.000]  這個字的意思通常是形容
[00:18:31.000 --> 00:18:36.000]  福音的使者在宣講上帝救恩歷史裡的作為
[00:18:36.000 --> 00:18:38.000]  他們清清楚楚解釋明白
[00:18:38.000 --> 00:18:40.000]  就讓人可以認識神
[00:18:40.000 --> 00:18:43.000]  和復活主同行的這三個階段
[00:18:43.000 --> 00:18:44.000]  第一個階段
[00:18:44.000 --> 00:18:47.000]  人在路上門徒悠悠瘦瘦
[00:18:47.000 --> 00:18:52.000]  既不明白也不相信基督的受死和復活
[00:18:52.000 --> 00:18:53.000]  弟兄姊妹
[00:18:53.000 --> 00:18:56.000]  神的話語不單止要明白
[00:18:56.000 --> 00:18:58.000]  我們還要相信
[00:18:58.000 --> 00:18:59.000]  第二個階段
[00:18:59.000 --> 00:19:01.000]  門徒經過耶穌的解釋
[00:19:01.000 --> 00:19:04.000]  打開了他們的眼目和心繞
[00:19:04.000 --> 00:19:09.000]  終於認出復活主和復活主同行的經歷
[00:19:09.000 --> 00:19:11.000]  讓他們心裡火熱
[00:19:11.000 --> 00:19:13.000]  靈修除了讀經
[00:19:13.000 --> 00:19:17.000]  我們還要讓神的道沉澱在我們的生命裡
[00:19:17.000 --> 00:19:20.000]  我們才可以不斷經歷神
[00:19:20.000 --> 00:19:22.000]  第三個階段
[00:19:22.000 --> 00:19:23.000]  來到這裡
[00:19:23.000 --> 00:19:26.000]  門徒好像沒有和復活主繼續同行
[00:19:26.000 --> 00:19:27.000]  但是
[00:19:27.000 --> 00:19:32.000]  復活主的力量已經在他們的心裡
[00:19:32.000 --> 00:19:34.000]  他們認出復活主之後
[00:19:34.000 --> 00:19:37.000]  馬上忍不住要回去耶路撒冷
[00:19:37.000 --> 00:19:41.000]  和別人述說主耶穌奇妙的作為
[00:19:41.000 --> 00:19:42.000]  弟兄姊妹
[00:19:42.000 --> 00:19:46.000]  明道信道
[00:19:46.000 --> 00:19:48.000]  聽道行道
[00:19:48.000 --> 00:19:50.000]  我們還要傳道
[00:19:50.000 --> 00:19:53.000]  我不是說你們每個人都要做傳道人
[00:19:53.000 --> 00:19:55.000]  今天我們都是主的門徒
[00:19:55.000 --> 00:19:59.000]  將神的作為傳揚開去是我們的責任
[00:19:59.000 --> 00:20:01.000]  去分享我們的經歷
[00:20:01.000 --> 00:20:03.000]  不單止讓神得榮耀
