
[00:00:00.000 --> 00:00:03.560]  各位電影姐妹,今天開始我們看舊約的先知書
[00:04:19.280 --> 00:04:25.560]  於是荷西亞去娶迪拉欽的女兒戈蜜
[00:04:25.560 --> 00:04:27.160]  我們清楚知道
[00:04:27.160 --> 00:04:31.080]  戈蜜是背夫偷情
[00:04:31.080 --> 00:04:33.800]  以致他們婚姻破裂
[00:04:33.800 --> 00:04:36.080]  同樣到了第三章的時候
[00:04:36.080 --> 00:04:40.720]  這裡說神也要他去愛一個淫婦
[00:04:40.720 --> 00:04:43.600]  很多色經家看這段經文的時候
[00:04:43.600 --> 00:04:47.480]  看回事情的發展和荷西亞愛的忠誠
[00:04:47.480 --> 00:04:50.440]  相信第一章和第三章的淫婦
[00:04:50.440 --> 00:04:52.200]  應該是同一個人
[00:04:52.200 --> 00:04:54.440]  就是戈蜜
[00:04:54.440 --> 00:04:57.840]  因為他自己出軌
[00:04:57.840 --> 00:05:00.880]  令到他和荷西亞的婚姻破裂
[00:05:00.880 --> 00:05:02.680]  但到了第三章的時候
[00:05:02.680 --> 00:05:07.440]  神就要荷西亞再接納他回來
[00:05:07.440 --> 00:05:08.960]  不單這樣
[00:05:08.960 --> 00:05:11.920]  不單要接納這個淫婦
[00:05:11.920 --> 00:05:15.640]  上帝要荷西亞接納這些子女
[00:05:15.640 --> 00:05:16.440]  在聖經裡面
[00:05:16.440 --> 00:05:17.440]  如果我們看的時候
[00:05:17.440 --> 00:05:19.040]  剛才大家讀
[00:05:19.040 --> 00:05:21.160]  戈蜜這個淫婦
[00:05:21.160 --> 00:05:22.520]  一開始和她結婚之後
[00:05:22.520 --> 00:05:24.480]  就生了第一個兒子
[00:05:24.480 --> 00:05:26.680]  叫耶斯列
[00:05:26.680 --> 00:05:29.560]  耶斯列翻譯出來是什麼意思呢
[00:05:29.560 --> 00:05:31.760]  我們廣東話就是「抵死」
[00:05:31.760 --> 00:05:34.920]  你真是抵死了
[00:05:34.920 --> 00:05:39.440]  第二個女兒叫做羅路哈瑪
[00:05:39.440 --> 00:05:43.720]  吾蓮敏,即是你不值得疼愛
[00:05:43.720 --> 00:05:48.040]  如果你姓吳,就是不愛你
[00:05:48.040 --> 00:05:53.440]  第三個兒子叫做羅亞米
[00:05:53.440 --> 00:05:55.480]  不是我的文
[00:05:55.480 --> 00:05:57.640]  即你不是我的
[00:05:57.640 --> 00:06:00.080]  什麼意思呢
[00:06:00.080 --> 00:06:03.240]  即你不是我親生兒子
[00:06:03.240 --> 00:06:06.880]  你有沒有聽過別人的名字是這樣的
[00:06:06.880 --> 00:06:10.480]  過往我目會都見到曾經有個姐妹的名字
[00:06:10.480 --> 00:06:13.120]  是被她家人改得很不好的
[00:06:13.120 --> 00:06:18.200]  她在中國一些農村出生
[00:06:18.200 --> 00:06:21.160]  那些親人改她的名字是賤
[00:06:21.160 --> 00:06:22.680]  三點水那個賤
[00:06:22.680 --> 00:06:24.920]  即我們俗語說賤格的賤
[00:06:24.920 --> 00:06:27.040]  令到她一生裡面
[00:06:27.040 --> 00:06:31.560]  到後來信了耶穌就改了另外一個名
[00:06:31.560 --> 00:06:35.320]  但我們基本上不會這樣為自己的子女安名的
[00:06:35.320 --> 00:06:37.280]  如果我們看聖經裡面說
[00:06:37.280 --> 00:06:40.960]  其實第一個兒子肯定是她親生的
[00:06:40.960 --> 00:06:42.480]  而第二第三個
[00:06:42.480 --> 00:06:44.800]  聖經裡面沒有交代到究竟是不是
[00:06:44.800 --> 00:06:47.440]  哥滅和何西雅是生的
[00:06:47.440 --> 00:06:51.680]  還是哥滅這個淫婦在外面
[00:06:51.680 --> 00:06:54.360]  出軌的時候生回來的
[00:06:54.360 --> 00:06:56.480]  但無論如何神都是叫
[00:06:56.480 --> 00:07:02.600]  何西雅接納這幾個的子女
[00:07:02.600 --> 00:07:05.560]  經文裡面有時我們看到很特別
[00:07:05.560 --> 00:07:09.200]  為何會這樣去做呢
[00:07:09.200 --> 00:07:12.920]  原來當神要何西雅這樣做的時候
[00:07:12.920 --> 00:07:19.360]  其實這個行動是和當時以色列人有關係的
[00:07:19.360 --> 00:07:21.680]  經文這些記載先知的遭遇
[00:07:21.680 --> 00:07:26.880]  是和以色列人當時的情況有關連
[00:07:26.880 --> 00:07:29.400]  在第二節我們一起再讀
[00:07:29.400 --> 00:07:31.240]  預備一二三
[00:07:31.240 --> 00:07:34.760]  耶和華初次與何西雅說話
[00:07:34.760 --> 00:07:35.840]  對她說
[00:07:35.840 --> 00:07:38.320]  你去娶淫婦為妻
[00:07:38.320 --> 00:07:41.800]  也收那從淫亂所生的兒女
[00:07:41.800 --> 00:07:44.120]  因為這地大行淫亂
[00:07:44.120 --> 00:07:46.240]  離棄耶和華
[00:07:46.240 --> 00:07:48.360]  原來聖經裡面已經很清楚告訴我們
[00:07:48.360 --> 00:07:51.560]  在當時的社會環境
[00:07:51.560 --> 00:07:53.480]  是非常淫亂
[00:07:53.480 --> 00:07:54.680]  而那群人
[00:07:54.680 --> 00:07:57.520]  以色列人其實應該是一群屬於神的子民
[00:07:57.520 --> 00:07:58.760]  跟從神的人
[00:07:58.760 --> 00:08:02.240]  但他們離開神,不聽神的話
[00:08:02.240 --> 00:08:05.720]  以致你看看聖經後面一直所說的
[00:08:05.720 --> 00:08:08.000]  其實這幾個子女的名字
[00:08:08.000 --> 00:08:09.360]  是和以色列人有關的
[00:08:09.360 --> 00:08:11.120]  神就是藉著這些名字
[00:08:11.120 --> 00:08:12.960]  和以色列人說話
[00:08:12.960 --> 00:08:14.320]  他們將會
[00:08:14.320 --> 00:08:16.280]  去到耶和華殺人流血的罪
[00:08:16.280 --> 00:08:18.080]  要討回他們這個罪
[00:08:18.080 --> 00:08:21.560]  他們的國將要被滅亡
[00:08:21.560 --> 00:08:27.720]  而神不會憐憫他們,不會赦免他們
[00:08:27.720 --> 00:08:29.120]  每一個名字
[00:08:29.120 --> 00:08:30.720]  神就是透過這些子女的名字
[00:08:30.720 --> 00:08:43.400]  要和以色列人說一篇訊息
[00:08:43.400 --> 00:08:45.200]  這裡很特別
[00:08:45.200 --> 00:08:49.360]  神是使用荷西亞的生命
[00:08:49.360 --> 00:08:50.480]  荷西亞這裡
[00:08:50.480 --> 00:08:54.240]  這個先知不單要用他的口說這篇訊息
[00:08:54.240 --> 00:08:56.280]  這個先知神是要用他的生命
[00:08:56.280 --> 00:08:58.960]  用他自己人生家庭的遭遇
[00:08:58.960 --> 00:09:03.280]  來向以色列人說這個訊息
[00:09:03.280 --> 00:09:05.520]  因為先知他自己親身經歷過
[00:09:05.520 --> 00:09:07.160]  被背叛
[00:09:07.160 --> 00:09:09.640]  也去寬恕,去接納
[00:09:09.640 --> 00:09:12.240]  以致更加反映天父上帝那種
[00:09:12.240 --> 00:09:17.080]  為父為丈夫的心腸
[00:09:17.080 --> 00:09:19.320]  上帝要使用荷西亞先知
[00:09:19.320 --> 00:09:23.280]  他自己的生命成為一篇宣講的訊息
[00:09:23.280 --> 00:09:24.120]  說得直接一點
[00:09:24.120 --> 00:09:27.960]  其實上帝是利用荷西亞的生命
[00:09:27.960 --> 00:09:29.080]  用他的遭遇
[00:09:29.080 --> 00:09:31.640]  就好像一個工具,一個器皿
[00:09:31.640 --> 00:09:37.280]  要傳講神自己的說話給以色列人聽
[00:09:37.280 --> 00:09:40.160]  這個是我的阿姨
[00:09:40.160 --> 00:09:42.800]  因為我媽媽有七兄弟姊妹
[00:09:42.800 --> 00:09:44.720]  這個阿姨是最小的阿姨
[00:09:44.720 --> 00:09:48.640]  她的年紀跟我差了幾年
[00:09:48.640 --> 00:09:51.640]  所以我們從小到大都經常一起玩
[00:09:51.640 --> 00:09:53.240]  雖然她是我最小的阿姨
[00:09:53.240 --> 00:09:55.800]  但就像姊弟一樣
[00:09:55.800 --> 00:09:57.400]  我這個小阿姨
[00:09:57.400 --> 00:10:02.600]  大概她三十多歲的時候
[00:10:02.600 --> 00:10:05.600]  就開始患癌症
[00:10:05.600 --> 00:10:07.320]  超過十年
[00:10:07.320 --> 00:10:08.360]  在十年裡面
[00:10:08.360 --> 00:10:09.320]  她的癌症復發
[00:10:09.320 --> 00:10:10.040]  我都忘記了
[00:10:10.040 --> 00:10:12.040]  最少起碼五次還是七次
[00:10:12.040 --> 00:10:13.560]  我都忘記了
[00:10:13.560 --> 00:10:16.000]  每一次當她接受完治療之後
[00:10:16.000 --> 00:10:17.640]  長的可能有一年多的時間
[00:10:17.640 --> 00:10:20.440]  但短的可能有兩三個月的時間
[00:10:20.440 --> 00:10:21.800]  癌症又再回來
[00:10:21.800 --> 00:10:22.480]  又再復發
[00:10:22.480 --> 00:10:23.880]  在不同的位置
[00:10:23.880 --> 00:10:26.520]  她的肺已經切無可切
[00:10:26.520 --> 00:10:27.760]  每一次做手術
[00:10:27.760 --> 00:10:29.920]  又或者做化療
[00:10:29.920 --> 00:10:30.960]  標靶藥
[00:10:30.960 --> 00:10:33.920]  令她非常辛苦
[00:10:33.920 --> 00:10:37.080]  這個阿姨她以前是一個很迷信的人
[00:10:37.080 --> 00:10:39.520]  拜很多不同的神
[00:10:39.520 --> 00:10:42.000]  到後來
[00:10:42.000 --> 00:10:44.040]  她搬來我家住
[00:10:44.040 --> 00:10:45.360]  為什麼呢
[00:10:45.360 --> 00:10:46.320]  她其實有地方住的
[00:10:46.320 --> 00:10:48.520]  為什麼要來我家住呢
[00:10:48.520 --> 00:10:50.520]  是因為原來
[00:10:50.520 --> 00:10:53.080]  她問過別人看過風水
[00:10:53.080 --> 00:10:56.040]  覺得我家是利她
[00:10:56.040 --> 00:10:57.840]  方位好
[00:10:57.840 --> 00:10:59.880]  所以就搬來我家住
[00:10:59.880 --> 00:11:04.320]  其實我在香港的家是向西的
[00:11:04.320 --> 00:11:05.320]  向西其實是不好的
[00:11:05.320 --> 00:11:07.000]  太陽西斜
[00:11:07.000 --> 00:11:10.240]  冬天又冷一點
[00:11:10.240 --> 00:11:11.720]  後來這個阿姨
[00:11:11.720 --> 00:11:13.760]  她也看過一些看相佬
[00:11:13.760 --> 00:11:15.360]  幫她看相
[00:11:15.360 --> 00:11:16.880]  改名
[00:11:16.880 --> 00:11:19.600]  把她原本的名字改了另一個名
[00:11:19.600 --> 00:11:22.680]  希望轉運
[00:11:22.680 --> 00:11:24.840]  甚至到後來
[00:11:24.840 --> 00:11:25.840]  我鼓勵她
[00:11:25.840 --> 00:11:27.640]  我帶她回教會
[00:11:27.640 --> 00:11:29.120]  她跟我回教會
[00:11:29.120 --> 00:11:31.480]  然後信耶穌
[00:11:31.480 --> 00:11:34.920]  她後來也分享為什麼她信耶穌
[00:11:34.920 --> 00:11:36.880]  是因為她想回教會
[00:11:36.880 --> 00:11:38.760]  她試過很多事情都不行
[00:11:38.760 --> 00:11:40.600]  她覺得回教會
[00:11:40.600 --> 00:11:42.440]  試一下耶穌這個神
[00:11:42.440 --> 00:11:45.360]  可不可以醫好她的癌症
[00:11:45.360 --> 00:11:47.840]  她就是這樣
[00:11:47.840 --> 00:11:52.160]  一直這樣跟神討價還價
[00:11:52.160 --> 00:11:55.840]  直至到她人生最後的三四年
[00:11:55.840 --> 00:11:57.840]  她終於
[00:11:57.840 --> 00:12:00.680]  是降伏在神面前
[00:12:00.680 --> 00:12:04.560]  她真真正正接受耶穌基督成為她的主
[00:12:04.560 --> 00:12:06.040]  她去浸禮那天
[00:12:06.040 --> 00:12:07.880]  她公眾分享她過往
[00:12:07.880 --> 00:12:09.680]  其實初流回教會是因為
[00:12:09.680 --> 00:12:11.880]  她想耶穌醫好她這個病
[00:12:11.880 --> 00:12:14.000]  但是她一路經歷神的時候
[00:12:14.000 --> 00:12:15.240]  她發現
[00:12:15.240 --> 00:12:18.360]  原來更加重要的是神給了她一份愛
[00:12:18.360 --> 00:12:19.840]  給了她一份希望
[00:12:19.840 --> 00:12:23.440]  一個信心給她過她的生活
[00:12:23.440 --> 00:12:26.040]  我很欣賞這個阿姨
[00:12:26.040 --> 00:12:27.120]  因為她信了耶穌之後
[00:12:27.120 --> 00:12:28.640]  她的生命
[00:12:28.640 --> 00:12:29.840]  慢慢慢慢
[00:12:29.840 --> 00:12:33.480]  看到她有很多不同的改變
[00:12:33.480 --> 00:12:35.120]  包括她的性格
[00:12:35.120 --> 00:12:36.560]  她待人處事
[00:12:36.560 --> 00:12:38.400]  她的價值觀
[00:12:38.400 --> 00:12:42.320]  有很多慢慢不同的改變
[00:12:42.320 --> 00:12:44.160]  我昨晚再去預備的時候
[00:12:44.160 --> 00:12:46.080]  我上她的Facebook
[00:12:46.080 --> 00:12:48.480]  我看回她的朋友
[00:12:48.480 --> 00:12:52.760]  她回到天家已經兩年多的時間
[00:12:52.760 --> 00:12:54.240]  她的朋友仍然不捨得她
[00:12:54.240 --> 00:12:56.560]  久不久都會上她的Facebook
[00:12:56.560 --> 00:12:58.480]  有些留言
[00:12:58.480 --> 00:13:00.120]  所以她看到
[00:13:00.120 --> 00:13:02.120]  她的生命
[00:13:02.120 --> 00:13:03.600]  影響了很多不同的人
[00:13:03.600 --> 00:13:05.040]  也影響了我
[00:13:05.040 --> 00:13:07.280]  讓我看到一個真正
[00:13:07.280 --> 00:13:09.480]  決心放下自己
[00:13:09.480 --> 00:13:11.840]  跟從神的人是一個怎樣的人
[00:13:11.840 --> 00:13:15.040]  她的信是一個怎樣真正的信
[00:13:15.040 --> 00:13:18.600]  雖然她的生命很軟弱
[00:13:18.600 --> 00:13:19.840]  很疲倦
[00:13:19.840 --> 00:13:22.320]  甚至有時癌症來臨治療的時候
[00:13:22.320 --> 00:13:24.680]  她都會發脾氣
[00:13:24.680 --> 00:13:26.960]  但是神就使用她的生命
[00:13:26.960 --> 00:13:28.960]  成為我們身邊很多人的祝福
[00:13:28.960 --> 00:13:31.160]  告訴我們
[00:13:31.160 --> 00:13:33.160]  神就是一個這麼真正的神
[00:13:33.160 --> 00:13:35.440]  是這麼愛我們的神
[00:13:35.440 --> 00:13:41.040]  弟兄姊妹你呢
[00:13:41.040 --> 00:13:42.600]  你的生命
[00:13:42.600 --> 00:13:47.960]  現在告訴你身邊的人一個怎樣的訊息呢
[00:13:47.960 --> 00:13:49.600]  你相信耶穌
[00:13:49.600 --> 00:13:51.200]  你跟從耶穌基督
[00:13:51.200 --> 00:13:53.680]  在你現在的生命
[00:13:53.680 --> 00:13:55.120]  身邊的人
[00:13:55.120 --> 00:13:57.520]  你的家人 你的朋友
[00:13:57.520 --> 00:13:59.000]  從你身上看到
[00:13:59.000 --> 00:14:03.560]  經歷到一個怎樣的訊息呢
[00:14:03.560 --> 00:14:05.600]  第二點
[00:14:05.600 --> 00:14:06.480]  何西呀
[00:14:06.480 --> 00:14:09.480]  其實這份愛是很難的
[00:14:09.480 --> 00:14:11.360]  但是她仍然去愛
[00:14:11.360 --> 00:14:15.080]  因為上帝的話要臨到何西呀
[00:14:15.080 --> 00:14:15.800]  這個很特別
[00:14:15.800 --> 00:14:17.640]  因為我們人始終是人來的
[00:14:17.640 --> 00:14:18.880]  人我們經常都說
[00:14:18.880 --> 00:14:19.960]  我們有血有肉
[00:14:19.960 --> 00:14:21.280]  我們經常都有自己的想法
[00:14:21.280 --> 00:14:22.120]  我想這樣做
[00:14:22.120 --> 00:14:24.320]  我希望這樣做
[00:14:24.320 --> 00:14:26.920]  但是神怎樣說
[00:14:26.920 --> 00:14:28.280]  神的說話
[00:14:28.280 --> 00:14:31.400]  我不是說先知完全沒有掙扎
[00:14:31.400 --> 00:14:33.760]  聖經裡面沒有記載他的掙扎
[00:14:33.760 --> 00:14:36.280]  但是是說他
[00:14:36.280 --> 00:14:38.320]  當神的說話臨到先知的時候
[00:14:38.320 --> 00:14:44.920]  他就是這樣忠心去跟從神
[00:14:44.920 --> 00:14:46.000]  有沒有看這套電視劇呀
[00:14:46.000 --> 00:14:48.240]  有沒有看呀
[00:14:48.240 --> 00:14:49.360]  有呀 我都有看
[00:14:49.360 --> 00:14:51.840]  因為師母看嘛
[00:14:51.840 --> 00:14:53.880]  我久不久都會陪她看的
[00:14:53.880 --> 00:14:55.280]  不過我是飛的
[00:14:55.280 --> 00:14:57.320]  飛來看
[00:14:57.320 --> 00:15:00.520]  我最初看這套劇的時候
[00:15:00.520 --> 00:15:02.800]  我真的是很眼火爆的
[00:15:02.800 --> 00:15:04.960]  女主角是一個
[00:15:04.960 --> 00:15:07.520]  皇宮裡面的宮女來的
[00:15:07.520 --> 00:15:11.440]  她連皇帝她都可以的
[00:15:11.440 --> 00:15:13.680]  她是博嘴獸來的
[00:15:13.680 --> 00:15:18.320]  她連皇帝都會嫉妒的
[00:15:18.320 --> 00:15:19.920]  這套電視劇真的是拍戲一樣拍
[00:15:19.920 --> 00:15:22.000]  皇帝越嫉妒皇帝
[00:15:22.000 --> 00:15:24.480]  皇帝越喜歡她
[00:15:24.480 --> 00:15:25.520]  如果在現實生活
[00:15:25.520 --> 00:15:29.000]  這些應該要拉出去斬的了
[00:15:29.000 --> 00:15:30.240]  為什麼呀
[00:15:30.240 --> 00:15:31.480]  因為以前那個年代
[00:15:31.480 --> 00:15:33.520]  皇帝的說話就是聖旨來的
[00:15:33.520 --> 00:15:34.520]  聖旨到
[00:15:34.520 --> 00:15:37.720]  我們就一定要聽的嘛
[00:15:37.720 --> 00:15:39.120]  不聽就狗頭鍘啊虎頭鍘啊
[00:15:39.120 --> 00:15:41.360]  這樣鍘下去
[00:15:41.360 --> 00:15:44.000]  弟兄姊妹
[00:15:44.000 --> 00:15:46.720]  神在我們心目中呢
[00:15:46.720 --> 00:15:47.880]  在你心目中
[00:15:47.880 --> 00:15:53.360]  祂的說話有多少份量呀
[00:15:53.360 --> 00:15:55.960]  在何西雅的生命當中
[00:15:55.960 --> 00:15:56.880]  特別是短短的
[00:15:56.880 --> 00:15:58.000]  剛才我們讀的經文裡面
[00:15:58.000 --> 00:15:59.000]  你看一下
[00:15:59.000 --> 00:16:01.640]  多少是耶和華初次與何西雅
[00:16:01.640 --> 00:16:04.640]  說話對她說
[00:16:04.640 --> 00:16:05.640]  耶和華對何西雅說
[00:16:05.640 --> 00:16:07.640]  剛滅又懷孕新年一個女兒
[00:16:07.640 --> 00:16:08.640]  對耶和華何西雅說
[00:16:08.640 --> 00:16:09.640]  耶和華說
[00:16:09.640 --> 00:16:11.640]  耶和華對我說
[00:16:11.640 --> 00:16:13.640]  經文裡面是很強調
[00:16:13.640 --> 00:16:15.640]  不斷強調什麼呀
[00:16:15.640 --> 00:16:20.640]  是耶和華上帝親自向何西雅說話
[00:16:20.640 --> 00:16:25.640]  要她做這一樣的事
[00:16:25.640 --> 00:16:27.640]  在一章一節
[00:16:27.640 --> 00:16:28.640]  我們再讀一次
[00:16:28.640 --> 00:16:31.640]  預備一二三
[00:16:31.640 --> 00:16:50.640]  留意大概看回歷史背景
[00:16:50.640 --> 00:16:52.640]  起碼呢
[00:16:52.640 --> 00:16:54.640]  何西雅是服侍了至少有四十年
[00:16:54.640 --> 00:16:56.640]  看回這些時代背景
[00:16:56.640 --> 00:16:58.640]  但重要的說話就是
[00:16:58.640 --> 00:17:00.640]  耶和華的話
[00:17:00.640 --> 00:17:03.640]  臨到何西雅
[00:17:03.640 --> 00:17:05.640]  臨到
[00:17:05.640 --> 00:17:07.640]  臨到這個字是非常重要的
[00:17:07.640 --> 00:17:08.640]  是很有力的
[00:17:08.640 --> 00:17:10.640]  上帝的話臨到何西雅
[00:17:10.640 --> 00:17:11.640]  以至到呢
[00:17:11.640 --> 00:17:15.640]  神的話充滿了何西雅的心
[00:17:15.640 --> 00:17:17.640]  能夠幫助她
[00:17:17.640 --> 00:17:18.640]  帶領著她
[00:17:18.640 --> 00:17:19.640]  控制著她
[00:17:19.640 --> 00:17:20.640]  以至到
[00:17:20.640 --> 00:17:23.640]  我們人雖然有肉體的軟弱
[00:17:23.640 --> 00:17:26.640]  但神的話引導我們
[00:17:26.640 --> 00:17:28.640]  能夠過得性的生活
[00:17:28.640 --> 00:17:31.640]  如果我們看回新約史圖行傳
[00:17:31.640 --> 00:17:33.640]  記載著彼得講道的時候
[00:17:33.640 --> 00:17:36.640]  人們聽完彼得講神的話
[00:17:36.640 --> 00:17:38.640]  覺得心裏面紮心
[00:17:38.640 --> 00:17:40.640]  這是聖靈的能力
[00:17:40.640 --> 00:17:43.640]  人不能夠不受感動
[00:17:43.640 --> 00:17:47.640]  不能夠不接受耶穌基督成為他們的主
[00:17:47.640 --> 00:17:50.640]  因為神的話臨到這群人身上
[00:17:50.640 --> 00:17:53.640]  主耶穌基督復活的晚上
[00:17:53.640 --> 00:17:56.640]  兩個門徒從耶路撒冷趕到二馬五師的路途上
[00:17:56.640 --> 00:17:58.640]  他們在講舊約上帝的話
[00:17:58.640 --> 00:18:00.640]  心裏面就火熱了
[00:18:00.640 --> 00:18:02.640]  心被感動
[00:18:02.640 --> 00:18:03.640]  當他們這樣的時候
[00:18:03.640 --> 00:18:04.640]  就有能力
[00:18:04.640 --> 00:18:06.640]  上帝就帶領他們
[00:18:06.640 --> 00:18:11.640]  讓他們心裏面經歷這份感動和火熱
[00:18:11.640 --> 00:18:14.640]  神的話臨到人生裏面的時候
[00:18:14.640 --> 00:18:15.640]  就有火熱有感動
[00:18:15.640 --> 00:18:18.640]  有能力去做一些他們平時做不到的事
[00:18:18.640 --> 00:18:21.640]  你有沒有經歷過?
[00:18:21.640 --> 00:18:25.640]  何西雅就因為神的話臨到她的生命當中
[00:18:25.640 --> 00:18:27.640]  一個這麼難的任務
[00:18:27.640 --> 00:18:29.640]  不能夠去愛這些人
[00:18:29.640 --> 00:18:30.640]  她都去愛
[00:18:30.640 --> 00:18:32.640]  因為神的話
[00:18:32.640 --> 00:18:34.640]  弟兄姊妹
[00:18:34.640 --> 00:18:36.640]  在你生活上面
[00:18:36.640 --> 00:18:38.640]  最近一次
[00:18:38.640 --> 00:18:44.640]  你聽神的話是什麼時候的事呢?
[00:18:44.640 --> 00:18:49.640]  你最近一次心裏面很有火熱的感覺
[00:18:49.640 --> 00:18:53.640]  又是什麼時候呢?
[00:18:53.640 --> 00:18:55.640]  心裏面很火熱
[00:18:55.640 --> 00:18:56.640]  有沒有經歷過?
[00:18:56.640 --> 00:19:00.640]  有團火很快就在心裏面燙著
