
[00:00:00.000 --> 00:00:04.000]  今天是三月份最後一個主日
[00:04:44.000 --> 00:04:47.000]  如果你看回剛才我們看過的歷代誌上
[00:04:48.000 --> 00:04:49.000]  歷代誌下第十九章
[00:04:49.000 --> 00:04:53.000]  其實第二節就是我們剛才上面黑色字讀的那個部分
[00:04:53.000 --> 00:04:55.000]  但是下面其實還有的
[00:04:55.000 --> 00:04:59.000]  他就說然而你還有善行
[00:04:59.000 --> 00:05:02.000]  因你從國中除掉阿舍拉
[00:05:02.000 --> 00:05:05.000]  立定心意尋求神
[00:05:05.000 --> 00:05:09.000]  換句話說原來在歷代誌的作者
[00:05:09.000 --> 00:05:12.000]  他的寫作的重點或者他的重心是
[00:05:12.000 --> 00:05:14.000]  是不是神眼中看為正的事
[00:05:14.000 --> 00:05:16.000]  不是有沒有做錯事
[00:05:17.000 --> 00:05:19.000]  有沒有做錯一些神不喜的事
[00:05:19.000 --> 00:05:22.000]  聖經說神看為正的事
[00:05:22.000 --> 00:05:28.000]  是特別說到關於聖殿敬拜的事情
[00:05:28.000 --> 00:05:31.000]  因為歷代誌的讀者
[00:05:31.000 --> 00:05:34.000]  正正就是被老歸回的以色列人
[00:05:34.000 --> 00:05:36.000]  他需要去
[00:05:36.000 --> 00:05:38.000]  先知需要去向他們重整
[00:05:38.000 --> 00:05:40.000]  這個已經失落了
[00:05:40.000 --> 00:05:43.000]  甚至被老連聖殿都沒有了的
[00:05:43.000 --> 00:05:45.000]  一個敬拜的信仰
[00:05:46.000 --> 00:05:48.000]  正點為忠心對神的敬拜
[00:05:48.000 --> 00:05:52.000]  所以剛才這樣去總結
[00:05:52.000 --> 00:05:55.000]  歷代誌在這一季裏面所講的
[00:05:55.000 --> 00:05:57.000]  亦都提到約沙法王
[00:05:57.000 --> 00:05:59.000]  雖然有過失
[00:05:59.000 --> 00:06:01.000]  甚至去到最後二十章尾
[00:06:01.000 --> 00:06:03.000]  都還有一些地方
[00:06:03.000 --> 00:06:06.000]  但這個亦都在作者的眼中
[00:06:06.000 --> 00:06:10.000]  他仍然都有向上帝行政的事
[00:06:10.000 --> 00:06:14.000]  這個季度其實我們本來
[00:06:15.000 --> 00:06:17.000]  我們簡歷代誌是有一個季題的
[00:06:17.000 --> 00:06:19.000]  我不知道大家有沒有印象
[00:06:19.000 --> 00:06:21.000]  或者有沒有看過周刊他所寫下
[00:06:21.000 --> 00:06:23.000]  那個季題是
[00:06:23.000 --> 00:06:26.000]  歸來重整我家的敬拜生活
[00:06:26.000 --> 00:06:30.000]  歸來重整我家的敬拜生活
[00:06:30.000 --> 00:06:34.000]  原意就是在一月份
[00:06:34.000 --> 00:06:37.000]  我們開始或者說在去年的年尾
[00:06:37.000 --> 00:06:40.000]  我們已經都很穩定有實體的聚會
[00:06:40.000 --> 00:06:42.000]  盼望北村家鄧經之媒
[00:06:43.000 --> 00:06:45.000]  都仍然未回來的
[00:06:45.000 --> 00:06:47.000]  可不可以都回來一起去敬拜呢
[00:06:47.000 --> 00:06:49.000]  但我們沒有想過因為疫情的關係
[00:06:49.000 --> 00:06:51.000]  我們到這一季的結尾
[00:06:51.000 --> 00:06:53.000]  我們都不能夠回來聚會
[00:06:53.000 --> 00:06:57.000]  不過即是說暫時是這樣
[00:06:57.000 --> 00:06:59.000]  我們都仍然可以
[00:06:59.000 --> 00:07:01.000]  亦都要應該持守
[00:07:01.000 --> 00:07:03.000]  以神為中心
[00:07:03.000 --> 00:07:05.000]  這一種敬拜的生活
[00:07:05.000 --> 00:07:08.000]  我們敬拜不是看節目
[00:07:08.000 --> 00:07:10.000]  我們不是用一個觀眾的心態
[00:07:11.000 --> 00:07:13.000]  教一點五速
[00:07:13.000 --> 00:07:15.000]  跳過詩歌
[00:07:15.000 --> 00:07:17.000]  只是聽講道聽到尾
[00:07:17.000 --> 00:07:19.000]  然後就走開
[00:07:19.000 --> 00:07:21.000]  不是這樣
[00:07:21.000 --> 00:07:23.000]  無論我們是實體
[00:07:23.000 --> 00:07:25.000]  無論我們在網上
[00:07:25.000 --> 00:07:27.000]  我們仍然是以一個尊重
[00:07:27.000 --> 00:07:29.000]  和專注的態度
[00:07:29.000 --> 00:07:31.000]  去敬拜上帝
[00:07:31.000 --> 00:07:33.000]  這個是我們這個季度
[00:07:33.000 --> 00:07:35.000]  為什麼要看歷代誌
[00:07:35.000 --> 00:07:37.000]  亦都是我們在
[00:07:37.000 --> 00:07:39.000]  特別今天在這段經文裏面
[00:07:40.000 --> 00:07:43.000]  和打仗拉上關係
[00:07:43.000 --> 00:07:46.000]  或者我們都有一個祈禱
[00:07:46.000 --> 00:07:48.000]  我們再去聽主的話
[00:07:48.000 --> 00:07:53.000]  上帝多謝你透過你的說話
[00:07:53.000 --> 00:07:55.000]  指教我們
[00:07:55.000 --> 00:07:58.000]  你指教我們應該怎樣去敬拜你
[00:07:58.000 --> 00:08:00.000]  你指教我們
[00:08:00.000 --> 00:08:02.000]  在我們人生不同的階段
[00:08:02.000 --> 00:08:04.000]  不同的際遇
[00:08:04.000 --> 00:08:06.000]  我們仍然可以用一個
[00:08:06.000 --> 00:08:08.000]  敬拜主的心態去面對
[00:08:09.000 --> 00:08:10.000]  帶領我們進入真理
[00:08:10.000 --> 00:08:12.000]  透過藥沙法
[00:08:12.000 --> 00:08:14.000]  它的事情
[00:08:14.000 --> 00:08:16.000]  我們又再一次
[00:08:16.000 --> 00:08:18.000]  更多的認識你
[00:08:18.000 --> 00:08:20.000]  明白你在我們身上
[00:08:20.000 --> 00:08:22.000]  在北宣家身上的心意
[00:08:22.000 --> 00:08:24.000]  我們禱告
[00:08:24.000 --> 00:08:26.000]  奉耶穌基督聖名祈求
[00:08:26.000 --> 00:08:28.000]  阿們
[00:08:39.000 --> 00:08:41.000]  我們skip了這兩個地方
[00:08:41.000 --> 00:08:43.000]  我們直接進去
[00:08:43.000 --> 00:08:45.000]  我們今天要看的
[00:08:45.000 --> 00:08:47.000]  主要的部分
[00:08:47.000 --> 00:08:49.000]  歷代之下第20章
[00:08:49.000 --> 00:08:51.000]  藥沙法王
[00:08:51.000 --> 00:08:53.000]  他在上一次
[00:08:53.000 --> 00:08:55.000]  他受了教訓之後
[00:08:55.000 --> 00:08:57.000]  他設立了很多的審判官
[00:08:57.000 --> 00:08:59.000]  好好地去管理國家
[00:08:59.000 --> 00:09:01.000]  然後聖經就說
[00:09:01.000 --> 00:09:03.000]  在這些事情之後
[00:09:03.000 --> 00:09:05.000]  摩押人和亞門人
[00:09:05.000 --> 00:09:07.000]  連同一些米烏尼人
[00:09:08.000 --> 00:09:09.000]  進行藥沙法
[00:09:09.000 --> 00:09:11.000]  有人來報告藥沙法說
[00:09:11.000 --> 00:09:13.000]  從海的那邊
[00:09:13.000 --> 00:09:15.000]  以東有大軍來攻擊你
[00:09:15.000 --> 00:09:18.000]  看啊 他們在哈洗信他馬
[00:09:18.000 --> 00:09:20.000]  就是隱姬帝
[00:09:20.000 --> 00:09:24.000]  這裡一開始說的是
[00:09:24.000 --> 00:09:26.000]  有三個的外族人
[00:09:26.000 --> 00:09:28.000]  這三個外族人其實都是在
[00:09:28.000 --> 00:09:30.000]  當時猶大人的東面
[00:09:30.000 --> 00:09:33.000]  中間隔著這個死海
[00:09:33.000 --> 00:09:35.000]  在東北面的摩押
[00:09:36.000 --> 00:09:38.000]  應該說東北面的亞門
[00:09:38.000 --> 00:09:40.000]  摩押是再低一點
[00:09:40.000 --> 00:09:42.000]  然後米烏尼人
[00:09:42.000 --> 00:09:44.000]  我們相信是在藍一點的地方
[00:09:44.000 --> 00:09:47.000]  他們聯手要來攻擊藥沙法
[00:09:47.000 --> 00:09:49.000]  他們說海的那邊
[00:09:49.000 --> 00:09:51.000]  也就是死海的那邊
[00:09:51.000 --> 00:09:54.000]  以東有大軍來攻擊
[00:09:54.000 --> 00:09:56.000]  他們在隱姬帝
[00:09:56.000 --> 00:09:58.000]  剛剛過了這個死海
[00:09:58.000 --> 00:10:01.000]  接讓住在這個耶路撒冷
[00:10:01.000 --> 00:10:03.000]  下面的部分的地方
[00:10:04.000 --> 00:10:08.000]  要上山去攻打藥沙法
[00:10:08.000 --> 00:10:10.000]  攻打猶大
[00:10:10.000 --> 00:10:13.000]  面對這個狀況
[00:10:13.000 --> 00:10:15.000]  藥沙法有什麼反應呢
[00:10:15.000 --> 00:10:19.000]  第三節 藥沙法懼怕
[00:10:19.000 --> 00:10:22.000]  但他懼怕之外
[00:10:22.000 --> 00:10:24.000]  他接著做一樣東西
[00:10:24.000 --> 00:10:26.000]  就定義尋求耶和華
[00:10:26.000 --> 00:10:29.000]  在全猶大宣告禁食
[00:10:32.000 --> 00:10:34.000]  藥沙法不單單是懼怕
[00:10:34.000 --> 00:10:36.000]  大軍兵臨城下
[00:10:36.000 --> 00:10:40.000]  他更加定義去尋求耶和華
[00:10:40.000 --> 00:10:42.000]  其實定義那個字
[00:10:42.000 --> 00:10:44.000]  原本的意思是說
[00:10:44.000 --> 00:10:46.000]  將他那個面
[00:10:46.000 --> 00:10:49.000]  去給 去尋求神
[00:10:49.000 --> 00:10:52.000]  Give his face to see the Lord
[00:10:52.000 --> 00:10:55.000]  將面放出來
[00:10:55.000 --> 00:10:57.000]  將自己擺在神的面前
[00:10:57.000 --> 00:10:59.000]  去尋求他
[00:11:00.000 --> 00:11:02.000]  而且不單止他自己尋求
[00:11:02.000 --> 00:11:05.000]  藥沙法王宣告全猶大國
[00:11:05.000 --> 00:11:07.000]  要禁食 要禱告
[00:11:07.000 --> 00:11:09.000]  於是第四節就說
[00:11:09.000 --> 00:11:12.000]  猶大人就聚集尋求耶和華
[00:11:12.000 --> 00:11:15.000]  甚至他們從猶大國城
[00:11:15.000 --> 00:11:18.000]  前來尋求耶和華
[00:11:18.000 --> 00:11:20.000]  你看到黃色的字
[00:11:20.000 --> 00:11:23.000]  尋求 尋求 尋求
[00:11:23.000 --> 00:11:25.000]  無論是藥沙法他自己
[00:11:25.000 --> 00:11:29.000]  還是猶大人聚集一起
[00:11:30.000 --> 00:11:31.000]  甚至最後說
[00:11:31.000 --> 00:11:34.000]  強調各城都來到
[00:11:34.000 --> 00:11:36.000]  去尋求耶和華
[00:11:36.000 --> 00:11:39.000]  藥沙法站在
[00:11:39.000 --> 00:11:42.000]  猶大和耶路撒冷的會眾中
[00:11:42.000 --> 00:11:45.000]  在耶和華殿新的院子前
[00:11:45.000 --> 00:11:48.000]  這裡說到藥沙法
[00:11:48.000 --> 00:11:51.000]  站在殿
[00:11:51.000 --> 00:11:53.000]  在會眾的當中
[00:11:53.000 --> 00:11:55.000]  亦都在殿的前面
[00:11:55.000 --> 00:11:57.000]  我們相信是新的院子
[00:11:57.000 --> 00:11:59.000]  一個外園的地方
[00:12:00.000 --> 00:12:02.000]  是在這段經文裡不斷出現
[00:12:02.000 --> 00:12:04.000]  是表達那種
[00:12:04.000 --> 00:12:06.000]  我在神的面前
[00:12:06.000 --> 00:12:08.000]  我在神的面前
[00:12:08.000 --> 00:12:10.000]  我尋求祂
[00:12:10.000 --> 00:12:12.000]  亦都在神的面前
[00:12:12.000 --> 00:12:14.000]  我們會見到上帝的作為
[00:12:14.000 --> 00:12:16.000]  稍後在後面我們會看到
[00:12:16.000 --> 00:12:19.000]  藥沙法的禱告是什麼呢
[00:12:19.000 --> 00:12:22.000]  第六節
[00:12:22.000 --> 00:12:25.000]  耶和華說我們列祖的神
[00:12:25.000 --> 00:12:28.000]  你豈不是天上的神嗎
[00:12:29.000 --> 00:12:31.000]  你是萬邦萬國的主宰嗎
[00:12:31.000 --> 00:12:34.000]  在你手中有大能大力
[00:12:34.000 --> 00:12:36.000]  沒有人能抵禦你
[00:12:36.000 --> 00:12:40.000]  藥沙法的禱告
[00:12:40.000 --> 00:12:42.000]  其實有包括三個
[00:12:42.000 --> 00:12:44.000]  你看到黃色的字
[00:12:44.000 --> 00:12:47.000]  三個的部份都是重複
[00:12:47.000 --> 00:12:49.000]  我們的神啊
[00:12:49.000 --> 00:12:51.000]  你喜不是
[00:12:51.000 --> 00:12:53.000]  你喜不是
[00:12:53.000 --> 00:12:55.000]  你喜不是
[00:12:55.000 --> 00:12:57.000]  而且每一次
[00:12:58.000 --> 00:12:59.000]  我們都會用這位上帝禱告
[00:12:59.000 --> 00:13:02.000]  第一方面他針對上帝自己
[00:13:02.000 --> 00:13:04.000]  他說我們的神啊
[00:13:04.000 --> 00:13:07.000]  你不是天上的神嗎
[00:13:07.000 --> 00:13:10.000]  你是萬邦萬國的主啊
[00:13:10.000 --> 00:13:12.000]  是不是啊
[00:13:12.000 --> 00:13:14.000]  其實是不是啊
[00:13:14.000 --> 00:13:16.000]  當藥沙法這樣問的時候
[00:13:16.000 --> 00:13:18.000]  他知道答案的
[00:13:18.000 --> 00:13:20.000]  所以他自己也回答了
[00:13:20.000 --> 00:13:22.000]  在你手中有大能大力
[00:13:22.000 --> 00:13:24.000]  沒有人能抵擋你
[00:13:24.000 --> 00:13:26.000]  他知道的
[00:13:27.000 --> 00:13:30.000]  當他在一個這麼大的恐懼裏面
[00:13:30.000 --> 00:13:32.000]  當他面臨一個兵臨城下
[00:13:32.000 --> 00:13:34.000]  三國聯軍的時候
[00:13:34.000 --> 00:13:37.000]  他的禱告就好像說
[00:13:37.000 --> 00:13:39.000]  神啊
[00:13:39.000 --> 00:13:41.000]  你真的是天上的神嗎
[00:13:41.000 --> 00:13:43.000]  你沒有弄錯吧
[00:13:43.000 --> 00:13:46.000]  你真的是地上列邦列國的主嗎
[00:13:46.000 --> 00:13:48.000]  是不是啊
[00:13:48.000 --> 00:13:50.000]  然後藥沙法說
[00:13:50.000 --> 00:13:52.000]  藥沙法強調
[00:13:52.000 --> 00:13:54.000]  是你有大能大力
[00:13:55.000 --> 00:13:57.000]  你沒有人能夠抵擋你
[00:13:57.000 --> 00:14:00.000]  藥沙法第一個禱告
[00:14:00.000 --> 00:14:02.000]  直接衝向上主
[00:14:02.000 --> 00:14:05.000]  也都直接去認定
[00:14:05.000 --> 00:14:08.000]  是上主你是我們的神
[00:14:08.000 --> 00:14:10.000]  是我們列祖的神
[00:14:10.000 --> 00:14:12.000]  你是有能力的
[00:14:12.000 --> 00:14:14.000]  我想我們很明白
[00:14:14.000 --> 00:14:16.000]  有時候我們面對一些困難
[00:14:16.000 --> 00:14:18.000]  難處越大的時候
[00:14:18.000 --> 00:14:20.000]  我們某程度上
[00:14:20.000 --> 00:14:22.000]  好像對上帝的質疑又會大一點
[00:14:23.000 --> 00:14:25.000]  你不是一向都保守我的嗎
[00:14:25.000 --> 00:14:27.000]  你不是真的行的嗎
[00:14:27.000 --> 00:14:29.000]  為什麼其中一套這麼久
[00:14:29.000 --> 00:14:31.000]  神你都不應運
[00:14:31.000 --> 00:14:33.000]  為什麼我病了這麼久
[00:14:33.000 --> 00:14:35.000]  都還沒有痊癒
[00:14:35.000 --> 00:14:37.000]  為什麼很多為什麼
[00:14:37.000 --> 00:14:39.000]  當事情越是艱難
[00:14:39.000 --> 00:14:41.000]  越是持久的時候
[00:14:41.000 --> 00:14:43.000]  我們那種對上帝
[00:14:43.000 --> 00:14:45.000]  好像有的質疑又好像多一點
[00:14:45.000 --> 00:14:47.000]  但其實我們心底裏面知道的
[00:14:47.000 --> 00:14:49.000]  神啊在你手中
[00:14:49.000 --> 00:14:51.000]  你有恩典有憐憫
[00:14:52.000 --> 00:14:53.000]  你有大能大力
[00:14:53.000 --> 00:14:57.000]  沒有其他東西可以與你相抗衡
[00:14:57.000 --> 00:14:59.000]  不靠你還靠誰呢
[00:14:59.000 --> 00:15:01.000]  我們知道答案的
[00:15:01.000 --> 00:15:03.000]  但我想我們那種的祈禱
[00:15:03.000 --> 00:15:05.000]  正正表達我們那種
[00:15:05.000 --> 00:15:07.000]  正正因為信得過上帝
[00:15:07.000 --> 00:15:09.000]  正正知道我們只能夠依靠他
[00:15:09.000 --> 00:15:11.000]  所以就算心裏面有疑惑
[00:15:11.000 --> 00:15:13.000]  我們都仍然不放棄
[00:15:13.000 --> 00:15:15.000]  仍然向上帝去呼求
[00:15:15.000 --> 00:15:17.000]  約沙法他禱告裏面
[00:15:17.000 --> 00:15:19.000]  第一部份先捉住上帝
[00:15:20.000 --> 00:15:23.000]  去求問去肯定
[00:15:23.000 --> 00:15:25.000]  然後第二次他又再講
[00:15:25.000 --> 00:15:27.000]  我們的神啊你豈不是
[00:15:27.000 --> 00:15:30.000]  在第七節到第八節
[00:15:30.000 --> 00:15:32.000]  我們的神啊你豈不是
[00:15:32.000 --> 00:15:35.000]  曾經在你們以色列的面前
[00:15:35.000 --> 00:15:38.000]  趕逐那些居於這地的人
[00:15:38.000 --> 00:15:41.000]  將他永遠賜給你的朋友
[00:15:41.000 --> 00:15:43.000]  阿伯拉香的後裔嗎
[00:15:43.000 --> 00:15:45.000]  他們住在這地
[00:15:45.000 --> 00:15:48.000]  又為你的名建造聖殿
[00:15:49.000 --> 00:15:51.000]  第二次他的一個疑問就是
[00:15:51.000 --> 00:15:54.000]  針對著以色列民
[00:15:54.000 --> 00:15:57.000]  而且強調這個以色列民是你的子民
[00:15:57.000 --> 00:15:59.000]  是神你的子民
[00:15:59.000 --> 00:16:03.000]  你不是曾經
[00:16:03.000 --> 00:16:05.000]  在你的民以色列面前
[00:16:05.000 --> 00:16:08.000]  趕走那些原本居在那個地方的人
[00:16:08.000 --> 00:16:10.000]  大家知道是在講迦南地
[00:16:10.000 --> 00:16:12.000]  所以後面都說
[00:16:12.000 --> 00:16:14.000]  將他永遠賜給你的朋友
[00:16:14.000 --> 00:16:16.000]  阿伯拉香的後裔
[00:16:16.000 --> 00:16:18.000]  你不是答應了
[00:16:19.000 --> 00:16:20.000]  阿伯拉香的後裔
[00:16:20.000 --> 00:16:22.000]  我們這一幫選民的嗎
[00:16:22.000 --> 00:16:24.000]  他們後來真的住在一個地方
[00:16:24.000 --> 00:16:26.000]  他們住在這地
[00:16:26.000 --> 00:16:28.000]  又為你的名建造聖所
[00:16:28.000 --> 00:16:31.000]  後面他就複述當時
[00:16:31.000 --> 00:16:33.000]  以色列人所講的東西
[00:16:33.000 --> 00:16:35.000]  第九節就說
[00:16:35.000 --> 00:16:37.000]  若有禍患臨到我們
[00:16:37.000 --> 00:16:39.000]  刀劍的懲罰
[00:16:39.000 --> 00:16:41.000]  或者是瘟疫
[00:16:41.000 --> 00:16:43.000]  或者是饑荒
[00:16:43.000 --> 00:16:46.000]  讓我們站在這個殿的面前
[00:16:47.000 --> 00:16:49.000]  也都是你的面前
[00:16:49.000 --> 00:16:51.000]  因為你的名就在這個殿裏面
[00:16:51.000 --> 00:16:53.000]  我們剛才記得是吧
[00:16:53.000 --> 00:16:55.000]  你的名在那個聖所
[00:16:55.000 --> 00:16:57.000]  你的名在殿裏面
[00:16:57.000 --> 00:16:59.000]  意思就是說
[00:16:59.000 --> 00:17:01.000]  當那個地方
[00:17:01.000 --> 00:17:03.000]  當那個殿是你的名的時候
[00:17:03.000 --> 00:17:05.000]  其實就好像站在你的面前一樣
[00:17:05.000 --> 00:17:07.000]  我們這一幫的以色列人
[00:17:07.000 --> 00:17:09.000]  我們的祖宗
[00:17:09.000 --> 00:17:11.000]  其實他們一開始就承受
[00:17:11.000 --> 00:17:13.000]  你的應許
[00:17:13.000 --> 00:17:15.000]  在應許之地
[00:17:16.000 --> 00:17:17.000]  到這個聖殿
[00:17:17.000 --> 00:17:19.000]  在秘魯之前
[00:17:19.000 --> 00:17:21.000]  我們豈不是都在神你的面前呢
[00:17:21.000 --> 00:17:24.000]  甚至如果當有禍患的時候
[00:17:24.000 --> 00:17:26.000]  這裏所講是吧
[00:17:26.000 --> 00:17:28.000]  從我們的急難中
[00:17:28.000 --> 00:17:30.000]  我們向你呼求
[00:17:30.000 --> 00:17:33.000]  你必垂聽並且請救
[00:17:33.000 --> 00:17:35.000]  約沙法的禱告
[00:17:35.000 --> 00:17:37.000]  第二樣東西就是
[00:17:37.000 --> 00:17:39.000]  我們這幫子民是被你應許的
[00:17:39.000 --> 00:17:41.000]  得地為孽的
[00:17:41.000 --> 00:17:43.000]  就算我們犯罪得罪你
[00:17:44.000 --> 00:17:46.000]  在你名下的殿去禱告的時候
[00:17:46.000 --> 00:17:48.000]  你是會聽的
[00:17:48.000 --> 00:17:50.000]  你是會請救的
[00:17:50.000 --> 00:17:55.000]  約沙法在一個急難裏面
[00:17:55.000 --> 00:17:57.000]  面對大軍壓境的時候
[00:17:57.000 --> 00:18:00.000]  他扣返這一樣東西
[00:18:00.000 --> 00:18:03.000]  上帝你豈不是天上的神
[00:18:03.000 --> 00:18:05.000]  你豈不是那位大能大力的神嗎
[00:18:05.000 --> 00:18:07.000]  上帝是我們的民
[00:18:07.000 --> 00:18:09.000]  豈不是你應許我們
[00:18:09.000 --> 00:18:12.000]  有你所賜的地
[00:18:13.000 --> 00:18:15.000]  並且我們禱告你會垂聽
[00:18:15.000 --> 00:18:17.000]  好像我們剛才聽的獻詩
[00:18:17.000 --> 00:18:19.000]  當我們謙卑自己認罪禱告的時候
[00:18:19.000 --> 00:18:21.000]  尋求神的面
[00:18:21.000 --> 00:18:23.000]  神就願意垂聽
[00:18:23.000 --> 00:18:25.000]  此下請救
[00:18:25.000 --> 00:18:29.000]  對比之下
[00:18:29.000 --> 00:18:31.000]  第三個豈不是
[00:18:31.000 --> 00:18:34.000]  就是關於那些
[00:18:34.000 --> 00:18:37.000]  大軍壓境那三國的人
[00:18:37.000 --> 00:18:41.000]  如今漢、阿滿人、摩押人、西爾山人
[00:18:42.000 --> 00:18:43.000]  這些人是你不容許
[00:18:43.000 --> 00:18:45.000]  以色列人入侵他們的
[00:18:45.000 --> 00:18:47.000]  以色列人從埃及地出來的時候
[00:18:47.000 --> 00:18:49.000]  就離開他們
[00:18:49.000 --> 00:18:51.000]  沒有滅絕他們
[00:18:51.000 --> 00:18:53.000]  但是怎樣
