
[00:00:00.000 --> 00:00:02.000]  再一次同心我們一同祈禱
[00:02:10.000 --> 00:02:13.000]  永不放棄
[00:02:13.000 --> 00:02:15.000]  屬靈的角度去看一樣
[00:02:15.000 --> 00:02:18.000]  上帝要使用一個人
[00:02:18.000 --> 00:02:20.000]  一定比他經歷過一些
[00:02:20.000 --> 00:02:22.000]  所謂沙漠的經歷
[00:02:22.000 --> 00:02:24.000]  曠野的經歷
[00:02:24.000 --> 00:02:26.000]  在那裏去看到他自己的軟弱
[00:02:26.000 --> 00:02:27.000]  在曠野裏面
[00:02:27.000 --> 00:02:29.000]  看到他自己的掙扎
[00:02:29.000 --> 00:02:30.000]  去看到
[00:02:30.000 --> 00:02:31.000]  我所謂曠野
[00:02:31.000 --> 00:02:34.000]  不是只是去到曠野的地方
[00:02:34.000 --> 00:02:36.000]  而是在軟弱失敗
[00:02:36.000 --> 00:02:38.000]  跌倒的時候
[00:02:38.000 --> 00:02:39.000]  去看到他自己
[00:02:39.000 --> 00:02:41.000]  真是全然倚靠神
[00:02:41.000 --> 00:02:44.000]  摩西是有四十年的曠野經歷
[00:02:44.000 --> 00:02:46.000]  以利亞是有
[00:02:46.000 --> 00:02:47.000]  當他說
[00:02:47.000 --> 00:02:51.000]  我怎能勝過我的列祖
[00:02:51.000 --> 00:02:52.000]  於是去到荷蒂山
[00:02:52.000 --> 00:02:54.000]  在曠野裏面的經歷
[00:02:54.000 --> 00:02:56.000]  約翰是從曠野出裏面
[00:02:56.000 --> 00:02:58.000]  曠野的聲音呼叫說
[00:02:58.000 --> 00:02:59.000]  預備主的道
[00:02:59.000 --> 00:03:00.000]  收敵他的路
[00:03:00.000 --> 00:03:02.000]  耶穌基督出來傳道的時候
[00:03:02.000 --> 00:03:03.000]  在曠野裏面
[00:03:03.000 --> 00:03:05.000]  四十晝夜受試探
[00:03:05.000 --> 00:03:07.000]  保羅是經過三年
[00:03:07.000 --> 00:03:08.000]  阿拉伯的曠野的經歷
[00:03:08.000 --> 00:03:09.000]  沙漠的經歷
[00:03:09.000 --> 00:03:10.000]  才讓他看到一個
[00:03:10.000 --> 00:03:12.000]  很不同的角度
[00:03:12.000 --> 00:03:14.000]  同樣的
[00:03:14.000 --> 00:03:16.000]  今天我們要侍奉主
[00:03:16.000 --> 00:03:18.000]  今天我們要去納治
[00:03:18.000 --> 00:03:20.000]  要做一些事的時候
[00:03:20.000 --> 00:03:22.000]  接著問題就來了
[00:03:22.000 --> 00:03:24.000]  我經常覺得
[00:03:24.000 --> 00:03:26.000]  今天我們要去侍奉神的時候
[00:03:26.000 --> 00:03:28.000]  你等著一件事
[00:03:28.000 --> 00:03:30.000]  那件事是什麼呢?
[00:03:30.000 --> 00:03:31.000]  就是困難
[00:03:31.000 --> 00:03:32.000]  就是挑戰
[00:03:32.000 --> 00:03:34.000]  就是難了
[00:03:34.000 --> 00:03:36.000]  我想起一個故事
[00:03:36.000 --> 00:03:38.000]  我們播道會有一個神學院
[00:03:38.000 --> 00:03:39.000]  在芝加哥叫
[00:03:39.000 --> 00:03:41.000]  Trinity Divinity School
[00:03:41.000 --> 00:03:43.000]  很有名的神學院
[00:03:43.000 --> 00:03:45.000]  有一個神學生叫Alan
[00:03:45.000 --> 00:03:48.000]  他覺得上帝呼籲他
[00:03:48.000 --> 00:03:50.000]  辭去了一份優薪厚職
[00:03:50.000 --> 00:03:53.000]  去到神學院裏面攻讀
[00:03:53.000 --> 00:03:55.000]  暑假的時候
[00:03:55.000 --> 00:03:57.000]  他想找一個教會
[00:03:57.000 --> 00:03:59.000]  做一個暑期實習的工作
[00:03:59.000 --> 00:04:01.000]  一方面可以賺一些錢
[00:04:01.000 --> 00:04:02.000]  幫補一下學費
[00:04:02.000 --> 00:04:04.000]  另一方面也有些經驗
[00:04:04.000 --> 00:04:06.000]  所以他就寫了很多通信
[00:04:06.000 --> 00:04:07.000]  介紹自己
[00:04:07.000 --> 00:04:08.000]  希望能夠有一個教會
[00:04:08.000 --> 00:04:12.000]  能夠接受他做一個神學實習生
[00:04:12.000 --> 00:04:14.000]  但令他很失望的
[00:04:14.000 --> 00:04:16.000]  沒有一間教會聘請他
[00:04:16.000 --> 00:04:18.000]  但暑期來到了
[00:04:18.000 --> 00:04:19.000]  他也要找一份工作
[00:04:19.000 --> 00:04:21.000]  於是結果就應徵
[00:04:21.000 --> 00:04:24.000]  在一個巴士公司裏面做巴士司機
[00:04:24.000 --> 00:04:28.000]  那天他經過了幾天的訓練
[00:04:28.000 --> 00:04:30.000]  他就開著巴士
[00:04:30.000 --> 00:04:33.000]  穿梭在芝加哥的南區
[00:04:33.000 --> 00:04:34.000]  幾天之後他就發覺
[00:04:34.000 --> 00:04:37.000]  開巴士不是開巴士那麼簡單
[00:04:37.000 --> 00:04:39.000]  因為他經歷過一些
[00:04:39.000 --> 00:04:41.000]  芝加哥南部裏面
[00:04:41.000 --> 00:04:45.000]  最貧窮罪案最多的一個社區裏面
[00:04:45.000 --> 00:04:47.000]  事實上有些突發事情發生
[00:04:47.000 --> 00:04:49.000]  是做司機的
[00:04:49.000 --> 00:04:53.000]  不只是開巴士那麼簡單
[00:04:53.000 --> 00:04:54.000]  一上來的時候
[00:04:54.000 --> 00:04:55.000]  有一班少年人
[00:04:55.000 --> 00:04:57.000]  粗言穢語
[00:04:57.000 --> 00:04:58.000]  不給錢
[00:04:58.000 --> 00:05:00.000]  有大聲笑
[00:05:00.000 --> 00:05:01.000]  這些不是巴士叔叔
[00:05:01.000 --> 00:05:02.000]  是巴士哥哥
[00:05:02.000 --> 00:05:06.000]  全部是流氓
[00:05:06.000 --> 00:05:08.000]  於是亞倫就叫他
[00:05:08.000 --> 00:05:10.000]  你要給車錢
[00:05:10.000 --> 00:05:11.000]  他就罵他
[00:05:11.000 --> 00:05:12.000]  講粗口罵他
[00:05:12.000 --> 00:05:14.000]  指著他罵
[00:05:14.000 --> 00:05:16.000]  亞倫就氣不順了
[00:05:16.000 --> 00:05:17.000]  駕了兩條街的時候
[00:05:17.000 --> 00:05:19.000]  見到前面有個警局
[00:05:19.000 --> 00:05:21.000]  就載了巴士到警局
[00:05:21.000 --> 00:05:23.000]  告訴警察
[00:05:23.000 --> 00:05:24.000]  警察上來
[00:05:24.000 --> 00:05:26.000]  就對著這班少年人
[00:05:26.000 --> 00:05:27.000]  如果你不給錢你下車
[00:05:27.000 --> 00:05:29.000]  那些少年人就死死地氣
[00:05:29.000 --> 00:05:30.000]  就給錢
[00:05:30.000 --> 00:05:32.000]  給錢之後警察以為沒事了
[00:05:32.000 --> 00:05:33.000]  就下車了
[00:05:33.000 --> 00:05:34.000]  於是就繼續走
[00:05:34.000 --> 00:05:36.000]  這就是大禍的開始
[00:05:36.000 --> 00:05:37.000]  走了那麼久幾條街的時候
[00:05:37.000 --> 00:05:38.000]  整班少年人
[00:05:38.000 --> 00:05:40.000]  趁著巴士停在那裡的時候
[00:05:40.000 --> 00:05:41.000]  就抓著亞倫
[00:05:41.000 --> 00:05:42.000]  打他一身
[00:05:42.000 --> 00:05:43.000]  打到臉腫
[00:05:43.000 --> 00:05:44.000]  掉了兩個門牙
[00:05:44.000 --> 00:05:46.000]  打到他成身瘀痕
[00:05:46.000 --> 00:05:48.000]  被送去醫院
[00:05:48.000 --> 00:05:51.000]  亞倫很生氣
[00:05:51.000 --> 00:05:53.000]  他生氣上帝
[00:05:53.000 --> 00:05:55.000]  他覺得上帝你搞什麼鬼
[00:05:55.000 --> 00:05:56.000]  我侍奉你的時候
[00:05:56.000 --> 00:06:00.000]  就給我這些東西
[00:06:00.000 --> 00:06:02.000]  你去了哪裡
[00:06:02.000 --> 00:06:03.000]  於是他就告
[00:06:03.000 --> 00:06:05.000]  這班少年人
[00:06:05.000 --> 00:06:08.000]  在警察調查之後
[00:06:08.000 --> 00:06:12.000]  結果就去審這班少年人
[00:06:12.000 --> 00:06:14.000]  法官審了之後
[00:06:14.000 --> 00:06:16.000]  判他們入獄
[00:06:16.000 --> 00:06:18.000]  亞倫就突然在這個時候
[00:06:18.000 --> 00:06:20.000]  去看著這班少年人
[00:06:20.000 --> 00:06:22.000]  個個低著頭
[00:06:22.000 --> 00:06:24.000]  他突然間想起
[00:06:24.000 --> 00:06:27.000]  他們家的背景
[00:06:27.000 --> 00:06:30.000]  可能他們是自小被打大的
[00:06:30.000 --> 00:06:32.000]  可能他沒有爸爸
[00:06:32.000 --> 00:06:33.000]  可能家庭裡面
[00:06:33.000 --> 00:06:37.000]  很多很多的問題存在
[00:06:37.000 --> 00:06:40.000]  去想一下自己
[00:06:40.000 --> 00:06:42.000]  我何嘗不是這樣
[00:06:42.000 --> 00:06:44.000]  耶穌在十字架裡面所說
[00:06:44.000 --> 00:06:45.000]  父啊父啊赦免他們
[00:06:45.000 --> 00:06:48.000]  因為他所做不智
[00:06:48.000 --> 00:06:50.000]  他突然間有一個衝動
[00:06:50.000 --> 00:06:51.000]  就舉手
[00:06:51.000 --> 00:06:52.000]  法官大人
[00:06:52.000 --> 00:06:54.000]  我想有話說
[00:06:54.000 --> 00:06:56.000]  我想有一個要求
[00:06:56.000 --> 00:06:57.000]  法官說
[00:06:57.000 --> 00:07:00.000]  青年人你有什麼想說
[00:07:00.000 --> 00:07:02.000]  你可不可以計算
[00:07:02.000 --> 00:07:04.000]  這班人去坐牢的日子
[00:07:04.000 --> 00:07:07.000]  我有一個提議
[00:07:07.000 --> 00:07:10.000]  我想代他們去坐牢
[00:07:10.000 --> 00:07:12.000]  法官說
[00:07:12.000 --> 00:07:15.000]  青年人你說什麼
[00:07:15.000 --> 00:07:18.000]  我們從不會有這樣的事情發生
[00:07:18.000 --> 00:07:20.000]  也沒有人會這樣做
[00:07:20.000 --> 00:07:21.000]  亞倫說
[00:07:21.000 --> 00:07:23.000]  法官大人你錯了
[00:07:23.000 --> 00:07:25.000]  有人這樣做過
[00:07:25.000 --> 00:07:30.000]  耶穌是為我這樣說
[00:07:30.000 --> 00:07:31.000]  當然
[00:07:31.000 --> 00:07:33.000]  法官不會聽他說
[00:07:33.000 --> 00:07:36.000]  仍然是抓這班青年人去坐牢
[00:07:36.000 --> 00:07:37.000]  但是亞倫就每天
[00:07:37.000 --> 00:07:38.000]  去到監房裡面
[00:07:38.000 --> 00:07:41.000]  探望這班惡霸
[00:07:41.000 --> 00:07:42.000]  成為了好朋友
[00:07:42.000 --> 00:07:44.000]  他在Trinity畢業之後
[00:07:44.000 --> 00:07:45.000]  就在芝加哥南區
[00:07:45.000 --> 00:07:47.000]  開了一個福音工作
[00:07:47.000 --> 00:07:50.000]  專門服侍這班青年人
[00:07:50.000 --> 00:07:53.000]  成為一個很出色的
[00:07:53.000 --> 00:07:56.000]  教育部門
[00:07:56.000 --> 00:07:58.000]  問題就是這樣
[00:07:58.000 --> 00:08:01.000]  很多時候我們遇到挫折的時候
[00:08:01.000 --> 00:08:02.000]  我們遇到問題的時候
[00:08:02.000 --> 00:08:04.000]  我們就離開了
[00:08:04.000 --> 00:08:05.000]  我們就會說
[00:08:05.000 --> 00:08:07.000]  好像求艷客傳的求艷客
[00:08:07.000 --> 00:08:08.000]  此世界非公世界
[00:08:08.000 --> 00:08:10.000]  寧往他方
[00:08:10.000 --> 00:08:12.000]  我記得我初初來窩福的時候
[00:08:12.000 --> 00:08:13.000]  二十多人
[00:08:13.000 --> 00:08:14.000]  第一次聚會28人
[00:08:14.000 --> 00:08:15.000]  在青年會三樓
[00:08:15.000 --> 00:08:17.000]  看上去三分之一是年輕人
[00:08:17.000 --> 00:08:18.000]  三分之一是年輕人
[00:08:18.000 --> 00:08:20.000]  其餘全部是中年人士
[00:08:20.000 --> 00:08:21.000]  我還記得
[00:08:21.000 --> 00:08:23.000]  我們浸會教書的時候
[00:08:23.000 --> 00:08:24.000]  有些學生來到
[00:08:24.000 --> 00:08:25.000]  來到第一天
[00:08:25.000 --> 00:08:26.000]  第一個禮拜
[00:08:26.000 --> 00:08:27.000]  第二個禮拜
[00:08:27.000 --> 00:08:28.000]  就說不來了
[00:08:28.000 --> 00:08:29.000]  為什麼
[00:08:29.000 --> 00:08:30.000]  全部都是中年人
[00:08:30.000 --> 00:08:31.000]  我們走了
[00:08:31.000 --> 00:08:32.000]  沒有青年人了
[00:08:32.000 --> 00:08:33.000]  走了去哪裡
[00:08:33.000 --> 00:08:35.000]  我們自己隨便找一間教會
[00:08:35.000 --> 00:08:36.000]  這樣也有
[00:08:36.000 --> 00:08:39.000]  幸好一個月之後
[00:08:39.000 --> 00:08:40.000]  他就走回頭
[00:08:40.000 --> 00:08:41.000]  他說聽到很悶
[00:08:41.000 --> 00:08:43.000]  還是回來聽聽蘇Sir
[00:08:43.000 --> 00:08:48.000]  事實上很多時候都是這樣
[00:08:48.000 --> 00:08:51.000]  說起港獨
[00:08:51.000 --> 00:08:52.000]  最近有件事
[00:08:52.000 --> 00:08:54.000]  我在三藩市報道會
[00:08:54.000 --> 00:08:56.000]  教他幫幫忙
[00:08:56.000 --> 00:08:58.000]  因為他沒有牧師
[00:08:58.000 --> 00:09:00.000]  所以每個星期我都港獨
[00:09:00.000 --> 00:09:01.000]  有一次迎新聚會
[00:09:01.000 --> 00:09:03.000]  有一個六十多七十歲的老伯
[00:09:03.000 --> 00:09:04.000]  他有來的
[00:09:04.000 --> 00:09:05.000]  他不是信耶穌
[00:09:05.000 --> 00:09:06.000]  我說為什麼你來
[00:09:06.000 --> 00:09:09.000]  他說聽牧師奢大炮
[00:09:09.000 --> 00:09:14.000]  挺有趣
[00:09:14.000 --> 00:09:15.000]  聽牧師奢大炮
[00:09:15.000 --> 00:09:16.000]  挺有趣
[00:09:16.000 --> 00:09:17.000]  所以我每次見到他
[00:09:17.000 --> 00:09:19.000]  他說你聽完奢大炮怎樣
[00:09:19.000 --> 00:09:20.000]  他所謂奢大炮
[00:09:20.000 --> 00:09:22.000]  原來是考頭禪
[00:09:22.000 --> 00:09:24.000]  他是很懂事的人
[00:09:24.000 --> 00:09:26.000]  事實上很多時候
[00:09:26.000 --> 00:09:29.000]  我們見到有些失敗感
[00:09:29.000 --> 00:09:31.000]  或者有些不開心的時候
[00:09:31.000 --> 00:09:33.000]  有些難了的時候
[00:09:33.000 --> 00:09:35.000]  我們很容易放棄
[00:09:35.000 --> 00:09:36.000]  放棄
[00:09:36.000 --> 00:09:38.000]  我想起我自己
[00:09:38.000 --> 00:09:42.000]  差不多一兩年前
[00:09:42.000 --> 00:09:44.000]  我們決定退休
[00:09:44.000 --> 00:09:45.000]  回去美國
[00:09:45.000 --> 00:09:47.000]  主要原因就是因為
[00:09:47.000 --> 00:09:50.000]  我媳婦在生第二個新嬰兒的時候
[00:09:50.000 --> 00:09:51.000]  突然離世
[00:09:51.000 --> 00:09:53.000]  我兒子搞不定
[00:09:53.000 --> 00:09:54.000]  於是我們回去
[00:09:54.000 --> 00:09:56.000]  希望能夠幫他忙
[00:09:56.000 --> 00:09:59.000]  那第一個感恩節
[00:09:59.000 --> 00:10:01.000]  我永遠不會忘記
[00:10:01.000 --> 00:10:03.000]  感恩節
[00:10:03.000 --> 00:10:05.000]  我兒子打電話說
[00:10:05.000 --> 00:10:07.000]  你來我家吃午飯
[00:10:07.000 --> 00:10:10.000]  我和我太太就去他家吃午飯
[00:10:10.000 --> 00:10:13.000]  去到家的時候
[00:10:13.000 --> 00:10:15.000]  主要是因為一些教育
[00:10:15.000 --> 00:10:17.000]  他教育子女的問題
[00:10:17.000 --> 00:10:19.000]  他很兇
[00:10:19.000 --> 00:10:23.000]  對那些子女很嚴厲
[00:10:23.000 --> 00:10:26.000]  還有很性急
[00:10:26.000 --> 00:10:28.000]  那個人很暴躁
[00:10:28.000 --> 00:10:30.000]  我和我太太就勸他
[00:10:30.000 --> 00:10:33.000]  你不要這樣教育子女
[00:10:33.000 --> 00:10:36.000]  你教兩個孩子不行
[00:10:36.000 --> 00:10:40.000]  他就很暴躁的和我們殺氣
[00:10:41.000 --> 00:10:43.000]  我就記得那個感恩節
[00:10:43.000 --> 00:10:45.000]  都未曾吃飯
[00:10:45.000 --> 00:10:47.000]  我們就大鬧一場
[00:10:47.000 --> 00:10:50.000]  我太太跟我說
[00:10:50.000 --> 00:10:52.000]  我們不要在這裡吃酒
[00:10:52.000 --> 00:10:57.000]  我們回來是為了他的家
[00:10:57.000 --> 00:10:59.000]  第一個感恩節
[00:10:59.000 --> 00:11:01.000]  是不歡而散
[00:11:01.000 --> 00:11:04.000]  沒錯
[00:11:04.000 --> 00:11:06.000]  我明白到他很暴躁
[00:11:06.000 --> 00:11:08.000]  突然間失去了太太
[00:11:08.000 --> 00:11:13.000]  我明白他一方面又要工作
[00:11:13.000 --> 00:11:15.000]  又要照顧兩個孩子
[00:11:15.000 --> 00:11:17.000]  又有官司纏著
[00:11:17.000 --> 00:11:21.000]  令他對很多事情都很消極
[00:11:21.000 --> 00:11:23.000]  很憤怒
[00:11:23.000 --> 00:11:24.000]  但不是因為這樣
[00:11:24.000 --> 00:11:26.000]  你將憤怒放在父母身上
[00:11:26.000 --> 00:11:28.000]  我太太臨走的時候就跟他說
[00:11:28.000 --> 00:11:30.000]  你知不知道為什麼我們回來
[00:11:30.000 --> 00:11:32.000]  你知不知道我們犧牲了多少
[00:11:32.000 --> 00:11:34.000]  是為了愛你
[00:11:34.000 --> 00:11:36.000]  為了你的家
[00:11:36.000 --> 00:11:38.000]  他沒有出聲
[00:11:38.000 --> 00:11:40.000]  我們離開了
[00:11:40.000 --> 00:11:42.000]  離開的時候
[00:11:42.000 --> 00:11:44.000]  我當然很不開心
[00:11:44.000 --> 00:11:46.000]  我不是一開始打三角
[00:11:46.000 --> 00:11:48.000]  真的很不開心
[00:11:48.000 --> 00:11:50.000]  就去了一間餐館
[00:11:50.000 --> 00:11:52.000]  我和我太太吃飯
[00:11:52.000 --> 00:11:55.000]  就遇到一個我舊時
[00:11:55.000 --> 00:11:57.000]  新華社播道會
[00:11:57.000 --> 00:11:59.000]  搬了去Dublin住
[00:11:59.000 --> 00:12:01.000]  就遇到
[00:12:01.000 --> 00:12:03.000]  我都離開了
[00:12:03.000 --> 00:12:04.000]  他都快離開了
[00:12:04.000 --> 00:12:06.000]  大家彼此見面
[00:12:06.000 --> 00:12:08.000]  我搬了去那裡住
[00:12:08.000 --> 00:12:10.000]  有茶見班你來不來
[00:12:10.000 --> 00:12:12.000]  或者我們會來
[00:12:12.000 --> 00:12:16.000]  後來我們在家開了茶見班
[00:12:16.000 --> 00:12:18.000]  這個姐妹就來
[00:12:18.000 --> 00:12:20.000]  兩個月前
[00:12:20.000 --> 00:12:22.000]  她自己做見證
[00:12:22.000 --> 00:12:27.000]  就是我們最不開心的那一天
[00:12:27.000 --> 00:12:29.000]  感恩節
[00:12:29.000 --> 00:12:31.000]  吃午餐的時候
[00:12:31.000 --> 00:12:33.000]  她和她先生又在吃午餐
[00:12:33.000 --> 00:12:35.000]  她說在那個時候
[00:12:35.000 --> 00:12:37.000]  她人生裡面最低沉
[00:12:37.000 --> 00:12:39.000]  最低沉的那一天
[00:12:39.000 --> 00:12:41.000]  媽媽剛剛去世
[00:12:41.000 --> 00:12:44.000]  她對信仰已經完全破產
[00:12:44.000 --> 00:12:46.000]  就在那個時候
[00:12:46.000 --> 00:12:48.000]  她認識我們
[00:12:48.000 --> 00:12:51.000]  然後來我們茶見班
[00:12:51.000 --> 00:12:54.000]  她說我完全改變過來
[00:12:54.000 --> 00:12:58.000]  我聽到之後很感動
[00:12:58.000 --> 00:13:01.000]  我以為那些最不好的東西
[00:13:01.000 --> 00:13:03.000]  原來在第二個人來說
[00:13:03.000 --> 00:13:05.000]  是一個最大的祝福
[00:13:05.000 --> 00:13:10.000]  如果我只是看表面的時候
[00:13:10.000 --> 00:13:11.000]  我們看不到
[00:13:11.000 --> 00:13:13.000]  而另一方面
[00:13:13.000 --> 00:13:15.000]  我們都看見
[00:13:15.000 --> 00:13:17.000]  我兒子開始變
[00:13:17.000 --> 00:13:19.000]  不是變很多
[00:13:19.000 --> 00:13:21.000]  但最低限度對父母
[00:13:21.000 --> 00:13:23.000]  是有不同的態度
[00:13:23.000 --> 00:13:25.000]  而更加令我感謝神
[00:13:25.000 --> 00:13:27.000]  就是我孫子的變
[00:13:27.000 --> 00:13:29.000]  以前我小孫子的時候
[00:13:29.000 --> 00:13:31.000]  一見到任何人
[00:13:31.000 --> 00:13:33.000]  就躲在我後面
[00:13:33.000 --> 00:13:35.000]  很怕,不動的
[00:13:35.000 --> 00:13:39.000]  今天我們和他相處了
[00:13:39.000 --> 00:13:41.000]  早上帶他回家
[00:13:41.000 --> 00:13:43.000]  現在和他相處的時候
[00:13:43.000 --> 00:13:45.000]  到處都是
[00:13:45.000 --> 00:13:47.000]  嗨!嗨!
[00:13:47.000 --> 00:13:49.000]  完全不和另外一個人一樣
[00:13:49.000 --> 00:13:55.000]  沒錯
[00:13:55.000 --> 00:13:58.000]  你決定要為神做一件事
[00:13:58.000 --> 00:14:00.000]  就好像阿倫一樣
[00:14:00.000 --> 00:14:02.000]  你決定為神做一件事的時候
[00:14:02.000 --> 00:14:05.000]  可能有很多的挫折
[00:14:05.000 --> 00:14:08.000]  可能有很多的失敗
[00:14:08.000 --> 00:14:10.000]  可能有很多的跌倒
[00:14:10.000 --> 00:14:12.000]  可能很多時候令我們
[00:14:12.000 --> 00:14:14.000]  算了,我走了
[00:14:14.000 --> 00:14:16.000]  你不要
[00:14:16.000 --> 00:14:18.000]  不要放棄
[00:14:18.000 --> 00:14:20.000]  基督教最厲害
[00:14:20.000 --> 00:14:22.000]  最精彩的地方
[00:14:22.000 --> 00:14:24.000]  是見到我們不同的角度
[00:14:24.000 --> 00:14:26.000]  不同的眼光
[00:14:26.000 --> 00:14:28.000]  不同的失敗和各樣的挑戰
[00:14:28.000 --> 00:14:30.000]  今天我們看看尼熙米
[00:14:30.000 --> 00:14:32.000]  我們要發覺一樣
[00:14:32.000 --> 00:14:34.000]  尼熙米,沒錯
[00:14:34.000 --> 00:14:36.000]  他好像被打倒了
[00:14:36.000 --> 00:14:38.000]  卻不自述出局
[00:14:38.000 --> 00:14:42.000]  今天
[00:14:42.000 --> 00:14:44.000]  為什麼會這樣
[00:14:44.000 --> 00:14:46.000]  我想想保羅
[00:14:46.000 --> 00:14:48.000]  他自己的經歷
[00:14:48.000 --> 00:14:50.000]  在哥倫多厚書第四章第七節說
[00:14:50.000 --> 00:14:52.000]  我們有隻寶貝放在啞氣裡
[00:14:52.000 --> 00:14:54.000]  是表明莫大的能力
[00:14:54.000 --> 00:14:56.000]  是出於神
[00:14:56.000 --> 00:14:58.000]  不是出於我們
[00:14:58.000 --> 00:15:00.000]  我們四面受敵卻不被捆住
[00:15:00.000 --> 00:15:02.000]  心裡作亂卻不自失望
[00:15:02.000 --> 00:15:04.000]  打倒你卻不自死亡
[00:15:04.000 --> 00:15:06.000]  身上常帶著耶穌的死
[00:15:06.000 --> 00:15:08.000]  使耶穌的生也顯明在我們身上
[00:15:08.000 --> 00:15:10.000]  就好像我上次說
[00:15:10.000 --> 00:15:12.000]  在五堂的時候說
[00:15:12.000 --> 00:15:14.000]  當我太太
[00:15:14.000 --> 00:15:16.000]  當我們回來的時候
[00:15:16.000 --> 00:15:18.000]  2000年回來
[00:15:18.000 --> 00:15:20.000]  窩福堂侍奉的時候
[00:15:20.000 --> 00:15:22.000]  不夠一年
[00:15:22.000 --> 00:15:24.000]  我太太發現
[00:15:24.000 --> 00:15:26.000]  有個癌症像拳頭一樣大
[00:15:26.000 --> 00:15:28.000]  在胸口那裡
[00:15:28.000 --> 00:15:30.000]  當時我們問神你搞什麼鬼
[00:15:30.000 --> 00:15:34.000]  我們覺得已經有自由身
[00:15:34.000 --> 00:15:36.000]  子女大了可以回來侍奉
[00:15:36.000 --> 00:15:38.000]  但是突然之間
[00:15:38.000 --> 00:15:40.000]  有這樣的事
[00:15:40.000 --> 00:15:42.000]  我女兒
[00:15:42.000 --> 00:15:44.000]  送了寫了一個金句
[00:15:44.000 --> 00:15:46.000]  我將它貼在我的睡房裡
[00:15:46.000 --> 00:15:48.000]  就是這個金句
[00:15:48.000 --> 00:15:50.000]  我們有隻寶貝
