
[00:00:00.000 --> 00:00:02.000]  請前輩們平安
[00:05:00.000 --> 00:05:02.000]  如果一個人要殺這麼多先知
[00:05:02.000 --> 00:05:04.000]  真是手高軟
[00:05:04.000 --> 00:05:07.000]  而是他下令是民眾去殺的
[00:05:07.000 --> 00:05:09.000]  我們先知
[00:05:09.000 --> 00:05:11.000]  而耶穌別皇后
[00:05:11.000 --> 00:05:13.000]  我們知道她有背景
[00:05:13.000 --> 00:05:15.000]  她是一位公主
[00:05:15.000 --> 00:05:17.000]  西頓的公主
[00:05:17.000 --> 00:05:20.000]  她在宮廷中長大
[00:05:20.000 --> 00:05:23.000]  所以她很懂得政治
[00:05:23.000 --> 00:05:25.000]  在這個時候
[00:05:25.000 --> 00:05:28.000]  人民都認定耶和華是上帝
[00:05:28.000 --> 00:05:33.000]  他們是不會殺害先知以利亞的
[00:05:33.000 --> 00:05:38.000]  甚至人民還會保護以利亞
[00:05:38.000 --> 00:05:41.000]  所以其實她希望
[00:05:41.000 --> 00:05:43.000]  把以利亞趕走
[00:05:43.000 --> 00:05:45.000]  不要讓她留在耶穌列
[00:05:45.000 --> 00:05:48.000]  所以她做了什麼事呢?
[00:05:48.000 --> 00:05:53.000]  她就派人在《十九宗二節》
[00:05:53.000 --> 00:05:58.000]  我們看到她派人去警告以利亞
[00:05:58.000 --> 00:06:00.000]  「明若若者時」
[00:06:00.000 --> 00:06:04.000]  「我若不使你姓名若那先人之姓名一若」
[00:06:04.000 --> 00:06:07.000]  「願神明重重懲罰我」
[00:06:07.000 --> 00:06:09.000]  最後一句「願神明重重懲罰我」
[00:06:09.000 --> 00:06:12.000]  可以說是古代的時候的人
[00:06:12.000 --> 00:06:14.000]  發誓的公式
[00:06:14.000 --> 00:06:18.000]  一定是說這句話
[00:06:18.000 --> 00:06:21.000]  就是發誓的說法
[00:06:21.000 --> 00:06:26.000]  那麼耶穌列是不是真的想殺以利亞呢?
[00:06:26.000 --> 00:06:30.000]  如果耶穌列真的想殺以利亞
[00:06:30.000 --> 00:06:33.000]  她就可以立刻下令派人去殺她
[00:06:33.000 --> 00:06:35.000]  搞這麼多事情幹什麼呢?
[00:06:35.000 --> 00:06:38.000]  為什麼要說這麼多事情呢?
[00:06:38.000 --> 00:06:39.000]  就算你說
[00:06:39.000 --> 00:06:42.000]  現在的軍隊可能趕不及了
[00:06:42.000 --> 00:06:45.000]  就立刻派人去殺她
[00:06:45.000 --> 00:06:48.000]  用不著派人去警告以利亞
[00:06:48.000 --> 00:06:52.000]  還要聲明「明日若在者時」
[00:06:52.000 --> 00:06:55.000]  那時候當然不是一早
[00:06:55.000 --> 00:06:57.000]  我們記得在加密山事件
[00:06:57.000 --> 00:07:01.000]  是一早上山的
[00:07:01.000 --> 00:07:04.000]  當阿哈回到王國的時候
[00:07:04.000 --> 00:07:06.000]  應該是晚上
[00:07:06.000 --> 00:07:12.000]  殺完祭司回去應該是晚上
[00:07:12.000 --> 00:07:15.000]  但這句說話就給了
[00:07:15.000 --> 00:07:20.000]  以利亞24小時通知
[00:07:20.000 --> 00:07:23.000]  為什麼要給她通知呢?
[00:07:23.000 --> 00:07:26.000]  其實就是想以利亞快點走
[00:07:26.000 --> 00:07:28.000]  你不要在這裡了
[00:07:28.000 --> 00:07:31.000]  結果她真的如願以償
[00:07:31.000 --> 00:07:33.000]  十九章三節告訴我
[00:07:33.000 --> 00:07:35.000]  以利亞驚起來
[00:07:35.000 --> 00:07:37.000]  就起來同名
[00:07:37.000 --> 00:07:40.000]  到了猶大別時巴
[00:07:40.000 --> 00:07:43.000]  然後把僕人留在那裡
[00:07:43.000 --> 00:07:46.000]  這條路不短
[00:07:46.000 --> 00:07:48.000]  我們再看一幅地圖
[00:07:48.000 --> 00:07:49.000]  看看
[00:07:49.000 --> 00:07:52.000]  這裡紅圈就是耶穌列
[00:07:52.000 --> 00:07:57.000]  地圖最下面六圈就是別時巴
[00:07:57.000 --> 00:07:58.000]  很長的
[00:07:58.000 --> 00:08:00.000]  有幾百公里路
[00:08:00.000 --> 00:08:03.000]  可能不止走一天
[00:08:03.000 --> 00:08:05.000]  可能幾天才到達
[00:08:05.000 --> 00:08:07.000]  但以利亞不是想停在那裡
[00:08:07.000 --> 00:08:09.000]  她還要繼續走
[00:08:09.000 --> 00:08:11.000]  不過她這次不想帶著僕人
[00:08:11.000 --> 00:08:14.000]  就把僕人留在別時巴等
[00:08:14.000 --> 00:08:17.000]  她自己再走了一天的路程
[00:08:17.000 --> 00:08:18.000]  去到曠野
[00:08:18.000 --> 00:08:20.000]  然後就是一棵樹下
[00:08:20.000 --> 00:08:25.000]  向上帝祈禱
[00:08:25.000 --> 00:08:28.000]  以利亞聽到耶穌的警告
[00:08:28.000 --> 00:08:30.000]  她沒有馬上祈禱
[00:08:30.000 --> 00:08:33.000]  似乎和我們所認識的以利亞
[00:08:33.000 --> 00:08:35.000]  有點不同
[00:08:35.000 --> 00:08:39.000]  從前她是聽到上帝說她做事
[00:08:39.000 --> 00:08:42.000]  上帝叫她去向阿哈宣告
[00:08:42.000 --> 00:08:45.000]  我不祈禱沒有下雨會有旱災
[00:08:45.000 --> 00:08:46.000]  阿金哥又去了
[00:08:46.000 --> 00:08:49.000]  上帝叫她你去祈禱
[00:08:49.000 --> 00:08:50.000]  溪旁躲起來
[00:08:50.000 --> 00:08:52.000]  阿金哥又去了
[00:08:52.000 --> 00:08:53.000]  溪水乾了
[00:08:53.000 --> 00:08:56.000]  上帝叫她去西頓找一位寡婦
[00:08:56.000 --> 00:08:59.000]  她又聽話又去了
[00:08:59.000 --> 00:09:01.000]  但是呢
[00:09:01.000 --> 00:09:02.000]  還有三年之後
[00:09:02.000 --> 00:09:04.000]  上帝叫她出現給阿哈看到
[00:09:04.000 --> 00:09:05.000]  她又照做
[00:09:05.000 --> 00:09:08.000]  為了這一次
[00:09:08.000 --> 00:09:11.000]  她逃犯之前沒有收到上帝的吩咐
[00:09:11.000 --> 00:09:13.000]  她自己逃亡
[00:09:13.000 --> 00:09:15.000]  為什麼呢
[00:09:15.000 --> 00:09:16.000]  我們聽聽她怎麼說
[00:09:16.000 --> 00:09:18.000]  在十九章四節
[00:09:18.000 --> 00:09:20.000]  她怎樣向上帝求死呢
[00:09:20.000 --> 00:09:22.000]  她說耶和華
[00:09:22.000 --> 00:09:24.000]  現在夠了
[00:09:24.000 --> 00:09:26.000]  求祢取我的性命吧
[00:09:26.000 --> 00:09:30.000]  因為我不比我的祖先好
[00:09:30.000 --> 00:09:31.000]  以利亞這句話
[00:09:31.000 --> 00:09:34.000]  反映出她的內心情緒
[00:09:34.000 --> 00:09:38.000]  和她的人生價值觀
[00:09:38.000 --> 00:09:39.000]  夠了
[00:09:39.000 --> 00:09:41.000]  反映她的情緒
[00:09:41.000 --> 00:09:44.000]  她覺得自己已經受夠了
[00:09:44.000 --> 00:09:45.000]  忍耐夠了
[00:09:45.000 --> 00:09:46.000]  她仍然呢
[00:09:46.000 --> 00:09:50.000]  未能夠達到她的人生理想
[00:09:50.000 --> 00:09:52.000]  所以她情緒上呢
[00:09:52.000 --> 00:09:53.000]  覺得是夠了
[00:09:53.000 --> 00:09:56.000]  不想再捱下去了
[00:09:56.000 --> 00:09:59.000]  求祢取我的性命吧
[00:09:59.000 --> 00:10:01.000]  就反映出她的人生觀
[00:10:01.000 --> 00:10:03.000]  人生價值失去希望
[00:10:03.000 --> 00:10:05.000]  死了她好過了
[00:10:05.000 --> 00:10:08.000]  也同時反映出她的人生
[00:10:08.000 --> 00:10:14.000]  是她覺得要成功才有價值的
[00:10:14.000 --> 00:10:18.000]  她為上帝忍受了三年孤單的生活
[00:10:18.000 --> 00:10:19.000]  不簡單
[00:10:19.000 --> 00:10:21.000]  你一個人你試試
[00:10:21.000 --> 00:10:23.000]  去抗議那裡
[00:10:23.000 --> 00:10:24.000]  沒有人聊天
[00:10:24.000 --> 00:10:27.000]  沒有人跟你說話
[00:10:27.000 --> 00:10:30.000]  可能那個時候還沒有手機
[00:10:30.000 --> 00:10:32.000]  沒有東西看
[00:10:32.000 --> 00:10:34.000]  很孤單的
[00:10:34.000 --> 00:10:35.000]  只有烏鴉
[00:10:35.000 --> 00:10:36.000]  炎亞烏鴉
[00:10:36.000 --> 00:10:37.000]  怎樣擔食物
[00:10:37.000 --> 00:10:44.000]  炎亞烏鴉的生活最多
[00:10:44.000 --> 00:10:46.000]  忍受了三年孤單的生活
[00:10:46.000 --> 00:10:49.000]  還剛剛為上帝打了一場勝仗
[00:10:49.000 --> 00:10:52.000]  殺了四百五十位巴力的孫子
[00:10:52.000 --> 00:10:56.000]  而竟然未能得到阿哈同的皇后
[00:10:56.000 --> 00:10:59.000]  看到耶和華是上帝
[00:10:59.000 --> 00:11:04.000]  還被耶洗面威脅說要殺她
[00:11:04.000 --> 00:11:07.000]  她寧願死了算了
[00:11:07.000 --> 00:11:11.000]  我不比我的祖先好
[00:11:11.000 --> 00:11:14.000]  反映出她的價值定位
[00:11:14.000 --> 00:11:15.000]  是要跟人比較
[00:11:15.000 --> 00:11:17.000]  是要比別人好
[00:11:17.000 --> 00:11:19.000]  祖先這個字
[00:11:19.000 --> 00:11:22.000]  我相信不是指肉體上的祖先
[00:11:22.000 --> 00:11:26.000]  而是指她以前的以色列先知
[00:11:26.000 --> 00:11:28.000]  甚至是包括摩西
[00:11:28.000 --> 00:11:32.000]  如果我們記得出拉吉記的事蹟
[00:11:32.000 --> 00:11:34.000]  特別是三十二章以後
[00:11:34.000 --> 00:11:36.000]  摩西也上山見上帝
[00:11:36.000 --> 00:11:41.000]  人民就在下面做金牛
[00:11:41.000 --> 00:11:43.000]  然後大肆慶祝
[00:11:43.000 --> 00:11:46.000]  以利亞可能以為從前的先知
[00:11:46.000 --> 00:11:50.000]  未能夠把人民帶到上帝那裡
[00:11:50.000 --> 00:11:53.000]  她是希望比以前的先知做得好
[00:11:53.000 --> 00:11:56.000]  我要帶回這幫走迷路的人民
[00:11:56.000 --> 00:11:58.000]  回去敬拜上帝
[00:11:58.000 --> 00:12:02.000]  帶整個國家民族重回正軌
[00:12:02.000 --> 00:12:04.000]  為了達成這個目標
[00:12:04.000 --> 00:12:08.000]  皇帝的悔改是非常重要
[00:12:08.000 --> 00:12:12.000]  至關重要的關鍵人物
[00:12:12.000 --> 00:12:17.000]  但是現在皇帝沒有悔改
[00:12:17.000 --> 00:12:20.000]  皇后還竟然要追殺他
[00:12:20.000 --> 00:12:24.000]  所以她就失去了理想
[00:12:24.000 --> 00:12:30.000]  不想繼續活下去
[00:12:30.000 --> 00:12:33.000]  上帝怎樣去處理這樣的
[00:12:33.000 --> 00:12:36.000]  情緒失落的僕人呢
[00:12:36.000 --> 00:12:39.000]  在經文裡面我看到上帝沒有責備她
[00:12:39.000 --> 00:12:42.000]  反而讓她睡覺
[00:12:42.000 --> 00:12:44.000]  還預備食物和水叫醒她
[00:12:44.000 --> 00:12:46.000]  來吃點東西
[00:12:46.000 --> 00:12:47.000]  不止一次
[00:12:47.000 --> 00:12:48.000]  一次不夠
[00:12:48.000 --> 00:12:50.000]  讓她多睡一段時間
[00:12:50.000 --> 00:12:51.000]  又叫醒她
[00:12:51.000 --> 00:12:54.000]  再吃再喝
[00:12:54.000 --> 00:13:02.000]  因為上帝知道她想去河裂山
[00:13:02.000 --> 00:13:08.000]  就是當年摩西上去見上帝那座山
[00:13:08.000 --> 00:13:11.000]  而這次就不是吃烏鴉飯
[00:13:11.000 --> 00:13:13.000]  是吃了天使的食物
[00:13:13.000 --> 00:13:15.000]  所以她有能力
[00:13:15.000 --> 00:13:16.000]  吃完東西之後
[00:13:16.000 --> 00:13:18.000]  沒有記住第三次再吃東西
[00:13:18.000 --> 00:13:19.000]  吃了兩次東西之後
[00:13:19.000 --> 00:13:21.000]  就有力走了四十週夜
[00:13:21.000 --> 00:13:24.000]  去到河裂山
[00:13:24.000 --> 00:13:26.000]  去到之後
[00:13:26.000 --> 00:13:29.000]  上帝也讓她休息一晚
[00:13:29.000 --> 00:13:32.000]  沒有資格跟她說話
[00:13:32.000 --> 00:13:33.000]  讓她休息
[00:13:33.000 --> 00:13:34.000]  睡覺
[00:13:34.000 --> 00:13:36.000]  睡醒了再說
[00:13:36.000 --> 00:13:38.000]  說些什麼呢
[00:13:38.000 --> 00:13:40.000]  下個星期回來聽
[00:13:40.000 --> 00:13:43.000]  我們就著今天的經文思想一下
[00:13:43.000 --> 00:13:46.000]  我們對生命的看法
[00:13:46.000 --> 00:13:48.000]  也鼓勵大家反省一下
[00:13:48.000 --> 00:13:50.000]  自己的價值觀
[00:13:50.000 --> 00:13:56.000]  以及遇到情緒時候的應對
[00:13:56.000 --> 00:13:58.000]  先知求死
[00:13:58.000 --> 00:14:02.000]  以利亞不是唯一的求死先知
[00:14:02.000 --> 00:14:06.000]  其實摩西也有求死的
[00:14:06.000 --> 00:14:13.000]  當人民在山下犯罪的時候
[00:14:13.000 --> 00:14:15.000]  上帝叫她下山
[00:14:15.000 --> 00:14:17.000]  她就扔爛了那塊石板
[00:14:17.000 --> 00:14:18.000]  但是不要緊
[00:14:18.000 --> 00:14:20.000]  後來摩西上山
[00:14:20.000 --> 00:14:23.000]  跟上帝說什麼
[00:14:23.000 --> 00:14:25.000]  你求你從你的生命冊上
[00:14:25.000 --> 00:14:27.000]  塗去我的名字
[00:14:27.000 --> 00:14:30.000]  饒恕這幫百姓
[00:14:30.000 --> 00:14:33.000]  但是摩西不是耶穌
[00:14:33.000 --> 00:14:35.000]  祂不能夠代百姓死
[00:14:35.000 --> 00:14:37.000]  不能夠代百姓受罰
[00:14:37.000 --> 00:14:39.000]  所以上帝告訴她
[00:14:39.000 --> 00:14:42.000]  只有得罪上帝的人的名字
[00:14:42.000 --> 00:14:46.000]  才會被抹去的
[00:14:46.000 --> 00:14:48.000]  另一位先知
[00:14:48.000 --> 00:14:49.000]  約拿
[00:14:49.000 --> 00:14:52.000]  上帝要她們離離未成全
[00:14:52.000 --> 00:14:54.000]  上帝要審判她們的信息
[00:14:54.000 --> 00:14:58.000]  但是約拿這個先知很聰明
[00:14:58.000 --> 00:14:59.000]  很聰明
[00:14:59.000 --> 00:15:02.000]  聽到就想到了
[00:15:02.000 --> 00:15:05.000]  上帝你要審判她們
[00:15:05.000 --> 00:15:06.000]  就審判吧
[00:15:06.000 --> 00:15:09.000]  立刻殺光她們更好
[00:15:09.000 --> 00:15:11.000]  派我去幹什麼呢
[00:15:11.000 --> 00:15:13.000]  雖然信息是審判而已
[00:15:13.000 --> 00:15:16.000]  上帝你明明是想放過她們
[00:15:16.000 --> 00:15:18.000]  宣佈審判信息
[00:15:18.000 --> 00:15:19.000]  讓她們悔改
[00:15:19.000 --> 00:15:22.000]  悔改了你就不殺她們了
[00:15:22.000 --> 00:15:23.000]  不要搞我了
[00:15:23.000 --> 00:15:25.000]  上帝一於逃跑
[00:15:25.000 --> 00:15:28.000]  約拿就逃跑了
[00:15:28.000 --> 00:15:30.000]  上帝叫她們東去西
[00:15:30.000 --> 00:15:32.000]  上帝叫她們可能上山去下海
[00:15:32.000 --> 00:15:34.000]  上一條船
[00:15:34.000 --> 00:15:36.000]  下到船都不夠
[00:15:36.000 --> 00:15:37.000]  下到艙底
[00:15:37.000 --> 00:15:39.000]  睡覺
[00:15:39.000 --> 00:15:41.000]  一於睡覺不管
[00:15:41.000 --> 00:15:44.000]  誰知道上帝令風浪大作
[00:15:44.000 --> 00:15:46.000]  連船上的人都感覺
[00:15:46.000 --> 00:15:49.000]  這次的風浪飛比尋常
[00:15:49.000 --> 00:15:51.000]  很奇怪的
[00:15:51.000 --> 00:15:52.000]  不是平常有的
[00:15:52.000 --> 00:15:53.000]  來來來
[00:15:53.000 --> 00:15:54.000]  我們抽籤看看
[00:15:54.000 --> 00:15:59.000]  哪個人惹禍連累我們
[00:15:59.000 --> 00:16:03.000]  結果船上的人就找到約拿
[00:16:03.000 --> 00:16:04.000]  知道了事情之後
[00:16:04.000 --> 00:16:05.000]  約拿說什麼
[00:16:05.000 --> 00:16:08.000]  約拿就說
[00:16:08.000 --> 00:16:09.000]  好啊
[00:16:09.000 --> 00:16:10.000]  有辦法
[00:16:10.000 --> 00:16:11.000]  你將我拋入大海
[00:16:11.000 --> 00:16:14.000]  不就是求死嗎
[00:16:14.000 --> 00:16:15.000]  約拿寧願死
[00:16:15.000 --> 00:16:17.000]  她都不想那些敵人
[00:16:17.000 --> 00:16:20.000]  可以得生命
[00:16:23.000 --> 00:16:26.000]  但是這些人都死不了
[00:16:26.000 --> 00:16:27.000]  上帝沒有讓他們死
[00:16:27.000 --> 00:16:30.000]  包括以利亞都死不了
[00:16:30.000 --> 00:16:34.000]  上帝知道人是有情緒的
[00:16:34.000 --> 00:16:35.000]  當人
[00:16:35.000 --> 00:16:37.000]  當我們情緒不穩定的時候
[00:16:37.000 --> 00:16:39.000]  上帝不會愛我們的禱告
[00:16:39.000 --> 00:16:42.000]  應為我們的祈求
[00:16:42.000 --> 00:16:44.000]  反而是加添給我們有力量
[00:16:44.000 --> 00:16:47.000]  去面對困難
[00:16:47.000 --> 00:16:49.000]  今天我們都會遇到
[00:16:49.000 --> 00:16:51.000]  很多生活上的困難
[00:16:51.000 --> 00:16:54.000]  有些可能是由於我們的信仰
[00:16:54.000 --> 00:16:57.000]  我們的信仰會帶給我們困難
[00:16:57.000 --> 00:16:59.000]  我們會被人排擠的
[00:16:59.000 --> 00:17:02.000]  不知道大家有沒有聽過
[00:17:02.000 --> 00:17:03.000]  可能有人聽過
[00:17:03.000 --> 00:17:05.000]  有一位西餅店的老闆
[00:17:05.000 --> 00:17:06.000]  由於他的信仰
[00:17:06.000 --> 00:17:08.000]  他信基督
[00:17:08.000 --> 00:17:09.000]  他不贊成同性戀
[00:17:09.000 --> 00:17:10.000]  就不肯為那些
[00:17:10.000 --> 00:17:12.000]  有一對同性戀的人
[00:17:12.000 --> 00:17:14.000]  不肯跟他們做結婚餅
[00:17:14.000 --> 00:17:16.000]  結果被人告
[00:17:16.000 --> 00:17:19.000]  好像在Melbourne
[00:17:19.000 --> 00:17:22.000]  有一間有一個營地
[00:17:22.000 --> 00:17:24.000]  可以租給別人開會
[00:17:24.000 --> 00:17:26.000]  結果有些同性戀的人
[00:17:26.000 --> 00:17:29.000]  要向他們租營地
[00:17:29.000 --> 00:17:30.000]  他不肯租
[00:17:30.000 --> 00:17:33.000]  又被人告
[00:17:33.000 --> 00:17:35.000]  這些事都會為當事人
[00:17:35.000 --> 00:17:37.000]  帶來很大的精神壓力
[00:17:37.000 --> 00:17:41.000]  導致情緒失衡
[00:17:41.000 --> 00:17:44.000]  我們很多人平常都要上班
[00:17:44.000 --> 00:17:46.000]  都會有工作壓力
[00:17:46.000 --> 00:17:48.000]  都有家庭壓力
[00:17:48.000 --> 00:17:52.000]  有時我們都可能情緒低落
[00:17:52.000 --> 00:17:54.000]  英文叫Depression
[00:17:54.000 --> 00:17:56.000]  虧氣喝Depression
[00:17:56.000 --> 00:18:00.000]  我想以來都很Depressed
[00:18:00.000 --> 00:18:03.000]  不過這些情緒病其實很平常
[00:18:03.000 --> 00:18:05.000]  就好像傷風感冒
[00:18:05.000 --> 00:18:08.000]  一年一兩三次都不出奇
[00:18:08.000 --> 00:18:10.000]  我今年都有兩次感冒
[00:18:10.000 --> 00:18:11.000]  其實沒什麼事
[00:18:11.000 --> 00:18:13.000]  沒什麼大不了
[00:18:13.000 --> 00:18:15.000]  很多時候情緒低落
[00:18:15.000 --> 00:18:17.000]  過一兩個星期就會好
[00:18:17.000 --> 00:18:19.000]  但如果有人情緒低落
[00:18:19.000 --> 00:18:21.000]  超過六個星期
[00:18:21.000 --> 00:18:24.000]  我們就應該去找心理輔導員
[00:18:24.000 --> 00:18:27.000]  或者心理醫生來諮詢
[00:18:27.000 --> 00:18:30.000]  心理輔導員和心理醫生的分別
[00:18:30.000 --> 00:18:33.000]  就是一般的輔導員和你聊天
[00:18:33.000 --> 00:18:34.000]  不會開藥的
[00:18:34.000 --> 00:18:35.000]  不可以開藥
[00:18:35.000 --> 00:18:37.000]  醫生就可以
[00:18:37.000 --> 00:18:40.000]  我聽說有些婦女生產之後
[00:18:40.000 --> 00:18:43.000]  有時會有情緒很低落
[00:18:43.000 --> 00:18:47.000]  有個港員說過
[00:18:47.000 --> 00:18:50.000]  這些情緒低落其實很容易處理
[00:18:50.000 --> 00:18:54.000]  吃些藥就搞定了
[00:18:54.000 --> 00:18:56.000]  此外我們都應該反省一下
[00:18:56.000 --> 00:18:59.000]  我們自己的人生目標
[00:18:59.000 --> 00:19:01.000]  我們是不是喜歡跟別人比較
[00:19:01.000 --> 00:19:04.000]  要比別人厲害
[00:19:04.000 --> 00:19:06.000]  是不是希望自己更有錢
[00:19:06.000 --> 00:19:07.000]  更有權力
[00:19:07.000 --> 00:19:09.000]  甚至我們要為主
