
[00:00:00.000 --> 00:00:06.000]  四篇 119篇 這次是第五講
[00:04:21.000 --> 00:04:24.000]  這些地都是我的
[00:04:24.000 --> 00:04:26.000]  這傳道人就問他說
[00:04:26.000 --> 00:04:31.000]  指着圈說在圈上你有什麼呢
[00:04:31.000 --> 00:04:33.000]  他沒有辦法回答
[00:04:33.000 --> 00:04:36.000]  因爲他雖然有地上的一切
[00:04:36.000 --> 00:04:38.000]  覺得這個地上他非常富足了
[00:04:38.000 --> 00:04:42.000]  但他最缺少的就是神
[00:04:42.000 --> 00:04:46.000]  沒有神的話這些的附奉呢
[00:04:46.000 --> 00:04:49.000]  地上的附奉呢不過是暫時的
[00:04:49.000 --> 00:04:54.000]  你很辛苦得來也很容易就失去了
[00:04:54.000 --> 00:04:57.000]  但是隻有神做我們的附奉
[00:04:57.000 --> 00:04:59.000]  這纔是可靠的
[00:04:59.000 --> 00:05:03.000]  這纔是有充實的纔是有把握的
[00:05:03.000 --> 00:05:06.000]  纔是能存到永遠的
[00:05:06.000 --> 00:05:08.000]  所以耶和華是我的附奉
[00:05:08.000 --> 00:05:10.000]  感謝主
[00:05:10.000 --> 00:05:12.000]  神是我的附奉
[00:05:12.000 --> 00:05:15.000]  神也是每個弟兄姊妹的附奉
[00:05:15.000 --> 00:05:18.000]  有了主的話我們就有一切了
[00:05:18.000 --> 00:05:21.000]  雖然我們在環境上會有些困難
[00:05:21.000 --> 00:05:25.000]  或者遇到一些事情是我們不能夠來忍受的
[00:05:25.000 --> 00:05:27.000]  不能夠來承擔的
[00:05:27.000 --> 00:05:29.000]  但是我們感謝神
[00:05:29.000 --> 00:05:32.000]  我們有了主呢就這有一切
[00:05:32.000 --> 00:05:34.000]  耶和華是我的附奉
[00:05:34.000 --> 00:05:36.000]  所以當你碰到困難的時候
[00:05:36.000 --> 00:05:40.000]  當你遇到一些難處你沒法解決
[00:05:40.000 --> 00:05:43.000]  你覺得很重大很重的時候
[00:05:43.000 --> 00:05:45.000]  你不能承擔的時候
[00:05:45.000 --> 00:05:47.000]  你想到這句話
[00:05:47.000 --> 00:05:50.000]  耶和華是我的附奉
[00:05:50.000 --> 00:05:52.000]  在人生中間
[00:05:52.000 --> 00:05:54.000]  有耶和華做我們的附奉呢
[00:05:54.000 --> 00:06:00.000]  我們就能夠有力量繼續地往前
[00:06:00.000 --> 00:06:05.000]  所以這個路德馬丁他說過一句話
[00:06:05.000 --> 00:06:11.000]  他說當你遇到這個撒旦試探的時候
[00:06:11.000 --> 00:06:13.000]  最好的回答是什麼呢
[00:06:13.000 --> 00:06:16.000]  就回答說神是我的附奉
[00:06:16.000 --> 00:06:21.000]  那麼你遇到一些撕裂或者引誘試探的話
[00:06:21.000 --> 00:06:25.000]  立刻就會消除了
[00:06:25.000 --> 00:06:30.000]  所以就是當世界上會用這些名利地位
[00:06:30.000 --> 00:06:33.000]  這些東西來引誘你的時候
[00:06:33.000 --> 00:06:36.000]  我們的回答就是說神是我的附奉
[00:06:36.000 --> 00:06:40.000]  其他的一切都不能跟神的附奉相比
[00:06:40.000 --> 00:06:43.000]  有神就足夠了
[00:06:43.000 --> 00:06:46.000]  所以這樣看起來
[00:06:46.000 --> 00:06:49.000]  我們姓祖我們是基督徒
[00:06:49.000 --> 00:06:54.000]  我們最大的福氣就是神成爲我們的附奉
[00:06:54.000 --> 00:06:58.000]  而且是永遠的附奉
[00:06:58.000 --> 00:07:02.000]  這一生中間我們都有神做我們的附奉
[00:07:02.000 --> 00:07:04.000]  我們就夠了
[00:07:04.000 --> 00:07:08.000]  所以如果不認識神
[00:07:08.000 --> 00:07:16.000]  不要神那正是可以說是最愚笨的人
[00:07:16.000 --> 00:07:21.000]  那麼怎麼證明神是你的附奉呢
[00:07:21.000 --> 00:07:23.000]  那麼就是你要愛祂
[00:07:23.000 --> 00:07:27.000]  你要愛祂的話
[00:07:27.000 --> 00:07:31.000]  祂的話成爲你生活中間的一個準則
[00:07:31.000 --> 00:07:34.000]  你根據神的話來生活
[00:07:34.000 --> 00:07:40.000]  這樣的話神就真正成爲你的附奉了
[00:07:40.000 --> 00:07:48.000]  所以如果我們能夠來愛祂的話
[00:07:48.000 --> 00:07:53.000]  那麼這個神的附奉是常與我們同在的
[00:07:53.000 --> 00:07:56.000]  而且是很滿足的
[00:07:56.000 --> 00:08:01.000]  你會覺得你就成了一個很有福氣的人
[00:08:01.000 --> 00:08:05.000]  你的神恩典常常在你的身上
[00:08:05.000 --> 00:08:10.000]  所以基督徒第一個標誌就是迪爾華是我的附奉
[00:08:10.000 --> 00:08:13.000]  第二個標誌就是以下說的
[00:08:13.000 --> 00:08:16.000]  我曾說我要遵守你的話
[00:08:16.000 --> 00:08:19.000]  那就是說你要順服神
[00:08:19.000 --> 00:08:21.000]  你不能說神是我的附奉
[00:08:21.000 --> 00:08:23.000]  可是祂的話我不聽
[00:08:23.000 --> 00:08:25.000]  那怎麼能成爲你的附奉呢
[00:08:25.000 --> 00:08:29.000]  你覺得愛祂要遵守祂的命令
[00:08:29.000 --> 00:08:32.000]  所以約翰福音也提到的
[00:08:32.000 --> 00:08:33.000]  主耶穌也說
[00:08:33.000 --> 00:08:36.000]  有了我的命令有遵守的
[00:08:36.000 --> 00:08:38.000]  這人就是愛我的
[00:08:38.000 --> 00:08:41.000]  你以耶和華爲你的附奉
[00:08:41.000 --> 00:08:43.000]  那麼你要聽神的話
[00:08:43.000 --> 00:08:46.000]  你聽神的話很自然的
[00:08:46.000 --> 00:08:51.000]  神的附奉就在你身上能夠體現出來
[00:08:51.000 --> 00:08:54.000]  第三個標誌就是58節了
[00:08:54.000 --> 00:08:58.000]  那就是說我一心求過你的恩
[00:08:58.000 --> 00:09:01.000]  祈願你照你的話憐憫我
[00:09:01.000 --> 00:09:06.000]  就是說要全心討神的歡喜
[00:09:06.000 --> 00:09:08.000]  我們基督徒有個特點
[00:09:08.000 --> 00:09:11.000]  我們不是做每件事情
[00:09:11.000 --> 00:09:13.000]  我們就願意神得到榮耀
[00:09:13.000 --> 00:09:18.000]  願意神得到世人的稱讚
[00:09:18.000 --> 00:09:20.000]  得到我們的敬拜
[00:09:20.000 --> 00:09:28.000]  那麼能夠盡力來遵守討神的歡喜
[00:09:28.000 --> 00:09:29.000]  那麼這樣的話呢
[00:09:29.000 --> 00:09:31.000]  就討神的歡喜的話呢
[00:09:31.000 --> 00:09:35.000]  就是一個承認自己是個罪人
[00:09:35.000 --> 00:09:37.000]  是我們的盟主的恩典
[00:09:37.000 --> 00:09:40.000]  所以需要神的憐憫
[00:09:40.000 --> 00:09:44.000]  所以神是憐憫的謙卑的人
[00:09:44.000 --> 00:09:48.000]  所以第三個標誌就是要討神的歡喜
[00:09:48.000 --> 00:09:50.000]  我一心求過你的恩
[00:09:50.000 --> 00:09:53.000]  願你照你的話憐憫我
[00:09:53.000 --> 00:09:55.000]  他是很謙卑
[00:09:55.000 --> 00:09:57.000]  他不是他做了什麼好事
[00:09:57.000 --> 00:09:59.000]  要神來獎賞他
[00:09:59.000 --> 00:10:05.000]  而是說求神紀念他憐憫他
[00:10:05.000 --> 00:10:08.000]  他會學習來求主的恩典
[00:10:08.000 --> 00:10:13.000]  求主的恩典就是來尋求主的面
[00:10:13.000 --> 00:10:18.000]  他會一心來求屬於神的知道人的心
[00:10:18.000 --> 00:10:21.000]  他能夠雖然聽不見他的聲音
[00:10:21.000 --> 00:10:25.000]  但聽見他的心所要的是什麼
[00:10:25.000 --> 00:10:28.000]  所以說照你的話憐憫我
[00:10:28.000 --> 00:10:30.000]  就不是望求
[00:10:30.000 --> 00:10:32.000]  是照主的話來求
[00:10:32.000 --> 00:10:36.000]  這是照着神的應許來求
[00:10:36.000 --> 00:10:37.000]  再下來這一節呢
[00:10:37.000 --> 00:10:42.000]  他說我思想我所行的道
[00:10:42.000 --> 00:10:45.000]  就轉步歸向你的法度
[00:10:45.000 --> 00:10:49.000]  這就說他是第四個標誌呢
[00:10:49.000 --> 00:10:53.000]  就是以神的話作爲他自己生活
[00:10:53.000 --> 00:10:56.000]  侍奉的準則
[00:10:56.000 --> 00:10:58.000]  來到神的話面前
[00:10:58.000 --> 00:11:01.000]  他就看到自己的光景
[00:11:01.000 --> 00:11:04.000]  他的心裏頭轉向神的
[00:11:04.000 --> 00:11:09.000]  他的腳步呢就走在神的正路上面
[00:11:09.000 --> 00:11:13.000]  所以這個是一方面求主憐憫他
[00:11:13.000 --> 00:11:17.000]  一方面呢他也是歸向神
[00:11:17.000 --> 00:11:18.000]  主憐憫他
[00:11:18.000 --> 00:11:19.000]  他也歸向神
[00:11:19.000 --> 00:11:21.000]  就像那個浪子一樣的
[00:11:21.000 --> 00:11:24.000]  在外面流落流浪
[00:11:24.000 --> 00:11:26.000]  喫不飽
[00:11:26.000 --> 00:11:28.000]  出豬的東西
[00:11:28.000 --> 00:11:30.000]  他就心裏頭呢
[00:11:30.000 --> 00:11:32.000]  就想起他的父親
[00:11:32.000 --> 00:11:34.000]  他說我得罪了父親
[00:11:34.000 --> 00:11:36.000]  所以他的就起來了
[00:11:36.000 --> 00:11:37.000]  就回家了
[00:11:37.000 --> 00:11:39.000]  當他心轉過來
[00:11:39.000 --> 00:11:41.000]  向着神的話
[00:11:41.000 --> 00:11:43.000]  那麼求神憐憫他
[00:11:43.000 --> 00:11:46.000]  他就有了大的改變了
[00:11:46.000 --> 00:11:49.000]  所以我思想我所行的
[00:11:49.000 --> 00:11:52.000]  意思就是他要所做的事情呢
[00:11:52.000 --> 00:11:54.000]  他好好的思想
[00:11:54.000 --> 00:11:56.000]  也是很準確的思想
[00:11:56.000 --> 00:11:58.000]  很認真的想
[00:11:58.000 --> 00:11:59.000]  所以這樣的話
[00:11:59.000 --> 00:12:02.000]  心呢跟腳呢就合起來呢
[00:12:02.000 --> 00:12:04.000]  就轉向神的話了
[00:12:04.000 --> 00:12:06.000]  心裏有這麼想
[00:12:06.000 --> 00:12:10.000]  這腳步呢就轉向了神了
[00:12:10.000 --> 00:12:11.000]  而且他說
[00:12:11.000 --> 00:12:14.000]  我急忙遵守你的命令
[00:12:14.000 --> 00:12:16.000]  並不辭言
[00:12:16.000 --> 00:12:17.000]  所以這個順服呢
[00:12:17.000 --> 00:12:19.000]  就說他是順服的
[00:12:19.000 --> 00:12:21.000]  所以順服的特點是什麼呢
[00:12:21.000 --> 00:12:22.000]  一方面呢
[00:12:22.000 --> 00:12:24.000]  我急忙
[00:12:24.000 --> 00:12:26.000]  就是我順服是急忙
[00:12:26.000 --> 00:12:28.000]  不是拖拖拉拉
[00:12:28.000 --> 00:12:29.000]  另外一方面呢
[00:12:29.000 --> 00:12:31.000]  我不辭言
[00:12:31.000 --> 00:12:33.000]  這兩個方面
[00:12:33.000 --> 00:12:35.000]  雙面的工作
[00:12:35.000 --> 00:12:38.000]  一個是我急忙
[00:12:38.000 --> 00:12:40.000]  順服要快
[00:12:40.000 --> 00:12:41.000]  神有感動
[00:12:41.000 --> 00:12:43.000]  叫你做什麼事情
[00:12:43.000 --> 00:12:44.000]  你就快點去做
[00:12:44.000 --> 00:12:46.000]  就不要拖拖拉拉
[00:12:46.000 --> 00:12:48.000]  這樣的話呢
[00:12:48.000 --> 00:12:53.000]  就是一個最順服的人
[00:12:53.000 --> 00:12:56.000]  所以我們的天性呢
[00:12:56.000 --> 00:12:58.000]  順服都是很慢的
[00:12:58.000 --> 00:13:00.000]  我們願意順服
[00:13:00.000 --> 00:13:01.000]  但是我們的天性呢
[00:13:01.000 --> 00:13:03.000]  總是很慢
[00:13:03.000 --> 00:13:04.000]  等等吧
[00:13:04.000 --> 00:13:06.000]  有點感動的話
[00:13:06.000 --> 00:13:08.000]  就等等吧
[00:13:08.000 --> 00:13:09.000]  一等的話
[00:13:09.000 --> 00:13:11.000]  這感動就去掉了
[00:13:11.000 --> 00:13:14.000]  所以我們要學習功課的話
[00:13:14.000 --> 00:13:15.000]  順服呢
[00:13:15.000 --> 00:13:17.000]  就像詩人所說的
[00:13:17.000 --> 00:13:19.000]  一個是急忙
[00:13:19.000 --> 00:13:20.000]  一個呢
[00:13:20.000 --> 00:13:21.000]  是不辭言
[00:13:21.000 --> 00:13:22.000]  這個呢
[00:13:22.000 --> 00:13:24.000]  就是我們在一生中間
[00:13:24.000 --> 00:13:26.000]  都是要學習的
[00:13:26.000 --> 00:13:28.000]  我們心是很像順服繩
[00:13:28.000 --> 00:13:31.000]  可是我們有時候就是很
[00:13:31.000 --> 00:13:34.000]  非常拖拉 慢慢來
[00:13:34.000 --> 00:13:36.000]  慢慢來
[00:13:36.000 --> 00:13:40.000]  我想到有一個事情
[00:13:40.000 --> 00:13:42.000]  我的兩個女兒呢
[00:13:42.000 --> 00:13:44.000]  小的時候呢
[00:13:44.000 --> 00:13:46.000]  總是跟着媽媽
[00:13:46.000 --> 00:13:49.000]  在廚房裏轉來轉去
[00:13:49.000 --> 00:13:50.000]  叫她來喫飯了
[00:13:50.000 --> 00:13:52.000]  她們兩個女兒呢
[00:13:52.000 --> 00:13:54.000]  拖拖拉拉不肯來
[00:13:54.000 --> 00:13:56.000]  但是她有個很快的
[00:13:56.000 --> 00:13:57.000]  能來什麼呢
[00:13:57.000 --> 00:13:59.000]  她聽見她的媽媽
[00:13:59.000 --> 00:14:02.000]  在這個食品櫃的聲音的話
[00:14:02.000 --> 00:14:03.000]  不用叫她
[00:14:03.000 --> 00:14:05.000]  她自己就來了
[00:14:05.000 --> 00:14:08.000]  因爲這是她所喜歡的
[00:14:08.000 --> 00:14:10.000]  一定有什麼東西要喫了
[00:14:10.000 --> 00:14:12.000]  所以這個順服呢
[00:14:12.000 --> 00:14:15.000]  就是我們會拖拉
[00:14:15.000 --> 00:14:18.000]  我自己也學習到一個功課
[00:14:18.000 --> 00:14:20.000]  有一次的話
[00:14:20.000 --> 00:14:24.000]  是這個房地雄告訴我的話
[00:14:24.000 --> 00:14:28.000]  他有一個同事的媽媽在上海
[00:14:28.000 --> 00:14:32.000]  這個癌症 重病了
[00:14:32.000 --> 00:14:34.000]  他還沒有幸祖
[00:14:34.000 --> 00:14:35.000]  所以他就
[00:14:35.000 --> 00:14:37.000]  他這個女兒呢
[00:14:37.000 --> 00:14:38.000]  先幸了
[00:14:38.000 --> 00:14:40.000]  在這裏工作呢
[00:14:40.000 --> 00:14:41.000]  就跟他同事呢
[00:14:41.000 --> 00:14:43.000]  就先幸了
[00:14:43.000 --> 00:14:45.000]  他就希望他的媽媽也幸
[00:14:45.000 --> 00:14:47.000]  所以就是房地雄就問我
[00:14:47.000 --> 00:14:49.000]  有沒有辦法
[00:14:49.000 --> 00:14:52.000]  能夠打電話給他上海
[00:14:52.000 --> 00:14:53.000]  他的媽媽
[00:14:53.000 --> 00:14:56.000]  勸他幸祖
[00:14:56.000 --> 00:15:01.000]  那我就接受這個委託
[00:15:01.000 --> 00:15:03.000]  我就有一次的話
[00:15:03.000 --> 00:15:06.000]  就有一天就打電話到上海去
[00:15:06.000 --> 00:15:08.000]  我不認得他的媽媽
[00:15:08.000 --> 00:15:10.000]  但是我打電話過去呢
[00:15:10.000 --> 00:15:12.000]  沒有人接
[00:15:12.000 --> 00:15:13.000]  沒有人接呢
[00:15:13.000 --> 00:15:14.000]  我說那就好吧
[00:15:14.000 --> 00:15:17.000]  等一等吧
[00:15:17.000 --> 00:15:19.000]  打了 等了幾個鐘頭以後
[00:15:19.000 --> 00:15:20.000]  我再打一個
[00:15:20.000 --> 00:15:22.000]  還是沒有人
[00:15:22.000 --> 00:15:25.000]  那我說那就等到明天再說吧
[00:15:25.000 --> 00:15:28.000]  那我就在那天晚上呢
[00:15:28.000 --> 00:15:29.000]  在半夜裏
[00:15:29.000 --> 00:15:32.000]  兩點多的時候
[00:15:32.000 --> 00:15:34.000]  我就醒過來了
[00:15:34.000 --> 00:15:36.000]  我醒過來就想起
[00:15:36.000 --> 00:15:38.000]  白天還這個事情沒有做完呢
[00:15:38.000 --> 00:15:40.000]  我就起來
[00:15:40.000 --> 00:15:43.000]  我就再打個電話到上海
[00:15:43.000 --> 00:15:44.000]  我想這個時候
[00:15:44.000 --> 00:15:46.000]  兩點半的時候呢
[00:15:46.000 --> 00:15:49.000]  在中國的時間應該是六
[00:15:49.000 --> 00:15:51.000]  下午六點半
[00:15:51.000 --> 00:15:53.000]  看六點半他是不是在家裏
[00:15:53.000 --> 00:15:56.000]  打過去果然
[00:15:56.000 --> 00:16:02.000]  他的同事的媽媽呢
[00:16:02.000 --> 00:16:03.000]  是在家裏
[00:16:03.000 --> 00:16:07.000]  他說他剛從外地的廟回來
[00:16:07.000 --> 00:16:09.000]  他有病他想去求佛
[00:16:09.000 --> 00:16:11.000]  剛剛回來
[00:16:11.000 --> 00:16:14.000]  那我就說你的病怎麼樣
[00:16:14.000 --> 00:16:16.000]  跟他說了一會
[00:16:16.000 --> 00:16:18.000]  我說你要信耶穌
[00:16:18.000 --> 00:16:20.000]  你要禱告
[00:16:20.000 --> 00:16:22.000]  你要求耶穌救你
[00:16:22.000 --> 00:16:24.000]  他說怎麼禱告
[00:16:24.000 --> 00:16:26.000]  我不會禱告
[00:16:26.000 --> 00:16:29.000]  那我就說那我教你禱告吧
[00:16:29.000 --> 00:16:32.000]  我說一句你跟着我說一句
[00:16:32.000 --> 00:16:35.000]  我在電話裏頭就一句一句
[00:16:35.000 --> 00:16:38.000]  他跟我一句一句的重複
[00:16:38.000 --> 00:16:40.000]  他就向主耶穌禱告
[00:16:40.000 --> 00:16:43.000]  最後我說奉主耶穌的名
[00:16:43.000 --> 00:16:45.000]  他說奉主耶穌的名
[00:16:45.000 --> 00:16:46.000]  我說阿們
[00:16:46.000 --> 00:16:48.000]  他說阿們
[00:16:48.000 --> 00:16:51.000]  我說你有時間的話
[00:16:51.000 --> 00:16:56.000]  你誠心的把這個話裏頭的意思
[00:16:56.000 --> 00:16:59.000]  你自己跟耶穌在說
[00:16:59.000 --> 00:17:02.000]  他說我我一下就會忘了
[00:17:02.000 --> 00:17:05.000]  你好不好把這個禱告
[00:17:05.000 --> 00:17:07.000]  這個句話你寫下來
[00:17:07.000 --> 00:17:09.000]  給我在溫哥華的女兒
[00:17:09.000 --> 00:17:12.000]  叫她傳給我
[00:17:12.000 --> 00:17:13.000]  我可以拿了以後
[00:17:13.000 --> 00:17:16.000]  我每天給趙德來禱告
[00:17:16.000 --> 00:17:18.000]  我說好啊
[00:17:18.000 --> 00:17:21.000]  那麼他就有心願意來相信
[00:17:21.000 --> 00:17:23.000]  那麼我想到這個
[00:17:23.000 --> 00:17:25.000]  單單是這樣的情形呢
[00:17:25.000 --> 00:17:27.000]  還不牢靠
[00:17:27.000 --> 00:17:31.000]  我就請這個上海的教會里頭
[00:17:31.000 --> 00:17:33.000]  家庭教會里頭
[00:17:33.000 --> 00:17:36.000]  就是王師母他的弟弟在的教會
[00:17:36.000 --> 00:17:41.000]  請他們教會能不能幫忙去看望他
[00:17:41.000 --> 00:17:43.000]  代他信主
[00:17:43.000 --> 00:17:51.000]  那麼後來吳吉峯就找了幾位弟兄姊妹
[00:17:51.000 --> 00:17:53.000]  去看他去
[00:17:53.000 --> 00:17:54.000]  代他信主
[00:17:54.000 --> 00:17:55.000]  他就信了
[00:17:55.000 --> 00:17:59.000]  而且是代他平時跟他講耶穌
[00:17:59.000 --> 00:18:01.000]  後來也受了洗了
[00:18:01.000 --> 00:18:04.000]  但他的病還是沒有辦法醫好
[00:18:04.000 --> 00:18:06.000]  已經到末期了
[00:18:06.000 --> 00:18:08.000]  所以過幾個月以後
[00:18:08.000 --> 00:18:10.000]  他就離開世界
[00:18:10.000 --> 00:18:13.000]  離開世界以後
[00:18:13.000 --> 00:18:15.000]  他們家人就按照
[00:18:15.000 --> 00:18:20.000]  教會給他舉辦了一個安息聚會
[00:18:20.000 --> 00:18:26.000]  跟他按照信主的內容
[00:18:26.000 --> 00:18:29.000]  叫他們家人一起來參加
[00:18:29.000 --> 00:18:31.000]  我覺得就是因爲
[00:18:31.000 --> 00:18:36.000]  我當時在夜裏頭有這麼點順服的心
[00:18:36.000 --> 00:18:42.000]  神就用這樣的機會幫助朋友他歸向了神
[00:18:42.000 --> 00:18:46.000]  如果我那天晚上兩點半我不起來
[00:18:46.000 --> 00:18:48.000]  第二天我再說吧
[00:18:48.000 --> 00:18:51.000]  可能慢慢這個事情就被拖拉下去了
[00:18:51.000 --> 00:18:54.000]  當然我這樣順服是很難得的
[00:18:54.000 --> 00:18:56.000]  神特別給我力量
[00:18:56.000 --> 00:18:59.000]  我平時也不是那麼快就順服
[00:18:59.000 --> 00:19:04.000]  我想如果我每一件事情都那麼快的順服的話
[00:19:04.000 --> 00:19:06.000]  一定會多蒙主的恩典
[00:19:06.000 --> 00:19:10.000]  主心裏頭也能夠更多的歡喜
[00:19:10.000 --> 00:19:11.000]  所以這裏說
[00:19:11.000 --> 00:19:15.000]  我急忙遵守你的命令並不辭言
[00:19:15.000 --> 00:19:17.000]  雖然話是這麼簡單
[00:19:17.000 --> 00:19:21.000]  可是真正做起來的話並不容易
[00:19:21.000 --> 00:19:23.000]  求神幫助我們
[00:19:23.000 --> 00:19:25.000]  讓主有感動我們什麼事情
[00:19:25.000 --> 00:19:28.000]  我們都能夠儘快的順服
[00:19:28.000 --> 00:19:29.000]  這樣的話呢
[00:19:29.000 --> 00:19:33.000]  主的恩典就顯明在我們的身上
[00:19:33.000 --> 00:19:35.000]  我們的心也得歡喜
[00:19:35.000 --> 00:19:39.000]  請到我們願意這樣的快的順服他
[00:19:39.000 --> 00:19:43.000]  他一定主耶穌一定心裏頭很高興
[00:19:43.000 --> 00:19:47.000]  神喜歡我們這樣的順服
[00:19:47.000 --> 00:19:51.000]  下面我們再看到一個真基督徒的優點
[00:19:51.000 --> 00:19:53.000]  標記什麼呢
[00:19:53.000 --> 00:19:58.000]  第五個標記就是六十一節
[00:19:58.000 --> 00:20:01.000]  惡人的神所纏繞我
[00:20:01.000 --> 00:20:05.000]  卻沒有忘記你的律法
[00:20:05.000 --> 00:20:08.000]  受到惡人逼迫的時候
[00:20:08.000 --> 00:20:10.000]  他就抓住神的話
[00:20:10.000 --> 00:20:11.000]  他不離開神
[00:20:11.000 --> 00:20:14.000]  他心裏面受到安慰
[00:20:14.000 --> 00:20:16.000]  他不忘記神的話
[00:20:16.000 --> 00:20:18.000]  這裏說惡人的神所
[00:20:18.000 --> 00:20:20.000]  不是惡人的刀劍
[00:20:20.000 --> 00:20:23.000]  惡人的刀劍是很害怕的
[00:20:23.000 --> 00:20:26.000]  惡人神所我覺得沒有什麼危險
[00:20:26.000 --> 00:20:27.000]  可是呢
[00:20:27.000 --> 00:20:29.000]  這個惡人的神所呢
[00:20:29.000 --> 00:20:31.000]  雖然是暗暗的
[00:20:31.000 --> 00:20:33.000]  有些神所把他纏繞了
[00:20:33.000 --> 00:20:34.000]  可是很容易呢
[00:20:34.000 --> 00:20:37.000]  叫人的就離開了神
[00:20:37.000 --> 00:20:39.000]  所以這個朋友啊
[00:20:39.000 --> 00:20:41.000]  這個財富啊
[00:20:41.000 --> 00:20:42.000]  這前途啊
[00:20:42.000 --> 00:20:43.000]  這些呢
[00:20:43.000 --> 00:20:45.000]  都可以是惡人的神所
[00:20:45.000 --> 00:20:47.000]  叫你呢
[00:20:47.000 --> 00:20:49.000]  把你給擄去
[00:20:49.000 --> 00:20:51.000]  不順服神
[00:20:51.000 --> 00:20:53.000]  而且神所是用這個
[00:20:53.000 --> 00:20:55.000]  把東西捆在一起的
[00:20:55.000 --> 00:20:59.000]  有時候惡人會用友情啊愛情啊
[00:20:59.000 --> 00:21:01.000]  男朋友女朋友啊
[00:21:01.000 --> 00:21:02.000]  這些東西
