
[00:00:00.000 --> 00:00:03.480]  很高興再一次在港台跟大家見面
[00:03:23.240 --> 00:03:26.240]  的確這個病毒是很厲害的
[00:03:26.240 --> 00:03:28.240]  今天早上看了那些數據
[00:03:28.240 --> 00:03:30.240]  這個病毒今年
[00:03:30.240 --> 00:03:32.240]  全世界so far
[00:03:32.240 --> 00:03:36.240]  大約有八千萬人染了這個病毒
[00:03:36.240 --> 00:03:38.240]  今年染過這個病毒
[00:03:38.240 --> 00:03:42.240]  其中有一百七十萬人死亡
[00:03:42.240 --> 00:03:44.240]  這個是非常驚人的數字
[00:03:44.240 --> 00:03:48.240]  你想像不到一百七十萬人是多少
[00:03:48.240 --> 00:03:51.240]  當然每天都有人死的
[00:03:51.240 --> 00:03:54.240]  但是這個是額外的
[00:03:54.240 --> 00:03:57.240]  因為這個病毒直接影響而死亡
[00:03:57.240 --> 00:03:59.240]  間接的那些還沒計算
[00:03:59.240 --> 00:04:01.240]  很多人因為這樣病毒進不了醫院
[00:04:01.240 --> 00:04:03.240]  因為病毒厲害沒有機會進醫院
[00:04:03.240 --> 00:04:05.240]  或者不敢去看醫生
[00:04:05.240 --> 00:04:09.240]  結果就因為這樣而延遲了治療
[00:04:09.240 --> 00:04:11.240]  變成提早離開這個世界
[00:04:11.240 --> 00:04:13.240]  那些我們還沒計算
[00:04:13.240 --> 00:04:18.240]  只是我們英國有二百二十萬人是中了招的
[00:04:18.240 --> 00:04:21.240]  而死亡人數是七萬
[00:04:21.240 --> 00:04:24.240]  但是看數據說不止七萬
[00:04:24.240 --> 00:04:26.240]  起碼是過十萬
[00:04:26.240 --> 00:04:28.240]  有很多是沒有report到
[00:04:28.240 --> 00:04:30.240]  因為他沒有確診
[00:04:30.240 --> 00:04:34.240]  但是你看回今年的死亡數字
[00:04:34.240 --> 00:04:36.240]  和去年的比較
[00:04:36.240 --> 00:04:38.240]  和過去十年二十年的比較
[00:04:38.240 --> 00:04:40.240]  今年是高了很多的
[00:04:40.240 --> 00:04:42.240]  是什麼原因?今年發生什麼事?
[00:04:42.240 --> 00:04:44.240]  發生這個病毒
[00:04:44.240 --> 00:04:48.240]  就是因為這樣而令到那些人提早離開這個世界
[00:04:48.240 --> 00:04:50.240]  美國是一個很文明的國家
[00:04:50.240 --> 00:04:51.240]  大家知道了
[00:04:51.240 --> 00:04:54.240]  但是他是最多人是中招的
[00:04:54.240 --> 00:04:58.240]  他有二千萬人是傳染了病毒
[00:04:58.240 --> 00:05:03.240]  而且他死亡的人數是三十四萬
[00:05:03.240 --> 00:05:06.240]  三十四萬是很驚人的數字
[00:05:06.240 --> 00:05:11.240]  是多過美國參加第二次世界大戰那幾年的總死亡人數
[00:05:11.240 --> 00:05:13.240]  很可怕
[00:05:13.240 --> 00:05:18.240]  我們不多不少都會被這個病毒今年影響到
[00:05:18.240 --> 00:05:21.240]  我相信你們在家中或禮堂
[00:05:21.240 --> 00:05:25.240]  每一個人都或多或少受這個病毒影響到
[00:05:25.240 --> 00:05:27.240]  可能有些人是中了招
[00:05:27.240 --> 00:05:28.240]  有些人中了招
[00:05:28.240 --> 00:05:31.240]  有些人可能有親人傳染了病毒
[00:05:31.240 --> 00:05:36.240]  或者有親人、朋友、認識的人離開了這個世界
[00:05:36.240 --> 00:05:43.240]  就算不是也好 可能你們的生活上會有很大的轉變
[00:05:43.240 --> 00:05:45.240]  剛剛我們過了聖誕節
[00:05:45.240 --> 00:05:46.240]  普天同慶
[00:05:46.240 --> 00:05:49.240]  平時聖誕當然是多些人聚集
[00:05:49.240 --> 00:05:54.240]  家人、老友、親戚、朋友一起聚的
[00:05:54.240 --> 00:05:56.240]  開心的、狂歡的
[00:05:56.240 --> 00:05:59.240]  今年完全一律都是禁止
[00:05:59.240 --> 00:06:05.240]  可能你的工作上受影響
[00:06:05.240 --> 00:06:07.240]  可能因為這樣沒有工作
[00:06:07.240 --> 00:06:12.240]  可能今年你整年都困在家中工作
[00:06:12.240 --> 00:06:16.240]  你跟朋友、同事完全差不多
[00:06:16.240 --> 00:06:20.240]  除了在網上、視像上見面之外
[00:06:20.240 --> 00:06:22.240]  是沒有接觸過
[00:06:22.240 --> 00:06:25.240]  可能你的生意因為這樣而倒閉
[00:06:25.240 --> 00:06:27.240]  可能你小朋友上學
[00:06:27.240 --> 00:06:29.240]  可能因為這樣斷斷續續
[00:06:29.240 --> 00:06:32.240]  又停課、又開課、又停課、又開課
[00:06:32.240 --> 00:06:34.240]  而你的教育很受影響
[00:06:34.240 --> 00:06:36.240]  可能因為這樣你沒得去考試
[00:06:36.240 --> 00:06:38.240]  沒得去你想入的大學
[00:06:38.240 --> 00:06:40.240]  讀你所讀的科目
[00:06:40.240 --> 00:06:42.240]  又可能畢業後你想找工作
[00:06:42.240 --> 00:06:43.240]  也沒得去找
[00:06:43.240 --> 00:06:45.240]  這是很大的影響
[00:06:45.240 --> 00:06:48.240]  也有可能你打算去旅行的
[00:06:48.240 --> 00:06:49.240]  去哪裏的
[00:06:49.240 --> 00:06:50.240]  買個機票又要延遲
[00:06:50.240 --> 00:06:52.240]  延遲了又再延遲
[00:06:52.240 --> 00:06:54.240]  再延遲就不如取消它
[00:06:54.240 --> 00:06:57.240]  所有的計劃全部都是一律取消
[00:06:57.240 --> 00:07:00.240]  年長的父母在香港
[00:07:00.240 --> 00:07:02.240]  你沒得回去探他們
[00:07:02.240 --> 00:07:05.240]  你有小女兒可能在哪個地方
[00:07:05.240 --> 00:07:06.240]  你又不可以去探她
[00:07:06.240 --> 00:07:08.240]  這些全部大大小小的事情
[00:07:08.240 --> 00:07:10.240]  我們不斷受影響
[00:07:10.240 --> 00:07:12.240]  而且我們日常生活中
[00:07:12.240 --> 00:07:13.240]  每一天都受影響
[00:07:13.240 --> 00:07:15.240]  我們現在出街一定要戴口罩
[00:07:15.240 --> 00:07:16.240]  有沒有人試過
[00:07:16.240 --> 00:07:18.240]  出了街發覺忘記戴口罩
[00:07:18.240 --> 00:07:19.240]  回家拿的
[00:07:19.240 --> 00:07:20.240]  我試得多了
[00:07:20.240 --> 00:07:21.240]  因為不習慣
[00:07:21.240 --> 00:07:23.240]  不習慣要這樣做
[00:07:23.240 --> 00:07:26.240]  所以這些是很大的不同的影響
[00:07:26.240 --> 00:07:29.240]  去到超級市場
[00:07:29.240 --> 00:07:30.240]  我們買東西
[00:07:30.240 --> 00:07:32.240]  人家在看你敢不敢走過去
[00:07:32.240 --> 00:07:33.240]  再進去看
[00:07:33.240 --> 00:07:35.240]  你當然不會站在那裏等
[00:07:35.240 --> 00:07:36.240]  以前哪裏等
[00:07:36.240 --> 00:07:37.240]  你不等
[00:07:37.240 --> 00:07:38.240]  人家回頭看
[00:07:38.240 --> 00:07:39.240]  就給你一個很醜的看法
[00:07:39.240 --> 00:07:41.240]  看著你 挖著你
[00:07:41.240 --> 00:07:43.240]  喂 幹嘛靠那麼近
[00:07:43.240 --> 00:07:46.240]  這些全部世界是改變了
[00:07:46.240 --> 00:07:47.240]  有人隔離咳兩聲
[00:07:47.240 --> 00:07:49.240]  我們個個彈開十丈遠
[00:07:49.240 --> 00:07:50.240]  知不知道
[00:07:50.240 --> 00:07:51.240]  都不知道是甚麼事
[00:07:51.240 --> 00:07:52.240]  為甚麼咳
[00:07:52.240 --> 00:07:53.240]  可能是氣氛
[00:07:53.240 --> 00:07:54.240]  可能是花粉症
[00:07:54.240 --> 00:07:55.240]  敏感
[00:07:55.240 --> 00:07:56.240]  但我們不是
[00:07:56.240 --> 00:07:57.240]  我當它是有病毒
[00:07:57.240 --> 00:07:59.240]  這些全部都是
[00:07:59.240 --> 00:08:01.240]  令到我們今年
[00:08:01.240 --> 00:08:03.240]  無論是心理上
[00:08:03.240 --> 00:08:04.240]  還是生活上
[00:08:04.240 --> 00:08:06.240]  都有一個很大的壓力
[00:08:06.240 --> 00:08:08.240]  大大小小不同的壓力
[00:08:08.240 --> 00:08:11.240]  我就說二不三無
[00:08:11.240 --> 00:08:12.240]  不甚麼
[00:08:12.240 --> 00:08:13.240]  兩個不
[00:08:13.240 --> 00:08:14.240]  不明
[00:08:14.240 --> 00:08:15.240]  不安
[00:08:15.240 --> 00:08:16.240]  我們不明白
[00:08:16.240 --> 00:08:18.240]  為甚麼會有這樣的病毒
[00:08:18.240 --> 00:08:19.240]  我們不安
[00:08:19.240 --> 00:08:22.240]  我們心裏是缺乏平安
[00:08:22.240 --> 00:08:23.240]  三無是甚麼
[00:08:23.240 --> 00:08:24.240]  無奈
[00:08:24.240 --> 00:08:27.240]  無奈就是我們沒甚麼可以做到
[00:08:27.240 --> 00:08:28.240]  政府很無奈
[00:08:28.240 --> 00:08:31.240]  政府沒甚麼可以做到
[00:08:31.240 --> 00:08:32.240]  是不是
[00:08:32.240 --> 00:08:35.240]  我們朋友很無奈
[00:08:35.240 --> 00:08:36.240]  我們家人很無奈
[00:08:36.240 --> 00:08:37.240]  我們就是無奈
[00:08:37.240 --> 00:08:40.240]  無奈就是沒甚麼可以做到
[00:08:40.240 --> 00:08:41.240]  無可奈何這樣
[00:08:41.240 --> 00:08:42.240]  我們無助
[00:08:42.240 --> 00:08:44.240]  覺得沒人幫到我們
[00:08:44.240 --> 00:08:45.240]  唯有自救
[00:08:45.240 --> 00:08:46.240]  是不是
[00:08:46.240 --> 00:08:47.240]  沒人幫到我們
[00:08:47.240 --> 00:08:48.240]  無能
[00:08:48.240 --> 00:08:50.240]  我們沒能力去改變這些
[00:08:50.240 --> 00:08:52.240]  我們靠甚麼
[00:08:52.240 --> 00:08:53.240]  我們靠科學家
[00:08:53.240 --> 00:08:54.240]  靠醫學家
[00:08:54.240 --> 00:08:56.240]  去研究一些疫苗
[00:08:56.240 --> 00:08:59.240]  研究一些新的治療方法
[00:08:59.240 --> 00:09:01.240]  治療方法就很難了
[00:09:01.240 --> 00:09:03.240]  你那些傷風感冒菌
[00:09:03.240 --> 00:09:04.240]  那些病毒
[00:09:04.240 --> 00:09:05.240]  這麼多年
[00:09:05.240 --> 00:09:06.240]  幾百年來
[00:09:06.240 --> 00:09:08.240]  都找不到一個治療方法
[00:09:08.240 --> 00:09:09.240]  疫苗有機會
[00:09:09.240 --> 00:09:11.240]  現在有些新的疫苗出來了
[00:09:11.240 --> 00:09:13.240]  但疫苗的問題
[00:09:13.240 --> 00:09:15.240]  亦都是很大的問題
[00:09:15.240 --> 00:09:18.240]  就是病毒隨著年日
[00:09:18.240 --> 00:09:21.240]  它會不斷地變種
[00:09:21.240 --> 00:09:23.240]  變種可能令到疫苗
[00:09:23.240 --> 00:09:26.240]  沒有想像中那麼有效
[00:09:26.240 --> 00:09:28.240]  但都是那句
[00:09:28.240 --> 00:09:29.240]  打了好過不打
[00:09:29.240 --> 00:09:31.240]  有好過沒有
[00:09:31.240 --> 00:09:33.240]  但唯有我們耐心去等候
[00:09:33.240 --> 00:09:36.240]  令到我們猜在聖經詩篇八篇那裏
[00:09:36.240 --> 00:09:38.240]  想起一句私人的說話
[00:09:38.240 --> 00:09:40.240]  我觀看你指頭所造的天
[00:09:40.240 --> 00:09:42.240]  並你所陳設的月亮
[00:09:42.240 --> 00:09:44.240]  星宿便說人算甚麼
[00:09:44.240 --> 00:09:45.240]  你竟顧念他
[00:09:45.240 --> 00:09:46.240]  世人算甚麼
[00:09:46.240 --> 00:09:48.240]  你竟眷顧他
[00:09:48.240 --> 00:09:50.240]  詩篇八篇第三至四節
[00:09:50.240 --> 00:09:51.240]  這個大家很熟悉的
[00:09:51.240 --> 00:09:55.240]  大衛王他是擁有很多
[00:09:55.240 --> 00:09:57.240]  他已經是很富有
[00:09:57.240 --> 00:09:58.240]  很有權力
[00:09:58.240 --> 00:09:59.240]  但是他晚上的時候
[00:09:59.240 --> 00:10:00.240]  望著天
[00:10:00.240 --> 00:10:03.240]  他心想我們人算甚麼
[00:10:03.240 --> 00:10:04.240]  望著這個宇宙
[00:10:04.240 --> 00:10:07.240]  當時他不知道這個宇宙有多大
[00:10:07.240 --> 00:10:08.240]  當時未有天文學
[00:10:08.240 --> 00:10:10.240]  或者天文學沒有那麼昌明
[00:10:10.240 --> 00:10:12.240]  但是神啟示他
[00:10:12.240 --> 00:10:16.240]  讓他看到人的何等渺小
[00:10:16.240 --> 00:10:18.240]  今天我們知道這個資訊
[00:10:18.240 --> 00:10:20.240]  是非常之發達
[00:10:20.240 --> 00:10:23.240]  我這個所謂資訊技術
[00:10:23.240 --> 00:10:25.240]  是非常非常發達
[00:10:25.240 --> 00:10:27.240]  為甚麼那麼發達呢
[00:10:27.240 --> 00:10:30.240]  因為電腦的處理能力
[00:10:30.240 --> 00:10:33.240]  是真的可以一路倍增
[00:10:33.240 --> 00:10:36.240]  大家看回我來英國幾十年
[00:10:36.240 --> 00:10:38.240]  看回那個資訊發達
[00:10:38.240 --> 00:10:41.240]  是真是一日千里
[00:10:41.240 --> 00:10:42.240]  初初來到英國
[00:10:42.240 --> 00:10:45.240]  我從香港的新聞完全隔絕了
[00:10:45.240 --> 00:10:47.240]  你沒有辦法知道香港新聞
[00:10:47.240 --> 00:10:48.240]  除非家人寫信來
[00:10:48.240 --> 00:10:50.240]  告訴你香港新聞
[00:10:50.240 --> 00:10:51.240]  有時候放假
[00:10:51.240 --> 00:10:53.240]  半年假期去唐人街
[00:10:53.240 --> 00:10:56.240]  很開心見到一份中文報紙可以買
[00:10:56.240 --> 00:10:57.240]  一份明報
[00:10:57.240 --> 00:10:59.240]  明報是大報紙
[00:10:59.240 --> 00:11:00.240]  有得買很開心
[00:11:00.240 --> 00:11:01.240]  看看多少錢
[00:11:01.240 --> 00:11:03.240]  兩磅幾三磅一份
[00:11:03.240 --> 00:11:05.240]  那個年代
[00:11:05.240 --> 00:11:06.240]  現在十磅八磅
[00:11:06.240 --> 00:11:08.240]  那時候吃過雲吞麵
[00:11:08.240 --> 00:11:11.240]  都是磅幾兩磅
[00:11:11.240 --> 00:11:12.240]  很開心
[00:11:12.240 --> 00:11:13.240]  看看日子
[00:11:13.240 --> 00:11:15.240]  原來是一個星期前的報紙
[00:11:15.240 --> 00:11:18.240]  都照刷一個星期前都照刷
[00:11:18.240 --> 00:11:19.240]  那時候的資訊就是這樣
[00:11:19.240 --> 00:11:20.240]  今天信不信
[00:11:20.240 --> 00:11:22.240]  今天打開手機
[00:11:22.240 --> 00:11:25.240]  你就即時全世界的新聞來到你面前
[00:11:25.240 --> 00:11:27.240]  你說是不是差很遠
[00:11:27.240 --> 00:11:29.240]  以前我用的電腦
[00:11:29.240 --> 00:11:30.240]  我讀到中六的時候
[00:11:30.240 --> 00:11:33.240]  剛剛開始有私人電腦
[00:11:33.240 --> 00:11:37.240]  電腦的記憶體知不知道是多少
[00:11:37.240 --> 00:11:39.240]  當時很厲害
[00:11:39.240 --> 00:11:40.240]  八個K
[00:11:40.240 --> 00:11:41.240]  八個K
[00:11:41.240 --> 00:11:43.240]  不要理什麼K
[00:11:43.240 --> 00:11:45.240]  總之當是八千
[00:11:45.240 --> 00:11:47.240]  今天閒閒地是八個G
[00:11:47.240 --> 00:11:50.240]  八K就是八後面三個零
[00:11:50.240 --> 00:11:52.240]  八G是八後面九個零
[00:11:52.240 --> 00:11:54.240]  你說是不是倍增了多少
[00:11:54.240 --> 00:11:56.240]  今天你的手機
[00:11:56.240 --> 00:11:59.240]  那個記憶體
[00:11:59.240 --> 00:12:01.240]  已經是大過以前
[00:12:01.240 --> 00:12:03.240]  一間房整個IBM
[00:12:03.240 --> 00:12:06.240]  一間房那些大型那些巨型那些商用電腦
[00:12:06.240 --> 00:12:08.240]  這個是很厲害的
[00:12:08.240 --> 00:12:10.240]  電腦和資訊發達的話
[00:12:10.240 --> 00:12:12.240]  令到我們今天什麼
[00:12:12.240 --> 00:12:14.240]  每個人一定有個手機
[00:12:14.240 --> 00:12:16.240]  你出街忘記帶錢包鎖匙不要緊
[00:12:16.240 --> 00:12:18.240]  不是那麼大那麼嚴重
[00:12:18.240 --> 00:12:21.240]  但出街就千萬不要忘記帶手機
[00:12:21.240 --> 00:12:23.240]  沒了手機就等於沒了手
[00:12:23.240 --> 00:12:26.240]  所以變成我們機不離手
[00:12:26.240 --> 00:12:29.240]  你拿走我的手機不如斬走我的手
[00:12:29.240 --> 00:12:30.240]  機不離手
[00:12:30.240 --> 00:12:32.240]  有人笑言說
[00:12:32.240 --> 00:12:34.240]  知道了第一件事是什麼
[00:12:34.240 --> 00:12:36.240]  有兩個選擇
[00:12:36.240 --> 00:12:39.240]  一是未去廁所之前查一下手機
[00:12:39.240 --> 00:12:41.240]  一是一路去廁所一路看手機
[00:12:41.240 --> 00:12:44.240]  只有兩個沒有第三個
[00:12:44.240 --> 00:12:46.240]  我們每個人都會這樣做
[00:12:46.240 --> 00:12:49.240]  臨睡當然是看看手機有沒有人找我
[00:12:49.240 --> 00:12:50.240]  有什麼未回覆
[00:12:50.240 --> 00:12:51.240]  回覆了才關機
[00:12:51.240 --> 00:12:53.240]  有的甚至不關機
[00:12:53.240 --> 00:12:55.240]  因為關機半夜查不到
[00:12:55.240 --> 00:12:59.240]  所以這個對我們影響很大很大
[00:12:59.240 --> 00:13:01.240]  吃飯一圍桌一家四口
[00:13:01.240 --> 00:13:03.240]  四個人拿著不同手機
[00:13:03.240 --> 00:13:05.240]  四個人不是聊天的
[00:13:05.240 --> 00:13:06.240]  四個人都是聊天
[00:13:06.240 --> 00:13:09.240]  但不是和你們一家人以內聊天
[00:13:09.240 --> 00:13:13.240]  而是在手機和其他外面的人聊天
[00:13:13.240 --> 00:13:15.240]  吃飯之前拍照
[00:13:15.240 --> 00:13:17.240]  不是拍我們
[00:13:17.240 --> 00:13:19.240]  是拍一些菜
[00:13:19.240 --> 00:13:20.240]  所以我們笑言說
[00:13:20.240 --> 00:13:21.240]  手機先吃
[00:13:21.240 --> 00:13:22.240]  不是我們先吃
[00:13:22.240 --> 00:13:26.240]  這些改變了我們生活很大的問題
[00:13:26.240 --> 00:13:29.240]  特別是這個所謂社交的媒體
[00:13:29.240 --> 00:13:31.240]  social platform
[00:13:31.240 --> 00:13:33.240]  特別是影響了我們現在
[00:13:33.240 --> 00:13:35.240]  甚至是我們年輕那一代
[00:13:35.240 --> 00:13:37.240]  是很大很大的影響
[00:13:37.240 --> 00:13:39.240]  我小女兒介紹我看的紀錄片
[00:13:39.240 --> 00:13:40.240]  她說很好
[00:13:40.240 --> 00:13:41.240]  Netflix拍的拿獎
[00:13:41.240 --> 00:13:43.240]  就叫做Social Dilemma
[00:13:43.240 --> 00:13:44.240]  大家如果有機會去看看
[00:13:44.240 --> 00:13:48.240]  就叫做社交進退兩難的紀錄片
[00:13:48.240 --> 00:13:53.240]  是以前在社交媒體做得很高級的人出來
[00:13:53.240 --> 00:13:56.240]  他講回社交媒體的帶來
[00:13:56.240 --> 00:13:59.240]  我們今天年代的影響力和嚴重性
[00:13:59.240 --> 00:14:02.240]  以前可能是Facebook Google Twitter
[00:14:02.240 --> 00:14:04.240]  YouTube那些地方做
[00:14:04.240 --> 00:14:05.240]  Instagram那些
[00:14:05.240 --> 00:14:08.240]  出來講一下那個嚴重性
[00:14:08.240 --> 00:14:10.240]  因為他們身歷其境
[00:14:10.240 --> 00:14:13.240]  他們知道是什麼
[00:14:13.240 --> 00:14:19.240]  你說社交媒體可以將人與人之間的距離拉近嗎
[00:14:19.240 --> 00:14:20.240]  似乎是
[00:14:20.240 --> 00:14:24.240]  但是一個很嚴重的side effect是什麼
[00:14:24.240 --> 00:14:30.240]  就是它暴露了和放大了人性的軟弱和罪
[00:14:30.240 --> 00:14:32.240]  人性的軟弱和罪
[00:14:32.240 --> 00:14:35.240]  我們一些人喜歡騙騙騙的
[00:14:35.240 --> 00:14:39.240]  他就用了網上的媒體去做犯法的事
[00:14:39.240 --> 00:14:40.240]  騙騙騙
[00:14:40.240 --> 00:14:44.240]  網上有很多人是被人騙的
[00:14:44.240 --> 00:14:45.240]  如果你說有欺凌的
[00:14:45.240 --> 00:14:48.240]  以前我們就是學校的playground那種欺凌
[00:14:48.240 --> 00:14:50.240]  就是bully那些
[00:14:50.240 --> 00:14:51.240]  但是現在不是了
[00:14:51.240 --> 00:14:53.240]  現在是網上那種欺凌
[00:14:53.240 --> 00:14:56.240]  擴大了暴露了人的人性
[00:14:56.240 --> 00:14:58.240]  因為那些人做犯法的事
[00:14:58.240 --> 00:15:00.240]  或者做一些踩界的事
[00:15:00.240 --> 00:15:02.240]  他覺得自己invisible
[00:15:02.240 --> 00:15:03.240]  是看不到的
[00:15:03.240 --> 00:15:04.240]  隱形的
[00:15:04.240 --> 00:15:06.240]  他可以躲在screen後面
[00:15:06.240 --> 00:15:07.240]  做了很多不法的事
[00:15:07.240 --> 00:15:10.240]  就看到人性的罪是多麼深
[00:15:10.240 --> 00:15:14.240]  有些人可能平時是自大的
[00:15:14.240 --> 00:15:17.240]  他就在網上的社交媒體那裡
[00:15:17.240 --> 00:15:20.240]  擴大了自己自大的幾十倍
[00:15:20.240 --> 00:15:21.240]  是不是
[00:15:21.240 --> 00:15:23.240]  很多人在那裡
[00:15:23.240 --> 00:15:24.240]  在媒體那裡
[00:15:24.240 --> 00:15:26.240]  在那裡掃他的靚車
[00:15:26.240 --> 00:15:27.240]  住的大屋
[00:15:27.240 --> 00:15:28.240]  這些銀紙在那裡掃
[00:15:28.240 --> 00:15:30.240]  很多很多人都是這樣的
[00:15:30.240 --> 00:15:31.240]  知不知道
[00:15:31.240 --> 00:15:32.240]  平時自大
[00:15:32.240 --> 00:15:34.240]  沒什麼機會讓人知道
[00:15:34.240 --> 00:15:36.240]  他在網上的媒體
[00:15:36.240 --> 00:15:37.240]  有些人自卑
[00:15:37.240 --> 00:15:38.240]  自卑也是
[00:15:38.240 --> 00:15:40.240]  在網上的媒體就擴大了
[00:15:40.240 --> 00:15:42.240]  暴露了他自卑
[00:15:42.240 --> 00:15:43.240]  擺了一些post上去
[00:15:43.240 --> 00:15:44.240]  要check一下
[00:15:44.240 --> 00:15:45.240]  有沒有人like我
[00:15:45.240 --> 00:15:46.240]  沒有
[00:15:46.240 --> 00:15:47.240]  為什麼那個人擺上去
[00:15:47.240 --> 00:15:48.240]  差不多而已
[00:15:48.240 --> 00:15:49.240]  他有一百個like
[00:15:49.240 --> 00:15:50.240]  我只有五十個
[00:15:50.240 --> 00:15:51.240]  那就很煩了
[00:15:51.240 --> 00:15:52.240]  很受煩
