
[00:00:00.000 --> 00:00:02.000]  丁永志妹平安
[00:06:37.000 --> 00:06:39.000]  臺灣的北港媽祖廟去
[00:06:39.000 --> 00:06:41.000]  在新年的時候
[00:06:41.000 --> 00:06:43.000]  你看見那個香火鼎盛
[00:06:43.000 --> 00:06:46.000]  那個放奉獻香的
[00:06:46.000 --> 00:06:48.000]  是用透明的
[00:06:48.000 --> 00:06:49.000]  你懂我意思嗎
[00:06:49.000 --> 00:06:51.000]  為什麼要透明的
[00:06:51.000 --> 00:06:54.000]  你丟下多少錢都看得清清楚楚
[00:06:54.000 --> 00:06:56.000]  所以請問你會丟什麼
[00:06:56.000 --> 00:06:58.000]  你會丟零錢嗎不會
[00:06:58.000 --> 00:07:00.000]  都丟什麼
[00:07:00.000 --> 00:07:02.000]  臺灣最大就是千元嘛
[00:07:02.000 --> 00:07:05.000]  千元大鈔丟進去
[00:07:05.000 --> 00:07:07.000]  一個小時不到
[00:07:07.000 --> 00:07:08.000]  然後你就看見
[00:07:08.000 --> 00:07:10.000]  那個大的透明箱裡面
[00:07:10.000 --> 00:07:13.000]  都裝滿了錢
[00:07:13.000 --> 00:07:15.000]  這些寺廟賺錢啊
[00:07:15.000 --> 00:07:17.000]  所以做那些主委的
[00:07:17.000 --> 00:07:18.000]  他有錢了之後
[00:07:18.000 --> 00:07:20.000]  然後就出來競選立委
[00:07:20.000 --> 00:07:22.000]  所以黑道白道一一一
[00:07:22.000 --> 00:07:25.000]  這叫什麼一條龍
[00:07:25.000 --> 00:07:27.000]  親愛的兄弟妹
[00:07:27.000 --> 00:07:30.000]  這是今天海峽兩岸
[00:07:30.000 --> 00:07:34.000]  唯一的共同特色
[00:07:34.000 --> 00:07:37.000]  這方面我們統一了
[00:07:37.000 --> 00:07:39.000]  但是親愛的兄弟妹
[00:07:39.000 --> 00:07:41.000]  你可以看見我們今天
[00:07:41.000 --> 00:07:43.000]  我們中國人活在這樣子的
[00:07:43.000 --> 00:07:45.000]  一個信仰的背景的裡面
[00:07:45.000 --> 00:07:47.000]  因此中國人
[00:07:47.000 --> 00:07:50.000]  當我們今天談到神的時候
[00:07:50.000 --> 00:07:52.000]  他們的概念是什麼
[00:07:52.000 --> 00:07:54.000]  神是讓我升官發財
[00:07:54.000 --> 00:07:56.000]  神是讓我做壞事的時候
[00:07:56.000 --> 00:07:57.000]  我給他的錢
[00:07:57.000 --> 00:07:58.000]  他就被我賄賂
[00:07:58.000 --> 00:08:00.000]  你懂我意思嗎
[00:08:00.000 --> 00:08:01.000]  但是親愛的兄弟妹
[00:08:01.000 --> 00:08:02.000]  這就是為什麼說
[00:08:02.000 --> 00:08:04.000]  今天我們所信的這位神
[00:08:04.000 --> 00:08:07.000]  他說我是聖潔的怎麼樣
[00:08:07.000 --> 00:08:11.000]  你們也要聖潔
[00:08:11.000 --> 00:08:17.000]  最近美國司法出了一個
[00:08:17.000 --> 00:08:21.000]  很大的醜聞
[00:08:21.000 --> 00:08:23.000]  這兩個是賓州的
[00:08:23.000 --> 00:08:25.000]  賓州法官
[00:08:25.000 --> 00:08:27.000]  其實他們在2011年
[00:08:27.000 --> 00:08:28.000]  就被判死
[00:08:28.000 --> 00:08:30.000]  但是最近他們被判罰金
[00:08:30.000 --> 00:08:32.000]  兩百八十萬
[00:08:32.000 --> 00:08:34.000]  他們在他們任內的時候
[00:08:34.000 --> 00:08:38.000]  陸陸續續把兩千三百個兒童
[00:08:38.000 --> 00:08:42.000]  把他送到這個監獄裡面去
[00:08:42.000 --> 00:08:49.000]  為的是換取這個錢
[00:08:49.000 --> 00:08:51.000]  最小的才八歲
[00:08:51.000 --> 00:08:52.000]  這些都是什麼呢
[00:08:52.000 --> 00:08:54.000]  有的就是這些小偷
[00:08:54.000 --> 00:08:58.000]  可能是偷了一些什麼小東西
[00:08:58.000 --> 00:08:59.000]  這些東西
[00:08:59.000 --> 00:09:01.000]  那些都是少年犯
[00:09:01.000 --> 00:09:03.000]  這些照理其實不應該要
[00:09:03.000 --> 00:09:05.000]  送到什麼監獄裡面去
[00:09:05.000 --> 00:09:07.000]  管訊什麼這些的
[00:09:07.000 --> 00:09:09.000]  但是這兩個法官
[00:09:09.000 --> 00:09:13.000]  為了錢財做了這件事情
[00:09:13.000 --> 00:09:15.000]  多少的孩子
[00:09:15.000 --> 00:09:18.000]  一輩子就這樣毀了
[00:09:18.000 --> 00:09:20.000]  我看到新聞裡面
[00:09:20.000 --> 00:09:21.000]  我看到這兩個人
[00:09:21.000 --> 00:09:22.000]  我看到還面帶笑容
[00:09:22.000 --> 00:09:24.000]  我真不知道怎麼笑得出來
[00:09:24.000 --> 00:09:26.000]  你懂我意思嗎
[00:09:26.000 --> 00:09:27.000]  親愛的公子妹
[00:09:27.000 --> 00:09:28.000]  你知道嗎
[00:09:28.000 --> 00:09:30.000]  在我的印象中的美國
[00:09:30.000 --> 00:09:32.000]  這是一個以誠實
[00:09:32.000 --> 00:09:33.000]  以法律
[00:09:33.000 --> 00:09:35.000]  很看重法律的國家
[00:09:35.000 --> 00:09:36.000]  但是這一個國家
[00:09:36.000 --> 00:09:39.000]  今天怎麼會做法官的持法者
[00:09:39.000 --> 00:09:42.000]  卻是這樣子呢
[00:09:42.000 --> 00:09:43.000]  我們不知道該怎麼說它
[00:09:43.000 --> 00:09:46.000]  是不是
[00:09:46.000 --> 00:09:48.000]  因此你可以看見
[00:09:48.000 --> 00:09:51.000]  今天這個世代
[00:09:51.000 --> 00:09:55.000]  何等需要聖潔的教會
[00:09:55.000 --> 00:09:57.000]  聖潔的兒女
[00:09:57.000 --> 00:09:59.000]  來在這一個黑暗的世代
[00:09:59.000 --> 00:10:01.000]  顯得明光照耀
[00:10:01.000 --> 00:10:03.000]  Amen
[00:10:03.000 --> 00:10:04.000]  所以跟你旁邊說
[00:10:04.000 --> 00:10:06.000]  你是一個聖徒
[00:10:06.000 --> 00:10:09.000]  Amen
[00:10:09.000 --> 00:10:11.000]  還記得我們上禮拜講嗎
[00:10:11.000 --> 00:10:12.000]  是不是
[00:10:12.000 --> 00:10:15.000]  所以講到這個地方
[00:10:15.000 --> 00:10:17.000]  這個我們上次講到
[00:10:17.000 --> 00:10:19.000]  什麼叫聖潔
[00:10:19.000 --> 00:10:20.000]  講到什麼是承聖的時候
[00:10:20.000 --> 00:10:21.000]  我們做了一些定義
[00:10:21.000 --> 00:10:24.000]  這個主題是太重要了
[00:10:24.000 --> 00:10:26.000]  我再從另外一個角度來講
[00:10:26.000 --> 00:10:28.000]  什麼叫做承聖
[00:10:28.000 --> 00:10:31.000]  承聖就從神學上面來講
[00:10:31.000 --> 00:10:34.000]  第一個叫做生活的承聖
[00:10:34.000 --> 00:10:39.000]  或者是說地位的承聖
[00:10:39.000 --> 00:10:42.000]  也可以說是客觀的承聖
[00:10:42.000 --> 00:10:44.000]  什麼意思我解釋給你聽
[00:10:44.000 --> 00:10:47.000]  當我們一信耶穌的時候
[00:10:47.000 --> 00:10:49.000]  怎麼樣
[00:10:49.000 --> 00:10:51.000]  從神的角度來講
[00:10:51.000 --> 00:10:52.000]  在地位上面
[00:10:52.000 --> 00:10:57.000]  我們從那個罪人犯罪的
[00:10:57.000 --> 00:10:58.000]  是不是
[00:10:58.000 --> 00:11:00.000]  我們因著耶穌基督的救贖
[00:11:00.000 --> 00:11:01.000]  因著祂的保險
[00:11:01.000 --> 00:11:04.000]  我們變成怎麼樣
[00:11:04.000 --> 00:11:05.000]  我們得釋放
[00:11:05.000 --> 00:11:08.000]  我們蒙攝免
[00:11:08.000 --> 00:11:10.000]  我們就成為義人
[00:11:10.000 --> 00:11:11.000]  是不是
[00:11:11.000 --> 00:11:15.000]  這個叫地位的承聖
[00:11:15.000 --> 00:11:19.000]  所以保羅在寫信給羅馬書
[00:11:19.000 --> 00:11:20.000]  羅馬的信徒的時候
[00:11:20.000 --> 00:11:21.000]  他這樣說
[00:11:21.000 --> 00:11:23.000]  他說我寫信給你們在羅馬
[00:11:23.000 --> 00:11:24.000]  為神所愛
[00:11:24.000 --> 00:11:27.000]  奉召做什麼
[00:11:27.000 --> 00:11:29.000]  聖徒啊
[00:11:29.000 --> 00:11:30.000]  親愛的劉子偉
[00:11:30.000 --> 00:11:34.000]  你我是奉召神呼召你做什麼
[00:11:34.000 --> 00:11:36.000]  做聖徒
[00:11:36.000 --> 00:11:37.000]  Amen
[00:11:37.000 --> 00:11:42.000]  不僅僅是羅馬的教會
[00:11:42.000 --> 00:11:44.000]  哥林多的教會
[00:11:44.000 --> 00:11:46.000]  哥林多的教會是一個問題的教會
[00:11:46.000 --> 00:11:48.000]  但是保羅寫信給他們的時候
[00:11:48.000 --> 00:11:49.000]  他仍然是這樣說
[00:11:49.000 --> 00:11:52.000]  他說蒙召做什麼
[00:11:52.000 --> 00:11:54.000]  聖徒的
[00:11:54.000 --> 00:11:56.000]  我在想說
[00:11:56.000 --> 00:11:57.000]  當保羅想到這些
[00:11:57.000 --> 00:11:58.000]  哥林多教會的人的時候
[00:11:58.000 --> 00:12:00.000]  這些人在那個地方
[00:12:00.000 --> 00:12:02.000]  他們說我說方言比你還多
[00:12:02.000 --> 00:12:03.000]  他們在那邊真經比較
[00:12:03.000 --> 00:12:05.000]  根次比你更多
[00:12:05.000 --> 00:12:06.000]  他們甚至當中有一些
[00:12:06.000 --> 00:12:07.000]  跟繼母
[00:12:07.000 --> 00:12:08.000]  娶繼母為妻
[00:12:08.000 --> 00:12:11.000]  等等這些壞事幹盡的這些人
[00:12:11.000 --> 00:12:15.000]  保羅怎麼會稱他叫聖徒呢
[00:12:15.000 --> 00:12:18.000]  因為保羅在這個地方
[00:12:18.000 --> 00:12:20.000]  是從神的眼光來看
[00:12:20.000 --> 00:12:22.000]  他們已經是蒙耶穌基督的
[00:12:22.000 --> 00:12:25.000]  寶血所救贖的人
[00:12:25.000 --> 00:12:27.000]  所以他們是在基督的裡面
[00:12:27.000 --> 00:12:30.000]  已經是成聖的
[00:12:30.000 --> 00:12:33.000]  這個叫做地位的成聖
[00:12:33.000 --> 00:12:36.000]  這是指的說我們信耶穌
[00:12:36.000 --> 00:12:38.000]  一個真正重生得救的基督徒
[00:12:38.000 --> 00:12:40.000]  他就有一個成聖的
[00:12:40.000 --> 00:12:42.000]  一個聖潔的生命在裡面
[00:12:42.000 --> 00:12:44.000]  Amen
[00:12:44.000 --> 00:12:45.000]  所以反過來說
[00:12:45.000 --> 00:12:47.000]  我怎麼知道你有沒有信耶穌
[00:12:47.000 --> 00:12:50.000]  我怎麼知道你到底是不是基督徒
[00:12:50.000 --> 00:12:52.000]  那我就要看你的生命裡面
[00:12:52.000 --> 00:12:54.000]  有沒有這個特質
[00:12:54.000 --> 00:12:57.000]  這個生命也許幼小
[00:12:57.000 --> 00:13:00.000]  好像財生的嬰孩一樣
[00:13:00.000 --> 00:13:02.000]  但是這個生命就像我上禮拜講的
[00:13:02.000 --> 00:13:07.000]  龍生龍 蜂生蜂 老鼠生的兒子
[00:13:07.000 --> 00:13:10.000]  神生的是什麼
[00:13:10.000 --> 00:13:12.000]  神生的兒子
[00:13:12.000 --> 00:13:14.000]  神生的這個生命
[00:13:14.000 --> 00:13:16.000]  就是有神的生命的特性
[00:13:16.000 --> 00:13:20.000]  這個生命是不喜歡犯罪的
[00:13:20.000 --> 00:13:22.000]  如果一個人信了耶穌之後
[00:13:22.000 --> 00:13:24.000]  他說他信耶穌了
[00:13:24.000 --> 00:13:26.000]  但是他犯罪了
[00:13:26.000 --> 00:13:29.000]  他沒感覺
[00:13:29.000 --> 00:13:31.000]  他犯罪了
[00:13:31.000 --> 00:13:32.000]  他裡面沒有
[00:13:32.000 --> 00:13:35.000]  沒有生靈的光照和責備
[00:13:35.000 --> 00:13:39.000]  那可以證明他生命有問題
[00:13:39.000 --> 00:13:42.000]  這樣了解我意思吧
[00:13:42.000 --> 00:13:46.000]  可是地位上面的成聖
[00:13:46.000 --> 00:13:48.000]  這是指的我們有一個
[00:13:48.000 --> 00:13:51.000]  有一個成聖的生命在裡面
[00:13:51.000 --> 00:13:53.000]  可是實際上面
[00:13:53.000 --> 00:13:56.000]  在生活上面呢
[00:13:56.000 --> 00:14:00.000]  那麼另外一個成聖叫做生活的成聖
[00:14:00.000 --> 00:14:02.000]  好了 那我們來看一下
[00:14:02.000 --> 00:14:04.000]  看一下圖
[00:14:04.000 --> 00:14:06.000]  這個圖可以幫助我們說明
[00:14:06.000 --> 00:14:08.000]  這兩者之間的關係
[00:14:08.000 --> 00:14:10.000]  你看見當你這個
[00:14:10.000 --> 00:14:13.000]  重生的那一個moment怎麼樣
[00:14:13.000 --> 00:14:16.000]  你在重生的那個moment
[00:14:16.000 --> 00:14:20.000]  就是那個原點的地方 有沒有
[00:14:20.000 --> 00:14:22.000]  就是那個原點的地方
[00:14:22.000 --> 00:14:24.000]  當你成正 重生 得救了
[00:14:24.000 --> 00:14:26.000]  你就已經成聖了
[00:14:26.000 --> 00:14:27.000]  Amen
[00:14:27.000 --> 00:14:29.000]  海內羅亞你就是聖徒了
[00:14:29.000 --> 00:14:30.000]  Amen
[00:14:30.000 --> 00:14:33.000]  但是呢 你看看自己
[00:14:33.000 --> 00:14:35.000]  來 也看看你旁邊的人
[00:14:35.000 --> 00:14:37.000]  看看他像不像聖徒啊
[00:14:37.000 --> 00:14:39.000]  看一下
[00:14:39.000 --> 00:14:40.000]  看一下
[00:14:40.000 --> 00:14:43.000]  現在看都蠻像聖徒的
[00:14:43.000 --> 00:14:45.000]  是吧
[00:14:45.000 --> 00:14:52.000]  欸 跟太太吵架的時候像什麼
[00:14:52.000 --> 00:14:56.000]  暴徒
[00:14:56.000 --> 00:14:58.000]  跟小孩子發脾氣的時候
[00:14:58.000 --> 00:14:59.000]  責備孩子的時候
[00:14:59.000 --> 00:15:00.000]  那個樣子照下來
[00:15:00.000 --> 00:15:02.000]  如果把它照下來的話
[00:15:02.000 --> 00:15:03.000]  哇 一看
[00:15:03.000 --> 00:15:05.000]  怎麼樣
[00:15:05.000 --> 00:15:07.000]  聖徒嗎
[00:15:07.000 --> 00:15:08.000]  你會發現是嗎
[00:15:08.000 --> 00:15:10.000]  我是聖徒嗎
[00:15:10.000 --> 00:15:12.000]  現在這個問題在這裡了
[00:15:12.000 --> 00:15:15.000]  我們雖然在客觀上面已經成聖了
[00:15:15.000 --> 00:15:17.000]  可是我們在主觀上面
[00:15:17.000 --> 00:15:20.000]  主觀表明就是說你的經歷上面
[00:15:20.000 --> 00:15:22.000]  你實際的生活上面呢
[00:15:22.000 --> 00:15:24.000]  你還沒有成聖
[00:15:24.000 --> 00:15:27.000]  我們這一個成聖是一個過程
[00:15:27.000 --> 00:15:28.000]  是一生之久
[00:15:28.000 --> 00:15:30.000]  從第一點
[00:15:30.000 --> 00:15:32.000]  這邊是第一點 有沒有
[00:15:32.000 --> 00:15:35.000]  到第三點就是終點
[00:15:35.000 --> 00:15:36.000]  看到沒有
[00:15:36.000 --> 00:15:38.000]  這個當中會有高高低低 有沒有
[00:15:38.000 --> 00:15:39.000]  會有高高低低
[00:15:39.000 --> 00:15:43.000]  哇 你會發現去禱告山 禁食禱告四十天的時候
[00:15:43.000 --> 00:15:45.000]  那個時候最像聖徒了
[00:15:45.000 --> 00:15:47.000]  聖得不得了 是不是
[00:15:47.000 --> 00:15:50.000]  哎呀 耶穌啊 巴不得啊
[00:15:50.000 --> 00:15:51.000]  我們在這個地方
[00:15:51.000 --> 00:15:52.000]  你搭三座棚
[00:15:52.000 --> 00:15:53.000]  跟你搭三座棚
[00:15:53.000 --> 00:15:54.000]  你一座摩西一座
[00:15:54.000 --> 00:15:55.000]  我們一座
[00:15:55.000 --> 00:15:56.000]  我們大家在這裡
[00:15:56.000 --> 00:15:57.000]  真好啊 對不對
[00:15:57.000 --> 00:15:59.000]  因為遇見耶穌了
[00:15:59.000 --> 00:16:01.000]  看見耶穌變相了 是不是
[00:16:01.000 --> 00:16:04.000]  請問這些門徒們下山之後如何
[00:16:04.000 --> 00:16:08.000]  下山之後怎麼樣
[00:16:08.000 --> 00:16:11.000]  在那邊爭什麼
[00:16:11.000 --> 00:16:14.000]  爭誰將來跟耶穌
[00:16:14.000 --> 00:16:17.000]  坐他右邊左邊
[00:16:17.000 --> 00:16:18.000]  不僅僅他們爭啊
[00:16:18.000 --> 00:16:20.000]  媽媽跟著一起來 很奇怪
[00:16:20.000 --> 00:16:24.000]  聖經裡面特別提到媽媽
[00:16:24.000 --> 00:16:26.000]  因為媽媽比較關心孩子 對不對
[00:16:26.000 --> 00:16:28.000]  哎呀 兒子啊
[00:16:28.000 --> 00:16:30.000]  耶穌啊 我這個兒子啊
[00:16:30.000 --> 00:16:31.000]  跟你啊
[00:16:31.000 --> 00:16:32.000]  他做你門徒
[00:16:32.000 --> 00:16:33.000]  他跟隨你一看
[00:16:33.000 --> 00:16:34.000]  魚床魚網都賣了
[00:16:34.000 --> 00:16:38.000]  他說啊 他將來是不是坐你右邊啊
[00:16:38.000 --> 00:16:40.000]  媽媽已經替自己兒子安排好
[00:16:40.000 --> 00:16:42.000]  將來在天上坐哪個位置了
[00:16:42.000 --> 00:16:44.000]  那傑諾之妹
[00:16:44.000 --> 00:16:45.000]  你看見沒有
[00:16:45.000 --> 00:16:48.000]  不是說你有一次的經歷
[00:16:48.000 --> 00:16:51.000]  不是說你曾經禱告多久
[00:16:51.000 --> 00:16:52.000]  這些不是代表什麼
[00:16:52.000 --> 00:16:55.000]  這些都是一個過程
[00:16:55.000 --> 00:16:56.000]  最重要的這一個
[00:16:56.000 --> 00:17:00.000]  我們一生當中都在追求成聖
[00:17:00.000 --> 00:17:02.000]  這個叫做生活的成聖
[00:17:02.000 --> 00:17:05.000]  這個叫做主觀的成聖
[00:17:05.000 --> 00:17:08.000]  這樣了解我意思嗎
[00:17:08.000 --> 00:17:09.000]  OK 好
[00:17:09.000 --> 00:17:10.000]  Keep in mind
