
[00:00:00.000 --> 00:00:04.680]  今天分享的題目叫做「時代中的侍奉者」
[00:06:44.640 --> 00:06:47.240]  都是因為他娶了一個太太是外邦人
[00:06:47.240 --> 00:06:49.920]  他就跟著外邦人去拜這些外邦的臣子
[00:06:49.920 --> 00:06:55.600]  但是這裡他更切入去侍奉敬拜誰
[00:06:55.600 --> 00:06:56.440]  不是耶和華
[00:06:56.440 --> 00:06:57.640]  是巴力
[00:06:57.640 --> 00:06:59.360]  三十二節告訴我們
[00:06:59.360 --> 00:07:02.520]  他在撒瑪利亞建造巴力的廟
[00:07:02.520 --> 00:07:06.360]  在廟裡為巴力祝壇
[00:07:06.360 --> 00:07:07.280]  不僅如此
[00:07:07.280 --> 00:07:08.560]  我們繼續看下去
[00:07:08.560 --> 00:07:10.920]  他又做阿舍拉
[00:07:10.920 --> 00:07:14.040]  如果我們記得十五章講過
[00:07:14.040 --> 00:07:16.960]  阿舍拉其實是可憎的神
[00:07:16.960 --> 00:07:17.960]  為什麼是可憎呢?
[00:07:17.960 --> 00:07:20.040]  因為他可能本身是面目可憎
[00:07:20.040 --> 00:07:24.960]  另外是因為他將人陷在罪裡面
[00:07:24.960 --> 00:07:26.280]  所以我們去看
[00:07:26.280 --> 00:07:30.200]  其實現在以色列比之前更加混亂
[00:07:30.200 --> 00:07:34.160]  特別拜巴力和阿舍拉是什麼問題呢?
[00:07:34.160 --> 00:07:39.200]  拜巴力那些人會用嬰兒作為奉獻
[00:07:39.200 --> 00:07:42.240]  而阿舍拉我們之前也講過了
[00:07:42.240 --> 00:07:44.720]  他們會有廟祭
[00:07:44.720 --> 00:07:50.080]  就是說藉著跟一些同男或同女發生關係
[00:07:50.080 --> 00:07:53.840]  作為他們敬拜的一個行動
[00:07:53.840 --> 00:07:55.680]  所以我們知道以色列
[00:07:55.680 --> 00:08:01.360]  已經陷在一個極大的惡事和罪的裡面
[00:08:01.360 --> 00:08:02.400]  不僅如此
[00:08:02.400 --> 00:08:04.240]  三十四節更加告訴我們
[00:08:04.240 --> 00:08:07.280]  有人去重修耶利歌城
[00:08:07.280 --> 00:08:09.080]  如果我們記得約書亞記
[00:08:09.080 --> 00:08:10.720]  我們一起讀這段聖經
[00:08:10.720 --> 00:08:12.680]  約書亞記六章二十六節
[00:08:12.680 --> 00:08:13.360]  我們一起讀
[00:08:13.360 --> 00:08:14.280]  一二三
[00:08:14.280 --> 00:08:17.800]  當時約書亞叫眾人起誓說
[00:08:17.800 --> 00:08:21.440]  有興起重修者耶利歌城的人
[00:08:21.440 --> 00:08:24.640]  當在耶和華面前受奏作
[00:08:24.640 --> 00:08:28.240]  他立根基的時候必喪長子
[00:08:28.240 --> 00:08:31.160]  安門的時候必喪有子
[00:08:31.160 --> 00:08:32.840]  這個世界好低都可以改變
[00:08:32.840 --> 00:08:35.360]  但是唯有神的話是永恆不變的
[00:08:35.360 --> 00:08:38.280]  神已經一早講了不可以做這件事
[00:08:38.280 --> 00:08:39.800]  但是三十四節
[00:08:39.800 --> 00:08:41.880]  有人去重修耶利歌城
[00:08:41.880 --> 00:08:45.720]  所以立根基的時候喪了長子
[00:08:45.720 --> 00:08:49.160]  安門的時候喪了有子
[00:08:49.160 --> 00:08:53.520]  在這個充滿著罪惡和敗壞
[00:08:53.520 --> 00:08:57.640]  和敗假神的一個群體裡面
[00:08:57.640 --> 00:09:00.440]  神去興起先知
[00:09:00.440 --> 00:09:03.720]  興起先知去將人從靈命
[00:09:03.720 --> 00:09:06.080]  和道德敗壞那裡拯救出來
[00:09:06.080 --> 00:09:09.320]  今天我們就會見到這位先知
[00:09:09.320 --> 00:09:10.880]  就是伊利亞
[00:09:10.880 --> 00:09:13.960]  我們一起從伊利亞早期的服事裡面
[00:09:13.960 --> 00:09:14.920]  去學習
[00:09:14.920 --> 00:09:17.360]  從他的生命特質去學習
[00:09:17.360 --> 00:09:18.960]  當我們在這個世代裡面
[00:09:18.960 --> 00:09:23.040]  我們應該怎樣去侍奉我們的上帝呢
[00:09:23.040 --> 00:09:25.560]  所以今天就去到我們的第一點
[00:09:25.560 --> 00:09:26.520]  我們的第一點
[00:09:26.520 --> 00:09:30.600]  是我們要勇敢去回應神的呼召
[00:09:30.600 --> 00:09:34.840]  我們一起去讀第十七章的一到第六節
[00:09:34.840 --> 00:09:35.520]  我們一起讀
[00:09:35.520 --> 00:09:36.880]  一二三
[00:09:36.880 --> 00:09:39.680]  基列寄居的提斯比人
[00:09:39.680 --> 00:09:42.000]  伊利亞對阿哈說
[00:09:42.000 --> 00:09:46.760]  我只著所侍奉永生耶和華以色列的神起誓
[00:09:46.760 --> 00:09:49.240]  這幾年我若不禱告
[00:09:49.240 --> 00:09:51.880]  必不降露不下雨
[00:09:51.880 --> 00:09:55.120]  耶和華的華臨到伊利亞說
[00:09:55.120 --> 00:09:57.600]  你離開這裏往東去
[00:09:57.600 --> 00:10:01.320]  藏在約旦河東邊的基勒溪旁
[00:10:01.320 --> 00:10:03.760]  你要喝那溪裏的水
[00:10:03.760 --> 00:10:07.280]  我已吩咐烏鴉在那裏供養你
[00:10:07.280 --> 00:10:10.360]  於是伊利亞照著耶和華的華
[00:10:10.360 --> 00:10:14.160]  去住在約旦河東的基勒溪旁
[00:10:14.160 --> 00:10:18.000]  烏鴉早晚給他雕餅和肉來
[00:10:18.000 --> 00:10:21.080]  他也喝那溪裏的水
[00:10:21.080 --> 00:10:23.440]  當我們看這段聖經的時候
[00:10:23.440 --> 00:10:26.440]  我們首先去看第一節
[00:10:26.440 --> 00:10:29.640]  其實當我們看第一節的時候
[00:10:29.640 --> 00:10:31.920]  其實伊利亞很勇敢
[00:10:31.920 --> 00:10:34.520]  因為他一開始宣告他侍奉的是誰
[00:10:34.520 --> 00:10:37.280]  他一開始的侍奉是侍奉耶和華
[00:10:37.280 --> 00:10:41.480]  他說我只著所侍奉永生耶和華以色列
[00:10:41.480 --> 00:10:44.240]  去宣告一件事
[00:10:44.240 --> 00:10:48.720]  當他按著所侍奉永生耶和華以色列
[00:10:48.720 --> 00:10:50.320]  去宣告一件事的時候
[00:10:50.320 --> 00:10:53.520]  就代表著這句說話的權柄
[00:10:53.520 --> 00:10:56.480]  和這句說話的真確性
[00:10:56.480 --> 00:10:57.600]  他的宣告是什麼呢
[00:10:57.600 --> 00:11:00.400]  他說這幾年我若不禱告
[00:11:00.400 --> 00:11:03.200]  必不降露不下雨
[00:11:03.200 --> 00:11:04.960]  其實為什麼這麼勇敢呢
[00:11:04.960 --> 00:11:11.040]  因為其實這個宣告是向巴力的勢力範圍作出挑戰
[00:11:11.040 --> 00:11:13.040]  因為原來拜巴力的人
[00:11:13.040 --> 00:11:16.440]  是相信巴力是會叫降雨
[00:11:16.440 --> 00:11:18.880]  和叫農產豐收的神
[00:11:18.880 --> 00:11:22.000]  你對著一個你覺得會降雨和農收豐收的神說
[00:11:22.000 --> 00:11:23.000]  我想告訴你
[00:11:23.000 --> 00:11:24.840]  如果我若不禱告
[00:11:24.840 --> 00:11:27.080]  必不降露不下雨
[00:11:27.080 --> 00:11:32.080]  其實是對巴力的勢力範圍直接作出挑戰
[00:11:32.080 --> 00:11:35.200]  伊利亞來到一個拜巴力的王面前
[00:11:35.200 --> 00:11:36.880]  公然地跟他說
[00:11:36.880 --> 00:11:38.040]  我想告訴你
[00:11:38.040 --> 00:11:40.480]  如果我靠著耶和華我不祈禱
[00:11:40.480 --> 00:11:42.920]  你這個神不會有雨
[00:11:42.920 --> 00:11:45.240]  阿哈一定很害怕
[00:11:45.240 --> 00:11:49.280]  阿哈他覺得他建立了堅強的軍事力量
[00:11:49.280 --> 00:11:52.880]  他覺得他可以有很多商貿的往來
[00:11:52.880 --> 00:11:58.040]  但是他的巴力的祭司不能夠阻止乾旱
[00:11:58.040 --> 00:12:00.080]  他有很多巴力的祭司
[00:12:00.080 --> 00:12:01.840]  但是求不到雨水
[00:12:01.840 --> 00:12:03.600]  這裡伊利亞很勇敢
[00:12:03.600 --> 00:12:06.240]  他去到一個拜別神的君王裡面
[00:12:06.240 --> 00:12:09.320]  去告訴你這個世界只有一位真神
[00:12:09.320 --> 00:12:13.960]  而這個真神比你所拜的是權能大得多
[00:12:13.960 --> 00:12:18.440]  這個就是耶和華以色列的神
[00:12:18.440 --> 00:12:23.960]  當他這樣很勇敢去面對
[00:12:23.960 --> 00:12:25.640]  去侍奉的時候
[00:12:25.640 --> 00:12:27.200]  之後發生什麼事呢
[00:12:27.200 --> 00:12:30.720]  這個王和皇后當然不會放過你
[00:12:30.720 --> 00:12:34.280]  於是耶和華的話就臨到伊利亞
[00:12:34.280 --> 00:12:36.080]  耶路華的話臨到伊利亞
[00:12:36.080 --> 00:12:37.160]  叫他去哪裡
[00:12:37.160 --> 00:12:39.360]  他說你要去東邊去
[00:12:39.360 --> 00:12:42.560]  去到約旦河東邊的基勒溪旁
[00:12:42.560 --> 00:12:46.680]  他要逃避君王和皇后的追捕
[00:12:46.680 --> 00:12:49.120]  但是伊利亞的需要
[00:12:49.120 --> 00:12:51.400]  哪一個能夠提供給他呢
[00:12:51.400 --> 00:12:53.120]  第四節告訴我們
[00:12:53.120 --> 00:12:56.120]  神說你要喝溪裡面的水
[00:12:56.120 --> 00:12:57.160]  還有他說
[00:12:57.160 --> 00:13:00.200]  我已經吩咐烏鴉供養你
[00:13:00.200 --> 00:13:02.280]  如果今天我叫你去一個地方
[00:13:02.280 --> 00:13:05.840]  他跟你說烏鴉會供養你
[00:13:05.840 --> 00:13:07.600]  你去不去啊
[00:13:07.600 --> 00:13:08.400]  你先去吧
[00:13:08.400 --> 00:13:10.840]  我先去是不是
[00:13:10.840 --> 00:13:14.160]  我好像沒聽到神這樣跟我說
[00:13:14.160 --> 00:13:16.320]  其實要很大的信心
[00:13:16.320 --> 00:13:20.360]  他很勇敢去回應神的呼召
[00:13:20.360 --> 00:13:23.640]  去對抗一個拜巴力的皇帝
[00:13:23.640 --> 00:13:26.560]  但是神叫他要去走的時候
[00:13:26.560 --> 00:13:28.840]  告訴他在那裡你喝溪水
[00:13:28.840 --> 00:13:31.360]  還有烏鴉供養你
[00:13:31.360 --> 00:13:33.840]  但是如果我們看第五節
[00:13:33.840 --> 00:13:35.720]  伊利亞的回憶是什麼
[00:13:35.720 --> 00:13:39.000]  伊利亞就照著耶和華的話
[00:13:39.000 --> 00:13:42.760]  去到約旦河東的雞鱗雞棚
[00:13:42.760 --> 00:13:45.240]  但是第六節告訴我們很特別
[00:13:45.240 --> 00:13:46.880]  神有沒有供應他
[00:13:46.880 --> 00:13:48.320]  有
[00:13:48.320 --> 00:13:50.560]  是不是一天供應他一次
[00:13:50.560 --> 00:13:51.960]  不是
[00:13:51.960 --> 00:13:53.560]  早晚都供應他
[00:13:53.560 --> 00:13:54.600]  不單止有水
[00:13:54.600 --> 00:13:55.800]  還有什麼
[00:13:55.800 --> 00:13:57.560]  有肉吃
[00:13:57.560 --> 00:13:59.080]  早晚都有肉吃
[00:13:59.080 --> 00:14:01.720]  大家聽到我聽到有肉吃我就
[00:14:01.720 --> 00:14:04.040]  很重要了
[00:14:04.040 --> 00:14:05.360]  很特別
[00:14:05.360 --> 00:14:08.760]  當他這樣去勇敢回應神的呼召的時候
[00:14:08.760 --> 00:14:14.600]  神的供應帶領和保守都與他同在
[00:14:14.600 --> 00:14:18.280]  所以今天我們都要問我們自己一個問題
[00:14:18.280 --> 00:14:20.840]  就是今天我們有沒有勇敢的
[00:14:20.840 --> 00:14:23.520]  去回應神的呼召
[00:14:23.520 --> 00:14:27.640]  我們在雅根堂都聽過陳牧師的生命見證
[00:14:27.640 --> 00:14:30.680]  這幅照片是陳牧師批准的
[00:14:30.680 --> 00:14:36.800]  因為他說拍得你很好
[00:14:36.800 --> 00:14:39.440]  當然真人更加漂亮
[00:14:39.440 --> 00:14:40.480]  大家看看真人
[00:14:40.480 --> 00:14:43.960]  他一會兒來到前面
[00:14:43.960 --> 00:14:46.680]  說回陳牧師的生命見證
[00:14:46.680 --> 00:14:50.240]  我們知道陳牧師在他事業最高峰的時候
[00:14:50.240 --> 00:14:52.000]  他放棄了原先的工作
[00:14:52.000 --> 00:14:54.480]  因為在他事業最高峰的時候
[00:14:54.480 --> 00:14:57.160]  神呼召他成為一位牧者
[00:14:57.160 --> 00:14:59.760]  我們都聽過師母在報道會的分享
[00:14:59.760 --> 00:15:05.120]  她分享原先牧師的收入是家中的九成半
[00:15:05.120 --> 00:15:08.400]  她打算很開心地賺錢買花帶
[00:15:08.400 --> 00:15:12.000]  但是那時候牧師就回應神的呼召
[00:15:12.000 --> 00:15:14.160]  師母也在報道會分享過
[00:15:14.160 --> 00:15:16.120]  她那時候聽過很多故事
[00:15:16.120 --> 00:15:19.800]  做牧師的子女要穿二手衣服
[00:15:19.800 --> 00:15:20.960]  那怎麼辦呢
[00:15:20.960 --> 00:15:23.240]  但如果大家聽過師母的分享
[00:15:23.240 --> 00:15:26.240]  神奇妙地帶領著師母的工作
[00:15:26.240 --> 00:15:28.200]  加上師母自己的努力
[00:15:28.200 --> 00:15:30.240]  這是陳牧師給我的資料
[00:15:30.240 --> 00:15:32.680]  現在透過師母工作的供應
[00:15:32.680 --> 00:15:35.000]  是家庭收入的八成
[00:15:35.000 --> 00:15:36.960]  給掌聲給人家看 好不好
[00:15:36.960 --> 00:15:42.920]  當陳牧師師母勇敢去回應的時候
[00:15:42.920 --> 00:15:45.800]  神也讓他們看到
[00:15:45.800 --> 00:15:49.560]  他們在生命裡面奇妙的帶領和保守
[00:15:49.560 --> 00:15:50.760]  所以今天我們都要問
[00:15:50.760 --> 00:15:53.640]  今天神給你的呼召又是什麼呢
[00:15:53.640 --> 00:15:57.200]  今天究竟神給你的生命的感動又是什麼呢
[00:15:57.200 --> 00:16:00.520]  但是今天可能當你聽到神的呼召的時候
[00:16:00.520 --> 00:16:03.480]  當你聽到神給你的生命感動的時候
[00:16:03.480 --> 00:16:08.480]  你會不會又有恐懼或者憂慮呢
[00:16:08.480 --> 00:16:10.960]  今天其實我們可能神都給我們
[00:16:10.960 --> 00:16:13.120]  有不同的呼召或者感動
[00:16:13.120 --> 00:16:14.200]  但是有一樣東西
[00:16:14.200 --> 00:16:17.480]  是神呼召我們每一個都要做的
[00:16:17.480 --> 00:16:19.080]  就是在這個世代裡面
[00:16:19.080 --> 00:16:22.520]  我們要作主的門徒
[00:16:22.520 --> 00:16:26.640]  我們藥師客區剛剛開始了第十屆的門女
[00:16:26.640 --> 00:16:28.360]  而在第十屆的門女裡面
[00:16:28.360 --> 00:16:32.320]  我們再一次去確認今天一個門徒的定義
[00:16:32.320 --> 00:16:34.720]  我們一起看那本書裡面這麼說的
[00:16:34.720 --> 00:16:39.960]  門徒是跟耶穌建立一個終身信服的關係
[00:16:39.960 --> 00:16:41.920]  這個世代裡面可能有很多人覺得
[00:16:41.920 --> 00:16:45.560]  為什麼我要跟耶穌建立一個終身信服的關係呢
[00:16:45.560 --> 00:16:46.320]  為什麼我不喜歡
[00:16:46.320 --> 00:16:47.800]  我喜歡怎樣就怎樣呢
[00:16:47.800 --> 00:16:49.280]  但是今天作為一個門徒
[00:16:49.280 --> 00:16:53.400]  是跟耶穌建立一個終身信服的關係
[00:16:53.400 --> 00:16:54.880]  另外今天作為門徒
[00:16:54.880 --> 00:16:59.400]  你的生命會越來越像
[00:16:59.400 --> 00:17:00.640]  誰啊
[00:17:00.640 --> 00:17:03.480]  耶穌 不像你旁邊那個
[00:17:03.480 --> 00:17:04.880]  你旁邊那個可能會越像耶穌
[00:17:04.880 --> 00:17:06.160]  你又越來越像耶穌
[00:17:06.160 --> 00:17:08.840]  但是今天也有很多人說
[00:17:08.840 --> 00:17:11.320]  今天我喜歡怎樣就怎樣的
[00:17:11.320 --> 00:17:13.520]  好像某一個運動品牌一樣
[00:17:13.520 --> 00:17:14.880]  Just do it
[00:17:14.880 --> 00:17:17.960]  為什麼我不可以今天我做什麼你都要接受我呢
[00:17:17.960 --> 00:17:19.720]  耶穌是講愛的
[00:17:19.720 --> 00:17:20.920]  耶穌是講愛
[00:17:20.920 --> 00:17:22.840]  那我喜歡怎樣就怎樣
[00:17:22.840 --> 00:17:24.440]  你都要愛我的
[00:17:24.440 --> 00:17:25.520]  是不是
[00:17:25.520 --> 00:17:31.200]  買門徒是我們的生命越來越像耶穌
[00:17:31.200 --> 00:17:36.280]  然後今天神國的價值觀要成為我們的價值觀
[00:17:36.280 --> 00:17:39.320]  但是今天很多人說我喜歡我自己的價值觀
[00:17:39.320 --> 00:17:40.560]  就是我的價值觀
[00:17:40.560 --> 00:17:42.440]  我有我的價值觀
[00:17:42.440 --> 00:17:45.200]  但是原來今天做門徒不是這樣
[00:17:45.200 --> 00:17:48.120]  同樣原來今天作為門徒
[00:17:48.120 --> 00:17:50.160]  原來是怎樣啊
[00:17:50.160 --> 00:17:54.000]  我們要在家庭 職場 教會
[00:17:54.000 --> 00:17:58.160]  和社會去進入神的計劃
[00:17:58.160 --> 00:17:59.200]  很多時候我們信耶穌
[00:17:59.200 --> 00:18:03.440]  我們很想耶穌你就完成我自己的計劃
[00:18:03.440 --> 00:18:05.760]  但是今天原來作為門徒
[00:18:05.760 --> 00:18:07.960]  是你在你的家庭
[00:18:07.960 --> 00:18:09.520]  你在你的職場
[00:18:09.520 --> 00:18:10.840]  你在你的教會
[00:18:10.840 --> 00:18:11.880]  你在你的社會
[00:18:11.880 --> 00:18:14.080]  進入神的計劃
