
[00:00:00.000 --> 00:00:05.600]  有一個老人家就知道自己將要離世的日子近了
[00:03:30.600 --> 00:03:32.000]  第一個事實
[00:03:32.000 --> 00:03:34.200]  生命的次序
[00:03:34.200 --> 00:03:35.800]  第二十三節告訴我們
[00:03:35.800 --> 00:03:36.500]  主耶穌說
[00:03:36.500 --> 00:03:39.200]  因為生命勝於飲食
[00:03:39.200 --> 00:03:42.100]  身體勝於衣裳
[00:03:42.100 --> 00:03:43.500]  什麼意思?
[00:03:43.500 --> 00:03:45.000]  為什麼?
[00:03:45.000 --> 00:03:46.500]  我想大家想像一下
[00:03:46.500 --> 00:03:48.000]  你現在去買衣服
[00:03:48.000 --> 00:03:51.300]  看到一件很漂亮很漂亮的衣服
[00:03:51.300 --> 00:03:52.000]  要怎麼做?
[00:03:52.000 --> 00:03:53.300]  馬上去試身
[00:03:53.300 --> 00:03:54.000]  穿上去
[00:03:54.000 --> 00:03:56.000]  你發覺拉不到拉鍊
[00:03:56.000 --> 00:04:00.600]  在某個地方拉到上去拉不到
[00:04:00.600 --> 00:04:02.300]  你會怎麼做?
[00:04:02.300 --> 00:04:03.800]  換一件大碼
[00:04:03.800 --> 00:04:05.600]  或者去修改裁縫
[00:04:05.600 --> 00:04:06.700]  去改大它
[00:04:06.700 --> 00:04:09.200]  或者找另一件
[00:04:09.200 --> 00:04:10.400]  你從來有沒有想過
[00:04:10.400 --> 00:04:11.700]  或者聽過有人這樣說
[00:04:11.700 --> 00:04:15.000]  那個地方拉不到拉鍊
[00:04:15.000 --> 00:04:17.600]  拿把刀過了那塊肉
[00:04:17.600 --> 00:04:19.600]  那就拉到了
[00:04:19.600 --> 00:04:21.900]  會不會這樣做?
[00:04:21.900 --> 00:04:24.200]  沒有人會這樣做是不是?
[00:04:24.200 --> 00:04:26.300]  同樣
[00:04:26.300 --> 00:04:29.500]  沒有人會因為飲食
[00:04:29.500 --> 00:04:31.200]  而犧牲生命
[00:04:31.200 --> 00:04:32.900]  是不是?
[00:04:32.900 --> 00:04:33.600]  更加重要
[00:04:33.600 --> 00:04:35.000]  主耶穌這裡所說到的生命
[00:04:35.000 --> 00:04:36.600]  不單是今生的生命
[00:04:36.600 --> 00:04:37.700]  主耶穌所說的生命
[00:04:37.700 --> 00:04:40.900]  也包括來生永生
[00:04:40.900 --> 00:04:42.400]  所以主耶穌所說的就是
[00:04:42.400 --> 00:04:46.500]  不要單是顧及眼前物質的需要
[00:04:46.500 --> 00:04:49.500]  而忽略了永恆生命的需要
[00:04:49.500 --> 00:04:52.300]  這是一個生命的次序
[00:04:52.300 --> 00:04:53.500]  主耶穌提醒我們
[00:04:53.500 --> 00:04:59.300]  千萬不要幻想生命的近視症
[00:04:59.300 --> 00:05:00.800]  不要變得近視
[00:05:00.800 --> 00:05:04.000]  我們需要擴闊我們的人生視野
[00:05:04.000 --> 00:05:05.600]  放眼永恆
[00:05:05.600 --> 00:05:07.100]  因為主耶穌賜給我們
[00:05:07.100 --> 00:05:08.300]  就是一個永恆的生命
[00:05:08.300 --> 00:05:13.300]  第二個事實是生命的價值
[00:05:13.300 --> 00:05:14.300]  主耶穌說
[00:05:14.300 --> 00:05:16.400]  你想一下烏鴉也不種也不收
[00:05:16.400 --> 00:05:20.300]  它沒有倉庫也不會去儲糧
[00:05:20.300 --> 00:05:23.800]  但是神尚且養活它
[00:05:23.800 --> 00:05:25.800]  你們所有的世人
[00:05:25.800 --> 00:05:29.400]  比飛鳥貴重得多了
[00:05:29.400 --> 00:05:33.100]  主耶穌這裡並不是建議我們不用工作
[00:05:33.100 --> 00:05:34.000]  千萬不要誤會
[00:05:34.000 --> 00:05:36.500]  神不是要我們不工作
[00:05:36.500 --> 00:05:37.500]  神是要指出
[00:05:37.500 --> 00:05:40.600]  我們在創造主的面前
[00:05:40.600 --> 00:05:44.200]  人的價值遠比烏鴉離得寶貴
[00:05:44.200 --> 00:05:50.000]  如果烏鴉不需要憂慮它的生活
[00:05:50.000 --> 00:05:51.100]  那就是說
[00:05:51.100 --> 00:05:53.300]  耶穌告訴我們
[00:05:53.300 --> 00:05:57.100]  人只要在神的創造設計裡面
[00:05:57.100 --> 00:05:58.500]  盡我們的能力
[00:05:58.500 --> 00:06:02.100]  履行受造者的責任
[00:06:02.100 --> 00:06:03.400]  當我們這麼做的時候
[00:06:03.400 --> 00:06:05.600]  我們不需要也不應該憂慮
[00:06:05.600 --> 00:06:06.700]  為什麼?
[00:06:06.700 --> 00:06:08.500]  因為神說得清清楚楚
[00:06:08.500 --> 00:06:11.700]  祂就是我們的供應者
[00:06:11.700 --> 00:06:14.100]  所以大家想一想
[00:06:14.100 --> 00:06:18.700]  就好像一個很盡責的地上父親
[00:06:18.700 --> 00:06:23.300]  祂會為祂的兒女供應祂們物質的需要
[00:06:23.300 --> 00:06:25.600]  第三個事實
[00:06:25.600 --> 00:06:28.300]  生命的限制
[00:06:28.300 --> 00:06:29.500]  主耶穌說
[00:06:29.500 --> 00:06:32.900]  沒有一個人能夠用思慮
[00:06:32.900 --> 00:06:36.700]  讓自己的壽數多加一刻
[00:06:36.700 --> 00:06:40.900]  雖然大家都看過很多勵志片
[00:06:40.900 --> 00:06:42.700]  命運在我手中
[00:06:42.700 --> 00:06:44.600]  歌仔都能唱
[00:06:44.600 --> 00:06:48.000]  我們掌握我們自己的命運
[00:06:48.000 --> 00:06:49.400]  不過相信大家活到這個年紀
[00:06:49.400 --> 00:06:53.800]  大概都會認同就是
[00:06:53.800 --> 00:06:59.800]  努力並不一定保證成功
[00:06:59.800 --> 00:07:02.200]  中國人說得很好
[00:07:02.200 --> 00:07:05.100]  一令二運三風水
[00:07:05.100 --> 00:07:06.300]  下一句是什麼?
[00:07:06.300 --> 00:07:09.200]  四積陰德五讀書
[00:07:09.200 --> 00:07:15.100]  所以在中國五千年的智慧裏面
[00:07:15.100 --> 00:07:18.700]  我們很清楚我們需要讀書
[00:07:18.700 --> 00:07:19.800]  所以每逢星期六、日
[00:07:19.800 --> 00:07:23.000]  立刻送自己去補習社
[00:07:23.000 --> 00:07:25.700]  不過如果你覺得讀書
[00:07:25.700 --> 00:07:30.400]  是等於成功的人生的時候
[00:07:30.400 --> 00:07:32.300]  我猜大概我們都會失望
[00:07:32.300 --> 00:07:34.200]  為什麼?
[00:07:34.200 --> 00:07:36.600]  五千年的智慧在讀書之前有什麼?
[00:07:36.600 --> 00:07:40.500]  讀書之前有命運、風水、陰德
[00:07:40.500 --> 00:07:43.300]  但基督徒不相信成功
[00:07:43.300 --> 00:07:48.600]  是在乎命運、風水、陰德
[00:07:48.600 --> 00:07:54.500]  所以無論你從哪個角度去看人生
[00:07:54.500 --> 00:07:56.300]  我們總會認同一個事實
[00:07:56.300 --> 00:08:02.800]  就是我們不能夠控制人生所有的事情
[00:08:02.800 --> 00:08:11.300]  在這裏主耶穌說誰能夠用斯雷史受數多加一刻呢?
[00:08:11.300 --> 00:08:12.800]  或者你會問
[00:08:12.800 --> 00:08:15.500]  不是啊,現在的科技這麼先進
[00:08:15.500 --> 00:08:18.300]  醫療這麼厲害
[00:08:18.300 --> 00:08:21.800]  我們總是可以靠醫學
[00:08:21.800 --> 00:08:24.800]  來延長壽命一點
[00:08:24.800 --> 00:08:28.600]  不過我相信大家都很明白主耶穌的意思
[00:08:28.600 --> 00:08:31.800]  當人生的大限來到的時候
[00:08:31.800 --> 00:08:38.000]  沒有一個人能夠使受數多加一刻
[00:08:38.000 --> 00:08:44.300]  有一次有一對老人家經常搬家
[00:08:44.300 --> 00:08:45.700]  搬得很快、很密
[00:08:45.700 --> 00:08:48.700]  每隔幾個月、幾個星期就搬家一次
[00:08:48.700 --> 00:08:51.200]  連子女都不知道他們搬到哪裏
[00:08:51.200 --> 00:08:52.800]  最後很辛苦
[00:08:52.800 --> 00:08:54.600]  子女終於找到他們的父母
[00:08:54.600 --> 00:08:56.800]  子女就問父親
[00:08:56.800 --> 00:08:59.900]  爸爸,為什麼你搬得這麼密、這麼快?
[00:08:59.900 --> 00:09:01.700]  又不告訴我們搬到哪裏
[00:09:01.700 --> 00:09:04.800]  爸爸支吾以對,不告訴子女
[00:09:04.800 --> 00:09:06.000]  子女就問媽媽
[00:09:06.000 --> 00:09:09.100]  媽媽,為什麼你們搬得這麼密?
[00:09:09.100 --> 00:09:12.200]  媽媽就說,你爸爸怕死
[00:09:12.200 --> 00:09:14.300]  子女很奇怪
[00:09:14.300 --> 00:09:17.000]  死跟搬家有什麼關係?
[00:09:17.000 --> 00:09:20.800]  你爸爸說,他年紀大了
[00:09:20.800 --> 00:09:24.800]  遲早牛頭馬面就會找人來抓他
[00:09:24.800 --> 00:09:26.800]  不斷搬,不斷搬
[00:09:26.800 --> 00:09:28.600]  等牛頭馬面來到的時候
[00:09:28.600 --> 00:09:31.000]  地址對,為什麼不見人?
[00:09:31.000 --> 00:09:32.800]  不要緊,他找了土地公
[00:09:32.800 --> 00:09:34.400]  土地公說,我也不知道
[00:09:34.400 --> 00:09:36.200]  早兩天他還在
[00:09:36.200 --> 00:09:39.500]  他沒有交代
[00:09:39.500 --> 00:09:40.400]  就是這樣
[00:09:40.400 --> 00:09:45.400]  你爸爸就想將授數多加一刻
[00:09:45.400 --> 00:09:47.000]  這是一個笑話
[00:09:47.000 --> 00:09:50.600]  不過,我們都很明白一件事
[00:09:50.600 --> 00:09:54.000]  當人生的大限來到的時候
[00:09:54.000 --> 00:09:59.100]  沒有一個人能夠將自己的授數多加一刻
[00:09:59.100 --> 00:10:01.600]  大家要留意一件事
[00:10:01.600 --> 00:10:05.300]  主要是要形容,使授數多加一刻是什麼?
[00:10:05.300 --> 00:10:07.200]  是最小的事
[00:10:07.200 --> 00:10:08.200]  你們都弄錯了
[00:10:08.200 --> 00:10:09.500]  有沒有搞錯?
[00:10:09.500 --> 00:10:12.200]  讓人的生命可以多加一刻
[00:10:12.200 --> 00:10:13.600]  怎麼會是最小的事?
[00:10:13.600 --> 00:10:14.800]  如果不是不可能的話
[00:10:14.800 --> 00:10:16.700]  現在都是極難的事
[00:10:16.700 --> 00:10:18.200]  為什麼?
[00:10:18.200 --> 00:10:20.900]  因為我們都是受造之物
[00:10:20.900 --> 00:10:22.900]  唯有創天造地的神
[00:10:22.900 --> 00:10:26.500]  對他來說,這是一件小事
[00:10:26.500 --> 00:10:29.500]  一件很小的事情
[00:10:29.500 --> 00:10:30.500]  所以我們需要明白
[00:10:30.500 --> 00:10:33.000]  也需要接受生命的限制
[00:10:33.000 --> 00:10:35.600]  我們是受造之物
[00:10:35.600 --> 00:10:39.500]  為了一些我們不能夠完全掌控的事情而憂慮
[00:10:39.500 --> 00:10:42.100]  這是一個途然
[00:10:42.100 --> 00:10:47.700]  也是羞辱了神的榮耀
[00:10:47.700 --> 00:10:48.700]  想像一下
[00:10:48.700 --> 00:10:50.900]  如果你是一個很有錢很有錢的人
[00:10:50.900 --> 00:10:56.200]  但是你的子女經常擔心你餵不飽他們
[00:10:56.200 --> 00:10:59.800]  我相信這絕對不是一個光榮的感受
[00:10:59.800 --> 00:11:01.700]  第四個事實
[00:11:01.700 --> 00:11:04.900]  生命是短暫的
[00:11:04.900 --> 00:11:06.400]  比起人的生命
[00:11:06.400 --> 00:11:09.400]  花草的壽命更短
[00:11:09.400 --> 00:11:11.200]  但是耶穌說
[00:11:11.200 --> 00:11:15.400]  縱然是花草短暫的時間
[00:11:15.400 --> 00:11:19.400]  神仍然來裝飾他們
[00:11:19.400 --> 00:11:21.000]  這告訴我們
[00:11:21.000 --> 00:11:23.000]  人的生命
[00:11:23.000 --> 00:11:26.800]  既寶貴但是也短暫
[00:11:26.800 --> 00:11:29.200]  不過如果大家沒有經歷過
[00:11:29.200 --> 00:11:31.700]  或者不覺得生命短暫的時候
[00:11:31.700 --> 00:11:32.800]  大概
[00:11:32.800 --> 00:11:35.300]  你要麼就是生無可戀
[00:11:35.300 --> 00:11:39.100]  要麼就是還沒過四十
[00:11:39.100 --> 00:11:39.800]  為什麼?
[00:11:39.800 --> 00:11:41.300]  我自己經驗
[00:11:41.300 --> 00:11:42.400]  在二、三十歲的時候
[00:11:42.400 --> 00:11:44.100]  從來都不覺得時間過得快
[00:11:44.100 --> 00:11:45.600]  因為那時候忙於搏殺
[00:11:45.600 --> 00:11:47.000]  追女生等等
[00:11:47.000 --> 00:11:49.200]  但是人到四十的時候
[00:11:49.200 --> 00:11:52.800]  你會開始覺得時間過得這麼快
[00:11:52.800 --> 00:11:54.600]  到五十的時候
[00:11:54.600 --> 00:11:58.800]  覺得這個時間過得很快
[00:11:58.800 --> 00:12:00.000]  到六十的時候
[00:12:00.000 --> 00:12:01.500]  時間過得超快
[00:12:01.500 --> 00:12:04.000]  到七十覺得極快
[00:12:04.000 --> 00:12:05.600]  到八十
[00:12:05.600 --> 00:12:09.400]  開始嘗試忘記時間過得快不快
[00:12:09.400 --> 00:12:10.800]  到九十
[00:12:10.800 --> 00:12:12.800]  成功地什麼都不記得了
[00:12:12.800 --> 00:12:16.700]  時間過得快慢沒有關係
[00:12:16.700 --> 00:12:20.600]  神人摩西哥很清楚生命的事實
[00:12:20.600 --> 00:12:23.000]  他知道很清楚生命的限制和短暫
[00:12:23.000 --> 00:12:25.200]  所以他在詩篇這麼說
[00:12:25.200 --> 00:12:26.200]  他說在你看來
[00:12:26.200 --> 00:12:28.300]  在神下在你看來
[00:12:28.300 --> 00:12:30.200]  千年如已過的一天
[00:12:30.200 --> 00:12:33.300]  猶如夜間的一更
[00:12:33.300 --> 00:12:35.300]  你叫他們如水沖去
[00:12:35.300 --> 00:12:37.000]  他們便如睡一覺
[00:12:37.000 --> 00:12:38.400]  早晨
[00:12:38.400 --> 00:12:40.300]  他們如生長的草
[00:12:40.300 --> 00:12:41.700]  早晨發芽生長
[00:12:41.700 --> 00:12:44.600]  但是晚間割下枯乾
[00:12:44.600 --> 00:12:45.800]  神下求你指教我們
[00:12:45.800 --> 00:12:48.400]  應該怎麼數算自己的日子
[00:12:48.400 --> 00:12:51.400]  好叫我們得著智慧的心
[00:12:51.400 --> 00:12:53.800]  神下求你使我們早早
[00:12:53.800 --> 00:12:55.200]  飽得你的慈愛
[00:12:55.200 --> 00:12:58.000]  以致我們一生一世
[00:12:58.000 --> 00:13:01.000]  可以歡呼喜樂
[00:13:01.000 --> 00:13:04.700]  摩西在求神賜他智慧的心
[00:13:04.700 --> 00:13:05.400]  為的是什麼
[00:13:05.400 --> 00:13:08.500]  為的是可以享受神的慈愛
[00:13:08.500 --> 00:13:10.500]  一生歡呼喜樂
[00:13:10.500 --> 00:13:11.400]  好了我問大家
[00:13:11.400 --> 00:13:15.200]  既然這個智慧的心這麼重要的時候
[00:13:15.200 --> 00:13:17.200]  什麼叫智慧的心
[00:13:17.200 --> 00:13:19.800]  你有這個智慧的心
[00:13:19.800 --> 00:13:22.000]  主義叔跟他的門徒說
[00:13:22.000 --> 00:13:25.600]  你們要求他的國
[00:13:25.600 --> 00:13:29.400]  這樣你就必須用這些東西
[00:13:29.400 --> 00:13:31.200]  神就會賜給你們
[00:13:31.200 --> 00:13:34.400]  因為你們的父是知道的
[00:13:34.400 --> 00:13:36.000]  這個經文所謂的他的國
[00:13:36.000 --> 00:13:39.000]  很明顯是指神的國或者天國
[00:13:39.000 --> 00:13:41.800]  那我問什麼叫求他的國
[00:13:41.800 --> 00:13:42.900]  什麼意思呢
[00:13:42.900 --> 00:13:45.400]  英文那個字是seek
[00:13:45.400 --> 00:13:46.600]  就是尋找
[00:13:46.600 --> 00:13:48.900]  這個尋找跟二十九節那個
[00:13:48.900 --> 00:13:49.800]  找東西吃
[00:13:49.800 --> 00:13:51.000]  找好東西喝
[00:13:51.000 --> 00:13:53.500]  是同一個字來的
[00:13:53.500 --> 00:13:55.500]  很明顯這個意思就是說
[00:13:55.500 --> 00:13:58.100]  主義叔說不要投放我們的人生
[00:13:58.100 --> 00:14:00.100]  單是追求物質
[00:14:00.100 --> 00:14:02.600]  而我們更加重要的是追求天國
[00:14:02.600 --> 00:14:03.100]  為什麼
[00:14:03.100 --> 00:14:06.300]  因為天國比物質更加有價值
[00:14:06.300 --> 00:14:07.500]  我們需要留意在這裡
[00:14:07.500 --> 00:14:12.500]  主義叔並沒有否定物質需要
[00:14:12.500 --> 00:14:14.600]  但是主義叔在這裡強調
[00:14:14.600 --> 00:14:18.100]  人如果單是追求地上的財富
[00:14:18.100 --> 00:14:21.100]  而忘記天上的財寶的時候
[00:14:21.100 --> 00:14:23.900]  神在提醒我們要小心
[00:14:23.900 --> 00:14:26.200]  神是知道我們每一個人的需要
[00:14:26.200 --> 00:14:27.200]  神知道
[00:14:27.200 --> 00:14:29.200]  而且祂也有能力
[00:14:29.200 --> 00:14:31.000]  因為祂就是那個創造者
[00:14:31.000 --> 00:14:33.600]  祂就是那個供應者
[00:14:33.600 --> 00:14:35.900]  所以當我們來到神的面前
[00:14:35.900 --> 00:14:38.800]  如同一個小孩去到父親面前的時候
[00:14:38.800 --> 00:14:39.600]  耶穌要說什麼
[00:14:39.600 --> 00:14:44.300]  耶穌就說這些東西就必加給你們
[00:14:44.300 --> 00:14:48.800]  當我們將生命的次序排放好的時候
[00:14:48.800 --> 00:14:54.300]  不單止神說我們不需要憂慮地上的物質
[00:14:54.300 --> 00:14:57.400]  祂也更加進一步告訴我們
[00:14:57.400 --> 00:15:04.100]  神天父是樂意將國賜給我們信祂的人
[00:15:04.100 --> 00:15:05.500]  上個星期我跟大家說到
[00:15:05.500 --> 00:15:06.600]  如果大家記得的話
[00:15:06.600 --> 00:15:09.700]  上個星期我講到神不是一個獨裁者
[00:15:09.700 --> 00:15:13.600]  神不會隨意無無理據地一腳踢我們下地獄的
[00:15:13.600 --> 00:15:16.200]  而在這一段經文裡面
[00:15:16.200 --> 00:15:17.400]  告訴我們
[00:15:17.400 --> 00:15:21.300]  天父也不是一個孤寒才主
[00:15:21.300 --> 00:15:25.400]  祂不會將祂的豐盛抱著不給我們
[00:15:25.400 --> 00:15:30.400]  反而是很樂意將國賜給我們
[00:15:30.400 --> 00:15:33.200]  當我們明白了這個事實的時候
[00:15:33.200 --> 00:15:39.300]  我們就在這個明白裡面得著智慧的心
[00:15:39.300 --> 00:15:41.400]  智慧的心容讓我們
[00:15:41.400 --> 00:15:43.500]  將我們的人生焦點
[00:15:43.500 --> 00:15:48.100]  從一個暫時短暫有限的人生世界裡面
[00:15:48.100 --> 00:15:51.400]  轉移到一個豐盛永恆的國度
[00:15:51.400 --> 00:15:54.400]  這個就是智慧的心
[00:15:54.400 --> 00:15:55.300]  好了
[00:15:55.300 --> 00:15:56.900]  經過耶穌再講下去的時候
[00:15:56.900 --> 00:15:59.200]  就講了一句很可怕的話
[00:15:59.200 --> 00:16:02.700]  祂說你們要變成所有的洲際人
[00:16:02.700 --> 00:16:04.800]  慘了,沒有了財富
[00:16:04.800 --> 00:16:06.400]  賣也要賣幾個月
[00:16:06.400 --> 00:16:07.100]  是不是這個意思?
[00:16:07.100 --> 00:16:08.400]  是不是要我們賣光所有的東西?
[00:16:08.400 --> 00:16:10.000]  你說奇怪了
[00:16:10.000 --> 00:16:13.400]  這個要求近乎是不可能的
[00:16:13.400 --> 00:16:16.700]  而且耶穌從來沒有強調過
[00:16:16.700 --> 00:16:20.500]  說要建立一個財富坤等的世界
[00:16:20.500 --> 00:16:25.400]  為什麼要我們賣光所有的東西洲際窮人?
[00:16:25.400 --> 00:16:26.400]  記住
[00:16:26.400 --> 00:16:28.700]  當我們去讀到一兩節的經文
[00:16:28.700 --> 00:16:31.500]  很難解釋的時候我們怎麼做?
[00:16:31.500 --> 00:16:34.500]  我們要從整個聖經的教導
[00:16:34.500 --> 00:16:38.100]  來看回這一兩節難解的經文
[00:16:38.100 --> 00:16:40.600]  如果我們看另外一處的地方
[00:16:40.600 --> 00:16:42.200]  主耶穌在馬太虎有這麼說
[00:16:42.200 --> 00:16:44.700]  如果你的右眼叫你跌倒
[00:16:44.700 --> 00:16:46.400]  刮你出來
[00:16:46.400 --> 00:16:48.100]  你的右手叫你跌倒
[00:16:48.100 --> 00:16:50.000]  砍它下來
[00:16:50.000 --> 00:16:52.700]  你失去百體中的一體
[00:16:52.700 --> 00:16:59.300]  好過你全身進入地獄
[00:16:59.300 --> 00:17:02.100]  其實這兩段的經文
[00:17:02.100 --> 00:17:03.600]  講的都是同一樣東西
[00:17:03.600 --> 00:17:07.100]  主耶穌是用一個誇張的方式
[00:17:07.100 --> 00:17:09.300]  來將我們的注意力
[00:17:09.300 --> 00:17:11.900]  放在靈魂的重要性上
[00:17:11.900 --> 00:17:13.100]  我們的靈魂
[00:17:13.100 --> 00:17:14.900]  我們的永恆的需要
[00:17:14.900 --> 00:17:19.500]  遠比我們地上的需要大為重要
[00:17:19.500 --> 00:17:22.200]  所以如果地上的財富
[00:17:22.200 --> 00:17:23.700]  使我們忘記
[00:17:23.700 --> 00:17:29.200]  或者完全不注重神的國度的時候
[00:17:29.200 --> 00:17:31.400]  主耶穌說賣光它們
[00:17:31.400 --> 00:17:34.400]  因為地上的財富
[00:17:34.400 --> 00:17:38.800]  比起天上的財富算不得什麼
[00:17:38.800 --> 00:17:40.400]  大家留意
[00:17:40.400 --> 00:17:46.100]  除非是神一個特別的啟示
[00:17:46.100 --> 00:17:48.600]  否則神從來沒有要求
[00:17:48.600 --> 00:17:50.200]  每一個信祂的人
[00:17:50.200 --> 00:17:53.600]  變賣所有的家財
[00:17:53.600 --> 00:17:55.600]  所以記住
[00:17:55.600 --> 00:18:00.000]  千萬不要因為這一兩節的經文
[00:18:00.000 --> 00:18:09.800]  賣光所有的東西給窮人
[00:18:09.800 --> 00:18:15.600]  當然神有特別個別的啟示
[00:18:15.600 --> 00:18:17.800]  因為這兩節的經文並不是這樣的意思
[00:18:17.800 --> 00:18:19.600]  如果不是字面解釋
[00:18:19.600 --> 00:18:22.100]  那我如何理解這兩節的經文呢?
[00:18:22.100 --> 00:18:24.400]  主耶穌有一次講了一個故事
[00:18:24.400 --> 00:18:27.800]  記載在《路加福香》第十六章
[00:18:27.800 --> 00:18:30.200]  有一個財主的管家
[00:18:30.200 --> 00:18:34.200]  他知道他的老闆要解僱他
[00:18:34.200 --> 00:18:35.400]  他做錯事了
[00:18:35.400 --> 00:18:36.600]  這個管家就說
