
[00:00:00.000 --> 00:00:04.000]  在二零一八年第一日
[00:12:05.000 --> 00:12:07.000]  你一定要搞清楚
[00:12:07.000 --> 00:12:09.000]  他的立場是什麼
[00:12:09.000 --> 00:12:11.000]  站在我們這邊的
[00:12:11.000 --> 00:12:13.000]  我們就多一個盟友
[00:12:13.000 --> 00:12:15.000]  站在敵人那邊的
[00:12:15.000 --> 00:12:18.000]  我們就多一個敵人
[00:12:18.000 --> 00:12:22.000]  很多時候我們都想
[00:12:22.000 --> 00:12:25.000]  上帝是站在我們這邊
[00:12:25.000 --> 00:12:29.000]  因為我們覺得我們做的總是對的
[00:12:29.000 --> 00:12:31.000]  其他人就是錯的
[00:12:31.000 --> 00:12:34.000]  或者我們覺得我們自己就是公義的
[00:12:34.000 --> 00:12:38.000]  不同意我們的人就是不公義的
[00:12:38.000 --> 00:12:41.000]  我想大家留意一下
[00:12:41.000 --> 00:12:43.000]  上帝的回答是什麼呢
[00:12:43.000 --> 00:12:47.000]  對於約書亞這個問題
[00:12:47.000 --> 00:12:49.000]  十四節的上半節那裡說
[00:12:49.000 --> 00:12:53.000]  八時的我來
[00:12:53.000 --> 00:13:00.000]  是要作耶和華軍隊的元帥
[00:13:00.000 --> 00:13:03.000]  我們的上帝不是幫這邊
[00:13:03.000 --> 00:13:05.000]  或者幫那邊的上帝
[00:13:05.000 --> 00:13:09.000]  我們的上帝是一個有絕對主權
[00:13:09.000 --> 00:13:13.000]  有絕對能力的上帝
[00:13:13.000 --> 00:13:15.000]  我們現在的侍奉
[00:13:15.000 --> 00:13:17.000]  我們所做的一切
[00:13:17.000 --> 00:13:22.000]  都是為了成就上帝的目的
[00:13:22.000 --> 00:13:29.000]  而不是要上帝去成就我們的目的
[00:13:29.000 --> 00:13:30.000]  弟兄姊妹
[00:13:30.000 --> 00:13:32.000]  如果我們將我們的目的
[00:13:32.000 --> 00:13:36.000]  當作是上帝的目的
[00:13:36.000 --> 00:13:38.000]  如果我們將我們的公義
[00:13:38.000 --> 00:13:40.000]  當作是上帝的公義
[00:13:40.000 --> 00:13:44.000]  以為上帝會站在我們這邊的時候
[00:13:44.000 --> 00:13:47.000]  我們注定失敗
[00:13:47.000 --> 00:13:53.000]  我們所做的也都一定是徒然的
[00:13:53.000 --> 00:13:57.000]  因為主權在上帝的手中
[00:13:57.000 --> 00:14:04.000]  所以是我們要站在上帝那一邊
[00:14:04.000 --> 00:14:07.000]  我們要明白祂的心意
[00:14:07.000 --> 00:14:13.000]  而不是我們要上帝站在我們這一邊
[00:14:13.000 --> 00:14:15.000]  弟兄姊妹
[00:14:15.000 --> 00:14:18.000]  請問今天你明不明白
[00:14:18.000 --> 00:14:21.000]  上帝在你生命當中
[00:14:21.000 --> 00:14:23.000]  給你的召命
[00:14:23.000 --> 00:14:26.000]  在你生命裡面的計劃是什麼
[00:14:26.000 --> 00:14:34.000]  從而你是願意去忠心去跟隨祂
[00:14:34.000 --> 00:14:37.000]  或者我們從另外一段經文
[00:14:37.000 --> 00:14:41.000]  我們會更加明白這個意思
[00:14:41.000 --> 00:14:44.000]  在生命記的第九章
[00:14:44.000 --> 00:14:47.000]  第四和第五節
[00:14:47.000 --> 00:14:50.000]  或者我請大家一起讀出
[00:15:11.000 --> 00:15:21.000]  聖經是這樣提醒我們
[00:15:21.000 --> 00:15:28.000]  耶和華將我領進來得者地
[00:15:28.000 --> 00:15:34.000]  不是因為我們的義
[00:15:34.000 --> 00:15:36.000]  我們的神是信實的
[00:15:36.000 --> 00:15:38.000]  是守約的
[00:15:38.000 --> 00:15:42.000]  當日他向以色列民所說的話
[00:15:42.000 --> 00:15:47.000]  同樣今日也是向我們每一個人說話
[00:15:47.000 --> 00:15:53.000]  今日有很多基督徒都是自我忠心
[00:15:53.000 --> 00:15:56.000]  可能有人的心會這樣想
[00:15:56.000 --> 00:15:59.000]  你看看因為我多麼的委身
[00:15:59.000 --> 00:16:02.000]  你看看這個時宮發展得多好
[00:16:02.000 --> 00:16:04.000]  如果不是因為我的經驗
[00:16:04.000 --> 00:16:06.000]  不是因為我的策略
[00:16:06.000 --> 00:16:08.000]  如果不是由我來帶領
[00:16:08.000 --> 00:16:11.000]  那個時宮早已散了
[00:16:11.000 --> 00:16:16.000]  是不是真的這樣
[00:16:16.000 --> 00:16:20.000]  上帝他怕那些以色列人還未聽得明白
[00:16:20.000 --> 00:16:24.000]  於是他繼續在生命記九章六節說
[00:16:24.000 --> 00:16:30.000]  你當知道耶和華你神將這美地賜你為業
[00:16:30.000 --> 00:16:33.000]  並不是因你的義
[00:16:33.000 --> 00:16:40.000]  你本是硬著頸汗的百姓
[00:16:40.000 --> 00:16:42.000]  弟兄姊妹很多時候
[00:16:42.000 --> 00:16:51.000]  我們都是硬著頸汗的百姓
[00:16:51.000 --> 00:16:53.000]  我們都是自我忠心
[00:16:53.000 --> 00:16:56.000]  如果不是上帝的恩典
[00:16:56.000 --> 00:17:02.000]  我們的侍奉是不會有果效的
[00:17:02.000 --> 00:17:05.000]  我們的視野角度的轉變
[00:17:05.000 --> 00:17:09.000]  除了從環境轉到上帝身上
[00:17:09.000 --> 00:17:13.000]  也要從自己轉到上帝的身上
[00:17:13.000 --> 00:17:18.000]  千萬不要將自己看得太重要
[00:17:18.000 --> 00:17:23.000]  不要看自己過於所當看
[00:17:23.000 --> 00:17:28.000]  這是聖經給我們的教導
[00:17:28.000 --> 00:17:34.000]  約書亞他知道了他遇到上帝的元帥之後
[00:17:34.000 --> 00:17:37.000]  他怎樣做呢
[00:17:37.000 --> 00:17:40.000]  十四節的下半節
[00:17:40.000 --> 00:17:46.000]  那裡說約書亞就俯伏在地下拜
[00:17:46.000 --> 00:17:52.000]  說我主有什麼話吩咐僕人
[00:17:52.000 --> 00:17:57.000]  這個俯伏在地下拜的姿態
[00:17:57.000 --> 00:18:01.000]  這個姿態的改變是非常重要的
[00:18:01.000 --> 00:18:06.000]  因為它代表對上帝全然的降伏
[00:18:06.000 --> 00:18:10.000]  我們要學習的第二個功課
[00:18:10.000 --> 00:18:16.000]  就是對上帝忠誠降伏的轉變
[00:18:16.000 --> 00:18:21.000]  我們要單單去尊重於上帝
[00:18:21.000 --> 00:18:28.000]  這個在馬太福音第五章第六章登山補訓裡面
[00:18:28.000 --> 00:18:32.000]  耶穌是講得很清楚
[00:18:32.000 --> 00:18:35.000]  馬太福音六章二十四節
[00:18:35.000 --> 00:18:37.000]  那裡就說
[00:18:37.000 --> 00:18:40.000]  一個人不能侍奉兩個主
[00:18:40.000 --> 00:18:42.000]  不是惡者過愛那個
[00:18:42.000 --> 00:18:44.000]  就是重者過輕那個
[00:18:44.000 --> 00:18:48.000]  你們不能又侍奉神
[00:18:48.000 --> 00:18:52.000]  又侍奉馬門
[00:18:52.000 --> 00:18:55.000]  到六章三十三節那裡
[00:18:55.000 --> 00:18:58.000]  大家都很熟悉請你一起讀出
[00:18:58.000 --> 00:19:02.000]  你們要先求他的國和他的義
[00:19:02.000 --> 00:19:07.000]  這些東西都要加給你們了
[00:19:07.000 --> 00:19:13.000]  耶穌是期望他的門徒單單向他盡忠
[00:19:13.000 --> 00:19:19.000]  先求他的國和他的義
[00:19:19.000 --> 00:19:21.000]  弟兄姊妹
[00:19:21.000 --> 00:19:23.000]  我希望今天
[00:19:23.000 --> 00:19:28.000]  你不是一腳踏兩船
[00:19:28.000 --> 00:19:32.000]  你不是口中說我愛神
[00:19:32.000 --> 00:19:37.000]  但是卻是愛世界
[00:19:37.000 --> 00:19:42.000]  今天你是積財寶在天上
[00:19:42.000 --> 00:19:50.000]  還是積財寶在地上呢?
[00:19:50.000 --> 00:19:52.000]  當約書雅問
[00:19:52.000 --> 00:19:57.000]  我主有什麼話吩咐僕人的時候
[00:19:57.000 --> 00:20:00.000]  耶和華軍隊的元帥
[00:20:00.000 --> 00:20:05.000]  是怎樣回答他呢?
[00:20:05.000 --> 00:20:07.000]  那個回答就是
[00:20:07.000 --> 00:20:10.000]  把你腳上的鞋脫下來
[00:20:10.000 --> 00:20:15.000]  因為你所站的地方是聖的
[00:20:15.000 --> 00:20:18.000]  我不知道你明不明白
[00:20:18.000 --> 00:20:27.000]  為什麼耶和華軍隊的元帥會這樣回答呢?
[00:20:27.000 --> 00:20:33.000]  當然不同的神學家有不同的解釋
[00:20:33.000 --> 00:20:38.000]  當時的人他們上路是要穿鞋的
[00:20:38.000 --> 00:20:41.000]  當他們預備打仗的時候
[00:20:41.000 --> 00:20:47.000]  更加要把鞋子綁得緊一點
[00:20:47.000 --> 00:20:53.000]  把鞋脫下來的意思就是
[00:20:53.000 --> 00:20:58.000]  完全讓上帝去掌管和帶領
[00:20:58.000 --> 00:21:00.000]  再不靠自己的能力
[00:21:00.000 --> 00:21:04.000]  再不靠自己的經驗
[00:21:04.000 --> 00:21:10.000]  我相信這個就是聖經的意思
[00:21:10.000 --> 00:21:13.000]  所站的地方是聖的
[00:21:13.000 --> 00:21:16.000]  就是代表上帝的同在
[00:21:16.000 --> 00:21:18.000]  這個大家都很明白
[00:21:18.000 --> 00:21:20.000]  因著上帝的同在
[00:21:20.000 --> 00:21:24.000]  那場仗不再是我自己去打
[00:21:24.000 --> 00:21:30.000]  而是上帝和我們一起去打
[00:21:30.000 --> 00:21:33.000]  當你完全依靠上帝的時候
[00:21:33.000 --> 00:21:35.000]  我告訴你
[00:21:35.000 --> 00:21:39.000]  其他一切都不再重要
[00:21:39.000 --> 00:21:44.000]  第三個功課就是
[00:21:44.000 --> 00:21:49.000]  心態和行動的轉變
[00:21:49.000 --> 00:21:51.000]  不要再靠自己
[00:21:51.000 --> 00:21:55.000]  全然去依靠上帝
[00:21:55.000 --> 00:21:58.000]  頌賢約書亞他知道打仗的時候
[00:21:58.000 --> 00:22:00.000]  是要把鞋子綁緊
[00:22:00.000 --> 00:22:03.000]  頌賢約書亞他不明白
[00:22:03.000 --> 00:22:06.000]  為什麼要把鞋脫下來
[00:22:06.000 --> 00:22:11.000]  他仍然照著上帝的吩咐去做
[00:22:11.000 --> 00:22:20.000]  因為他是願意完全依靠上帝
[00:22:20.000 --> 00:22:23.000]  進入2018年
[00:22:23.000 --> 00:22:28.000]  我們教會都面對新的局面
[00:22:28.000 --> 00:22:33.000]  一些領導的崗位怎樣傳承
[00:22:33.000 --> 00:22:36.000]  怎樣去善用50號的地鋪
[00:22:36.000 --> 00:22:39.000]  去興旺福音
[00:22:39.000 --> 00:22:43.000]  怎樣去更多關注和參與
[00:22:43.000 --> 00:22:48.000]  社會不同的議題等等
[00:22:48.000 --> 00:22:51.000]  當然我們都明白
[00:22:51.000 --> 00:22:54.000]  我們不能夠所有議題
[00:22:54.000 --> 00:22:59.000]  都詳細地去關注
[00:22:59.000 --> 00:23:02.000]  但在過去幾年
[00:23:02.000 --> 00:23:06.000]  我和大家都關注
[00:23:06.000 --> 00:23:10.000]  香港的貧窮問題
[00:23:10.000 --> 00:23:14.000]  怎樣去關心香港的貧窮人
[00:23:14.000 --> 00:23:17.000]  而這個議題
[00:23:17.000 --> 00:23:22.000]  是聖經很清楚的教導
[00:23:22.000 --> 00:23:24.000]  如果大家還記得
[00:23:24.000 --> 00:23:27.000]  我在2017年
[00:23:27.000 --> 00:23:30.000]  上一年1月1號
[00:23:30.000 --> 00:23:32.000]  我講了一篇叫做
[00:23:32.000 --> 00:23:37.000]  福音與貧窮的道
[00:23:37.000 --> 00:23:40.000]  我想再提一提大家
[00:23:40.000 --> 00:23:43.000]  貧窮這個字
[00:23:43.000 --> 00:23:46.000]  在希伯來原文有兩個字
[00:23:46.000 --> 00:23:48.000]  是代表貧窮的
[00:23:48.000 --> 00:23:51.000]  而這兩個字是有不同的意思的
[00:23:51.000 --> 00:23:56.000]  第一個字的意思是貧乏的
[00:23:56.000 --> 00:24:03.000]  第二個字的意思是被壓制的
[00:24:03.000 --> 00:24:07.000]  聖經很清楚教導我們
[00:24:07.000 --> 00:24:10.000]  對於那些貧乏的人
[00:24:10.000 --> 00:24:13.000]  我們是要用憐憫去回應
[00:24:13.000 --> 00:24:16.000]  對於那些被壓制的人
[00:24:16.000 --> 00:24:20.000]  我們是要以公義去回應
[00:24:20.000 --> 00:24:25.000]  我盼望在2018年
[00:24:25.000 --> 00:24:30.000]  我們能夠在關愛貧窮這個議題上
[00:24:30.000 --> 00:24:36.000]  做得更加合乎上帝的心意
[00:24:36.000 --> 00:24:39.000]  我們以憐憫
[00:24:39.000 --> 00:24:45.000]  以公義去回應這個問題
[00:24:45.000 --> 00:24:51.000]  我們會在今年的暑期主日學
[00:24:51.000 --> 00:24:56.000]  是更加清晰將這個議題
[00:24:56.000 --> 00:25:02.000]  那個聖經基礎去和大家講解
[00:25:02.000 --> 00:25:05.000]  以致大家能夠更加明白
[00:25:05.000 --> 00:25:08.000]  有些神學家他說
[00:25:08.000 --> 00:25:15.000]  聖經教導信徒去關愛貧窮
[00:25:15.000 --> 00:25:21.000]  可能是聖經裏面一個最清晰的題目
[00:25:21.000 --> 00:25:24.000]  就讓我們大家都在這個題目上
[00:25:24.000 --> 00:25:29.000]  我們一齊去學習
[00:25:29.000 --> 00:25:33.000]  在以賽雅書的58章第三節那裏
[00:25:33.000 --> 00:25:36.000]  那些以色列民他們埋怨神
[00:25:36.000 --> 00:25:38.000]  他說我們禁食
[00:25:38.000 --> 00:25:41.000]  為何你好似看不到
[00:25:41.000 --> 00:25:43.000]  我們刻苦己心
[00:25:43.000 --> 00:25:47.000]  為何你好似不理
[00:25:47.000 --> 00:25:52.000]  神怎樣回應
[00:25:52.000 --> 00:25:56.000]  在第六和第七節
[00:25:56.000 --> 00:25:58.000]  我們一齊讀出
[00:25:58.000 --> 00:26:01.000]  我所揀選的禁食
[00:26:01.000 --> 00:26:05.000]  不是要使被欺壓的得自由
[00:26:05.000 --> 00:26:08.000]  切斷一切的鴨
[00:26:08.000 --> 00:26:12.000]  不是要把你的餅分給飢餓的人
[00:26:12.000 --> 00:26:16.000]  將漂流的窮人接到你家中
[00:26:16.000 --> 00:26:20.000]  建赤身的給他衣服遮體
