
[00:00:00.000 --> 00:00:02.800]  好久不見了,大家好嗎?
[00:04:22.700 --> 00:04:25.700]  你的生命是甚麼?
[00:04:25.700 --> 00:04:27.700]  只不過是一片雲霧
[00:04:27.700 --> 00:04:31.700]  出現一會兒就不見了
[00:04:31.700 --> 00:04:36.700]  我們只能說主,若願意
[00:04:36.700 --> 00:04:39.700]  我們就可以做這件事
[00:04:39.700 --> 00:04:42.700]  做那件事
[00:04:42.700 --> 00:04:49.700]  很多事情是人算不如天算
[00:04:49.700 --> 00:04:52.700]  今天不知道明天的事
[00:04:52.700 --> 00:04:54.700]  所以我們要將今天
[00:04:54.700 --> 00:04:58.700]  當作最後的一天
[00:04:58.700 --> 00:05:05.700]  好好地活好每一天
[00:05:05.700 --> 00:05:08.700]  很多事情都是意料之外的
[00:05:08.700 --> 00:05:12.700]  生命充滿了未知數
[00:05:12.700 --> 00:05:17.700]  雖然生命充滿了很多未知數
[00:05:17.700 --> 00:05:20.700]  雖然這個世界動盪不安
[00:05:20.700 --> 00:05:22.700]  但在主裡面
[00:05:22.700 --> 00:05:30.700]  我們卻有世界不能奪去的平安
[00:05:30.700 --> 00:05:31.700]  過去幾年
[00:05:31.700 --> 00:05:36.700]  我們一直都在一個動盪的日子裡面
[00:05:36.700 --> 00:05:39.700]  我們經歷過COVID-19
[00:05:39.700 --> 00:05:42.700]  這裡有沒有人試過中COVID-19的?
[00:05:42.700 --> 00:05:46.700]  大部分人都試過中COVID-19
[00:05:46.700 --> 00:05:50.700]  我也中過,本來我是不會中的
[00:05:50.700 --> 00:05:53.700]  有一次我去馬來西亞開會
[00:05:53.700 --> 00:05:55.700]  完了,弟兄姊妹說
[00:05:55.700 --> 00:05:57.700]  不如去檳城旅行吧
[00:05:57.700 --> 00:05:58.700]  我又跟了他們去
[00:05:58.700 --> 00:06:00.700]  去完就中了
[00:06:00.700 --> 00:06:02.700]  因為全車都中了
[00:06:02.700 --> 00:06:04.700]  沒有一個人例外
[00:06:04.700 --> 00:06:07.700]  沒理由我不中的
[00:06:07.700 --> 00:06:10.700]  除了那次,我一直都沒有中過
[00:06:10.700 --> 00:06:12.700]  所以感恩
[00:06:12.700 --> 00:06:18.700]  我們又經歷過港區國安法移民潮
[00:06:18.700 --> 00:06:23.700]  我的教會都有二十多批人移民了
[00:06:23.700 --> 00:06:26.700]  已經算是移得少了,比例上
[00:06:26.700 --> 00:06:29.700]  後來知道,跟其他教會談起
[00:06:29.700 --> 00:06:32.700]  中港經濟又疲弱
[00:06:32.700 --> 00:06:35.700]  中美冷戰
[00:06:35.700 --> 00:06:37.700]  俄烏戰爭
[00:06:37.700 --> 00:06:39.700]  以巴戰爭
[00:06:39.700 --> 00:06:41.700]  台海危機等等
[00:06:41.700 --> 00:06:43.700]  嘩!
[00:06:43.700 --> 00:06:46.700]  未來充滿未知數
[00:06:46.700 --> 00:06:51.700]  帶來那種悲觀情緒
[00:06:51.700 --> 00:06:56.700]  我們怎樣在這個動盪多變的環境裡面
[00:06:56.700 --> 00:07:01.700]  做一個良善的人呢?
[00:07:01.700 --> 00:07:03.700]  在太平的日子
[00:07:03.700 --> 00:07:05.700]  做良善的人
[00:07:05.700 --> 00:07:07.700]  已經不簡單了
[00:07:07.700 --> 00:07:10.700]  何況在一個動盪的日子
[00:07:10.700 --> 00:07:11.700]  做良善的人
[00:07:11.700 --> 00:07:15.700]  更加是一個挑戰
[00:07:15.700 --> 00:07:17.700]  聖經教導我們
[00:07:17.700 --> 00:07:22.700]  要做一個良善的僕人
[00:07:22.700 --> 00:07:24.700]  我們每個人
[00:07:24.700 --> 00:07:27.700]  都盼望見主面的時候
[00:07:27.700 --> 00:07:28.700]  主跟我們說
[00:07:28.700 --> 00:07:33.700]  「你是又良善又忠心的僕人」
[00:07:33.700 --> 00:07:39.700]  「可以享受主給你的快樂」
[00:07:39.700 --> 00:07:43.700]  不過我們多說「忠心」
[00:07:43.700 --> 00:07:46.700]  少說「良善」
[00:07:46.700 --> 00:07:53.700]  今天我要跟大家說「良善」
[00:07:53.700 --> 00:07:57.700]  今天的訊息就是
[00:07:57.700 --> 00:08:01.700]  做個良善的人
[00:08:01.700 --> 00:08:03.700]  請你跟旁邊的人說
[00:08:03.700 --> 00:08:11.700]  做良善的人
[00:08:11.700 --> 00:08:13.700]  今天要說的經文
[00:08:13.700 --> 00:08:15.700]  已經主席讀出來了
[00:08:15.700 --> 00:08:16.700]  就是《馬太福音》
[00:08:16.700 --> 00:08:19.700]  25章14到29節
[00:08:19.700 --> 00:08:22.700]  為了加添大家的印象
[00:08:22.700 --> 00:08:24.700]  我們再讀一次好嗎?
[00:08:24.700 --> 00:08:29.700]  我讀雙節,弟兄姊妹讀單節
[00:08:29.700 --> 00:08:32.700]  天國有好比一個人要往外過去
[00:08:32.700 --> 00:08:33.700]  就叫了僕人來
[00:08:33.700 --> 00:08:46.700]  把他的家業交給他們
[00:08:46.700 --> 00:08:49.700]  那領五千的隨即拿去做買賣
[00:08:49.700 --> 00:08:54.700]  另外賺了五千
[00:08:54.700 --> 00:08:57.700]  但那領一千的去挖開地
[00:08:57.700 --> 00:09:05.700]  把主人的銀子埋藏了
[00:09:05.700 --> 00:09:07.700]  那領五千銀子的
[00:09:07.700 --> 00:09:10.700]  又帶著那另外的五千來說
[00:09:10.700 --> 00:09:13.700]  主啊,你交給我五千銀子
[00:09:13.700 --> 00:09:29.700]  請看,我又賺了五千
[00:09:29.700 --> 00:09:31.700]  那領二千的也來說
[00:09:31.700 --> 00:09:34.700]  主啊,你交給我二千銀子
[00:09:34.700 --> 00:09:50.700]  請看,我又賺了二千
[00:09:50.700 --> 00:09:52.700]  那領一千的也來說
[00:09:52.700 --> 00:09:54.700]  主啊,我知道你是忍心的人
[00:09:54.700 --> 00:09:56.700]  沒有中的地方要收割
[00:09:56.700 --> 00:10:07.700]  沒有散的地方要序斂
[00:10:07.700 --> 00:10:08.700]  主人回答說
[00:10:08.700 --> 00:10:12.700]  你這又惡又懶的僕人
[00:10:12.700 --> 00:10:14.700]  你既知道我沒有中的地方
[00:10:14.700 --> 00:10:15.700]  要收割
[00:10:15.700 --> 00:10:18.700]  沒有散的地方要序斂
[00:10:18.700 --> 00:10:28.700]  奪過他者一千來
[00:10:28.700 --> 00:10:30.700]  給那有一萬的
[00:10:30.700 --> 00:10:31.700]  奪過他者一千來
[00:10:31.700 --> 00:10:32.700]  給那有一萬的
[00:10:32.700 --> 00:10:33.700]  奪過他者一千來
[00:10:33.700 --> 00:10:34.700]  給那有一萬的
[00:10:34.700 --> 00:10:35.700]  奪過他者一千來
[00:10:35.700 --> 00:10:36.700]  給那有一萬的
[00:10:36.700 --> 00:10:37.700]  奪過他者一千來
[00:10:37.700 --> 00:10:38.700]  給那有一萬的
[00:10:38.700 --> 00:10:39.700]  奪過他者一千來
[00:10:39.700 --> 00:10:40.700]  給那有一萬的
[00:10:40.700 --> 00:10:41.700]  奪過他者一千來
[00:10:41.700 --> 00:10:42.700]  給那有一萬的
[00:10:42.700 --> 00:10:43.700]  奪過他者一千來
[00:10:43.700 --> 00:10:44.700]  給那有一萬的
[00:10:44.700 --> 00:10:45.700]  奪過他者一千來
[00:10:45.700 --> 00:10:46.700]  給那有一萬的
[00:10:46.700 --> 00:10:47.700]  奪過他者一千來
[00:10:47.700 --> 00:10:48.700]  給那有一萬的
[00:10:48.700 --> 00:10:49.700]  奪過他者一千來
[00:10:49.700 --> 00:10:50.700]  給那有一萬的
[00:10:50.700 --> 00:10:51.700]  奪過他者一千來
[00:10:51.700 --> 00:10:52.700]  給那有一萬的
[00:10:52.700 --> 00:10:53.700]  奪過他者一千來
[00:10:53.700 --> 00:10:54.700]  給那有一萬的
[00:10:54.700 --> 00:10:55.700]  奪過他者一千來
[00:10:55.700 --> 00:10:56.700]  給那有一萬的
[00:10:56.700 --> 00:10:57.700]  奪過他者一千來
[00:10:57.700 --> 00:10:58.700]  給那有一萬的
[00:10:58.700 --> 00:10:59.700]  奪過他者一千來
[00:10:59.700 --> 00:11:00.700]  給那有一萬的
[00:11:00.700 --> 00:11:01.700]  奪過他者一千來
[00:11:01.700 --> 00:11:02.700]  給那有一萬的
[00:11:02.700 --> 00:11:03.700]  奪過他者一千來
[00:11:03.700 --> 00:11:04.700]  給那有一萬的
[00:11:04.700 --> 00:11:05.700]  奪過他者一千來
[00:11:05.700 --> 00:11:06.700]  給那有一萬的
[00:11:06.700 --> 00:11:07.700]  奪過他者一千來
[00:11:07.700 --> 00:11:08.700]  給那有一萬的
[00:11:08.700 --> 00:11:09.700]  奪過他者一千來
[00:11:09.700 --> 00:11:10.700]  給那有一萬的
[00:11:10.700 --> 00:11:11.700]  奪過他者一千來
[00:11:11.700 --> 00:11:12.700]  給那有一萬的
[00:11:12.700 --> 00:11:17.700]  奪過他者一千來
[00:11:17.700 --> 00:11:18.700]  給那有一萬的
[00:11:18.700 --> 00:11:19.700]  奪過他者一千來
[00:11:19.700 --> 00:11:20.700]  給那有一萬的
[00:11:20.700 --> 00:11:21.700]  奪過他者一千來
[00:11:21.700 --> 00:11:22.700]  給那有一萬的
[00:11:22.700 --> 00:11:23.700]  奪過他者一千來
[00:11:23.700 --> 00:11:24.700]  給那有一萬的
[00:11:24.700 --> 00:11:25.700]  奪過他者一千來
[00:11:25.700 --> 00:11:26.700]  給那有一萬的
[00:11:26.700 --> 00:11:27.700]  奪過他者一千來
[00:11:27.700 --> 00:11:28.700]  給那有一萬的
[00:11:28.700 --> 00:11:29.700]  奪過他者一千來
[00:11:29.700 --> 00:11:30.700]  給那有一萬的
[00:11:30.700 --> 00:11:31.700]  奪過他者一千來
[00:11:31.700 --> 00:11:32.700]  給那有一萬的
[00:11:32.700 --> 00:11:33.700]  奪過他者一千來
[00:11:33.700 --> 00:11:34.700]  給那有一萬的
[00:11:34.700 --> 00:11:35.700]  奪過他者一千來
[00:11:35.700 --> 00:11:36.700]  給那有一萬的
[00:11:36.700 --> 00:11:37.700]  奪過他者一千來
[00:11:37.700 --> 00:11:38.700]  給那有一萬的
[00:11:38.700 --> 00:11:39.700]  奪過他者一千來
[00:11:39.700 --> 00:11:40.700]  給那有一萬的
[00:11:40.700 --> 00:11:41.700]  奪過他者一千來
[00:11:41.700 --> 00:11:42.700]  給那有一萬的
[00:11:42.700 --> 00:11:43.700]  奪過他者一千來
[00:11:43.700 --> 00:11:44.700]  給那有一萬的
[00:11:44.700 --> 00:11:45.700]  奪過他者一千來
[00:11:45.700 --> 00:11:46.700]  給那有一萬的
[00:11:46.700 --> 00:11:47.700]  奪過他者一千來
[00:11:47.700 --> 00:11:48.700]  給那有一萬的
[00:11:48.700 --> 00:11:49.700]  奪過他者一千來
[00:11:49.700 --> 00:11:50.700]  給那有一萬的
[00:11:50.700 --> 00:11:51.700]  奪過他者一千來
[00:11:51.700 --> 00:11:52.700]  給那有一萬的
[00:11:52.700 --> 00:11:53.700]  奪過他者一千來
[00:11:53.700 --> 00:11:54.700]  給那有一萬的
[00:11:54.700 --> 00:11:55.700]  奪過他者一千來
[00:11:55.700 --> 00:11:56.700]  給那有一萬的
[00:11:56.700 --> 00:11:57.700]  奪過他者一千來
[00:11:57.700 --> 00:11:58.700]  給那有一萬的
[00:11:58.700 --> 00:11:59.700]  奪過他者一千來
[00:11:59.700 --> 00:12:00.700]  給那有一萬的
[00:12:00.700 --> 00:12:01.700]  奪過他者一千來
[00:12:01.700 --> 00:12:02.700]  給那有一萬的
[00:12:02.700 --> 00:12:03.700]  奪過他者一千來
[00:12:03.700 --> 00:12:04.700]  給那有一萬的
[00:12:04.700 --> 00:12:05.700]  奪過他者一千來
[00:12:05.700 --> 00:12:06.700]  給那有一萬的
[00:12:06.700 --> 00:12:11.700]  奪過他者一千來
[00:12:36.700 --> 00:12:38.700]  對人有益
[00:12:38.700 --> 00:12:40.700]  有美德的事
[00:12:40.700 --> 00:12:42.700]  總括來說
[00:12:42.700 --> 00:12:44.700]  良善就是指
[00:12:44.700 --> 00:12:47.700]  心地好
[00:12:47.700 --> 00:12:49.700]  有沒有聽過人說
[00:12:49.700 --> 00:12:52.700]  這個人真是心地好
[00:12:52.700 --> 00:12:55.700]  好喜歡他
[00:12:55.700 --> 00:12:57.700]  是一種
[00:12:57.700 --> 00:13:02.700]  待人接物的態度
[00:13:02.700 --> 00:13:04.700]  我們要做一個
[00:13:04.700 --> 00:13:10.700]  心地好的基督徒
[00:13:10.700 --> 00:13:13.700]  怎樣做一個良善的人呢
[00:13:13.700 --> 00:13:16.700]  良善有什麼表現呢
[00:13:16.700 --> 00:13:19.700]  我會分享四點
[00:13:19.700 --> 00:13:21.700]  良善第一個表現
[00:13:21.700 --> 00:13:23.700]  就是做善事
[00:13:23.700 --> 00:13:28.700]  服務那些有需要的人
[00:13:28.700 --> 00:13:31.700]  TVB年年都有搞
[00:13:31.700 --> 00:13:34.700]  《星光》、《泣泣》、
[00:13:34.700 --> 00:13:37.700]  《姚寶良》、《歡樂》、
[00:13:37.700 --> 00:13:42.700]  《滿東華》、《博愛傳萬家》
[00:13:42.700 --> 00:13:45.700]  昨晚又搞了一個什麼什麼
[00:13:45.700 --> 00:13:47.700]  《人愛堂》
[00:13:47.700 --> 00:13:49.700]  《人愛堂》的慈善節目
[00:13:49.700 --> 00:13:54.700]  總理捐錢都出鏡了
[00:13:54.700 --> 00:13:57.700]  曬出大大張支票
[00:13:57.700 --> 00:14:00.700]  弟兄姊妹這樣做善事
[00:14:00.700 --> 00:14:07.700]  算不算是良善呢
[00:14:07.700 --> 00:14:09.700]  出鏡這樣做善事
[00:14:09.700 --> 00:14:11.700]  算不算良善呢
[00:14:11.700 --> 00:14:17.700]  你說
[00:14:17.700 --> 00:14:19.700]  我就不敢回答了
[00:14:19.700 --> 00:14:23.700]  要看動機
[00:14:23.700 --> 00:14:25.700]  如果動機是沽名釣譽的
[00:14:25.700 --> 00:14:27.700]  就不是良善
[00:14:27.700 --> 00:14:33.700]  雖然外表所做的是善事
[00:14:33.700 --> 00:14:35.700]  但如果他出來
[00:14:35.700 --> 00:14:38.700]  是為了鼓舞別人
[00:14:38.700 --> 00:14:40.700]  都一齊來做善事
[00:14:40.700 --> 00:14:41.700]  動機就不同了
[00:14:41.700 --> 00:14:44.700]  那就心地好
[00:14:44.700 --> 00:14:46.700]  他就是良善的人了
[00:14:46.700 --> 00:14:50.700]  所以我很難去確定一個人的動機
[00:14:50.700 --> 00:14:53.700]  只有神才知道
[00:14:53.700 --> 00:14:58.700]  聖經所說的良善是指心地好
[00:14:58.700 --> 00:15:05.700]  所做出來的善事
[00:15:05.700 --> 00:15:08.700]  瑞兵和他的小組
[00:15:08.700 --> 00:15:12.700]  一個月兩次探訪
[00:15:12.700 --> 00:15:14.700]  老人院的老人
[00:15:14.700 --> 00:15:21.700]  一做就做了十六年了
[00:15:21.700 --> 00:15:24.700]  過時過節
[00:15:24.700 --> 00:15:25.700]  去做一次
[00:15:25.700 --> 00:15:27.700]  很容易的
[00:15:27.700 --> 00:15:32.700]  連續做十六年了
[00:15:32.700 --> 00:15:35.700]  真的不簡單的
[00:15:35.700 --> 00:15:37.700]  其實很多老人
[00:15:37.700 --> 00:15:40.700]  相當孤單
[00:15:40.700 --> 00:15:44.700]  搞活動固然相當好
[00:15:44.700 --> 00:15:47.700]  不過其實住院的老友記
[00:15:47.700 --> 00:15:50.700]  是需要朋友
[00:15:50.700 --> 00:15:52.700]  瑞兵和他的組員
[00:15:52.700 --> 00:15:57.700]  就做了這班老友記的朋友
[00:15:57.700 --> 00:16:01.700]  那間老人院非常欣賞瑞兵他們
[00:16:01.700 --> 00:16:07.700]  很有善心
[00:16:07.700 --> 00:16:12.700]  學校也有很多好人好事
[00:16:12.700 --> 00:16:14.700]  聖道加密中學
[00:16:14.700 --> 00:16:16.700]  任教十八年的老師
[00:16:16.700 --> 00:16:22.700]  楊志華不幸中風去世了
[00:16:22.700 --> 00:16:24.700]  他生前說過
[00:16:24.700 --> 00:16:25.700]  死了之後
[00:16:25.700 --> 00:16:30.700]  會捐出器官給有需要的人
[00:16:30.700 --> 00:16:35.700]  楊老師和我都是同道中人
[00:16:35.700 --> 00:16:37.700]  我大概三十年前
[00:16:37.700 --> 00:16:40.700]  已經向家人和所有會眾宣告
[00:16:40.700 --> 00:16:46.700]  我死了之後會捐出器官
[00:16:46.700 --> 00:16:49.700]  講回楊老師
[00:16:49.700 --> 00:16:52.700]  他的家人雖然悲痛
[00:16:52.700 --> 00:16:56.700]  仍然尊重楊老師的遺願
[00:16:56.700 --> 00:17:00.700]  捐出他的肝和兩個腎
[00:17:00.700 --> 00:17:04.700]  為三位病人帶來新的希望
[00:17:04.700 --> 00:17:06.700]  死也死得有價值
[00:17:06.700 --> 00:17:09.700]  為愛人間
[00:17:09.700 --> 00:17:11.700]  楊老師教過很多堂課
[00:17:11.700 --> 00:17:13.700]  但是我認為
[00:17:13.700 --> 00:17:16.700]  楊老師以他的生命
[00:17:16.700 --> 00:17:20.700]  為學生上了最後一堂課
[00:17:20.700 --> 00:17:23.700]  就是把他的器官捐出去
[00:17:23.700 --> 00:17:26.700]  這是一種無形的教育
[00:17:26.700 --> 00:17:32.700]  他的善心令人很感動
[00:17:32.700 --> 00:17:36.700]  不單止老師做好事
[00:17:36.700 --> 00:17:39.700]  學生哥也會做好事
[00:17:39.700 --> 00:17:45.700]  在元朗天堯興鐵站附近
[00:17:45.700 --> 00:17:49.700]  有一個坐輪椅的伯伯
[00:17:49.700 --> 00:17:51.700]  他不夠力
[00:17:51.700 --> 00:17:54.700]  就推上車
[00:17:54.700 --> 00:17:57.700]  卡著不上不下
[00:17:57.700 --> 00:17:59.700]  挺危險又尷尬
[00:17:59.700 --> 00:18:02.700]  學生哥遠遠看到
[00:18:02.700 --> 00:18:03.700]  二話不說
[00:18:03.700 --> 00:18:05.700]  走過去幫忙推
[00:18:05.700 --> 00:18:09.700]  而且把伯伯送上興鐵站
[00:18:09.700 --> 00:18:10.700]  大家都知道
[00:18:10.700 --> 00:18:12.700]  這個手機年代
[00:18:12.700 --> 00:18:14.700]  每個人都可以做記者
[00:18:14.700 --> 00:18:17.700]  一拍了就上網
[00:18:17.700 --> 00:18:19.700]  很多人就給讚
[00:18:19.700 --> 00:18:23.700]  說那個學生很乖
[00:18:23.700 --> 00:18:24.700]  有愛心
[00:18:24.700 --> 00:18:30.700]  是好學生
[00:18:30.700 --> 00:18:35.700]  心地好
[00:18:35.700 --> 00:18:39.700]  善事也發生在我身上
[00:18:39.700 --> 00:18:41.700]  有一次我坐地鐵
[00:18:41.700 --> 00:18:43.700]  周圍很多人
[00:18:43.700 --> 00:18:46.700]  我唯有站著
[00:18:46.700 --> 00:18:51.700]  拿著欄杆
[00:18:51.700 --> 00:18:58.700]  我們聽到後面有聲音對我說
[00:18:58.700 --> 00:19:01.700]  伯伯,坐吧
[00:19:01.700 --> 00:19:05.700]  有人讓位給我
[00:19:05.700 --> 00:19:10.700]  不過我很難接受人叫我伯伯
[00:19:10.700 --> 00:19:13.700]  我像伯伯嗎?
[00:19:13.700 --> 00:19:18.700]  多離譜
[00:19:18.700 --> 00:19:23.700]  你叫叔叔也好一點
[00:19:23.700 --> 00:19:26.700]  不過不認路也不行
[00:19:26.700 --> 00:19:29.700]  有一次我喝茶
[00:19:29.700 --> 00:19:32.700]  四個人
[00:19:32.700 --> 00:19:35.700]  我早到了
[00:19:35.700 --> 00:19:36.700]  一兩分鐘後
[00:19:36.700 --> 00:19:38.700]  就有第二個人來了
[00:19:38.700 --> 00:19:39.700]  一兩分鐘後
[00:19:39.700 --> 00:19:40.700]  又有另一個人來了
[00:19:40.700 --> 00:19:42.700]  坐好的時候
[00:19:42.700 --> 00:19:48.700]  有個弟兄說
[00:19:48.700 --> 00:19:50.700]  剛才外面的知客跟我說
[00:19:50.700 --> 00:19:54.700]  有兩個老人家進來了
[00:19:54.700 --> 00:19:56.700]  我跟隨兵是老人家
[00:19:56.700 --> 00:19:58.700]  我們像老人家嗎?
[00:19:58.700 --> 00:20:00.700]  你認嗎?
[00:20:00.700 --> 00:20:03.700]  你認我也認
[00:20:03.700 --> 00:20:05.700]  雖然是這樣
[00:20:05.700 --> 00:20:06.700]  有人讓位給我
[00:20:06.700 --> 00:20:09.700]  我也很感動
[00:20:09.700 --> 00:20:10.700]  弟兄姊妹
[00:20:10.700 --> 00:20:14.700]  我們身邊有很多有需要的人
[00:20:14.700 --> 00:20:16.700]  留意身邊有需要的人
[00:20:16.700 --> 00:20:18.700]  伸出援手
[00:20:18.700 --> 00:20:25.700]  神喜歡我們做善事
[00:20:25.700 --> 00:20:27.700]  馬太福音二十五章
[00:20:27.700 --> 00:20:32.700]  耶穌說了一個山有綿羊的比喻
[00:20:32.700 --> 00:20:35.700]  論到第二天見主面的時候
[00:20:35.700 --> 00:20:37.700]  神評價我們的標準
[00:20:37.700 --> 00:20:41.700]  不是看我們有沒有參加崇拜
[00:20:41.700 --> 00:20:44.700]  不是看我們奉獻了多少
[00:20:44.700 --> 00:20:46.700]  不是看我們有沒有做組長
[00:20:46.700 --> 00:20:48.700]  不是看我們有沒有做師班
[00:20:48.700 --> 00:20:49.700]  不是
[00:20:49.700 --> 00:20:55.700]  而是看我們有沒有好憐憫
[00:20:55.700 --> 00:20:57.700]  唯有在好憐憫
[00:20:57.700 --> 00:21:03.700]  才在神眼裡有永恆價值
[00:21:03.700 --> 00:21:04.700]  在這次聖經裡
[00:21:04.700 --> 00:21:07.700]  有一句經文很提醒我的
[00:21:07.700 --> 00:21:10.700]  我們看馬太福音二十五章
[00:21:10.700 --> 00:21:11.700]  四十節
[00:21:11.700 --> 00:21:26.700]  預備起
[00:21:26.700 --> 00:21:29.700]  作在最小的弟兄身上
[00:21:29.700 --> 00:21:33.700]  就等於做在耶穌身上
[00:21:33.700 --> 00:21:40.700]  什麼為之最小的弟兄呢
[00:21:40.700 --> 00:21:42.700]  最小就是指那些
[00:21:42.700 --> 00:21:45.700]  不能夠為自己去爭取
[00:21:45.700 --> 00:21:53.700]  無助的弱勢的貧窮人
[00:21:53.700 --> 00:21:55.700]  德蘭修女更加指出
[00:21:55.700 --> 00:22:00.700]  貧窮也指心靈上的貧窮
[00:22:00.700 --> 00:22:03.700]  就是任何缺乏愛
[00:22:03.700 --> 00:22:06.700]  被人忽略的人
[00:22:06.700 --> 00:22:11.700]  都是貧窮人
[00:22:11.700 --> 00:22:13.700]  我們睜大眼睛
[00:22:13.700 --> 00:22:15.700]  你會發現我們身邊
[00:22:15.700 --> 00:22:20.700]  充滿了很多貧窮人
[00:22:20.700 --> 00:22:24.700]  耶穌就化身在每一個缺乏愛
