
[00:00:00.000 --> 00:00:01.000]  如果你有聖經的話
[00:02:48.000 --> 00:02:50.000]  我們都應該要擺一個快快樂的樣子出來
[00:02:50.000 --> 00:02:54.000]  讓別人見到我們是一個很蒙福的家庭
[00:02:54.000 --> 00:02:57.000]  我們很在乎別人怎樣看我們
[00:02:57.000 --> 00:02:59.000]  他們覺得我們快不快樂
[00:02:59.000 --> 00:03:01.000]  其實更重要的是我們快不快樂
[00:03:01.000 --> 00:03:04.000]  所以我無論如何都要擺出快樂的樣子
[00:03:04.000 --> 00:03:06.000]  從另一個層面
[00:03:06.000 --> 00:03:09.000]  可能別人怎樣看我們的屬靈生命
[00:03:09.000 --> 00:03:11.000]  我們都很在乎
[00:03:11.000 --> 00:03:15.000]  別人是否覺得我們是屬靈愛主的人
[00:03:15.000 --> 00:03:18.000]  可能我關注別人怎樣看我
[00:03:18.000 --> 00:03:21.000]  多於關注神怎樣看我
[00:03:21.000 --> 00:03:25.000]  我要關注別人是否覺得我是愛主的人
[00:03:25.000 --> 00:03:28.000]  所以我都要擺一個愛主的樣子出來
[00:03:28.000 --> 00:03:29.000]  讓別人看
[00:03:29.000 --> 00:03:31.000]  讓別人覺得我是屬靈的
[00:03:31.000 --> 00:03:32.000]  我是熱心的
[00:03:32.000 --> 00:03:35.000]  我是愛主的
[00:03:35.000 --> 00:03:37.000]  但未必是真的很用心地去想
[00:03:37.000 --> 00:03:39.000]  甚麼為之屬靈
[00:03:39.000 --> 00:03:40.000]  甚麼為之熱心
[00:03:40.000 --> 00:03:43.000]  甚麼為之愛主
[00:03:43.000 --> 00:03:47.000]  這個不只是單單在中國人環的圈子裏
[00:03:47.000 --> 00:03:49.000]  在不同的文化
[00:03:49.000 --> 00:03:51.000]  都很多時候我們見到
[00:03:51.000 --> 00:03:56.000]  信主的信徒都很著緊別人怎樣看我們
[00:03:56.000 --> 00:03:59.000]  以至我們做很多外顯的行為
[00:03:59.000 --> 00:04:02.000]  希望得到別人的認同
[00:04:02.000 --> 00:04:03.000]  別人的讚賞
[00:04:03.000 --> 00:04:06.000]  但未必真的很專心地去想
[00:04:06.000 --> 00:04:09.000]  神想要甚麼
[00:04:09.000 --> 00:04:11.000]  今日我們遇到的問題
[00:04:11.000 --> 00:04:14.000]  昔日那麼多教會同樣都遇到
[00:04:14.000 --> 00:04:17.000]  就是甚麼為之真正的屬靈
[00:04:17.000 --> 00:04:23.000]  是否只是表面外顯被人見到的東西
[00:04:23.000 --> 00:04:26.000]  是否我在乎別人覺得我是否屬靈
[00:04:26.000 --> 00:04:32.000]  多於我自己努力去追求甚麼是屬靈的東西
[00:04:32.000 --> 00:04:35.000]  今日我想藉著講那麼多前書一段經文
[00:04:35.000 --> 00:04:37.000]  讓我們一起反思這個問題
[00:04:37.000 --> 00:04:41.000]  以至我們可以拋下別人怎樣看我們
[00:04:41.000 --> 00:04:45.000]  拋下我們在乎外顯
[00:04:45.000 --> 00:04:48.000]  風光那種的追求
[00:04:48.000 --> 00:04:51.000]  而回到比較核心一點
[00:04:51.000 --> 00:04:53.000]  根源一點的問題
[00:04:53.000 --> 00:04:57.000]  甚麼真是屬靈外著呢
[00:04:57.000 --> 00:05:01.000]  如果你有聖經請你回到《哥唔多前書》第十二章
[00:05:01.000 --> 00:05:05.000]  我們今日會看第十二章的一至十一節
[00:05:05.000 --> 00:05:08.000]  在進入這段經文之前
[00:05:08.000 --> 00:05:12.000]  容許我和大家概括地看看《哥唔多前書》的背景
[00:05:12.000 --> 00:05:16.000]  去到PowerPoint 麻煩你
[00:05:16.000 --> 00:05:18.000]  可能你聽我講過很多次
[00:05:18.000 --> 00:05:19.000]  不過我答應你
[00:05:19.000 --> 00:05:22.000]  你今日會是最後一次聽我講
[00:05:22.000 --> 00:05:25.000]  保羅去了多少次旅行報道呢
[00:05:25.000 --> 00:05:28.000]  沒錯 他去了三次旅行報道
[00:05:28.000 --> 00:05:33.000]  他第一次旅行報道又寫了多少封信呢
[00:05:33.000 --> 00:05:35.000]  第一次就寫了一封信
[00:05:35.000 --> 00:05:38.000]  沒錯 那封就是《格拉提書》
[00:05:38.000 --> 00:05:42.000]  他第二次旅行報道又寫了多少封信呢
[00:05:42.000 --> 00:05:47.000]  沒錯 大家沒有記性也很有邏輯
[00:05:47.000 --> 00:05:51.000]  那兩封就是《貼薩萊加前後書》
[00:05:51.000 --> 00:05:54.000]  他第三次旅行報道又寫了多少封信呢
[00:05:54.000 --> 00:05:58.000]  沒錯 多謝保羅的邏輯思維
[00:05:58.000 --> 00:06:02.000]  寫了《哥唔多前後書》和《羅馬書》
[00:06:02.000 --> 00:06:06.000]  保羅是第二次旅行報道的時候去建立《哥唔多教會》
[00:06:06.000 --> 00:06:10.000]  他在第三次旅行報道的時候身處異匪所
[00:06:10.000 --> 00:06:12.000]  寫信給《哥唔多》
[00:06:12.000 --> 00:06:15.000]  所以《哥唔多前後書》就是當時寫的
[00:06:15.000 --> 00:06:17.000]  他三次旅行報道之後
[00:06:17.000 --> 00:06:20.000]  他回到耶路撒冷被人抓了
[00:06:20.000 --> 00:06:22.000]  要送去羅馬
[00:06:22.000 --> 00:06:26.000]  在監獄裏面又寫了多少封信呢
[00:06:26.000 --> 00:06:30.000]  照數就是四封信
[00:06:30.000 --> 00:06:32.000]  這四封就是俗稱監獄書信
[00:06:32.000 --> 00:06:33.000]  哪四封呢
[00:06:33.000 --> 00:06:38.000]  保羅在監獄裏面沒事做就在吃泡菊
[00:06:38.000 --> 00:06:43.000]  寫了《菲勒比》、《爾德塞》、《費利門》和《哥羅西》
[00:06:43.000 --> 00:06:45.000]  中文好像不太行
[00:06:45.000 --> 00:06:49.000]  「肥爾」、「肥哥」比較難
[00:06:49.000 --> 00:06:54.000]  總之你記住他在監獄裏面吃泡菊
[00:06:54.000 --> 00:06:57.000]  他死之前又寫了多少封信呢
[00:06:57.000 --> 00:07:01.000]  沒錯 死之前就是三封
[00:07:01.000 --> 00:07:03.000]  所以死之前寫了三封信
[00:07:03.000 --> 00:07:08.000]  三封我們統稱為教目書信、提摩太、前後書和提多書
[00:07:08.000 --> 00:07:10.000]  所以死之前都是提提提
[00:07:10.000 --> 00:07:15.000]  我們看回保羅書信的寫作
[00:07:15.000 --> 00:07:21.000]  我們知道《哥唔多教會》是他第二次旅行報道時所建立
[00:07:21.000 --> 00:07:23.000]  去到爾弗所第三次旅行報道時
[00:07:23.000 --> 00:07:27.000]  寫信給不同的哥唔多裏面的人
[00:07:27.000 --> 00:07:31.000]  所以我們可以看地區大概在這裏
[00:07:31.000 --> 00:07:33.000]  這裏在耶路撒冷
[00:07:33.000 --> 00:07:35.000]  他這樣走來走去
[00:07:35.000 --> 00:07:37.000]  在第三次旅行報道時
[00:07:37.000 --> 00:07:39.000]  他在爾弗所寫信給哥唔多
[00:07:39.000 --> 00:07:41.000]  哥唔多是一個很發達的城市
[00:07:41.000 --> 00:07:45.000]  亦都是有很多不同的人來來往往
[00:07:45.000 --> 00:07:48.000]  以致他們是深受當時的希羅文化影響
[00:07:48.000 --> 00:07:51.000]  換句話說都可以說是很熟悉的
[00:07:51.000 --> 00:07:53.000]  所以以致他們信了主之後
[00:07:53.000 --> 00:07:55.000]  他們教會都有很多不同的掙扎
[00:07:55.000 --> 00:07:57.000]  有很多不同的問題
[00:07:57.000 --> 00:07:59.000]  而保羅寫哥唔多前書時
[00:07:59.000 --> 00:08:02.000]  就是回應很多他們不同的問題
[00:08:02.000 --> 00:08:04.000]  教會裏面不同的問題
[00:08:04.000 --> 00:08:08.000]  包括頭四章說到紛爭 結黨問題
[00:08:08.000 --> 00:08:11.000]  之後有些淫亂 婚姻問題等等
[00:08:11.000 --> 00:08:15.000]  去到第八章時就開始轉到敬拜
[00:08:15.000 --> 00:08:19.000]  所以在第八章至第十四章
[00:08:19.000 --> 00:08:21.000]  都是討論敬拜的問題
[00:08:21.000 --> 00:08:25.000]  第八章先討論吃過祭偶像之物的食物是否可食
[00:08:25.000 --> 00:08:28.000]  食物沒有問題 但不能參與祭祀
[00:08:28.000 --> 00:08:30.000]  所以是關於敬拜的問題
[00:08:30.000 --> 00:08:36.000]  就是不能參與在殿中其他敬拜鬼神的祭祀活動
[00:08:36.000 --> 00:08:40.000]  然後就討論到在教會裏面的敬拜
[00:08:40.000 --> 00:08:43.000]  去到公眾的敬拜有三個課題
[00:08:43.000 --> 00:08:47.000]  敬拜的規則 主的晚餐和宿命的因事
[00:08:47.000 --> 00:08:51.000]  所以今天我們看第十二章
[00:08:51.000 --> 00:08:56.000]  就是第三個課題其中一個大段落的開始的一半
[00:08:56.000 --> 00:09:02.000]  所以十二章整章主要是討論很多不同因事的情況
[00:09:02.000 --> 00:09:04.000]  十三章是大家很熟悉的外篇
[00:09:04.000 --> 00:09:08.000]  十四章是討論到方怡的問題
[00:09:08.000 --> 00:09:10.000]  十五章是討論到復活
[00:09:10.000 --> 00:09:13.000]  在這個框架底下我們明白到
[00:09:13.000 --> 00:09:17.000]  現在保羅在處理教會有很多不同的問題
[00:09:17.000 --> 00:09:19.000]  其中就是討論到敬拜的情況
[00:09:19.000 --> 00:09:22.000]  在敬拜的情況他討論到因事的情況
[00:09:22.000 --> 00:09:28.000]  在因事裏面我們就問 究竟保羅想說些什麼
[00:09:28.000 --> 00:09:31.000]  這也是我們在《江唔多前書》裏面
[00:09:31.000 --> 00:09:33.000]  其中一個需要考慮的問題
[00:09:33.000 --> 00:09:36.000]  就是我們彷彿在看這本書的時候
[00:09:36.000 --> 00:09:38.000]  就好像在聽保羅講電話一樣
[00:09:38.000 --> 00:09:39.000]  我們只是聽到他講電話
[00:09:39.000 --> 00:09:41.000]  我們聽不到江唔多人講些什麼
[00:09:41.000 --> 00:09:43.000]  他沒有開著說話機
[00:09:43.000 --> 00:09:45.000]  所以我們只是從一方面聽的時候
[00:09:45.000 --> 00:09:47.000]  我們或多或少要猜一下
[00:09:47.000 --> 00:09:49.000]  究竟他們在講些什麼
[00:09:49.000 --> 00:09:50.000]  你只是聽單方面的
[00:09:50.000 --> 00:09:52.000]  你都可以了解到很多
[00:09:52.000 --> 00:09:54.000]  但有些未必可以掌握得到
[00:09:54.000 --> 00:09:57.000]  保羅講到有時他會提及
[00:09:57.000 --> 00:09:59.000]  我聽說有人告訴我們
[00:09:59.000 --> 00:10:01.000]  你們當中有分黨分派的事情
[00:10:01.000 --> 00:10:03.000]  那你就知道他在講什麼
[00:10:03.000 --> 00:10:05.000]  我聽到有人傳給我
[00:10:05.000 --> 00:10:08.000]  知道你們當中有人有淫亂的問題
[00:10:08.000 --> 00:10:10.000]  甚至有人收了他的繼母
[00:10:10.000 --> 00:10:13.000]  既然保羅講了這個情況
[00:10:13.000 --> 00:10:14.000]  因為他跟你們說
[00:10:14.000 --> 00:10:16.000]  我聽到有人跟我說
[00:10:16.000 --> 00:10:19.000]  我們聽的人就知道他在說什麼
[00:10:19.000 --> 00:10:21.000]  但如果他跟他們說
[00:10:21.000 --> 00:10:23.000]  說到淑玲的問題
[00:10:23.000 --> 00:10:24.000]  就這樣這樣這樣
[00:10:24.000 --> 00:10:27.000]  那你不太知道他們跟保羅說了什麼
[00:10:27.000 --> 00:10:30.000]  所以我們就要從前文後理
[00:10:30.000 --> 00:10:33.000]  嘗試去作出一些猜測
[00:10:33.000 --> 00:10:36.000]  了解一下究竟問題是什麼
[00:10:36.000 --> 00:10:39.000]  我們才知道保羅怎樣去回應
[00:10:39.000 --> 00:10:41.000]  今天我們看到第十二章
[00:10:41.000 --> 00:10:44.000]  我們看第一至十一節的時候
[00:10:44.000 --> 00:10:46.000]  可以說是頭三節
[00:10:46.000 --> 00:10:48.000]  保羅正在給答案
[00:10:48.000 --> 00:10:50.000]  去回應他們的問題
[00:10:50.000 --> 00:10:52.000]  然後第四節第十一節
[00:10:52.000 --> 00:10:55.000]  就是解釋為什麼那個是答案
[00:10:55.000 --> 00:10:57.000]  所以從中我們會嘗試了解一下
[00:10:57.000 --> 00:10:58.000]  究竟問題是什麼
[00:10:58.000 --> 00:11:00.000]  保羅在回答什麼
[00:11:00.000 --> 00:11:01.000]  保羅所解釋的時候
[00:11:01.000 --> 00:11:02.000]  他想帶出什麼原因
[00:11:02.000 --> 00:11:04.000]  以致我們再學習一下
[00:11:04.000 --> 00:11:06.000]  我們今天可以怎樣去應用
[00:11:06.000 --> 00:11:09.000]  我們看看第一節的時候
[00:11:09.000 --> 00:11:11.000]  他說到弟兄們
[00:11:11.000 --> 00:11:13.000]  關於淑玲的恩賜
[00:11:13.000 --> 00:11:15.000]  我不願意你們不明白
[00:11:15.000 --> 00:11:18.000]  淑玲的恩賜是關乎什麼呢
[00:11:18.000 --> 00:11:22.000]  他說到我不願意你們不明白
[00:11:22.000 --> 00:11:24.000]  通常保羅這樣說的時候
[00:11:24.000 --> 00:11:27.000]  他不是說一些你不知道的東西
[00:11:27.000 --> 00:11:29.000]  而是他要糾正一些
[00:11:29.000 --> 00:11:32.000]  你知道不過有個錯誤觀念的東西
[00:11:32.000 --> 00:11:34.000]  所以現在我不願意你們不明白
[00:11:34.000 --> 00:11:37.000]  保羅似乎是在糾正一些問題
[00:11:37.000 --> 00:11:38.000]  究竟是在說什麼呢
[00:11:38.000 --> 00:11:40.000]  你只看十二章的話
[00:11:40.000 --> 00:11:43.000]  彷彿是在處理很多不同的恩賜
[00:11:43.000 --> 00:11:45.000]  他們不是很理解恩賜
[00:11:45.000 --> 00:11:47.000]  不過如果你要追回思路
[00:11:47.000 --> 00:11:52.000]  我會說似乎是在說方言的問題
[00:11:52.000 --> 00:11:54.000]  因為之後所說的東西
[00:11:54.000 --> 00:11:55.000]  都是跟方言有關
[00:11:55.000 --> 00:11:57.000]  請回到point point
[00:11:57.000 --> 00:12:01.000]  在第十二章這裡說到
[00:12:01.000 --> 00:12:03.000]  有人說方言有人翻方言
[00:12:03.000 --> 00:12:05.000]  是他說了更多不同的恩賜
[00:12:05.000 --> 00:12:07.000]  最後才提出方言
[00:12:07.000 --> 00:12:09.000]  這不是說最不重要
[00:12:09.000 --> 00:12:11.000]  而是要處理的問題在這裡
[00:12:11.000 --> 00:12:14.000]  不過我說了一堆不同的恩賜
[00:12:14.000 --> 00:12:15.000]  讓你看到有很多不同的恩賜
[00:12:15.000 --> 00:12:17.000]  我再回來說我想說的課題
[00:12:17.000 --> 00:12:19.000]  就是方言的問題
[00:12:19.000 --> 00:12:21.000]  他之後也是
[00:12:21.000 --> 00:12:22.000]  第十二章的尾段
[00:12:22.000 --> 00:12:24.000]  說到教會所設立的
[00:12:24.000 --> 00:12:26.000]  是使徒、先知、教師等等
[00:12:26.000 --> 00:12:28.000]  都有說方言的
[00:12:28.000 --> 00:12:30.000]  難道每個人都是說方言的嗎
[00:12:30.000 --> 00:12:32.000]  難道每個人都是翻方言的嗎
[00:12:32.000 --> 00:12:34.000]  我是說完一堆之後
[00:12:34.000 --> 00:12:35.000]  最後才提出方言的
[00:12:35.000 --> 00:12:38.000]  似乎這是他一路鋪排而帶出的問題
[00:12:38.000 --> 00:12:41.000]  而在第十三章說到愛的時候
[00:12:41.000 --> 00:12:44.000]  他也會提出若果愛人說人間的方言
[00:12:44.000 --> 00:12:45.000]  甚至天使的話語
[00:12:45.000 --> 00:12:47.000]  都是提出方言的情況
[00:12:47.000 --> 00:12:51.000]  第十四章整章主要是說到
[00:12:51.000 --> 00:12:53.000]  他當中如果只是說方言
[00:12:53.000 --> 00:12:55.000]  不用啟示又有什麼用呢
[00:12:55.000 --> 00:12:58.000]  所以我會說第十二章
[00:12:58.000 --> 00:13:01.000]  他是籠統地說很多不同的恩賜
[00:13:01.000 --> 00:13:03.000]  藉此而帶出方言的情況
[00:13:03.000 --> 00:13:05.000]  第十三章就說到愛的情況
[00:13:05.000 --> 00:13:08.000]  第十四章就說到方言的情況
[00:13:08.000 --> 00:13:10.000]  第十五章就再說復活
[00:13:10.000 --> 00:13:12.000]  為什麼呢
[00:13:12.000 --> 00:13:14.000]  似乎問題就是
[00:13:14.000 --> 00:13:16.000]  他們過份高舉方言
[00:13:16.000 --> 00:13:19.000]  甚至會覺得說到方言
[00:13:19.000 --> 00:13:20.000]  就是身份的象徵
[00:13:20.000 --> 00:13:22.000]  屬靈的表示
[00:13:22.000 --> 00:13:24.000]  所以他有一個錯誤的觀念
[00:13:24.000 --> 00:13:26.000]  把方言提得太高
[00:13:26.000 --> 00:13:28.000]  以至本來要處理方言的問題
[00:13:28.000 --> 00:13:31.000]  第十二章解釋了很多不同的恩賜
[00:13:31.000 --> 00:13:33.000]  方言只是其中一種
[00:13:33.000 --> 00:13:35.000]  恩賜是需要建立人的
[00:13:35.000 --> 00:13:38.000]  如果說方言不能建立人的話
[00:13:38.000 --> 00:13:40.000]  就不要說了
[00:13:40.000 --> 00:13:41.000]  第十四章就說到
[00:13:41.000 --> 00:13:43.000]  要有方言的情況
[00:13:43.000 --> 00:13:44.000]  而有恩賜
[00:13:44.000 --> 00:13:45.000]  沒有愛心
[00:13:45.000 --> 00:13:46.000]  都是不能建立人的
[00:13:46.000 --> 00:13:48.000]  所以第十三章就說到愛
[00:13:48.000 --> 00:13:50.000]  而我們看到
[00:13:50.000 --> 00:13:52.000]  究竟他處理的情況
[00:13:52.000 --> 00:13:54.000]  是什麼為之屬靈
[00:13:54.000 --> 00:13:57.000]  在第十二章第一節
[00:13:57.000 --> 00:13:58.000]  就說到
[00:13:58.000 --> 00:14:00.000]  弟兄們關於屬靈的恩賜
[00:14:00.000 --> 00:14:02.000]  我不予言論不明白
[00:14:02.000 --> 00:14:04.000]  這個屬靈的恩賜和修本
[00:14:04.000 --> 00:14:05.000]  就是屬靈的恩賜
[00:14:05.000 --> 00:14:07.000]  但他有一個註腳的
[00:14:07.000 --> 00:14:09.000]  就是可以譯作屬靈的人
[00:14:09.000 --> 00:14:11.000]  因為在原文裡面
[00:14:11.000 --> 00:14:13.000]  在文化上兩樣都可以表示得到
[00:14:13.000 --> 00:14:15.000]  究竟是指什麼呢
[00:14:15.000 --> 00:14:17.000]  看回前文
[00:14:17.000 --> 00:14:19.000]  這個問題之前也有說過
[00:14:19.000 --> 00:14:21.000]  第二章已經說到
[00:14:21.000 --> 00:14:23.000]  屬靈人能看透萬事
[00:14:23.000 --> 00:14:25.000]  卻沒有人能看透他
[00:14:25.000 --> 00:14:27.000]  第三章第一節就說
[00:14:27.000 --> 00:14:28.000]  從前你們說的話
[00:14:28.000 --> 00:14:29.000]  不能當成屬靈
[00:14:29.000 --> 00:14:31.000]  只能當成屬肉體
[00:14:31.000 --> 00:14:32.000]  在比較屬靈屬肉體
[00:14:32.000 --> 00:14:34.000]  而說他們不是很到位
[00:14:34.000 --> 00:14:36.000]  十四章後面再說
[00:14:36.000 --> 00:14:38.000]  若有人自以為先知或是屬靈
[00:14:38.000 --> 00:14:41.000]  應該先知道我所寫給你是主的命令
[00:14:41.000 --> 00:14:42.000]  都是在挑戰他們
[00:14:42.000 --> 00:14:44.000]  彷彿他們好像不太屬靈
[00:14:44.000 --> 00:14:48.000]  究竟這裡說的是指屬靈的恩賜
[00:14:48.000 --> 00:14:50.000]  還是指屬靈的人呢
[00:14:50.000 --> 00:14:53.000]  既然在文化上兩者都可以說得到
[00:14:53.000 --> 00:14:57.000]  而保羅和讀者都明白文化上容許兩個解釋
[00:14:57.000 --> 00:15:00.000]  有可能是其實兩個都在說
[00:15:00.000 --> 00:15:02.000]  再進一步說
[00:15:02.000 --> 00:15:05.000]  重點不是屬靈的恩賜
[00:15:05.000 --> 00:15:07.000]  而是屬靈的人
[00:15:07.000 --> 00:15:10.000]  問題是在說什麼是屬靈
[00:15:10.000 --> 00:15:12.000]  因為一直在說
[00:15:12.000 --> 00:15:16.000]  都是在說關於聖靈所賜給你的東西
[00:15:16.000 --> 00:15:17.000]  所以我們看回
[00:15:17.000 --> 00:15:19.000]  保羅現在要處理的問題是什麼呢
[00:15:19.000 --> 00:15:22.000]  問題是他對於屬靈有一個錯誤的看法
[00:15:22.000 --> 00:15:26.000]  而我的理解就是
[00:15:26.000 --> 00:15:28.000]  他們為什麼會有一個錯誤的詮釋呢
[00:15:28.000 --> 00:15:31.000]  就是他們追求外顯的表現
[00:15:31.000 --> 00:15:36.000]  而謊言就是其中一個他們追求外顯的表現
[00:15:36.000 --> 00:15:39.000]  覺得說到謊言就代表屬靈
[00:15:39.000 --> 00:15:41.000]  所以保羅現在就要更正他們的看法
[00:15:41.000 --> 00:15:44.000]  關於屬靈的東西我不願意你們不明白
[00:15:44.000 --> 00:15:45.000]  第二節
[00:15:45.000 --> 00:15:48.000]  你們知道你們作外邦人的時候
[00:15:48.000 --> 00:15:53.000]  隨時被引誘受了迷惑去拜不會出聲的偶像
[00:15:53.000 --> 00:15:55.000]  保羅幫他們回顧一下
[00:15:55.000 --> 00:15:59.000]  從前信主之前的光景是怎麼樣
[00:15:59.000 --> 00:16:01.000]  從中作出一個比較
[00:16:01.000 --> 00:16:02.000]  你今天所做的決定
[00:16:02.000 --> 00:16:04.000]  跟你昔日應該有所不同
[00:16:04.000 --> 00:16:06.000]  你昔日所重視的東西
[00:16:06.000 --> 00:16:09.000]  跟你今天應該有所不同
[00:16:09.000 --> 00:16:11.000]  保羅是在說
[00:16:11.000 --> 00:16:15.000]  你以前可能你是敬拜偶像的時候
[00:16:15.000 --> 00:16:17.000]  都很追求外顯的東西
[00:16:17.000 --> 00:16:19.000]  有時也會的
[00:16:19.000 --> 00:16:21.000]  王大仙靈不靈
[00:16:21.000 --> 00:16:22.000]  他給我福氣
[00:16:22.000 --> 00:16:24.000]  醫好我的人
[00:16:24.000 --> 00:16:25.000]  這些就是靈
[00:16:25.000 --> 00:16:27.000]  都是很追求外顯的
[00:16:27.000 --> 00:16:31.000]  所以你昔日去敬拜那些出不了聲的偶像
[00:16:31.000 --> 00:16:33.000]  其實根本沒有能力的
[00:16:33.000 --> 00:16:34.000]  不過你都會追求外顯的
[00:16:34.000 --> 00:16:35.000]  你今天要明白
[00:16:35.000 --> 00:16:37.000]  你去跟隨基督的時候
[00:16:37.000 --> 00:16:39.000]  你就不是尋求外顯的了
[00:16:39.000 --> 00:16:41.000]  第三節
[00:16:41.000 --> 00:16:43.000]  所以你們該知道
[00:16:43.000 --> 00:16:44.000]  你們要知道
[00:16:44.000 --> 00:16:46.000]  被神的靈所感動的
[00:16:46.000 --> 00:16:47.000]  沒有人會說
[00:16:47.000 --> 00:16:49.000]  耶穌該受就坐
[00:16:49.000 --> 00:16:51.000]  若不是被聖靈感動的
[00:16:51.000 --> 00:16:53.000]  也沒有人能說
[00:16:53.000 --> 00:16:55.000]  耶穌是主
[00:16:55.000 --> 00:16:57.000]  這裡說什麼呢?
[00:16:57.000 --> 00:16:59.000]  保羅你在比較
[00:16:59.000 --> 00:17:01.000]  你說到耶穌是就坐的
[00:17:01.000 --> 00:17:03.000]  就不是被聖靈感動
[00:17:03.000 --> 00:17:05.000]  說到耶穌是主的
[00:17:05.000 --> 00:17:07.000]  就是被聖靈感動嗎?
[00:17:07.000 --> 00:17:09.000]  是不是這樣說呢?
[00:17:09.000 --> 00:17:11.000]  如果是的話
[00:17:11.000 --> 00:17:12.000]  我剛剛已經說了
[00:17:12.000 --> 00:17:13.000]  耶穌該受就坐
[00:17:13.000 --> 00:17:14.000]  我已經讀出來了
[00:17:14.000 --> 00:17:16.000]  是不是這樣說呢?
[00:17:16.000 --> 00:17:18.000]  是不是隨便有一個人說
[00:17:18.000 --> 00:17:19.000]  耶穌是主
[00:17:19.000 --> 00:17:21.000]  他就是被聖靈感動呢?
[00:17:21.000 --> 00:17:22.000]  我記得
[00:17:22.000 --> 00:17:23.000]  我讀大學的時候
[00:17:23.000 --> 00:17:25.000]  曾經上過主學班
[00:17:25.000 --> 00:17:28.000]  有一個中年婦女說
[00:17:28.000 --> 00:17:29.000]  她沒有信主
[00:17:29.000 --> 00:17:31.000]  她不太了解基督教信仰
[00:17:31.000 --> 00:17:32.000]  但她說
[00:17:32.000 --> 00:17:34.000]  我女兒有信主
[00:17:34.000 --> 00:17:37.000]  我也嘗試去尋求認識一下
