
[00:00:00.000 --> 00:00:03.240]  今早上見到弟兄姊妹的時候
[00:17:06.320 --> 00:17:08.480]  這件事情是為了主而不好吃的
[00:17:08.480 --> 00:17:10.240]  主不歡喜
[00:17:10.240 --> 00:17:12.960]  或者說為了主而做這件事情
[00:17:12.960 --> 00:17:17.120]  因為他深知主喜悅他如此的做
[00:17:17.120 --> 00:17:19.600]  你一定會發覺聖經講述一件事情
[00:17:19.600 --> 00:17:21.600]  有些時候表面的行為
[00:17:21.600 --> 00:17:24.160]  可能跟你自己的行為不同
[00:17:24.160 --> 00:17:25.440]  但是你要小心
[00:17:25.440 --> 00:17:29.440]  不要因此而去審判對方
[00:17:29.440 --> 00:17:34.080]  輕視或者去批評對方
[00:17:34.080 --> 00:17:35.600]  當然當我們這樣讀聖經的時候
[00:17:35.600 --> 00:17:37.200]  你知道聖經所講的
[00:17:37.200 --> 00:17:41.520]  不是說我們不可以就一些事情有討論
[00:17:41.520 --> 00:17:42.320]  如果你們讀一下
[00:17:42.320 --> 00:17:46.240]  下面的跳到第十四節
[00:17:46.240 --> 00:17:48.400]  下面十四章十四節
[00:17:48.400 --> 00:17:50.000]  在聖經就講
[00:17:50.000 --> 00:17:55.600]  保羅說:我知道並且在主耶穌裏深信
[00:17:55.600 --> 00:17:59.680]  沒有一樣東西的本身是不潔的
[00:17:59.680 --> 00:18:02.160]  但如果有人認為是不潔的
[00:18:02.160 --> 00:18:07.440]  對他來說那東西就成為不潔了
[00:18:07.440 --> 00:18:11.760]  保羅都講出他清楚的一種對真理的認識
[00:18:11.760 --> 00:18:17.760]  事實上食物本身沒有自己不潔的地方
[00:18:17.760 --> 00:18:20.240]  因此保羅都提出他自己的意見
[00:18:20.240 --> 00:18:24.080]  他會跟弟兄姊妹去討論去表達
[00:18:24.080 --> 00:18:27.680]  但是這個討論不表示你可以因此
[00:18:27.680 --> 00:18:29.920]  因為對方跟你意見不同
[00:18:29.920 --> 00:18:31.440]  你就去批評
[00:18:31.440 --> 00:18:35.040]  甚至聖經所講的去審判對方
[00:18:35.040 --> 00:18:37.360]  仍然可以去分享討論
[00:18:37.360 --> 00:18:42.720]  但是不要為這些事情爭論和審判對方
[00:18:42.720 --> 00:18:43.760]  當然這樣講的時候
[00:18:43.760 --> 00:18:44.640]  同樣我們知道
[00:18:44.640 --> 00:18:50.400]  聖經並不是說我們要在真理的事情上妥協
[00:18:50.400 --> 00:18:53.040]  那就不要爭了
[00:18:53.040 --> 00:18:54.880]  沒錯可以來討論
[00:18:54.880 --> 00:18:56.960]  但是你知道有沒有某些事情
[00:18:56.960 --> 00:19:01.360]  是關乎到他的信仰認知的過程裏面
[00:19:01.360 --> 00:19:05.280]  來有一些個人良心的判斷
[00:19:05.280 --> 00:19:07.840]  但這些事情並不牽涉到
[00:19:07.840 --> 00:19:12.480]  聖經裏面核心的絕對的真理
[00:19:12.480 --> 00:19:17.680]  聖經在經文的第十九節提及
[00:19:17.680 --> 00:19:24.240]  神的角度不在乎吃喝的事情
[00:19:24.240 --> 00:19:29.360]  而是在乎公義和平和聖靈裏面的喜樂
[00:19:29.360 --> 00:19:33.680]  有些事情就算做或者不做
[00:19:33.680 --> 00:19:38.960]  那個屬靈的影響不在
[00:19:38.960 --> 00:19:43.840]  但是有些事情是牽涉到真理的真實的原則
[00:19:43.840 --> 00:19:45.520]  聖經仍然強調
[00:19:45.520 --> 00:19:48.000]  有人違背聖經的真理教會
[00:19:48.000 --> 00:19:52.480]  是要作出一種屬靈的判斷
[00:19:52.480 --> 00:19:54.160]  《麥提方》十八章大家會記得
[00:19:54.160 --> 00:19:56.320]  講到有些人犯罪的時候
[00:19:56.320 --> 00:19:59.360]  如果他不能夠認罪悔改
[00:19:59.360 --> 00:20:00.960]  堅持犯罪
[00:20:00.960 --> 00:20:03.920]  聖經就說要看他為愛幫人
