
[00:00:00.000 --> 00:00:03.300]  今日講呢個題目大家都聽過好多
[00:04:48.800 --> 00:04:50.800]  當時引起好多嘅黃惑
[00:04:50.800 --> 00:04:54.800]  耶穌基督離開門徒有好大嘅影響
[00:04:54.800 --> 00:04:57.800]  所以彼得就話你去到邊度我都會同你一齊
[00:04:57.800 --> 00:04:59.800]  大家喺個黃惑當中
[00:04:59.800 --> 00:05:02.800]  就係咁嘅背景嚟到十四章
[00:05:02.800 --> 00:05:04.800]  耶穌基督講呢個咁重要嘅聲稱
[00:05:04.800 --> 00:05:06.800]  或者我哋睇下第一樣嘢
[00:05:06.800 --> 00:05:09.800]  雖然耶穌基督離開但係唔係消極
[00:05:09.800 --> 00:05:12.800]  係帶畀信徒有好多嘅祝福
[00:05:12.800 --> 00:05:15.800]  第一個祝福我哋睇到原來係一個永恆嘅住處
[00:05:15.800 --> 00:05:17.800]  永恆嘅地方
[00:05:17.800 --> 00:05:20.800]  或者我哋一齊讀第一節至到第三節
[00:05:20.800 --> 00:05:22.800]  我哋一齊讀好嗎
[00:05:22.800 --> 00:05:24.800]  你們心裏不要憂愁
[00:05:24.800 --> 00:05:27.800]  你們信神也當信我
[00:05:27.800 --> 00:05:30.800]  在我父的家裏有許多住處
[00:05:30.800 --> 00:05:33.800]  若是沒有我就早已告訴你們了
[00:05:33.800 --> 00:05:36.800]  我去完事為你們預備地方去
[00:05:36.800 --> 00:05:39.800]  我若去為你們預備了地方
[00:05:39.800 --> 00:05:42.800]  我就必再接你們到我那裏去
[00:05:42.800 --> 00:05:46.800]  我在那裏叫你們也在那裏
[00:05:46.800 --> 00:05:48.800]  我哋就睇到呢度
[00:05:48.800 --> 00:05:51.800]  呢度講到耶穌基督叫佢哋唔好憂愁
[00:05:51.800 --> 00:05:54.800]  憂愁呢個字喺洋呼音出現過幾次
[00:05:54.800 --> 00:05:57.800]  意思即係話好似一個湖水
[00:05:57.800 --> 00:06:00.800]  搞動咗好污濁
[00:06:00.800 --> 00:06:01.800]  你諗下心裏唔好憂愁
[00:06:01.800 --> 00:06:04.800]  即係話整個人都係好亂
[00:06:04.800 --> 00:06:06.800]  我哋中國人話心亂如麻
[00:06:06.800 --> 00:06:08.800]  就係咁嘅意思
[00:06:08.800 --> 00:06:11.800]  耶穌基督就講話你哋唔好憂愁
[00:06:11.800 --> 00:06:14.800]  事實上呢個功課唔容易學
[00:06:14.800 --> 00:06:16.800]  人之常情憂愁
[00:06:16.800 --> 00:06:19.800]  耶穌基督喺洋呼音都出現過幾次
[00:06:19.800 --> 00:06:21.800]  憂愁 佢自己憂愁
[00:06:21.800 --> 00:06:27.800]  喺十一章就講到因為拉撒路死咗
[00:06:27.800 --> 00:06:30.800]  佢嘅姐姐瑪利亞去哭
[00:06:30.800 --> 00:06:33.800]  然後嚟睇嘅人都係哭
[00:06:33.800 --> 00:06:35.800]  跟住聖經就話
[00:06:35.800 --> 00:06:37.800]  耶穌基督都哭
[00:06:37.800 --> 00:06:40.800]  佢心裏甚至非常悲嘆
[00:06:40.800 --> 00:06:41.800]  甚至憂愁
[00:06:41.800 --> 00:06:43.800]  就係呢個字又係憂愁
[00:06:43.800 --> 00:06:46.800]  耶穌基督其實好明白你同我
[00:06:46.800 --> 00:06:48.800]  我哋都會有呢個體驗
[00:06:48.800 --> 00:06:50.800]  耶穌基督自己都嘗過
[00:06:50.800 --> 00:06:53.800]  但佢呢個就講叫我哋唔好憂愁
[00:06:53.800 --> 00:06:57.800]  雖然係好困難嘅一個命令
[00:06:57.800 --> 00:07:00.800]  或者叫我哋呼籲勸籲
[00:07:00.800 --> 00:07:03.800]  但係我哋睇吓耶穌基督有咩理據
[00:07:03.800 --> 00:07:05.800]  點解我哋唔憂愁
[00:07:05.800 --> 00:07:09.800]  佢就話原來信心能夠驅走憂愁
[00:07:09.800 --> 00:07:12.800]  佢話 你們信神也當信我
[00:07:12.800 --> 00:07:14.800]  你相信我 相信神
[00:07:14.800 --> 00:07:16.800]  但你聖經好少嘅地方講
[00:07:16.800 --> 00:07:18.800]  又相信神又相信主耶穌
[00:07:18.800 --> 00:07:20.800]  點解一個咪就夠
[00:07:20.800 --> 00:07:25.800]  點解你會發覺又信父神又信子呢
[00:07:25.800 --> 00:07:27.800]  呢個好獨特
[00:07:27.800 --> 00:07:29.800]  我哋留意吓點解要咁樣安排
[00:07:29.800 --> 00:07:30.800]  點樣咁樣講
[00:07:30.800 --> 00:07:32.800]  首先呢就係話
[00:07:32.800 --> 00:07:36.800]  當然呢度講到我哋要信兩位嘅對象
[00:07:36.800 --> 00:07:39.800]  但兩位嘅對象都係有神嘅身份
[00:07:39.800 --> 00:07:43.800]  呢個當然唔係講我哋敬拜多神
[00:07:43.800 --> 00:07:47.800]  因為呢三位包埋聖靈係三位一體嘅真神
[00:07:47.800 --> 00:07:49.800]  佢哋合而為一
[00:07:49.800 --> 00:07:51.800]  所以佢哋嘅本質上係一樣
[00:07:51.800 --> 00:07:54.800]  但係喺功能上佢係唔同
[00:07:54.800 --> 00:07:57.800]  父神差派耶穌基督嚟到呢個世界
[00:07:57.800 --> 00:08:01.800]  而耶穌基督係聖子造成救贖嘅工作
[00:08:01.800 --> 00:08:04.800]  所以佢哋兩位係合而為一之餘
[00:08:04.800 --> 00:08:06.800]  亦都有唔同嘅
[00:08:06.800 --> 00:08:08.800]  喺救贖嘅工作裏面
[00:08:08.800 --> 00:08:09.800]  佢哋有唔同嘅角色
[00:08:09.800 --> 00:08:12.800]  喺呢段經文特別係凸顯佢哋唔同嘅角色
[00:08:12.800 --> 00:08:14.800]  但係有彼此嘅配合
[00:08:14.800 --> 00:08:18.800]  所以換言之 信神 信耶穌基督
[00:08:18.800 --> 00:08:21.800]  係兩者所做嘅救贖嘅工作裏面
[00:08:21.800 --> 00:08:23.800]  我哋了解到整個救贖
[00:08:23.800 --> 00:08:25.800]  係如果有咗呢個信念
[00:08:25.800 --> 00:08:28.800]  相信呢位三位一體嘅真神
[00:08:28.800 --> 00:08:30.800]  去成就救恩嘅時候
[00:08:30.800 --> 00:08:35.800]  呢個就帶畀你同我一個平安
[00:08:35.800 --> 00:08:37.800]  跟住呢度就係話
[00:08:37.800 --> 00:08:40.800]  有時我唔知大家
[00:08:40.800 --> 00:08:44.800]  叫你唔憂愁有時都好難
[00:08:44.800 --> 00:08:47.800]  我哋好多時候就係話
[00:08:47.800 --> 00:08:51.800]  係好睇意
[00:08:51.800 --> 00:08:52.800]  如果有啲事情發生
[00:08:52.800 --> 00:08:54.800]  你憂愁就覺得係正常
[00:08:54.800 --> 00:08:55.800]  事實上係正常
[00:08:55.800 --> 00:08:57.800]  但你一唔憂愁
[00:08:57.800 --> 00:08:58.800]  你有種怯
[00:08:58.800 --> 00:09:00.800]  自己做咩係咪唔好正常
[00:09:00.800 --> 00:09:02.800]  特別呢個重大事情發生
[00:09:02.800 --> 00:09:04.800]  如果你好定
[00:09:04.800 --> 00:09:05.800]  一啲都唔憂愁
[00:09:05.800 --> 00:09:07.800]  你話你搞乜鬼
[00:09:07.800 --> 00:09:09.800]  係咪唔重視呢件事
[00:09:09.800 --> 00:09:11.800]  你好似下意識去抗拒
[00:09:11.800 --> 00:09:13.800]  叫我哋自己唔憂愁咁樣
[00:09:13.800 --> 00:09:15.800]  我唔知你有冇經驗
[00:09:15.800 --> 00:09:18.800]  但呢個聖經就叫我哋唔好憂愁
[00:09:18.800 --> 00:09:20.800]  聖經裏面講
[00:09:20.800 --> 00:09:22.800]  耶穌基督都教
[00:09:22.800 --> 00:09:24.800]  保羅亦都講
[00:09:24.800 --> 00:09:26.800]  應當一無掛慮
[00:09:26.800 --> 00:09:28.800]  只要凡事直接禱告祈求
[00:09:28.800 --> 00:09:31.800]  感謝將你所要嘅話畀神聽
[00:09:31.800 --> 00:09:33.800]  神就賜出人以外的平安
[00:09:33.800 --> 00:09:35.800]  保守你哋嘅心懷意念
[00:09:35.800 --> 00:09:37.800]  彼得前書亦都提到
[00:09:37.800 --> 00:09:39.800]  你們將你的憂慮
[00:09:39.800 --> 00:09:41.800]  賜給神因為祂顧念你們
[00:09:41.800 --> 00:09:43.800]  但我哋好似揮之不去
[00:09:43.800 --> 00:09:45.800]  我想今日學呢段經文
[00:09:45.800 --> 00:09:47.800]  你真係諗吓
[00:09:47.800 --> 00:09:49.800]  耶穌基督係導路真理生命
[00:09:49.800 --> 00:09:51.800]  對你點樣驅走呢一個憂愁
[00:09:51.800 --> 00:09:53.800]  有冇一定嘅影響
[00:09:53.800 --> 00:09:57.800]  耶穌基督就講到
[00:09:57.800 --> 00:09:59.800]  有幾樣嘢
[00:09:59.800 --> 00:10:01.800]  第一佢話點解唔憂愁
[00:10:01.800 --> 00:10:03.800]  原來佢去唔係一個負面
[00:10:03.800 --> 00:10:05.800]  係一個好積極性
[00:10:05.800 --> 00:10:09.800]  在我父家裏有幾多住處
[00:10:09.800 --> 00:10:11.800]  若是沒有我就早已告訴你們了
[00:10:11.800 --> 00:10:13.800]  呢個講到係住處
[00:10:13.800 --> 00:10:15.800]  即係一個永久嘅地方
[00:10:15.800 --> 00:10:17.800]  係神為我哋預備嘅
[00:10:17.800 --> 00:10:19.800]  就講到呢個好多嘅
[00:10:19.800 --> 00:10:21.800]  意思即係話
[00:10:21.800 --> 00:10:23.800]  實夠住嘅唔使擔心
[00:10:23.800 --> 00:10:25.800]  並且呢件事必定係真實嘅
[00:10:25.800 --> 00:10:27.800]  如果冇我就早已話畀你哋聽
[00:10:27.800 --> 00:10:31.800]  跟住唔係淨係講話一個地方
[00:10:31.800 --> 00:10:33.800]  仲有好具體點樣講
[00:10:33.800 --> 00:10:37.800]  我去完事為你哋預備地方去
[00:10:37.800 --> 00:10:39.800]  所以去嘅時候呢
[00:10:39.800 --> 00:10:41.800]  唔係一個消極嘅
[00:10:41.800 --> 00:10:43.800]  唔係一個值得好悲哀嘅
[00:10:43.800 --> 00:10:45.800]  原來神有佢嘅計劃
[00:10:45.800 --> 00:10:47.800]  呢個講吓點樣佢預備佢嘅地方呢
[00:10:47.800 --> 00:10:49.800]  咁我哋就喺度諗
[00:10:49.800 --> 00:10:51.800]  我唔知你諗到啲咩
[00:10:51.800 --> 00:10:53.800]  會唔會呢耶穌基督去到天堂呢
[00:10:53.800 --> 00:10:55.800]  佢慢慢砌靚啲
[00:10:55.800 --> 00:10:57.800]  預備得好 跟住裝修一輪
[00:10:57.800 --> 00:10:59.800]  預備好啦 咁你就嚟住啦
[00:10:59.800 --> 00:11:01.800]  會唔會咁呀
[00:11:01.800 --> 00:11:03.800]  應該唔會
[00:11:03.800 --> 00:11:05.800]  因為我父家裏面有好多住處
[00:11:05.800 --> 00:11:07.800]  有喺度㗎啦
[00:11:07.800 --> 00:11:09.800]  我預備係咩 預備呢班嘅人呢
[00:11:09.800 --> 00:11:11.800]  能夠去到天堂嗰度
[00:11:11.800 --> 00:11:13.800]  喺神嘅裏面去安居
[00:11:13.800 --> 00:11:15.800]  所以佢去係咩
[00:11:15.800 --> 00:11:17.800]  去去邊度呢
[00:11:17.800 --> 00:11:19.800]  佢就為咗我哋嘅罪死喺十字架上
[00:11:19.800 --> 00:11:21.800]  第三日又復活
[00:11:21.800 --> 00:11:23.800]  預備咗叫信佢嘅人呢
[00:11:23.800 --> 00:11:25.800]  可以去到呢個美好嘅天堂
[00:11:25.800 --> 00:11:27.800]  呢個呢就係
[00:11:27.800 --> 00:11:29.800]  呢個就係神為我哋預備
[00:11:29.800 --> 00:11:31.800]  耶穌基督佢用佢嘅生命呢
[00:11:31.800 --> 00:11:33.800]  去預備畀我哋嘅地方
[00:11:33.800 --> 00:11:35.800]  但係我哋知道呢
[00:11:35.800 --> 00:11:37.800]  原來天堂呢唔係一個呢
[00:11:37.800 --> 00:11:39.800]  係寶貴嘅地方 係一個好好環境
[00:11:39.800 --> 00:11:41.800]  我哋就能夠住咗落去
[00:11:41.800 --> 00:11:43.800]  然後你睇落去
[00:11:43.800 --> 00:11:45.800]  佢話
[00:11:45.800 --> 00:11:47.800]  我若去為你哋預備嘅地方
[00:11:47.800 --> 00:11:49.800]  就必再來接你哋到我那裏去
[00:11:49.800 --> 00:11:51.800]  我在那裏
[00:11:51.800 --> 00:11:53.800]  叫你哋也在那裏
[00:11:53.800 --> 00:11:55.800]  呢個先係最重要
[00:11:55.800 --> 00:11:57.800]  預備嘅地方 最後
[00:11:57.800 --> 00:11:59.800]  為到愛我哋 以致我哋以後
[00:11:59.800 --> 00:12:01.800]  一齊永永遠遠
[00:12:01.800 --> 00:12:03.800]  喺父神 喺耶穌基督裏面
[00:12:03.800 --> 00:12:05.800]  一齊嘅去同在
[00:12:05.800 --> 00:12:07.800]  一齊去住埋一齊
[00:12:07.800 --> 00:12:09.800]  呢個嘅家庭呢
[00:12:09.800 --> 00:12:11.800]  其實係一個好大嘅一個嘅應許
[00:12:11.800 --> 00:12:13.800]  一個好大嘅承諾
[00:12:13.800 --> 00:12:15.800]  同埋好大嘅愛心嘅表現
[00:12:15.800 --> 00:12:17.800]  我就諗起
[00:12:17.800 --> 00:12:19.800]  我細個呢 我諗我哋大家都係
[00:12:19.800 --> 00:12:21.800]  即係能夠有個安居之所係好重要
[00:12:21.800 --> 00:12:23.800]  我細個以前呢就係一個
[00:12:23.800 --> 00:12:25.800]  中等嘅家庭長大
[00:12:25.800 --> 00:12:27.800]  我就住喺一啲廉租屋
[00:12:27.800 --> 00:12:29.800]  大家都聽過呢個名詞廉租屋
[00:12:29.800 --> 00:12:31.800]  即係今日嘅或者叫
[00:12:31.800 --> 00:12:33.800]  公屋 咁當時呢就我哋
[00:12:33.800 --> 00:12:35.800]  一家人呢就係喺一個單位
[00:12:35.800 --> 00:12:37.800]  裏面嘅即係冇間隔嘅
[00:12:37.800 --> 00:12:39.800]  全部都係 我諗大家都可能經歷過呢啲
[00:12:39.800 --> 00:12:41.800]  時代係咪 咁後來呢
[00:12:41.800 --> 00:12:43.800]  有一次呢我爸爸就
[00:12:43.800 --> 00:12:45.800]  講咗畀我呢個好消息
[00:12:45.800 --> 00:12:47.800]  當時呢佢喺一個洋行
[00:12:47.800 --> 00:12:49.800]  我哋叫洋行 即係話今日呢係一啲
[00:12:49.800 --> 00:12:51.800]  外資嘅集團
[00:12:51.800 --> 00:12:53.800]  咁呢個洋行裏面打工嘅
[00:12:53.800 --> 00:12:55.800]  咁就話有個好消息 因為呢個公司呢
[00:12:55.800 --> 00:12:57.800]  佢都會做一啲物業嘅
[00:12:57.800 --> 00:12:59.800]  即係建造咁樣
[00:12:59.800 --> 00:13:01.800]  咁呢就為咗畀啲員工嘅福利呢
[00:13:01.800 --> 00:13:03.800]  就啲員工呢可以抽籤
[00:13:03.800 --> 00:13:05.800]  如果抽正呢
[00:13:05.800 --> 00:13:07.800]  就會平啲咁可以有個
[00:13:07.800 --> 00:13:09.800]  單位可以賣嘅
[00:13:09.800 --> 00:13:11.800]  咁結果呢我爸爸抽中咗喎
[00:13:11.800 --> 00:13:13.800]  佢就話畀我哋聽呢個消息
[00:13:13.800 --> 00:13:15.800]  不過呢就抽還抽
[00:13:15.800 --> 00:13:17.800]  有排先 嗰時叫工樓花
[00:13:17.800 --> 00:13:19.800]  慢慢供呀供客
[00:13:19.800 --> 00:13:21.800]  咁然後供供供 一路供
[00:13:21.800 --> 00:13:23.800]  供到起好呢先至入伙咁樣
[00:13:23.800 --> 00:13:25.800]  咁我哋就好期待呢個
[00:13:25.800 --> 00:13:27.800]  其實
[00:13:27.800 --> 00:13:29.800]  我真係諗返下我爸爸
[00:13:29.800 --> 00:13:31.800]  其實呢啲嘅工對佢哋講
[00:13:31.800 --> 00:13:33.800]  係身水身汗呢
[00:13:33.800 --> 00:13:35.800]  咁去做嘅 佢目的就唯有呢
[00:13:35.800 --> 00:13:37.800]  係畀我哋一個安居之所
[00:13:37.800 --> 00:13:39.800]  愛我哋 以至有個安定嘅地方
[00:13:39.800 --> 00:13:41.800]  又能夠同我哋喺埋一齊
[00:13:41.800 --> 00:13:43.800]  去安居樂業
[00:13:43.800 --> 00:13:45.800]  呢個係一個
[00:13:45.800 --> 00:13:47.800]  咁後嚟呢我就
[00:13:47.800 --> 00:13:49.800]  唔好知道爸爸呢個心呀
[00:13:49.800 --> 00:13:51.800]  我前一排同大家
[00:13:51.800 --> 00:13:53.800]  分享過我媽媽早一排
[00:13:53.800 --> 00:13:55.800]  去安息 早一輪去安息
[00:13:55.800 --> 00:13:57.800]  主懷
[00:13:57.800 --> 00:13:59.800]  咁我會睇返佢嗰啲
[00:13:59.800 --> 00:14:01.800]  遺呆屋落嚟嘅遺物
[00:14:01.800 --> 00:14:03.800]  我就睇到有一張紙
[00:14:03.800 --> 00:14:05.800]  係我爸爸親筆寫
[00:14:05.800 --> 00:14:07.800]  佢就講到呢間屋佢嘅咩心意
[00:14:07.800 --> 00:14:09.800]  佢就話呢間屋呢
[00:14:09.800 --> 00:14:11.800]  係永遠唔可以賣
[00:14:11.800 --> 00:14:13.800]  呢個係畀到我哋一家住
[00:14:13.800 --> 00:14:15.800]  以至我哋有安居嘅地方
[00:14:15.800 --> 00:14:17.800]  就算係點都唔可以賣
[00:14:17.800 --> 00:14:19.800]  親朋鄉里經過可以暫住
[00:14:19.800 --> 00:14:21.800]  點都好
[00:14:21.800 --> 00:14:23.800]  呢個就係嗰個心腸
[00:14:23.800 --> 00:14:25.800]  其實如果神為我哋預備安居之所
[00:14:25.800 --> 00:14:27.800]  你千祈唔好以為呢
[00:14:27.800 --> 00:14:29.800]  一個地方咁樣做咗一個美好嘅地方
[00:14:29.800 --> 00:14:31.800]  佢係一個好深厚嘅愛
[00:14:31.800 --> 00:14:33.800]  佢為我哋
[00:14:33.800 --> 00:14:35.800]  預備到好足
[00:14:35.800 --> 00:14:37.800]  然後佢同我哋一齊
[00:14:37.800 --> 00:14:39.800]  咁你有可能會問
[00:14:39.800 --> 00:14:41.800]  太遙遠
[00:14:41.800 --> 00:14:43.800]  呢個將來居所
[00:14:43.800 --> 00:14:45.800]  對我今日我面對嘅仇犯
[00:14:45.800 --> 00:14:47.800]  面對個張力
[00:14:47.800 --> 00:14:49.800]  身體可能面對一啲嘅病患
[00:14:49.800 --> 00:14:51.800]  又或者我工作裏面
[00:14:51.800 --> 00:14:53.800]  好多壓力我諗唔到唔完
[00:14:53.800 --> 00:14:55.800]  就算點樣呢個嘅想像
[00:14:55.800 --> 00:14:57.800]  係我知道有呢個概念
[00:14:57.800 --> 00:14:59.800]  但係呢個幫唔到我
[00:14:59.800 --> 00:15:01.800]  好多嘅
[00:15:01.800 --> 00:15:03.800]  現實嘅生活或者可能我哋
[00:15:03.800 --> 00:15:05.800]  今日好多人呢都喺度忙碌我哋生活
[00:15:05.800 --> 00:15:07.800]  當中忙到我哋又煩
[00:15:07.800 --> 00:15:09.800]  又又大嘅張力又壓
[00:15:09.800 --> 00:15:11.800]  壓力又大但係我哋
[00:15:11.800 --> 00:15:13.800]  似乎睇唔到呢一個嘅出路
[00:15:13.800 --> 00:15:15.800]  原來睇住永恆嘅
[00:15:15.800 --> 00:15:17.800]  將來嘅福份
[00:15:17.800 --> 00:15:19.800]  係我哋能夠面對我哋今日嘅
[00:15:19.800 --> 00:15:21.800]  一種嘅能力
[00:15:21.800 --> 00:15:23.800]  保羅係咪都係咁講
[00:15:23.800 --> 00:15:25.800]  佢話我睇到
[00:15:25.800 --> 00:15:27.800]  現今嘅苦楚
[00:15:27.800 --> 00:15:29.800]  若是比起將來要顯
[00:15:29.800 --> 00:15:31.800]  喺我哋身上嘅榮耀
[00:15:31.800 --> 00:15:33.800]  就不足介意
[00:15:33.800 --> 00:15:35.800]  若然我哋有呢個眼界嘅時候
[00:15:35.800 --> 00:15:37.800]  我哋走呢條路你好辛苦
[00:15:37.800 --> 00:15:39.800]  你知道原來
[00:15:39.800 --> 00:15:41.800]  走緊一條路
[00:15:41.800 --> 00:15:43.800]  有幾多嘅艱難
