
[00:00:00.000 --> 00:00:02.000]  檸姐妹平安
[00:02:56.000 --> 00:02:58.000]  而撒瑪利亞這個地方
[00:02:58.000 --> 00:03:00.000]  也是猶太人所看不起的
[00:03:00.000 --> 00:03:02.000]  因為這個地方
[00:03:02.000 --> 00:03:06.000]  他們覺得他們的血統是不純正的
[00:03:06.000 --> 00:03:08.000]  因為這個地方的人
[00:03:08.000 --> 00:03:12.000]  是當年北國以色列被亞述滅了之後
[00:03:12.000 --> 00:03:16.000]  亞述就把很多的外族人遷到這個地方
[00:03:16.000 --> 00:03:19.000]  那些外族人和這裡的人
[00:03:19.000 --> 00:03:22.000]  來聯婚結婚的時候
[00:03:22.000 --> 00:03:25.000]  他們混合生了的兒女
[00:03:25.000 --> 00:03:27.000]  今天我們叫混血兒
[00:03:27.000 --> 00:03:29.000]  當時他們來到這裡
[00:03:29.000 --> 00:03:33.000]  是血統不純正 是一些的雜種
[00:03:33.000 --> 00:03:35.000]  經文這裡就告訴我們
[00:03:35.000 --> 00:03:37.000]  有十個麻風病人
[00:03:37.000 --> 00:03:39.000]  他們迎面而來
[00:03:39.000 --> 00:03:41.000]  他們知道耶穌經過這裡
[00:03:41.000 --> 00:03:44.000]  他們迎面而來 遠遠的站在那裡
[00:03:44.000 --> 00:03:48.000]  大聲說 主耶穌啊 可憐我們吧
[00:03:48.000 --> 00:03:51.000]  那為什麼他們見到耶穌
[00:03:51.000 --> 00:03:53.000]  為什麼不直接走到耶穌那裡呢
[00:03:53.000 --> 00:03:55.000]  為什麼離遠就站在那裡
[00:03:55.000 --> 00:03:59.000]  不動呢 原來根據舊約的律法
[00:03:59.000 --> 00:04:03.000]  當那些人 如果他患有麻風病的時候
[00:04:03.000 --> 00:04:05.000]  在律法上
[00:04:05.000 --> 00:04:08.000]  他是要和人群保持一定的距離
[00:04:08.000 --> 00:04:11.000]  要去到差不多就要站在那裡
[00:04:11.000 --> 00:04:13.000]  不可以再走近
[00:04:13.000 --> 00:04:16.000]  還有他們要大聲的喊出來
[00:04:16.000 --> 00:04:18.000]  不潔淨了 不潔淨了
[00:04:18.000 --> 00:04:20.000]  我不乾淨 我不乾淨
[00:04:20.000 --> 00:04:22.000]  等於是不潔淨了
[00:04:22.000 --> 00:04:25.000]  我不乾淨 我不乾淨
[00:04:25.000 --> 00:04:28.000]  等人家不要走過來
[00:04:28.000 --> 00:04:31.000]  當時他們風聞耶穌會經過
[00:04:31.000 --> 00:04:34.000]  所以他們就在一段距離之外
[00:04:34.000 --> 00:04:37.000]  他們就站在那裡 就大聲的去喊
[00:04:37.000 --> 00:04:39.000]  大聲的叫他們說
[00:04:39.000 --> 00:04:41.000]  主耶穌啊 可憐我們吧
[00:04:41.000 --> 00:04:43.000]  從他們的呼求裡面
[00:04:43.000 --> 00:04:45.000]  你可以感受到這幫人
[00:04:45.000 --> 00:04:49.000]  他是迫切來渴望得到幫助
[00:04:49.000 --> 00:04:52.000]  因為他們根本上是在一個被隔離
[00:04:52.000 --> 00:04:55.000]  被歧視的境況裡面
[00:04:55.000 --> 00:04:57.000]  所以當他這樣喊叫的時候
[00:04:57.000 --> 00:04:59.000]  你看到他那份迫切
[00:04:59.000 --> 00:05:04.000]  要得到主的幫助的心情
[00:05:04.000 --> 00:05:09.000]  耶穌的回應
[00:05:09.000 --> 00:05:12.000]  不知道大家會不會覺得都很奇特
[00:05:12.000 --> 00:05:14.000]  這裡說耶穌見到他們了
[00:05:14.000 --> 00:05:16.000]  就對他們說
[00:05:16.000 --> 00:05:19.000]  你們去給祭司檢查吧
[00:05:19.000 --> 00:05:21.000]  你會不會覺得奇怪
[00:05:21.000 --> 00:05:23.000]  那些人 主耶穌啊 可憐我了
[00:05:23.000 --> 00:05:26.000]  明知道 其實一看就知道那些是麻風病人
[00:05:26.000 --> 00:05:28.000]  為什麼主耶穌不直接說
[00:05:28.000 --> 00:05:30.000]  你的病痊癒了
[00:05:30.000 --> 00:05:34.000]  而是說 你們去給祭司檢查呢
[00:05:34.000 --> 00:05:36.000]  當耶穌不直接說
[00:05:36.000 --> 00:05:38.000]  你的病痊癒了
[00:05:38.000 --> 00:05:40.000]  其實接下來
[00:05:40.000 --> 00:05:43.000]  耶穌是要測試他們的信心
[00:05:43.000 --> 00:05:46.000]  當祂說 你們去給祭司檢查
[00:05:46.000 --> 00:05:48.000]  其實是一個命令
[00:05:48.000 --> 00:05:51.000]  Go and show to the priest
[00:05:51.000 --> 00:05:53.000]  因為在當時來說
[00:05:53.000 --> 00:05:56.000]  如果這些患有皮膚病的人
[00:05:56.000 --> 00:05:58.000]  或者這些麻風病人
[00:05:58.000 --> 00:06:01.000]  他們是要被得到祭司檢查
[00:06:01.000 --> 00:06:04.000]  沒事了 他才可以重頭成會的
[00:06:04.000 --> 00:06:06.000]  但如果你是這十個麻風病人
[00:06:06.000 --> 00:06:08.000]  你聽到耶穌這句話
[00:06:08.000 --> 00:06:11.000]  但當時你身上的病是還沒康復的
[00:06:11.000 --> 00:06:13.000]  你會不會聽啊
[00:06:13.000 --> 00:06:15.000]  你會不會馬上就像這裡那樣說
[00:06:15.000 --> 00:06:17.000]  他們就去了 就潔淨了
[00:06:17.000 --> 00:06:19.000]  可能是我的話 我就說
[00:06:19.000 --> 00:06:21.000]  耶穌 你想我死嗎
[00:06:21.000 --> 00:06:24.000]  萬一我沒得潔淨 沒得醫治
[00:06:24.000 --> 00:06:26.000]  我去到給祭司檢查
[00:06:26.000 --> 00:06:28.000]  你都還沒康復的 你走來
[00:06:28.000 --> 00:06:31.000]  可能我一是被人驅逐
[00:06:31.000 --> 00:06:33.000]  輕則驅逐
[00:06:33.000 --> 00:06:37.000]  重則可能我隨時殺了我都受不了
[00:06:37.000 --> 00:06:39.000]  所以呢
[00:06:39.000 --> 00:06:41.000]  這些麻風病的人 你看到
[00:06:41.000 --> 00:06:43.000]  耶穌命令他們
[00:06:43.000 --> 00:06:45.000]  你們就去給祭司檢查
[00:06:45.000 --> 00:06:47.000]  雖然他們那一刻看到
[00:06:47.000 --> 00:06:49.000]  我都還沒康復
[00:06:49.000 --> 00:06:51.000]  但他們有多聽話
[00:06:51.000 --> 00:06:53.000]  他們馬上就去
[00:06:53.000 --> 00:06:55.000]  所以我覺得這十個人其實很值得稱讚
[00:06:55.000 --> 00:06:57.000]  他們馬上就相信耶穌
[00:06:57.000 --> 00:06:59.000]  馬上就去找祭司
[00:06:59.000 --> 00:07:03.000]  在第十五十六節那裡
[00:07:03.000 --> 00:07:05.000]  他就說 內中有一個人
[00:07:05.000 --> 00:07:07.000]  見自己已經好了
[00:07:07.000 --> 00:07:09.000]  大聲頌讚神
[00:07:09.000 --> 00:07:11.000]  還在耶穌的腳前
[00:07:11.000 --> 00:07:13.000]  鼓伏去感謝他
[00:07:13.000 --> 00:07:15.000]  他是一個撒瑪尼亞人
[00:07:15.000 --> 00:07:17.000]  在十個人裡面
[00:07:17.000 --> 00:07:19.000]  有九個人蒙醫治療
[00:07:19.000 --> 00:07:21.000]  但是這九個人
[00:07:21.000 --> 00:07:23.000]  就真的好像我們說的
[00:07:23.000 --> 00:07:25.000]  留給謝京周
[00:07:25.000 --> 00:07:27.000]  一去就沒回頭了
[00:07:27.000 --> 00:07:29.000]  他們看到
[00:07:29.000 --> 00:07:31.000]  我去之後已經得潔淨了
[00:07:31.000 --> 00:07:33.000]  我已經康復了
[00:07:33.000 --> 00:07:35.000]  去找祭司的 找祭司後
[00:07:35.000 --> 00:07:37.000]  都忘記了
[00:07:37.000 --> 00:07:39.000]  我相信剛才那個經文說
[00:07:39.000 --> 00:07:41.000]  他們去的時候就潔淨了
[00:07:41.000 --> 00:07:43.000]  其實馬上就看到自己潔淨了
[00:07:43.000 --> 00:07:45.000]  但是他們好了之後
[00:07:45.000 --> 00:07:47.000]  就忘記了這位主
[00:07:47.000 --> 00:07:51.000]  可能今天
[00:07:51.000 --> 00:07:53.000]  都會有這樣的情況
[00:07:53.000 --> 00:07:55.000]  我記得曾經都以往在教會
[00:07:55.000 --> 00:07:57.000]  見到有些人洗了禮之後
[00:07:57.000 --> 00:07:59.000]  之前其實都
[00:07:59.000 --> 00:08:01.000]  很努力 很認真上過洗禮班
[00:08:01.000 --> 00:08:03.000]  但洗完禮之後
[00:08:03.000 --> 00:08:05.000]  就不見了
[00:08:05.000 --> 00:08:07.000]  可能我不知道是不是覺得
[00:08:07.000 --> 00:08:09.000]  我已經拿到一張天堂的入場券
[00:08:09.000 --> 00:08:11.000]  不回教會都沒問題
[00:08:11.000 --> 00:08:13.000]  已經拿到了
[00:08:13.000 --> 00:08:15.000]  到時候拿一張券給耶穌看
[00:08:15.000 --> 00:08:17.000]  或者就算回教會都很隨便
[00:08:17.000 --> 00:08:19.000]  服侍又很隨便
[00:08:19.000 --> 00:08:21.000]  這九個
[00:08:21.000 --> 00:08:23.000]  得醫治的人
[00:08:23.000 --> 00:08:25.000]  可以說他們
[00:08:25.000 --> 00:08:27.000]  得著一個不完全的信仰
[00:08:27.000 --> 00:08:29.000]  他們沒有那份
[00:08:29.000 --> 00:08:31.000]  感恩的心
[00:08:31.000 --> 00:08:33.000]  反而這一個剩下這一個
[00:08:33.000 --> 00:08:35.000]  他看到自己
[00:08:35.000 --> 00:08:37.000]  好起來了
[00:08:37.000 --> 00:08:39.000]  他很開心
[00:08:39.000 --> 00:08:41.000]  很歡喜快樂
[00:08:41.000 --> 00:08:43.000]  然後他就回頭
[00:08:43.000 --> 00:08:45.000]  因為他知道自己蒙了大恩
[00:08:45.000 --> 00:08:47.000]  以至他回頭
[00:08:47.000 --> 00:08:49.000]  向耶穌表達這份
[00:08:49.000 --> 00:08:51.000]  感激和敬畏之情
[00:08:51.000 --> 00:08:53.000]  你看到他整個人
[00:08:53.000 --> 00:08:55.000]  俯伏在耶穌的腳前
[00:08:55.000 --> 00:08:57.000]  向他感謝
[00:08:57.000 --> 00:08:59.000]  而且
[00:08:59.000 --> 00:09:01.000]  大家有沒有留意這個人
[00:09:01.000 --> 00:09:03.000]  他是一邊走一邊就大聲
[00:09:03.000 --> 00:09:05.000]  來讚美神
[00:09:05.000 --> 00:09:07.000]  很恨不得馬上就告訴別人
[00:09:07.000 --> 00:09:09.000]  我得醫治了
[00:09:09.000 --> 00:09:11.000]  耶穌醫了我
[00:09:11.000 --> 00:09:13.000]  神好偉大
[00:09:13.000 --> 00:09:15.000]  他要讓人知道神的恩典
[00:09:15.000 --> 00:09:17.000]  好大好大
[00:09:17.000 --> 00:09:19.000]  他要讓人知道這個神真的
[00:09:19.000 --> 00:09:21.000]  好好好美善
[00:09:21.000 --> 00:09:23.000]  最後那一句要特別強調
[00:09:23.000 --> 00:09:25.000]  這個是一個
[00:09:25.000 --> 00:09:27.000]  撒馬尼亞人
[00:09:27.000 --> 00:09:29.000]  當他強調這個人
[00:09:29.000 --> 00:09:31.000]  是撒馬尼亞人的時候
[00:09:31.000 --> 00:09:33.000]  其實在這裏
[00:09:33.000 --> 00:09:35.000]  是要特別去影射那些猶太人
[00:09:35.000 --> 00:09:37.000]  因為你看回前文
[00:09:37.000 --> 00:09:39.000]  當時耶穌
[00:09:39.000 --> 00:09:41.000]  是跟那些猶太人
[00:09:41.000 --> 00:09:43.000]  在說
[00:09:43.000 --> 00:09:45.000]  他們雖然是神的子民
[00:09:45.000 --> 00:09:47.000]  但是尚且對神
[00:09:47.000 --> 00:09:49.000]  沒有一份感激敬畏的心
[00:09:49.000 --> 00:09:51.000]  這裏就特別強調
[00:09:51.000 --> 00:09:53.000]  這個撒馬尼亞人
[00:09:53.000 --> 00:09:55.000]  竟然對神充滿著
[00:09:55.000 --> 00:09:57.000]  感恩敬畏之情
[00:09:57.000 --> 00:09:59.000]  所以接著的
[00:09:59.000 --> 00:10:01.000]  十七十八節
[00:10:01.000 --> 00:10:03.000]  耶穌就說了這句話
[00:10:03.000 --> 00:10:05.000]  他說結證了的不是十個人嗎
[00:10:05.000 --> 00:10:07.000]  那九個在哪裏
[00:10:07.000 --> 00:10:09.000]  除了這個外族人
[00:10:09.000 --> 00:10:11.000]  再沒有一個回來
[00:10:11.000 --> 00:10:13.000]  頌讚神嗎
[00:10:13.000 --> 00:10:17.000]  當你看到耶穌
[00:10:17.000 --> 00:10:19.000]  這句話的時候
[00:10:19.000 --> 00:10:21.000]  你感不感受到主耶穌心裏面
[00:10:21.000 --> 00:10:23.000]  那份的難過
[00:10:23.000 --> 00:10:25.000]  那些人的恩典
[00:10:25.000 --> 00:10:27.000]  原來人都有不同的回應
[00:10:27.000 --> 00:10:29.000]  一班人是充滿
[00:10:29.000 --> 00:10:31.000]  一個人是充滿著感激
[00:10:31.000 --> 00:10:33.000]  但是另一班人卻是無動於衷
[00:10:33.000 --> 00:10:39.000]  在第十九節
[00:10:39.000 --> 00:10:41.000]  耶穌這樣對這個
[00:10:41.000 --> 00:10:43.000]  回頭的人說
[00:10:43.000 --> 00:10:45.000]  他說你起來
[00:10:45.000 --> 00:10:47.000]  走吧 你的信使你存譽了
[00:10:47.000 --> 00:10:49.000]  其實耶穌再說這句話
[00:10:49.000 --> 00:10:51.000]  也很特別
[00:10:51.000 --> 00:10:53.000]  所有十個人
[00:10:53.000 --> 00:10:55.000]  全部都是他的病
[00:10:55.000 --> 00:10:57.000]  已經得存譽了
[00:10:57.000 --> 00:10:59.000]  其實耶穌也沒有需要再說這句話
[00:10:59.000 --> 00:11:01.000]  但是他在這裏說的時候
[00:11:01.000 --> 00:11:03.000]  我想他是有些特別的意思
[00:11:03.000 --> 00:11:05.000]  我想他是有些特別的意思
[00:11:05.000 --> 00:11:07.000]  他為什麼要
[00:11:07.000 --> 00:11:09.000]  再去特別提這件事
[00:11:09.000 --> 00:11:11.000]  你的信使你存譽呢
[00:11:11.000 --> 00:11:13.000]  因為那九個人
[00:11:13.000 --> 00:11:15.000]  都信了
[00:11:15.000 --> 00:11:17.000]  所以他就存譽
[00:11:17.000 --> 00:11:19.000]  但是這裏耶穌說的
[00:11:19.000 --> 00:11:21.000]  你得存譽是很特別
[00:11:21.000 --> 00:11:23.000]  他要告訴他
[00:11:23.000 --> 00:11:25.000]  你因為信我
[00:11:25.000 --> 00:11:27.000]  你的病
[00:11:27.000 --> 00:11:29.000]  不單止是你肉身的病
[00:11:29.000 --> 00:11:31.000]  而是連你靈裏面的病
[00:11:31.000 --> 00:11:33.000]  都得存譽
[00:11:33.000 --> 00:11:35.000]  其實是指到你的罪得赦免
[00:11:35.000 --> 00:11:37.000]  你的靈魂都得存譽
[00:11:37.000 --> 00:11:39.000]  你得著永生的福氣
[00:11:39.000 --> 00:11:41.000]  在約翰一書
[00:11:41.000 --> 00:11:43.000]  五章
[00:11:43.000 --> 00:11:45.000]  十二十三節那裏說
[00:11:45.000 --> 00:11:47.000]  凡有神義子的
[00:11:47.000 --> 00:11:49.000]  就有生命
[00:11:49.000 --> 00:11:51.000]  無神義子的就無生命
[00:11:51.000 --> 00:11:53.000]  我將這些事寫給你們
[00:11:53.000 --> 00:11:55.000]  信神義子之名的人
[00:11:55.000 --> 00:11:57.000]  是要你們知道自己有永生
[00:11:57.000 --> 00:12:01.000]  九個亡因的人
[00:12:01.000 --> 00:12:03.000]  他們的信仰
[00:12:03.000 --> 00:12:05.000]  是一個不完全的信仰
[00:12:05.000 --> 00:12:07.000]  他們只是得到
[00:12:07.000 --> 00:12:09.000]  身體的醫治
[00:12:09.000 --> 00:12:11.000]  熱症
[00:12:11.000 --> 00:12:13.000]  肉體的病得醫治
[00:12:13.000 --> 00:12:15.000]  但是
[00:12:15.000 --> 00:12:17.000]  這個感恩的人
[00:12:17.000 --> 00:12:19.000]  他存著的
[00:12:19.000 --> 00:12:21.000]  是一份單純的信心
[00:12:21.000 --> 00:12:23.000]  這份信心
[00:12:23.000 --> 00:12:25.000]  不單止令到他的肉身
[00:12:25.000 --> 00:12:27.000]  蒙醫治
[00:12:27.000 --> 00:12:29.000]  他的靈性都是得著醫治
[00:12:29.000 --> 00:12:31.000]  他的信
[00:12:31.000 --> 00:12:33.000]  是一個看得見的信
[00:12:33.000 --> 00:12:35.000]  是一個真實有行動的信
[00:12:35.000 --> 00:12:39.000]  所以這裏耶穌說這句話
[00:12:39.000 --> 00:12:41.000]  其實是要帶出
[00:12:41.000 --> 00:12:43.000]  一個人他都可以說信
[00:12:43.000 --> 00:12:45.000]  但是有一班的人
[00:12:45.000 --> 00:12:47.000]  是因信得救
[00:12:47.000 --> 00:12:49.000]  但是有一些人充其量
[00:12:49.000 --> 00:12:51.000]  他只是因信得醫治
[00:12:51.000 --> 00:12:53.000]  得到一些好處
[00:12:53.000 --> 00:12:55.000]  但是他其實可能
[00:12:55.000 --> 00:12:57.000]  在這個
[00:12:57.000 --> 00:12:59.000]  靈性的信心上
[00:12:59.000 --> 00:13:01.000]  他是沒有得到醫治
[00:13:01.000 --> 00:13:03.000]  就好像今天
[00:13:03.000 --> 00:13:05.000]  其實很多人都說信耶穌
[00:13:05.000 --> 00:13:07.000]  但是可能有些人他的信
[00:13:07.000 --> 00:13:09.000]  只是停留在一個頭腦上
[00:13:09.000 --> 00:13:11.000]  他不是真的一個
[00:13:11.000 --> 00:13:13.000]  真誠的來信
[00:13:13.000 --> 00:13:15.000]  他是為了信耶穌
[00:13:15.000 --> 00:13:17.000]  得到一些好處
[00:13:17.000 --> 00:13:19.000]  就夠了
[00:13:19.000 --> 00:13:21.000]  其餘的我就不要了
[00:13:21.000 --> 00:13:23.000]  是一個很簡單的故事
[00:13:23.000 --> 00:13:25.000]  一個事件
[00:13:25.000 --> 00:13:27.000]  但是它是給我們很多的反省
[00:13:27.000 --> 00:13:29.000]  第一我們都要想一下
[00:13:29.000 --> 00:13:31.000]  我們是哪一種的信徒呢
[00:13:31.000 --> 00:13:33.000]  在座我們當中
[00:13:33.000 --> 00:13:35.000]  我見應該都是信了的
[00:13:35.000 --> 00:13:39.000]  我們是哪一種的信徒呢
[00:13:41.000 --> 00:13:43.000]  我們是一種只要恩典
[00:13:43.000 --> 00:13:45.000]  不願付代價的信徒
[00:13:45.000 --> 00:13:47.000]  我們
[00:13:47.000 --> 00:13:49.000]  只是記得穩神
[00:13:49.000 --> 00:13:51.000]  希望得恩典
[00:13:51.000 --> 00:13:53.000]  但是我卻是忘記了
[00:13:53.000 --> 00:13:55.000]  私恩的主
[00:13:55.000 --> 00:13:57.000]  就好像我要一隻生雞蛋的雞
[00:13:57.000 --> 00:13:59.000]  我就要那些雞蛋
[00:13:59.000 --> 00:14:01.000]  但是我就宰了那隻雞
[00:14:01.000 --> 00:14:03.000]  接著你所有的
[00:14:03.000 --> 00:14:05.000]  你得不償失
[00:14:05.000 --> 00:14:07.000]  有一首詩歌叫做愛是不保留
[00:14:07.000 --> 00:14:09.000]  我們每次唱
[00:14:09.000 --> 00:14:11.000]  都喜歡這首詩歌
[00:14:11.000 --> 00:14:13.000]  講到上帝毫不保留的愛
[00:14:13.000 --> 00:14:15.000]  但是
[00:14:15.000 --> 00:14:17.000]  我們有沒有問自己
[00:14:17.000 --> 00:14:19.000]  我對耶穌我對上帝的愛
[00:14:19.000 --> 00:14:21.000]  是不是有保留的呢
[00:14:21.000 --> 00:14:23.000]  我們是只要恩典
[00:14:23.000 --> 00:14:25.000]  不付代價
[00:14:25.000 --> 00:14:27.000]  還是我們願意付代價
[00:14:27.000 --> 00:14:29.000]  來跟隨主呢
[00:14:29.000 --> 00:14:31.000]  保羅說
[00:14:31.000 --> 00:14:33.000]  他的人生是以基督為自保
[00:14:33.000 --> 00:14:35.000]  他的人生就是
[00:14:35.000 --> 00:14:37.000]  以基督為首位
[00:14:37.000 --> 00:14:39.000]  那耶穌他自己
[00:14:39.000 --> 00:14:41.000]  親自講了這番說話
[00:14:41.000 --> 00:14:43.000]  都是在路加福音下
[00:14:43.000 --> 00:14:45.000]  他說如果有人要來到我這裡
[00:14:45.000 --> 00:14:47.000]  愛我
[00:14:47.000 --> 00:14:49.000]  不超過愛自己的父母
[00:14:49.000 --> 00:14:51.000]  妻子 兒女 兄弟 姊妹
[00:14:51.000 --> 00:14:53.000]  甚至自己性命
[00:14:53.000 --> 00:14:55.000]  就不能作我的門徒
[00:14:55.000 --> 00:14:57.000]  凡不背著自己的十字架
[00:14:57.000 --> 00:14:59.000]  跟隨我的
[00:14:59.000 --> 00:15:01.000]  也不能作我的門徒
[00:15:01.000 --> 00:15:03.000]  在耶穌親自講的
[00:15:03.000 --> 00:15:05.000]  這段說話裡面
[00:15:05.000 --> 00:15:07.000]  可以說其實
[00:15:07.000 --> 00:15:09.000]  他對門徒的呼召
[00:15:09.000 --> 00:15:11.000]  是真的要有一班
[00:15:11.000 --> 00:15:13.000]  願意付代價
[00:15:13.000 --> 00:15:15.000]  毀身去跟隨他的人
[00:15:15.000 --> 00:15:17.000]  這個呼召
[00:15:17.000 --> 00:15:19.000]  或者作門徒的資格
[00:15:19.000 --> 00:15:21.000]  可以說是斬釘截鐵
[00:15:21.000 --> 00:15:23.000]  鐵架不二
[00:15:23.000 --> 00:15:25.000]  不能妥協
[00:15:25.000 --> 00:15:27.000]  要麼我們認認真真
[00:15:27.000 --> 00:15:29.000]  來跟隨神
[00:15:29.000 --> 00:15:31.000]  要麼可能我們不信
[00:15:31.000 --> 00:15:33.000]  還沒有那麼多包袱
[00:15:33.000 --> 00:15:35.000]  第二就是
[00:15:35.000 --> 00:15:37.000]  我們要問回自己
[00:15:37.000 --> 00:15:39.000]  咦 那我的信仰
[00:15:39.000 --> 00:15:41.000]  我是真的
[00:15:41.000 --> 00:15:43.000]  因信得救
[00:15:43.000 --> 00:15:45.000]  還是我因信純粹是
[00:15:45.000 --> 00:15:47.000]  得好處或者得醫治呢
[00:15:47.000 --> 00:15:49.000]  我的信心
[00:15:49.000 --> 00:15:51.000]  我的信仰
[00:15:51.000 --> 00:15:53.000]  只是停留在頭腦
[00:15:53.000 --> 00:15:55.000]  還是嘴唇上的信呢
[00:15:55.000 --> 00:15:57.000]  這個我們真的要
[00:15:57.000 --> 00:15:59.000]  好好地去問自己
[00:15:59.000 --> 00:16:01.000]  否則我怕有一天
[00:16:01.000 --> 00:16:03.000]  天使問我們
[00:16:03.000 --> 00:16:05.000]  你憑什麼進來的時候
[00:16:05.000 --> 00:16:07.000]  接著他
[00:16:07.000 --> 00:16:09.000]  我有張入場券
[00:16:09.000 --> 00:16:11.000]  但是天使告訴你
[00:16:11.000 --> 00:16:13.000]  你的入場券根本是無效的
[00:16:13.000 --> 00:16:15.000]  那就大件事了
[00:16:15.000 --> 00:16:17.000]  在《馬太福音》
[00:16:17.000 --> 00:16:19.000]  耶穌也這樣說
[00:16:19.000 --> 00:16:21.000]  不是每一個對我說
[00:16:21.000 --> 00:16:23.000]  主啊主啊的人
[00:16:23.000 --> 00:16:25.000]  都能夠進入天國
[00:16:25.000 --> 00:16:27.000]  唯有遵行我天父旨意的人
[00:16:27.000 --> 00:16:29.000]  才能進去
[00:16:29.000 --> 00:16:31.000]  我們都需要認真
[00:16:31.000 --> 00:16:33.000]  思想的問題
[00:16:33.000 --> 00:16:35.000]  第三就是
[00:16:35.000 --> 00:16:37.000]  我追求人
[00:16:37.000 --> 00:16:39.000]  還是神的肯定呢
[00:16:39.000 --> 00:16:41.000]  那九個蒙醫治的麻風病人
[00:16:41.000 --> 00:16:43.000]  他們
[00:16:43.000 --> 00:16:45.000]  一轉身就康復了
[00:16:45.000 --> 00:16:47.000]  立刻急著去找
[00:16:47.000 --> 00:16:49.000]  祭司來檢查
[00:16:49.000 --> 00:16:51.000]  確認你們真的康復了
[00:16:51.000 --> 00:16:53.000]  給個證明
[00:16:53.000 --> 00:16:55.000]  你可以重投社會了
[00:16:55.000 --> 00:16:57.000]  這樣都是好的
[00:16:57.000 --> 00:16:59.000]  但是
[00:16:59.000 --> 00:17:01.000]  他們卻是忘記了
[00:17:01.000 --> 00:17:03.000]  這個醫治他的主
[00:17:03.000 --> 00:17:05.000]  唯有
[00:17:05.000 --> 00:17:07.000]  這個外族人
[00:17:07.000 --> 00:17:09.000]  他充滿感恩之情
[00:17:09.000 --> 00:17:11.000]  他也不等去給祭司擦汗
[00:17:11.000 --> 00:17:13.000]  他直頭半路
[00:17:13.000 --> 00:17:15.000]  看到自己康復了
[00:17:15.000 --> 00:17:17.000]  就已經走回頭先找耶穌
[00:17:17.000 --> 00:17:19.000]  所以唯有這個外族人
