
[00:00:00.000 --> 00:00:04.000]  今日講到的不是一個系列
[00:03:45.000 --> 00:03:47.000]  然後跟他們有一番的說話
[00:03:47.000 --> 00:03:50.000]  那個就是所謂Millennial Farewell Speech
[00:03:50.000 --> 00:03:53.000]  你看到這個整個的地圖
[00:03:53.000 --> 00:03:55.000]  他結果當然就是回去耶路撒硬
[00:03:55.000 --> 00:03:58.000]  為什麼這個所謂米利都的
[00:03:58.000 --> 00:04:00.000]  道別的講話是這麼感人呢
[00:04:00.000 --> 00:04:03.000]  以及是帶著眼淚呢
[00:04:03.000 --> 00:04:05.000]  因為保羅知道他回去耶路撒硬的時候
[00:04:05.000 --> 00:04:08.000]  除了他辦理事工的事
[00:04:08.000 --> 00:04:11.000]  他還會遇見很多的反對
[00:04:11.000 --> 00:04:15.000]  因為耶路撒硬有很多反對他的猶太人
[00:04:15.000 --> 00:04:17.000]  想去陷害他
[00:04:17.000 --> 00:04:19.000]  他也知道可能去到耶路撒硬的時候
[00:04:19.000 --> 00:04:22.000]  將會有患難並且會有困所
[00:04:22.000 --> 00:04:26.000]  結果當然保羅就是回去耶路撒硬
[00:04:26.000 --> 00:04:29.000]  回去沒多久就有一些這樣的暴動
[00:04:29.000 --> 00:04:31.000]  然後有一些反對他的人
[00:04:31.000 --> 00:04:33.000]  猶太人就將他捉拿
[00:04:33.000 --> 00:04:36.000]  然後在工會那裡審判
[00:04:36.000 --> 00:04:38.000]  帶到他羅馬官面前去審判
[00:04:38.000 --> 00:04:42.000]  帶到他去當時另一個希律王
[00:04:42.000 --> 00:04:45.000]  阿基帕王在面前去審判
[00:04:45.000 --> 00:04:46.000]  等等等等
[00:04:46.000 --> 00:04:48.000]  如果我這樣講的時候
[00:04:48.000 --> 00:04:49.000]  你像不像什麼
[00:04:49.000 --> 00:04:51.000]  像誰
[00:04:51.000 --> 00:04:53.000]  他去到耶路撒硬要受苦
[00:04:53.000 --> 00:04:55.000]  然後被工會審判
[00:04:55.000 --> 00:04:56.000]  被猶太人去害
[00:04:56.000 --> 00:05:01.000]  然後在巡撫總督面前去到受審
[00:05:01.000 --> 00:05:03.000]  在希律王面前受審
[00:05:03.000 --> 00:05:04.000]  像誰
[00:05:04.000 --> 00:05:06.000]  像耶穌
[00:05:06.000 --> 00:05:08.000]  整個《使唐傳》最後這一節
[00:05:08.000 --> 00:05:11.000]  就是講到保羅告訴別人
[00:05:11.000 --> 00:05:12.000]  保羅是一個怎樣的人
[00:05:12.000 --> 00:05:14.000]  就好像耶穌基督一樣
[00:05:14.000 --> 00:05:16.000]  所以他回到耶路撒硬的時候
[00:05:16.000 --> 00:05:17.000]  確實就是發生這樣的事
[00:05:17.000 --> 00:05:20.000]  然後他就再沒有所謂自由了
[00:05:20.000 --> 00:05:22.000]  接著他就去到說
[00:05:22.000 --> 00:05:24.000]  我要上告該殺
[00:05:24.000 --> 00:05:27.000]  所以《使唐傳》27、28章
[00:05:27.000 --> 00:05:28.000]  最後兩章
[00:05:28.000 --> 00:05:31.000]  就是講到他上告該殺的遇見
[00:05:31.000 --> 00:05:33.000]  不同的風浪等等
[00:05:33.000 --> 00:05:34.000]  不同的苦難
[00:05:34.000 --> 00:05:37.000]  最後他是帶著福音
[00:05:37.000 --> 00:05:39.000]  雖然沒有了真正的
[00:05:39.000 --> 00:05:40.000]  完全的自由
[00:05:40.000 --> 00:05:44.000]  帶著福音是去到羅馬的
[00:05:44.000 --> 00:05:46.000]  所以整個《使唐傳》下面那一節
[00:05:46.000 --> 00:05:49.000]  就是說保羅好像耶穌基督一樣
[00:05:49.000 --> 00:05:52.000]  所以在米利都的講話
[00:05:52.000 --> 00:05:53.000]  我們回到這裡
[00:05:53.000 --> 00:05:55.000]  就有一點像耶穌基督的
[00:05:55.000 --> 00:05:57.000]  最後晚餐的時候
[00:05:57.000 --> 00:05:59.000]  講的那個Farewell Speech
[00:05:59.000 --> 00:06:01.000]  因為這個是很重要很重要
[00:06:01.000 --> 00:06:03.000]  對教會非常重要
[00:06:03.000 --> 00:06:07.000]  因為他將會無辜的受害受審
[00:06:07.000 --> 00:06:10.000]  並且是會殉道死
[00:06:10.000 --> 00:06:11.000]  好像耶穌一樣
[00:06:11.000 --> 00:06:12.000]  結果我們知道
[00:06:12.000 --> 00:06:13.000]  他去到羅馬的時候
[00:06:13.000 --> 00:06:15.000]  保羅就是人頭落地
[00:06:15.000 --> 00:06:18.000]  所以米利都最後的講話
[00:06:18.000 --> 00:06:20.000]  就像耶穌和門徒講話一樣
[00:06:20.000 --> 00:06:22.000]  這個是小亞細亞裡面
[00:06:22.000 --> 00:06:25.000]  最後一次是公開的講道
[00:06:25.000 --> 00:06:28.000]  一篇很感人的講話
[00:06:28.000 --> 00:06:31.000]  是交付整個教會
[00:06:31.000 --> 00:06:33.000]  去叮囑教會的領袖
[00:06:33.000 --> 00:06:35.000]  要去堅守真理
[00:06:35.000 --> 00:06:37.000]  我們這個講話
[00:06:37.000 --> 00:06:39.000]  值得去看一看
[00:06:39.000 --> 00:06:41.000]  值得去看一看
[00:06:41.000 --> 00:06:43.000]  你可以想像一下
[00:06:43.000 --> 00:06:44.000]  在碼頭
[00:06:44.000 --> 00:06:47.000]  就是林宋基那一刻
[00:06:47.000 --> 00:06:49.000]  他有一番話他要講
[00:06:49.000 --> 00:06:52.000]  講了他才進去TSA
[00:06:52.000 --> 00:06:55.000]  才過海關
[00:06:55.000 --> 00:06:58.000]  有似似這樣的情況
[00:06:58.000 --> 00:07:00.000]  不過不是送機是送船
[00:07:00.000 --> 00:07:02.000]  因為他在米利都搭船
[00:07:02.000 --> 00:07:04.000]  然後去到耶路撒冷
[00:07:04.000 --> 00:07:06.000]  我們值得去看一看這段講話
[00:07:06.000 --> 00:07:08.000]  你想像的時候
[00:07:08.000 --> 00:07:09.000]  由17節開始
[00:07:09.000 --> 00:07:11.000]  你就知道那個情景是怎樣
[00:07:11.000 --> 00:07:12.000]  20章17節
[00:07:12.000 --> 00:07:15.000]  保羅從米利都派人到爾弗所
[00:07:15.000 --> 00:07:17.000]  請教會的長老來
[00:07:17.000 --> 00:07:19.000]  他們到了保羅那裡
[00:07:19.000 --> 00:07:20.000]  他坐他門船
[00:07:20.000 --> 00:07:22.000]  你們知道
[00:07:22.000 --> 00:07:24.000]  從第一天我踏足亞細亞以來
[00:07:24.000 --> 00:07:26.000]  我一直怎樣與你們相處
[00:07:26.000 --> 00:07:27.000]  怎樣服侍主
[00:07:27.000 --> 00:07:29.000]  傳言謙卑帶著眼淚
[00:07:29.000 --> 00:07:31.000]  經受試煉
[00:07:31.000 --> 00:07:33.000]  就是猶太人的計謀
[00:07:33.000 --> 00:07:35.000]  家珠在我身上
[00:07:35.000 --> 00:07:36.000]  你們也知道
[00:07:36.000 --> 00:07:37.000]  任何對你們有益的道理
[00:07:37.000 --> 00:07:38.000]  我沒有退縮
[00:07:38.000 --> 00:07:40.000]  不向你們述說
[00:07:40.000 --> 00:07:42.000]  或在公共的場合
[00:07:42.000 --> 00:07:43.000]  或在個人的家裡面
[00:07:43.000 --> 00:07:44.000]  我都教導你們
[00:07:44.000 --> 00:07:46.000]  我向猶太人希臘人
[00:07:46.000 --> 00:07:48.000]  鄭重的作見證
[00:07:48.000 --> 00:07:50.000]  告訴他們應當向神悔改
[00:07:50.000 --> 00:07:52.000]  信靠我們的主耶穌基督
[00:07:52.000 --> 00:07:54.000]  看現在我被聖靈催逼
[00:07:54.000 --> 00:07:56.000]  要到耶路撒冷去
[00:07:56.000 --> 00:07:57.000]  我不知道在耶路撒冷
[00:07:57.000 --> 00:07:58.000]  遇見什麼事
[00:07:58.000 --> 00:08:00.000]  只知道聖靈在各城裡面
[00:08:00.000 --> 00:08:02.000]  向我指明有困所
[00:08:02.000 --> 00:08:03.000]  和患難等著我
[00:08:03.000 --> 00:08:06.000]  但我不看重自己的性命
[00:08:06.000 --> 00:08:08.000]  我要完成我的路程
[00:08:08.000 --> 00:08:10.000]  完成我從主耶穌所吩咐
[00:08:10.000 --> 00:08:12.000]  所領受的積分
[00:08:12.000 --> 00:08:13.000]  向人鄭重見證
[00:08:13.000 --> 00:08:15.000]  上帝恩典的福音
[00:08:15.000 --> 00:08:17.000]  我曾在你們中間
[00:08:17.000 --> 00:08:20.000]  走遍各處宣揚神的國
[00:08:20.000 --> 00:08:22.000]  但現在看下我知道
[00:08:22.000 --> 00:08:25.000]  你們全都不會再見到我的面了
[00:08:25.000 --> 00:08:28.000]  因此我今天向你們作見證
[00:08:28.000 --> 00:08:29.000]  我是清白的
[00:08:29.000 --> 00:08:31.000]  你們所有人的血
[00:08:31.000 --> 00:08:33.000]  都與我無關了
[00:08:33.000 --> 00:08:34.000]  因為神一切的旨意
[00:08:34.000 --> 00:08:35.000]  我沒有退縮
[00:08:35.000 --> 00:08:37.000]  不向你們述說
[00:08:37.000 --> 00:08:38.000]  聖靈已經立你們
[00:08:38.000 --> 00:08:40.000]  作全群的監督
[00:08:40.000 --> 00:08:41.000]  你們要謹慎
[00:08:41.000 --> 00:08:43.000]  也要為全群謹慎
[00:08:43.000 --> 00:08:45.000]  要牧養神的教會
[00:08:45.000 --> 00:08:48.000]  就是祂用血所救贖回來的
[00:08:48.000 --> 00:08:49.000]  我知道我離開之後
[00:08:49.000 --> 00:08:51.000]  必有兇猛的豺狼
[00:08:51.000 --> 00:08:52.000]  進入你們中間
[00:08:52.000 --> 00:08:54.000]  不外飾羊群
[00:08:54.000 --> 00:08:55.000]  而且你們中間
[00:08:55.000 --> 00:08:56.000]  也必有人起來
[00:08:56.000 --> 00:08:58.000]  說乖謀的話
[00:08:58.000 --> 00:09:02.000]  要引誘門徒跟從他們
[00:09:02.000 --> 00:09:04.000]  因此你們要謹慎
[00:09:04.000 --> 00:09:06.000]  記住我三年以來
[00:09:06.000 --> 00:09:08.000]  晝夜不停的流淚
[00:09:08.000 --> 00:09:10.000]  勸戒你們每一個人
[00:09:10.000 --> 00:09:13.000]  現在我把你們托付給神
[00:09:13.000 --> 00:09:15.000]  用祂恩惠的道
[00:09:15.000 --> 00:09:16.000]  這道能建立你們
[00:09:16.000 --> 00:09:19.000]  能在所有承聖的人中間
[00:09:19.000 --> 00:09:21.000]  賜給你們基業
[00:09:21.000 --> 00:09:23.000]  我沒有貪圖過任何人的
[00:09:23.000 --> 00:09:25.000]  銀紙金紙和衣服
[00:09:25.000 --> 00:09:26.000]  你們自己知道
[00:09:26.000 --> 00:09:27.000]  是我用這雙手
[00:09:27.000 --> 00:09:29.000]  供給我和同伴的需要
[00:09:29.000 --> 00:09:30.000]  我在這一切事上
[00:09:30.000 --> 00:09:32.000]  都給你們作了榜樣
[00:09:32.000 --> 00:09:35.000]  我們必須這讓怒虎
[00:09:35.000 --> 00:09:38.000]  來輔助軟弱的人
[00:09:38.000 --> 00:09:39.000]  並要記住耶穌的話
[00:09:39.000 --> 00:09:42.000]  斯比受更為有福
[00:09:42.000 --> 00:09:43.000]  我說完鳥姐的話
[00:09:43.000 --> 00:09:45.000]  就和大家跪下來禱告
[00:09:45.000 --> 00:09:48.000]  大家全都大聲同哭
[00:09:48.000 --> 00:09:50.000]  抱著保羅
[00:09:50.000 --> 00:09:52.000]  頸巷親吻他
[00:09:52.000 --> 00:09:54.000]  讓他們最傷心的
[00:09:54.000 --> 00:09:55.000]  就是保羅說
[00:09:55.000 --> 00:09:58.000]  他們將不會再見到
[00:09:58.000 --> 00:10:00.000]  他的面那句說話
[00:10:00.000 --> 00:10:03.000]  之後就送了保羅上船
[00:10:03.000 --> 00:10:05.000]  然後他就離開了
[00:10:05.000 --> 00:10:07.000]  這是一個很感人的
[00:10:07.000 --> 00:10:09.000]  感人肺腑的一段說話
[00:10:09.000 --> 00:10:11.000]  正如你所想像的
[00:10:11.000 --> 00:10:12.000]  大頭在機場
[00:10:12.000 --> 00:10:13.000]  快要送機那一刻
[00:10:13.000 --> 00:10:14.000]  快要走那一刻
[00:10:14.000 --> 00:10:16.000]  最後見一面了
[00:10:16.000 --> 00:10:17.000]  他就說
[00:10:17.000 --> 00:10:21.000]  告訴你一段很重要的說話
[00:10:21.000 --> 00:10:23.000]  第一點我想說的就是
[00:10:23.000 --> 00:10:24.000]  他說清楚
[00:10:24.000 --> 00:10:25.000]  福音的真理
[00:10:25.000 --> 00:10:26.000]  是可以被人去扭曲的
[00:10:26.000 --> 00:10:29.000]  特別是一些假教師去扭曲
[00:10:29.000 --> 00:10:32.000]  28章29節附近
[00:10:32.000 --> 00:10:34.000]  這裡說什麼呢
[00:10:34.000 --> 00:10:35.000]  他說有一些兇猛的豺狼
[00:10:35.000 --> 00:10:37.000]  會進到教會裡面
[00:10:37.000 --> 00:10:38.000]  不愛惜羊群的
[00:10:38.000 --> 00:10:42.000]  而且你們中間也有人會起來
[00:10:42.000 --> 00:10:43.000]  說乖謀的話
[00:10:43.000 --> 00:10:47.000]  引誘門徒跟從他們
[00:10:47.000 --> 00:10:49.000]  這裡說到內憂外患
[00:10:49.000 --> 00:10:50.000]  教會裡面是
[00:10:50.000 --> 00:10:53.000]  經常會經歷一些內憂外患
[00:10:53.000 --> 00:10:54.000]  這句說話很有趣
[00:10:54.000 --> 00:10:57.000]  他說你們中間有人會起來
[00:10:57.000 --> 00:10:59.000]  如果你是送機那幫人
[00:10:59.000 --> 00:11:00.000]  你會說
[00:11:00.000 --> 00:11:02.000]  大家你眼望我眼
[00:11:02.000 --> 00:11:04.000]  是不是你還是我
[00:11:04.000 --> 00:11:06.000]  這句說話不一定是這樣解釋的
[00:11:06.000 --> 00:11:07.000]  不一定是送機那幫人
[00:11:07.000 --> 00:11:09.000]  裡面中間有人
[00:11:09.000 --> 00:11:11.000]  其實他可能說
[00:11:11.000 --> 00:11:13.000]  以忽所的群體
[00:11:13.000 --> 00:11:14.000]  以忽所的教會裡面
[00:11:14.000 --> 00:11:16.000]  因為以忽所裡面有很多人
[00:11:16.000 --> 00:11:18.000]  裡面可能有一些人
[00:11:18.000 --> 00:11:21.000]  就是中間做了所謂的掩仔
[00:11:21.000 --> 00:11:24.000]  將真理扭曲
[00:11:24.000 --> 00:11:26.000]  但是我們需要去了解
[00:11:26.000 --> 00:11:27.000]  這一段說話
[00:11:27.000 --> 00:11:28.000]  就是告訴我們
[00:11:28.000 --> 00:11:29.000]  歷代的教會
[00:11:29.000 --> 00:11:32.000]  是會面對真理被扭曲的危機的
[00:11:32.000 --> 00:11:34.000]  如果你記得教牧書信
[00:11:34.000 --> 00:11:35.000]  你記得嗎
[00:11:35.000 --> 00:11:36.000]  教牧書信
[00:11:36.000 --> 00:11:39.000]  提摩太前後書和提多書
[00:11:39.000 --> 00:11:41.000]  裡面你看一看
[00:11:41.000 --> 00:11:43.000]  大概你的印象你都看到
[00:11:43.000 --> 00:11:45.000]  裡面遇見很多不同的問題
[00:11:45.000 --> 00:11:47.000]  其中一個問題就是異端的問題
[00:11:47.000 --> 00:11:50.000]  就是一些假教師他混入了
[00:11:50.000 --> 00:11:52.000]  特別是女人的家
[00:11:52.000 --> 00:11:54.000]  混入了一些家庭
[00:11:54.000 --> 00:11:56.000]  然後用假道去引誘人
[00:11:56.000 --> 00:11:59.000]  這些說話絕對不是看低女人
[00:11:59.000 --> 00:12:00.000]  因為當時第一世紀的女人
[00:12:00.000 --> 00:12:03.000]  可能教育的機會比較少一點
[00:12:03.000 --> 00:12:04.000]  所以很多時候
[00:12:04.000 --> 00:12:08.000]  這些異端就可以在這些群眾裡面
[00:12:08.000 --> 00:12:12.000]  去乘虛而入
[00:12:12.000 --> 00:12:13.000]  當然今天不同
[00:12:13.000 --> 00:12:16.000]  今天很多女士的學位
[00:12:16.000 --> 00:12:18.000]  可能比我們都很高
[00:12:18.000 --> 00:12:19.000]  所以他們是
[00:12:19.000 --> 00:12:22.000]  really well educated
[00:12:22.000 --> 00:12:24.000]  但是無論如何教會
[00:12:24.000 --> 00:12:27.000]  有時候是會遇見一些異端的問題
[00:12:27.000 --> 00:12:30.000]  所以我們需要去學習分別
[00:12:30.000 --> 00:12:32.000]  東方小店剛才我提過
[00:12:32.000 --> 00:12:35.000]  你可以分析一下是甚麼來的
[00:12:35.000 --> 00:12:38.000]  有沒有聽過?
[00:12:38.000 --> 00:12:41.000]  我大概告訴你是中國
[00:12:41.000 --> 00:12:43.000]  Main China
[00:12:43.000 --> 00:12:45.000]  即是河南出來的
[00:12:45.000 --> 00:12:47.000]  河南幾十年前出來
[00:12:47.000 --> 00:12:49.000]  然後又說自己不行
[00:12:49.000 --> 00:12:51.000]  東方小店其中一個名字
[00:12:51.000 --> 00:12:54.000]  另外一個名字就是全能神教會
[00:12:54.000 --> 00:12:56.000]  或者在網上見到一些很好的
[00:12:56.000 --> 00:12:58.000]  很質素的YouTube
[00:12:58.000 --> 00:13:02.000]  都是這個所謂全能神教會所做出來的
[00:13:02.000 --> 00:13:04.000]  東方閃電這個名字是從哪裡來的呢?
[00:13:04.000 --> 00:13:06.000]  馬太福音你記得二十四章
[00:13:06.000 --> 00:13:08.000]  耶穌說到祂再來的時候
[00:13:08.000 --> 00:13:09.000]  即是聖殿被毀
[00:13:09.000 --> 00:13:11.000]  以及祂再來的那種異象在裡面
[00:13:11.000 --> 00:13:13.000]  曾經有一句是這樣說的
[00:13:13.000 --> 00:13:14.000]  二十七節
[00:13:14.000 --> 00:13:17.000]  他說好像閃電從東方發出
[00:13:17.000 --> 00:13:21.000]  這個發起東方閃電的人
[00:13:21.000 --> 00:13:23.000]  就說對了
[00:13:23.000 --> 00:13:27.000]  因為在歷史裡面
[00:13:27.000 --> 00:13:29.000]  即是舊約新約
[00:13:29.000 --> 00:13:31.000]  是有三個時代的
[00:13:31.000 --> 00:13:33.000]  第一個時代就是那個所謂律法時代
[00:13:33.000 --> 00:13:36.000]  律法時代就是舊時就是這些人要守律法
[00:13:36.000 --> 00:13:38.000]  然後就到耶穌的時代
[00:13:38.000 --> 00:13:40.000]  就是殷典的時代
[00:13:40.000 --> 00:13:42.000]  然後現在這個時代就不同了
[00:13:42.000 --> 00:13:44.000]  律法、殷典時代都過去了
[00:13:44.000 --> 00:13:46.000]  現在第三個時代就是所謂國度的時代
[00:13:46.000 --> 00:13:48.000]  Kingdom的時代
[00:13:48.000 --> 00:13:50.000]  這個時代就不是了
[00:13:50.000 --> 00:13:52.000]  就是東方有另外一個教主出來
[00:13:52.000 --> 00:13:53.000]  有另外一個基督
[00:13:53.000 --> 00:13:55.000]  那個基督變成是女基督
[00:13:55.000 --> 00:13:57.000]  女的基督
[00:13:57.000 --> 00:14:00.000]  你聽聽的時候你就知道
[00:14:00.000 --> 00:14:03.000]  這些全部是狗屁不通的東西
[00:14:03.000 --> 00:14:06.000]  是胡說八道的東西
[00:14:06.000 --> 00:14:08.000]  但是又很奇怪
[00:14:08.000 --> 00:14:10.000]  有一些群眾就會跟著他
[00:14:10.000 --> 00:14:12.000]  對嗎
[00:14:12.000 --> 00:14:14.000]  我就覺得很可惜這個時候
[00:14:14.000 --> 00:14:15.000]  就是這個時代
[00:14:15.000 --> 00:14:16.000]  二十一世紀
[00:14:16.000 --> 00:14:17.000]  我們有查GBT
[00:14:17.000 --> 00:14:18.000]  有AI
[00:14:18.000 --> 00:14:19.000]  有很多東西跟著我們
[00:14:19.000 --> 00:14:22.000]  然後我們可以查一些東西
[00:14:22.000 --> 00:14:24.000]  就是為什麼那些人有資訊
[00:14:24.000 --> 00:14:27.000]  但是沒有分析力
[00:14:27.000 --> 00:14:28.000]  但是這裡告訴我們
[00:14:28.000 --> 00:14:30.000]  真的是可以被扭曲的
[00:14:30.000 --> 00:14:32.000]  我們是需要用腦的
[00:14:32.000 --> 00:14:33.000]  各位
[00:14:33.000 --> 00:14:36.000]  不要只講憑信心就可以了
[00:14:36.000 --> 00:14:37.000]  OK
[00:14:37.000 --> 00:14:39.000]  我明白我們需要憑信心
[00:14:39.000 --> 00:14:41.000]  但是不要亂用這個字
[00:14:41.000 --> 00:14:44.000]  這個說話並非告訴我們
[00:14:44.000 --> 00:14:48.000]  我們看聖經是不用腦
[00:14:48.000 --> 00:14:51.000]  是憑心憑感覺就行了
[00:14:51.000 --> 00:14:52.000]  絕對不是這樣的
[00:14:52.000 --> 00:14:55.000]  上帝做個腦給你就做什麼
[00:14:55.000 --> 00:14:57.000]  就是用腦
[00:14:57.000 --> 00:14:58.000]  你不用腦
[00:14:58.000 --> 00:14:59.000]  你不去分析
[00:14:59.000 --> 00:15:02.000]  你不去看看有什麼證據
[00:15:02.000 --> 00:15:04.000]  我們很多時候會錯意
[00:15:04.000 --> 00:15:05.000]  我們以為信仰
[00:15:05.000 --> 00:15:10.000]  只不過是一些沒有根據的東西
[00:15:10.000 --> 00:15:12.000]  所以這裡說得很清楚
[00:15:12.000 --> 00:15:13.000]  有豺狼出來
[00:15:13.000 --> 00:15:17.000]  在羊群裡面襲擊
[00:15:17.000 --> 00:15:19.000]  去引誘
[00:15:19.000 --> 00:15:22.000]  第二方面這裡說到教會的領袖
[00:15:22.000 --> 00:15:23.000]  需要做些什麼
[00:15:23.000 --> 00:15:26.000]  他說聖靈立你們作全群的監督
[00:15:26.000 --> 00:15:28.000]  你們就當自己的謹慎
[00:15:28.000 --> 00:15:30.000]  全群謹慎
[00:15:30.000 --> 00:15:31.000]  為全群謹慎
[00:15:31.000 --> 00:15:33.000]  牧養上帝的教會
[00:15:33.000 --> 00:15:36.000]  是用他自己的血所買回來的
[00:15:36.000 --> 00:15:38.000]  多麼貴重的東西
[00:15:38.000 --> 00:15:39.000]  要謹慎
[00:15:39.000 --> 00:15:40.000]  兩次的
[00:15:40.000 --> 00:15:43.000]  聖靈立你們作監督的職份
[00:15:43.000 --> 00:15:45.000]  意思就是說不是你們自己選的
[00:15:45.000 --> 00:15:48.000]  是一個神聖的挑選
[00:15:48.000 --> 00:15:51.000]  或者是一個神聖的託付
