
[00:00:00.000 --> 00:00:03.120]  今天2月14日是情人節
[00:08:12.520 --> 00:08:13.920]  打鑼
[00:08:13.920 --> 00:08:15.600]  是很單調的聲音
[00:08:15.600 --> 00:08:17.480]  「呸」
[00:08:17.480 --> 00:08:18.520]  「呸」
[00:08:18.520 --> 00:08:20.040]  「呸」就是這樣的
[00:08:20.040 --> 00:08:22.520]  是很單調、很木訥的
[00:08:22.520 --> 00:08:27.080]  意思就是如果你有超乎常人的能力
[00:08:27.080 --> 00:08:29.520]  或者語言上的能力
[00:08:29.520 --> 00:08:32.000]  甚至一些很特別的經歷
[00:08:32.000 --> 00:08:34.200]  但如果你沒有了愛
[00:08:34.200 --> 00:08:36.200]  你可能只是輕視別人而已
[00:08:36.200 --> 00:08:38.200]  認為這些人是不行的
[00:08:38.200 --> 00:08:39.800]  我比你高級一點
[00:08:39.800 --> 00:08:41.800]  對你來說是沒有意思的
[00:08:41.800 --> 00:08:44.240]  六十年代的靈因運動裡面
[00:08:44.240 --> 00:08:46.720]  甚至會說到如果你不懂得講方言
[00:08:46.720 --> 00:08:48.360]  是在質疑你的信仰
[00:08:48.360 --> 00:08:50.160]  到底你是不是得救
[00:08:50.160 --> 00:08:52.120]  於是有些人就很渴望追求
[00:08:52.120 --> 00:08:53.400]  這種講方言的人
[00:08:53.400 --> 00:08:54.680]  就是怎樣呢
[00:08:54.680 --> 00:08:56.320]  他有一個弱蛋的基石
[00:08:56.320 --> 00:08:58.160]  但他說到如果
[00:08:58.160 --> 00:08:59.720]  你擁有這種能力
[00:08:59.720 --> 00:09:01.720]  而輕忽了別人的時候
[00:09:01.720 --> 00:09:02.840]  沒有愛
[00:09:02.840 --> 00:09:05.200]  這種能力對你來說是沒有意思的
[00:09:05.200 --> 00:09:06.920]  好,我們再看第二節
[00:09:06.920 --> 00:09:08.080]  十三章的第二節
[00:09:08.080 --> 00:09:09.200]  我們一起來讀出來
[00:09:09.200 --> 00:09:12.400]  「我若有先知講道之能
[00:09:12.400 --> 00:09:14.800]  也明白各樣的奧秘
[00:09:14.800 --> 00:09:16.280]  各樣的知識
[00:09:16.280 --> 00:09:18.360]  而且有傳遞的信
[00:09:18.360 --> 00:09:20.240]  叫我能夠移山
[00:09:20.240 --> 00:09:21.560]  卻沒有愛
[00:09:21.560 --> 00:09:23.720]  我就算不得什麼」
[00:09:23.720 --> 00:09:25.400]  接著保羅就說到
[00:09:25.400 --> 00:09:29.000]  如果我能夠有一個很強的講道的能力
[00:09:29.000 --> 00:09:30.680]  保羅特別強調
[00:09:30.680 --> 00:09:34.840]  講道的能力其實是比講方言更加寶貴
[00:09:34.840 --> 00:09:38.560]  鼓勵大家回去看哥倫多前書第十四章
[00:09:38.560 --> 00:09:40.880]  這裡又將講方言
[00:09:40.880 --> 00:09:43.280]  就是那些天使話語和講道
[00:09:43.280 --> 00:09:44.560]  你帶去做一個比較
[00:09:44.560 --> 00:09:46.920]  你講道別人聽得明白的時候
[00:09:46.920 --> 00:09:48.360]  你能夠造就到別人
[00:09:48.360 --> 00:09:49.760]  這是一個祝福
[00:09:49.760 --> 00:09:51.440]  如果你只是講方言
[00:09:51.440 --> 00:09:53.040]  別人都不知道你在說什麼的時候
[00:09:53.040 --> 00:09:55.400]  你講一百句都是沒有意思的
[00:09:55.400 --> 00:09:58.880]  但是如果你只是有很強的講道能力
[00:09:58.880 --> 00:10:01.040]  但原來你只是標榜自己
[00:10:01.040 --> 00:10:02.960]  你高舉自己的口才
[00:10:02.960 --> 00:10:05.040]  甚至透過你講道的能力
[00:10:05.040 --> 00:10:06.440]  來批判某些人
[00:10:06.440 --> 00:10:07.640]  針對某些人的時候
[00:10:07.640 --> 00:10:08.680]  而沒有愛心
[00:10:08.680 --> 00:10:10.080]  不是要造就他
[00:10:10.080 --> 00:10:13.480]  這個講道的能力都是沒有意義的
[00:10:13.480 --> 00:10:15.720]  接著他也說到
[00:10:15.720 --> 00:10:20.160]  如果你只是有這份很強的信心
[00:10:20.160 --> 00:10:23.520]  但是這個信心甚至可以叫山移開
[00:10:23.520 --> 00:10:25.440]  但都沒有這個愛
[00:10:25.440 --> 00:10:26.920]  也是沒有意思的
[00:10:26.920 --> 00:10:28.640]  事實上我們見到有些人
[00:10:28.640 --> 00:10:31.960]  很可能有很好的演說的技巧
[00:10:31.960 --> 00:10:34.520]  有很強的表達能力
[00:10:34.520 --> 00:10:37.160]  但是如果這個演說技巧
[00:10:37.160 --> 00:10:39.200]  這個表達的能力
[00:10:39.200 --> 00:10:41.040]  或者是表演的能力
[00:10:41.040 --> 00:10:44.240]  只是為了要建立自己的聲望
[00:10:44.240 --> 00:10:45.760]  建立自己的聲譽
[00:10:45.760 --> 00:10:47.560]  而不是將人帶到神的面前
[00:10:47.560 --> 00:10:48.880]  聖經說道
[00:10:48.880 --> 00:10:51.160]  這一切都是無益的
[00:10:51.160 --> 00:10:54.640]  第三個比喻是一個假設的比喻
[00:10:54.640 --> 00:10:57.680]  我們一起來讀第十三章的第三節
[00:10:57.680 --> 00:11:03.680]  「我若將所有的洲際窮人也寄生要人焚燒
[00:11:03.680 --> 00:11:06.920]  卻沒有愛,仍然與我無益。」
[00:11:06.920 --> 00:11:09.560]  這一節的經文和前面那兩節有一點點不同
[00:11:09.560 --> 00:11:10.480]  是假設來的
[00:11:10.480 --> 00:11:14.640]  他說「我若將所有的洲際窮人」
[00:11:14.640 --> 00:11:15.760]  在當時來說
[00:11:15.760 --> 00:11:18.480]  「洲際窮人」是一個善行來的
[00:11:18.480 --> 00:11:22.400]  是很值得你去推崇的一個行為
[00:11:22.400 --> 00:11:24.080]  是很值得人欣賞的
[00:11:24.080 --> 00:11:26.720]  但是如果你是「洲際窮人」
[00:11:26.720 --> 00:11:30.040]  但是如果你只是為了沽名釣譽
[00:11:30.040 --> 00:11:33.240]  只是被人覺得你是一個善長仁翁
[00:11:33.240 --> 00:11:37.960]  甚至你利用這個機會去踐踏人性的話
[00:11:37.960 --> 00:11:39.480]  這個不是出於愛
[00:11:39.480 --> 00:11:40.920]  是沒有意義的
[00:11:40.920 --> 00:11:42.760]  在國內有一個人
[00:11:42.760 --> 00:11:43.760]  不知道大家知不知道
[00:11:43.760 --> 00:11:46.360]  就叫陳光標
[00:11:46.360 --> 00:11:48.960]  陳光標恆常都會捐錢的
[00:11:48.960 --> 00:11:50.320]  但是捐錢的時候
[00:11:50.320 --> 00:11:52.480]  一定是要把所有人民幣放在後面
[00:11:52.480 --> 00:11:55.240]  然後要那些人去排隊
[00:11:55.240 --> 00:11:56.800]  然後那些人拿了錢
[00:11:56.800 --> 00:11:57.600]  要站在後面
[00:11:57.600 --> 00:11:59.680]  每人拿著這張錢幣
[00:11:59.680 --> 00:12:01.600]  去做人肉報警板
[00:12:01.600 --> 00:12:03.800]  就好像青年協會那樣
[00:12:03.800 --> 00:12:04.920]  就是那個軍服那樣
[00:12:04.920 --> 00:12:06.640]  然後給人來拍照
[00:12:06.640 --> 00:12:08.960]  他也去過台灣
[00:12:08.960 --> 00:12:11.800]  在台灣裡面一樣是要這樣做
[00:12:11.800 --> 00:12:13.120]  他曾經來香港
[00:12:13.120 --> 00:12:15.200]  原來香港暫時仍然有骨氣
[00:12:15.200 --> 00:12:18.360]  就說我們不需要你這樣去做這些善事
[00:12:18.360 --> 00:12:20.360]  你知不知道那些人真的窮
[00:12:20.360 --> 00:12:21.760]  他要問你拿錢
[00:12:21.760 --> 00:12:23.320]  但是要來排隊
[00:12:23.320 --> 00:12:24.080]  要等他
[00:12:24.080 --> 00:12:26.560]  然後他又來得很有排場地出場
[00:12:26.560 --> 00:12:28.040]  然後你就要拿著錢
[00:12:28.040 --> 00:12:30.040]  但是在我背後來拍照
[00:12:30.040 --> 00:12:32.360]  顯示我自己是一個有錢
[00:12:32.360 --> 00:12:33.880]  而是善心的人
[00:12:33.880 --> 00:12:35.880]  這個是踐踏人性
[00:12:35.880 --> 00:12:38.120]  你用錢來侮辱人
[00:12:38.120 --> 00:12:39.360]  那些人是很無奈
[00:12:39.360 --> 00:12:40.600]  因為沒有錢就要拿
[00:12:40.600 --> 00:12:44.040]  你將所有的來去周濟窮人
[00:12:44.040 --> 00:12:46.480]  但是你沒有這份的愛心
[00:12:46.480 --> 00:12:47.800]  是沒有意義的
[00:12:47.800 --> 00:12:48.960]  還有
[00:12:48.960 --> 00:12:51.840]  他說到我寫幾生叫人焚燒
[00:12:51.840 --> 00:12:53.360]  這個就很震撼了
[00:12:53.360 --> 00:12:56.520]  我想這個壯烈犧牲是令我們驚訝的
[00:12:56.520 --> 00:12:58.800]  正如我們大家都看到
[00:12:58.800 --> 00:13:01.360]  近期是不是在伊斯蘭國裡面
[00:13:01.360 --> 00:13:02.440]  殺了一個日本人
[00:13:02.440 --> 00:13:04.000]  但是更加恐怖的是什麼呢
[00:13:04.000 --> 00:13:07.000]  我們在電視應該是看不到竹本的
[00:13:07.000 --> 00:13:08.160]  但是如果你上YouTube
[00:13:08.160 --> 00:13:09.040]  我一定不會看
[00:13:09.040 --> 00:13:10.240]  不會看這些東西
[00:13:10.240 --> 00:13:11.680]  就是怎麼樣呢
[00:13:11.680 --> 00:13:13.680]  他有一個虐待的機師
[00:13:13.680 --> 00:13:16.280]  你帶他去走
[00:13:16.280 --> 00:13:18.280]  就是拍一個電影那樣
[00:13:18.280 --> 00:13:20.280]  然後就在鐵籠裡面
[00:13:20.280 --> 00:13:23.040]  然後將他活生生的燒死
[00:13:23.040 --> 00:13:25.040]  然後在YouTube上面
[00:13:25.040 --> 00:13:26.520]  就是他有竹本
[00:13:26.520 --> 00:13:28.520]  但是我勸大家不要看這些
[00:13:28.520 --> 00:13:31.400]  不要為了有更大的擊點
[00:13:31.400 --> 00:13:33.400]  這個點擊率高的時候
[00:13:33.400 --> 00:13:35.400]  只是來造就這幫人
[00:13:35.400 --> 00:13:36.920]  會繼續去做這些事的
[00:13:36.920 --> 00:13:38.240]  你明白我的意思嗎
[00:13:38.240 --> 00:13:40.240]  就是因為越多人收看的時候
[00:13:40.240 --> 00:13:41.440]  他覺得他成功了
[00:13:41.440 --> 00:13:43.680]  他會繼續的去做這些事
[00:13:43.680 --> 00:13:47.080]  我看到一個人被焚燒的時候是很震撼
[00:13:47.080 --> 00:13:50.680]  如果有一個人願意為了某一些事情
[00:13:50.680 --> 00:13:53.080]  可能是一些政治上的取態
[00:13:53.080 --> 00:13:54.600]  或者為了一些理想
[00:13:54.600 --> 00:13:56.000]  去犧牲自己
[00:13:56.000 --> 00:13:57.040]  苦待自己
[00:13:57.040 --> 00:13:59.040]  甚至焚燒自己
[00:13:59.040 --> 00:14:01.040]  但是如果沒有了愛的時候
[00:14:01.040 --> 00:14:03.040]  都是沒有益的
[00:14:03.040 --> 00:14:04.320]  我們曾經見過
[00:14:04.320 --> 00:14:06.320]  特別在昔日緬甸
[00:14:06.320 --> 00:14:07.840]  有很多僧侶
[00:14:07.840 --> 00:14:10.600]  為了要爭取民主的時候
[00:14:10.600 --> 00:14:13.800]  他是來這裡去焚燒自己的
[00:14:13.800 --> 00:14:16.680]  我們都欣賞這些人
[00:14:16.680 --> 00:14:19.400]  追求這些民主理念
[00:14:19.400 --> 00:14:22.160]  但是這樣去燒死自己的時候
[00:14:22.160 --> 00:14:23.720]  其實是未必有好處的
[00:14:23.720 --> 00:14:25.960]  就算是這麼偉大也好
[00:14:25.960 --> 00:14:27.960]  如果沒有了愛的時候
[00:14:27.960 --> 00:14:29.520]  都是徒勞無功
[00:14:29.520 --> 00:14:32.560]  所以其實在這三節經文裡面
[00:14:32.560 --> 00:14:34.560]  保羅是帶出一個很重要的就是
[00:14:34.560 --> 00:14:37.720]  一些行為表面是好的
[00:14:37.720 --> 00:14:40.320]  但是如果沒有了愛的時候
[00:14:40.320 --> 00:14:43.520]  這一切的行為都是沒有意義的
[00:14:43.520 --> 00:14:47.360]  接著他就說我們要追求一個更大的恩賜
[00:14:47.360 --> 00:14:48.360]  就是愛
[00:14:48.360 --> 00:14:50.360]  請你不要忘記
[00:14:50.360 --> 00:14:54.440]  第幾章第幾節是後人去編寫的
[00:14:54.440 --> 00:14:56.440]  保羅寫這本書信的時候
[00:14:56.440 --> 00:14:57.880]  不會寫第十二章
[00:14:57.880 --> 00:14:59.360]  然後第十三章第一節
[00:14:59.360 --> 00:15:00.360]  不是這樣的
[00:15:00.360 --> 00:15:03.960]  所以我們不要被這些章節誤導了我們
[00:15:03.960 --> 00:15:07.560]  保羅說你追求更強的恩賜是什麼呢
[00:15:07.560 --> 00:15:08.360]  就是愛
[00:15:08.360 --> 00:15:11.160]  我們看看愛的真諦是什麼
[00:15:11.160 --> 00:15:15.240]  保羅用了15個的動詞
[00:15:15.240 --> 00:15:18.640]  來描繪愛的表達是怎麼樣
[00:15:18.640 --> 00:15:20.240]  就好像前面一樣
[00:15:20.240 --> 00:15:22.040]  照樣是分開三段的
[00:15:22.040 --> 00:15:24.600]  第一段是正面的描繪
[00:15:24.600 --> 00:15:28.840]  第二段就是反面的論述
[00:15:28.840 --> 00:15:32.240]  接著第三段再去正面的描繪
[00:15:32.240 --> 00:15:34.440]  就去到凡事是怎麼樣
[00:15:34.440 --> 00:15:37.160]  我們看看正面的描繪是什麼呢
[00:15:37.160 --> 00:15:38.440]  他先說
[00:15:38.440 --> 00:15:41.240]  愛是恆久忍耐的
[00:15:41.240 --> 00:15:43.240]  我們一起來讀第四節好嗎
[00:15:43.240 --> 00:15:45.640]  愛是恆久忍耐
[00:15:45.640 --> 00:15:47.040]  悠悠因此
[00:15:47.040 --> 00:15:48.640]  愛是不疾度
[00:15:48.640 --> 00:15:50.240]  愛是不自誇
[00:15:50.240 --> 00:15:50.840]  不張狂
[00:15:50.840 --> 00:15:51.640]  夠了
[00:15:51.640 --> 00:15:53.840]  愛是恆久忍耐
[00:15:53.840 --> 00:15:58.040]  恆久忍耐這個字原來經常是用在神的身上
[00:15:58.040 --> 00:16:00.640]  是神對人的愛
[00:16:00.640 --> 00:16:02.840]  當我們這樣說的時候你就會明白
[00:16:02.840 --> 00:16:04.240]  回想一下你自己
[00:16:04.240 --> 00:16:06.240]  神很忍耐我們
[00:16:06.240 --> 00:16:09.240]  回想一下你自己信仰的歷程
[00:16:09.240 --> 00:16:12.240]  你有親近神的時間
[00:16:12.240 --> 00:16:15.240]  但我又很相信我們冷落神的時間
[00:16:15.240 --> 00:16:17.640]  是多過我們親近神的時間
[00:16:17.640 --> 00:16:20.840]  我們有事的時候我們會去呼求祂
[00:16:20.840 --> 00:16:22.840]  但是沒有事的時候
[00:16:22.840 --> 00:16:25.640]  我們只是將祂放在一邊來備用
[00:16:25.640 --> 00:16:28.040]  有時候神一路來詛咒我們
[00:16:28.040 --> 00:16:32.240]  但是我們在被磨練的那一刻
[00:16:32.240 --> 00:16:34.840]  可能我們緊緊的來跟隨神
[00:16:34.840 --> 00:16:37.440]  但是事過情遷之後
[00:16:37.440 --> 00:16:39.440]  可能我們又再鬆懈
[00:16:39.440 --> 00:16:41.840]  神要盼望我們成長
[00:16:41.840 --> 00:16:44.240]  神要盼望我們茁壯
[00:16:44.240 --> 00:16:49.040]  但是有時候我們真的不是令到神得著這個喜悅
[00:16:49.040 --> 00:16:52.440]  但是神就來繼續的忍耐我們
[00:16:52.440 --> 00:16:54.040]  恆久忍耐
[00:16:54.040 --> 00:16:56.640]  如果我們用神對我們的愛
[00:16:56.640 --> 00:16:59.240]  去對我們的伴侶
[00:16:59.240 --> 00:17:02.240]  對我們所愛的人
[00:17:02.240 --> 00:17:04.240]  這份愛就會差很遠
