
[00:00:00.000 --> 00:00:02.920]  好,丁姊妹,平安!
[00:01:47.160 --> 00:01:50.560]  似乎這個是我們選了一樣東西
[00:01:50.560 --> 00:01:52.800]  我們覺得沒什麼價值的
[00:01:52.800 --> 00:01:54.320]  那就要扔了,是不是?
[00:01:54.320 --> 00:01:56.200]  那就快點扔掉,沒有價值的東西
[00:01:56.200 --> 00:01:57.760]  真的要快點扔掉,是不是?
[00:01:57.760 --> 00:02:00.520]  所以留下的就是有價值的東西
[00:02:00.520 --> 00:02:03.760]  就算不是這個趕時間,扔垃圾的時間
[00:02:03.760 --> 00:02:07.480]  我們也會在近年裏面說斷捨離,是不是?
[00:02:07.480 --> 00:02:12.240]  所以這件事也成為我們生命尊重的一種提醒
[00:02:12.240 --> 00:02:15.200]  讓我們的生命可以更加輕散
[00:02:15.200 --> 00:02:18.400]  剛才說了,我們要扔掉一些不等性的東西
[00:02:18.400 --> 00:02:19.520]  沒有價值的東西
[00:02:19.520 --> 00:02:24.600]  但是聖經有時神說的話好像相反似的
[00:02:24.600 --> 00:02:27.760]  上個星期,記不記得德國金句是什麼?
[00:02:27.760 --> 00:02:28.800]  還有沒有印象?
[00:02:28.800 --> 00:02:29.800]  看一看,好不好?
[00:02:29.800 --> 00:02:33.160]  就是《路加福音》十七章三十三節
[00:02:33.160 --> 00:02:37.360]  這裏說,凡想要保存生命的就會怎樣?
[00:02:37.360 --> 00:02:38.800]  喪掉生命
[00:02:38.800 --> 00:02:40.600]  喪掉生命的呢?
[00:02:40.600 --> 00:02:41.800]  救活生命
[00:02:41.800 --> 00:02:44.840]  好,命仔緊不緊要?
[00:02:44.840 --> 00:02:47.240]  命仔是很重要的東西
[00:02:47.240 --> 00:02:51.560]  但神的心意竟然是要我們扔掉生命
[00:02:51.560 --> 00:02:56.840]  扔掉生命就會有得著,是神給我們的
[00:02:56.840 --> 00:02:59.080]  另外,經文我們也很熟悉
[00:02:59.080 --> 00:03:01.600]  又回應這裏所說的
[00:03:01.600 --> 00:03:04.120]  在約翰福音十二章二十四節
[00:03:04.120 --> 00:03:06.240]  它說,我實實在在告訴你們
[00:03:06.240 --> 00:03:10.040]  一粒脈子不落在地裏死了
[00:03:10.040 --> 00:03:13.000]  仍舊是一粒若是死了
[00:03:13.000 --> 00:03:17.520]  就會結出很多紙粒來,要放手
[00:03:17.520 --> 00:03:20.280]  你覺得拿著一樣東西
[00:03:20.280 --> 00:03:23.280]  你沒有讓神去觸碰的時候
[00:03:23.280 --> 00:03:25.880]  都是那一樣東西,你拿得很緊
[00:03:25.880 --> 00:03:28.520]  但你一放手,就會怎樣?
[00:03:28.520 --> 00:03:31.040]  嘩!一聲「嘩!」
[00:03:31.040 --> 00:03:35.040]  你是想像不到有這樣的果效
[00:03:35.040 --> 00:03:38.680]  這個是上帝的法則
[00:03:38.680 --> 00:03:40.800]  和人去看的法則
[00:03:40.800 --> 00:03:43.400]  好像有點不一樣
[00:03:43.400 --> 00:03:47.400]  在剛剛十二月
[00:03:47.400 --> 00:03:49.960]  我完成了第一科的學習
[00:03:49.960 --> 00:03:51.320]  我報了什麼課程呢?
[00:03:51.320 --> 00:03:53.360]  我以為是很輕微的課程
[00:03:53.360 --> 00:03:57.520]  去了浸信會神學院報了生死教育證書
[00:03:57.520 --> 00:04:00.480]  以為證書課程是很輕微的
[00:04:00.480 --> 00:04:03.920]  但原來要讀書報告,要小組討論
[00:04:03.920 --> 00:04:07.600]  又要去宣傳在課堂裏面
[00:04:07.600 --> 00:04:08.800]  也挺多事情要做
[00:04:08.800 --> 00:04:11.680]  大家覺得在課程裏面也挺有得著
[00:04:11.680 --> 00:04:14.480]  原來思想死亡
[00:04:14.480 --> 00:04:19.120]  反而令人的生命再次活起來
[00:04:19.120 --> 00:04:21.000]  死過返生
[00:04:21.000 --> 00:04:23.520]  我看了一本書,要寫讀書報告
[00:04:23.520 --> 00:04:26.320]  他說生死教育說這些
[00:04:26.320 --> 00:04:28.040]  其中有一個作者
[00:04:28.040 --> 00:04:32.400]  他分享了一個在台灣一個機構辦的
[00:04:32.400 --> 00:04:34.200]  死亡體驗的活動
[00:04:34.200 --> 00:04:35.240]  大家看到嗎?
[00:04:35.240 --> 00:04:39.400]  是一個台,我沒有去過,想像一下
[00:04:39.400 --> 00:04:40.360]  大家看到這個台
[00:04:40.360 --> 00:04:43.920]  但下面是一個個棺材可以揭起的
[00:04:43.920 --> 00:04:47.680]  他們有些小天使去陪伴參加者
[00:04:47.680 --> 00:04:50.600]  一起去經歷這個死亡的體驗
[00:04:50.600 --> 00:04:53.680]  他們要寫遺書
[00:04:53.680 --> 00:04:56.480]  又要去讀遺書
[00:04:56.480 --> 00:04:59.800]  當中想起他們的人生,寫下過程
[00:04:59.800 --> 00:05:04.080]  有些什麼是很感恩的
[00:05:04.080 --> 00:05:06.080]  有些是很遺憾的
[00:05:06.080 --> 00:05:08.400]  想要做的事就在這一刻停下來
[00:05:08.400 --> 00:05:11.600]  時限,生命就完結了
[00:05:11.600 --> 00:05:12.640]  會怎樣呢?
[00:05:12.640 --> 00:05:16.200]  原來會有很多思緒和情感出來
[00:05:16.200 --> 00:05:18.480]  接著就真的要去死了
[00:05:18.480 --> 00:05:21.040]  經驗,就睡在棺材裏
[00:05:21.040 --> 00:05:23.040]  你看見那兩個人在做什麼?
[00:05:23.040 --> 00:05:26.080]  在學習如何按下棺材釘
[00:05:26.080 --> 00:05:29.640]  即是你睡了之後會蓋上蓋子
[00:05:29.640 --> 00:05:32.840]  然後會幫你上螺絲
[00:05:32.840 --> 00:05:35.680]  很真實吧?
[00:05:35.680 --> 00:05:37.680]  如果真的有面對在棺材的一刻
[00:05:37.680 --> 00:05:38.880]  我們大家不知道
[00:05:38.880 --> 00:05:42.600]  但這一刻你活生生的去面對死亡的時候
[00:05:42.600 --> 00:05:45.640]  原來真的很令人感慨良多
[00:05:45.640 --> 00:05:47.440]  有很多的思緒
[00:05:47.440 --> 00:05:51.840]  原來生命裏面有很多根生在裏面
[00:05:51.840 --> 00:05:53.600]  怎樣活在當下
[00:05:53.600 --> 00:05:55.280]  真的很真實去體驗到
[00:05:55.280 --> 00:05:57.800]  什麼叫做活在當下
[00:05:57.800 --> 00:06:01.640]  這是一個生死教育
[00:06:01.640 --> 00:06:06.600]  裏面講到如何從死看生
[00:06:06.600 --> 00:06:07.480]  即是死了
[00:06:07.480 --> 00:06:10.040]  都跟我們信仰很連結
[00:06:10.040 --> 00:06:11.680]  即是要先死了
[00:06:11.680 --> 00:06:15.800]  接著你才有回一條生命在當中
[00:06:15.800 --> 00:06:17.800]  而今天講的羅馬書
[00:06:17.800 --> 00:06:19.480]  我覺得正正有一個
[00:06:19.480 --> 00:06:21.760]  屬靈上的生死教育
[00:06:21.760 --> 00:06:26.800]  就是羅馬教會是家庭形式
[00:06:26.800 --> 00:06:28.520]  家庭形式的教會
[00:06:28.520 --> 00:06:33.240]  在當中他們有猶太人
[00:06:33.240 --> 00:06:38.120]  以及外邦人一起混合在一起
[00:06:38.120 --> 00:06:41.520]  他們中間會有不同的文化
[00:06:41.520 --> 00:06:45.120]  更加會有不同的信仰
[00:06:45.120 --> 00:06:47.680]  擁抱的地方
[00:06:47.680 --> 00:06:50.200]  有一批信徒很擁抱的是什麼呢?
[00:06:50.200 --> 00:06:53.000]  就是律法
[00:06:53.000 --> 00:06:54.480]  一批人很擁抱律法
[00:06:54.480 --> 00:06:56.480]  我們看看圖片
[00:06:56.480 --> 00:06:57.760]  擁抱律法
[00:06:57.760 --> 00:07:03.000]  另一批人就是保羅要教導他們
[00:07:03.000 --> 00:07:07.440]  就是說你們不應該只是擁抱律法
[00:07:07.440 --> 00:07:09.400]  其實還有一件事你錯漏了
[00:07:09.400 --> 00:07:11.040]  就是新約
[00:07:11.040 --> 00:07:13.760]  舊約是律法
[00:07:13.760 --> 00:07:16.680]  新約是耶穌基督的拯救
[00:07:16.680 --> 00:07:18.480]  祂那份救贖
[00:07:18.480 --> 00:07:24.920]  律法原來是帶來我們死守的時候
[00:07:24.920 --> 00:07:27.640]  其實是帶來死亡的
[00:07:27.640 --> 00:07:31.880]  但若果這個律法在耶穌基督之中
[00:07:31.880 --> 00:07:34.800]  耶穌是否要廢除律法呢?
[00:07:34.800 --> 00:07:36.600]  大家知道嗎?
[00:07:36.600 --> 00:07:37.760]  不是
[00:07:37.760 --> 00:07:38.800]  耶穌是怎樣?
[00:07:38.800 --> 00:07:40.360]  成全律法
[00:07:40.360 --> 00:07:41.160]  但大兄姊妹
[00:07:41.160 --> 00:07:45.080]  你能否理解到耶穌是怎樣去成全律法的?
[00:07:45.080 --> 00:07:48.280]  你如何理解耶穌是怎樣成全了律法?
[00:07:48.280 --> 00:07:51.520]  律法是講到不可以做什麼
[00:07:51.520 --> 00:07:55.640]  保羅在羅馬書七章中說到
[00:07:55.640 --> 00:08:01.320]  若非律法說不可貪心
[00:08:01.320 --> 00:08:03.120]  你不可以貪心
[00:08:03.120 --> 00:08:08.240]  那就不知道原來貪心是犯罪的
[00:08:08.240 --> 00:08:10.360]  律法有說你不可以貪心
[00:08:10.360 --> 00:08:14.320]  你便會知道原來律法說不可以貪心
[00:08:14.320 --> 00:08:15.600]  貪心是罪
[00:08:15.600 --> 00:08:18.280]  你便會知道貪心是罪
[00:08:18.280 --> 00:08:21.160]  但保羅接著說
[00:08:21.160 --> 00:08:26.120]  原來罪在生命中會發動
[00:08:26.120 --> 00:08:27.840]  你說不要貪心
[00:08:27.840 --> 00:08:29.560]  但你卻是會貪心的
[00:08:29.560 --> 00:08:32.320]  因為人不能得性罪惡
[00:08:32.320 --> 00:08:36.080]  所以猶太人有一個保障在他們的
[00:08:36.080 --> 00:08:37.840]  就是要贖罪
[00:08:37.840 --> 00:08:42.320]  贖罪制限制你保障他們守不了的律法
[00:08:42.320 --> 00:08:45.520]  原來律法似乎是叫人知罪
[00:08:45.520 --> 00:08:48.400]  但最終的結果是怎樣?
[00:08:48.400 --> 00:08:51.080]  定了人的罪
[00:08:51.080 --> 00:08:53.840]  就到了定罪這個位置
[00:08:53.840 --> 00:08:58.360]  耶穌來就是要求人不要定罪
[00:08:58.360 --> 00:08:59.960]  就是今天我們讀的經文
[00:08:59.960 --> 00:09:03.200]  我們回顧今天的經文第一節
[00:09:03.200 --> 00:09:06.560]  律法和恩典是怎樣去理解
[00:09:06.560 --> 00:09:09.240]  耶穌救贖的恩典呢?
[00:09:09.240 --> 00:09:11.840]  我們不是活在律法之中
[00:09:11.840 --> 00:09:14.000]  領子母,我們都不是活在律法之中
[00:09:14.000 --> 00:09:15.360]  我們活在哪裏?
[00:09:15.360 --> 00:09:17.400]  我們活在恩典之下
[00:09:17.400 --> 00:09:18.440]  經文裏面說
[00:09:18.440 --> 00:09:21.000]  我們在耶穌基督之中是怎樣?
[00:09:21.000 --> 00:09:22.800]  不被定罪,在第一節
[00:09:22.800 --> 00:09:24.080]  第二節我們一起讀,好嗎?
[00:09:24.080 --> 00:09:25.160]  一二三
[00:09:25.160 --> 00:09:27.640]  因為賜生命聖靈的律
[00:09:27.640 --> 00:09:31.120]  在基督耶穌裏釋放了我
[00:09:31.120 --> 00:09:34.680]  使我脫離罪禍死的律了
[00:09:34.680 --> 00:09:39.520]  這裏就是在聖靈裏面
[00:09:39.520 --> 00:09:40.600]  基督的裏面
[00:09:40.600 --> 00:09:42.920]  是生命的聖靈,怎樣理解呢?
[00:09:42.920 --> 00:09:44.760]  然後在英文聖經
[00:09:44.760 --> 00:09:46.440]  我看過幾個版本的聖經
[00:09:46.440 --> 00:09:50.560]  包括最古老的King James Version
[00:09:50.560 --> 00:09:53.640]  另外有其他的NIV等等
[00:09:53.640 --> 00:09:54.840]  大家很熟悉的,對不對?
[00:09:54.840 --> 00:09:57.080]  其實英文聖經也是一樣的
[00:09:57.080 --> 00:09:57.560]  它說
[00:09:57.560 --> 00:10:01.480]  "The law of the Spirit of life in Christ Jesus"
[00:10:01.480 --> 00:10:04.880]  即是在耶穌裏面的生命,對不對?
[00:10:04.880 --> 00:10:07.640]  這個生命亦是聖靈有的
[00:10:07.640 --> 00:10:10.600]  是聖靈的生命
[00:10:10.600 --> 00:10:12.360]  即是說會在基督裏面
[00:10:12.360 --> 00:10:14.080]  你的生命就是怎樣?
[00:10:14.080 --> 00:10:15.880]  就有聖靈在當中
[00:10:15.880 --> 00:10:17.360]  你的生命是有聖靈
[00:10:17.360 --> 00:10:21.080]  是和你一起去經歷這份的恩典
[00:10:21.080 --> 00:10:23.360]  我們在聖誕節的時候
[00:10:23.360 --> 00:10:25.560]  我們聽到很感恩的見證
[00:10:25.560 --> 00:10:27.000]  就是審禮的時候,對不對?
[00:10:27.000 --> 00:10:29.280]  我們當中有弟兄來講見證
[00:10:29.280 --> 00:10:34.200]  當中他的見證不是很驚天地那種,對不對?
[00:10:34.200 --> 00:10:35.320]  不是轟天動地
[00:10:35.320 --> 00:10:37.040]  但是在他生命裏面
[00:10:37.040 --> 00:10:38.600]  我們聽到的時候
[00:10:38.600 --> 00:10:41.520]  很Hallelujah,很感謝神,對不對?
[00:10:41.520 --> 00:10:43.440]  他脫離了他舊的生命
[00:10:43.440 --> 00:10:45.520]  他有一個新的生命在裏面
[00:10:45.520 --> 00:10:47.200]  我們說信耶穌
[00:10:47.200 --> 00:10:48.000]  會得永生
[00:10:48.000 --> 00:10:49.040]  我們說信耶穌
[00:10:49.040 --> 00:10:51.480]  我們生命都會改變
[00:10:51.480 --> 00:10:53.640]  工作,原來是神
[00:10:53.640 --> 00:10:56.360]  他命定的工作就是聖靈的工作
[00:10:56.360 --> 00:10:57.760]  聖靈去充滿
[00:10:57.760 --> 00:11:00.080]  聖靈在人的生命裏面
[00:11:00.080 --> 00:11:02.640]  我們的生命願意去放下
[00:11:02.640 --> 00:11:04.400]  好像弟兄所講的見證
[00:11:04.400 --> 00:11:06.480]  他回來教會很多年了
[00:11:06.480 --> 00:11:08.720]  但是都是近年裏面比較認真
[00:11:08.720 --> 00:11:11.320]  願意將生命去給神的時候
[00:11:11.320 --> 00:11:13.280]  將生命去交出的時候
[00:11:13.280 --> 00:11:15.120]  聖靈就在他的生命裏工作
[00:11:15.120 --> 00:11:16.600]  就去改變他的生命
[00:11:16.600 --> 00:11:20.400]  頂多我們說聖靈充滿就是這一部份
[00:11:20.400 --> 00:11:22.360]  我們的生命有沒有去改變
[00:11:22.360 --> 00:11:24.520]  我們的生命有沒有脫胎換骨
[00:11:24.520 --> 00:11:27.440]  我們的生命有沒有完全不去看自己
[00:11:27.440 --> 00:11:30.640]  去將他交出來
[00:11:30.640 --> 00:11:32.200]  在耶穌基督的裏面
[00:11:32.200 --> 00:11:33.880]  他釋放了我們
[00:11:33.880 --> 00:11:36.480]  我們脫離了罪和死
[00:11:36.480 --> 00:11:37.800]  是拍拖那樣子
[00:11:37.800 --> 00:11:40.200]  sin and death
[00:11:40.200 --> 00:11:43.280]  有罪就死亡
[00:11:43.280 --> 00:11:44.240]  是一起的
[00:11:44.240 --> 00:11:46.680]  罪是帶來死亡
[00:11:46.680 --> 00:11:48.840]  頂多我們怎樣去理解罪呢
[00:11:48.840 --> 00:11:51.520]  罪是不是一定是我們犯錯事
[00:11:51.520 --> 00:11:54.920]  做錯事就是罪呢
[00:11:54.920 --> 00:11:58.520]  罪是一個狀態
[00:11:58.520 --> 00:11:59.920]  是一個什麼狀態
[00:11:59.920 --> 00:12:02.480]  就是利器神
[00:12:02.480 --> 00:12:04.280]  貝利神的狀態
[00:12:04.280 --> 00:12:08.520]  但是耶穌去離是要我們不要離開神
[00:12:08.520 --> 00:12:10.160]  不要離開上帝
[00:12:10.160 --> 00:12:12.600]  是要同神去結憐
[00:12:12.600 --> 00:12:16.280]  耶穌來去成為那個贖罪祭
[00:12:16.280 --> 00:12:21.880]  我們不需要再做些什麼去獻祭
[00:12:21.880 --> 00:12:24.000]  舊約在律法的裏面
[00:12:24.000 --> 00:12:27.360]  新約就在恩典的裏面
[00:12:27.360 --> 00:12:29.280]  新約在恩典的裏面
[00:12:29.280 --> 00:12:32.360]  就不需要去靠自己
[00:12:32.360 --> 00:12:33.440]  不要做些什麼
[00:12:33.440 --> 00:12:35.200]  不要做些什麼
[00:12:35.200 --> 00:12:38.120]  耶穌已經去成為贖罪祭
[00:12:38.120 --> 00:12:40.040]  去挽回我們的生命
[00:12:40.040 --> 00:12:41.680]  不需要再靠自己
[00:12:41.680 --> 00:12:44.840]  不要犯罪
[00:12:44.840 --> 00:12:47.920]  我們能不能靠自己不要犯罪
[00:12:47.920 --> 00:12:51.360]  去做好一個基督徒呢
[00:12:51.360 --> 00:12:53.160]  在我們的信仰生命裏面
[00:12:53.160 --> 00:12:57.240]  你有沒有感覺到很多很困難
[00:12:57.240 --> 00:12:59.800]  做好其實是很難的事
[00:12:59.800 --> 00:13:02.840]  甚至乎你在一個侍奉裏面
[00:13:02.840 --> 00:13:07.240]  一個很神聖的活動當中
[00:13:07.240 --> 00:13:10.840]  你會覺得自己參與的過程
[00:13:10.840 --> 00:13:18.320]  好像心靈裏面都有少許虧損
[00:13:18.320 --> 00:13:21.440]  原來我們說要去做好
[00:13:21.440 --> 00:13:24.960]  都不是一件容易的事
[00:13:24.960 --> 00:13:27.360]  或者我們願意去立志
[00:13:27.360 --> 00:13:29.120]  在新一年的裏面
[00:13:29.120 --> 00:13:30.800]  我們有時都會卻步
[00:13:30.800 --> 00:13:33.400]  是不是真的做到呢
[00:13:33.400 --> 00:13:35.640]  在我們的獨經生活裏面
[00:13:35.640 --> 00:13:38.040]  我們有很多計劃
[00:13:38.040 --> 00:13:39.400]  靈修的裏面
[00:13:39.400 --> 00:13:41.200]  我們都有很多的打算
[00:13:41.200 --> 00:13:43.520]  怎樣去做
[00:13:43.520 --> 00:13:45.560]  原來我會發現
[00:13:45.560 --> 00:13:47.200]  越靠自己
[00:13:47.200 --> 00:13:49.200]  越是做得不到的
[00:13:49.200 --> 00:13:50.560]  未必做得好
[00:13:50.560 --> 00:13:52.920]  今天我很想和大家一起去思想
[00:13:52.920 --> 00:13:55.360]  就是我們怎樣去再經歷
[00:13:55.360 --> 00:13:57.840]  我們的信仰最基本
[00:13:57.840 --> 00:14:01.080]  耶穌基督在我們生命裏面
[00:14:01.080 --> 00:14:03.200]  當我們接了耶穌那一刻
[00:14:03.200 --> 00:14:07.080]  在我們生命當中
[00:14:07.080 --> 00:14:09.160]  我們的生命就不再一樣
[00:14:09.160 --> 00:14:11.080]  就有聖靈在我們生命裏面
[00:14:11.080 --> 00:14:14.080]  去工作
[00:14:14.080 --> 00:14:15.640]  剛才我問大家
[00:14:15.640 --> 00:14:17.040]  你怎樣理解
[00:14:17.040 --> 00:14:20.400]  耶穌來去成全律法
[00:14:20.400 --> 00:14:22.160]  大家怎樣理解
[00:14:22.160 --> 00:14:24.000]  耶穌來去成全律法
[00:14:24.000 --> 00:14:25.480]  就是那個義
[00:14:25.480 --> 00:14:27.960]  不犯罪
[00:14:27.960 --> 00:14:30.800]  那份的清義
[00:14:30.800 --> 00:14:32.960]  不被定罪
[00:14:32.960 --> 00:14:35.080]  第四節我們一起讀好嗎
[00:14:35.080 --> 00:14:35.960]  一二三
[00:14:35.960 --> 00:14:39.160]  「使律法的義成就在我們者
[00:14:39.160 --> 00:14:40.880]  不隨從肉體
[00:14:40.880 --> 00:14:44.160]  只隨從聖靈的人身上」
[00:14:44.160 --> 00:14:46.320]  這個義活在哪裏
[00:14:46.320 --> 00:14:49.880]  就是「隨從聖靈的人身上」
[00:14:49.880 --> 00:14:52.600]  本來很清楚地說
[00:14:52.600 --> 00:14:55.400]  我們的生命
[00:14:55.400 --> 00:14:59.680]  是要被聖靈掌管的生命
[00:14:59.680 --> 00:15:02.200]  我們的生命就好像
[00:15:02.200 --> 00:15:05.680]  神再一次透過祂的氣息
[00:15:05.680 --> 00:15:07.240]  在我們的生命裏
[00:15:07.240 --> 00:15:11.120]  給予我們力量
[00:15:11.120 --> 00:15:13.400]  我們再看
[00:15:13.400 --> 00:15:15.560]  在耶穌基督的裏面
[00:15:15.560 --> 00:15:17.400]  我們不再定罪
[00:15:17.400 --> 00:15:18.880]  而我剛才說
[00:15:18.880 --> 00:15:20.800]  活在聖靈的裏面
[00:15:20.800 --> 00:15:24.400]  聖經說得很清楚
[00:15:24.400 --> 00:15:25.360]  告訴我們
[00:15:25.360 --> 00:15:29.880]  聖靈來是要為耶穌基督做見證
[00:15:29.880 --> 00:15:34.920]  聖靈來是要榮耀基督
[00:15:34.920 --> 00:15:37.600]  在約翰福音15章26節
[00:15:37.600 --> 00:15:40.800]  和16章13節14節裏面說
[00:15:40.800 --> 00:15:44.920]  「但我要從父那裏差保衛斯來
[00:15:44.920 --> 00:15:47.920]  就是父出來的真理聖靈
[00:15:47.920 --> 00:15:49.840]  祂來是要為我作見證」
[00:15:49.840 --> 00:15:51.840]  因為我就是耶穌基督
[00:15:51.840 --> 00:15:54.600]  保衛斯
[00:15:54.600 --> 00:15:56.560]  有不同英文版本的聖經
[00:15:56.560 --> 00:15:57.440]  都有說
[00:15:57.440 --> 00:16:00.080]  保衛斯是幫助我們
[00:16:00.080 --> 00:16:02.520]  保衛斯
[00:16:02.520 --> 00:16:05.880]  另外祂是一個辯護師
[00:16:05.880 --> 00:16:09.000]  另外祂是一個顧問
[00:16:09.000 --> 00:16:11.280]  祂是顧問
[00:16:11.280 --> 00:16:14.520]  就像一個輔導員一樣
[00:16:14.520 --> 00:16:15.480]  去輔導我們
[00:16:15.480 --> 00:16:16.360]  去幫助我們
[00:16:16.360 --> 00:16:17.880]  去引導我們
[00:16:17.880 --> 00:16:20.760]  來為我們申辯的那位
[00:16:20.760 --> 00:16:23.480]  在我們生命當中
[00:16:23.480 --> 00:16:26.240]  接著第16章13節14節
[00:16:26.240 --> 00:16:28.080]  祂說「等真理的聖靈來
[00:16:28.080 --> 00:16:30.080]  要我們明白一切真理」
[00:16:30.080 --> 00:16:32.240]  祂引導我們去認識祂
[00:16:32.240 --> 00:16:33.720]  去認識神
[00:16:33.720 --> 00:16:36.920]  並且祂的生命活現的時候
[00:16:36.920 --> 00:16:39.800]  就是見證耶穌基督
[00:16:39.800 --> 00:16:41.640]  我們可以說見證
[00:16:41.640 --> 00:16:45.240]  剛才我引用的見證
[00:16:45.240 --> 00:16:46.440]  弟兄說見證
[00:16:46.440 --> 00:16:48.280]  就是他信了耶穌
[00:16:48.280 --> 00:16:50.080]  生命就有改變
[00:16:50.080 --> 00:16:52.520]  聖靈在他生命裏面就有工作
[00:16:52.520 --> 00:16:54.920]  以致生命就是怎樣
[00:16:54.920 --> 00:16:56.800]  榮耀基督
[00:16:56.800 --> 00:17:00.560]  所以聖靈是來榮耀基督的
[00:17:00.560 --> 00:17:04.320]  好,我們再看,謝謝
[00:17:04.320 --> 00:17:05.920]  所以我們說
[00:17:05.920 --> 00:17:08.280]  我們面對的罪是怎樣的
[00:17:08.280 --> 00:17:09.120]  是死的
[00:17:09.120 --> 00:17:10.240]  我們一起宣告
[00:17:10.240 --> 00:17:12.600]  我們在耶穌基督裏面
[00:17:12.600 --> 00:17:14.280]  是賜生命
[00:17:14.280 --> 00:17:16.960]  給我們生命
[00:17:16.960 --> 00:17:20.480]  耶穌叫我們再去活起來
[00:17:20.480 --> 00:17:22.320]  我們一起讀羅馬書6章14節
[00:17:22.320 --> 00:17:23.080]  1,2,3
[00:17:23.080 --> 00:17:26.080]  罪必不能作你們的主
[00:17:26.080 --> 00:17:28.680]  因你們都在法之下
[00:17:28.680 --> 00:17:30.760]  乃在恩典之下
[00:17:30.760 --> 00:17:32.720]  我們改一改你們成為「我」字
[00:17:32.720 --> 00:17:33.160]  好嗎
[00:17:33.160 --> 00:17:34.120]  1,2,3
[00:17:34.120 --> 00:17:36.920]  罪必不能作我的主
[00:17:36.920 --> 00:17:39.760]  因我不在律法之下
[00:17:39.760 --> 00:17:42.080]  乃在恩典之下
[00:17:42.080 --> 00:17:44.120]  我們在恩典之下
[00:17:44.120 --> 00:17:46.400]  我們活在恩典之下
[00:17:46.400 --> 00:17:49.400]  因為恩典是耶穌基督的救贖
[00:17:49.400 --> 00:17:51.560]  我們已經有這份恩典
[00:17:51.560 --> 00:17:53.400]  我們已經有聖靈
[00:17:53.400 --> 00:17:56.120]  也在我們生命裏面
[00:17:56.120 --> 00:17:57.480]  我們有聖靈的時候
[00:17:57.480 --> 00:17:59.400]  我們就會不再一樣
[00:17:59.400 --> 00:18:00.440]  我們繼續看
[00:18:00.440 --> 00:18:02.800]  拜託
[00:18:02.800 --> 00:18:04.760]  第5到第9節
[00:18:04.760 --> 00:18:05.520]  我們一起再讀
[00:18:05.520 --> 00:18:06.320]  1,2,3
[00:18:06.320 --> 00:18:08.480]  因為隨從肉體的人
[00:18:08.480 --> 00:18:10.240]  體貼肉體的事
[00:18:10.240 --> 00:18:11.920]  隨從聖靈的人
[00:18:11.920 --> 00:18:13.840]  體貼聖靈的事
[00:18:13.840 --> 00:18:16.400]  體貼肉體的就是死
[00:18:16.400 --> 00:18:20.080]  體貼聖靈的乃是生命平安
[00:18:20.080 --> 00:18:22.080]  原來體貼肉體的
[00:18:22.080 --> 00:18:24.160]  就是與神為仇
[00:18:24.160 --> 00:18:26.760]  因為不服從神的律法
[00:18:26.760 --> 00:18:28.360]  也是不能服
