
[00:00:00.000 --> 00:00:05.000]  我們今年的主題是「聖潔復興」
[00:21:13.000 --> 00:21:15.000]  你要住在我裡面
[00:21:15.000 --> 00:21:16.000]  如果不住在我裡面
[00:21:16.000 --> 00:21:18.000]  我就會燒在火裡
[00:21:18.000 --> 00:21:19.000]  第七節
[00:21:19.000 --> 00:21:20.000]  你要住在我裡面
[00:21:20.000 --> 00:21:24.000]  這樣你就能夠結出果子
[00:21:24.000 --> 00:21:27.000]  住在耶穌裡面
[00:21:27.000 --> 00:21:30.000]  一個好像很簡單的真理
[00:21:30.000 --> 00:21:34.000]  菩提子樹的枝子
[00:21:34.000 --> 00:21:37.000]  當然是連在葡萄樹上
[00:21:37.000 --> 00:21:39.000]  但是問題來了
[00:21:39.000 --> 00:21:41.000]  我是基督徒
[00:21:41.000 --> 00:21:45.000]  我怎麼連在真葡萄樹上呢?
[00:21:45.000 --> 00:21:47.000]  有一位宣教士
[00:21:47.000 --> 00:21:49.000]  去非洲宣教
[00:21:49.000 --> 00:21:52.000]  他住在宣教中心
[00:21:52.000 --> 00:21:55.000]  那個宣教中心有發電機
[00:21:55.000 --> 00:21:58.000]  所以他家裡有電燈
[00:21:58.000 --> 00:22:03.000]  可以發光
[00:22:03.000 --> 00:22:05.000]  有一位非洲的土人
[00:22:05.000 --> 00:22:06.000]  探望這個宣教士
[00:22:06.000 --> 00:22:08.000]  去到家裡的時候
[00:22:08.000 --> 00:22:09.000]  他看到這個電燈泡
[00:22:09.000 --> 00:22:11.000]  很神奇
[00:22:11.000 --> 00:22:13.000]  按一下按鈕會亮
[00:22:13.000 --> 00:22:17.000]  我們都不覺得神奇
[00:22:17.000 --> 00:22:21.000]  但是在沒有電燈泡
[00:22:21.000 --> 00:22:23.000]  這麼普遍的社會裡
[00:22:23.000 --> 00:22:25.000]  這個對土人來說
[00:22:25.000 --> 00:22:27.000]  很神奇
[00:22:27.000 --> 00:22:28.000]  他就問宣教士
[00:22:28.000 --> 00:22:30.000]  可不可以給我一個電燈泡
[00:22:30.000 --> 00:22:31.000]  宣教士以為
[00:22:31.000 --> 00:22:33.000]  拿了電燈泡去做飾物
[00:22:33.000 --> 00:22:34.000]  因為聖誕樹
[00:22:34.000 --> 00:22:36.000]  也掛了電燈泡
[00:22:36.000 --> 00:22:38.000]  就給了他
[00:22:38.000 --> 00:22:40.000]  有一次宣教士
[00:22:40.000 --> 00:22:43.000]  去探望這個土人
[00:22:43.000 --> 00:22:44.000]  他發現
[00:22:44.000 --> 00:22:46.000]  這個土人又好像宣教士
[00:22:46.000 --> 00:22:49.000]  把電燈泡放在廳的中間
[00:22:49.000 --> 00:22:52.000]  不過用繩子掛著
[00:22:52.000 --> 00:22:54.000]  他以為用繩子
[00:22:54.000 --> 00:22:56.000]  掛著這個電燈泡
[00:22:56.000 --> 00:22:58.000]  這個電燈泡就會發光
[00:22:58.000 --> 00:23:00.000]  剛才也有人笑
[00:23:00.000 --> 00:23:03.000]  為什麼這麼傻
[00:23:03.000 --> 00:23:05.000]  頂姐妹
[00:23:05.000 --> 00:23:07.000]  你會不會同樣都是
[00:23:07.000 --> 00:23:10.000]  你要信了耶穌
[00:23:10.000 --> 00:23:13.000]  我的生命就會改變
[00:23:13.000 --> 00:23:15.000]  有一對夫婦
[00:23:15.000 --> 00:23:17.000]  很多年前
[00:23:17.000 --> 00:23:19.000]  他們來教會
[00:23:19.000 --> 00:23:22.000]  有沒有人帶他們來教會
[00:23:22.000 --> 00:23:24.000]  原來家裡出現問題
[00:23:24.000 --> 00:23:26.000]  他們想信耶穌
[00:23:26.000 --> 00:23:27.000]  希望信了耶穌
[00:23:27.000 --> 00:23:32.000]  能夠改變他們家裡的問題
[00:23:32.000 --> 00:23:33.000]  所以我探望他
[00:23:33.000 --> 00:23:35.000]  邀請他信耶穌
[00:23:35.000 --> 00:23:36.000]  他又願意
[00:23:36.000 --> 00:23:38.000]  他又回來教會
[00:23:38.000 --> 00:23:42.000]  不過沒有一段時間
[00:23:42.000 --> 00:23:45.000]  結果這個家庭
[00:23:45.000 --> 00:23:51.000]  兩夫婦要分開
[00:23:51.000 --> 00:23:53.000]  因為先生以為
[00:23:53.000 --> 00:23:55.000]  快要回來教會
[00:23:55.000 --> 00:23:58.000]  他的生命就能夠改變
[00:23:58.000 --> 00:24:02.000]  他的家庭的局面就可以改變
[00:24:02.000 --> 00:24:04.000]  他沒有想到
[00:24:04.000 --> 00:24:06.000]  原來他回來教會
[00:24:06.000 --> 00:24:10.000]  好像去投老認識耶穌
[00:24:10.000 --> 00:24:12.000]  改變不了
[00:24:12.000 --> 00:24:16.000]  所以他就像以前那樣
[00:24:16.000 --> 00:24:19.000]  做傷害太太的事
[00:24:19.000 --> 00:24:21.000]  頂姐妹
[00:24:21.000 --> 00:24:23.000]  你的生命
[00:24:23.000 --> 00:24:27.000]  怎樣能夠切切實實
[00:24:27.000 --> 00:24:30.000]  可以將上帝做人的形象
[00:24:30.000 --> 00:24:32.000]  去反映出來呢
[00:24:32.000 --> 00:24:36.000]  頂姐妹這段聖經給我們的答案
[00:24:36.000 --> 00:24:41.000]  你要連在葡萄樹上
[00:24:41.000 --> 00:24:46.000]  如果燈膽連不連到發電機
[00:24:46.000 --> 00:24:49.000]  它就不能夠發光
[00:24:49.000 --> 00:24:53.000]  如果我們的生命住在基督裡面
[00:24:53.000 --> 00:24:55.000]  我們就不能夠發光
[00:24:55.000 --> 00:24:58.000]  我們就不能夠切切實實活出
[00:24:58.000 --> 00:25:00.000]  這個基督的信仰
[00:25:00.000 --> 00:25:03.000]  頂姐妹怎樣可以發光
[00:25:03.000 --> 00:25:05.000]  怎樣可以住在耶穌裡面
[00:25:05.000 --> 00:25:06.000]  很抽象
[00:25:06.000 --> 00:25:08.000]  葡萄樹連在獅子上面
[00:25:08.000 --> 00:25:10.000]  我們就不能夠明白
[00:25:10.000 --> 00:25:12.000]  因為天生就是這樣
[00:25:12.000 --> 00:25:15.000]  但是我們怎樣連在基督的身上
[00:25:15.000 --> 00:25:17.000]  住在裡面呢
[00:25:17.000 --> 00:25:19.000]  第十節
[00:25:19.000 --> 00:25:21.000]  你們若遵守我的命令
[00:25:21.000 --> 00:25:24.000]  就常在我的愛裡
[00:25:24.000 --> 00:25:27.000]  正如我遵守我父的命令
[00:25:27.000 --> 00:25:30.000]  常在他的愛裡
[00:25:32.000 --> 00:25:37.000]  原來我們要住在耶穌的裡面
[00:25:37.000 --> 00:25:40.000]  住在他的愛裡面
[00:25:40.000 --> 00:25:43.000]  就要遵守他的說話
[00:25:43.000 --> 00:25:45.000]  頂姐妹
[00:25:45.000 --> 00:25:48.000]  你自己有沒有讀神的說話
[00:25:48.000 --> 00:25:51.000]  你讀了有沒有遵守
[00:25:51.000 --> 00:25:53.000]  你回來教會
[00:25:53.000 --> 00:25:54.000]  你每一天回來教會
[00:25:54.000 --> 00:25:56.000]  甚至你每個禮拜回來教會
[00:25:56.000 --> 00:25:58.000]  不會帶給你一定改變的
[00:25:58.000 --> 00:26:00.000]  如果你不遵守的話
[00:26:00.000 --> 00:26:04.000]  你就不是住在他的裡面
[00:26:04.000 --> 00:26:07.000]  所以你怎樣住在耶穌裡面
[00:26:07.000 --> 00:26:09.000]  就是你遵守
[00:26:09.000 --> 00:26:11.000]  就是你遵守
[00:26:11.000 --> 00:26:13.000]  頂姐妹你有沒有遵守呢
[00:26:13.000 --> 00:26:16.000]  如果你遵守神的話語
[00:26:16.000 --> 00:26:19.000]  你就能夠有這個
[00:26:19.000 --> 00:26:22.000]  活出這種豐盛的生命
[00:26:22.000 --> 00:26:25.000]  不是主耶穌沒有給你生命
[00:26:25.000 --> 00:26:30.000]  而是你沒有接到這個生命
[00:26:30.000 --> 00:26:32.000]  所以很重要
[00:26:32.000 --> 00:26:35.000]  你怎樣能夠有豐盛的生命
[00:26:35.000 --> 00:26:37.000]  就是你住在耶穌裡面
[00:26:37.000 --> 00:26:39.000]  第二件事
[00:26:39.000 --> 00:26:41.000]  他說住在我的裡面
[00:26:41.000 --> 00:26:44.000]  喜樂就充滿你的心
[00:26:44.000 --> 00:26:48.000]  我不知道你追不追求快樂
[00:26:48.000 --> 00:26:51.000]  中國人有四種快樂
[00:26:51.000 --> 00:26:53.000]  以前的人這樣說
[00:26:53.000 --> 00:26:55.000]  有四種快樂
[00:26:55.000 --> 00:26:56.000]  有什麼快樂
[00:26:56.000 --> 00:26:59.000]  中國人追求什麼四種快樂呢
[00:26:59.000 --> 00:27:01.000]  古代的人
[00:27:01.000 --> 00:27:03.000]  追求什麼快樂呢
[00:27:03.000 --> 00:27:05.000]  追求金榜提名
[00:27:05.000 --> 00:27:08.000]  追求他鄉遇故知
[00:27:08.000 --> 00:27:11.000]  追求九巷逢甘露
[00:27:11.000 --> 00:27:15.000]  追求洞房花燭夜
[00:27:15.000 --> 00:27:18.000]  這個原來就是
[00:27:18.000 --> 00:27:22.000]  以前的中國人所追求的快樂
[00:27:22.000 --> 00:27:25.000]  有一個秀才
[00:27:25.000 --> 00:27:28.000]  他考了很多次功名
[00:27:28.000 --> 00:27:29.000]  都考不到
[00:27:29.000 --> 00:27:33.000]  所以當他想起四個中國人
[00:27:33.000 --> 00:27:38.000]  以前宋代人追求的快樂
[00:27:38.000 --> 00:27:41.000]  他一個都落空
[00:27:41.000 --> 00:27:44.000]  所以他就說到他的四悲
[00:27:44.000 --> 00:27:50.000]  他就說到四方面的不開心
[00:27:50.000 --> 00:27:53.000]  他說九巷逢甘露
[00:27:53.000 --> 00:27:55.000]  他只不過是拿到一滴
[00:27:55.000 --> 00:27:57.000]  所以他不開心
[00:27:57.000 --> 00:27:59.000]  他鄉遇故知
[00:27:59.000 --> 00:28:00.000]  遇到什麼呢
[00:28:00.000 --> 00:28:03.000]  遇到追債那個人
[00:28:03.000 --> 00:28:05.000]  都是認識的
[00:28:05.000 --> 00:28:07.000]  不過人家追債
[00:28:07.000 --> 00:28:10.000]  他說洞房花燭夜結婚
[00:28:10.000 --> 00:28:11.000]  很開心
[00:28:11.000 --> 00:28:12.000]  不過結婚不是自己
[00:28:12.000 --> 00:28:13.000]  是人家
[00:28:13.000 --> 00:28:15.000]  隔離鄰舍
[00:28:15.000 --> 00:28:18.000]  他說金榜提名事
[00:28:18.000 --> 00:28:20.000]  他做夢的時候就金榜提名
[00:28:20.000 --> 00:28:25.000]  所以他就有四個不開心
[00:28:25.000 --> 00:28:28.000]  原來人的快樂
[00:28:28.000 --> 00:28:33.000]  很多時候是機會
[00:28:33.000 --> 00:28:35.000]  是碰巧
[00:28:35.000 --> 00:28:37.000]  如果你遇上
[00:28:37.000 --> 00:28:38.000]  那你就會怎樣
[00:28:38.000 --> 00:28:40.000]  就會快樂
[00:28:40.000 --> 00:28:42.000]  你遇不上的那怎樣
[00:28:42.000 --> 00:28:43.000]  你就不會快樂
[00:28:43.000 --> 00:28:45.000]  是不是
[00:28:45.000 --> 00:28:46.000]  你所追求的快樂
[00:28:46.000 --> 00:28:47.000]  是不是都是這樣
[00:28:47.000 --> 00:28:49.000]  你遇上的
[00:28:49.000 --> 00:28:50.000]  就會快樂
[00:28:50.000 --> 00:28:51.000]  你遇不上
[00:28:51.000 --> 00:28:53.000]  那當然很不快樂
[00:28:53.000 --> 00:28:56.000]  不過耶穌所說的喜樂
[00:28:56.000 --> 00:28:58.000]  卻不是這樣
[00:28:58.000 --> 00:29:00.000]  耶穌所說的喜樂
[00:29:00.000 --> 00:29:02.000]  不是因為環境
[00:29:02.000 --> 00:29:07.000]  而左右到我們心裏的滿足
[00:29:07.000 --> 00:29:09.000]  而那份滿足
[00:29:09.000 --> 00:29:12.000]  不會因環境而阻礙你有
[00:29:12.000 --> 00:29:17.000]  這種是什麼而有的快樂呢
[00:29:17.000 --> 00:29:19.000]  耶穌在聖經說
[00:29:19.000 --> 00:29:21.000]  我的喜樂
[00:29:21.000 --> 00:29:24.000]  所以在第十二節
[00:29:24.000 --> 00:29:25.000]  他說
[00:29:25.000 --> 00:29:27.000]  我把這些事告訴你
[00:29:27.000 --> 00:29:29.000]  好讓我的喜樂
[00:29:29.000 --> 00:29:32.000]  存在你的心裏
[00:29:32.000 --> 00:29:34.000]  那是什麼意思
[00:29:34.000 --> 00:29:36.000]  他說如果你住在我的裏
[00:29:36.000 --> 00:29:39.000]  你就能夠有我的喜樂
[00:29:39.000 --> 00:29:44.000]  你的喜樂就能夠充滿著你
[00:29:44.000 --> 00:29:46.000]  親愛的朋友
[00:29:46.000 --> 00:29:49.000]  你是不是正在尋找喜樂呢
[00:29:49.000 --> 00:29:52.000]  在拍攝快樂的人生呢
[00:29:52.000 --> 00:29:53.000]  耶穌說
[00:29:53.000 --> 00:29:56.000]  我就是那個快樂的源頭
[00:29:56.000 --> 00:29:58.000]  有一篇文章說
[00:29:58.000 --> 00:30:01.000]  誰決定我快不快樂呢
[00:30:01.000 --> 00:30:04.000]  有一位英國
[00:30:04.000 --> 00:30:06.000]  一位出名的作家
[00:30:06.000 --> 00:30:11.000]  朋友去一個報紙攤賣報紙
[00:30:11.000 --> 00:30:13.000]  賣完之後他給錢
[00:30:13.000 --> 00:30:15.000]  那個朋友
[00:30:15.000 --> 00:30:17.000]  那個很出名的作家
[00:30:17.000 --> 00:30:20.000]  很有禮貌對那個賣報紙的人
[00:30:20.000 --> 00:30:22.000]  說多謝
[00:30:22.000 --> 00:30:25.000]  但是這個賣報紙的人
[00:30:25.000 --> 00:30:28.000]  卻是一點都沒有笑容
[00:30:28.000 --> 00:30:29.000]  沒有回應
[00:30:29.000 --> 00:30:30.000]  不理會
[00:30:30.000 --> 00:30:32.000]  這個作家的朋友
[00:30:32.000 --> 00:30:34.000]  對這個作家說
[00:30:34.000 --> 00:30:36.000]  那個人的態度這麼差
[00:30:36.000 --> 00:30:38.000]  態度這麼差
[00:30:38.000 --> 00:30:40.000]  這個朋友就說
[00:30:40.000 --> 00:30:43.000]  我每天都是這樣來的
[00:30:43.000 --> 00:30:46.000]  那個作家的朋友就說
[00:30:46.000 --> 00:30:48.000]  他態度這麼差
[00:30:48.000 --> 00:30:49.000]  你還來這裏買
[00:30:49.000 --> 00:30:52.000]  為什麼你不去別的地方買呢
[00:30:52.000 --> 00:30:53.000]  但是這個朋友
[00:30:53.000 --> 00:30:58.000]  說了一句很特別的話
[00:30:58.000 --> 00:31:00.000]  為什麼我要讓這個人
[00:31:00.000 --> 00:31:03.000]  影響我的心情呢
[00:31:03.000 --> 00:31:05.000]  換句話來說
[00:31:05.000 --> 00:31:07.000]  你開不開心
[00:31:07.000 --> 00:31:10.000]  是主宰別人對你的看法
[00:31:10.000 --> 00:31:12.000]  態度那裏
[00:31:12.000 --> 00:31:13.000]  如果是這樣
[00:31:13.000 --> 00:31:17.000]  你一定很不開心
[00:31:17.000 --> 00:31:20.000]  你會不會因為環境
[00:31:20.000 --> 00:31:22.000]  去主宰你的心呢
[00:31:22.000 --> 00:31:26.000]  還是你自己能夠去選擇
[00:31:26.000 --> 00:31:30.000]  開心和不開心
[00:31:30.000 --> 00:31:34.000]  有一位新加坡的醫生
[00:31:34.000 --> 00:31:37.000]  這位張慶祥醫生
[00:31:37.000 --> 00:31:39.000]  這位張慶祥醫生
[00:31:39.000 --> 00:31:43.000]  他原本是一位眼科的醫生
[00:31:43.000 --> 00:31:45.000]  不過他覺得做眼科醫生
[00:31:45.000 --> 00:31:47.000]  賺不到錢
[00:31:47.000 --> 00:31:52.000]  所以正是在美容行業
[00:31:52.000 --> 00:31:54.000]  需求這麼大的時候
[00:31:54.000 --> 00:31:57.000]  他就轉了做美容醫生
[00:31:57.000 --> 00:31:58.000]  正如很多人現在
[00:31:58.000 --> 00:32:00.000]  可能都不做家庭醫生
[00:32:00.000 --> 00:32:01.000]  家庭醫生
[00:32:01.000 --> 00:32:02.000]  看家庭醫生
[00:32:02.000 --> 00:32:04.000]  最多是幾百元
[00:32:04.000 --> 00:32:05.000]  是不是
[00:32:05.000 --> 00:32:08.000]  但是看美容醫生
[00:32:08.000 --> 00:32:11.000]  說的是抽支多少錢
[00:32:11.000 --> 00:32:12.000]  多少錢
[00:32:12.000 --> 00:32:17.000]  我不知道
[00:32:17.000 --> 00:32:21.000]  可能都過萬吧
[00:32:21.000 --> 00:32:23.000]  這位醫生
[00:32:23.000 --> 00:32:25.000]  年輕一位
[00:32:25.000 --> 00:32:32.000]  他轉了做美容醫生
[00:32:32.000 --> 00:32:33.000]  有自己的診所
[00:32:33.000 --> 00:32:34.000]  有自己的團隊
[00:32:34.000 --> 00:32:36.000]  生意蒸蒸日上
[00:32:36.000 --> 00:32:38.000]  由一個禮拜預約的
[00:32:38.000 --> 00:32:39.000]  到兩個禮拜
[00:32:39.000 --> 00:32:40.000]  到三個禮拜
[00:32:40.000 --> 00:32:41.000]  到四個禮拜
[00:32:41.000 --> 00:32:42.000]  到幾個月
[00:32:42.000 --> 00:32:44.000]  一路擴展
[00:32:44.000 --> 00:32:48.000]  擴展到東南亞不同的地區
[00:32:48.000 --> 00:32:50.000]  在四十歲的時候
[00:32:50.000 --> 00:32:52.000]  他有很多閒錢
[00:32:52.000 --> 00:32:55.000]  他說我要來買一輛名車
[00:32:55.000 --> 00:32:57.000]  法拉利
[00:32:57.000 --> 00:33:00.000]  我不知道法拉利多少錢
[00:33:00.000 --> 00:33:03.000]  起碼過百萬以上
[00:33:03.000 --> 00:33:07.000]  他說我要蓋房子
[00:33:07.000 --> 00:33:08.000]  我要買地
[00:33:08.000 --> 00:33:11.000]  要蓋豪宅
[00:33:11.000 --> 00:33:13.000]  所以要和朋友合夥
[00:33:13.000 --> 00:33:14.000]  怎樣買地
[00:33:14.000 --> 00:33:16.000]  要蓋豪宅
[00:33:16.000 --> 00:33:18.000]  就在2011年
[00:33:18.000 --> 00:33:21.000]  他正是這樣計劃的時候
[00:33:21.000 --> 00:33:23.000]  他突然間發現
[00:33:23.000 --> 00:33:25.000]  他自己幻想有肺癌
[00:33:25.000 --> 00:33:27.000]  第四期
[00:33:27.000 --> 00:33:30.000]  就在他幻想肺癌第四期
[00:33:30.000 --> 00:33:33.000]  他正式去想一想他的人生
[00:33:33.000 --> 00:33:37.000]  甚麼是真正的喜樂
[00:33:37.000 --> 00:33:40.000]  他覺得以前他所追求的快樂
[00:33:40.000 --> 00:33:41.000]  就是要成功
[00:33:41.000 --> 00:33:43.000]  要多些錢
[00:33:43.000 --> 00:33:45.000]  要能夠去找到
[00:33:45.000 --> 00:33:47.000]  去能夠買到
[00:33:47.000 --> 00:33:49.000]  他心目中想買的東西
[00:33:49.000 --> 00:33:52.000]  這個就是真正的快樂
[00:33:52.000 --> 00:33:54.000]  所以
[00:33:54.000 --> 00:34:02.000]  當他沒有癌病的時候
[00:34:02.000 --> 00:34:05.000]  他覺得這個就是快樂
[00:34:05.000 --> 00:34:07.000]  但當他有癌病
[00:34:07.000 --> 00:34:13.000]  當他人生面對終極的時候
[00:34:13.000 --> 00:34:14.000]  他的法拉利
[00:34:14.000 --> 00:34:16.000]  他說他的法拉利跑車
[00:34:16.000 --> 00:34:18.000]  他想買的地
[00:34:18.000 --> 00:34:19.000]  他想買的房子
[00:34:19.000 --> 00:34:21.000]  他的生意
[00:34:21.000 --> 00:34:23.000]  全部對他來說
[00:34:23.000 --> 00:34:24.000]  沒甚麼意思
[00:34:24.000 --> 00:34:26.000]  大過不給他
[00:34:26.000 --> 00:34:30.000]  任何一點的安慰和快樂
[00:34:30.000 --> 00:34:32.000]  甚麼叫快樂呢
[00:34:32.000 --> 00:34:35.000]  原來是透過他和人的接觸
[00:34:35.000 --> 00:34:37.000]  他竟然感覺到
[00:34:37.000 --> 00:34:42.000]  他有裏面那種喜樂和滿足
[00:34:42.000 --> 00:34:45.000]  為甚麼在他人生
[00:34:45.000 --> 00:34:47.000]  這個最後的階段
[00:34:47.000 --> 00:34:49.000]  改變了他對快樂
[00:34:49.000 --> 00:34:52.000]  對人生滿足的看法呢
[00:34:52.000 --> 00:34:56.000]  他本來都曾經是一個基督徒
[00:34:56.000 --> 00:34:58.000]  不過很久已經沒有回教會
[00:34:58.000 --> 00:35:00.000]  甚至他來到
[00:35:00.000 --> 00:35:05.000]  如果聚會能夠改在下午
[00:35:05.000 --> 00:35:07.000]  那我就回教會了
[00:35:07.000 --> 00:35:09.000]  上帝你咒一咒我吧
[00:35:09.000 --> 00:35:11.000]  我這麼忙
[00:35:11.000 --> 00:35:15.000]  差不多這樣的意思
[00:35:15.000 --> 00:35:21.000]  但是當他面對人生完結的時候
[00:35:21.000 --> 00:35:23.000]  他突然間有了醒覺
[00:35:23.000 --> 00:35:25.000]  甚麼是快樂
[00:35:25.000 --> 00:35:27.000]  甚麼是真正的快樂
[00:35:27.000 --> 00:35:29.000]  給他能夠滿足
[00:35:29.000 --> 00:35:33.000]  他說弟兄姊妹來探望我
[00:35:33.000 --> 00:35:35.000]  給我和我溝通
[00:35:35.000 --> 00:35:37.000]  給我的支持
[00:35:37.000 --> 00:35:39.000]  他感覺到滿足
[00:35:39.000 --> 00:35:42.000]  雖然那個時間他患病
[00:35:42.000 --> 00:35:47.000]  但是他卻是有那種滿足
[00:35:47.000 --> 00:35:49.000]  沒有耶穌
[00:35:49.000 --> 00:35:51.000]  他沒有喜樂
[00:35:51.000 --> 00:35:54.000]  只有世界的那種快樂
[00:35:54.000 --> 00:35:56.000]  遇到好的就快樂
[00:35:56.000 --> 00:35:59.000]  遇到不好的就不開心
[00:35:59.000 --> 00:36:02.000]  因為缺乏了那種屬靈的眼光
[00:36:02.000 --> 00:36:04.000]  在他的生命當中
[00:36:04.000 --> 00:36:06.000]  但是保羅怎樣呢
[00:36:06.000 --> 00:36:08.000]  聖經一個人物叫做保羅
[00:36:08.000 --> 00:36:11.000]  當他和他的同伴西拉
[00:36:11.000 --> 00:36:14.000]  去宣教旅程的時候
[00:36:14.000 --> 00:36:16.000]  他被捉了坐牢
[00:36:16.000 --> 00:36:18.000]  應該很不開心
[00:36:18.000 --> 00:36:19.000]  這麼不幸運
[00:36:19.000 --> 00:36:21.000]  這麼不幸運
[00:36:21.000 --> 00:36:23.000]  保羅和西拉聖經怎樣形容
[00:36:23.000 --> 00:36:26.000]  在《士徒行傳》第十六章
[00:36:26.000 --> 00:36:27.000]  約在半夜
[00:36:27.000 --> 00:36:28.000]  保羅和西拉禱告
[00:36:28.000 --> 00:36:30.000]  唱詩讚美神
[00:36:30.000 --> 00:36:32.000]  弟兄姊妹
[00:36:32.000 --> 00:36:35.000]  他竟然有那種喜樂
[00:36:35.000 --> 00:36:38.000]  可以在那裡唱詩讚美神
[00:36:38.000 --> 00:36:41.000]  今天你來到教會唱詩讚美神
[00:36:41.000 --> 00:36:44.000]  都很好
[00:36:44.000 --> 00:36:46.000]  當你心情不好的時候
[00:36:46.000 --> 00:36:47.000]  你不會回教會
[00:36:47.000 --> 00:36:49.000]  可能你就不會回教會
[00:36:49.000 --> 00:36:55.000]  你仍然能夠唱詩讚美神呢
[00:36:55.000 --> 00:36:58.000]  保羅說他以前
[00:36:58.000 --> 00:37:01.000]  以成為猶太人
[00:37:01.000 --> 00:37:02.000]  成為以色列人
[00:37:02.000 --> 00:37:04.000]  成為法利塞人
[00:37:04.000 --> 00:37:06.000]  成為捉拿耶穌仔那些人
[00:37:06.000 --> 00:37:10.000]  捉拿耶穌運動的人為榮
[00:37:10.000 --> 00:37:12.000]  為最快樂的
[00:37:12.000 --> 00:37:13.000]  但是他說
[00:37:13.000 --> 00:37:16.000]  因著我認識耶穌
[00:37:16.000 --> 00:37:20.000]  我將那些都當作糞土
[00:37:20.000 --> 00:37:21.000]  弟兄姊妹
[00:37:21.000 --> 00:37:26.000]  什麼是你追求人生的幸福和快樂呢
[00:37:26.000 --> 00:37:28.000]  你有沒有想過
[00:37:28.000 --> 00:37:32.000]  如果你追求能夠幸運的雨島
[00:37:32.000 --> 00:37:36.000]  有車、有樓、有兒子、有老婆
[00:37:36.000 --> 00:37:39.000]  你又快樂的時候
[00:37:39.000 --> 00:37:43.000]  你可能當你失卻這些的時候
[00:37:43.000 --> 00:37:44.000]  你會怎樣呢
[00:37:44.000 --> 00:37:46.000]  你就不快樂
[00:37:46.000 --> 00:37:48.000]  但是耶穌說
[00:37:48.000 --> 00:37:53.000]  當你住在我的愛裡面
[00:37:53.000 --> 00:37:56.000]  你就能夠有真正的喜樂
[00:37:56.000 --> 00:37:57.000]  最後
[00:37:57.000 --> 00:38:05.000]  耶穌說我是那個能夠叫你們可以彼此相愛
[00:38:05.000 --> 00:38:10.000]  耶穌在第十二節說了你們要彼此相愛
[00:38:10.000 --> 00:38:13.000]  你們要來到第十二節
[00:38:13.000 --> 00:38:14.000]  你們要彼此相愛
[00:38:14.000 --> 00:38:16.000]  像我愛你們一樣
[00:38:16.000 --> 00:38:18.000]  這是我的命令
[00:38:18.000 --> 00:38:22.000]  不要忘記這個命令的上下文
[00:38:22.000 --> 00:38:26.000]  是說耶穌住在我的愛裡面
[00:38:26.000 --> 00:38:28.000]  所以換句話來說
[00:38:28.000 --> 00:38:32.000]  耶穌說我就是那個愛的源頭
[00:38:32.000 --> 00:38:35.000]  耶穌所說的愛
[00:38:35.000 --> 00:38:38.000]  不只是愛那些人家對你好
[00:38:38.000 --> 00:38:41.000]  你對人家好那種彼此相愛
[00:38:41.000 --> 00:38:43.000]  是人家跟你不同的
[00:38:43.000 --> 00:38:46.000]  你愛不愛他呢
[00:38:46.000 --> 00:38:49.000]  雖然在教會裡面
[00:38:49.000 --> 00:38:55.000]  我未必很鼓勵大家去講一些政治的議題
[00:38:55.000 --> 00:38:57.000]  不過我們想想
[00:38:57.000 --> 00:39:03.000]  可能我們當中有支持佔中的弟兄姊妹
[00:39:03.000 --> 00:39:06.000]  有反對佔中的弟兄姊妹
[00:39:06.000 --> 00:39:08.000]  支持佔中的弟兄姊妹
[00:39:08.000 --> 00:39:11.000]  你可不可以愛那些反佔中的弟兄姊妹
[00:39:11.000 --> 00:39:13.000]  反佔中的弟兄姊妹
[00:39:13.000 --> 00:39:16.000]  你可不可以愛那些支持佔中的弟兄姊妹
[00:39:16.000 --> 00:39:17.000]  可不可以
[00:39:17.000 --> 00:39:18.000]  不可以
[00:39:18.000 --> 00:39:20.000]  還是可以
[00:39:20.000 --> 00:39:25.000]  耶穌說你們要彼此相愛
[00:39:25.000 --> 00:39:27.000]  怎樣去愛?
[00:39:27.000 --> 00:39:30.000]  第二次世界大戰
[00:39:30.000 --> 00:39:33.000]  艾森豪這個將軍
[00:39:33.000 --> 00:39:35.000]  他有個參謀長
[00:39:35.000 --> 00:39:39.000]  這個參謀長經常跟他的意見不同
[00:39:39.000 --> 00:39:43.000]  看法南轅北轍
[00:39:43.000 --> 00:39:45.000]  有一次這個參謀長說辭職了
[00:39:45.000 --> 00:39:48.000]  艾森豪將軍問他為何辭職
[00:39:48.000 --> 00:39:51.000]  這個參謀長就說
[00:39:51.000 --> 00:39:54.000]  我和你的意見經常衝突
[00:39:54.000 --> 00:39:56.000]  我想你一定不會喜歡我
[00:39:56.000 --> 00:39:59.000]  所以不想你開除我
[00:39:59.000 --> 00:40:01.000]  不如我自己走
[00:40:01.000 --> 00:40:04.000]  這個艾森豪將軍很驚訝
[00:40:04.000 --> 00:40:06.000]  為何你會這樣想法
[00:40:06.000 --> 00:40:08.000]  他說如果你的意見和我一模一樣
[00:40:08.000 --> 00:40:10.000]  在我們兩個人裏面
[00:40:10.000 --> 00:40:12.000]  其實有一個是多餘的
[00:40:12.000 --> 00:40:14.000]  是不是
[00:40:14.000 --> 00:40:17.000]  就是因為我們有不同的意見
[00:40:17.000 --> 00:40:19.000]  叫我能夠看事物
[00:40:19.000 --> 00:40:22.000]  可以擴闊一點
