
[00:00:00.000 --> 00:00:05.000]  在網上和我們一起敬拜的大兄姊妹大家好
[00:05:19.400 --> 00:05:21.600]  和跟隨他的600人
[00:05:21.600 --> 00:05:27.200]  投奔加特王馬俄的兒子阿吉去了
[00:05:27.200 --> 00:05:29.600]  大衛和他的兩個妻
[00:05:29.600 --> 00:05:33.000]  就是耶穌列人阿希倫
[00:05:33.000 --> 00:05:37.400]  和作過那八妻的加密人阿比蓋
[00:05:37.400 --> 00:05:41.200]  並跟隨他的人連各人的眷屬
[00:05:41.200 --> 00:05:45.200]  都住在加特、阿吉那裡
[00:05:45.200 --> 00:05:47.000]  有人告訴蘇羅
[00:05:47.000 --> 00:05:49.800]  說大衛逃到加特
[00:05:49.800 --> 00:05:53.600]  蘇羅就不再尋殺他了
[00:05:53.600 --> 00:05:55.600]  大衛對阿吉說
[00:05:55.600 --> 00:05:58.400]  我若在你的眼前蒙恩
[00:05:58.400 --> 00:06:02.000]  求你在京外的一個城邑中
[00:06:02.000 --> 00:06:04.200]  賜我一個地方居住
[00:06:04.200 --> 00:06:08.600]  僕人何必與王同住京都呢?
[00:06:08.600 --> 00:06:12.400]  當日阿吉將洗格拉賜給他
[00:06:12.400 --> 00:06:15.400]  因此洗格拉屬猶大王
[00:06:15.400 --> 00:06:17.000]  直到今日
[00:06:17.000 --> 00:06:22.200]  大衛在菲利士地住了一年零四個月
[00:06:22.200 --> 00:06:26.600]  上文在第26章尾的時候
[00:06:26.600 --> 00:06:30.600]  就說到蘇羅向大衛認錯
[00:06:30.600 --> 00:06:33.000]  仍誓神疲軟地對他說
[00:06:33.000 --> 00:06:35.400]  我不會傷害你的
[00:06:35.400 --> 00:06:39.000]  並且向他獻上祝福
[00:06:39.000 --> 00:06:45.200]  不過這一切都無法打動大衛的心
[00:06:45.200 --> 00:06:49.200]  因為大衛已經不信蘇羅了
[00:06:49.200 --> 00:06:51.800]  不過可惜的是
[00:06:51.800 --> 00:06:55.400]  大衛不但不信蘇羅
[00:06:55.400 --> 00:07:00.200]  他連對神的信心也丟失了
[00:07:00.200 --> 00:07:05.600]  我們看看這段經文的第一節怎樣說
[00:07:05.600 --> 00:07:07.200]  大衛心裡說
[00:07:07.200 --> 00:07:10.600]  必有一日我死在蘇羅手裡
[00:07:10.600 --> 00:07:13.200]  不如逃奔菲利士地去
[00:07:13.200 --> 00:07:17.000]  蘇羅見我不在以色列的境內
[00:07:17.000 --> 00:07:18.800]  就必絕望
[00:07:18.800 --> 00:07:20.800]  不再尋殺我
[00:07:20.800 --> 00:07:24.800]  這樣我可以脫離他的手
[00:07:24.800 --> 00:07:27.400]  剛剛在上一章
[00:07:27.400 --> 00:07:35.400]  大衛才經歷過上帝在他生命當中奇妙的作為
[00:07:35.400 --> 00:07:39.200]  當時他和亞比西兩個人
[00:07:39.200 --> 00:07:43.400]  能夠在三千個精兵之間
[00:07:43.400 --> 00:07:47.000]  內虛自如、碰硬碰硬
[00:07:47.000 --> 00:07:50.200]  然後再在蘇羅的枕旁
[00:07:50.200 --> 00:07:55.000]  拿走了他的槍和一個水樽
[00:07:55.000 --> 00:07:57.600]  不過轉過頭來
[00:07:57.600 --> 00:07:59.200]  想了想
[00:07:59.200 --> 00:08:00.800]  這裡說他又覺得
[00:08:00.800 --> 00:08:06.000]  必有一日我死在蘇羅手裡
[00:08:06.000 --> 00:08:09.600]  長時間的煎熬
[00:08:09.600 --> 00:08:12.600]  的確是很難受的
[00:08:12.600 --> 00:08:17.000]  雖然大衛的信心是不斷成長
[00:08:17.000 --> 00:08:20.400]  不過他也是人一個
[00:08:20.400 --> 00:08:24.800]  活在一個墮落的世界當中
[00:08:24.800 --> 00:08:28.200]  所以他也有失腳的時候
[00:08:28.200 --> 00:08:32.400]  英國的著名報道家斯布真
[00:08:32.400 --> 00:08:36.600]  他曾經說過一番這樣的說話
[00:08:36.600 --> 00:08:41.600]  對於要在一個小時裡成為殉道者
[00:08:41.600 --> 00:08:45.600]  可以說是一項特而其來的榮耀
[00:08:45.600 --> 00:08:49.800]  但是如果要一生作為一個殉道者
[00:08:49.800 --> 00:08:54.200]  就需要更多超越人性的特質
[00:08:54.200 --> 00:08:57.800]  才能夠忍受得住
[00:08:57.800 --> 00:09:03.400]  英文那段原本是這樣說的
[00:09:03.400 --> 00:09:08.200]  經文其實在第一節開始的時候
[00:09:08.200 --> 00:09:12.400]  就說「大衛心裡說」
[00:09:12.400 --> 00:09:15.800]  當他猶疑的時候
[00:09:15.800 --> 00:09:18.000]  他沒有跟神說
[00:09:18.000 --> 00:09:22.200]  他只是自己在這裡自說自話
[00:09:22.200 --> 00:09:29.000]  讓自己的思緒在裡面不停地轉圈
[00:09:29.000 --> 00:09:32.400]  於是出事了
[00:09:32.400 --> 00:09:35.800]  又或者更加危險的是
[00:09:35.800 --> 00:09:38.800]  可能我們一邊想
[00:09:38.800 --> 00:09:45.600]  一邊覺得自己是在神裡面脈絡中
[00:09:45.600 --> 00:09:50.400]  事實當然不是這樣
[00:09:50.400 --> 00:09:53.600]  他以為自己死定了
[00:09:53.600 --> 00:09:58.200]  接著當我們這樣想的時候
[00:09:58.200 --> 00:10:04.600]  其實我們忘記了《雅各書》四章十四節提醒我們
[00:10:04.600 --> 00:10:07.200]  那裡說「其實明天如何
[00:10:07.200 --> 00:10:10.200]  你們還不知道」
[00:10:10.200 --> 00:10:18.600]  大衛怎麼可以肯定自己一定會死在掃羅手裡呢?
[00:10:18.600 --> 00:10:23.000]  在那一刻似乎他完全忘記了
[00:10:23.000 --> 00:10:28.400]  自己是那位耶和華的受告者
[00:10:28.400 --> 00:10:31.600]  這是神的應許
[00:10:31.600 --> 00:10:34.600]  現在去了哪裡?
[00:10:34.600 --> 00:10:38.200]  當我們再推前一步的時候
[00:10:38.200 --> 00:10:40.400]  更加糟糕的是
[00:10:40.400 --> 00:10:47.000]  消極的思想會帶來錯誤的行動
[00:10:47.000 --> 00:10:51.400]  大衛接著在第一節的下半節
[00:10:51.400 --> 00:10:53.400]  他這樣說
[00:10:53.400 --> 00:10:56.200]  「不如逃奔菲利士地去
[00:10:56.200 --> 00:10:59.600]  掃羅見我不在以色列的境內
[00:10:59.600 --> 00:11:01.200]  就必絕望
[00:11:01.200 --> 00:11:03.400]  不再尋殺我
[00:11:03.400 --> 00:11:07.600]  這樣我可以脫離他的手」
[00:11:07.600 --> 00:11:10.800]  從人的角度來看
[00:11:10.800 --> 00:11:13.200]  大衛就推算
[00:11:13.200 --> 00:11:18.800]  掃羅一定不會追去菲利士地
[00:11:18.800 --> 00:11:20.800]  似乎是對的
[00:11:20.800 --> 00:11:27.200]  不過大衛究竟有沒有想清楚自己去哪裡?
[00:11:27.200 --> 00:11:29.200]  菲利士地?
[00:11:29.200 --> 00:11:35.000]  這不是他昔日擊殺哥利亞的地方嗎?
[00:11:35.000 --> 00:11:42.600]  今天他竟然淪落到要去投靠菲利士人?
[00:11:42.600 --> 00:11:47.200]  接著第二至第三節就說
[00:11:47.200 --> 00:11:51.000]  「於是大衛起身和跟隨他的六百人
[00:11:51.000 --> 00:11:56.600]  投奔迦特王馬俄的兒子阿吉去了
[00:11:56.600 --> 00:11:59.400]  大衛和他的兩個妻
[00:11:59.400 --> 00:12:02.400]  就是耶穌列人阿希倫
[00:12:02.400 --> 00:12:06.600]  和作過那八妻的加密人阿比蓋
[00:12:06.600 --> 00:12:08.600]  並跟隨他的人
[00:12:08.600 --> 00:12:15.000]  連各人的眷屬都住在迦特阿吉那裡」
[00:12:15.000 --> 00:12:20.600]  迦特又是什麼地方來的呢?
[00:12:20.600 --> 00:12:25.800]  回看《撒慕爾記》上十七章第四節
[00:12:25.800 --> 00:12:30.200]  原來大衛很挑不挑
[00:12:30.200 --> 00:12:35.600]  他選擇了哥利亞的鄉下
[00:12:35.600 --> 00:12:43.400]  其實這次已經不是大衛第一次投靠阿吉王了
[00:12:43.400 --> 00:12:47.800]  上一次是在第二十一章
[00:12:47.800 --> 00:12:53.400]  那時阿吉王對大衛充滿了懷疑
[00:12:53.400 --> 00:13:01.000]  所以大衛最後裝作瘋癲離開了
[00:13:01.000 --> 00:13:08.600]  這次他又帶著一家大小來逃難
[00:13:08.600 --> 00:13:11.200]  第四節聖經這樣說
[00:13:11.200 --> 00:13:13.600]  「有人告訴蘇羅說
[00:13:13.600 --> 00:13:16.000]  大衛逃到迦特
[00:13:16.000 --> 00:13:20.800]  蘇羅就不再尋殺他了」
[00:13:20.800 --> 00:13:27.800]  雖然大衛達到了保存自己的命的目的
[00:13:27.800 --> 00:13:30.000]  可以鬆一口氣
[00:13:30.000 --> 00:13:32.000]  但是他這樣做
[00:13:32.000 --> 00:13:36.200]  其實是一個很錯的行動
[00:13:36.200 --> 00:13:42.800]  因為這樣做明明是違反了神的心意
[00:13:42.800 --> 00:13:44.200]  為什麼?
[00:13:44.200 --> 00:13:48.600]  在《撒慕爾記》上二十二章第五節
[00:13:48.600 --> 00:13:53.800]  先知迦特曾經很清楚告訴他
[00:13:53.800 --> 00:13:57.600]  叫他往猶大地去
[00:13:57.600 --> 00:14:05.200]  從來沒有叫他去投奔、投靠非利士人
[00:14:05.200 --> 00:14:10.800]  況且非利士一直都是以色列人的宿敵
[00:14:10.800 --> 00:14:14.600]  他們盛行偶像崇拜
[00:14:14.600 --> 00:14:18.000]  他為了自己肉身的安危
[00:14:18.000 --> 00:14:23.200]  就將神的心意拋諸腦後
[00:14:23.200 --> 00:14:29.000]  當然,最終他是要受到神的管教
[00:14:29.000 --> 00:14:35.000]  我們一會兒再聽聽究竟發生什麼事
[00:14:35.000 --> 00:14:37.400]  很多時候
[00:14:37.400 --> 00:14:40.600]  這些負面的結果
[00:14:40.600 --> 00:14:43.800]  都不是馬上出現的
[00:14:43.800 --> 00:14:46.600]  可能因為十多年以來
[00:14:46.600 --> 00:14:50.000]  蘇羅追殺大衛這件事
[00:14:50.000 --> 00:14:52.600]  所有人都知道
[00:14:52.600 --> 00:14:56.600]  既然有敵方的大將來投降
[00:14:56.600 --> 00:15:02.400]  於是阿吉王這次就覺得完全不同了
[00:15:02.400 --> 00:15:05.600]  非常歡迎大衛
[00:15:05.600 --> 00:15:08.600]  經文在第五節
[00:15:08.600 --> 00:15:13.800]  大衛就向阿吉王提出了一個要求
[00:15:13.800 --> 00:15:15.600]  大衛對阿吉說
[00:15:15.600 --> 00:15:18.200]  「我若在你眼前蒙恩
[00:15:18.200 --> 00:15:21.200]  求你在京外的城邑中
[00:15:21.200 --> 00:15:23.800]  賜我一個地方居住
[00:15:23.800 --> 00:15:29.800]  僕人何必與王同住京都呢?」
[00:15:29.800 --> 00:15:36.600]  大衛為什麼要住到京外這麼遠呢?
[00:15:36.600 --> 00:15:41.800]  相信大概是因為他自己心虛
[00:15:41.800 --> 00:15:43.200]  作為一個以色列人
[00:15:43.200 --> 00:15:44.800]  說得難聽一點
[00:15:44.800 --> 00:15:47.200]  其實他是一個通緝犯
[00:15:47.200 --> 00:15:50.400]  也是一個叛國賊
[00:15:50.400 --> 00:15:53.400]  所以在天子腳下
[00:15:53.400 --> 00:15:57.400]  其實真的不太妥當
[00:15:57.400 --> 00:16:02.600]  問題不單是他怎樣看自己
[00:16:02.600 --> 00:16:07.000]  究竟那些非利士人和阿吉王
[00:16:07.000 --> 00:16:09.000]  怎樣想他呢?
[00:16:09.000 --> 00:16:12.400]  其實都是未知之數
[00:16:12.400 --> 00:16:16.600]  我們看看大衛怎樣稱呼自己
[00:16:16.600 --> 00:16:19.600]  原來這個搖滑的受高者
[00:16:19.600 --> 00:16:23.800]  今天竟然成為僕人
[00:16:23.800 --> 00:16:27.600]  他認定阿吉王是他的王
[00:16:27.600 --> 00:16:30.200]  是他的主
[00:16:30.200 --> 00:16:32.600]  由這一刻開始
[00:16:32.600 --> 00:16:38.200]  他就轉向以色列人多年來的宿敵
[00:16:38.200 --> 00:16:43.600]  神所憎惡的非利士人
[00:16:43.600 --> 00:16:50.400]  結果阿吉王真的應允了大衛的要求
[00:16:50.400 --> 00:16:54.000]  經文在第六至第七節說
[00:16:54.000 --> 00:16:57.600]  「當日阿吉將洗格拉賜給他
[00:16:57.600 --> 00:17:01.000]  因此洗格拉屬猶大王
[00:17:01.000 --> 00:17:02.600]  直到今日
[00:17:02.600 --> 00:17:08.200]  大衛在非利士地住了一年零四個月
[00:17:08.200 --> 00:17:15.800]  洗格拉位於加特東南面大概十二公里
[00:17:15.800 --> 00:17:20.400]  真的離開了天子腳下
[00:17:20.400 --> 00:17:27.000]  阿吉王所在的地方和哥利亞的家鄉」
[00:17:27.000 --> 00:17:28.200]  是的
[00:17:28.200 --> 00:17:36.200]  在那裏大衛真的能夠換取十六個月的安定生活
[00:17:36.200 --> 00:17:45.000]  不過這十六個月也是大衛和神完全失聯的時間
[00:17:45.000 --> 00:17:51.400]  大衛是一位善於寫詩的詩人
[00:17:51.400 --> 00:17:54.600]  在這段時間
[00:17:54.600 --> 00:17:58.400]  當我們看回詩篇的時候
[00:17:58.400 --> 00:18:05.000]  我們發現以前很多詩篇出於他的手筆
[00:18:05.000 --> 00:18:07.000]  無論好景的時候
[00:18:07.000 --> 00:18:09.200]  他會讚美神
[00:18:09.200 --> 00:18:13.400]  當他落在極大的艱難的時候
[00:18:13.400 --> 00:18:17.200]  他都會懇切呼求神
[00:18:17.200 --> 00:18:20.400]  但是有一個聖經學者說過
[00:18:20.400 --> 00:18:24.400]  就是在這段時間裏
[00:18:24.400 --> 00:18:29.400]  大衛好像掛起了他的樂器
[00:18:29.400 --> 00:18:34.000]  連一篇詩篇都沒有寫過
[00:18:34.000 --> 00:18:36.400]  因為在這段時間
[00:18:36.400 --> 00:18:41.000]  他已經和神不相往來
[00:18:41.000 --> 00:18:47.200]  犯罪很多時候都不是只在那一刻的時間
[00:18:47.200 --> 00:18:49.000]  好像大衛那樣
[00:18:49.000 --> 00:18:52.600]  一腳踩進那個氹裏
[00:18:52.600 --> 00:18:57.200]  就度過了十六個月
[00:18:57.200 --> 00:19:03.000]  無論當時外在是多麼平安
[00:19:03.000 --> 00:19:08.000]  他真的沒有再被掃羅追殺
[00:19:08.000 --> 00:19:11.400]  好像什麼事情都沒有發生
[00:19:11.400 --> 00:19:17.400]  正因為他一天仍然徘徊在罪裏
[00:19:17.400 --> 00:19:22.200]  他都會繼續和神失聯
[00:19:22.200 --> 00:19:28.600]  所以不要以為能夠達到目的
[00:19:28.600 --> 00:19:31.400]  解決眼前的問題
[00:19:31.400 --> 00:19:33.400]  無穿無爛
[00:19:33.400 --> 00:19:37.200]  就等於合乎神的心意
[00:19:37.200 --> 00:19:39.000]  不是的
[00:19:39.000 --> 00:19:45.000]  重要的就是我們需要不停地去檢視一下
[00:19:45.000 --> 00:19:50.400]  到底我們有沒有緊緊和神結連
[00:19:50.400 --> 00:19:55.400]  抑或我們仍然徘徊在罪裏
[00:19:55.400 --> 00:20:01.400]  雖然我們仍然有參與教會生活
[00:20:01.400 --> 00:20:05.800]  但其實我們已經和神失聯了
[00:20:05.800 --> 00:20:11.200]  不過是我們自己不知道
[00:20:11.200 --> 00:20:13.600]  要寄人籬下
[00:20:13.600 --> 00:20:18.600]  當然是一件非常困難的事
[00:20:18.600 --> 00:20:24.000]  我們跟著一起看這一段聖經的下半節
[00:20:24.000 --> 00:20:28.400]  《撒姆爾記》上的第27章的第8節
[00:20:28.400 --> 00:20:31.400]  至到第28章的第2節
[00:20:31.400 --> 00:20:34.400]  請聽我讀出
[00:20:34.400 --> 00:20:37.600]  「大衛和跟隨他的人上去
[00:20:37.600 --> 00:20:42.400]  侵奪基述人、基釋人、阿瑪力人之地
[00:20:42.400 --> 00:20:45.200]  這幾族歷來住在那地
[00:20:45.200 --> 00:20:48.800]  從樞爾直到埃及
[00:20:48.800 --> 00:20:51.000]  大衛擊殺那地的人
[00:20:51.000 --> 00:20:55.000]  無論男女都沒有留下一個
[00:20:55.000 --> 00:20:59.600]  又奪獲牛、羊、駱駝、驢並衣服
[00:20:59.600 --> 00:21:01.800]  回來見阿吉
[00:21:01.800 --> 00:21:07.200]  阿吉說:你們今日侵奪了什麼地方呢?
[00:21:07.200 --> 00:21:11.000]  大衛說:侵奪了猶大的南方
[00:21:11.000 --> 00:21:15.200]  耶拉滅的南方、基尼的南方
[00:21:15.200 --> 00:21:16.600]  無論男女
[00:21:16.600 --> 00:21:18.800]  大衛沒有留下一個
[00:21:18.800 --> 00:21:21.000]  大道加特萊
[00:21:21.000 --> 00:21:25.000]  他說:恐怕他們將我們的事告訴人
[00:21:25.000 --> 00:21:32.000]  說:大衛住在非利士地的時候常常這樣行
[00:21:32.000 --> 00:21:34.400]  阿吉信了大衛
[00:21:34.400 --> 00:21:40.000]  心裡說:大衛使本族以色列人憎惡他
[00:21:40.000 --> 00:21:45.000]  所以他必永遠作我的僕人了
[00:21:45.000 --> 00:21:47.800]  那時非利士人聚集軍隊
[00:21:47.800 --> 00:21:50.200]  要與以色列人打仗
[00:21:50.200 --> 00:21:53.800]  阿吉對大衛說:你當知道
[00:21:53.800 --> 00:21:59.400]  你和跟隨你的人都要隨我出戰
[00:21:59.400 --> 00:22:05.000]  大衛既然寄居在非利士人的地方
[00:22:05.000 --> 00:22:11.000]  所以也不能什麼都不做
[00:22:11.000 --> 00:22:14.400]  因此在第八節
[00:22:14.400 --> 00:22:29.200]  大衛說:大衛和跟隨他的人上去
[00:22:29.200 --> 00:22:33.600]  侵奪基述人、基色人、阿瑪利人之地
[00:22:33.600 --> 00:22:37.000]  這幾族歷來住在那地
[00:22:37.000 --> 00:22:40.600]  從樞爾直到埃及
[00:22:40.600 --> 00:22:46.200]  這個地方大概是非利士地的南邊
[00:22:46.200 --> 00:22:49.400]  西乃半島的北部
[00:22:49.400 --> 00:22:55.600]  迦南地和埃及邊境差不多的地方
[00:22:55.600 --> 00:22:58.400]  他作為一個戰士
[00:22:58.400 --> 00:23:02.800]  其實他的戰績真的不錯
[00:23:02.800 --> 00:23:04.400]  第九節
[00:23:04.400 --> 00:23:06.600]  大衛擊殺那地的人
[00:23:06.600 --> 00:23:10.600]  無論男女都沒有留下一個
[00:23:10.600 --> 00:23:14.400]  又奪獲牛、羊、駱駝、驢
[00:23:14.400 --> 00:23:17.800]  並衣服回來見阿吉
[00:23:17.800 --> 00:23:21.000]  在他和阿吉報告的時候
[00:23:21.000 --> 00:23:23.600]  第十節就繼續說
[00:23:23.600 --> 00:23:28.400]  阿吉說:你今天侵奪了什麼地方呢?
[00:23:28.400 --> 00:23:31.800]  大衛說:侵奪了猶大的南方
[00:23:31.800 --> 00:23:33.600]  耶拉滅的南方
[00:23:33.600 --> 00:23:36.800]  基尼的南方
[00:23:36.800 --> 00:23:40.800]  當我們對比一下
[00:23:40.800 --> 00:23:43.800]  他曾經打過的地方
[00:23:43.800 --> 00:23:47.800]  和他和阿吉王匯報的地方
[00:23:47.800 --> 00:23:49.000]  我們會發覺
[00:23:49.000 --> 00:23:53.200]  其實大衛所說的是不盡不實
[00:23:53.200 --> 00:23:55.000]  有些出入
[00:23:55.000 --> 00:24:02.200]  事實上他根本沒有去攻打那些以色列人
[00:24:02.200 --> 00:24:04.600]  猶大的南方
[00:24:04.600 --> 00:24:08.800]  其實可以包括很多地方
[00:24:08.800 --> 00:24:11.200]  阿瑪力、基述
[00:24:11.200 --> 00:24:15.800]  當然這些地方的人一直以來
[00:24:15.800 --> 00:24:19.800]  都是以色列人的宿敵
[00:24:19.800 --> 00:24:24.800]  大衛當然是殺之而後快
[00:24:24.800 --> 00:24:28.600]  但是耶拉滅、基尼
[00:24:28.600 --> 00:24:34.600]  你看看第八節根本完全沒有提及
[00:24:34.600 --> 00:24:37.000]  大衛的內心深處
[00:24:37.000 --> 00:24:41.200]  深深知道自己是一個以色列人
[00:24:41.200 --> 00:24:45.200]  但同時他又覺得自己身不由己
[00:24:45.200 --> 00:24:49.200]  需要和阿吉王表達他的忠誠
[00:24:49.200 --> 00:24:53.400]  做間諜真的很辛苦
[00:24:53.400 --> 00:24:57.200]  令自己好像精神分裂一樣
[00:24:57.200 --> 00:25:01.000]  作者為免我們會錯意
[00:25:01.000 --> 00:25:06.400]  因為阿瑪力人、基述人是以色列人的宿敵
[00:25:06.400 --> 00:25:09.800]  所以深仇似海
[00:25:09.800 --> 00:25:13.800]  於是將他們殺個片甲不留
[00:25:13.800 --> 00:25:18.200]  不是因為復仇的緣故
[00:25:18.200 --> 00:25:20.600]  你看看第十一節
[00:25:20.600 --> 00:25:22.800]  那裡說得很清楚
[00:25:22.800 --> 00:25:28.800]  「無論男女,大衛沒有留下一個大道迦特萊」
[00:25:28.800 --> 00:25:29.800]  他說
[00:25:29.800 --> 00:25:31.800]  為什麼?原因來了
[00:25:31.800 --> 00:25:35.800]  「恐怕他們將我們的事告訴人」
[00:25:35.800 --> 00:25:41.800]  說「大衛住在菲利士地的時候常常這樣行」
[00:25:41.800 --> 00:25:47.800]  他以為只有死了的人才能夠保守秘密
[00:25:47.800 --> 00:25:51.800]  他不想讓阿吉王知道真相
[00:25:51.800 --> 00:25:57.200]  所以就將這些民族全部殺死
[00:25:57.200 --> 00:26:05.400]  並且再一次在阿吉王面前說謊作為掩飾
[00:26:05.400 --> 00:26:07.600]  當我們信了耶穌
[00:26:07.600 --> 00:26:11.600]  可能我們的教會生活都算穩定
[00:26:11.600 --> 00:26:14.600]  甚至有參與侍奉
[00:26:14.600 --> 00:26:16.000]  但同時間
[00:26:16.000 --> 00:26:22.000]  如果我們覺得自己裡有一些掙扎
[00:26:22.000 --> 00:26:23.800]  身不由己
[00:26:23.800 --> 00:26:27.800]  在做一些神不起悅的事
[00:26:27.800 --> 00:26:30.800]  我們需要遮遮掩掩
[00:26:30.800 --> 00:26:35.800]  過一些裡外不是人的生活
[00:26:35.800 --> 00:26:41.600]  我相信這是非常辛苦的事
[00:26:41.600 --> 00:26:45.200]  如果這一刻我們身處這樣的光景
[00:26:45.200 --> 00:26:49.600]  真是求主憐憫我們
[00:26:49.600 --> 00:26:51.400]  即使如此
[00:26:51.400 --> 00:26:56.800]  大衛仍然未走出這個罪的黑洞
[00:26:56.800 --> 00:27:01.200]  他的門騙伎倆都頗道家
[00:27:01.200 --> 00:27:04.200]  因為在第十二節說
[00:27:04.200 --> 00:27:06.200]  「阿吉信了大衛
[00:27:06.200 --> 00:27:11.000]  心裡說大衛使本族以色列人憎惡他
[00:27:11.000 --> 00:27:16.600]  所以他必永遠作我的僕人了」
[00:27:16.600 --> 00:27:20.600]  阿吉以為自己已經得著了大衛的心
[00:27:20.600 --> 00:27:26.000]  所以他向大衛提出了另一輪的要求
