
[00:00:00.000 --> 00:00:03.560]  讓我們聽神的道先 讓我們同心圖復
[00:05:25.520 --> 00:05:27.620]  這個正正就是今天這段聖經
[00:05:27.620 --> 00:05:30.620]  想告訴我們的一個很重要的訊息
[00:05:30.620 --> 00:05:33.620]  今天這段聖經告訴我們一個很重要的訊息
[00:05:33.620 --> 00:05:36.920]  原來當我們跌入一種埋堆的觀念
[00:05:36.920 --> 00:05:38.720]  搬進去信仰的時候
[00:05:38.720 --> 00:05:44.720]  當我們融入這種圈子的觀念的時候
[00:05:44.720 --> 00:05:47.520]  看起來好像很好
[00:05:47.520 --> 00:05:49.520]  但其實最後的結局呢?
[00:05:49.520 --> 00:05:50.820]  但最後的結局呢?
[00:05:50.820 --> 00:05:51.820]  是很可憐的
[00:05:51.820 --> 00:05:52.820]  很可憐
[00:05:52.820 --> 00:05:53.820]  我們看看這段聖經
[00:05:53.820 --> 00:05:55.820]  我們先看第一至第三節
[00:05:55.820 --> 00:05:57.820]  我們先來看到一到三節
[00:05:57.820 --> 00:05:59.520]  第一至第三節說
[00:05:59.520 --> 00:06:02.120]  一到三節這樣說
[00:06:02.120 --> 00:06:06.420]  「你用口吹角,敵人如鷹來攻打耶和華的家」
[00:06:06.420 --> 00:06:09.620]  「因為這民違背我的約,干犯我的律法」
[00:06:09.620 --> 00:06:14.620]  「他們必呼叫我說,我的神啊,我們以色列認識你了」
[00:06:14.620 --> 00:06:19.420]  「以色列凋棄良善,仇敵必追逼他」
[00:06:19.420 --> 00:06:24.220]  「你用口吹角吧,敵人如鷹來攻打耶和華的家」
[00:06:24.220 --> 00:06:27.620]  「因為這民違背我的約,干犯我的律法」
[00:06:27.620 --> 00:06:32.620]  「他們必呼叫我說,我的神啊,我們以色列認識你了」
[00:06:32.620 --> 00:06:36.120]  「以色列凋棄良善,仇敵必追逼他」
[00:06:36.120 --> 00:06:39.120]  在這三節裡面,第一件事告訴我們
[00:06:39.120 --> 00:06:41.620]  在這三節當中,有一樣事告訴我們
[00:06:41.620 --> 00:06:42.620]  倘若
[00:06:42.620 --> 00:06:43.620]  倘若
[00:06:43.620 --> 00:06:45.120]  神的子民
[00:06:45.120 --> 00:06:46.120]  神的子民
[00:06:46.120 --> 00:06:47.620]  叫做以色列的民
[00:06:47.620 --> 00:06:49.120]  叫做以色列的民
[00:06:49.120 --> 00:06:53.120]  他們放棄了上帝原本給他們的良善
[00:06:53.120 --> 00:06:56.620]  他們放棄了上帝原本給他們的良善
[00:06:56.620 --> 00:07:00.120]  你就不要再向上帝認親認戚了
[00:07:00.120 --> 00:07:03.620]  你就不要再跟上帝去拉關係了
[00:07:03.620 --> 00:07:07.120]  人性當中有一件很普遍的現象
[00:07:07.120 --> 00:07:09.620]  人性當中有一個很普遍的現象
[00:07:09.620 --> 00:07:14.120]  就是人不到死都不知痛,這個狀態
[00:07:14.120 --> 00:07:17.120]  就是人不到死,不到最後的時候都不知道痛
[00:07:17.120 --> 00:07:21.120]  絕大部分的人都不喜歡其他人告訴他怎樣做事
[00:07:21.120 --> 00:07:24.620]  大部分人都不喜歡別人告訴他應該怎樣做事情
[00:07:24.620 --> 00:07:27.620]  於是乎我們見到大部分的人都喜歡自把自為
[00:07:27.620 --> 00:07:30.620]  喜歡自己做自己認為對的事
[00:07:30.620 --> 00:07:34.120]  大多數人都自把自為認為自己做對的事情
[00:07:34.120 --> 00:07:36.120]  因為他認為自己是正確的
[00:07:36.120 --> 00:07:37.620]  他認為自己是對的
[00:07:37.620 --> 00:07:40.120]  所以當我們留意到在聖經當中
[00:07:40.120 --> 00:07:42.120]  特別讀到《釋師記》的時候
[00:07:42.120 --> 00:07:43.620]  經常出現這句話
[00:07:43.620 --> 00:07:46.120]  所以在當中我們讀到《釋師記》的時候
[00:07:46.120 --> 00:07:47.620]  經常讀到這句話
[00:07:47.620 --> 00:07:49.620]  各人去做什麼?
[00:07:49.620 --> 00:07:52.120]  自己捍衛對的事
[00:07:52.120 --> 00:07:55.120]  個人去做他認為捍衛對的事
[00:07:55.120 --> 00:07:56.120]  原文聖經是說
[00:07:56.120 --> 00:08:01.120]  學各人去做一些自己覺得開心喜歡做的事
[00:08:01.120 --> 00:08:04.620]  原文是講他自己作為認為開心的事情
[00:08:04.620 --> 00:08:06.120]  這個就是問題所在
[00:08:06.120 --> 00:08:07.120]  這就是問題所在
[00:08:07.120 --> 00:08:09.120]  也都引發更多問題的出現
[00:08:09.120 --> 00:08:11.120]  也引發更多的問題
[00:08:11.120 --> 00:08:12.120]  很多人認為
[00:08:12.120 --> 00:08:14.120]  你為什麼要教我?
[00:08:14.120 --> 00:08:15.120]  你為什麼要教我?
[00:08:15.120 --> 00:08:17.120]  你不要問了,問一下年輕人那些
[00:08:17.120 --> 00:08:19.120]  他們現在在學校做project
[00:08:19.120 --> 00:08:23.120]  問一下這些年輕人在學校也做project
[00:08:23.120 --> 00:08:25.120]  很多時候有些group project
[00:08:25.120 --> 00:08:27.120]  有些小組作業
[00:08:27.120 --> 00:08:28.120]  他們通常的group project
[00:08:28.120 --> 00:08:31.120]  大部分都做不成的
[00:08:31.120 --> 00:08:33.120]  很多小組的作業都做不成
[00:08:33.120 --> 00:08:35.120]  因為每個人都喜歡自己做自己的事
[00:08:35.120 --> 00:08:39.120]  在group裡面埋不了一個主要的觀念
[00:08:39.120 --> 00:08:40.120]  沒有共識的
[00:08:40.120 --> 00:08:43.120]  在小組裡面都是喜歡各做各的
[00:08:43.120 --> 00:08:44.120]  每個人都喜歡自己做
[00:08:44.120 --> 00:08:46.120]  因為每個人都認為自己是對的
[00:08:46.120 --> 00:08:49.120]  每個人都認為自己是最對的
[00:08:49.120 --> 00:08:51.120]  於是乎怎麼樣?
[00:08:51.120 --> 00:08:52.120]  於是乎怎樣?
[00:08:52.120 --> 00:08:55.120]  做出來就各有自己的做法
[00:08:55.120 --> 00:08:58.120]  於是做出來的就是各有各的做法
[00:08:58.120 --> 00:09:01.120]  但是結局卻不是一個group project
[00:09:01.120 --> 00:09:03.120]  結果卻不是一個集體的作業
[00:09:03.120 --> 00:09:07.120]  因為他們看不到group project原本要訓練的是什麼
[00:09:07.120 --> 00:09:10.120]  他們看不到這種集體作業
[00:09:10.120 --> 00:09:11.120]  到底訓練他們是什麼
[00:09:11.120 --> 00:09:15.120]  group project不是叫每一個人做自己一份工作
[00:09:15.120 --> 00:09:18.120]  不是要訓練他們每一個人自己做一份工作
[00:09:18.120 --> 00:09:20.120]  而是希望集思廣益
[00:09:20.120 --> 00:09:22.120]  而是希望集思廣益
[00:09:22.120 --> 00:09:25.120]  去將一個共同的點找出來
[00:09:25.120 --> 00:09:26.120]  將一個共同的點找出來
[00:09:26.120 --> 00:09:28.120]  不是去找出分別的點
[00:09:28.120 --> 00:09:30.120]  而不是找出一個分分點
[00:09:30.120 --> 00:09:31.120]  而是找一個共同的點
[00:09:31.120 --> 00:09:32.120]  找一個共同的點
[00:09:32.120 --> 00:09:35.120]  但很可惜人喜歡自我尊大
[00:09:35.120 --> 00:09:37.120]  很可惜人喜歡自我尊大
[00:09:37.120 --> 00:09:39.120]  於是自己做自己的事
[00:09:39.120 --> 00:09:41.120]  以色列人民都是一樣
[00:09:41.120 --> 00:09:43.120]  以色列人民也一樣
[00:09:43.120 --> 00:09:46.120]  當他們在上帝的管治之下
[00:09:46.120 --> 00:09:48.120]  當他們在上帝的管治之下
[00:09:48.120 --> 00:09:51.120]  上帝做他們的領袖
[00:09:51.120 --> 00:09:52.120]  上帝做他們的領袖
[00:09:52.120 --> 00:09:54.120]  告訴他們應該怎樣行怎樣做
[00:09:54.120 --> 00:09:56.120]  告訴他們應該怎樣做
[00:09:56.120 --> 00:09:57.120]  但以色列人民喜歡
[00:09:57.120 --> 00:09:58.120]  但以色列人民喜歡
[00:09:58.120 --> 00:09:59.120]  但以色列人民喜歡
[00:09:59.120 --> 00:10:00.120]  他們不喜歡
[00:10:00.120 --> 00:10:01.120]  於是怎麼樣
[00:10:01.120 --> 00:10:06.120]  上帝就找了當時的一些領袖
[00:10:06.120 --> 00:10:08.120]  特別是上帝選派的人
[00:10:08.120 --> 00:10:10.120]  所以上帝就選了一些當時的領袖
[00:10:10.120 --> 00:10:12.120]  上帝選派的人
[00:10:12.120 --> 00:10:14.120]  所以有祭司
[00:10:14.120 --> 00:10:16.120]  後來也有祀司
[00:10:16.120 --> 00:10:18.120]  去帶領他們
[00:10:18.120 --> 00:10:21.120]  祭司和祀司的特色
[00:10:21.120 --> 00:10:24.120]  好的祭司和祀司
[00:10:24.120 --> 00:10:27.120]  就會尋求上帝的意見
[00:10:27.120 --> 00:10:29.120]  然後告訴以色列人民
[00:10:29.120 --> 00:10:30.120]  然後告訴以色列人民
[00:10:30.120 --> 00:10:31.120]  告訴以色列人民
[00:10:31.120 --> 00:10:32.120]  應該怎樣做
[00:10:32.120 --> 00:10:33.120]  告訴以色列人民
[00:10:33.120 --> 00:10:34.120]  應該怎樣做
[00:10:34.120 --> 00:10:35.120]  但是我們卻是在歷史體現
[00:10:35.120 --> 00:10:36.120]  但是我們卻是在歷史體現
[00:10:36.120 --> 00:10:37.120]  但是在歷史當中
[00:10:37.120 --> 00:10:38.120]  很多時候以色列人民
[00:10:38.120 --> 00:10:39.120]  很多時候以色列人民
[00:10:39.120 --> 00:10:40.120]  很討厭這些合神心意的
[00:10:40.120 --> 00:10:42.120]  很討厭這些合神心意的
[00:10:42.120 --> 00:10:43.120]  祭司和祀司
[00:10:43.120 --> 00:10:45.120]  於是他們要選擇自己的領袖
[00:10:45.120 --> 00:10:46.120]  他們選擇自己的領袖
[00:10:46.120 --> 00:10:47.120]  他們選擇自己的領袖
[00:10:47.120 --> 00:10:48.120]  他們選擇自己的領袖
[00:10:48.120 --> 00:10:49.120]  他們選擇自己的領袖
[00:10:49.120 --> 00:10:50.120]  他們選擇自己的領袖
[00:10:50.120 --> 00:10:51.120]  他們選擇自己的領袖
[00:10:51.120 --> 00:10:52.120]  他們選擇自己的領袖
[00:10:52.120 --> 00:10:53.120]  他們選擇自己的領袖
[00:10:53.120 --> 00:10:54.120]  他們選擇自己的領袖
[00:10:54.120 --> 00:10:55.120]  他們選擇自己的領袖
[00:10:55.120 --> 00:10:56.120]  他們選擇自己的領袖
[00:10:56.120 --> 00:10:57.120]  他們選擇自己的領袖
[00:10:57.120 --> 00:10:58.120]  他們選擇自己的領袖
[00:10:58.120 --> 00:10:59.120]  他們選擇自己的領袖
[00:10:59.120 --> 00:11:00.120]  他們選擇自己的領袖
[00:11:00.120 --> 00:11:10.120]  他們選擇自己的領袖
[00:11:10.120 --> 00:11:11.120]  他們選擇自己的領袖
[00:11:11.120 --> 00:11:12.120]  他們選擇自己的領袖
[00:11:12.120 --> 00:11:13.120]  他們選擇自己的領袖
[00:11:13.120 --> 00:11:14.120]  他們選擇自己的領袖
[00:11:14.120 --> 00:11:15.120]  他們選擇自己的領袖
[00:11:15.120 --> 00:11:16.120]  他們選擇自己的領袖
[00:11:16.120 --> 00:11:17.120]  他們選擇自己的領袖
[00:11:17.120 --> 00:11:18.120]  他們選擇自己的領袖
[00:11:18.120 --> 00:11:19.120]  他們選擇自己的領袖
[00:11:19.120 --> 00:11:20.120]  他們選擇自己的領袖
[00:11:20.120 --> 00:11:21.120]  他們選擇自己的領袖
[00:11:21.120 --> 00:11:22.120]  他們選擇自己的領袖
[00:11:22.120 --> 00:11:23.120]  他們選擇自己的領袖
[00:11:23.120 --> 00:11:24.120]  他們選擇自己的領袖
[00:11:24.120 --> 00:11:25.120]  他們選擇自己的領袖
[00:11:25.120 --> 00:11:26.120]  他們選擇自己的領袖
[00:11:26.120 --> 00:11:27.120]  他們選擇自己的領袖
[00:11:27.120 --> 00:11:30.120]  他們選擇自己的領袖
[00:11:30.120 --> 00:11:31.120]  他們選擇自己的領袖
[00:11:31.120 --> 00:11:32.120]  他們選擇自己的領袖
[00:11:32.120 --> 00:11:33.120]  他們選擇自己的領袖
[00:11:33.120 --> 00:11:34.120]  他們選擇自己的領袖
[00:11:34.120 --> 00:11:35.120]  他們選擇自己的領袖
[00:11:35.120 --> 00:11:36.120]  他們選擇自己的領袖
[00:11:36.120 --> 00:11:37.120]  他們選擇自己的領袖
[00:11:37.120 --> 00:11:38.120]  他們選擇自己的領袖
[00:11:38.120 --> 00:11:39.120]  他們選擇自己的領袖
[00:11:39.120 --> 00:11:40.120]  他們選擇自己的領袖
[00:11:40.120 --> 00:11:41.120]  他們選擇自己的領袖
[00:11:41.120 --> 00:11:42.120]  他們選擇自己的領袖
[00:11:42.120 --> 00:11:43.120]  他們選擇自己的領袖
[00:11:43.120 --> 00:11:44.120]  他們選擇自己的領袖
[00:11:44.120 --> 00:11:45.120]  他們選擇自己的領袖
[00:11:45.120 --> 00:11:46.120]  他們選擇自己的領袖
[00:11:46.120 --> 00:11:47.120]  他們選擇自己的領袖
[00:11:47.120 --> 00:11:57.120]  他們選擇自己的領袖
[00:11:57.120 --> 00:11:58.120]  他們選擇自己的領袖
[00:11:58.120 --> 00:11:59.120]  他們選擇自己的領袖
[00:11:59.120 --> 00:12:00.120]  他們選擇自己的領袖
[00:12:00.120 --> 00:12:01.120]  他們選擇自己的領袖
[00:12:01.120 --> 00:12:02.120]  他們選擇自己的領袖
[00:12:02.120 --> 00:12:03.120]  他們選擇自己的領袖
[00:12:03.120 --> 00:12:04.120]  他們選擇自己的領袖
[00:12:04.120 --> 00:12:05.120]  他們選擇自己的領袖
[00:12:05.120 --> 00:12:06.120]  他們選擇自己的領袖
[00:12:06.120 --> 00:12:07.120]  他們選擇自己的領袖
[00:12:07.120 --> 00:12:08.120]  他們選擇自己的領袖
[00:12:08.120 --> 00:12:09.120]  他們選擇自己的領袖
[00:12:09.120 --> 00:12:10.120]  他們選擇自己的領袖
[00:12:10.120 --> 00:12:11.120]  他們選擇自己的領袖
[00:12:11.120 --> 00:12:12.120]  他們選擇自己的領袖
[00:12:12.120 --> 00:12:13.120]  他們選擇自己的領袖
[00:12:13.120 --> 00:12:14.120]  他們選擇自己的領袖
[00:12:14.120 --> 00:12:17.120]  他們選擇自己的領袖
[00:12:17.120 --> 00:12:18.120]  他們選擇自己的領袖
[00:12:18.120 --> 00:12:19.120]  他們選擇自己的領袖
[00:12:19.120 --> 00:12:20.120]  他們選擇自己的領袖
[00:12:20.120 --> 00:12:21.120]  他們選擇自己的領袖
[00:12:21.120 --> 00:12:22.120]  他們選擇自己的領袖
[00:12:22.120 --> 00:12:23.120]  他們選擇自己的領袖
[00:12:23.120 --> 00:12:24.120]  他們選擇自己的領袖
[00:12:24.120 --> 00:12:25.120]  他們選擇自己的領袖
[00:12:25.120 --> 00:12:26.120]  他們選擇自己的領袖
[00:12:26.120 --> 00:12:27.120]  他們選擇自己的領袖
[00:12:27.120 --> 00:12:28.120]  他們選擇自己的領袖
[00:12:28.120 --> 00:12:29.120]  他們選擇自己的領袖
[00:12:29.120 --> 00:12:30.120]  他們選擇自己的領袖
[00:12:30.120 --> 00:12:31.120]  他們選擇自己的領袖
[00:12:31.120 --> 00:12:32.120]  他們選擇自己的領袖
[00:12:32.120 --> 00:12:33.120]  他們選擇自己的領袖
[00:12:33.120 --> 00:12:34.120]  他們選擇自己的領袖
[00:12:34.120 --> 00:12:44.120]  他們選擇自己的領袖
[00:12:44.120 --> 00:12:45.120]  他們選擇自己的領袖
[00:12:45.120 --> 00:12:46.120]  他們選擇自己的領袖
[00:12:46.120 --> 00:12:47.120]  他們選擇自己的領袖
[00:12:47.120 --> 00:12:48.120]  他們選擇自己的領袖
[00:12:48.120 --> 00:12:49.120]  他們選擇自己的領袖
[00:12:49.120 --> 00:12:50.120]  他們選擇自己的領袖
[00:12:50.120 --> 00:12:51.120]  他們選擇自己的領袖
[00:12:51.120 --> 00:12:52.120]  他們選擇自己的領袖
[00:12:52.120 --> 00:12:53.120]  他們選擇自己的領袖
[00:12:53.120 --> 00:12:54.120]  他們選擇自己的領袖
[00:12:54.120 --> 00:12:55.120]  他們選擇自己的領袖
[00:12:55.120 --> 00:12:56.120]  他們選擇自己的領袖
[00:12:56.120 --> 00:12:57.120]  他們選擇自己的領袖
[00:12:57.120 --> 00:12:58.120]  他們選擇自己的領袖
[00:12:58.120 --> 00:12:59.120]  他們選擇自己的領袖
[00:12:59.120 --> 00:13:00.120]  他們選擇自己的領袖
[00:13:00.120 --> 00:13:01.120]  他們選擇自己的領袖
[00:13:01.120 --> 00:13:04.120]  他們選擇自己的領袖
[00:13:04.120 --> 00:13:05.120]  他們選擇自己的領袖
[00:13:05.120 --> 00:13:06.120]  他們選擇自己的領袖
[00:13:06.120 --> 00:13:07.120]  他們選擇自己的領袖
[00:13:07.120 --> 00:13:08.120]  他們選擇自己的領袖
[00:13:08.120 --> 00:13:09.120]  他們選擇自己的領袖
[00:13:09.120 --> 00:13:10.120]  他們選擇自己的領袖
[00:13:10.120 --> 00:13:11.120]  他們選擇自己的領袖
[00:13:11.120 --> 00:13:12.120]  他們選擇自己的領袖
[00:13:12.120 --> 00:13:13.120]  他們選擇自己的領袖
[00:13:13.120 --> 00:13:14.120]  他們選擇自己的領袖
[00:13:14.120 --> 00:13:15.120]  他們選擇自己的領袖
[00:13:15.120 --> 00:13:16.120]  他們選擇自己的領袖
[00:13:16.120 --> 00:13:17.120]  他們選擇自己的領袖
[00:13:17.120 --> 00:13:18.120]  他們選擇自己的領袖
[00:13:18.120 --> 00:13:19.120]  他們選擇自己的領袖
[00:13:19.120 --> 00:13:20.120]  他們選擇自己的領袖
[00:13:20.120 --> 00:13:21.120]  他們選擇自己的領袖
[00:13:21.120 --> 00:13:31.120]  他們選擇自己的領袖
[00:13:31.120 --> 00:13:32.120]  他們選擇自己的領袖
[00:13:32.120 --> 00:13:33.120]  他們選擇自己的領袖
[00:13:33.120 --> 00:13:34.120]  他們選擇自己的領袖
[00:13:34.120 --> 00:13:35.120]  他們選擇自己的領袖
[00:13:35.120 --> 00:13:36.120]  他們選擇自己的領袖
[00:13:36.120 --> 00:13:37.120]  他們選擇自己的領袖
[00:13:37.120 --> 00:13:38.120]  他們選擇自己的領袖
[00:13:38.120 --> 00:13:39.120]  他們選擇自己的領袖
[00:13:39.120 --> 00:13:40.120]  他們選擇自己的領袖
[00:13:40.120 --> 00:13:41.120]  他們選擇自己的領袖
[00:13:41.120 --> 00:13:42.120]  他們選擇自己的領袖
[00:13:42.120 --> 00:13:43.120]  他們選擇自己的領袖
[00:13:43.120 --> 00:13:44.120]  他們選擇自己的領袖
[00:13:44.120 --> 00:13:45.120]  他們選擇自己的領袖
[00:13:45.120 --> 00:13:46.120]  他們選擇自己的領袖
[00:13:46.120 --> 00:13:47.120]  他們選擇自己的領袖
[00:13:47.120 --> 00:13:48.120]  他們選擇自己的領袖
[00:13:48.120 --> 00:13:51.120]  他們選擇自己的領袖
[00:13:51.120 --> 00:13:52.120]  他們選擇自己的領袖
[00:13:52.120 --> 00:13:53.120]  他們選擇自己的領袖
[00:13:53.120 --> 00:13:54.120]  他們選擇自己的領袖
[00:13:54.120 --> 00:13:55.120]  他們選擇自己的領袖
[00:13:55.120 --> 00:13:56.120]  他們選擇自己的領袖
[00:13:56.120 --> 00:13:57.120]  他們選擇自己的領袖
[00:13:57.120 --> 00:13:58.120]  他們選擇自己的領袖
[00:13:58.120 --> 00:13:59.120]  他們選擇自己的領袖
[00:13:59.120 --> 00:14:00.120]  他們選擇自己的領袖
[00:14:00.120 --> 00:14:01.120]  他們選擇自己的領袖
[00:14:01.120 --> 00:14:02.120]  他們選擇自己的領袖
[00:14:02.120 --> 00:14:03.120]  他們選擇自己的領袖
[00:14:03.120 --> 00:14:04.120]  他們選擇自己的領袖
[00:14:04.120 --> 00:14:05.120]  他們選擇自己的領袖
[00:14:05.120 --> 00:14:06.120]  他們選擇自己的領袖
[00:14:06.120 --> 00:14:07.120]  他們選擇自己的領袖
[00:14:07.120 --> 00:14:08.120]  他們選擇自己的領袖
[00:14:08.120 --> 00:14:19.120]  他們選擇自己的領袖
[00:14:19.120 --> 00:14:20.120]  他們選擇自己的領袖
[00:14:20.120 --> 00:14:21.120]  他們選擇自己的領袖
[00:14:21.120 --> 00:14:22.120]  他們選擇自己的領袖
[00:14:22.120 --> 00:14:23.120]  他們選擇自己的領袖
[00:14:23.120 --> 00:14:24.120]  他們選擇自己的領袖
[00:14:24.120 --> 00:14:25.120]  他們選擇自己的領袖
[00:14:25.120 --> 00:14:26.120]  他們選擇自己的領袖
[00:14:26.120 --> 00:14:27.120]  他們選擇自己的領袖
[00:14:27.120 --> 00:14:28.120]  他們選擇自己的領袖
[00:14:28.120 --> 00:14:29.120]  他們選擇自己的領袖
[00:14:29.120 --> 00:14:30.120]  他們選擇自己的領袖
[00:14:30.120 --> 00:14:31.120]  他們選擇自己的領袖
[00:14:31.120 --> 00:14:32.120]  他們選擇自己的領袖
[00:14:32.120 --> 00:14:33.120]  他們選擇自己的領袖
