
[00:00:00.000 --> 00:00:04.360]  好 接下來繼續給大家分享約翰書信系列
[00:03:33.420 --> 00:03:35.780]  然後通常在這個時候
[00:03:35.780 --> 00:03:37.540]  我身邊就會有一些人
[00:03:37.540 --> 00:03:39.220]  就會告訴那個問的人
[00:03:39.220 --> 00:03:40.020]  就會告訴他
[00:03:40.020 --> 00:03:42.820]  他就是某某某的兒子
[00:03:42.820 --> 00:03:44.580]  然後那個人就說
[00:03:44.580 --> 00:03:47.460]  喔 原來你是誰誰誰的兒子
[00:03:47.460 --> 00:03:49.500]  這樣他就知道我是誰了
[00:03:49.500 --> 00:03:51.340]  我不曉得你有沒有這個經驗
[00:03:51.340 --> 00:03:52.500]  特別是小的時候
[00:03:52.500 --> 00:03:54.020]  說你的名字是沒有用的
[00:03:54.020 --> 00:03:56.340]  因為沒有人會care你的名字
[00:03:56.340 --> 00:03:58.580]  或者說沒有人太知道你的名字
[00:03:58.580 --> 00:03:59.900]  但是說你父親
[00:03:59.900 --> 00:04:01.940]  大概那些長輩一認識他
[00:04:01.940 --> 00:04:03.580]  那他們就知道你是誰
[00:04:03.580 --> 00:04:09.060]  那在信了主以後呢
[00:04:09.060 --> 00:04:12.380]  我也不曉得大家會怎樣介紹自己
[00:04:12.380 --> 00:04:14.020]  在還沒有信主之前
[00:04:14.020 --> 00:04:15.700]  通常會說自己的名字
[00:04:15.700 --> 00:04:17.420]  會說你的職業
[00:04:17.420 --> 00:04:18.820]  說你的身份
[00:04:18.820 --> 00:04:20.980]  包括你會說我現在是一個學生
[00:04:20.980 --> 00:04:23.300]  或者說我是一個律師
[00:04:23.300 --> 00:04:24.060]  我是一個醫生
[00:04:24.060 --> 00:04:24.900]  我是一個老師
[00:04:24.900 --> 00:04:30.220]  或者是我是一個五個孩子的父親
[00:04:30.220 --> 00:04:31.180]  我真的有一個朋友
[00:04:31.180 --> 00:04:32.980]  他有五個孩子
[00:04:32.980 --> 00:04:36.420]  所以有不同的身份的描述
[00:04:36.420 --> 00:04:39.860]  我不曉得你在向別人去介紹的時候
[00:04:39.860 --> 00:04:42.740]  你會強調的是哪一個身份
[00:04:42.740 --> 00:04:45.100]  通常我們一個人
[00:04:45.100 --> 00:04:46.700]  不會只有一個身份的
[00:04:46.700 --> 00:04:47.900]  會有多重的身份
[00:04:47.900 --> 00:04:49.940]  但是你向別人介紹的時候
[00:04:49.940 --> 00:04:51.860]  你有可能會比較強調
[00:04:51.860 --> 00:04:55.500]  其中的某一個的身份
[00:04:55.500 --> 00:04:58.460]  那在我信主以後呢
[00:04:58.460 --> 00:05:00.580]  我通常當然前面的
[00:05:00.580 --> 00:05:02.380]  我會介紹的就是我的名字
[00:05:02.380 --> 00:05:03.540]  然後我的身份
[00:05:03.540 --> 00:05:04.380]  比如說我是學生
[00:05:04.380 --> 00:05:06.060]  或者說現在我是一個傳道人
[00:05:06.060 --> 00:05:07.100]  那我會講
[00:05:07.100 --> 00:05:09.420]  但是我不曉得弟兄姊妹
[00:05:09.420 --> 00:05:10.940]  除了你講你的職業
[00:05:10.940 --> 00:05:11.940]  講你的名字以外
[00:05:11.940 --> 00:05:13.260]  你會不會也跟他們講
[00:05:13.260 --> 00:05:14.700]  我是一個基督徒
[00:05:14.700 --> 00:05:16.820]  而且是很主動的來講
[00:05:16.820 --> 00:05:19.820]  表明你這個信徒的身份
[00:05:19.820 --> 00:05:23.780]  還是說你會直接不用基督徒這個詞
[00:05:23.780 --> 00:05:25.180]  你會用另一個詞
[00:05:25.180 --> 00:05:27.940]  就像我們今天所講的這個主題一樣
[00:05:27.940 --> 00:05:31.060]  你會說我是神的兒女
[00:05:31.060 --> 00:05:33.140]  有這樣說過的
[00:05:33.140 --> 00:05:34.100]  可以舉一下手嗎
[00:05:34.100 --> 00:05:36.020]  有這樣介紹過你自己的
[00:05:36.020 --> 00:05:39.420]  都沒有
[00:05:39.420 --> 00:05:42.140]  是大家都把這個身份給忘了
[00:05:42.140 --> 00:05:43.780]  還是說我們把這個身份
[00:05:43.780 --> 00:05:46.020]  會擺到一個最不重要
[00:05:46.020 --> 00:05:47.780]  你最不在乎的位置
[00:05:47.780 --> 00:05:49.620]  以致於我們向人去介紹的時候
[00:05:49.620 --> 00:05:52.780]  我們都不會拿出來說
[00:05:52.780 --> 00:05:54.780]  這個是值得我們去思考的
[00:05:54.780 --> 00:05:57.620]  知道後來我自己做了傳道人以後
[00:05:57.620 --> 00:05:59.500]  有了另外一個身份
[00:05:59.500 --> 00:06:00.860]  不只是基督徒
[00:06:00.860 --> 00:06:03.580]  現在我是神的僕人
[00:06:03.580 --> 00:06:05.020]  然後我再想一想
[00:06:05.020 --> 00:06:06.740]  我向別人介紹的時候
[00:06:06.740 --> 00:06:09.180]  我也好像從來沒有用過這個詞
[00:06:09.180 --> 00:06:11.780]  就是神的僕人這個詞
[00:06:11.780 --> 00:06:13.820]  這個身份也是我沒有向別人
[00:06:13.820 --> 00:06:15.020]  去主動提及
[00:06:15.020 --> 00:06:17.460]  或者說我有些時候我自己都忽略了
[00:06:17.460 --> 00:06:20.100]  我會跟他們講我是一個基督徒
[00:06:20.100 --> 00:06:21.780]  或者說我是一個傳道人
[00:06:21.780 --> 00:06:25.660]  但是我很少會說我是神的僕人
[00:06:25.660 --> 00:06:27.300]  但是後來我就想
[00:06:27.300 --> 00:06:29.460]  原來神的僕人這個身份
[00:06:29.460 --> 00:06:30.620]  是那麼的尊貴
[00:06:30.620 --> 00:06:32.900]  那麼的重要
[00:06:32.900 --> 00:06:36.100]  那今天在跟大家分享神的兒女
[00:06:36.100 --> 00:06:37.340]  這個主題的時候
[00:06:37.340 --> 00:06:41.700]  想大家能夠一起重新的來思想一下
[00:06:41.700 --> 00:06:42.540]  你的身份
[00:06:42.540 --> 00:06:45.780]  就是你的身份認同
[00:06:45.780 --> 00:06:48.100]  我知道身份認同對大家來講
[00:06:48.100 --> 00:06:49.340]  可能你會經歷過
[00:06:49.340 --> 00:06:52.260]  特別是你從內地來到香港的時候
[00:06:52.260 --> 00:06:54.460]  我自己在十多年前來到香港的時候
[00:06:54.460 --> 00:06:57.100]  也常常被問一個問題就是
[00:06:57.100 --> 00:06:58.420]  你是不是香港人
[00:06:58.420 --> 00:06:59.740]  因為我廣東話說得不錯
[00:06:59.740 --> 00:07:02.540]  那他們就會問你是不是香港人
[00:07:02.540 --> 00:07:04.660]  通常那個時候我就會跟他們講
[00:07:04.660 --> 00:07:05.500]  我不是
[00:07:05.500 --> 00:07:07.420]  因為我不是在香港出生的
[00:07:07.420 --> 00:07:09.060]  我是在哪裡哪裡出生的
[00:07:09.060 --> 00:07:10.420]  我會這樣跟他們講
[00:07:10.420 --> 00:07:12.300]  但後來我就不這麼講了
[00:07:12.300 --> 00:07:14.260]  我就跟他們講說
[00:07:14.260 --> 00:07:17.700]  我是新香港人
[00:07:17.700 --> 00:07:19.420]  我不曉得你有沒有用過這個詞
[00:07:19.420 --> 00:07:20.580]  新香港人
[00:07:20.580 --> 00:07:22.380]  現在大概如果你問我是不是香港人
[00:07:22.380 --> 00:07:26.100]  我就會這樣回答我是新香港人
[00:07:26.100 --> 00:07:26.980]  在基督裡面
[00:07:26.980 --> 00:07:30.140]  我們知道我們都是新造的人
[00:07:30.140 --> 00:07:33.740]  我不曉得你會不會用這個新的身份
[00:07:33.740 --> 00:07:35.100]  你在上帝裡面
[00:07:35.100 --> 00:07:38.620]  你現在成為上帝的兒女了
[00:07:38.620 --> 00:07:41.340]  我們希望透過接下來的這個經文
[00:07:41.340 --> 00:07:43.820]  給大家有更多的思考
[00:07:43.820 --> 00:07:46.060]  在我剛剛信主的時候
[00:07:46.060 --> 00:07:48.620]  有一首詩歌非常的感動我
[00:07:48.620 --> 00:07:50.900]  可能在座有一些弟兄姊妹會聽過
[00:07:50.900 --> 00:07:53.860]  那首詩歌叫天父的孩子
[00:07:53.860 --> 00:07:56.420]  那個旋律也是非常美的
[00:07:56.420 --> 00:07:58.300]  有時間大家可以去聽
[00:07:58.300 --> 00:08:00.100]  那這首詩歌一直提醒我
[00:08:00.100 --> 00:08:01.620]  我的身份非常寶貴
[00:08:01.620 --> 00:08:03.220]  在上帝裡面
[00:08:03.220 --> 00:08:06.220]  我居然成為他的孩子
[00:08:06.220 --> 00:08:08.540]  好那回到正題
[00:08:08.540 --> 00:08:10.860]  我們來看今天的這個經文
[00:08:10.860 --> 00:08:13.740]  從二十九節
[00:08:13.740 --> 00:08:16.140]  就是二章的二十九節到三章
[00:08:16.140 --> 00:08:17.580]  一到十節
[00:08:17.580 --> 00:08:19.900]  那為什麼從二章的最尾開始呢
[00:08:19.900 --> 00:08:22.340]  其實這個有關分段方面呢
[00:08:22.340 --> 00:08:23.820]  有很多解經家
[00:08:23.820 --> 00:08:25.860]  他們認為
[00:08:25.860 --> 00:08:29.060]  從二章的二十八節開始
[00:08:29.060 --> 00:08:32.100]  其實就是一個新的段落
[00:08:32.100 --> 00:08:33.740]  當然有不同的學者
[00:08:33.740 --> 00:08:35.340]  他們有認為
[00:08:35.340 --> 00:08:38.580]  有的是覺得是二十九節開始
[00:08:38.580 --> 00:08:41.100]  才是新的一個章節
[00:08:41.100 --> 00:08:42.740]  就是一個段落
[00:08:42.740 --> 00:08:45.540]  也有的認為是從三章一節開始
[00:08:45.540 --> 00:08:48.340]  但是我綜合不同的解經家的看法
[00:08:48.340 --> 00:08:51.220]  最後我覺得還是從二十九節
[00:08:51.220 --> 00:08:54.380]  來劃分會比較合理一點
[00:08:54.380 --> 00:08:56.500]  因為從二十九節之前
[00:08:56.500 --> 00:08:58.060]  其實約翰都是在說
[00:08:58.060 --> 00:09:01.340]  有關信徒相交的這個觀念
[00:09:01.340 --> 00:09:02.260]  然後接下來呢
[00:09:02.260 --> 00:09:05.820]  他就開始講有關做上帝的兒女
[00:09:05.820 --> 00:09:07.620]  這個事情
[00:09:07.620 --> 00:09:09.540]  包括我們在這個關係裡面
[00:09:09.540 --> 00:09:11.260]  我們應該怎樣去看待
[00:09:11.260 --> 00:09:13.260]  我們自己的身份
[00:09:13.260 --> 00:09:14.980]  接下來我會分三個部分
[00:09:14.980 --> 00:09:16.620]  來講這段的經文
[00:09:16.620 --> 00:09:20.780]  第一部分是神聖身份的來源
[00:09:20.780 --> 00:09:22.300]  我們作為神的兒女
[00:09:22.300 --> 00:09:25.860]  這個神聖的身份是怎麼來的呢
[00:09:25.860 --> 00:09:27.740]  當然我們知道
[00:09:27.740 --> 00:09:29.180]  我們有很多的身份
[00:09:29.180 --> 00:09:30.180]  有一些的身份呢
[00:09:30.180 --> 00:09:32.260]  是不需要你自己去努力
[00:09:32.260 --> 00:09:34.180]  它自動就有的
[00:09:34.180 --> 00:09:36.060]  比如說你的家鄉是哪裡
[00:09:36.060 --> 00:09:37.300]  你就是哪裡人
[00:09:37.300 --> 00:09:38.420]  比如說你是杭州的
[00:09:38.420 --> 00:09:39.500]  那你就是杭州人
[00:09:39.500 --> 00:09:40.460]  杭州人這個身份呢
[00:09:40.460 --> 00:09:42.420]  就不需要你去賺取
[00:09:42.420 --> 00:09:44.060]  不需要你去努力的
[00:09:44.060 --> 00:09:46.580]  但是如果你現在來到香港
[00:09:46.580 --> 00:09:48.380]  你是新香港人
[00:09:48.380 --> 00:09:49.620]  那這個就不一樣
[00:09:49.620 --> 00:09:51.500]  就是你可能通過一些的努力
[00:09:51.500 --> 00:09:54.460]  通過一些的其他的事情
[00:09:54.460 --> 00:09:56.540]  那你現在你的身份有不同了
[00:09:56.540 --> 00:09:59.460]  你改變了
[00:09:59.460 --> 00:10:02.700]  在經文裡面告訴我們
[00:10:02.700 --> 00:10:05.300]  我們是神的兒女的這個身份呢
[00:10:05.300 --> 00:10:08.260]  它有一個特別的來源
[00:10:08.260 --> 00:10:09.260]  那這個來源呢
[00:10:09.260 --> 00:10:12.060]  不是我們憑著我們自己的努力
[00:10:12.060 --> 00:10:15.740]  憑著我們個人的能力
[00:10:15.740 --> 00:10:16.900]  去賺取得來的
[00:10:16.900 --> 00:10:18.700]  而是上帝祂賜給我們的
[00:10:18.700 --> 00:10:21.540]  我們先來看二十九節這節經文
[00:10:21.540 --> 00:10:24.020]  這裡說你們如果知道祂是公益的
[00:10:24.020 --> 00:10:26.020]  就知道凡行公益之人
[00:10:26.020 --> 00:10:27.780]  都是祂所生的
[00:10:27.780 --> 00:10:31.580]  那這裡有一個關鍵詞就是生
[00:10:31.580 --> 00:10:33.980]  我們都知道從什麼生
[00:10:33.980 --> 00:10:36.380]  那就是什麼人
[00:10:36.380 --> 00:10:39.300]  這個是很簡單的道理
[00:10:39.300 --> 00:10:42.940]  如果直接翻譯這節的經文就是
[00:10:42.940 --> 00:10:45.340]  你們既知道祂是公益的
[00:10:45.340 --> 00:10:48.300]  也當確知凡行益的人
[00:10:48.300 --> 00:10:50.140]  都是從祂生的
[00:10:50.140 --> 00:10:52.500]  這節的經文其實
[00:10:52.500 --> 00:10:54.060]  可以從兩方面來看
[00:10:54.060 --> 00:10:55.740]  它告訴我們兩方面的重點
[00:10:55.740 --> 00:10:57.100]  第一方面就是
[00:10:57.100 --> 00:11:01.700]  上帝將屬靈的生命賜給祂的子民
[00:11:01.700 --> 00:11:04.020]  他們是從祂而生的
[00:11:04.020 --> 00:11:06.180]  當然這個他們會換成我們
[00:11:06.180 --> 00:11:08.020]  就是我們自己
[00:11:08.020 --> 00:11:11.500]  然後第二部分的重點就是
[00:11:11.500 --> 00:11:16.620]  行公益是從上帝而生的憑證
[00:11:16.620 --> 00:11:18.220]  第一部分所講的就是
[00:11:18.220 --> 00:11:20.980]  這個身份是上帝主動賜給我們的
[00:11:20.980 --> 00:11:23.860]  跟我們的行為跟我們的努力
[00:11:23.860 --> 00:11:25.460]  是完全沒有關係的
[00:11:25.460 --> 00:11:26.740]  我們知道現在如果說
[00:11:26.740 --> 00:11:31.140]  你要得到某一個國家的公民的身份
[00:11:31.140 --> 00:11:32.420]  可能你去留學
[00:11:32.420 --> 00:11:34.460]  然後慢慢留下來工作
[00:11:34.460 --> 00:11:35.980]  然後到了一定的時間
[00:11:35.980 --> 00:11:39.020]  那你可以申請加入那個國家的國籍
[00:11:39.020 --> 00:11:40.100]  然後獲批以後
[00:11:40.100 --> 00:11:43.020]  你就成為那個國家的公民
[00:11:43.020 --> 00:11:44.860]  這個是你可能通過一些的方法
[00:11:44.860 --> 00:11:46.740]  通過努力得來的
[00:11:46.740 --> 00:11:48.340]  就是你那個身份
[00:11:48.340 --> 00:11:49.500]  但是在這裡
[00:11:49.500 --> 00:11:50.980]  我們是上帝的兒女
[00:11:50.980 --> 00:11:52.940]  是神的兒女的身份
[00:11:52.940 --> 00:11:56.220]  跟你的行為還有你的努力都無關
[00:11:56.220 --> 00:11:59.060]  只是因為上帝祂主動的愛
[00:11:59.060 --> 00:12:02.660]  祂把這個生命把這個身份賜給我們
[00:12:02.660 --> 00:12:06.580]  然後第二個重點是說明
[00:12:06.580 --> 00:12:09.780]  行公益是從上帝而生的一個憑證
[00:12:09.780 --> 00:12:11.540]  也就是說
[00:12:11.540 --> 00:12:15.700]  怎麼樣知道我們是從上帝而生的呢
[00:12:15.700 --> 00:12:17.340]  那就是有一個特徵
[00:12:17.340 --> 00:12:21.460]  這裡講到就是你行公益
[00:12:21.460 --> 00:12:25.260]  我們知道孩子他會有父母的一些特性
[00:12:25.260 --> 00:12:29.300]  因為他分享了父母的一些的本性
[00:12:29.300 --> 00:12:32.500]  那孩子繼承父母的一些特性呢
[00:12:32.500 --> 00:12:34.540]  其實這個事情古人早就知道
[00:12:34.540 --> 00:12:40.900]  所以他們特別會警告那些古人
[00:12:40.900 --> 00:12:41.900]  不要犯姦淫
[00:12:41.900 --> 00:12:43.300]  因為犯姦淫的人
[00:12:43.300 --> 00:12:45.460]  最終必會暴露出來
[00:12:45.460 --> 00:12:47.300]  因為他們的形象
[00:12:47.300 --> 00:12:51.780]  會印在將來的這個孩子身上
[00:12:51.780 --> 00:12:53.580]  所以這個是好像本性
[00:12:53.580 --> 00:12:56.340]  就是祂會傳遞下來傳承下來
[00:12:56.340 --> 00:12:58.660]  我們有了神的本性
[00:12:58.660 --> 00:13:02.860]  就會傳承祂的這個公益的屬性
[00:13:02.860 --> 00:13:04.220]  因為神是公益的
[00:13:04.220 --> 00:13:08.460]  所以祂所生的每一個人都是公益的
[00:13:08.460 --> 00:13:10.300]  有一個人叫John Stobbe
[00:13:10.300 --> 00:13:11.820]  大家知道約翰斯托德
[00:13:11.820 --> 00:13:13.020]  他講了一句話
[00:13:13.020 --> 00:13:17.180]  他說一個人的異形乃是他重生的證明
[00:13:17.180 --> 00:13:21.140]  而不是重生的原因或者是條件
[00:13:21.140 --> 00:13:23.340]  我們有外在的異形
[00:13:23.340 --> 00:13:26.580]  就可以證明我們是重生而生的
[00:13:26.580 --> 00:13:29.500]  但這個是一個結果
[00:13:29.500 --> 00:13:31.100]  它不是一個原因
[00:13:31.100 --> 00:13:33.500]  是我們重生而生之後
[00:13:33.500 --> 00:13:35.220]  而有的一個結果
[00:13:35.220 --> 00:13:37.580]  但從這個結果就可以看得出來
[00:13:37.580 --> 00:13:40.300]  我們是重生而生的
[00:13:40.300 --> 00:13:43.340]  那這個就是我們身份的來源
[00:13:43.340 --> 00:13:45.460]  而這個的來源
[00:13:45.460 --> 00:13:47.820]  真的與我們的行為是沒有關
[00:13:47.820 --> 00:13:52.060]  只是出於神祂自己的主動賜予
[00:13:52.060 --> 00:13:57.180]  然後第二部份就開始進入到第三章的經文
[00:13:57.180 --> 00:13:58.940]  第二點要跟大家分享的就是
[00:13:58.940 --> 00:14:01.580]  兒女身份的寶貴
[00:14:01.580 --> 00:14:03.820]  第一節到第三節
[00:14:03.820 --> 00:14:06.820]  這三節的經文也是很特別
[00:14:06.820 --> 00:14:11.220]  特別是在於祂擺放的這個結構
[00:14:11.220 --> 00:14:15.700]  有一個學者叫做Raymond Brown
[00:14:15.700 --> 00:14:20.540]  Raymond Brown他所講的一個結構裡面
[00:14:20.540 --> 00:14:23.060]  特別強調到這一段
[00:14:23.060 --> 00:14:24.220]  就是剛才我們所讀的
[00:14:24.220 --> 00:14:27.780]  二十九節到三章十節這一段
[00:14:27.780 --> 00:14:31.180]  有兩個對立的肯定的語句
[00:14:31.180 --> 00:14:34.020]  一個出現在二章二十九節下半節
[00:14:34.020 --> 00:14:38.060]  然後另一個出現在三章四節的上半節
[00:14:38.060 --> 00:14:41.500]  就是凡形意的還有凡犯罪的
[00:14:41.500 --> 00:14:43.380]  當他講完這個以後
[00:14:43.380 --> 00:14:45.380]  接下來從三章一到三節
[00:14:45.380 --> 00:14:48.620]  就是在講凡形意的怎麼怎麼樣
[00:14:48.620 --> 00:14:53.140]  然後接下來三章四節以後
[00:14:53.140 --> 00:14:57.460]  也是在講凡犯罪的又怎麼樣
[00:14:57.460 --> 00:15:01.420]  而更奇特的就是整段的經文
[00:15:01.420 --> 00:15:04.300]  從二十九節到十節
[00:15:04.300 --> 00:15:06.820]  就從二十九節到三章的十節
[00:15:06.820 --> 00:15:11.660]  就是一共有九個凡什麼什麼的
[00:15:11.660 --> 00:15:15.660]  在這裡我可以列舉出來給大家看
[00:15:15.660 --> 00:15:17.860]  不過那個圖表太小
[00:15:17.860 --> 00:15:19.780]  可能大家看不清楚
[00:15:19.780 --> 00:15:21.420]  就是從二十九節開始
[00:15:21.420 --> 00:15:25.340]  一直到第十節
[00:15:25.340 --> 00:15:32.780]  我用不同的顏色有標出來對比
[00:15:32.780 --> 00:15:35.260]  左邊就是凡形意的
[00:15:35.260 --> 00:15:38.820]  右邊都是從神生的
[00:15:38.820 --> 00:15:43.460]  然後凡向祂有指望的就竭盡自己
[00:15:43.460 --> 00:15:45.620]  凡犯罪的就是違背律法
[00:15:45.620 --> 00:15:49.340]  凡住在祂裡面的就不繼續犯罪
[00:15:49.340 --> 00:15:52.060]  凡繼續犯罪的是未曾看見祂
[00:15:52.060 --> 00:15:53.500]  也未曾認識祂
[00:15:53.500 --> 00:15:55.020]  凡形意的是異人
[00:15:55.020 --> 00:15:56.580]  凡犯罪的是屬魔鬼
[00:15:56.580 --> 00:15:59.380]  凡從神生的就不繼續犯罪
[00:15:59.380 --> 00:16:02.380]  凡不形意的就不是神的兒女
[00:16:02.380 --> 00:16:04.420]  那我把它分成了四組
[00:16:04.420 --> 00:16:05.940]  每一組都是相對的
[00:16:05.940 --> 00:16:09.460]  你看藍色那部分跟紅色那個就是相對的
[00:16:09.460 --> 00:16:10.540]  一個是凡形意的
[00:16:10.540 --> 00:16:13.620]  一個是凡犯罪的
[00:16:13.620 --> 00:16:19.580]  中間黑色的那個就是第三節上
[00:16:19.580 --> 00:16:21.780]  如果我們把這一節忽略掉的話
[00:16:21.780 --> 00:16:25.380]  它就成了一個很有對稱的結構
[00:16:25.380 --> 00:16:30.380]  就是四個對比
[00:16:30.380 --> 00:16:34.860]  一共九個凡什麼什麼的
[00:16:34.860 --> 00:16:38.620]  那為什麼約翰會這麼寫呢
[00:16:38.620 --> 00:16:41.700]  他寫了這麼多的對比
[00:16:41.700 --> 00:16:46.220]  然後中間好像又插了一到三節這一段
[00:16:46.220 --> 00:16:49.580]  這一段究竟有什麼特別之處呢
[00:16:49.580 --> 00:16:51.780]  給我們什麼樣的反思
[00:16:51.780 --> 00:16:52.940]  其實我們可以看得到
[00:16:52.940 --> 00:16:55.180]  好像中間一到三節這一段
[00:16:55.180 --> 00:16:57.100]  就是約翰特別要插進去的
[00:16:57.100 --> 00:17:01.020]  他的一個感嘆或者是他的一個讚嘆
[00:17:01.020 --> 00:17:02.740]  他很驚訝
[00:17:02.740 --> 00:17:06.100]  神居然對人有這種的愛
[00:17:06.100 --> 00:17:09.300]  如果我們從其他的翻譯的版本
[00:17:09.300 --> 00:17:11.220]  可以更明顯的看得出來
[00:17:11.220 --> 00:17:12.660]  三章的第一節
[00:17:12.660 --> 00:17:14.620]  和和本的翻譯是
[00:17:14.620 --> 00:17:17.780]  你看父賜給我們是何等的慈愛
[00:17:17.780 --> 00:17:20.060]  使我們得稱為神的兒女
[00:17:20.060 --> 00:17:22.980]  我們也真是他的兒女
[00:17:22.980 --> 00:17:25.060]  是人所以不認識我們
[00:17:25.060 --> 00:17:28.460]  是因未曾認識他
[00:17:28.460 --> 00:17:32.540]  如果我們看英文NIV版本的翻譯
[00:17:32.540 --> 00:17:35.940]  可能會更加理解
[00:17:35.940 --> 00:17:40.500]  或者更加能夠體會他的這句話的深意
[00:17:40.500 --> 00:17:42.020]  NIV是這樣講
[00:17:42.020 --> 00:17:45.780]  See what great love the father has lafis on us
[00:17:45.780 --> 00:17:48.460]  that we should be called children of God
[00:17:48.460 --> 00:17:50.820]  這個lafis這個字
[00:17:50.820 --> 00:17:54.020]  大家都知道就是很大手筆
[00:17:54.020 --> 00:17:56.780]  或者我們可以翻譯成很揮霍
[00:17:56.780 --> 00:18:01.020]  就是你很大手筆的揮霍出去
[00:18:01.020 --> 00:18:05.580]  在這裡我們可以翻譯成輕倒或者是輕鑄
