
[00:00:00.000 --> 00:00:03.000]  承接上一個月,我們繼續思想
[00:05:57.120 --> 00:06:00.120]  他就很想去吸收
[00:06:00.120 --> 00:06:03.120]  一些營養、水分等等
[00:06:03.120 --> 00:06:06.120]  所以這裡就有一個飢渴無義
[00:06:06.120 --> 00:06:09.120]  就耶穌指示我們
[00:06:09.120 --> 00:06:12.120]  要得著神的救恩
[00:06:12.120 --> 00:06:15.120]  得著神的祝福
[00:06:15.120 --> 00:06:18.120]  當我們預備好我們的心靈
[00:06:18.120 --> 00:06:21.120]  生命就開始改變
[00:06:21.120 --> 00:06:24.120]  飢渴無義,希望我們的人生
[00:06:24.120 --> 00:06:27.120]  能夠更加像主,活出神的義
[00:06:27.120 --> 00:06:30.120]  這種就是神所期望的
[00:06:30.120 --> 00:06:33.120]  也是祂要我們所得著的
[00:06:33.120 --> 00:06:36.120]  凡有這樣的人渴慕的,就必得到飽足
[00:06:36.120 --> 00:06:39.120]  大家可能有個經驗
[00:06:39.120 --> 00:06:42.120]  有時候忽然間想吃某些東西
[00:06:42.120 --> 00:06:45.120]  或者有些東西很久沒吃過
[00:06:45.120 --> 00:06:48.120]  忽然間看多些廣告
[00:06:48.120 --> 00:06:51.120]  有時吃什麼
[00:06:51.120 --> 00:06:54.120]  喝杯什麼港式奶茶
[00:06:54.120 --> 00:06:57.120]  吃過港式西餐等等
[00:06:57.120 --> 00:07:00.120]  忽然間想起有些東西很想買來吃
[00:07:00.120 --> 00:07:03.120]  有沒有試過?
[00:07:03.120 --> 00:07:06.120]  沒有啊?
[00:07:06.120 --> 00:07:09.120]  忽然間晚上睡一覺
[00:07:09.120 --> 00:07:12.120]  很想吃雲吞麵
[00:07:12.120 --> 00:07:15.120]  不知為何忽然間想起這些東西
[00:07:15.120 --> 00:07:18.120]  或者我們以前在香港的時候
[00:07:18.120 --> 00:07:21.120]  我很喜歡叫的
[00:07:21.120 --> 00:07:24.120]  豆腐斑腩,很久沒吃過
[00:07:24.120 --> 00:07:27.120]  你們有沒有覺得流口水?
[00:07:27.120 --> 00:07:35.120]  英文有個字叫craving
[00:07:35.120 --> 00:07:38.120]  craving 就是說你很想吃些東西
[00:07:38.120 --> 00:07:41.120]  很久沒吃朱古力
[00:07:41.120 --> 00:07:44.120]  忽然間很想吃朱古力
[00:07:44.120 --> 00:07:47.120]  craving 很有趣
[00:07:47.120 --> 00:07:50.120]  如果你吃的東西
[00:07:50.120 --> 00:07:53.120]  不是很健康
[00:07:53.120 --> 00:07:56.120]  有時候就會很想吃那些東西
[00:07:56.120 --> 00:07:59.120]  有些人就是這樣
[00:07:59.120 --> 00:08:02.120]  越來越想吃薯片、薯條
[00:08:02.120 --> 00:08:05.120]  越吃越多
[00:08:05.120 --> 00:08:08.120]  但如果craving 是一個好的
[00:08:08.120 --> 00:08:11.120]  你知道那些東西是好的
[00:08:11.120 --> 00:08:14.120]  你的身體會慢慢改變
[00:08:14.120 --> 00:08:17.120]  你會越來越看到那些
[00:08:17.120 --> 00:08:20.120]  不是很健康的東西
[00:08:20.120 --> 00:08:23.120]  你就很想吃一些有營養的
[00:08:23.120 --> 00:08:26.120]  真的有健康的東西
[00:08:26.120 --> 00:08:29.120]  你就會crave那些東西
[00:08:29.120 --> 00:08:32.120]  當然我們人的罪性
[00:08:32.120 --> 00:08:35.120]  有時候會想吃一些
[00:08:35.120 --> 00:08:38.120]  不是很健康的東西
[00:08:38.120 --> 00:08:41.120]  craving 忽然間想起
[00:08:41.120 --> 00:08:44.120]  很想吃那些東西
[00:08:44.120 --> 00:08:47.120]  所以耶穌指使我們
[00:08:47.120 --> 00:08:50.120]  craving 什麼呢?
[00:08:50.120 --> 00:08:53.120]  craving 飢渴慕義
[00:08:53.120 --> 00:08:56.120]  所以我們發覺
[00:08:56.120 --> 00:08:59.120]  第四個福分
[00:08:59.120 --> 00:09:02.120]  就是飢渴慕義的誘福
[00:09:02.120 --> 00:09:05.120]  在這裡我們可以看到
[00:09:05.120 --> 00:09:08.120]  我們今天一起來勉勵
[00:09:08.120 --> 00:09:11.120]  和追求認識神的真理
[00:09:11.120 --> 00:09:14.120]  第一,我們知道只有神
[00:09:14.120 --> 00:09:17.120]  才能夠滿足我們對義的飢渴
[00:09:17.120 --> 00:09:20.120]  什麼叫慕義呢?
[00:09:20.120 --> 00:09:23.120]  就是我們渴慕
[00:09:23.120 --> 00:09:26.120]  那種對義的飢渴
[00:09:26.120 --> 00:09:29.120]  那你說什麼叫義?
[00:09:29.120 --> 00:09:32.120]  義可以在聖經裡
[00:09:32.120 --> 00:09:35.120]  特別是在八福
[00:09:35.120 --> 00:09:38.120]  或者在登山寶訓裡
[00:09:38.120 --> 00:09:41.120]  我們可以看到上下文的記載
[00:09:41.120 --> 00:09:44.120]  更加加深我們的認識
[00:09:44.120 --> 00:09:47.120]  或者在全本聖經裡
[00:09:47.120 --> 00:09:50.120]  特別當保羅解釋到神的意義的時候
[00:09:50.120 --> 00:09:53.120]  我們更加深的認識
[00:09:53.120 --> 00:09:56.120]  第二,這裡可以說是公義
[00:09:56.120 --> 00:09:59.120]  公義可以叫做justice
[00:09:59.120 --> 00:10:02.120]  其實在人類裡是很渴慕所得到的
[00:10:02.120 --> 00:10:05.120]  為什麼呢?因為我們發覺
[00:10:05.120 --> 00:10:08.120]  當一些不公義的事發生的時候
[00:10:08.120 --> 00:10:11.120]  我們的心裡會覺得很氣憤
[00:10:11.120 --> 00:10:14.120]  很悲哀、很傷痛
[00:10:14.120 --> 00:10:17.120]  真的覺得很不希望見到
[00:10:17.120 --> 00:10:20.120]  是不是?我們看到這個世界
[00:10:20.120 --> 00:10:23.120]  很多不公義的事
[00:10:23.120 --> 00:10:26.120]  或者見到不公平的事發生的時候
[00:10:26.120 --> 00:10:29.120]  我們的心靈裡這種渴慕意義的心
[00:10:29.120 --> 00:10:32.120]  在神創造的時候我們本來是有的
[00:10:32.120 --> 00:10:35.120]  我們很希望見到這些公義、公平的事
[00:10:35.120 --> 00:10:38.120]  發生在我們人類當中
[00:10:38.120 --> 00:10:41.120]  人與人之間能夠無目相處
[00:10:41.120 --> 00:10:44.120]  彼此來謙讓,大家尊重
[00:10:44.120 --> 00:10:47.120]  而且公平的處理,沒有偏心
[00:10:47.120 --> 00:10:50.120]  或者沒有一些不法的事
[00:10:50.120 --> 00:10:53.120]  令到那些無辜的人受到傷害
[00:10:53.120 --> 00:10:56.120]  所以我們心裡很渴慕
[00:10:56.120 --> 00:10:59.120]  有一個完整、完美的社會
[00:10:59.120 --> 00:11:02.120]  一個人類
[00:11:02.120 --> 00:11:05.120]  一個所謂的
[00:11:05.120 --> 00:11:08.120]  世界
[00:11:08.120 --> 00:11:11.120]  所以我們都很渴慕
[00:11:11.120 --> 00:11:14.120]  這個世界能夠有一天公義彰顯
[00:11:14.120 --> 00:11:17.120]  那些不公平的事能夠廢除
[00:11:17.120 --> 00:11:20.120]  我們眼見那些不公義的事能夠平反
[00:11:20.120 --> 00:11:23.120]  能夠神有一個審判
[00:11:23.120 --> 00:11:26.120]  神有一個公義來對待
[00:11:26.120 --> 00:11:29.120]  那些隱藏的
[00:11:29.120 --> 00:11:32.120]  被污的事能夠被顯露出來
[00:11:32.120 --> 00:11:35.120]  來受到懲罰
[00:11:35.120 --> 00:11:38.120]  這些都是我們心裡很渴慕的一種義
[00:11:38.120 --> 00:11:41.120]  這種是一種公義,或者可以說是正義
[00:11:41.120 --> 00:11:44.120]  這是第一
[00:11:44.120 --> 00:11:47.120]  第二,我們也渴慕這種仁義
[00:11:47.120 --> 00:11:50.120]  仁義指的是個人的
[00:11:50.120 --> 00:11:53.120]  一些倫理道德
[00:11:53.120 --> 00:11:56.120]  或者我們中國人都說仁義道德
[00:11:56.120 --> 00:11:59.120]  這種仁義是跟罪剛剛相反
[00:11:59.120 --> 00:12:02.120]  罪就是
[00:12:02.120 --> 00:12:05.120]  帶來道德的敗壞
[00:12:05.120 --> 00:12:08.120]  一些不好的行為
[00:12:08.120 --> 00:12:11.120]  或者一些黑暗的
[00:12:11.120 --> 00:12:14.120]  屬於不好的事
[00:12:14.120 --> 00:12:17.120]  不潔的事
[00:12:17.120 --> 00:12:20.120]  但是這種仁義是一種聖潔
[00:12:20.120 --> 00:12:23.120]  渴慕一種光明的
[00:12:23.120 --> 00:12:26.120]  聖潔的美善
[00:12:26.120 --> 00:12:29.120]  這種我們內心裡也很渴慕
[00:12:29.120 --> 00:12:32.120]  在人類的良知裡,我們希望
[00:12:32.120 --> 00:12:35.120]  我們離開這些罪惡的事
[00:12:35.120 --> 00:12:38.120]  這些不道德的事,這些壞的事
[00:12:38.120 --> 00:12:41.120]  我們希望有一些聖潔的事,一些光明的事
[00:12:41.120 --> 00:12:44.120]  這種仁義道德幫助我們
[00:12:44.120 --> 00:12:47.120]  去追求一些真善美的事
[00:12:47.120 --> 00:12:50.120]  你渴慕嗎?
[00:12:50.120 --> 00:12:53.120]  你渴慕我們的人生能夠有這種美善的
[00:12:53.120 --> 00:12:56.120]  這種仁義來活出來
[00:12:56.120 --> 00:12:59.120]  光明的,仁義的
[00:12:59.120 --> 00:13:02.120]  可惜人是有罪的
[00:13:02.120 --> 00:13:05.120]  所以我們就像保羅都在《羅馬書》第七章所形容
[00:13:05.120 --> 00:13:08.120]  我們所想做的
[00:13:08.120 --> 00:13:11.120]  我們也不去做
[00:13:11.120 --> 00:13:14.120]  我們知道那些是對的,我們也不去做
[00:13:14.120 --> 00:13:17.120]  那些是不對的,我們偏偏又去渴求
[00:13:17.120 --> 00:13:20.120]  或者想去做
[00:13:20.120 --> 00:13:23.120]  這種就是那種罪性的痛苦
[00:13:23.120 --> 00:13:26.120]  所以在這種掙扎裡,人其實很渴慕
[00:13:26.120 --> 00:13:29.120]  很渴慕能夠活出一種
[00:13:29.120 --> 00:13:32.120]  無罪的、聖潔的、光明的、仁義的
[00:13:32.120 --> 00:13:35.120]  這種生命品格
[00:13:35.120 --> 00:13:38.120]  這種內心、這種人生
[00:13:38.120 --> 00:13:41.120]  這種美善的祝福
[00:13:41.120 --> 00:13:44.120]  你渴慕嗎?
[00:13:44.120 --> 00:13:47.120]  你渴慕能夠活出一種仁義的生命
[00:13:47.120 --> 00:13:50.120]  能夠和罪斷離
[00:13:50.120 --> 00:13:53.120]  能夠不受它的捆綁
[00:13:53.120 --> 00:13:56.120]  能夠有一種美善的生命
[00:13:56.120 --> 00:13:59.120]  第三,我們在《聖經》裡也說到
[00:13:59.120 --> 00:14:02.120]  神的義,特別在《羅馬書》裡說了很多
[00:14:02.120 --> 00:14:05.120]  這種神的義就是指到
[00:14:05.120 --> 00:14:08.120]  我們在神的面前
[00:14:08.120 --> 00:14:11.120]  能夠有一個正確的地位
[00:14:11.120 --> 00:14:14.120]  所以又叫做稱祂為義
[00:14:14.120 --> 00:14:17.120]  justify祂
[00:14:17.120 --> 00:14:20.120]  即是讓祂在神面前變成just
[00:14:20.120 --> 00:14:23.120]  變成稱為義
[00:14:23.120 --> 00:14:26.120]  所以這種好像在法官面前審案的時候
[00:14:26.120 --> 00:14:29.120]  即是說判你無罪
[00:14:29.120 --> 00:14:32.120]  innocence
[00:14:32.120 --> 00:14:35.120]  這是在法庭用的字眼
[00:14:35.120 --> 00:14:38.120]  即是說在法官面前
[00:14:38.120 --> 00:14:41.120]  祂能夠算為無罪
[00:14:41.120 --> 00:14:44.120]  這種是神稱我們為義
[00:14:44.120 --> 00:14:47.120]  事實上,當保羅
[00:14:47.120 --> 00:14:50.120]  進一步解釋什麼是神的義的時候
[00:14:50.120 --> 00:14:53.120]  其實是指我們能夠擁有
[00:14:53.120 --> 00:14:56.120]  上帝的生命
[00:14:56.120 --> 00:14:59.120]  我們能夠擁有這種救恩而來的生命
[00:14:59.120 --> 00:15:02.120]  所以我們也很渴望這個救恩
[00:15:02.120 --> 00:15:05.120]  能夠讓更多人認識到
[00:15:05.120 --> 00:15:08.120]  這個世界上能夠領受到神的救恩
[00:15:08.120 --> 00:15:11.120]  上帝的救恩臨到地上
[00:15:11.120 --> 00:15:14.120]  這就是神的國的意思
[00:15:14.120 --> 00:15:17.120]  所以這種神的義
[00:15:17.120 --> 00:15:20.120]  我們也很渴望能夠跟神一樣
[00:15:20.120 --> 00:15:23.120]  有這種像神的美善的性情
[00:15:23.120 --> 00:15:26.120]  能夠與神親近
[00:15:26.120 --> 00:15:29.120]  這種是神的生命
[00:15:29.120 --> 00:15:32.120]  神的義在我們的生命當中
[00:15:32.120 --> 00:15:35.120]  這就是神的性情
[00:15:35.120 --> 00:15:38.120]  這幾樣東西唯有在神裡面才能夠真正的滿足
[00:15:38.120 --> 00:15:41.120]  我們知道這個世界上有很多不公義的事情
[00:15:41.120 --> 00:15:44.120]  唯有去到將來神的義
[00:15:44.120 --> 00:15:47.120]  公義的審判的時候
[00:15:47.120 --> 00:15:50.120]  神的義完全彰顯的時候
[00:15:50.120 --> 00:15:53.120]  沒有一個人是義人
[00:15:53.120 --> 00:15:56.120]  連一個都沒有
[00:15:56.120 --> 00:15:59.120]  所以我們知道這個世界上的不公義
[00:15:59.120 --> 00:16:02.120]  有一天也會反正
[00:16:02.120 --> 00:16:05.120]  也會重新恢復
[00:16:05.120 --> 00:16:08.120]  因為這是神的心意
[00:16:08.120 --> 00:16:11.120]  這是神的國度裡的公義的彰顯
[00:16:11.120 --> 00:16:14.120]  同時我們希望這種仁義
[00:16:14.120 --> 00:16:17.120]  唯有在主那裡才能夠支取得到
[00:16:17.120 --> 00:16:20.120]  我們唯有知道
[00:16:20.120 --> 00:16:23.120]  在神的面前就是在他的救恩裡
[00:16:23.120 --> 00:16:26.120]  我們才能夠承受這個稱義的福分
[00:16:26.120 --> 00:16:29.120]  以及能夠領受到從救恩而來
[00:16:29.120 --> 00:16:32.120]  新的生命,就是屬神的生命
[00:16:32.120 --> 00:16:35.120]  所以我們發覺
[00:16:35.120 --> 00:16:38.120]  如果我們離開了上帝
[00:16:38.120 --> 00:16:41.120]  我們就沒有辦法
[00:16:41.120 --> 00:16:44.120]  能夠達到這些對義的渴求
[00:16:44.120 --> 00:16:47.120]  和滿足
[00:16:47.120 --> 00:16:50.120]  因為公義只有神絕對有
[00:16:50.120 --> 00:16:53.120]  仁義我們是沒有的
[00:16:53.120 --> 00:16:56.120]  唯有神的義
[00:16:56.120 --> 00:16:59.120]  我們才有機會與神連結
[00:16:59.120 --> 00:17:02.120]  和分享他給我們的屬靈的生命
[00:17:02.120 --> 00:17:05.120]  所以換句話說
[00:17:05.120 --> 00:17:08.120]  如果用我們自己的方法
[00:17:08.120 --> 00:17:11.120]  其實當時耶穌所說的這個天國
[00:17:11.120 --> 00:17:14.120]  或是他們宗教的熱心者
[00:17:14.120 --> 00:17:17.120]  他們知道不可以靠他們自己
[00:17:17.120 --> 00:17:20.120]  一些宗教的禮儀
[00:17:20.120 --> 00:17:23.120]  或是自我的追求
[00:17:23.120 --> 00:17:26.120]  來達到上帝的義
[00:17:26.120 --> 00:17:29.120]  他們如果覺得自己達到了
[00:17:29.120 --> 00:17:32.120]  這種就是什麼?這種就是自義
[00:17:32.120 --> 00:17:35.120]  自義,即是自以為義
[00:17:35.120 --> 00:17:38.120]  所以今天人的問題也是這樣
[00:17:38.120 --> 00:17:41.120]  自以為義
[00:17:41.120 --> 00:17:44.120]  我們主要學的宗教
[00:17:44.120 --> 00:17:47.120]  我和這次講的不同的宗教
[00:17:47.120 --> 00:17:50.120]  不同的信念
[00:17:50.120 --> 00:17:53.120]  其實很多都是用自己的方法
[00:17:53.120 --> 00:17:56.120]  企圖想達到某個標準
[00:17:56.120 --> 00:17:59.120]  達到這種渴望
[00:17:59.120 --> 00:18:02.120]  這種聖潔、光明、仁義
[00:18:02.120 --> 00:18:05.120]  我們中國人的哲學思想
[00:18:05.120 --> 00:18:08.120]  都想達到這個境界
[00:18:08.120 --> 00:18:11.120]  但我們發覺當我們覺得
[00:18:11.120 --> 00:18:14.120]  好像自己也不錯的時候
[00:18:14.120 --> 00:18:17.120]  其實是落在一種陷阱裡,就是自義
[00:18:17.120 --> 00:18:20.120]  就是沒辦法靠自己去達到
[00:18:20.120 --> 00:18:23.120]  上帝完美的標準
[00:18:23.120 --> 00:18:26.120]  所以當時這是一種很大的提醒
[00:18:26.120 --> 00:18:29.120]  對於當時這些法力賽人宗教的
[00:18:29.120 --> 00:18:32.120]  追求者,他們可以守著很多的律法
[00:18:32.120 --> 00:18:35.120]  當時是一種嚴厲的打擊
[00:18:35.120 --> 00:18:38.120]  以及光照
[00:18:38.120 --> 00:18:41.120]  叫他們發現原來我這樣的途徑是錯誤的
[00:18:41.120 --> 00:18:44.120]  我們唯有放下自己的虛心
[00:18:44.120 --> 00:18:47.120]  然後承認自己的有罪
[00:18:47.120 --> 00:18:50.120]  存有一個溫柔的心,才可以領受
[00:18:50.120 --> 00:18:52.120]  神給我們的義
[00:18:52.120 --> 00:18:55.120]  其實早在律法頒布之前
[00:18:55.120 --> 00:18:58.120]  所以在舊約,而不是新約的時候
[00:18:58.120 --> 00:19:01.120]  這是一脈相承的
[00:19:01.120 --> 00:19:04.120]  記得在律法之前
[00:19:04.120 --> 00:19:07.120]  創世紀的時候就已經說到
[00:19:07.120 --> 00:19:10.120]  羅亞在神的面前是一個異人
[00:19:10.120 --> 00:19:13.120]  什麼叫做異人呢?
[00:19:13.120 --> 00:19:16.120]  就是因為他不是靠律法的
[00:19:16.120 --> 00:19:19.120]  而是他憑著信心
[00:19:19.120 --> 00:19:22.120]  去愛神,在那個世代當中
[00:19:22.120 --> 00:19:25.120]  追求做一個神所喜悅的
[00:19:25.120 --> 00:19:28.120]  完全的人
[00:19:28.120 --> 00:19:31.120]  所以他在信心,按照神的吩咐去做的時候
[00:19:31.120 --> 00:19:34.120]  他在神的面前這個地位
[00:19:34.120 --> 00:19:37.120]  就是被稱為異人
[00:19:37.120 --> 00:19:40.120]  去到阿巴拉罕更加清楚
[00:19:40.120 --> 00:19:43.120]  那時候還沒有律法
[00:19:43.120 --> 00:19:46.120]  阿巴拉罕在創世紀十五章我們很熟悉
[00:19:46.120 --> 00:19:49.120]  阿巴拉罕相信上帝
[00:19:49.120 --> 00:19:52.120]  神就以此為他的義
[00:19:52.120 --> 00:19:55.120]  所以這個就是
[00:19:55.120 --> 00:19:58.120]  如果離開了上帝,就沒有辦法承受那個義
[00:19:58.120 --> 00:20:01.120]  靠自己,甚至是守律法都不可以
[00:20:01.120 --> 00:20:04.120]  所以在律法之前
[00:20:04.120 --> 00:20:07.120]  神已經把這個很清楚的方法告訴別人
[00:20:07.120 --> 00:20:10.120]  來賜福給別人
[00:20:10.120 --> 00:20:13.120]  就是讓我們能夠因著信神
[00:20:13.120 --> 00:20:16.120]  就像我們剛才所說的詩歌
[00:20:16.120 --> 00:20:19.120]  我們能夠承受到神的義
[00:20:19.120 --> 00:20:22.120]  那這個信什麼時候能夠發生果效呢?
[00:20:22.120 --> 00:20:25.120]  就是直到耶穌基督來到這個世界
[00:20:25.120 --> 00:20:28.120]  為我們完成救恩的時候
[00:20:28.120 --> 00:20:31.120]  這個果效就是可以
[00:20:31.120 --> 00:20:34.120]  成先計後,讓神
[00:20:34.120 --> 00:20:37.120]  對於那些有信心信教的人
[00:20:37.120 --> 00:20:40.120]  能夠得到神的賞賜
[00:20:40.120 --> 00:20:43.120]  神的義
[00:20:43.120 --> 00:20:46.120]  所以今天我們發覺
[00:20:46.120 --> 00:20:49.120]  我們這一群追求做天國子民的人
[00:20:49.120 --> 00:20:52.120]  我們是在承受神的義
[00:20:52.120 --> 00:20:55.120]  然後把這個義活在我們人生當中
[00:20:55.120 --> 00:20:58.120]  去彰顯神的公義
[00:20:58.120 --> 00:21:01.120]  神的聖潔,彰顯神的生命
[00:21:01.120 --> 00:21:04.120]  所以這個就是神的天國子民的福分
[00:21:04.120 --> 00:21:07.120]  我們能夠得著這種滿足
[00:21:07.120 --> 00:21:10.120]  以致我們能夠成為
[00:21:10.120 --> 00:21:13.120]  神的代表
[00:21:13.120 --> 00:21:16.120]  在天國子民的代表
