
[00:00:00.000 --> 00:00:03.800]  好,我們最後要說大衛
[00:02:08.880 --> 00:02:11.680]  有兩部分,第一部分是他的《海歌》
[00:02:11.680 --> 00:02:18.040]  他有一首詩,在撒姆爾記第二十二章第四十七節這樣講
[00:02:18.040 --> 00:02:22.760]  要我話永遠活著,願我的盤石被稱頌
[00:02:22.760 --> 00:02:26.600]  願上帝救我的盤石受尊崇
[00:02:26.600 --> 00:02:31.280]  這位上帝為我伸冤,使萬民復在我以下
[00:02:31.280 --> 00:02:34.720]  這個伸冤可能在講他被掃羅追捕等等
[00:02:34.720 --> 00:02:37.840]  也是對的,一生人的總結
[00:02:37.840 --> 00:02:44.760]  他救我脫離仇敵,又把我舉起高過那些起來攻擊我的人
[00:02:44.760 --> 00:02:47.880]  救我脫離殘暴的人
[00:02:47.880 --> 00:02:55.120]  耶和華,因此我要在列國中稱謝你,歌頌你的名
[00:02:55.120 --> 00:03:01.240]  我想你感覺一下,這個像什麼呢?像詩篇吧
[00:03:01.240 --> 00:03:05.440]  這個詩篇,如果你過去的星期有聽我的《加油站》
[00:03:05.440 --> 00:03:07.680]  我就講了詩篇三十四篇
[00:03:07.680 --> 00:03:10.480]  其實很重要的一樣東西,就是當你讀詩篇的時候
[00:03:10.480 --> 00:03:12.080]  就不要將自己讀進去
[00:03:12.080 --> 00:03:14.320]  詩篇很多時候是講大衛的
[00:03:14.320 --> 00:03:17.360]  但是講大衛的時候,其實是講耶穌的
[00:03:17.360 --> 00:03:22.080]  這些所有的經節,是好像跟耶穌有關係的
[00:03:22.080 --> 00:03:27.800]  上帝救他脫離仇敵,將他舉起高過所有來攻擊他的人
[00:03:27.800 --> 00:03:31.640]  救我脫離殘暴,是不是很像耶穌?
[00:03:31.640 --> 00:03:39.440]  跟著耶和華說,因此我要在列國中稱謝你,歌頌你的名,全福音
[00:03:39.440 --> 00:03:44.120]  這些所有的他救,跟大衛的分別是大衛沒有死
[00:03:44.120 --> 00:03:47.000]  而基督的拯救是他已經死了
[00:03:47.000 --> 00:03:50.520]  跟著將他復活,跟著再去升天
[00:03:50.520 --> 00:03:54.960]  站在神的右邊,這樣來升高的
[00:03:54.960 --> 00:03:57.440]  但是所有的事情,我想你習慣了
[00:03:57.440 --> 00:03:59.920]  每次你看到大衛的詩歌的時候
[00:03:59.920 --> 00:04:06.040]  其實你想的是什麼?大衛的後裔,耶穌基督的詩歌
[00:04:06.040 --> 00:04:10.160]  耶和華賜極大的,救因給他所立的王
[00:04:10.160 --> 00:04:15.720]  施慈愛給他的仇高者,就是大衛和他的後裔直到永遠
[00:04:15.720 --> 00:04:17.840]  所以這裏開始在講
[00:04:17.840 --> 00:04:21.400]  這個海歌不再只是在講大衛
[00:04:21.400 --> 00:04:23.640]  是在講大衛的後裔
[00:04:23.640 --> 00:04:28.480]  因為我們回看中間的時候,上帝是認許了一個永遠的國度
[00:04:28.480 --> 00:04:30.280]  大衛就玩完了
[00:04:30.280 --> 00:04:32.280]  這個永遠的國度要繼續下去
[00:04:32.280 --> 00:04:37.680]  是在講大衛和大衛的後裔,極大的救因
[00:04:37.680 --> 00:04:42.600]  他所立的王,將他的慈愛給他的仇高者
[00:04:42.600 --> 00:04:45.760]  再看一下大衛的遺言
[00:04:45.760 --> 00:04:49.280]  以下是大衛沒了的話
[00:04:49.280 --> 00:04:51.560]  耶穌的兒子大衛的話
[00:04:51.560 --> 00:04:55.880]  得居高位的,雅各的上帝所高的
[00:04:55.880 --> 00:04:58.560]  以色列所喜愛的詩人的話
[00:04:58.560 --> 00:05:00.840]  耶和華的靈藉著我説話
[00:05:00.840 --> 00:05:04.960]  他的言語在我舌頭上
[00:05:04.960 --> 00:05:09.800]  以色列的盤石向我説
[00:05:09.800 --> 00:05:14.800]  那以公義治理人,以敬畏上帝來治理的
[00:05:14.800 --> 00:05:19.960]  他必將神光如無雲清晨的日出
[00:05:19.960 --> 00:05:24.280]  如雨後的光輝,在亂草地上
[00:05:24.280 --> 00:05:27.160]  我的家在上帝面前,不是如此嗎?
[00:05:27.160 --> 00:05:30.880]  上帝與我立永遠的約
[00:05:30.880 --> 00:05:34.840]  這約既存庇又穩妥
[00:05:34.840 --> 00:05:39.040]  我的一切救因和我一切所想望的
[00:05:39.040 --> 00:05:40.600]  他豈不成全
[00:05:40.600 --> 00:05:43.560]  連大衛自己都在等待這個救因
[00:05:43.560 --> 00:05:45.440]  所以大衛的遺言
[00:05:45.440 --> 00:05:49.560]  結果是指向那個永遠的約
[00:05:49.560 --> 00:05:51.360]  在這個永遠的約裏面
[00:05:51.360 --> 00:05:54.000]  大衛會找到他自己的救因
[00:05:54.000 --> 00:05:55.840]  這當然是我們的救因
[00:05:55.840 --> 00:05:58.320]  最後永遠講救因之後
[00:05:58.320 --> 00:06:02.400]  一定會講審判的
[00:06:02.400 --> 00:06:05.640]  你會發現,如果你下個星期回來聽我講
[00:06:05.640 --> 00:06:12.880]  那些「獅王」的呼喊、敲叫
[00:06:12.880 --> 00:06:14.240]  還是「獅王」的復活
[00:06:14.240 --> 00:06:16.960]  都是跟審判有關係的
[00:06:16.960 --> 00:06:19.120]  這不是我作的,是因為聖經就是這樣
[00:06:19.120 --> 00:06:20.920]  每次講救因的時候
[00:06:20.920 --> 00:06:25.640]  背後一定是大大的審判
[00:06:25.640 --> 00:06:31.000]  但無賴全都將被丟棄的荊棘
[00:06:31.000 --> 00:06:33.440]  他們不能用手去拿
[00:06:33.440 --> 00:06:37.560]  碰他們的人必須用鐵器和鎗汗
[00:06:37.560 --> 00:06:41.400]  他們必在那裏被火燒盡
[00:06:41.400 --> 00:06:45.200]  這裏因為他的遺言是講永遠的約
[00:06:45.200 --> 00:06:47.920]  所以我最後帶你回去看這個永遠的約
[00:06:47.920 --> 00:06:49.760]  其實大家都很熟悉這個
[00:06:49.760 --> 00:06:51.240]  但是你留意我的題目
[00:06:51.240 --> 00:06:55.760]  是「君王的認許」
[00:06:55.760 --> 00:06:58.480]  這是大衛獻殿的時候
[00:06:58.480 --> 00:07:00.280]  上帝給他的認許
[00:07:00.280 --> 00:07:02.920]  當你...不是大衛獻殿
[00:07:02.920 --> 00:07:06.680]  大衛未獻殿,是鎖上門獻殿
[00:07:06.680 --> 00:07:09.560]  總之是《薩姆爾記》下第七章
[00:07:09.560 --> 00:07:11.760]  上帝是跟他納約
[00:07:11.760 --> 00:07:16.640]  當你受掃滿足與你祖先同睡的時候
[00:07:16.640 --> 00:07:22.480]  我必使你身所生的後裔接觸你
[00:07:22.480 --> 00:07:24.680]  我也必堅定他的國
[00:07:24.680 --> 00:07:27.960]  他必為我的名建造殿宇
[00:07:27.960 --> 00:07:33.560]  我必堅定他國道的皇位直到永遠
[00:07:33.560 --> 00:07:37.240]  你的家和你的國必在你面前永遠建立
[00:07:37.240 --> 00:07:40.720]  你的皇位也必堅定直到永遠
[00:07:40.720 --> 00:07:45.960]  如果你問問這個「認許」是在講他的後裔
[00:07:45.960 --> 00:07:51.360]  他的後裔會為他建造殿宇
[00:07:51.360 --> 00:07:55.120]  第二,他的後裔會建立一個國道
[00:07:55.120 --> 00:07:57.720]  而這個國道是直到永遠
[00:07:57.720 --> 00:08:00.680]  如果你只說建立殿宇的話
[00:08:00.680 --> 00:08:02.640]  你大概會想那個人是誰?
[00:08:02.640 --> 00:08:04.280]  就是鎖上門王
[00:08:04.280 --> 00:08:09.240]  他說這是他所生的後裔接觸他
[00:08:09.240 --> 00:08:11.880]  你一定是自然地想鎖上門
[00:08:11.880 --> 00:08:13.040]  但是我們知道
[00:08:13.040 --> 00:08:14.880]  你看到下一本書就是《獵王記》的時候
[00:08:14.880 --> 00:08:18.320]  你會發現第一,鎖上門是壞人
[00:08:18.320 --> 00:08:22.960]  第二,鎖上門的國是已經被上帝撕裂了
[00:08:22.960 --> 00:08:24.040]  如果你繼續看下去
[00:08:24.040 --> 00:08:26.080]  所以一個故事搭著一個故事
[00:08:26.080 --> 00:08:27.600]  這裡講到
[00:08:27.600 --> 00:08:30.160]  如果你讀完了《薩姆爾記》
[00:08:30.160 --> 00:08:32.200]  你說那個以色列人的盼望在哪裡呢?
[00:08:32.200 --> 00:08:33.120]  在鎖上門
[00:08:33.120 --> 00:08:36.040]  你知道鎖上門就會來建造殿宇
[00:08:36.040 --> 00:08:39.120]  接著就會有一個皇位到永遠
[00:08:39.120 --> 00:08:41.120]  直到你去到《獵王記》的時候
[00:08:41.120 --> 00:08:43.560]  你會發現鎖上門不行
[00:08:43.560 --> 00:08:46.440]  很快上帝就撕裂了南北國
[00:08:46.440 --> 00:08:49.320]  接著再看下去北國被滅了
[00:08:49.320 --> 00:08:52.040]  接著再看下去南國也被滅了
[00:08:52.040 --> 00:08:53.640]  你開始發現
[00:08:53.640 --> 00:08:58.600]  原來鎖上門就不是那個認許的
[00:08:58.600 --> 00:09:01.680]  這個君王的認許的君王
[00:09:01.680 --> 00:09:03.680]  這個君王認許是誰呢?
[00:09:03.680 --> 00:09:05.680]  當然是主耶穌基督
[00:09:05.680 --> 00:09:07.960]  耶穌基督做了什麼呢?
[00:09:07.960 --> 00:09:09.520]  耶穌基督做了兩件事
[00:09:09.520 --> 00:09:12.200]  第一,他真的建造了一個聖殿
[00:09:12.200 --> 00:09:13.320]  建造了一個聖殿
[00:09:13.320 --> 00:09:15.680]  如果你回到《新約聖經》的時候
[00:09:15.680 --> 00:09:18.840]  你會發現很強烈的一件事
[00:09:18.840 --> 00:09:20.600]  耶穌的受死復活
[00:09:20.600 --> 00:09:23.000]  是創造了一個新的聖殿
[00:09:23.000 --> 00:09:24.240]  而這個新的聖殿
[00:09:24.240 --> 00:09:26.240]  就不是人手所造的
[00:09:26.240 --> 00:09:29.040]  而是永遠的聖殿
[00:09:29.040 --> 00:09:31.480]  《貓福音》第十四章第五十八節
[00:09:31.480 --> 00:09:34.920]  「我要拆毀這人手所造的殿
[00:09:34.920 --> 00:09:39.400]  三日內另造一座不是人手所造的」
[00:09:39.400 --> 00:09:40.960]  是永永遠遠的聖殿
[00:09:40.960 --> 00:09:42.880]  是耶穌的聖殿
[00:09:42.880 --> 00:09:43.920]  所以如果我們有機會
[00:09:43.920 --> 00:09:45.560]  有一天我們講到那段聖經
[00:09:45.560 --> 00:09:48.920]  你會覺得它的意義是很重要的
[00:09:48.920 --> 00:09:50.040]  很重要什麼呢?
[00:09:50.040 --> 00:09:50.960]  譬如說
[00:09:50.960 --> 00:09:52.560]  如果你在舊約的世界裡面
[00:09:52.560 --> 00:09:54.600]  你要想跟別人傳福音
[00:09:54.600 --> 00:09:56.920]  你要帶那些人去哪裡?
[00:09:56.920 --> 00:09:58.320]  去聖殿那裡
[00:09:58.320 --> 00:09:59.400]  你要去聖殿那裡
[00:09:59.400 --> 00:10:00.240]  為什麼?
[00:10:00.240 --> 00:10:03.440]  第一,你要去聖殿那裡敬拜上帝
[00:10:03.440 --> 00:10:08.800]  第二,唯有聖殿才可以流血
[00:10:08.800 --> 00:10:10.920]  流動物的血才可以贖罪
[00:10:10.920 --> 00:10:11.560]  你明白嗎?
[00:10:11.560 --> 00:10:13.080]  如果你的朋友要信主的時候
[00:10:13.080 --> 00:10:14.720]  你要帶他去哪裡?
[00:10:14.720 --> 00:10:16.160]  去聖殿
[00:10:16.160 --> 00:10:17.840]  但是為什麼我們今天不用呢?
[00:10:17.840 --> 00:10:19.000]  如果你朋友想信主
[00:10:19.000 --> 00:10:21.680]  你用不用帶他回來公里堂呢?
[00:10:21.680 --> 00:10:22.960]  不用的
[00:10:22.960 --> 00:10:25.080]  不是,你應該要帶他回來公里堂
[00:10:25.080 --> 00:10:27.400]  但是你不用一定帶他去公里堂
[00:10:27.400 --> 00:10:27.920]  為什麼?
[00:10:27.920 --> 00:10:29.360]  因為公里堂是沒有血的
[00:10:29.360 --> 00:10:30.160]  我們不會流血
[00:10:30.160 --> 00:10:31.480]  我們只是花而已
[00:10:31.480 --> 00:10:32.680]  OK?
[00:10:32.680 --> 00:10:34.240]  沒有血的
[00:10:34.240 --> 00:10:35.880]  為什麼公里堂沒有血呢?
[00:10:35.880 --> 00:10:37.960]  因為耶穌流了血
[00:10:37.960 --> 00:10:38.720]  是不是?
[00:10:38.720 --> 00:10:42.240]  因為耶穌自己的身體
[00:10:42.240 --> 00:10:44.240]  祂的壽死復活成為了一個殿
[00:10:44.240 --> 00:10:47.800]  今天我們每個人帶著耶穌
[00:10:47.800 --> 00:10:48.800]  In the name of Jesus
[00:10:48.800 --> 00:10:49.640]  耶穌的名字
[00:10:49.640 --> 00:10:51.280]  我們去傳人福音的時候
[00:10:51.280 --> 00:10:52.200]  你有沒有想過呢?
[00:10:52.200 --> 00:10:53.360]  其實在我們手中
[00:10:53.360 --> 00:10:55.440]  我想你們也不會想的
[00:10:55.440 --> 00:10:58.240]  我們每個人拿著一個Portable的Temple
[00:10:58.240 --> 00:11:00.640]  我們有一個手提的聖殿
[00:11:00.640 --> 00:11:03.640]  這個聖殿裡面有一個永遠的聖殿
[00:11:03.640 --> 00:11:04.920]  不是人手所做
[00:11:04.920 --> 00:11:07.680]  還有這個聖殿裡面有耶穌基督的寶血
[00:11:07.680 --> 00:11:10.040]  所以在那一刻你的朋友願意悔改
[00:11:10.040 --> 00:11:11.000]  相信耶穌的時候
[00:11:11.000 --> 00:11:13.480]  你用不著等到星期日或者星期六
[00:11:13.480 --> 00:11:15.520]  回來的人不需要的
[00:11:15.520 --> 00:11:16.800]  你可以在那一刻
[00:11:16.800 --> 00:11:18.960]  你可以得到罪得赦免
[00:11:18.960 --> 00:11:20.240]  是因為這樣的緣故
[00:11:20.240 --> 00:11:20.560]  OK?
[00:11:20.560 --> 00:11:21.720]  所以耶穌做了這件事
[00:11:21.720 --> 00:11:22.560]  第二
[00:11:22.560 --> 00:11:26.040]  在整個耶穌上十字架的過程裡面
[00:11:26.040 --> 00:11:28.480]  在福音作者的眼中
[00:11:28.480 --> 00:11:30.200]  祂是登基的
[00:11:30.200 --> 00:11:31.000]  祂是登基的
[00:11:31.000 --> 00:11:32.840]  我可以引用向福音
[00:11:32.840 --> 00:11:36.760]  不過我現在繼續讀《貌福音》
[00:11:36.760 --> 00:11:39.040]  《貌福音》第十五章第十七節
[00:11:39.040 --> 00:11:41.760]  「他們給他穿上紙袍
[00:11:41.760 --> 00:11:45.600]  又用荊棘偏了冠冕給他戴上
[00:11:45.600 --> 00:11:47.320]  然後向他致敬說
[00:11:47.320 --> 00:11:50.960]  萬歲 猶大人的王」
[00:11:50.960 --> 00:11:52.400]  耶穌死的時候
[00:11:52.400 --> 00:11:53.280]  祂有一個身份
[00:11:53.280 --> 00:11:57.760]  那個身份是猶大人的王
[00:11:57.760 --> 00:12:00.520]  雖然這個身份好像是人們在諷刺祂
[00:12:00.520 --> 00:12:03.200]  但是卻又是祂真正的身份
[00:12:03.200 --> 00:12:05.960]  這個世界不認識祂
[00:12:05.960 --> 00:12:07.760]  笑祂是猶大人的王
[00:12:07.760 --> 00:12:08.960]  有一天祂會回來
[00:12:08.960 --> 00:12:10.480]  祂真的是猶大人的王
[00:12:10.480 --> 00:12:13.040]  祂是猶大人的獅王
[00:12:13.040 --> 00:12:15.760]  The Lion of Judah
[00:12:15.760 --> 00:12:20.040]  「他們又拿一根蘆薈罕打他的頭
[00:12:20.040 --> 00:12:23.560]  向他套垂抹
[00:12:23.560 --> 00:12:25.000]  屈膝拜他」
[00:12:25.000 --> 00:12:27.600]  他們拜他 抹他 笑他
[00:12:27.600 --> 00:12:29.920]  但是祂其實真的是那個君王
[00:12:29.920 --> 00:12:33.240]  「他們氣弄完了
[00:12:33.240 --> 00:12:35.400]  就給他脫了紙袍
[00:12:35.400 --> 00:12:37.680]  又穿上自己的衣服
[00:12:37.680 --> 00:12:39.200]  帶他出去
[00:12:39.200 --> 00:12:40.960]  把他釘在十字架」
[00:12:40.960 --> 00:12:43.520]  在人的眼中
[00:12:43.520 --> 00:12:45.240]  耶穌是上了十字架
[00:12:45.240 --> 00:12:46.800]  在上帝的眼中
[00:12:46.800 --> 00:12:49.160]  上帝其實是祂登基的時候
[00:12:49.160 --> 00:12:53.040]  祂真的是在十字架成為一個君王
[00:12:53.040 --> 00:12:55.440]  上帝揀選的君王
[00:12:55.440 --> 00:12:57.560]  「站著的白骨掌
[00:12:57.560 --> 00:12:59.320]  看見耶穌這樣斷氣
[00:12:59.320 --> 00:13:03.080]  就說這人真是上帝的兒子」
[00:13:03.080 --> 00:13:07.960]  所以誰是撒姆爾紀期待永遠的君王呢?
[00:13:07.960 --> 00:13:09.560]  是會起聖殿
[00:13:09.560 --> 00:13:12.080]  會作寶座到永遠的
[00:13:12.080 --> 00:13:13.280]  是主耶穌基督
[00:13:13.280 --> 00:13:13.720]  OK
[00:13:13.720 --> 00:13:14.080]  好
[00:13:14.080 --> 00:13:18.760]  我最後要回來帶大家去看剛才未完的故事
[00:13:18.760 --> 00:13:20.840]  就是以色列人
[00:13:20.840 --> 00:13:23.480]  我說整個撒姆爾紀的中心
[00:13:23.480 --> 00:13:25.800]  或者中心的問題是什麼呢?
[00:13:25.800 --> 00:13:27.360]  就是他們要一個王
[00:13:27.360 --> 00:13:28.800]  好像列國那樣
[00:13:28.800 --> 00:13:29.280]  好嗎?
[00:13:29.280 --> 00:13:31.360]  我想帶你回去這兩節
[00:13:31.360 --> 00:13:32.280]  三節聖經
[00:13:32.280 --> 00:13:33.360]  接著我告訴你
[00:13:33.360 --> 00:13:39.760]  是新約我們怎麼形容在我們今天的教會裡面
[00:13:39.760 --> 00:13:43.960]  「現在請你為我們立一個王治理我們
[00:13:43.960 --> 00:13:46.280]  將列國一樣」
[00:13:46.280 --> 00:13:47.960]  撒姆爾紀上八章五節
[00:13:47.960 --> 00:13:50.120]  八章十九二十節
[00:13:50.120 --> 00:13:53.240]  「我們一定要一個王治理我們
[00:13:53.240 --> 00:13:55.920]  使我們將列國一樣
[00:13:55.920 --> 00:13:57.600]  有王治理我們
[00:13:57.600 --> 00:13:58.880]  率領我們
[00:13:58.880 --> 00:14:00.800]  為我們增戰」
[00:14:00.800 --> 00:14:02.520]  他們強調他們要一個王
[00:14:02.520 --> 00:14:06.920]  但是他要一個好像列國一樣的王
[00:14:06.920 --> 00:14:09.280]  好像列國一樣的王
[00:14:09.280 --> 00:14:10.680]  在新約裡面
[00:14:10.680 --> 00:14:14.480]  我們怎麼看到這個故事的影子呢?
[00:14:14.480 --> 00:14:21.040]  其實這個影子在巴拉巴的故事裡面有
[00:14:21.040 --> 00:14:24.040]  接下來這個星期就是聖餐
[00:14:24.040 --> 00:14:26.920]  我們說耶穌會進入耶路撒冷
[00:14:26.920 --> 00:14:28.600]  祂會被捕
[00:14:28.600 --> 00:14:31.320]  接著你記不記得其中一個故事呢?
[00:14:31.320 --> 00:14:34.080]  是祂有可能被釋放的
[00:14:34.080 --> 00:14:36.800]  而以色列人是選擇了另外一個皇帝
[00:14:36.800 --> 00:14:41.400]  另外一個叛逆的死囚
[00:14:41.400 --> 00:14:44.240]  OK 我想給你讀這段聖經
[00:14:44.240 --> 00:14:46.360]  「每逢這節期」
[00:14:46.360 --> 00:14:47.640]  余節
[00:14:47.640 --> 00:14:53.960]  「比拉多照眾人所求的釋放一個囚犯及貪玩
[00:14:53.960 --> 00:14:58.280]  有一個名叫巴拉巴和作亂的人
[00:14:58.280 --> 00:15:00.240]  監禁在一起
[00:15:00.240 --> 00:15:04.800]  他們作亂的時候曾殺過人
[00:15:04.800 --> 00:15:11.440]  眾人想去求比拉多照常例給他們辦理」
[00:15:11.440 --> 00:15:12.360]  辦理什麼?
[00:15:12.360 --> 00:15:13.720]  釋放一個囚犯
[00:15:13.720 --> 00:15:15.960]  你可以去釋放一個囚犯
[00:15:15.960 --> 00:15:22.280]  「比拉多說:你們要我釋放猶太人的王給你們嗎?」
[00:15:22.280 --> 00:15:22.880]  他說什麼?
[00:15:22.880 --> 00:15:23.880]  耶穌
[00:15:23.880 --> 00:15:24.840]  他想釋放耶穌
[00:15:24.840 --> 00:15:25.680]  你記得這個故事
[00:15:25.680 --> 00:15:28.800]  他知道耶穌是無罪的 他想釋放耶穌
[00:15:28.800 --> 00:15:34.560]  「他原知道祭司掌門是因妒忌才把耶穌解了出來
[00:15:34.560 --> 00:15:38.040]  但是祭司掌門煽動眾人
[00:15:38.040 --> 00:15:42.320]  寧可要他釋放巴拉巴和及貪玩」
[00:15:42.320 --> 00:15:45.920]  我想在其他的福音
[00:15:45.920 --> 00:15:47.240]  我想應該是約翰福音裡面
[00:15:47.240 --> 00:15:50.080]  講到其實就不是他煽動不煽動那麼簡單
[00:15:50.080 --> 00:15:53.400]  是那些人結果是選擇了巴拉巴的
[00:15:53.400 --> 00:15:54.000]  OK
[00:15:54.000 --> 00:15:58.840]  為什麼那些人要選擇巴拉巴呢?
[00:15:58.840 --> 00:16:04.080]  「比拉多又說:那麼你們稱為猶太人的王的
[00:16:04.080 --> 00:16:07.280]  要我怎麼辦他呢?
[00:16:07.280 --> 00:16:13.680]  他們又在喊著把他釘十字架」
[00:16:13.680 --> 00:16:16.560]  究竟發生了什麼事呢?
[00:16:16.560 --> 00:16:18.920]  其實他們在選擇皇帝
[00:16:18.920 --> 00:16:20.520]  你說巴拉巴是什麼人呢?
[00:16:20.520 --> 00:16:23.160]  你就這樣看你不太知道他是什麼人
[00:16:23.160 --> 00:16:25.080]  你說這個人就是殺人犯
[00:16:25.080 --> 00:16:26.360]  於是他給了他們兩個選擇
[00:16:26.360 --> 00:16:27.720]  你要釋放這個殺人犯
[00:16:27.720 --> 00:16:31.480]  還是釋放這個又愛窮人又顯神蹟
[00:16:31.480 --> 00:16:34.600]  又傳講天國的耶穌呢?
[00:16:34.600 --> 00:16:35.880]  你就這樣想
[00:16:35.880 --> 00:16:41.200]  其實巴拉巴不是一個普通的殺人犯
[00:16:41.200 --> 00:16:42.840]  他跟哪些人在一起?
[00:16:42.840 --> 00:16:45.400]  作亂的監禁的人在一起
[00:16:45.400 --> 00:16:46.360]  巴拉巴是誰?
[00:16:46.360 --> 00:16:49.400]  巴拉巴是一個義士
[00:16:49.400 --> 00:16:51.280]  反清復明的義士
[00:16:51.280 --> 00:16:52.360]  你明白嗎?
[00:16:52.360 --> 00:16:55.600]  巴拉巴應該是一個猶太人
[00:16:55.600 --> 00:16:57.600]  他終身的志願是什麼呢?
[00:16:57.600 --> 00:16:59.160]  反清復明
[00:16:59.160 --> 00:17:01.240]  他要幫意識人復國
[00:17:01.240 --> 00:17:04.520]  他要打倒羅馬人
[00:17:04.520 --> 00:17:06.480]  當然以卵擊石
[00:17:06.480 --> 00:17:11.880]  所以巴拉巴曾幾何時跟其他人一起作亂
[00:17:11.880 --> 00:17:13.160]  結果失敗了
[00:17:13.160 --> 00:17:14.600]  被人抓了
[00:17:14.600 --> 00:17:16.280]  他應該是判死刑的
[00:17:16.280 --> 00:17:19.680]  現在比拉多給你選
[00:17:19.680 --> 00:17:22.800]  你要選巴拉巴還是要選耶穌
[00:17:22.800 --> 00:17:24.400]  他們選擇巴拉巴
[00:17:24.400 --> 00:17:26.080]  不是他們的人很喜歡巴拉巴
[00:17:26.080 --> 00:17:27.360]  巴拉巴是一個失敗者
[00:17:27.360 --> 00:17:29.040]  那麼好選
[00:17:29.040 --> 00:17:31.880]  但是他們要的是好像巴拉巴那樣
[00:17:31.880 --> 00:17:36.280]  會幫我們起義反清復明的君王
[00:17:36.280 --> 00:17:36.760]  我們才要
[00:17:36.760 --> 00:17:38.000]  你明白嗎?
[00:17:38.000 --> 00:17:40.840]  耶穌的問題是什麼?
[00:17:40.840 --> 00:17:46.800]  耶穌的問題是他不願意追求地上的國度
[00:17:46.800 --> 00:17:50.320]  我不知道你有沒有想過這個案子
[00:17:50.320 --> 00:17:51.760]  或者有沒有看過電視
[00:17:51.760 --> 00:17:53.040]  電影是這麼說的
[00:17:53.040 --> 00:17:54.960]  一個人有兩個兒子
[00:17:54.960 --> 00:17:56.480]  一個兒子很笨
[00:17:56.480 --> 00:17:57.520]  不是不笨
[00:17:57.520 --> 00:17:59.000]  一個兒子很平庸
[00:17:59.000 --> 00:18:00.880]  兩個兒子很聰明
[00:18:00.880 --> 00:18:03.800]  結果兩個兒子都賺不到錢
[00:18:03.800 --> 00:18:04.600]  你做爸爸的
[00:18:04.600 --> 00:18:06.480]  你討厭哪個多一點?
[00:18:06.480 --> 00:18:09.640]  你討厭那個很平庸的兒子
[00:18:09.640 --> 00:18:11.600]  還是你討厭那個很有能力
[00:18:11.600 --> 00:18:14.800]  但是拒絕去賺錢的兒子?
[00:18:14.800 --> 00:18:15.760]  你明白嗎?
[00:18:15.760 --> 00:18:17.240]  耶穌就是這個壞小子
[00:18:17.240 --> 00:18:18.880]  他其實有了能力
[00:18:18.880 --> 00:18:20.680]  他可以行神蹟
[00:18:20.680 --> 00:18:21.960]  他可以餵飽五千人
[00:18:21.960 --> 00:18:24.320]  就是說糧餉不是問題
[00:18:24.320 --> 00:18:25.640]  他懂得醫人
[00:18:25.640 --> 00:18:26.600]  就是打不死
[00:18:26.600 --> 00:18:27.440]  九條命
[00:18:27.440 --> 00:18:29.000]  個個都
[00:18:29.000 --> 00:18:32.720]  但是他拒絕去起義
