
[00:00:00.000 --> 00:00:08.740]  我今天在《心理學》這本網上雜誌上看到一個故事
[00:10:22.560 --> 00:10:24.760]  原來這些猶太基督徒
[00:10:24.760 --> 00:10:25.660]  他們信耶穌
[00:10:25.660 --> 00:10:26.900]  耶穌是神的兒子
[00:10:26.900 --> 00:10:28.160]  他們接受一樣東西
[00:10:28.160 --> 00:10:30.140]  不過由於他們很強烈
[00:10:30.140 --> 00:10:33.240]  猶太人的背景和傳統
[00:10:33.240 --> 00:10:35.440]  他們仍然相信
[00:10:35.440 --> 00:10:36.380]  以色列人
[00:10:36.380 --> 00:10:37.280]  猶太人
[00:10:37.280 --> 00:10:39.880]  才是上帝的選民
[00:10:39.880 --> 00:10:41.180]  當然耶穌是救主
[00:10:41.180 --> 00:10:42.380]  耶穌是基督
[00:10:42.380 --> 00:10:46.820]  所以如果我們要得救的話
[00:10:46.820 --> 00:10:47.920]  你要做兩件事
[00:10:47.920 --> 00:10:48.580]  第一
[00:10:48.580 --> 00:10:50.180]  你要歸化成為猶太人
[00:10:50.180 --> 00:10:52.220]  因為只有猶太人才是上帝的選民
[00:10:52.220 --> 00:10:54.220]  那你怎樣歸化
[00:10:54.220 --> 00:10:55.220]  行割禮
[00:10:55.220 --> 00:10:57.160]  因為那時候不流行行割禮
[00:10:57.160 --> 00:10:59.900]  只有以色列人才行割禮
[00:10:59.900 --> 00:11:00.960]  第二件事
[00:11:00.960 --> 00:11:04.700]  你要遵守舊約的律法
[00:11:04.700 --> 00:11:07.280]  但是大家知道保羅傳是什麼福音嗎
[00:11:07.280 --> 00:11:09.640]  保羅傳是恩信稱義的福音
[00:11:09.640 --> 00:11:11.280]  你不是靠行守律法
[00:11:11.280 --> 00:11:13.140]  憑信心相信耶穌基督
[00:11:13.140 --> 00:11:16.840]  如同神建立一個新的關係
[00:11:16.840 --> 00:11:21.220]  這些猶太的基督徒批評保羅
[00:11:21.220 --> 00:11:24.720]  你看看保羅為了要外邦人信耶穌
[00:11:24.720 --> 00:11:26.020]  降低門檻
[00:11:26.020 --> 00:11:27.060]  不需要行割禮
[00:11:27.060 --> 00:11:29.760]  不需要守律法
[00:11:29.760 --> 00:11:31.600]  這是很大的指控
[00:11:31.600 --> 00:11:35.540]  就是為了要得到更多人信主
[00:11:35.540 --> 00:11:37.340]  大家明白我的意思嗎
[00:11:37.340 --> 00:11:40.540]  所以保羅就被人這樣批評他
[00:11:40.540 --> 00:11:42.900]  為了討外邦人希臘的緣故
[00:11:42.900 --> 00:11:44.700]  就不需要他們做這樣
[00:11:44.700 --> 00:11:46.840]  不需要他做那樣
[00:11:46.840 --> 00:11:49.520]  這就是為什麼保羅寫迦拉太書
[00:11:49.520 --> 00:11:51.620]  如果你回去看迦拉太書的時候
[00:11:51.620 --> 00:11:55.380]  其實保羅寫迦拉太書最主要是要解決這個問題
[00:11:55.380 --> 00:11:59.620]  這是其中一個他要針對解決的問題
[00:11:59.620 --> 00:12:01.020]  其實保羅不是這樣的
[00:12:01.020 --> 00:12:01.960]  他要針對這個問題
[00:12:01.960 --> 00:12:03.060]  他告訴讀者
[00:12:03.060 --> 00:12:07.100]  我們不需要猶太人認可
[00:12:07.100 --> 00:12:10.100]  我們也不需要靠守國禮
[00:12:10.100 --> 00:12:13.240]  去認同這些猶太人
[00:12:13.240 --> 00:12:16.600]  我們只要得到上帝的認可就足夠了
[00:12:16.600 --> 00:12:18.740]  我們不需要他們認可我們
[00:12:18.740 --> 00:12:21.880]  也不需要靠守國禮去認同
[00:12:21.880 --> 00:12:23.180]  我們變成你們一樣了
[00:12:23.180 --> 00:12:25.280]  所以我們真的得救了
[00:12:25.280 --> 00:12:28.280]  所以迦拉太書是說這件事的
[00:12:28.280 --> 00:12:32.160]  所以保羅說我們只需要上帝的認可
[00:12:32.160 --> 00:12:36.660]  我們看五章第一節說
[00:12:36.660 --> 00:12:38.400]  為了使我們得自由
[00:12:38.400 --> 00:12:40.200]  基督已經釋放了你們
[00:12:40.200 --> 00:12:42.500]  所以你們要挺起胸膛
[00:12:42.500 --> 00:12:45.800]  不要再讓奴隸的鴉控制你們
[00:12:45.800 --> 00:12:47.800]  我保羅鄭重的告訴你們
[00:12:47.800 --> 00:12:49.340]  如果你們接受國禮
[00:12:49.340 --> 00:12:51.880]  基督對你們毫無益處
[00:12:51.880 --> 00:12:54.140]  現在我再次警告你們
[00:12:54.140 --> 00:12:57.080]  任何一個接受國禮的人
[00:12:57.080 --> 00:13:00.280]  必須遵守全部的法律
[00:13:00.280 --> 00:13:04.960]  想依靠遵守法律而得以跟上帝有合而關係的人
[00:13:04.960 --> 00:13:09.300]  就是與基督切斷了關係
[00:13:09.300 --> 00:13:11.800]  自絕於上帝的恩典
[00:13:11.800 --> 00:13:12.860]  我們先停一停
[00:13:12.860 --> 00:13:15.660]  你會發覺保羅這樣說的時候
[00:13:15.660 --> 00:13:17.940]  這麼多人的語氣很重
[00:13:17.940 --> 00:13:20.100]  保羅的語氣很重
[00:13:20.100 --> 00:13:22.400]  保羅的意思是迦拉太的基督徒
[00:13:22.400 --> 00:13:27.340]  如果你想認同猶太人而去接受國禮的話
[00:13:27.340 --> 00:13:31.880]  你是等於認同我們要扣留佛德教
[00:13:31.880 --> 00:13:32.880]  當你這樣做的時候
[00:13:32.880 --> 00:13:35.860]  無形中是回頭走一條舊路
[00:13:35.860 --> 00:13:38.260]  以色列人是靠守佛德教的
[00:13:38.260 --> 00:13:39.420]  現在你這樣做
[00:13:39.420 --> 00:13:44.000]  等於認同我們贊成要靠行律法而得救
[00:13:44.000 --> 00:13:49.300]  就回到以色列人不能遵守全律法
[00:13:49.300 --> 00:13:53.500]  於是引起神的震怒的舊路
[00:13:53.500 --> 00:13:56.140]  所以保羅說如果你真的這樣做
[00:13:56.140 --> 00:13:57.880]  國禮與不國禮都不重要
[00:13:57.880 --> 00:14:01.040]  但當你這樣做來認同他們的話
[00:14:01.040 --> 00:14:05.380]  無形中就中斷了你們自己
[00:14:05.380 --> 00:14:09.520]  與耶穌基督因信而結立的那種關係
[00:14:09.520 --> 00:14:11.020]  第五節保羅接著說
[00:14:11.020 --> 00:14:13.800]  至於我們以節判夢的是什麼呢
[00:14:13.800 --> 00:14:16.760]  是上帝會使我們與祂有合而的關係
[00:14:16.760 --> 00:14:21.640]  這是聖靈的力量藉著我們的信心達成的
[00:14:21.640 --> 00:14:25.040]  因為當我們在基督耶穌的生命裡的時候
[00:14:25.040 --> 00:14:29.480]  受國禮或不受國禮都沒有什麼關係
[00:14:29.480 --> 00:14:36.180]  唯有以愛的行動表現出來的信心才算重要
[00:14:36.180 --> 00:14:40.220]  所以保羅說我們藉著對耶穌基督的信心
[00:14:40.220 --> 00:14:41.620]  耶穌基督已經釋放了我們
[00:14:41.620 --> 00:14:44.860]  我們就不需要再受律法限制
[00:14:44.860 --> 00:14:48.320]  保羅用的說話是要鼓勵加拿大基督徒的
[00:14:48.320 --> 00:14:51.000]  你們要挺起胸膛
[00:14:51.000 --> 00:14:51.900]  挺起胸膛
[00:14:51.900 --> 00:14:54.160]  不要再用盧浦的扼控制
[00:14:54.160 --> 00:14:56.200]  為什麼保羅會用這樣的字眼
[00:14:56.200 --> 00:14:59.140]  這樣去鼓勵在加拿大裡面的基督徒呢
[00:14:59.140 --> 00:15:03.340]  因為很明顯加拿大基督徒受到壓力
[00:15:03.340 --> 00:15:07.920]  被那些猶太的基督徒去指控他們
[00:15:07.920 --> 00:15:09.180]  受到壓力
[00:15:09.180 --> 00:15:11.220]  他們不想得罪猶太人
[00:15:11.220 --> 00:15:16.020]  於是有很多猶太的基督徒因為這個緣故就接受了葬禮
[00:15:16.020 --> 00:15:17.420]  他們真的害怕
[00:15:17.420 --> 00:15:19.120]  如果真的不得救怎麼辦呢
[00:15:19.120 --> 00:15:21.260]  原來要守行法
[00:15:21.260 --> 00:15:24.420]  其實大家有沒有留意到
[00:15:24.420 --> 00:15:27.600]  當日這些猶太的基督徒當然是初信
[00:15:27.600 --> 00:15:32.940]  所以他們對恩信的道理還沒有好好掌握
[00:15:32.940 --> 00:15:34.300]  他們真的害怕
[00:15:34.300 --> 00:15:37.900]  真的可以恩信清義什麼都不用做嗎
[00:15:37.900 --> 00:15:40.140]  不要說當日的基督徒
[00:15:40.140 --> 00:15:41.640]  就算我今天做牧師這麼久
[00:15:41.640 --> 00:15:43.940]  我都看到很多基督徒都有這樣的想法
[00:15:43.940 --> 00:15:45.940]  真的有這麼便宜的事嗎
[00:15:45.940 --> 00:15:47.380]  恩信就可以得救嗎
[00:15:47.380 --> 00:15:49.120]  不需要做任何事
[00:15:49.120 --> 00:15:52.720]  你憑信就可以得到耶穌基督的永恆救恩嗎
[00:15:52.720 --> 00:15:54.420]  我們不是應該做好人嗎
[00:15:54.420 --> 00:16:00.960]  起碼要做個好人才配去接受這個救恩
[00:16:00.960 --> 00:16:03.560]  所以我們中國人
[00:16:03.560 --> 00:16:04.760]  甚至不是中國人也好
[00:16:04.760 --> 00:16:05.960]  今天很多人
[00:16:05.960 --> 00:16:09.300]  我們受社會世界文化的影響
[00:16:09.300 --> 00:16:12.040]  我們都會不知不覺
[00:16:12.040 --> 00:16:15.180]  有這樣的感覺和這樣的看法
[00:16:15.180 --> 00:16:16.420]  為什麼很簡單
[00:16:16.420 --> 00:16:17.520]  我們經常聽到人說
[00:16:17.520 --> 00:16:20.820]  這個世界沒有免費的午餐
[00:16:20.820 --> 00:16:22.580]  哪有這麼便宜的事呢
[00:16:22.580 --> 00:16:23.860]  這麼有好處的事呢
[00:16:23.860 --> 00:16:25.320]  一定要做點什麼
[00:16:25.320 --> 00:16:28.660]  神才會接納我們
[00:16:28.660 --> 00:16:36.500]  這就是當日在加拿大的基督徒所面對的處境
[00:16:36.500 --> 00:16:38.540]  所以很多人好像我剛才所說
[00:16:38.540 --> 00:16:42.400]  因為聽到這些人指控他們
[00:16:42.400 --> 00:16:46.640]  他們就受了割禮
[00:16:46.640 --> 00:16:49.680]  從這些加拿大人的反應
[00:16:49.680 --> 00:16:51.180]  我們可以留意到
[00:16:51.180 --> 00:16:54.880]  有兩個最常見
[00:16:54.880 --> 00:16:56.220]  導致我們成為一個
[00:16:56.220 --> 00:16:59.220]  people pleaser的原因
[00:16:59.220 --> 00:17:01.220]  第一個就是我經常提到的
[00:17:01.220 --> 00:17:02.400]  怕別人去指控
[00:17:02.400 --> 00:17:04.860]  怕別人去批評我們
[00:17:04.860 --> 00:17:06.960]  我們每一個人都喜歡別人喜歡我們
[00:17:06.960 --> 00:17:10.060]  每個人都希望我們被人喜歡
[00:17:10.060 --> 00:17:11.560]  我們希望每個人都喜歡我們
[00:17:11.560 --> 00:17:14.400]  雖然心知肚明可能也好
[00:17:14.400 --> 00:17:18.480]  我們又很怕別人去批評我們
[00:17:18.480 --> 00:17:20.080]  所以怕別人批評
[00:17:20.080 --> 00:17:22.180]  很多時候就會催促我們
[00:17:22.180 --> 00:17:23.740]  不要得罪別人
[00:17:23.740 --> 00:17:26.480]  要做一個討人喜悅的人
[00:17:26.480 --> 00:17:29.080]  正如我剛才所說
[00:17:29.080 --> 00:17:34.060]  那些猶太基督徒指控保羅降低門檻
[00:17:34.060 --> 00:17:38.800]  其實可以同時批評那些在加拿大的基督徒
[00:17:38.800 --> 00:17:41.700]  你們沒有守舊約聖經
[00:17:41.700 --> 00:17:44.460]  這些指控都是很嚴重的指控
[00:17:44.460 --> 00:17:47.740]  我們不想別人這樣說我們
[00:17:47.740 --> 00:17:51.880]  於是很多時候我們會妥協
[00:17:51.880 --> 00:17:54.140]  怕別人對我們指指點點
[00:17:54.140 --> 00:17:56.280]  怕別人批評我們
[00:17:56.280 --> 00:17:59.180]  很多時候就會讓我們那種
[00:17:59.180 --> 00:18:04.060]  希望人見人愛的心受到挑戰
[00:18:04.060 --> 00:18:06.280]  所以我們要怎麼做呢
[00:18:06.280 --> 00:18:11.120]  凡是可能會得罪別人的不要做
[00:18:11.120 --> 00:18:16.260]  凡是可能會令人生氣的不要做不要說
[00:18:16.260 --> 00:18:21.540]  我們會努力的去賺取別人對我們的認可
[00:18:21.540 --> 00:18:23.940]  讓我們被別人接納的時候
