
[00:00:00.000 --> 00:00:03.300]  我們感謝主讓我們有《約翰福音》第四章
[00:06:52.500 --> 00:06:56.600]  祂特意來讓這個以為自己的生命
[00:06:56.600 --> 00:06:59.700]  其實沒什麼可以貢獻的人
[00:06:59.700 --> 00:07:03.200]  有一個服侍的機會
[00:07:03.200 --> 00:07:06.300]  有一個將祂有的東西
[00:07:06.300 --> 00:07:10.700]  拿給需要的人的一個機會
[00:07:10.700 --> 00:07:16.300]  耶穌打破這個男與女之間的分離
[00:07:16.300 --> 00:07:19.500]  耶穌打破這個撒瑪利亞人
[00:07:19.500 --> 00:07:22.900]  與猶太人之間的老死不相往來的
[00:07:22.900 --> 00:07:24.700]  民族的阻隔
[00:07:24.700 --> 00:07:28.000]  耶穌甚至可以說
[00:07:28.000 --> 00:07:36.900]  是在打破這個淪落的人與聖潔的神之間的一個隔膜
[00:07:36.900 --> 00:07:39.900]  但是耶穌很智慧
[00:07:39.900 --> 00:07:42.900]  我覺得在這裡也是讓我們做基督徒
[00:07:42.900 --> 00:07:45.300]  做神的兒女的學習一樣
[00:07:45.300 --> 00:07:48.300]  是真的懂得尊重人
[00:07:48.300 --> 00:07:51.100]  懂得謙卑
[00:07:51.100 --> 00:07:55.200]  懂得恩慈待人的一個功課
[00:07:55.200 --> 00:08:00.600]  耶穌是把自己放在需要的位置
[00:08:00.600 --> 00:08:03.700]  請祢給我水喝
[00:08:03.700 --> 00:08:06.300]  拜託祢給我水喝
[00:08:06.300 --> 00:08:07.700]  拜託祢給我水喝
[00:08:07.700 --> 00:08:11.700]  我有一次去港島人真的拿水給我喝
[00:08:11.700 --> 00:08:13.400]  我叫你拿啊
[00:08:13.400 --> 00:08:14.500]  給我啊
[00:08:14.500 --> 00:08:15.700]  是不是這樣啊
[00:08:15.700 --> 00:08:16.500]  耶穌是不是說
[00:08:16.500 --> 00:08:18.700]  我有權柄所以你要給我水
[00:08:18.700 --> 00:08:21.200]  萬物都是我的你給我水
[00:08:21.200 --> 00:08:26.100]  我相信耶穌是好像我們讀到這句話的時候
[00:08:26.100 --> 00:08:28.100]  都很自然的想
[00:08:28.100 --> 00:08:31.800]  是溫柔誠懇謙卑的
[00:08:31.800 --> 00:08:34.400]  請給我水
[00:08:34.400 --> 00:08:37.600]  這個就將一個人已經是從沒有人理他
[00:08:37.600 --> 00:08:39.700]  沒有人尊重他的一個位置
[00:08:39.700 --> 00:08:42.800]  是提升了
[00:08:42.800 --> 00:08:47.200]  如果你或者我是那個撒瑪利亞的婦人
[00:08:47.200 --> 00:08:50.300]  見到從來都沒有人是正眼望你
[00:08:50.300 --> 00:08:52.600]  沒有人正常的跟你說話
[00:08:52.600 --> 00:08:54.700]  現在竟然有人這樣對你
[00:08:54.700 --> 00:08:56.200]  你會怎麼做啊
[00:08:56.200 --> 00:08:58.500]  魏先生
[00:08:58.500 --> 00:09:00.500]  請你給我水
[00:09:00.500 --> 00:09:02.600]  他就自然給我水
[00:09:02.600 --> 00:09:04.900]  那故事就結束了
[00:09:04.900 --> 00:09:07.100]  不過這位女士
[00:09:07.100 --> 00:09:08.300]  大家一路看的時候
[00:09:08.300 --> 00:09:11.000]  你發覺她真的
[00:09:11.000 --> 00:09:15.100]  是很有性格
[00:09:15.100 --> 00:09:17.600]  耶穌說請給我水
[00:09:17.600 --> 00:09:22.100]  只有她一個對著她一個門徒入村去買東西
[00:09:22.100 --> 00:09:23.800]  這個女士就很詫異
[00:09:23.800 --> 00:09:28.800]  因為猶太人是拒絕跟撒瑪利亞人來往的
[00:09:28.800 --> 00:09:32.500]  聖經的新普及本是這樣翻譯的
[00:09:32.500 --> 00:09:34.900]  她就問耶穌
[00:09:34.900 --> 00:09:38.100]  或者是對耶穌說
[00:09:38.100 --> 00:09:40.100]  你是猶太人
[00:09:40.100 --> 00:09:43.500]  我是撒瑪利亞女人
[00:09:43.500 --> 00:09:47.400]  你為什麼要來給我水
[00:09:47.400 --> 00:09:50.200]  我們都覺得讀這些話很斯文
[00:09:50.200 --> 00:09:51.700]  沒什麼
[00:09:51.700 --> 00:09:55.500]  但是試一下我用戲劇化一點的來表達
[00:09:55.500 --> 00:09:57.100]  你是猶太人
[00:09:57.100 --> 00:09:58.600]  我是撒瑪利亞女人
[00:09:58.600 --> 00:10:02.000]  為什麼要來給我水
[00:10:02.000 --> 00:10:04.000]  馬上就過處了
[00:10:04.000 --> 00:10:06.500]  沒有水給你
[00:10:06.500 --> 00:10:08.100]  應該結束了
[00:10:08.100 --> 00:10:10.600]  耶穌降臂
[00:10:10.600 --> 00:10:13.600]  祈佛來向你拿水
[00:10:13.600 --> 00:10:15.700]  你竟然一句就得過來
[00:10:15.700 --> 00:10:17.600]  不要說得太高了
[00:10:17.600 --> 00:10:19.400]  只說民族性
[00:10:19.400 --> 00:10:20.600]  我是猶太人
[00:10:20.600 --> 00:10:22.200]  你是撒瑪利亞女人
[00:10:22.200 --> 00:10:23.300]  我是男人
[00:10:23.300 --> 00:10:24.100]  你是女人
[00:10:24.100 --> 00:10:25.800]  我現在來又求冤你
[00:10:25.800 --> 00:10:30.600]  你竟然敢這樣來拒絕
[00:10:30.600 --> 00:10:33.400]  而且拒絕得很厲害
[00:10:33.400 --> 00:10:35.100]  為什麼要來給我水
[00:10:35.100 --> 00:10:38.400]  就是說沒有水沒有東西給你
[00:10:38.400 --> 00:10:40.100]  嘩
[00:10:40.100 --> 00:10:42.500]  你又累又熱
[00:10:42.500 --> 00:10:45.600]  大家記得那時候是正午十二點
[00:10:45.600 --> 00:10:46.800]  都還沒解釋給你聽
[00:10:46.800 --> 00:10:49.400]  你知道為什麼正午十二點來
[00:10:49.400 --> 00:10:51.900]  十二點就是沒有人來
[00:10:51.900 --> 00:10:53.200]  沒有人來這個
[00:10:53.200 --> 00:10:55.100]  不是很想被人看到
[00:10:55.100 --> 00:10:57.800]  又沒有人喜歡跟他聊天的女人
[00:10:57.800 --> 00:11:00.900]  就自己來做自己必須做的事
[00:11:00.900 --> 00:11:02.800]  其實也挺慘的
[00:11:02.800 --> 00:11:06.100]  因為拿水在井旁那裡
[00:11:06.100 --> 00:11:09.100]  就是大家社交的時間
[00:11:09.100 --> 00:11:11.400]  交換情報說八卦的時間
[00:11:11.400 --> 00:11:15.400]  女人沒有八卦說是很痛苦的人生
[00:11:15.400 --> 00:11:18.400]  沒有人跟她在一起
[00:11:18.400 --> 00:11:19.900]  現在有人跟你說話
[00:11:19.900 --> 00:11:20.700]  問你拿水
[00:11:20.700 --> 00:11:23.000]  你竟然不領情
[00:11:23.000 --> 00:11:24.900]  如果是你會怎樣
[00:11:24.900 --> 00:11:26.300]  如果是我會怎樣
[00:11:26.300 --> 00:11:29.700]  或者我們在所謂傳福音的過程裡面
[00:11:29.700 --> 00:11:33.000]  我們要傳東西給需要的人
[00:11:33.000 --> 00:11:34.100]  他這樣
[00:11:34.100 --> 00:11:36.500]  那我們怎樣
[00:11:36.500 --> 00:11:38.300]  耶穌怎樣
[00:11:38.300 --> 00:11:42.600]  耶穌真是滿有恩典滿有憐憫
[00:11:42.600 --> 00:11:46.000]  耶穌直接跟他這樣說
[00:11:46.000 --> 00:11:51.300]  如果你知道神要給你的恩賜
[00:11:51.300 --> 00:11:52.800]  我不給你水
[00:11:52.800 --> 00:11:53.800]  但是耶穌說
[00:11:53.800 --> 00:11:57.000]  如果你知道神有東西給你
[00:11:57.000 --> 00:11:59.500]  神有恩賜要給你
[00:11:59.500 --> 00:12:01.800]  神有恩典要給你
[00:12:01.800 --> 00:12:03.000]  親愛的兄弟姐妹
[00:12:03.000 --> 00:12:04.600]  這個就是福音
[00:12:04.600 --> 00:12:08.200]  這個永遠都是福音的核心
[00:12:08.200 --> 00:12:10.500]  就是恩上加恩
[00:12:10.500 --> 00:12:12.500]  從恩典到恩典
[00:12:12.500 --> 00:12:15.300]  即使在被拒絕的情況下
[00:12:15.300 --> 00:12:18.200]  都是伸出恩典之手
[00:12:18.200 --> 00:12:20.100]  我不知道這位女士聽到
[00:12:20.100 --> 00:12:21.800]  上帝的恩典這幾個字
[00:12:21.800 --> 00:12:24.800]  她的心靈裡面會有什麼反應
[00:12:24.800 --> 00:12:26.300]  耶穌繼續跟她說
[00:12:26.300 --> 00:12:28.400]  如果你知道誰在跟你說話
[00:12:28.400 --> 00:12:30.400]  你就會求我
[00:12:30.400 --> 00:12:36.300]  我是會將活水給過你
[00:12:36.300 --> 00:12:38.200]  又倒轉角色了
[00:12:38.200 --> 00:12:40.300]  你是這位女士
[00:12:40.300 --> 00:12:44.700]  現在有人給你一個大的offer
[00:12:44.700 --> 00:12:48.000]  給你神的恩典
[00:12:48.000 --> 00:12:49.800]  給你水
[00:12:49.800 --> 00:12:53.000]  而且給的是活的水
[00:12:53.000 --> 00:12:55.400]  這種是與別不同的水
[00:12:55.400 --> 00:12:57.400]  井的水是一氹的
[00:12:57.400 --> 00:12:58.800]  活的水是流的
[00:12:58.800 --> 00:12:59.500]  流通的
[00:12:59.500 --> 00:13:00.700]  他明白的
[00:13:00.700 --> 00:13:02.800]  他聽到這一切的時候
[00:13:02.800 --> 00:13:05.100]  他的反應會怎樣
[00:13:05.100 --> 00:13:06.600]  給我
[00:13:06.600 --> 00:13:08.600]  香港人嘛
[00:13:08.600 --> 00:13:10.900]  有好處最重要是先拿了
[00:13:10.900 --> 00:13:12.400]  不要管其他
[00:13:12.400 --> 00:13:15.300]  不過這個薩瑪利亞婦人不是這樣
[00:13:15.300 --> 00:13:17.100]  我覺得她真的很聰明
[00:13:17.100 --> 00:13:19.400]  眉睛眼企
[00:13:19.400 --> 00:13:20.600]  她是看著耶穌
[00:13:20.600 --> 00:13:21.900]  她一看就看完
[00:13:21.900 --> 00:13:23.700]  然後你說你有給我水
[00:13:23.700 --> 00:13:25.000]  她馬上就問問題
[00:13:25.000 --> 00:13:27.100]  這個人真的很多問題
[00:13:27.100 --> 00:13:27.800]  她說
[00:13:27.800 --> 00:13:29.000]  繩子你有沒有
[00:13:29.000 --> 00:13:31.800]  我們和合本就說打水的器具
[00:13:31.800 --> 00:13:35.200]  但這個新普及本就說
[00:13:35.200 --> 00:13:37.000]  你有沒有繩子
[00:13:37.000 --> 00:13:39.000]  你有沒有水桶
[00:13:39.000 --> 00:13:40.700]  井又深
[00:13:40.700 --> 00:13:42.900]  哪裡有水
[00:13:42.900 --> 00:13:44.500]  哪裡有活水
[00:13:44.500 --> 00:13:46.400]  這樣就已經有疾住了
[00:13:46.400 --> 00:13:48.000]  還沒說完
[00:13:48.000 --> 00:13:48.800]  她就說
[00:13:48.800 --> 00:13:52.400]  我們的祖宗就留下這一口井給我們
[00:13:52.400 --> 00:13:54.500]  一直都是受惠於
[00:13:54.500 --> 00:13:58.000]  我們祖宗流傳下來的這一口水
[00:13:58.000 --> 00:14:02.000]  難道你比我們的祖宗大
[00:14:02.000 --> 00:14:04.400]  難道你給的水
[00:14:04.400 --> 00:14:06.500]  比這裡的水更好
[00:14:06.500 --> 00:14:10.100]  我們已經Settle了
[00:14:10.100 --> 00:14:11.700]  我們已經習慣了
[00:14:11.700 --> 00:14:13.700]  我們有了我們的東西
[00:14:13.700 --> 00:14:15.200]  我們的生活方式
[00:14:15.200 --> 00:14:18.300]  我們有的一切已經耿局了
[00:14:18.300 --> 00:14:21.000]  我們祖宗定了是這樣就是這樣
[00:14:21.000 --> 00:14:22.500]  我們祖宗很偉大
[00:14:22.500 --> 00:14:24.200]  我們的水我們喝慣了
[00:14:24.200 --> 00:14:26.500]  你什麼都沒有
[00:14:26.500 --> 00:14:29.000]  你沒有東西可以給我
[00:14:29.000 --> 00:14:30.100]  你沒有繩子
[00:14:30.100 --> 00:14:31.100]  沒有水桶
[00:14:31.100 --> 00:14:33.600]  連我這一口井的水你都拿不到
[00:14:33.600 --> 00:14:36.000]  難道你比我們祖宗大
[00:14:36.000 --> 00:14:38.800]  難道你給的水比這裡的水更好
[00:14:38.800 --> 00:14:39.900]  哇
[00:14:39.900 --> 00:14:42.200]  原來一直
[00:14:42.200 --> 00:14:43.100]  叫做什麼
[00:14:43.100 --> 00:14:45.200]  頂心頂肺
[00:14:45.200 --> 00:14:47.800]  一直頂著下腳
[00:14:47.800 --> 00:14:49.900]  我想我們越看的時候就越覺得
[00:14:49.900 --> 00:14:52.500]  這個人真的不領情
[00:14:52.500 --> 00:14:54.100]  耶穌要跟他說話
[00:14:54.100 --> 00:14:57.100]  真的要花很多的純善
[00:14:57.100 --> 00:14:59.300]  但是怎麼花呢
[00:14:59.300 --> 00:15:01.400]  有時候我們在這些處境裡面
[00:15:01.400 --> 00:15:04.500]  我們最厲害的就是大力的反駁
[00:15:04.500 --> 00:15:06.100]  現在叫做什麼
[00:15:06.100 --> 00:15:08.500]  一板抽死他
[00:15:08.500 --> 00:15:11.400]  耶穌很耐性
[00:15:11.400 --> 00:15:14.900]  喝這個水會再口渴的
[00:15:14.900 --> 00:15:17.600]  不過喝了我給的水
[00:15:17.600 --> 00:15:20.200]  像不像一個銷售員
[00:15:20.200 --> 00:15:22.900]  喝了我給的水
[00:15:22.900 --> 00:15:25.300]  有些人有時候不屑做銷售員
[00:15:25.300 --> 00:15:27.000]  我們是神的僕人使者
[00:15:27.000 --> 00:15:29.100]  宣告這個大能的福音
[00:15:29.100 --> 00:15:31.600]  要就要不要就走開
[00:15:31.600 --> 00:15:33.500]  有時候我們都是這樣
[00:15:33.500 --> 00:15:36.500]  所以很多時候我們要從耶穌基督的言行裡面
[00:15:36.500 --> 00:15:39.200]  繼續去深化繼續去思想
[00:15:39.200 --> 00:15:41.400]  他說你喝這個水會再渴
[00:15:41.400 --> 00:15:43.500]  是講事實給他聽
[00:15:43.500 --> 00:15:45.600]  也都給一些他不知道的東西
[00:15:45.600 --> 00:15:48.700]  又是心靈裡面自動會渴求的東西
[00:15:48.700 --> 00:15:50.100]  來吸引他
[00:15:50.100 --> 00:15:52.300]  我所賜他的水
[00:15:52.300 --> 00:15:54.300]  要在他裡面
[00:15:54.300 --> 00:15:57.200]  成為活水的泉源
[00:15:57.200 --> 00:15:59.400]  永留不息
[00:15:59.400 --> 00:16:01.800]  讓他有永恆的生命
[00:16:01.800 --> 00:16:05.400]  至於這段經文這一節是否講永恆的生命
[00:16:05.400 --> 00:16:07.900]  也是釋經者有不同的意見
[00:16:07.900 --> 00:16:11.400]  有些這裡根本不是在講所謂永不永恆的生命
[00:16:11.400 --> 00:16:13.600]  只是在講這個水是活的
[00:16:13.600 --> 00:16:15.400]  是會流到永永遠遠
[00:16:15.400 --> 00:16:17.200]  相對於那個井水
[00:16:17.200 --> 00:16:18.700]  是這樣打一次
[00:16:18.700 --> 00:16:19.500]  就喝一次
[00:16:19.500 --> 00:16:20.200]  這樣就完
[00:16:20.200 --> 00:16:23.700]  但是這個是源源不絕的水
[00:16:23.700 --> 00:16:26.800]  就讓我們放下這個
[00:16:26.800 --> 00:16:28.500]  是不是有永生這件事
[00:16:28.500 --> 00:16:29.600]  先不要管
[00:16:29.600 --> 00:16:34.000]  只是在講這個井水和活水的相對
[00:16:34.000 --> 00:16:36.900]  這個要在酷熱的天氣裡面
[00:16:36.900 --> 00:16:38.700]  孤單的來拿水
[00:16:38.700 --> 00:16:41.200]  這位女士聽見這些說話的時候
[00:16:41.200 --> 00:16:46.500]  她的心終於是為耶穌所打動
[00:16:46.500 --> 00:16:48.300]  先生
[00:16:48.300 --> 00:16:49.500]  轉的
[00:16:49.500 --> 00:16:52.000]  一開始是猶太的男人
[00:16:52.000 --> 00:16:53.800]  現在是先生
[00:16:53.800 --> 00:16:58.500]  接著就說請你給我水喝
[00:16:58.500 --> 00:17:01.900]  這樣我就永遠不渴了
[00:17:01.900 --> 00:17:05.300]  也不用來這裡打水了
[00:17:05.300 --> 00:17:07.600]  她以為她明白耶穌的offer
[00:17:07.600 --> 00:17:09.400]  其實她不明白
[00:17:09.400 --> 00:17:11.600]  她以為耶穌給她的水
[00:17:11.600 --> 00:17:14.600]  就是叫她不用再來這裡打水
[00:17:14.600 --> 00:17:16.500]  但是還是好
[00:17:16.500 --> 00:17:18.000]  她想耶穌解決的
[00:17:18.000 --> 00:17:20.000]  正如我們一般人想耶穌解決的
[00:17:20.000 --> 00:17:22.200]  就是我此生此世此時此刻
[00:17:22.200 --> 00:17:23.300]  短暫人生
[00:17:23.300 --> 00:17:26.600]  我今天面對的困境
[00:17:26.600 --> 00:17:28.500]  我的歷史我的包袱
[00:17:28.500 --> 00:17:30.000]  一直令到我的痛苦
[00:17:30.000 --> 00:17:33.400]  你解決了這個其他不用管
[00:17:33.400 --> 00:17:37.000]  總之
[00:17:37.000 --> 00:17:38.800]  在這個時候
[00:17:38.800 --> 00:17:42.300]  主耶穌就開刀了
[00:17:42.300 --> 00:17:44.100]  因為主耶穌知道
[00:17:44.100 --> 00:17:46.900]  祂之所以要這樣來拿水
[00:17:46.900 --> 00:17:51.500]  是祂生命裡面的歷史造成
[00:17:51.500 --> 00:17:54.300]  主耶穌看通祂心靈裡面
[00:17:54.300 --> 00:17:59.400]  那個真正的沒有活水的原因
[00:17:59.400 --> 00:18:01.300]  原來這個瓦角井
[00:18:01.300 --> 00:18:04.400]  這個酷熱天氣所拿的那個水
[00:18:04.400 --> 00:18:11.100]  正正是代表著祂心靈裡面的那個枯竭的情況
[00:18:11.100 --> 00:18:15.200]  唯願我們能夠靠著主
[00:18:15.200 --> 00:18:18.700]  有憐憫有洞察的心
[00:18:18.700 --> 00:18:20.600]  不只是看表面
[00:18:20.600 --> 00:18:26.300]  但也不是不管短暫的即時的需要
[00:18:26.300 --> 00:18:34.600]  耶穌基督終於大師手術大夫出手了
