
[00:00:00.000 --> 00:00:02.000]  先打開第一章的部分
[00:05:24.000 --> 00:05:26.000]  保證每一個屬上帝的人
[00:05:26.000 --> 00:05:29.000]  他是經歷上帝的保守
[00:05:29.000 --> 00:05:34.000]  沒有任何可以加害於他
[00:05:34.000 --> 00:05:37.000]  成為《約翰一書》臨最後的一個英許
[00:05:37.000 --> 00:05:39.000]  留待下一講吧
[00:05:39.000 --> 00:05:41.000]  有少許印象,手上有聖經
[00:05:41.000 --> 00:05:43.000]  我們用祈禱的心去預備
[00:05:43.000 --> 00:05:47.000]  這段經文是今天我們很想講的經文
[00:05:47.000 --> 00:05:49.000]  裏面的一句
[00:05:49.000 --> 00:05:51.000]  我很想大家打開程序紙來頁
[00:05:51.000 --> 00:05:53.000]  我讀給大家聽
[00:05:53.000 --> 00:05:57.000]  我們會看《約翰一書》的五章一至十二節
[00:05:57.000 --> 00:05:59.000]  當我剛才祈禱的時候
[00:05:59.000 --> 00:06:02.000]  我想到經文裏面的第十一節
[00:06:02.000 --> 00:06:04.000]  或者可以這樣說
[00:06:04.000 --> 00:06:06.000]  十一節加上十二節
[00:06:06.000 --> 00:06:09.000]  都成為了我們今天在聽道之先
[00:06:09.000 --> 00:06:12.000]  一個很好的把握或者很好的力量
[00:06:12.000 --> 00:06:14.000]  我讀給大家聽
[00:06:14.000 --> 00:06:16.000]  在《約翰一書》的第五章的十一節
[00:06:16.000 --> 00:06:18.000]  十二節這樣說
[00:06:18.000 --> 00:06:20.000]  這個的見證就是
[00:06:20.000 --> 00:06:22.000]  它有一個母號開始
[00:06:22.000 --> 00:06:26.000]  就是上帝賜給我們永生
[00:06:26.000 --> 00:06:29.000]  上帝給我們,八百次給我們
[00:06:29.000 --> 00:06:33.000]  而這個永生是在祂的兒子裏面
[00:06:33.000 --> 00:06:37.000]  那有上帝兒子的就有生命
[00:06:37.000 --> 00:06:41.000]  沒有上帝兒子的就沒有生命
[00:06:41.000 --> 00:06:45.000]  我試一下將十二節變成一個很個人化的經文
[00:06:45.000 --> 00:06:49.000]  那已經有上帝兒子的陳德榮婆婆
[00:06:49.000 --> 00:06:54.000]  那已經有上帝兒子的簡淨輝先生
[00:06:54.000 --> 00:06:57.000]  他們就有神所賜的永恆的生命
[00:06:57.000 --> 00:07:01.000]  就是在耶穌基督裏面永恆的生命
[00:07:01.000 --> 00:07:04.000]  這個就是見證
[00:07:04.000 --> 00:07:06.000]  牧師,這個是什麼見證?
[00:07:06.000 --> 00:07:08.000]  十一節說者見證
[00:07:08.000 --> 00:07:11.000]  原來在經文的第六節去到十二節
[00:07:11.000 --> 00:07:14.000]  重複出現了見證這個字
[00:07:14.000 --> 00:07:17.000]  我就用經文的第六節去到第十二節
[00:07:17.000 --> 00:07:19.000]  作為我們今天聽道的起點
[00:07:19.000 --> 00:07:22.000]  是說我們怎樣去勝過這個世界
[00:07:22.000 --> 00:07:24.000]  怎樣去面對明天
[00:07:24.000 --> 00:07:27.000]  怎樣去面對一些的失去
[00:07:27.000 --> 00:07:29.000]  六節去到十二節
[00:07:29.000 --> 00:07:31.000]  我們請姐妹幫我們讀
[00:07:31.000 --> 00:07:33.000]  我們在程序表內頁六節到十二節
[00:07:33.000 --> 00:07:35.000]  請姐妹幫我們讀
[00:07:35.000 --> 00:08:04.000]  (粵語)
[00:08:04.000 --> 00:08:08.000]  因為上帝的見證是為他兒子作的
[00:08:08.000 --> 00:08:13.000]  信上帝見證的就有這見證在他心裏
[00:08:13.000 --> 00:08:18.000]  不信上帝的就似把上帝當作說謊的
[00:08:18.000 --> 00:08:22.000]  因為不信上帝為他兒子作的見證
[00:08:22.000 --> 00:08:26.000]  這見證就是上帝賜給我們的命生
[00:08:26.000 --> 00:08:30.000]  而這命生是在他兒子裏面的
[00:08:30.000 --> 00:08:34.000]  哪有上帝賜給的就沒有生命
[00:08:34.000 --> 00:08:38.000]  沒有上帝賜給的就沒有生命
[00:08:38.000 --> 00:08:40.000]  在這段的經文
[00:08:40.000 --> 00:08:44.000]  我們會看到在第六節
[00:08:44.000 --> 00:08:46.000]  去講出一個的稱謂
[00:08:46.000 --> 00:08:48.000]  如果你有筆你可以選擇一句
[00:08:48.000 --> 00:08:51.000]  那個稱謂就是耶穌和基督
[00:08:51.000 --> 00:08:53.000]  有沒有見到呀
[00:08:53.000 --> 00:08:56.000]  當我見到這個稱謂的時候
[00:08:56.000 --> 00:08:57.000]  我就很想看一下
[00:08:57.000 --> 00:09:01.000]  約翰一書的作者去到第五章開頭第一節
[00:09:01.000 --> 00:09:03.000]  一路講去到第六節的時候
[00:09:03.000 --> 00:09:06.000]  去提耶穌基督有什麼意思呢
[00:09:06.000 --> 00:09:08.000]  當我很小心看五章的一節
[00:09:08.000 --> 00:09:11.000]  我找到那個經文的解釋
[00:09:11.000 --> 00:09:12.000]  是可以由第一節而來的
[00:09:12.000 --> 00:09:14.000]  我試試這樣讀給大家聽
[00:09:14.000 --> 00:09:16.000]  在第一節這樣讀五章一節
[00:09:16.000 --> 00:09:19.000]  他說凡信耶穌是基督的
[00:09:19.000 --> 00:09:23.000]  耶穌基督是不是出現了這個字眼
[00:09:23.000 --> 00:09:26.000]  就是從上帝生的
[00:09:26.000 --> 00:09:29.000]  凡是愛生祂的上帝
[00:09:29.000 --> 00:09:32.000]  也必愛從上帝生的
[00:09:32.000 --> 00:09:33.000]  有顆星
[00:09:33.000 --> 00:09:35.000]  原來說本修定版有個注釋
[00:09:35.000 --> 00:09:38.000]  那個注釋就說原來可以有不同的譯法
[00:09:38.000 --> 00:09:40.000]  我們先停在這裡
[00:09:40.000 --> 00:09:43.000]  如果我看到在第一節
[00:09:43.000 --> 00:09:45.000]  去到第五節是一個小段
[00:09:45.000 --> 00:09:47.000]  第一節你看著經文
[00:09:47.000 --> 00:09:49.000]  去到第五節是一個小段
[00:09:49.000 --> 00:09:51.000]  我見到耶穌這個名字
[00:09:51.000 --> 00:09:53.000]  耶穌是哪位呢
[00:09:53.000 --> 00:09:56.000]  我們說聖誕節紀念耶穌降生
[00:09:56.000 --> 00:10:00.000]  我們知道復活節紀念耶穌是為我們死
[00:10:00.000 --> 00:10:03.000]  但是這裡加了一個尊稱
[00:10:03.000 --> 00:10:05.000]  今天我就用這個尊稱
[00:10:05.000 --> 00:10:07.000]  作為你聽這篇道的起點
[00:10:07.000 --> 00:10:09.000]  耶穌是基督
[00:10:09.000 --> 00:10:11.000]  一節見到吧
[00:10:11.000 --> 00:10:13.000]  第六節耶穌
[00:10:13.000 --> 00:10:15.000]  不用加那個「是」字
[00:10:15.000 --> 00:10:17.000]  耶穌就是基督說過了
[00:10:17.000 --> 00:10:19.000]  耶穌是基督
[00:10:19.000 --> 00:10:23.000]  就是那一位藉著水和血而來
[00:10:23.000 --> 00:10:25.000]  不是單用水
[00:10:25.000 --> 00:10:27.000]  而且水又用血
[00:10:27.000 --> 00:10:29.000]  並且由聖靈作見證
[00:10:29.000 --> 00:10:31.000]  因為聖靈就是真理
[00:10:31.000 --> 00:10:33.000]  第一節和第六節
[00:10:33.000 --> 00:10:35.000]  幫我們標示了兩個段落
[00:10:35.000 --> 00:10:37.000]  兩個段落都是關於耶穌
[00:10:37.000 --> 00:10:39.000]  是不是救世主
[00:10:39.000 --> 00:10:41.000]  這個身份
[00:10:41.000 --> 00:10:43.000]  當我們看第五節結束的時候
[00:10:43.000 --> 00:10:45.000]  你又會覺得
[00:10:45.000 --> 00:10:47.000]  有一些很特別的形容
[00:10:47.000 --> 00:10:49.000]  你又會認識但又不知道為什麼
[00:10:49.000 --> 00:10:51.000]  第五節也是這樣說
[00:10:51.000 --> 00:10:53.000]  整個世界的是誰
[00:10:53.000 --> 00:10:55.000]  不是就是
[00:10:55.000 --> 00:10:57.000]  信耶穌是神的兒子嗎
[00:10:57.000 --> 00:10:59.000]  這裡不是說
[00:10:59.000 --> 00:11:01.000]  信耶穌是基督
[00:11:01.000 --> 00:11:03.000]  第一節
[00:11:03.000 --> 00:11:05.000]  五章一節
[00:11:05.000 --> 00:11:07.000]  就是信耶穌是基督
[00:11:07.000 --> 00:11:09.000]  第五節精明
[00:11:09.000 --> 00:11:11.000]  小心讀聖經的弟兄姊妹
[00:11:11.000 --> 00:11:13.000]  你會看到作者轉了字眼
[00:11:13.000 --> 00:11:15.000]  信耶穌是神的兒子
[00:11:15.000 --> 00:11:17.000]  神的兒子
[00:11:17.000 --> 00:11:19.000]  或者是基督
[00:11:19.000 --> 00:11:21.000]  很可能是同一個意思
[00:11:21.000 --> 00:11:23.000]  但如果是同一個意思的時候
[00:11:23.000 --> 00:11:25.000]  作者為什麼不寫基督
[00:11:25.000 --> 00:11:27.000]  而要寫神的兒子呢
[00:11:27.000 --> 00:11:29.000]  所以有個秘訣
[00:11:29.000 --> 00:11:31.000]  你回去做也可以
[00:11:31.000 --> 00:11:33.000]  當你看完聖經的時候
[00:11:33.000 --> 00:11:35.000]  你要找這段經文的主題
[00:11:35.000 --> 00:11:37.000]  這段經文分為兩段
[00:11:37.000 --> 00:11:39.000]  一至十二節分為兩段
[00:11:39.000 --> 00:11:41.000]  一至五節是一段
[00:11:41.000 --> 00:11:43.000]  六至十二節是一段
[00:11:43.000 --> 00:11:45.000]  這段的主題
[00:11:45.000 --> 00:11:47.000]  和這段的形容
[00:11:47.000 --> 00:11:49.000]  都是說一點
[00:11:49.000 --> 00:11:51.000]  一個字,一個信字
[00:11:51.000 --> 00:11:53.000]  當你留意到這段經文
[00:11:53.000 --> 00:11:55.000]  是想信
[00:11:55.000 --> 00:11:57.000]  信誰
[00:11:57.000 --> 00:11:59.000]  不是說你有多信
[00:11:59.000 --> 00:12:01.000]  而是你信的對象
[00:12:01.000 --> 00:12:03.000]  有沒有信錯了
[00:12:03.000 --> 00:12:05.000]  牧師我不是很明白
[00:12:05.000 --> 00:12:07.000]  我舉個例子
[00:12:07.000 --> 00:12:09.000]  牧師就很可靠
[00:12:09.000 --> 00:12:11.000]  和你信得過牧師
[00:12:11.000 --> 00:12:13.000]  考考你,有什麼分別
[00:12:13.000 --> 00:12:17.000]  你信得過我
[00:12:17.000 --> 00:12:19.000]  但我未必是可靠
[00:12:19.000 --> 00:12:21.000]  但反過來
[00:12:21.000 --> 00:12:23.000]  我是可靠
[00:12:23.000 --> 00:12:25.000]  我未必想信你
[00:12:25.000 --> 00:12:27.000]  原來這個信字在這裏
[00:12:27.000 --> 00:12:29.000]  成為了你要明白約翰
[00:12:29.000 --> 00:12:31.000]  要講的重點
[00:12:31.000 --> 00:12:33.000]  今天約翰很想和我們講
[00:12:33.000 --> 00:12:35.000]  就是昔日的教會裏面
[00:12:35.000 --> 00:12:37.000]  有一些人
[00:12:37.000 --> 00:12:39.000]  對耶穌的可靠質疑
[00:12:39.000 --> 00:12:41.000]  甚至乎
[00:12:41.000 --> 00:12:43.000]  我解釋給你聽
[00:12:43.000 --> 00:12:45.000]  背景我不詳細逐節講
[00:12:45.000 --> 00:12:47.000]  因為裏面有些比較
[00:12:47.000 --> 00:12:49.000]  複雜的文法和語法
[00:12:49.000 --> 00:12:51.000]  但你聽完就明白
[00:12:51.000 --> 00:12:53.000]  昔日有些人
[00:12:53.000 --> 00:12:55.000]  是這樣想這個世界
[00:12:55.000 --> 00:12:57.000]  我想問你
[00:12:57.000 --> 00:12:59.000]  這個世界是好還是壞
[00:12:59.000 --> 00:13:01.000]  什麼意思牧師
[00:13:01.000 --> 00:13:03.000]  你想想,錢是好還是壞
[00:13:03.000 --> 00:13:05.000]  樓是好還是壞
[00:13:05.000 --> 00:13:07.000]  我們在說這個世界是物質
[00:13:07.000 --> 00:13:09.000]  原來有些人覺得
[00:13:09.000 --> 00:13:11.000]  物質的東西是會變的
[00:13:11.000 --> 00:13:13.000]  物質的世界
[00:13:13.000 --> 00:13:15.000]  是不夠心靈世界好
[00:13:15.000 --> 00:13:17.000]  所以你看坊間的書本
[00:13:17.000 --> 00:13:19.000]  書本怎樣說
[00:13:19.000 --> 00:13:21.000]  我們要有心靈的美麗
[00:13:21.000 --> 00:13:23.000]  我們看看心靈的補充劑
[00:13:23.000 --> 00:13:25.000]  那些叫雞湯
[00:13:25.000 --> 00:13:27.000]  原來
[00:13:27.000 --> 00:13:29.000]  人最需要的是心靈的東西
[00:13:29.000 --> 00:13:31.000]  而不是物質的東西
[00:13:31.000 --> 00:13:33.000]  所以
[00:13:33.000 --> 00:13:35.000]  當我們講到一個
[00:13:35.000 --> 00:13:37.000]  很埋身的題目的時候
[00:13:37.000 --> 00:13:39.000]  講到人生
[00:13:39.000 --> 00:13:41.000]  有什麼可以帶到棺材
[00:13:41.000 --> 00:13:43.000]  是什麼
[00:13:43.000 --> 00:13:45.000]  是沒什麼
[00:13:45.000 --> 00:13:47.000]  當我們講到人生
[00:13:47.000 --> 00:13:49.000]  有什麼是最能夠你滿足的
[00:13:49.000 --> 00:13:53.000]  可能物質不是你最能夠滿足
[00:13:53.000 --> 00:13:55.000]  你最能夠滿足的是什麼
[00:13:55.000 --> 00:13:57.000]  很可能是
[00:13:57.000 --> 00:13:59.000]  關係,關係是什麼
[00:13:59.000 --> 00:14:01.000]  是人性
[00:14:01.000 --> 00:14:03.000]  約翰見到昔日的教會
[00:14:03.000 --> 00:14:05.000]  有一個叫耶穌
[00:14:05.000 --> 00:14:07.000]  他來過世界
[00:14:07.000 --> 00:14:09.000]  有這樣的異端
[00:14:09.000 --> 00:14:11.000]  我不講背景
[00:14:11.000 --> 00:14:13.000]  耶穌是人
[00:14:13.000 --> 00:14:15.000]  祂不是上帝
[00:14:15.000 --> 00:14:17.000]  有一次去到約旦河受洗
[00:14:17.000 --> 00:14:19.000]  在受洗那一刻
[00:14:19.000 --> 00:14:21.000]  那位救贖主
[00:14:21.000 --> 00:14:23.000]  靈性的救贖主
[00:14:23.000 --> 00:14:25.000]  降生在耶穌受洗那一刻
[00:14:25.000 --> 00:14:27.000]  當耶穌
[00:14:27.000 --> 00:14:29.000]  要經歷地上的神蹟
[00:14:29.000 --> 00:14:31.000]  騎士
[00:14:31.000 --> 00:14:33.000]  那耶穌就做了神蹟
[00:14:33.000 --> 00:14:35.000]  耶穌是人
[00:14:35.000 --> 00:14:37.000]  耶穌不是神
[00:14:37.000 --> 00:14:39.000]  不過在受洗那一刻
[00:14:39.000 --> 00:14:41.000]  天上有聲音
[00:14:41.000 --> 00:14:43.000]  有一個神聖的上帝
[00:14:43.000 --> 00:14:45.000]  進入了耶穌的生命
[00:14:45.000 --> 00:14:47.000]  結果耶穌就可以神蹟
[00:14:47.000 --> 00:14:49.000]  治病,廣為
[00:14:49.000 --> 00:14:51.000]  那些異端就繼續講
[00:14:51.000 --> 00:14:53.000]  這個敗壞的世界
[00:14:53.000 --> 00:14:55.000]  這個物質的世界
[00:14:55.000 --> 00:14:57.000]  是不可以容納神聖的
[00:14:57.000 --> 00:14:59.000]  當耶穌要走上十字架的時候
[00:14:59.000 --> 00:15:01.000]  祂就死了
[00:15:01.000 --> 00:15:03.000]  這位救贖的上帝
[00:15:03.000 --> 00:15:05.000]  就離開了耶穌的身上
[00:15:05.000 --> 00:15:07.000]  為什麼?
[00:15:07.000 --> 00:15:09.000]  因為耶穌的死
[00:15:09.000 --> 00:15:11.000]  只是一個人的死
[00:15:11.000 --> 00:15:13.000]  祂被強盜放在同等
[00:15:13.000 --> 00:15:15.000]  或者別人當祂是強盜
[00:15:15.000 --> 00:15:17.000]  所以耶穌的死身
[00:15:17.000 --> 00:15:19.000]  只不過是一個
[00:15:19.000 --> 00:15:21.000]  有血有肉的死身
[00:15:21.000 --> 00:15:23.000]  而這位救贖的上帝
[00:15:23.000 --> 00:15:25.000]  就在耶穌的死那一刻
[00:15:25.000 --> 00:15:27.000]  回到天上
[00:15:27.000 --> 00:15:29.000]  這樣的話,從頭到尾
[00:15:29.000 --> 00:15:31.000]  耶穌只是一個人
[00:15:31.000 --> 00:15:33.000]  而我們只是信一個
[00:15:33.000 --> 00:15:35.000]  有特別經歷的人
[00:15:35.000 --> 00:15:37.000]  就好像有些人說
[00:15:37.000 --> 00:15:39.000]  自己有上帝的啟示
[00:15:39.000 --> 00:15:41.000]  上帝的特別的道理
[00:15:41.000 --> 00:15:43.000]  在裡面
[00:15:43.000 --> 00:15:45.000]  又說祂可以識講預言
[00:15:45.000 --> 00:15:47.000]  好了,我想問你
[00:15:47.000 --> 00:15:49.000]  這些謠言,這些對物質的否定
[00:15:49.000 --> 00:15:51.000]  我都講得不太明白
[00:15:51.000 --> 00:15:53.000]  我要補充一下
[00:15:53.000 --> 00:15:55.000]  意思就是說,物質是邪惡的
[00:15:55.000 --> 00:15:57.000]  所以在你們的身體裡
[00:15:57.000 --> 00:15:59.000]  不可以有神性
[00:15:59.000 --> 00:16:01.000]  我就問你,你有血有肉
[00:16:01.000 --> 00:16:03.000]  我想問你,信了耶穌的你
[00:16:03.000 --> 00:16:05.000]  你還沒信耶穌就不用回答這問題
[00:16:05.000 --> 00:16:07.000]  你裡面有沒有上帝的微善呢?
[00:16:07.000 --> 00:16:09.000]  我再說一次
[00:16:09.000 --> 00:16:11.000]  你回答我又死了
[00:16:11.000 --> 00:16:13.000]  你說有,又好像難
[00:16:13.000 --> 00:16:15.000]  沒有,更加慘
[00:16:15.000 --> 00:16:17.000]  我想問你,你問你旁邊那個
[00:16:17.000 --> 00:16:19.000]  你問他,你信了耶穌沒有呢?
[00:16:19.000 --> 00:16:21.000]  第一句,你裡面有沒有上帝的微善?
[00:16:21.000 --> 00:16:23.000]  你問他
[00:16:23.000 --> 00:16:25.000]  我給你一個機會問
[00:16:25.000 --> 00:16:27.000]  看他怎麼回答你
[00:16:27.000 --> 00:16:29.000]  我做了統計
[00:16:29.000 --> 00:16:31.000]  我想你很肯定
[00:16:31.000 --> 00:16:33.000]  旁邊那個答有還是沒有
[00:16:33.000 --> 00:16:35.000]  很重要的
[00:16:35.000 --> 00:16:41.000]  你問他
[00:16:41.000 --> 00:16:43.000]  貴姓什麼名字都可以
[00:16:43.000 --> 00:16:45.000]  如果你不認識他
[00:16:45.000 --> 00:16:47.000]  我們做個現場的統計
[00:16:47.000 --> 00:16:49.000]  你旁邊說有上帝的微善
[00:16:49.000 --> 00:16:51.000]  在你生命裡
[00:16:51.000 --> 00:16:53.000]  有沒有人說有的?
[00:16:53.000 --> 00:16:55.000]  有
[00:16:55.000 --> 00:16:59.000]  回到遊戲
[00:16:59.000 --> 00:17:01.000]  玩完之後
[00:17:01.000 --> 00:17:03.000]  我想問你一個問題
[00:17:03.000 --> 00:17:05.000]  原來這件經文講來講去很複雜
[00:17:05.000 --> 00:17:07.000]  只講一句,耶穌是不是神?
[00:17:07.000 --> 00:17:09.000]  耶穌
[00:17:09.000 --> 00:17:11.000]  是不是都是人?
[00:17:11.000 --> 00:17:13.000]  是還是不是?
[00:17:13.000 --> 00:17:17.000]  你好像不是很肯定
[00:17:17.000 --> 00:17:19.000]  是
[00:17:19.000 --> 00:17:21.000]  剛才那些異圈講錯了什麼?
[00:17:21.000 --> 00:17:25.000]  他就說耶穌的神聖
[00:17:25.000 --> 00:17:27.000]  在他的人生裡
[00:17:27.000 --> 00:17:29.000]  只是某部分出現
[00:17:29.000 --> 00:17:31.000]  其實耶穌徹頭徹尾
[00:17:31.000 --> 00:17:33.000]  都是神和人
[00:17:33.000 --> 00:17:35.000]  你問我,牧師你講都講不明白
[00:17:35.000 --> 00:17:37.000]  是呀,我告訴你當然講不明白
[00:17:37.000 --> 00:17:39.000]  這個就是神學上
[00:17:39.000 --> 00:17:41.000]  我們的認識
