
[00:00:00.000 --> 00:00:03.480]  感謝神,我們有一次可以一齊敬拜
[00:05:43.200 --> 00:05:44.160]  對方說話慢
[00:05:44.160 --> 00:05:45.760]  我聽不到快
[00:05:45.760 --> 00:05:46.480]  對方說得慢
[00:05:46.480 --> 00:05:47.760]  我就聽不了快
[00:05:47.760 --> 00:05:49.320]  那怎麼快快地聽
[00:05:49.320 --> 00:05:51.280]  那怎麼快快地聽呢
[00:05:51.280 --> 00:05:52.800]  所以雅各這裡講的
[00:05:52.800 --> 00:05:55.760]  不是一個速度的快
[00:05:55.760 --> 00:05:56.560]  雅各這裡說的
[00:05:56.560 --> 00:05:58.240]  不是一個速度的快
[00:05:58.240 --> 00:06:03.120]  快快地聽是講對神話語的一個反應
[00:06:03.120 --> 00:06:06.320]  快快地聽是對神話語的一個反應
[00:06:06.320 --> 00:06:09.720]  預備聽神的聲音
[00:06:09.720 --> 00:06:12.560]  樂意很心急的
[00:06:12.560 --> 00:06:14.520]  很渴慕聽神的聲音
[00:06:14.520 --> 00:06:16.600]  非常渴慕心急的想聽神的聲音
[00:06:16.600 --> 00:06:18.080]  有沒有試過等電話
[00:06:18.080 --> 00:06:19.440]  有沒有試過等電話
[00:06:19.440 --> 00:06:21.120]  等一個很重要的電話是怎樣
[00:06:21.120 --> 00:06:23.360]  等一個很重要的電話會怎樣
[00:06:23.360 --> 00:06:24.920]  擺個電話在旁邊
[00:06:24.920 --> 00:06:26.440]  把電話擺在那
[00:06:26.440 --> 00:06:28.880]  望實有沒有調校成音
[00:06:28.880 --> 00:06:30.280]  看一下有沒有聲音
[00:06:30.280 --> 00:06:32.360]  電話一響馬上拿起來聽
[00:06:32.360 --> 00:06:34.640]  一響就馬上拿起來聽
[00:06:34.640 --> 00:06:36.120]  快快地聽
[00:06:36.120 --> 00:06:36.960]  快快地聽
[00:06:36.960 --> 00:06:38.960]  神想我們都是這樣
[00:06:38.960 --> 00:06:40.280]  神希望我們是這樣
[00:06:40.280 --> 00:06:43.080]  隨時願意有受教的心
[00:06:43.080 --> 00:06:44.840]  隨時有受教的心
[00:06:44.840 --> 00:06:47.720]  願意隨時接受神的教導
[00:06:47.720 --> 00:06:49.880]  願意隨時接受神的教導
[00:06:49.880 --> 00:06:52.160]  隨時on call回應
[00:06:52.160 --> 00:06:53.800]  隨時on call
[00:06:53.800 --> 00:06:54.880]  弟兄姊妹
[00:06:54.880 --> 00:06:57.600]  我們有沒有隨時on call回應神
[00:06:57.600 --> 00:07:00.120]  我們有沒有隨時on call回應神
[00:07:00.120 --> 00:07:02.360]  當我們收到神的道
[00:07:02.360 --> 00:07:03.600]  祂的教導的時候
[00:07:03.600 --> 00:07:06.840]  我們要全敬畏的心去回應
[00:07:06.840 --> 00:07:10.640]  我們聽到神話的時候要全敬畏的心去回應
[00:07:10.640 --> 00:07:14.240]  慢慢消化去咀嚼神的教導
[00:07:14.240 --> 00:07:16.720]  慢慢消化咀嚼神的教導
[00:07:16.720 --> 00:07:18.840]  所以後面那裏慢慢地說
[00:07:18.840 --> 00:07:21.200]  都不是說一個速度
[00:07:21.200 --> 00:07:22.360]  慢慢地說
[00:07:22.360 --> 00:07:23.760]  不是說一個速度
[00:07:23.760 --> 00:07:25.040]  不是
[00:07:25.040 --> 00:07:27.520]  你好嗎
[00:07:27.520 --> 00:07:30.480]  不是在說你好嗎
[00:07:30.480 --> 00:07:32.480]  慢慢地說是說
[00:07:32.480 --> 00:07:35.720]  我們接收到神的道之後
[00:07:35.720 --> 00:07:38.400]  不要急於回應
[00:07:38.400 --> 00:07:40.640]  慢慢地說是我們接受神的話語之後
[00:07:40.640 --> 00:07:42.960]  不是很快地做出回應
[00:07:42.960 --> 00:07:44.600]  慢慢咀嚼
[00:07:44.600 --> 00:07:46.200]  慢慢咀嚼
[00:07:46.200 --> 00:07:49.360]  不要急於告訴別人
[00:07:49.360 --> 00:07:51.000]  不要急於告訴別人
[00:07:51.000 --> 00:07:53.480]  不要急於教導批評
[00:07:53.480 --> 00:07:55.040]  不要急於教導批評
[00:07:55.040 --> 00:07:56.160]  慢慢地說
[00:07:56.160 --> 00:07:57.360]  慢慢地說
[00:07:57.360 --> 00:08:01.280]  我很感恩在兒童事工回復kit裏面
[00:08:01.280 --> 00:08:01.280]  我很感恩在兒童事工回復kit裏面
[00:08:01.280 --> 00:08:01.320]  我很感恩在兒童事工回復kit裏面
[00:08:01.320 --> 00:08:01.320]  我很感恩在兒童事工回復kit裏面
[00:08:01.320 --> 00:08:01.320]  我很感恩在兒童事工回復kit裏面
[00:08:01.320 --> 00:08:01.320]  我很感恩在兒童事工回復kit裏面
[00:08:01.320 --> 00:08:01.320]  我很感恩在兒童事工回復kit裏面
[00:08:01.320 --> 00:08:08.840]  有一班很有愛心、很忠心的弟兄姊妹
[00:08:08.840 --> 00:08:08.880]  有一班很有愛心、很忠心的弟兄姊妹
[00:08:08.880 --> 00:08:11.560]  有一班很有愛心、很忠心的弟兄姊妹
[00:08:11.560 --> 00:08:11.560]  對神忠心,不是對我們忠心
[00:08:11.560 --> 00:08:14.600]  對神忠心,不是對我們忠心
[00:08:14.600 --> 00:08:18.160]  這班老師有時分享的小動作
[00:08:18.160 --> 00:08:18.200]  這班老師分享的小動作
[00:08:18.200 --> 00:08:20.200]  這班老師分享的小動作
[00:08:20.200 --> 00:08:22.200]  一個簡單的分享
[00:08:22.200 --> 00:08:22.240]  一個簡單的分享
[00:08:22.240 --> 00:08:23.560]  一個簡單的分享
[00:08:23.560 --> 00:08:25.160]  都很感動我
[00:08:25.160 --> 00:08:25.200]  都很感動我
[00:08:25.200 --> 00:08:26.400]  都很感動我
[00:08:26.400 --> 00:08:28.880]  有一次有位老師說
[00:08:28.880 --> 00:08:35.760]  他不能很快地準備好每一次的課程計劃
[00:08:35.760 --> 00:08:35.800]  他不能很快地準備好每一次的課程計劃
[00:08:35.800 --> 00:08:36.880]  有一次有位老師說
[00:08:36.880 --> 00:08:36.920]  他不能很快地準備好每一次的課程計劃
[00:08:36.920 --> 00:08:40.280]  他不能很快地準備好每一次的課程計劃
[00:08:40.280 --> 00:08:42.280]  為甚麼呢?
[00:08:42.280 --> 00:08:44.160]  不是因為他效率慢
[00:08:44.160 --> 00:08:44.200]  不是因為他效率慢
[00:08:44.200 --> 00:08:44.200]  不是因為他效率慢
[00:08:44.200 --> 00:08:45.760]  不是因為他效率慢
[00:08:45.760 --> 00:08:45.760]  不是因為他忙得太忙,沒時間準備
[00:08:45.760 --> 00:08:48.160]  不是因為他忙得太忙,沒時間準備
[00:08:48.160 --> 00:08:48.160]  不是他太忙沒時間準備
[00:08:48.160 --> 00:08:50.160]  不是他太忙沒時間準備
[00:08:50.160 --> 00:08:50.160]  是因為他每次看完課程計劃之後
[00:08:50.160 --> 00:08:52.760]  是因為他每次看完課程計劃之後
[00:08:52.760 --> 00:08:52.760]  他要慢慢消化神的說話
[00:08:52.760 --> 00:08:55.560]  他要慢慢消化神的說話
[00:08:55.560 --> 00:08:59.040]  因為他每次準備好以後,他要慢慢消化神的話語
[00:08:59.040 --> 00:09:03.040]  他想深入一點神的話才教
[00:09:03.040 --> 00:09:06.560]  他要先理解吃透神的話語
[00:09:06.560 --> 00:09:10.040]  因為他知道神的話要消化、要吸收
[00:09:10.040 --> 00:09:10.040]  他知道神的話要消化、吸收
[00:09:10.040 --> 00:09:12.560]  他知道神的話要消化、吸收
[00:09:12.560 --> 00:09:15.040]  不感謝神
[00:09:15.040 --> 00:09:15.040]  在兒童事工裏面,就是一班這麼愛主的基督徒
[00:09:15.040 --> 00:09:18.360]  在兒童事工裏面,就是一班這麼愛主的基督徒
[00:09:18.360 --> 00:09:18.400]  在兒童事工裏面,就是一班這麼愛主的基督徒
[00:09:18.400 --> 00:09:21.160]  在兒童事工裏面,就是一班這麼愛主的基督徒
[00:09:21.160 --> 00:09:21.160]  他們不只是教神的話語
[00:09:21.160 --> 00:09:23.640]  他們不只是教神的話語
[00:09:23.640 --> 00:09:25.640]  他們不是在教神的話語
[00:09:25.640 --> 00:09:30.240]  他們先去讓神的話語充滿他們的心
[00:09:30.240 --> 00:09:30.240]  他們先去讓神的話語充滿他們的心
[00:09:30.240 --> 00:09:32.440]  他們先去讓神的話語充滿他們的心
[00:09:32.440 --> 00:09:32.440]  他們先去敬畏神的話語
[00:09:32.440 --> 00:09:34.840]  他們先去敬畏神的話語
[00:09:34.840 --> 00:09:34.840]  他們先敬畏神的話語
[00:09:34.840 --> 00:09:36.640]  他們先敬畏神的話語
[00:09:36.640 --> 00:09:40.040]  弟兄姊妹,我們聽到神的話語的時候就是要這樣
[00:09:40.040 --> 00:09:40.040]  弟兄姊妹,我們聽到神的話語的時候就是要這樣
[00:09:40.040 --> 00:09:43.040]  弟兄姊妹,我們聽到神的話語的時候就是要這樣
[00:09:43.040 --> 00:09:47.040]  懷著敬畏和尊重的心回應神
[00:09:47.040 --> 00:09:47.040]  懷著敬畏和尊重的心回應神
[00:09:47.040 --> 00:09:49.840]  懷著敬畏和尊重的心回應神
[00:09:49.840 --> 00:09:54.240]  弟兄姊妹,當我們聽到神的道的時候
[00:09:54.240 --> 00:09:57.840]  一般我們會心裏面消化了先
[00:09:57.840 --> 00:09:57.840]  一般我們會心裏面消化了先
[00:09:57.840 --> 00:10:00.040]  一般我們會心裏面消化了先
[00:10:00.040 --> 00:10:00.040]  還是我們會轉化了先
[00:10:00.040 --> 00:10:02.440]  還是我們會轉化了先
[00:10:02.440 --> 00:10:02.440]  我們再轉化它
[00:10:02.440 --> 00:10:03.840]  我們再轉化它
[00:10:03.840 --> 00:10:03.840]  好句,forward下先
[00:10:03.840 --> 00:10:06.840]  好句,forward下先
[00:10:06.840 --> 00:10:12.440]  好啊,教得好啊今天,轉化下先
[00:10:12.440 --> 00:10:12.440]  轉化先
[00:10:12.440 --> 00:10:14.440]  轉化先
[00:10:14.440 --> 00:10:16.440]  弟兄姊妹,我們不要急著share
[00:10:16.440 --> 00:10:16.440]  弟兄姊妹,我們不要急著share
[00:10:16.440 --> 00:10:18.040]  弟兄姊妹,我們不要急著share
[00:10:18.040 --> 00:10:18.040]  我們不要急著去share
[00:10:18.040 --> 00:10:19.440]  我們不要急著去share
[00:10:19.440 --> 00:10:21.440]  我們回應神先,好嗎?
[00:10:21.440 --> 00:10:23.440]  我們回應神先
[00:10:23.440 --> 00:10:23.440]  我們回應神先
[00:10:23.440 --> 00:10:31.440]  阿哥特別提到對神的道還要慢慢地動怒
[00:10:31.440 --> 00:10:35.440]  我們要聽到神的道要慢慢地動怒
[00:10:35.440 --> 00:10:35.440]  為什麼呢?為什麼聽到神的話會動怒呢?
[00:10:35.440 --> 00:10:39.440]  為什麼呢?為什麼聽到神的話會動怒呢?
[00:10:39.440 --> 00:10:42.440]  為什麼聽到神的話會動怒呢?
[00:10:42.440 --> 00:10:45.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:45.440 --> 00:10:45.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:45.440 --> 00:10:48.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:48.440 --> 00:10:50.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:50.440 --> 00:10:50.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:50.440 --> 00:10:52.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:52.440 --> 00:10:52.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:52.440 --> 00:10:54.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:54.440 --> 00:10:56.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:56.440 --> 00:10:56.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:56.440 --> 00:10:58.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:58.440 --> 00:10:58.440]  我們有沒有試過聽到神的話動怒啊?
[00:10:58.440 --> 00:11:00.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:00.440 --> 00:11:00.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:00.440 --> 00:11:02.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:02.440 --> 00:11:02.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:02.440 --> 00:11:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:04.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:24.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:11:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:11:44.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:04.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:04.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:24.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:24.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:12:44.440]  我們有沒有試過聽到神的話動怒啊?
[00:12:44.440 --> 00:13:12.440]  我們有沒有試過聽到神的話動怒啊?
[00:13:12.440 --> 00:13:12.440]  我們有沒有試過聽到神的話動怒啊?
[00:13:12.440 --> 00:13:40.440]  我們有沒有試過聽到神的話動怒啊?
[00:13:40.440 --> 00:14:00.440]  我們有沒有試過聽到神的話動怒啊?
