
[00:00:00.000 --> 00:00:02.800]  前一個星期 依蓮在這裡說
[00:02:56.320 --> 00:02:59.360]  但其實我們嘗試一下回到二千年前
[00:02:59.360 --> 00:03:02.400]  那個世界那些人怎樣思考的方式
[00:03:02.400 --> 00:03:04.400]  去明白這本書是講什麼
[00:03:04.400 --> 00:03:07.680]  以及今天對我們有什麼意義
[00:03:07.680 --> 00:03:09.200]  看了二十二章
[00:03:09.200 --> 00:03:12.720]  最後是講新天新地
[00:03:12.720 --> 00:03:13.680]  耶穌再回來
[00:03:13.680 --> 00:03:15.680]  那個圓滿日子的來到
[00:03:15.680 --> 00:03:18.160]  有很多的爭戰在過程中間
[00:03:18.160 --> 00:03:23.760]  有人覺得第十二章和十三章是一個中間的轉捩點
[00:03:23.760 --> 00:03:25.280]  有些學者這樣說
[00:03:25.280 --> 00:03:27.040]  即是整本書去到那裡
[00:03:27.040 --> 00:03:29.680]  突然之間有一個很大的扭轉
[00:03:29.680 --> 00:03:32.800]  所以今天我們選這段經文是在第十二章
[00:03:32.800 --> 00:03:34.800]  其實我主要講中間三節
[00:03:34.800 --> 00:03:36.800]  但我想看完整章成經
[00:03:36.800 --> 00:03:38.800]  大家知道那個來龍去脈
[00:03:38.800 --> 00:03:40.800]  大致上是怎樣的
[00:03:40.800 --> 00:03:42.800]  充滿了很多的象徵
[00:03:42.800 --> 00:03:44.800]  他用了那些圖像
[00:03:44.800 --> 00:03:48.800]  很多時候都是當日的人會明白的東西
[00:03:48.800 --> 00:03:52.800]  譬如說他用了當日的近東
[00:03:52.800 --> 00:03:54.800]  即是中東一帶的地方
[00:03:54.800 --> 00:03:56.800]  那些故事
[00:03:56.800 --> 00:03:58.800]  甚至是神話
[00:03:58.800 --> 00:04:00.800]  那些流傳去講的
[00:04:00.800 --> 00:04:02.800]  譬如說這裡講到有條龍
[00:04:02.800 --> 00:04:04.800]  或者有條古蛇
[00:04:04.800 --> 00:04:06.800]  其實這個是有一個源起的
[00:04:06.800 --> 00:04:08.800]  跟中國其實是無關的
[00:04:08.800 --> 00:04:10.800]  其實是中東的地方
[00:04:10.800 --> 00:04:12.800]  是有一些很多的流傳
[00:04:12.800 --> 00:04:14.800]  那些人都相信
[00:04:14.800 --> 00:04:16.800]  有一些好像蛇一樣的怪獸
[00:04:16.800 --> 00:04:18.800]  是成為邪惡的起源
[00:04:18.800 --> 00:04:20.800]  即是他們很多人是這樣的
[00:04:20.800 --> 00:04:22.800]  信念的流傳很多年的
[00:04:22.800 --> 00:04:24.800]  他用這個形式去表達
[00:04:24.800 --> 00:04:27.800]  真正邪惡的來源是甚麼
[00:04:27.800 --> 00:04:29.800]  啟示錄不只是講將來的
[00:04:29.800 --> 00:04:31.800]  當然他有這一部份
[00:04:31.800 --> 00:04:34.800]  其實他更加是將真實的東西
[00:04:34.800 --> 00:04:37.800]  透過這個很多象徵的圖像
[00:04:37.800 --> 00:04:40.800]  告訴我們真實的是一回甚麼情況
[00:04:40.800 --> 00:04:43.800]  地上見的東西其實不是真的
[00:04:43.800 --> 00:04:46.800]  天上面用圖像表達的才是真的
[00:04:46.800 --> 00:04:50.800]  所以他想我們透過這樣的表達方式
[00:04:50.800 --> 00:04:52.800]  對當日面對的苦難
[00:04:52.800 --> 00:04:55.800]  那些的迫害有一個新的理解
[00:04:55.800 --> 00:04:57.800]  大概要這樣介紹
[00:04:57.800 --> 00:04:59.800]  我想講多一個例子
[00:04:59.800 --> 00:05:00.800]  讓大家明白多一點
[00:05:00.800 --> 00:05:02.800]  通常講象徵的語言
[00:05:02.800 --> 00:05:04.800]  其實我們持綱是有一個特色的
[00:05:04.800 --> 00:05:06.800]  大家出來祈禱領受的時候
[00:05:06.800 --> 00:05:08.800]  其實都有很多圖畫
[00:05:08.800 --> 00:05:09.800]  有經文圖畫
[00:05:09.800 --> 00:05:12.800]  其實都有少少像這樣的
[00:05:12.800 --> 00:05:14.800]  即是當我們看到
[00:05:14.800 --> 00:05:16.800]  聽到一些圖像的時候
[00:05:16.800 --> 00:05:19.800]  我們一般不會按字面理解的
[00:05:19.800 --> 00:05:22.800]  譬如我看聖經的例子
[00:05:22.800 --> 00:05:23.800]  在《小行傳》裏面
[00:05:23.800 --> 00:05:25.800]  彼得有一次經驗
[00:05:25.800 --> 00:05:27.800]  就是他在肚子餓的時候
[00:05:27.800 --> 00:05:28.800]  在第十章說
[00:05:28.800 --> 00:05:30.800]  去琉藏祈禱 雲遊障礙
[00:05:30.800 --> 00:05:32.800]  見到一個圖畫是怎樣的
[00:05:32.800 --> 00:05:34.800]  從天降下的瀑布
[00:05:34.800 --> 00:05:36.800]  有很多的動物在上面
[00:05:36.800 --> 00:05:38.800]  那些動物在以色列人眼中
[00:05:38.800 --> 00:05:40.800]  有很多是不潔的
[00:05:40.800 --> 00:05:42.800]  然後三次天上有聲音說
[00:05:42.800 --> 00:05:45.800]  彼得起來弄了東西吃
[00:05:45.800 --> 00:05:46.800]  彼得就說
[00:05:46.800 --> 00:05:48.800]  不行的 我自小到現在
[00:05:48.800 --> 00:05:50.800]  都沒有吃過這些不潔的東西
[00:05:50.800 --> 00:05:52.800]  聲音就告訴他
[00:05:52.800 --> 00:05:54.800]  你不要看它不潔
[00:05:54.800 --> 00:05:55.800]  我潔淨了的東西
[00:05:55.800 --> 00:05:57.800]  你不要視為不潔
[00:05:57.800 --> 00:05:58.800]  其實呢
[00:05:58.800 --> 00:06:00.800]  如果我們只是看這個圖畫
[00:06:00.800 --> 00:06:02.800]  我們就不會
[00:06:02.800 --> 00:06:04.800]  彼得都沒有按字面理解的
[00:06:04.800 --> 00:06:06.800]  他說見到一條龍蝦
[00:06:06.800 --> 00:06:07.800]  煮來吃就吃
[00:06:07.800 --> 00:06:08.800]  見到一條蛇煮來吃
[00:06:08.800 --> 00:06:10.800]  他不是這樣理解的
[00:06:10.800 --> 00:06:11.800]  他只是不太明白
[00:06:11.800 --> 00:06:12.800]  但這幅圖畫
[00:06:12.800 --> 00:06:14.800]  馬上就有一個解釋
[00:06:14.800 --> 00:06:16.800]  因為接著有一個人
[00:06:16.800 --> 00:06:18.800]  就是由哥尼留這個
[00:06:18.800 --> 00:06:20.800]  外方人羅馬觀
[00:06:20.800 --> 00:06:22.800]  去到他那裏找他
[00:06:22.800 --> 00:06:23.800]  告訴他有天使
[00:06:23.800 --> 00:06:25.800]  跟哥尼留這位主人說
[00:06:25.800 --> 00:06:27.800]  請他去他家
[00:06:27.800 --> 00:06:29.800]  於是彼得就去了他家
[00:06:29.800 --> 00:06:30.800]  就講道
[00:06:30.800 --> 00:06:31.800]  分享信息
[00:06:31.800 --> 00:06:33.800]  於是在那一次裏
[00:06:33.800 --> 00:06:35.800]  他一家人就信了
[00:06:35.800 --> 00:06:36.800]  有聖靈的降臨
[00:06:36.800 --> 00:06:37.800]  印證
[00:06:37.800 --> 00:06:38.800]  所以他才明白
[00:06:38.800 --> 00:06:39.800]  這幅圖畫的意思
[00:06:39.800 --> 00:06:40.800]  這幅圖像就說
[00:06:40.800 --> 00:06:42.800]  原來在以色列人眼中
[00:06:42.800 --> 00:06:44.800]  外邦人是不潔的
[00:06:44.800 --> 00:06:46.800]  就好像這幅圖像的不潔
[00:06:46.800 --> 00:06:47.800]  但神說
[00:06:47.800 --> 00:06:50.800]  他現在的福音要傳到外邦
[00:06:50.800 --> 00:06:51.800]  那些不潔的人
[00:06:51.800 --> 00:06:52.800]  在以色列人眼中
[00:06:52.800 --> 00:06:54.800]  不配受恩典的人
[00:06:54.800 --> 00:06:56.800]  現在都可以領受恩典
[00:06:56.800 --> 00:06:58.800]  這幅圖像應該這樣理解
[00:06:58.800 --> 00:07:01.800]  按照當時事件的發生
[00:07:01.800 --> 00:07:03.800]  所以其實有很多時候
[00:07:03.800 --> 00:07:05.800]  我們領受這幅圖像
[00:07:05.800 --> 00:07:07.800]  在書裏面講的圖
[00:07:07.800 --> 00:07:08.800]  我們要將它
[00:07:08.800 --> 00:07:09.800]  有一個真實的現象
[00:07:09.800 --> 00:07:11.800]  要將它解釋
[00:07:11.800 --> 00:07:14.800]  所以我們看看第十二章
[00:07:14.800 --> 00:07:16.800]  講什麼
[00:07:16.800 --> 00:07:18.800]  這張聖經
[00:07:18.800 --> 00:07:19.800]  我將它分為幾段
[00:07:19.800 --> 00:07:21.800]  先看看結構
[00:07:21.800 --> 00:07:23.800]  我們要更容易理解
[00:07:23.800 --> 00:07:25.800]  它分為五段
[00:07:25.800 --> 00:07:28.800]  最初那三節
[00:07:28.800 --> 00:07:31.800]  講天上有一個異象
[00:07:31.800 --> 00:07:32.800]  主要有兩個主角
[00:07:32.800 --> 00:07:34.800]  龍和虎人
[00:07:34.800 --> 00:07:36.800]  天上的
[00:07:36.800 --> 00:07:39.800]  第二段第四第六節
[00:07:39.800 --> 00:07:40.800]  講地上
[00:07:40.800 --> 00:07:42.800]  龍和虎人落地
[00:07:42.800 --> 00:07:44.800]  那裏又打仗
[00:07:44.800 --> 00:07:46.800]  天上發生一幕
[00:07:46.800 --> 00:07:48.800]  地上又一幕
[00:07:48.800 --> 00:07:50.800]  通常天上那一幕
[00:07:50.800 --> 00:07:52.800]  才是最終極的
[00:07:52.800 --> 00:07:54.800]  地上那一幕
[00:07:54.800 --> 00:07:56.800]  其實我們要再解釋
[00:07:56.800 --> 00:07:59.800]  第三段七至九節
[00:07:59.800 --> 00:08:00.800]  又回到天上
[00:08:00.800 --> 00:08:01.800]  又有一個爭戰
[00:08:01.800 --> 00:08:03.800]  這次是龍和米加勒
[00:08:03.800 --> 00:08:05.800]  即是天使打仗
[00:08:05.800 --> 00:08:07.800]  第五段
[00:08:07.800 --> 00:08:09.800]  講地上又有一個爭戰
[00:08:09.800 --> 00:08:10.800]  講龍和虎人
[00:08:10.800 --> 00:08:11.800]  在這五段中間
[00:08:11.800 --> 00:08:12.800]  第四段
[00:08:12.800 --> 00:08:15.800]  就是我們今天最想講的這段經文
[00:08:15.800 --> 00:08:17.800]  聽到一個宣告的聲音
[00:08:17.800 --> 00:08:21.800]  德勝的聲音宣告了
[00:08:21.800 --> 00:08:23.800]  所以我們試試這樣讀好不好
[00:08:23.800 --> 00:08:26.800]  我想請姊妹讀第一段
[00:08:26.800 --> 00:08:27.800]  弟兄讀第二段
[00:08:27.800 --> 00:08:29.800]  即是姊妹讀天上
[00:08:29.800 --> 00:08:31.800]  弟兄讀地上
[00:08:31.800 --> 00:08:33.800]  第三段姊妹再讀天上
[00:08:33.800 --> 00:08:36.800]  第四段我們一起讀
[00:08:36.800 --> 00:08:37.800]  第五段
[00:08:37.800 --> 00:08:39.800]  請弟兄讀地上
[00:08:39.800 --> 00:08:42.800]  我們試試讀這章成經好不好
[00:08:42.800 --> 00:08:43.800]  請
[00:08:43.800 --> 00:08:45.800]  我們一起讀這段
[00:08:45.800 --> 00:08:48.800]  我聽見從天上有大聲音說
[00:08:48.800 --> 00:08:51.800]  我神的救恩、能力、國道
[00:08:51.800 --> 00:08:53.800]  並祂基督的權柄
[00:08:53.800 --> 00:08:55.800]  現在都來到了
[00:08:55.800 --> 00:08:58.800]  因為那在我們面前
[00:08:58.800 --> 00:09:01.800]  晝夜控告我們弟兄的
[00:09:01.800 --> 00:09:03.800]  已經被摔下去了
[00:09:03.800 --> 00:09:05.800]  弟兄勝過他
[00:09:05.800 --> 00:09:07.800]  是因羔羊的血
[00:09:07.800 --> 00:09:10.800]  和自己所見證的道
[00:09:10.800 --> 00:09:12.800]  他們雖至於死
[00:09:12.800 --> 00:09:14.800]  也不愛惜成名
[00:09:14.800 --> 00:09:17.800]  所以諸天和住在其中的
[00:09:17.800 --> 00:09:19.800]  你們都快樂吧
[00:09:19.800 --> 00:09:22.800]  此時地與海有和了
[00:09:22.800 --> 00:09:24.800]  因為魔鬼知道
[00:09:24.800 --> 00:09:26.800]  自己的時候不多
[00:09:26.800 --> 00:09:28.800]  就氣憤憤的
[00:09:28.800 --> 00:09:30.800]  下到你們那裡去了
[00:09:30.800 --> 00:09:31.800]  弟兄
[00:09:31.800 --> 00:09:34.800]  其實故事未完
[00:09:34.800 --> 00:09:35.800]  第十三章是說
[00:09:35.800 --> 00:09:38.800]  海和陸地出現兩隻猛獸
[00:09:38.800 --> 00:09:40.800]  今天說不了那麼多
[00:09:40.800 --> 00:09:42.800]  我們先看這裏
[00:09:42.800 --> 00:09:43.800]  剛才看下去
[00:09:43.800 --> 00:09:44.800]  你的感覺是什麼呢
[00:09:44.800 --> 00:09:46.800]  他說什麼呢
[00:09:46.800 --> 00:09:48.800]  他說什麼呢
[00:09:48.800 --> 00:09:50.800]  我們一起讀那三節就清楚一點
[00:09:50.800 --> 00:09:54.800]  其他環繞那三節周圍的東西
[00:09:54.800 --> 00:09:56.800]  好像很奇怪
[00:09:56.800 --> 00:09:58.800]  這是一種天啟文學的方法
[00:09:58.800 --> 00:10:00.800]  去表達他想說的話的訊息
[00:10:00.800 --> 00:10:04.800]  我未必有機會說完所有的細節
[00:10:04.800 --> 00:10:07.800]  但我想大家捉住一個大圖
[00:10:07.800 --> 00:10:09.800]  主要是說天上的打仗
[00:10:09.800 --> 00:10:11.800]  龍和虎人
[00:10:11.800 --> 00:10:12.800]  主要是兩個
[00:10:12.800 --> 00:10:15.800]  中間第三段是說龍和米加勒
[00:10:15.800 --> 00:10:20.800]  但最主要是說龍和虎人之間的爭戰
[00:10:20.800 --> 00:10:24.800]  龍反而是清楚的
[00:10:24.800 --> 00:10:30.800]  因為後面在第九節已經有一個介紹
[00:10:30.800 --> 00:10:33.800]  大龍就是那個古蛇
[00:10:33.800 --> 00:10:34.800]  名叫魔鬼
[00:10:34.800 --> 00:10:35.800]  又叫撒旦
[00:10:35.800 --> 00:10:36.800]  是迷惑普天下的
[00:10:36.800 --> 00:10:39.800]  他已經告訴我們
[00:10:39.800 --> 00:10:41.800]  這個所謂龍或魔蛇
[00:10:41.800 --> 00:10:44.800]  有些分裂的發言叫魔蛇或類龍
[00:10:44.800 --> 00:10:49.800]  其實是那個古蛇
[00:10:49.800 --> 00:10:50.800]  名叫魔鬼
[00:10:50.800 --> 00:10:51.800]  又叫撒旦
[00:10:51.800 --> 00:10:53.800]  魔鬼 撒旦 古蛇
[00:10:53.800 --> 00:10:56.800]  這些形稱對於猶太人來說
[00:10:56.800 --> 00:10:58.800]  其實是知道是什麼
[00:10:58.800 --> 00:10:59.800]  我們也知道
[00:10:59.800 --> 00:11:00.800]  古蛇
[00:11:00.800 --> 00:11:02.800]  你們想到什麼
[00:11:02.800 --> 00:11:04.800]  想到創世紀第三章
[00:11:04.800 --> 00:11:08.800]  和有畫夏娃那條蛇
[00:11:08.800 --> 00:11:10.800]  其實是他
[00:11:10.800 --> 00:11:12.800]  但如果用不同的形容詞
[00:11:12.800 --> 00:11:13.800]  不同的名字去稱呼他
[00:11:13.800 --> 00:11:15.800]  撒旦或魔鬼
[00:11:15.800 --> 00:11:17.800]  我們知道在聖經裡
[00:11:17.800 --> 00:11:18.800]  舊曰到新曰
[00:11:18.800 --> 00:11:19.800]  在福音書裡
[00:11:19.800 --> 00:11:21.800]  舊曰裡出現了很多次
[00:11:21.800 --> 00:11:23.800]  說他和神敵對
[00:11:23.800 --> 00:11:24.800]  那個敵人
[00:11:24.800 --> 00:11:27.800]  和耶穌基督有很多對抗
[00:11:27.800 --> 00:11:31.800]  所以龍這個角色似乎是相當清楚
[00:11:31.800 --> 00:11:33.800]  由古到今
[00:11:33.800 --> 00:11:34.800]  大家要注意
[00:11:34.800 --> 00:11:35.800]  大家讀的時候
[00:11:35.800 --> 00:11:37.800]  第一段 第二段 第三段 四段這樣讀
[00:11:37.800 --> 00:11:41.800]  大家注意其實是一個異象的圖畫
[00:11:41.800 --> 00:11:45.800]  他不一定是按時序的
[00:11:45.800 --> 00:11:46.800]  即是說第一段先發生
[00:11:46.800 --> 00:11:48.800]  之後才發生第二段
[00:11:48.800 --> 00:11:51.800]  其實可能是用不同的角度去說同一件事
[00:11:51.800 --> 00:11:53.800]  這樣看會更清楚
[00:11:53.800 --> 00:11:55.800]  從不同的角度去看同一件事
[00:11:55.800 --> 00:11:59.800]  我想比較困難的就是那個婦人
[00:11:59.800 --> 00:12:01.800]  即是什麼 她是誰
[00:12:01.800 --> 00:12:03.800]  很多筆墨去形容她
[00:12:03.800 --> 00:12:04.800]  但其實她是什麼
[00:12:04.800 --> 00:12:05.800]  她是誰 哪一位
[00:12:05.800 --> 00:12:07.800]  或者象徵著什麼
[00:12:07.800 --> 00:12:08.800]  我們這樣想
[00:12:08.800 --> 00:12:11.800]  我發覺其實在這個中間
[00:12:11.800 --> 00:12:15.800]  其實婦人是不適宜用一個歷史裡的一個人物
[00:12:15.800 --> 00:12:18.800]  或者是一個群體去形容她
[00:12:18.800 --> 00:12:20.800]  即是某一個時刻的某一個
[00:12:20.800 --> 00:12:22.800]  因為她好像橫跨歷史那樣
[00:12:22.800 --> 00:12:24.800]  我先說一下為什麼
[00:12:24.800 --> 00:12:27.800]  譬如說那裡一開始就說
[00:12:27.800 --> 00:12:29.800]  那個婦人生披日
[00:12:29.800 --> 00:12:30.800]  可能先清楚一點
[00:12:30.800 --> 00:12:33.800]  第五節就說那個婦人生了一個兒子
[00:12:33.800 --> 00:12:34.800]  男孩子
[00:12:34.800 --> 00:12:37.800]  是將來要用鐵匠核管萬國的
[00:12:37.800 --> 00:12:41.800]  這個 大家覺得這個應該說誰
[00:12:41.800 --> 00:12:42.800]  耶穌
[00:12:42.800 --> 00:12:43.800]  大家很厲害
[00:12:43.800 --> 00:12:46.800]  一想到耶穌 為什麼
[00:12:46.800 --> 00:12:49.800]  因為是有一個傳統的
[00:12:49.800 --> 00:12:51.800]  以色列人有一個傳統的
[00:12:51.800 --> 00:12:55.800]  在詩篇第二篇第八第九節
[00:12:55.800 --> 00:12:57.800]  我稍後看一看經文
[00:12:57.800 --> 00:12:58.800]  不會詳細解釋
[00:12:58.800 --> 00:12:59.800]  大家知道是有一個
[00:12:59.800 --> 00:13:01.800]  即是以色列人有一個元氣的
[00:13:01.800 --> 00:13:04.800]  那裡是一個彌賽斯 即是預告的詩
[00:13:04.800 --> 00:13:08.800]  就是說當這個王大衛被迫害的時候
[00:13:08.800 --> 00:13:11.800]  他預告將來會有一個新的王的出現
[00:13:11.800 --> 00:13:13.800]  他說這個王是怎樣的
[00:13:13.800 --> 00:13:14.800]  我求你
[00:13:14.800 --> 00:13:16.800]  我將列國設立為基業
[00:13:16.800 --> 00:13:18.800]  將地極設立為財源產
[00:13:18.800 --> 00:13:20.800]  你必用鐵匠打破他們
[00:13:20.800 --> 00:13:22.800]  你必將他們如同搖撞的瓦器
[00:13:22.800 --> 00:13:23.800]  即是摔碎
[00:13:23.800 --> 00:13:26.800]  一個權柄統管萬國的
[00:13:26.800 --> 00:13:28.800]  那位這樣的王
[00:13:28.800 --> 00:13:30.800]  所以用這樣的形象去看
[00:13:30.800 --> 00:13:32.800]  這個應該就是耶穌基督
[00:13:32.800 --> 00:13:34.800]  這個男孩子
[00:13:34.800 --> 00:13:35.800]  如果這樣看的話
[00:13:35.800 --> 00:13:37.800]  那婦人就是誰
[00:13:37.800 --> 00:13:39.800]  很自然就是瑪利亞
[00:13:39.800 --> 00:13:41.800]  生了她
[00:13:41.800 --> 00:13:42.800]  看瑪利亞就很奇怪
[00:13:42.800 --> 00:13:44.800]  瑪利亞這麼有趣
[00:13:44.800 --> 00:13:46.800]  身披日頭腳踏月亮
[00:13:46.800 --> 00:13:48.800]  頭戴十二星的冠冕
[00:13:48.800 --> 00:13:50.800]  從來沒有瑪利亞這樣的形象出現過
[00:13:50.800 --> 00:13:53.800]  在聖經或其他典文文獻裡
[00:13:53.800 --> 00:13:54.800]  沒有這樣出現過
[00:13:54.800 --> 00:13:56.800]  所以這個其實本身
[00:13:56.800 --> 00:14:02.800]  應該不是這樣理解
[00:14:02.800 --> 00:14:04.800]  甚至到第十七節
[00:14:04.800 --> 00:14:06.800]  那裡有這樣的說法
[00:14:06.800 --> 00:14:08.800]  他就說龍向兩個婦人發怒
[00:14:08.800 --> 00:14:11.800]  就和其餘的兒女爭戰
[00:14:11.800 --> 00:14:13.800]  那些兒女就是守神誡命
[00:14:13.800 --> 00:14:15.800]  為耶穌作見證的
[00:14:15.800 --> 00:14:16.800]  如果這樣說的話
[00:14:16.800 --> 00:14:18.800]  更加不會是瑪利亞
[00:14:18.800 --> 00:14:21.800]  瑪利亞哪有這麼多兒子
[00:14:21.800 --> 00:14:23.800]  一定不是按字面解釋
[00:14:23.800 --> 00:14:27.800]  但他可以有指出瑪利亞的成份
[00:14:27.800 --> 00:14:28.800]  為什麼要這樣說呢
[00:14:28.800 --> 00:14:30.800]  是因為
[00:14:30.800 --> 00:14:31.800]  為什麼呢
[00:14:31.800 --> 00:14:35.800]  他說這個婦人龍
[00:14:35.800 --> 00:14:38.800]  就要站在將來生產的婦人面前
[00:14:38.800 --> 00:14:39.800]  等她生產之後
[00:14:39.800 --> 00:14:41.800]  要親吃她的孩子
[00:14:41.800 --> 00:14:42.800]  他說這一句
[00:14:42.800 --> 00:14:44.800]  其實這句也是象徵的說話
[00:14:44.800 --> 00:14:46.800]  他在說什麼呢
[00:14:46.800 --> 00:14:48.800]  他說原來他在說
[00:14:48.800 --> 00:14:51.800]  耶穌基督出生之後
[00:14:51.800 --> 00:14:52.800]  其實魔鬼用盡千方百計
[00:14:52.800 --> 00:14:55.800]  要逼害她
[00:14:55.800 --> 00:14:57.800]  我可以這樣看
[00:14:57.800 --> 00:15:01.800]  這個婦人其實可以集合
[00:15:01.800 --> 00:15:04.800]  是一個集合的象徵
[00:15:04.800 --> 00:15:05.800]  第一樣東西
[00:15:05.800 --> 00:15:07.800]  他集合了夏娃這個女性
[00:15:07.800 --> 00:15:10.800]  因為她是最初被蛇誘惑的
[00:15:10.800 --> 00:15:12.800]  她有份在裡面
[00:15:12.800 --> 00:15:14.800]  和這條龍有份的關係
[00:15:14.800 --> 00:15:15.800]  爭戰裡面
[00:15:15.800 --> 00:15:17.800]  就是蛇首先向她發出誘惑
[00:15:17.800 --> 00:15:18.800]  第二
[00:15:18.800 --> 00:15:21.800]  這個婦人也可以指向
[00:15:21.800 --> 00:15:23.800]  整個以色列民族
[00:15:23.800 --> 00:15:24.800]  就是神的選民
[00:15:24.800 --> 00:15:25.800]  神的選民
[00:15:25.800 --> 00:15:26.800]  為什麼呢
[00:15:26.800 --> 00:15:28.800]  因為那裡說她腳踏
[00:15:28.800 --> 00:15:30.800]  就是頭戴十二星的冠冕
[00:15:30.800 --> 00:15:32.800]  其實這個說法
[00:15:32.800 --> 00:15:33.800]  在以色列人
[00:15:33.800 --> 00:15:34.800]  在舊約裡面
[00:15:34.800 --> 00:15:36.800]  其實是有這樣的傳統的
[00:15:36.800 --> 00:15:38.800]  就是在創世紀裡面
[00:15:38.800 --> 00:15:40.800]  應該是第三十七章
[00:15:40.800 --> 00:15:41.800]  第九節
[00:15:41.800 --> 00:15:44.800]  說約瑟發了一個夢
[00:15:44.800 --> 00:15:46.800]  這個夢是說他的將來
[00:15:46.800 --> 00:15:48.800]  那個夢是說什麼呢
[00:15:48.800 --> 00:15:51.800]  他說我告訴
[00:15:51.800 --> 00:15:53.800]  後來他又做了一個夢
[00:15:53.800 --> 00:15:54.800]  告訴他的哥哥
[00:15:54.800 --> 00:15:55.800]  我又做了一個夢
[00:15:55.800 --> 00:15:56.800]  夢見什麼呢
[00:15:56.800 --> 00:15:58.800]  太陽月亮和十一個星
[00:15:58.800 --> 00:15:59.800]  向我下拜
[00:15:59.800 --> 00:16:00.800]  就是說
[00:16:00.800 --> 00:16:02.800]  這個在猶太人的
[00:16:02.800 --> 00:16:03.800]  以色列人的歷史裡面
[00:16:03.800 --> 00:16:05.800]  在他們的傳統中間
[00:16:05.800 --> 00:16:07.800]  有時候他會將十二個星
[00:16:07.800 --> 00:16:09.800]  代表著十二個支派
[00:16:09.800 --> 00:16:11.800]  所以這個集合了
[00:16:11.800 --> 00:16:13.800]  以色列整個民族
[00:16:13.800 --> 00:16:14.800]  神的選民的含義
[00:16:14.800 --> 00:16:15.800]  在中間來的
