
[00:00:00.000 --> 00:00:04.080]  要請大家再次低頭,我們一起祈禱
[00:02:16.940 --> 00:02:18.340]  就是開關的按鈕
[00:02:18.620 --> 00:02:22.740]  在電梯慢慢下去二樓的時候,有人出電梯
[00:02:22.740 --> 00:02:25.220]  覺得奇怪,怎麼這麼有趣,出電梯
[00:02:25.220 --> 00:02:29.040]  出了電梯之後,電梯不是直落地下
[00:02:29.040 --> 00:02:31.440]  而是反過來向上
[00:02:31.440 --> 00:02:36.160]  於是有一位站在我對面的
[00:02:36.160 --> 00:02:37.720]  就指著我說
[00:02:37.720 --> 00:02:39.720]  「為什麼你不按電梯啊?」
[00:02:39.720 --> 00:02:42.220]  「啊?不是我不按電梯啊」
[00:02:42.220 --> 00:02:44.900]  應該這麼說,不只是我不按電梯
[00:02:44.900 --> 00:02:47.020]  是我們每個人進電梯的時候
[00:02:47.020 --> 00:02:49.520]  都沒有按"G"字的地下
[00:02:49.520 --> 00:02:54.660]  我相信大家進電梯的時候
[00:02:54.660 --> 00:02:56.280]  電梯是向下的,是嗎?
[00:02:56.280 --> 00:02:59.740]  所以大家都沒有想過要按"G"字
[00:02:59.740 --> 00:03:02.380]  於是當二樓有人出了電梯之後
[00:03:02.380 --> 00:03:04.560]  電梯完成了它的任務
[00:03:04.560 --> 00:03:07.700]  自然就要向上,來升
[00:03:07.700 --> 00:03:10.380]  然後我聽到在電梯裡面
[00:03:10.380 --> 00:03:13.320]  有人大大聲說著電話
[00:03:13.320 --> 00:03:16.080]  「嘿!那些人沒有按電梯啊」
[00:03:16.080 --> 00:03:19.580]  「搞得我游電梯河浪費了時間」
[00:03:19.580 --> 00:03:22.000]  我聽到,有些人覺得很無奈
[00:03:22.000 --> 00:03:26.900]  好像自己對號入座,好像在說我
[00:03:26.900 --> 00:03:29.620]  這件事雖然有點無理取鬧
[00:03:29.620 --> 00:03:32.620]  不過都是一些無傷大雁的事情
[00:03:32.620 --> 00:03:34.460]  一笑自知
[00:03:34.460 --> 00:03:38.340]  不過如果無理取鬧的人掌控了你的一切
[00:03:38.340 --> 00:03:40.780]  包括你的姓名
[00:03:40.780 --> 00:03:43.320]  你家人的姓名
[00:03:43.320 --> 00:03:44.940]  還有你的財產
[00:03:44.940 --> 00:03:47.720]  你又可以怎樣面對呢?
[00:03:47.720 --> 00:03:49.380]  剛才《雙鯉唯愛》讀出
[00:03:49.380 --> 00:03:51.200]  今天我為大家選了《經文》
[00:03:51.200 --> 00:03:55.240]  《但願你輸》的第二章,一至十九節
[00:03:55.240 --> 00:03:58.660]  《經文》告訴我們,尼布格尼撒王
[00:03:58.660 --> 00:04:03.920]  因為當時尼布格尼撒王已經攻打耶路撒冷城
[00:04:03.920 --> 00:04:09.420]  他將猶太裡面的君王和貴酒
[00:04:09.420 --> 00:04:13.180]  擄到了巴比倫
[00:04:13.180 --> 00:04:17.340]  尼布格尼撒王晚上發了很多夢
[00:04:17.340 --> 00:04:20.540]  這些夢令他很不安寧
[00:04:20.540 --> 00:04:22.300]  亦都睡得不好
[00:04:22.300 --> 00:04:24.860]  他心裡很受困擾
[00:04:24.860 --> 00:04:26.900]  不知道他是故意
[00:04:26.900 --> 00:04:31.140]  還是他起床的時候忘記了這些夢
[00:04:31.140 --> 00:04:34.340]  只知道這些夢令他很困擾
[00:04:34.340 --> 00:04:36.760]  坐不安,站不下,睡不著
[00:04:36.760 --> 00:04:39.340]  於是他召來他的顧問團
[00:04:39.340 --> 00:04:42.540]  為他排難,解困
[00:04:42.540 --> 00:04:44.620]  這些顧問團包括
[00:04:44.620 --> 00:04:47.460]  在巴比倫的術士、巫師、
[00:04:47.460 --> 00:04:51.100]  聖上家、占卜家、哲學家、玄家等等
[00:04:51.100 --> 00:04:53.980]  顧問團成員回答皇上
[00:04:53.980 --> 00:04:58.260]  「我皇萬歲,告訴我們你發了什麼夢」
[00:04:58.260 --> 00:05:00.700]  「我們便可以為你解釋」
[00:05:00.700 --> 00:05:02.620]  尼布格尼撒王回答
[00:05:02.620 --> 00:05:04.340]  「我決定了」
[00:05:04.340 --> 00:05:07.140]  「如果你們能夠說出我的夢」
[00:05:07.140 --> 00:05:09.020]  「以及對這些夢的解釋」
[00:05:09.020 --> 00:05:12.380]  「你們便會得到很多賞賜和尊榮」
[00:05:12.380 --> 00:05:15.540]  「如果你說不出的話」
[00:05:15.540 --> 00:05:18.100]  「我就會將你們的領事處死」
[00:05:18.100 --> 00:05:21.140]  「而你們的房屋將會成為糞堆」
[00:05:21.140 --> 00:05:23.500]  「現在就告訴我吧」
[00:05:23.500 --> 00:05:27.420]  「我想做的夢和夢的解釋是怎樣」
[00:05:27.420 --> 00:05:31.500]  尼布格尼撒王這番話很可怕
[00:05:31.500 --> 00:05:34.580]  領事是其中一種很殘酷的刑罰
[00:05:34.580 --> 00:05:38.020]  劊子手會用一把小小的刀
[00:05:38.020 --> 00:05:42.340]  將受刑者的皮和肉一塊一塊割出來
[00:05:42.340 --> 00:05:47.420]  目的是延長當事人受苦和死亡的時間
[00:05:47.420 --> 00:05:51.500]  可以由數小時至三日不等
[00:05:51.500 --> 00:05:56.500]  而如果劊子手因為手勢不太好
[00:05:56.500 --> 00:05:59.340]  讓受刑者很快便死了的話
[00:05:59.340 --> 00:06:03.060]  這個劊子手也有可能受罰
[00:06:03.060 --> 00:06:04.860]  《列寧經文》更加暗示
[00:06:04.860 --> 00:06:09.300]  受刑者的家人也會受到牽連
[00:06:09.300 --> 00:06:13.620]  雖然聽到尼布格尼撒王這番很可怕的說話
[00:06:13.620 --> 00:06:16.420]  但顧問團的成員仍然很冷靜
[00:06:16.420 --> 00:06:20.620]  很小心翼翼地請求皇上將夢的來龍去講出
[00:06:20.620 --> 00:06:25.180]  然後他們便可以為皇解夢
[00:06:25.180 --> 00:06:27.660]  尼布格尼撒王在第八節的回應中
[00:06:27.660 --> 00:06:31.620]  表達出他認為這班顧問
[00:06:31.620 --> 00:06:35.740]  都是在串通去欺騙他
[00:06:35.740 --> 00:06:38.420]  拖延時間在耍他
[00:06:38.420 --> 00:06:42.500]  要他講出夢的內容才可以講解
[00:06:42.500 --> 00:06:44.700]  這位皇帝認為
[00:06:44.700 --> 00:06:48.300]  顧問團如果你有真的本事
[00:06:48.300 --> 00:06:51.100]  根本就不需要去講任何東西
[00:06:51.100 --> 00:06:54.740]  他們就能夠解釋夢境
[00:06:54.740 --> 00:06:57.740]  不能夠講出夢的內容和解釋
[00:06:57.740 --> 00:06:59.780]  只有一個後果
[00:06:59.780 --> 00:07:03.180]  就是被判處極刑
[00:07:03.180 --> 00:07:04.260]  聽到這裡
[00:07:04.260 --> 00:07:08.020]  不知道大家對尼布格尼撒王有什麼感覺呢
[00:07:08.020 --> 00:07:10.620]  我看到一個很無理取鬧的人
[00:07:10.620 --> 00:07:11.940]  一個暴君
[00:07:11.940 --> 00:07:14.940]  一個不可理喻的掌權者
[00:07:14.940 --> 00:07:16.860]  難怪中國人有一句說話
[00:07:16.860 --> 00:07:19.020]  叛君如叛虎
[00:07:19.020 --> 00:07:21.100]  不知道老虎何時犯惡
[00:07:21.100 --> 00:07:23.220]  吃了你
[00:07:23.220 --> 00:07:25.220]  如果你是顧問團裡的成員
[00:07:25.220 --> 00:07:28.740]  你會怎樣去面對呢
[00:07:28.740 --> 00:07:33.820]  這些顧問團竟然很勇敢直接說
[00:07:33.820 --> 00:07:37.780]  沒有一個人可以達到皇上的期望
[00:07:37.780 --> 00:07:42.740]  而且從來沒有一個皇帝會作出這樣的要求
[00:07:42.740 --> 00:07:46.380]  當然是暗示你多麼不可理喻
[00:07:46.380 --> 00:07:49.700]  還說除了是神靈
[00:07:49.700 --> 00:07:52.300]  沒有人為皇解釋
[00:07:52.300 --> 00:07:57.300]  可惜神靈不住在人間
[00:07:57.300 --> 00:07:59.540]  尼布格尼撒王聽到這裡
[00:07:59.540 --> 00:08:01.540]  火都燃起了
[00:08:01.540 --> 00:08:04.380]  聖經說他大大震怒
[00:08:04.380 --> 00:08:08.260]  當然一國之君被人揶揄
[00:08:08.260 --> 00:08:11.060]  還說他的要求很過分
[00:08:11.060 --> 00:08:12.620]  暗揶揄我不可理喻
[00:08:12.620 --> 00:08:13.460]  好吧
[00:08:13.460 --> 00:08:15.620]  我就不可理喻給你看
[00:08:15.620 --> 00:08:20.020]  尼布格尼撒王下令要殺光巴比倫所有的智慧人
[00:08:20.020 --> 00:08:22.220]  包括所有顧問團的成員
[00:08:22.220 --> 00:08:25.300]  連做建集生的丹爾尼
[00:08:25.300 --> 00:08:28.540]  和他的朋友都要被搜捕追殺
[00:08:28.540 --> 00:08:30.260]  為什麼我說他是建集生呢
[00:08:30.260 --> 00:08:33.300]  因為上次我說第一章的時候
[00:08:33.300 --> 00:08:34.700]  丹爾是猶太人
[00:08:34.700 --> 00:08:36.540]  他被擄到巴比倫
[00:08:36.540 --> 00:08:38.260]  他當然是奴隸
[00:08:38.260 --> 00:08:41.460]  不過他被選出來
[00:08:41.460 --> 00:08:43.300]  在當中學習
[00:08:43.300 --> 00:08:45.860]  希望三年之後他會被選中
[00:08:45.860 --> 00:08:52.940]  成為皇帝身邊服侍的官員
[00:08:52.940 --> 00:08:56.020]  所以他現在是做建集生
[00:08:56.020 --> 00:08:57.300]  死到臨頭
[00:08:57.300 --> 00:09:02.860]  但他仍然很冷靜地查明了解發生什麼事
[00:09:02.860 --> 00:09:05.780]  當他知道尼布格尼撒王的要求之後
[00:09:05.780 --> 00:09:08.460]  就知道他們所面對的困境
[00:09:08.460 --> 00:09:13.660]  不是以他的才智就可以解決
[00:09:13.660 --> 00:09:16.260]  他祈禱求上帝憐憫
[00:09:16.260 --> 00:09:20.140]  於是他更加找來他三個朋友
[00:09:20.140 --> 00:09:23.180]  一起被擄來做建集生的三個朋友
[00:09:23.180 --> 00:09:25.300]  一起為這件事來禱告
[00:09:25.300 --> 00:09:27.420]  求上帝施恩
[00:09:27.420 --> 00:09:28.740]  丹爾你知道
[00:09:28.740 --> 00:09:31.860]  只有上帝願意顯明夢的內容
[00:09:31.860 --> 00:09:33.460]  以及夢的解釋
[00:09:33.460 --> 00:09:34.260]  他
[00:09:34.260 --> 00:09:35.340]  他的朋友
[00:09:35.340 --> 00:09:39.180]  以及巴比倫境內的智慧人
[00:09:39.180 --> 00:09:43.860]  才可以逃脫這次的災難
[00:09:43.860 --> 00:09:45.460]  在《丹爾利書》的第二章
[00:09:45.460 --> 00:09:46.460]  跟著的記載
[00:09:46.460 --> 00:09:49.940]  我們看到令人很欣慰的結果
[00:09:49.940 --> 00:09:51.820]  上帝去丹爾利啟示奧比
[00:09:51.820 --> 00:09:54.260]  以致他可以向尼布格尼撒王
[00:09:54.260 --> 00:09:58.220]  去解說夢的內容和夢的解釋
[00:09:58.220 --> 00:10:03.100]  丹爾你很清楚地向尼布格尼撒王去表白
[00:10:03.100 --> 00:10:06.740]  他之所以能夠達到他的期望和要求
[00:10:06.740 --> 00:10:10.060]  不是因為他的智慧個人
[00:10:10.060 --> 00:10:12.740]  而是天上的掌權者
[00:10:12.740 --> 00:10:15.700]  要讓尼布格尼撒王你去知道
[00:10:15.700 --> 00:10:18.500]  在夢裏面所見到的景象
[00:10:18.500 --> 00:10:20.740]  裏面究竟是甚麼意思
[00:10:20.740 --> 00:10:24.500]  以及將要發生甚麼事情
[00:10:24.500 --> 00:10:25.500]  換句話說
[00:10:25.500 --> 00:10:27.260]  不是我聰明
[00:10:27.260 --> 00:10:30.540]  而是萬物的掌權者要你知道
[00:10:30.540 --> 00:10:32.340]  所以才啟示給我
[00:10:32.340 --> 00:10:35.820]  讓我去轉告給你知道
[00:10:35.820 --> 00:10:38.860]  最近我有機會看到兩部電影
[00:10:38.860 --> 00:10:42.340]  一部的名字叫《沉默》
[00:10:42.340 --> 00:10:45.100]  另一部的名字叫《小屋》
[00:10:45.100 --> 00:10:47.940]  《沉默》這部電影固然會帶領
[00:10:47.940 --> 00:10:50.580]  觀眾對信仰
[00:10:50.580 --> 00:10:52.180]  對基督教的信仰
[00:10:52.180 --> 00:10:55.660]  再一次很深入地思考
[00:10:55.660 --> 00:10:58.620]  我究竟信的是甚麼呢
[00:10:58.620 --> 00:11:03.340]  當上帝不像《但義理書》所說的上帝
[00:11:03.340 --> 00:11:06.540]  即時回應人的禱告
[00:11:06.540 --> 00:11:09.380]  面對的苦難仍然緊跟著我們
[00:11:09.380 --> 00:11:11.700]  我們可以怎樣呢
[00:11:11.700 --> 00:11:13.780]  而上帝你還保持沉默
[00:11:13.780 --> 00:11:15.900]  一句話都不說
[00:11:15.900 --> 00:11:17.700]  在我的痛苦和困難裏面
[00:11:17.700 --> 00:11:22.620]  我仍然會否持守對上帝的信靠呢
[00:11:22.620 --> 00:11:28.260]  我會否懷疑上帝你是否真實的存在呢
[00:11:28.260 --> 00:11:30.900]  《小屋》這套電影
[00:11:30.900 --> 00:11:34.260]  講述當事人的女兒被人擄走
[00:11:34.260 --> 00:11:42.020]  最後只能找到女兒被遊論後的那件衣服
[00:11:42.020 --> 00:11:47.300]  它質問上帝為何要讓罪惡存在
[00:11:47.300 --> 00:11:52.180]  讓苦難淋到她和她的孩子身上
[00:11:52.180 --> 00:11:56.940]  這套影片試圖回應苦難為何會存在
[00:11:56.940 --> 00:11:59.780]  以及回應在苦難裏
[00:11:59.780 --> 00:12:04.140]  上帝如何與人同在同行
[00:12:04.140 --> 00:12:06.340]  這兩套電影似乎告訴我
[00:12:06.340 --> 00:12:11.820]  上帝不一定馬上回應人的祈禱
[00:12:11.820 --> 00:12:15.500]  不一定撤去我們的痛苦
[00:12:15.500 --> 00:12:17.380]  可能當我講到這裏的時候
[00:12:17.380 --> 00:12:20.620]  或許我們會有同感
[00:12:20.620 --> 00:12:24.020]  這或許會是我們很多人的經驗
[00:12:24.020 --> 00:12:28.420]  人有很大機會仍然在困苦中徘徊掙扎
[00:12:28.420 --> 00:12:32.780]  不像我們剛才所讀的《但義理書》所說
[00:12:32.780 --> 00:12:34.260]  禱告以後
[00:12:34.260 --> 00:12:36.620]  這個奧秘就在夜間異象之中
[00:12:36.620 --> 00:12:39.900]  去揭明給但義理
[00:12:39.900 --> 00:12:42.620]  因為我們的經驗裏很多時候
[00:12:42.620 --> 00:12:46.500]  都會在漫漫長夜裏等候
[00:12:46.500 --> 00:12:52.900]  事實上聖經都有很多這樣的描述和記載
[00:12:52.900 --> 00:13:00.380]  請後面的頂姐妹幫我將經文的powerpoint打出
[00:13:00.380 --> 00:13:03.780]  我想和大家讀幾段經文
[00:13:03.780 --> 00:13:07.860]  包括詩篇和哈伯谷書裏的經文
[00:13:07.860 --> 00:13:13.780]  詩篇在第69篇的第三節記載
[00:13:13.780 --> 00:13:17.820]  可能我沒有交代所以找不到
[00:13:17.820 --> 00:13:21.500]  大家可以聽我讀出和打開詩篇
[00:13:21.500 --> 00:13:25.260]  詩篇的第69篇
[00:13:25.260 --> 00:13:34.620]  詩篇的第69篇是大衛所讀的詩篇
[00:13:34.620 --> 00:13:37.900]  詩篇第69篇的第三節是這樣記載
[00:13:37.900 --> 00:13:40.740]  我因呼求困乏
[00:13:40.740 --> 00:13:42.780]  喉嚨發乾
[00:13:42.780 --> 00:13:44.700]  我因等候神
[00:13:44.700 --> 00:13:47.300]  眼睛失明
[00:13:47.300 --> 00:13:53.020]  明顯作者大衛他禱告了很久
[00:13:53.020 --> 00:13:57.060]  他仍然未得到上帝的回應和拯救
[00:13:57.060 --> 00:14:00.820]  他仍然在困苦當中
[00:14:00.820 --> 00:14:02.460]  於是第一節我們見到
[00:14:02.460 --> 00:14:04.940]  上帝求你救我
[00:14:04.940 --> 00:14:08.740]  因為縱水要淹沒我
[00:14:08.740 --> 00:14:12.020]  縱水是一個比喻的手法
[00:14:12.020 --> 00:14:18.140]  旁邊的困難就要將它淹沒
[00:14:18.140 --> 00:14:20.060]  在第16節他這樣說
[00:14:20.060 --> 00:14:22.580]  他仍然很耐心地在這個情況下
[00:14:22.580 --> 00:14:25.220]  他仍然很耐心地守著耶和華
[00:14:25.220 --> 00:14:26.940]  他說:耶和華啊耶和華
[00:14:26.940 --> 00:14:29.020]  求你應允我
[00:14:29.020 --> 00:14:31.980]  因為你的慈愛本為美好
[00:14:31.980 --> 00:14:34.180]  求你按你豐盛的憐憫
[00:14:34.180 --> 00:14:37.460]  轉回眷顧我
[00:14:37.460 --> 00:14:41.540]  另外在詩篇的130篇
[00:14:41.540 --> 00:14:44.060]  詩篇的130篇他這樣說
[00:14:44.060 --> 00:14:46.020]  我等候耶和華
[00:14:46.020 --> 00:14:47.940]  我的心等候
[00:14:47.940 --> 00:14:50.020]  我也是仰望他的華
[00:14:50.020 --> 00:14:51.540]  我的心等候主
[00:14:51.540 --> 00:14:54.660]  聖於守耶的等候天量
[00:14:54.660 --> 00:14:58.180]  聖於守耶的等候天量
[00:14:58.180 --> 00:15:00.020]  雖然站了很久
[00:15:00.020 --> 00:15:02.100]  上帝仍然沒有回應
[00:15:02.100 --> 00:15:06.140]  但仍然滿懷信心地等候上帝
[00:15:06.140 --> 00:15:07.860]  等候上帝
[00:15:07.860 --> 00:15:11.660]  仍然滿懷信心地等候上帝
[00:15:11.660 --> 00:15:15.820]  等候上帝他的回應
[00:15:15.820 --> 00:15:18.100]  在哈巴谷書的第一章第二節
[00:15:18.100 --> 00:15:20.540]  後面的powerpoint已經出了
[00:15:20.540 --> 00:15:23.940]  哈巴谷書的第一章第二節他這樣說
[00:15:23.940 --> 00:15:27.180]  其實哈巴谷書也是在
[00:15:27.180 --> 00:15:31.660]  巴比倫王來攻陷耶路撒冷的時候
[00:15:31.660 --> 00:15:34.380]  哈巴谷面對這些尼泊爾格尼撒人
[00:15:34.380 --> 00:15:35.980]  這些迦勒底人
[00:15:35.980 --> 00:15:39.900]  這些猶太人殘暴的對待的時候
[00:15:39.900 --> 00:15:42.820]  他向耶和華這樣禱告
[00:15:42.820 --> 00:15:45.940]  耶和華我呼求你不應允
[00:15:45.940 --> 00:15:47.780]  要到何時呢
[00:15:47.780 --> 00:15:49.980]  我向你呼喊暴力
[00:15:49.980 --> 00:15:52.260]  你還不拯救
[00:15:52.260 --> 00:15:55.060]  一章十三節他更加說
[00:15:55.060 --> 00:15:57.020]  你的眼目清潔
[00:15:57.020 --> 00:16:00.020]  不看邪惡 也不看奸惡
[00:16:00.020 --> 00:16:03.380]  為何你卻看著人行詭詐呢
[00:16:03.380 --> 00:16:06.220]  人吞滅給自己公義的人
[00:16:06.220 --> 00:16:11.340]  為何你保持沉默呢
[00:16:11.340 --> 00:16:15.900]  不過在哈巴谷等候上帝的回應的時候
[00:16:15.900 --> 00:16:21.180]  上帝回應哈巴谷的說話是怎樣呢
[00:16:21.180 --> 00:16:23.740]  就在第二章第三節
[00:16:23.740 --> 00:16:24.380]  上帝說
[00:16:24.380 --> 00:16:27.820]  看啊 惡人自高自大
[00:16:27.820 --> 00:16:29.220]  心不正直
[00:16:29.220 --> 00:16:33.180]  為二人必因他的信得生
[00:16:33.180 --> 00:16:38.100]  上帝仍然告訴我們
[00:16:38.100 --> 00:16:40.820]  我們因著對上帝的相信
[00:16:40.820 --> 00:16:44.500]  我們就能夠在我們的困難中得救
[00:16:44.500 --> 00:16:47.620]  最近我使用了一個網站的靈修經文
[00:16:47.620 --> 00:16:52.220]  作為我每天靈修的材料
[00:16:52.220 --> 00:16:56.500]  這個網站每天都會打一段經文出來給我
[00:16:56.500 --> 00:16:57.980]  不過首先聲明
[00:16:57.980 --> 00:16:59.380]  大家看到英文
[00:16:59.380 --> 00:17:00.740]  不是我英文厲害
[00:17:00.740 --> 00:17:04.100]  正因為我英文不好所以平常會看中文聖經
[00:17:04.100 --> 00:17:07.420]  但當一些經文看久了
[00:17:07.420 --> 00:17:11.900]  可能會令我們很習慣
[00:17:11.900 --> 00:17:15.660]  特別是當那天
[00:17:15.660 --> 00:17:16.660]  彈出這段經文
[00:17:16.660 --> 00:17:20.460]  魯加分為九章二十三至二十四節
[00:17:20.460 --> 00:17:22.780]  這段經文是很熟悉
[00:17:22.780 --> 00:17:24.660]  並且我懂得背
[00:17:24.660 --> 00:17:27.100]  當我們很熟悉的經文再出現在我眼前的時候
[00:17:27.100 --> 00:17:31.820]  我們的腦袋就很容易回到老的腦
[00:17:31.820 --> 00:17:32.620]  什麼叫老的腦呢
[00:17:32.620 --> 00:17:37.220]  就是以前我曾經得到的體會和得著
[00:17:37.220 --> 00:17:39.300]  就不會有新的看法
[00:17:39.300 --> 00:17:41.180]  所以我希望用一些不同的譯本
[00:17:41.180 --> 00:17:43.940]  去幫助自己看事物
[00:17:43.940 --> 00:17:46.540]  能夠有一個新的經驗
[00:17:46.540 --> 00:17:49.380]  當我第一眼接觸這段經文的時候
[00:17:49.380 --> 00:17:54.420]  就被間線的部分吸引
[00:17:54.420 --> 00:17:56.620]  間線的部分告訴我
[00:17:56.620 --> 00:17:59.340]  它翻譯得太神似了
[00:17:59.340 --> 00:18:01.780]  而且被我圈出來
[00:18:01.780 --> 00:18:05.900]  紅色的部分來震撼
[00:18:05.900 --> 00:18:06.940]  間線的部分就說
[00:18:06.940 --> 00:18:09.260]  You are not in the driver
[00:18:09.260 --> 00:18:10.220]  driver's seat
[00:18:10.220 --> 00:18:11.020]  I am
[00:18:11.020 --> 00:18:13.740]  你不是坐在駕駛座
[00:18:13.740 --> 00:18:15.780]  上帝才是
[00:18:15.780 --> 00:18:20.620]  它說不要去逃避苦難
[00:18:20.620 --> 00:18:29.180]  而是要去擁抱它
[00:18:29.180 --> 00:18:36.100]  這就是背起十字架來跟隨我的意思
[00:18:36.100 --> 00:18:37.820]  當我看到我立即回應上帝
[00:18:37.820 --> 00:18:39.420]  不是吧
[00:18:39.420 --> 00:18:41.580]  要我擁抱苦難
[00:18:41.580 --> 00:18:45.100]  我連去旅行都祈求要無風無雨
[00:18:45.100 --> 00:18:47.180]  讓我的行程順利
[00:18:47.180 --> 00:18:50.020]  要我擁抱苦難
[00:18:50.020 --> 00:18:51.660]  這一刻我才醒覺
[00:18:51.660 --> 00:18:52.860]  原來我的信仰
[00:18:52.860 --> 00:18:57.060]  仍然停留在趨吉避凶的層次
[00:18:57.060 --> 00:18:59.140]  求上帝憐憫
[00:18:59.140 --> 00:19:01.580]  如何可以擁抱苦難呢
[00:19:01.580 --> 00:19:03.540]  間線的部分告訴我
[00:19:03.540 --> 00:19:05.060]  它說Follow me
[00:19:05.060 --> 00:19:08.020]  and I will show you how
[00:19:08.020 --> 00:19:09.700]  跟著耶穌
[00:19:09.700 --> 00:19:12.900]  祂會指示我們如何去面對
[00:19:12.900 --> 00:19:16.820]  這幾個月我參加了長洲思維正義一個的靜修課程
[00:19:16.820 --> 00:19:21.300]  每一個月都會去長洲三日兩夜的靜修營學習
[00:19:21.300 --> 00:19:24.020]  其中一次課程播放一部電影
[00:19:24.020 --> 00:19:27.780]  講述有關丹蘭修女的全道事跡
[00:19:27.780 --> 00:19:32.420]  其中一幕講到丹蘭修女收容了很多很多的孤兒
[00:19:32.420 --> 00:19:37.980]  他們很辛苦才有個地方來安置
[00:19:37.980 --> 00:19:43.740]  而每一次丹蘭修女都會到處討黑
[00:19:43.740 --> 00:19:49.940]  來取物資供養修容院裏面的小朋友
[00:19:49.940 --> 00:19:54.300]  有一個惡霸走來很大力地敲門
[00:19:54.300 --> 00:19:58.500]  要進去取物資
[00:19:58.500 --> 00:20:00.580]  他拍得實在太大力
[00:20:00.580 --> 00:20:03.260]  於是丹蘭都要開這扇門
[00:20:03.260 --> 00:20:07.260]  這個惡霸進來取物資
[00:20:07.260 --> 00:20:08.820]  當他要走的時候
[00:20:08.820 --> 00:20:11.540]  就跟丹蘭修女說
[00:20:11.540 --> 00:20:16.700]  「你放心,我會留一些大米給你的小朋友」
[00:20:16.700 --> 00:20:19.140]  丹蘭就跟他說
[00:20:19.140 --> 00:20:21.140]  「願上帝祝福你」
[00:20:21.140 --> 00:20:23.100]  這個惡霸很愕然
[00:20:23.100 --> 00:20:24.700]  「你還祝福我?」
[00:20:24.700 --> 00:20:28.900]  「我搶了你的東西,你不是應該就座我嗎?」
[00:20:28.900 --> 00:20:31.300]  丹蘭的回應是甚麼呢?
[00:20:31.300 --> 00:20:36.100]  他說「上帝所愛的,我又怎可以就座呢?」
[00:20:36.100 --> 00:20:40.300]  我留意當我聽到這個片段和這句說話
[00:20:40.300 --> 00:20:44.620]  這句說話時,我的眼淚不斷流下來
[00:20:44.620 --> 00:20:47.140]  這個片段令我很感動
[00:20:47.140 --> 00:20:49.580]  對一些橫蠻無理的人
[00:20:49.580 --> 00:20:52.100]  丹蘭修女竟然能夠去祝福
[00:20:52.100 --> 00:20:55.380]  而且是誠心的祝福
[00:20:55.380 --> 00:20:59.700]  說得是很理所當然
[00:20:59.700 --> 00:21:02.980]  當我們對上帝有足夠的信心的時候
