
[00:00:00.000 --> 00:00:02.900]  歡迎大家來到我們的周六存拜
[00:02:08.560 --> 00:02:11.600]  沒有二人一個也沒有
[00:02:11.600 --> 00:02:12.500]  沒有人明白
[00:02:12.500 --> 00:02:16.500]  沒有人尋求上帝
[00:02:16.500 --> 00:02:18.460]  唯一的途生出路
[00:02:18.460 --> 00:02:20.160]  不是行善積德
[00:02:20.160 --> 00:02:24.060]  行善積德一樣讓你進入永死
[00:02:24.060 --> 00:02:25.360]  進入地獄
[00:02:25.360 --> 00:02:31.040]  唯一的出路是主耶穌基督的十字架
[00:02:31.040 --> 00:02:34.900]  唯有耶穌基督可以將上帝的憤怒消除
[00:02:34.900 --> 00:02:36.600]  唯有通過耶穌基督
[00:02:36.600 --> 00:02:41.540]  我們可以進入永生上帝的天國
[00:02:41.540 --> 00:02:46.200]  然而一個人要走向耶穌基督的十架咎因
[00:02:46.200 --> 00:02:48.000]  他必須要先知道
[00:02:48.000 --> 00:02:50.000]  在聖潔上帝面前
[00:02:50.000 --> 00:02:51.140]  他是一個罪人
[00:02:51.140 --> 00:02:54.260]  他是一個大大的罪人
[00:02:54.260 --> 00:02:59.000]  這正是很好的哥哥的特殊挑戰
[00:02:59.000 --> 00:03:00.640]  因為如果你是一個好人
[00:03:00.640 --> 00:03:02.040]  你是一個很好的哥哥
[00:03:02.040 --> 00:03:05.240]  你很容易走向自然
[00:03:05.240 --> 00:03:09.500]  於是你愚昧赤裸地離開
[00:03:09.500 --> 00:03:12.140]  唯一可以拯救你的救主
[00:03:12.140 --> 00:03:14.100]  你說多謝甲聖衛
[00:03:14.100 --> 00:03:15.840]  多謝林律師的提醒
[00:03:15.840 --> 00:03:19.060]  不過我覺得我實在是一個好人
[00:03:19.060 --> 00:03:20.400]  有沒有耶穌
[00:03:20.400 --> 00:03:25.600]  我都是一定會上到天堂
[00:03:25.600 --> 00:03:28.460]  這個會不會是你現在的狀況
[00:03:28.460 --> 00:03:30.700]  我是一個好人
[00:03:30.700 --> 00:03:31.960]  我不需要人救
[00:03:31.960 --> 00:03:34.860]  我更加不需要耶穌為我死在十字架上
[00:03:34.860 --> 00:03:36.400]  我不上天堂
[00:03:36.400 --> 00:03:39.100]  誰上天堂呢
[00:03:39.100 --> 00:03:40.400]  如果是這樣的話
[00:03:40.400 --> 00:03:43.400]  你必須要快快地行動
[00:03:43.400 --> 00:03:47.800]  從光明移民到黑暗裡面
[00:03:47.800 --> 00:03:53.300]  從大兒子轉移到小兒子那裡
[00:03:53.300 --> 00:03:55.100]  我不是叫你出去做壞事
[00:03:55.100 --> 00:03:58.200]  我不是叫你放蕩叛逆自己
[00:03:58.200 --> 00:04:02.160]  我而是叫你快快地去醒一醒
[00:04:02.160 --> 00:04:03.900]  清醒過來
[00:04:03.900 --> 00:04:08.200]  看到你一切所謂的善行
[00:04:08.200 --> 00:04:12.640]  其實都是你腦海裡面的狂想的幻想
[00:04:12.640 --> 00:04:14.460]  是你自我陶醉說
[00:04:14.460 --> 00:04:16.940]  我是一個何等好的人
[00:04:16.940 --> 00:04:17.940]  聖經告訴我們
[00:04:17.940 --> 00:04:21.200]  在聖潔上帝的面前
[00:04:21.200 --> 00:04:23.260]  你所說的所有善行
[00:04:23.260 --> 00:04:26.100]  完全是一文不值
[00:04:26.100 --> 00:04:28.940]  只要惹上帝的憤怒
[00:04:28.940 --> 00:04:33.940]  最終你會自焦滅亡
[00:04:33.940 --> 00:04:35.100]  我們需要轉移
[00:04:35.100 --> 00:04:40.200]  從好好哥哥轉移到半翼的浪子
[00:04:40.200 --> 00:04:41.200]  黑暗的一面
[00:04:41.200 --> 00:04:42.900]  在黑暗的一面裡面
[00:04:42.900 --> 00:04:44.660]  我們要把握時機
[00:04:44.660 --> 00:04:47.540]  看清自己的真相
[00:04:47.540 --> 00:04:50.560]  我們的真相就是我們罪孽深重
[00:04:50.560 --> 00:04:54.640]  我們必須要快快地立志悖改
[00:04:54.640 --> 00:04:58.160]  奔向耶穌基督十字架
[00:04:58.160 --> 00:05:01.040]  獨一的拯救
[00:05:01.040 --> 00:05:03.540]  這個帶我們去到今天的故事
[00:05:03.540 --> 00:05:08.340]  老家福音第十七章第一十一至十九節
[00:05:08.340 --> 00:05:12.140]  十個大麻風病人的故事
[00:05:12.140 --> 00:05:19.340]  我稱它為「當外族風人遇上耶穌」
[00:05:19.340 --> 00:05:20.800]  信不信由你這個故事
[00:05:20.800 --> 00:05:22.300]  其實與之前的小兒子
[00:05:22.300 --> 00:05:25.740]  大兒子的故事是緊緊相扣的
[00:05:25.740 --> 00:05:27.560]  不但如此
[00:05:27.560 --> 00:05:31.860]  它也精妙地聚集了很多老家福音
[00:05:31.860 --> 00:05:33.940]  甚至是少爺行轉裡面
[00:05:33.940 --> 00:05:35.640]  福音故事的影子
[00:05:35.640 --> 00:05:37.360]  它將很多的故事
[00:05:37.360 --> 00:05:42.760]  聚集在這個十個麻風病人的故事
[00:05:42.760 --> 00:05:45.960]  如果我要用一個花名
[00:05:45.960 --> 00:05:48.960]  去幫大家了解這個故事的時候
[00:05:48.960 --> 00:05:53.540]  我會稱這個故事為「師英Bubble」
[00:05:53.540 --> 00:05:57.500]  「漢劍雙雙」
[00:05:57.500 --> 00:06:01.660]  你看到的每一個影像
[00:06:01.660 --> 00:06:05.500]  其實背後已經在其他的故事裡面
[00:06:05.500 --> 00:06:08.740]  出現過「師英Bubble」
[00:06:08.740 --> 00:06:10.900]  「漢劍雙雙」
[00:06:10.900 --> 00:06:13.740]  故事中很多的處句
[00:06:13.740 --> 00:06:15.940]  已經在之前的故事出現過
[00:06:15.940 --> 00:06:20.360]  或者會在之後的故事再次出現
[00:06:20.360 --> 00:06:22.860]  這個真是一個色彩繽紛
[00:06:22.860 --> 00:06:29.360]  立體生動的3D的福音故事
[00:06:29.360 --> 00:06:31.800]  在我們研讀這個故事的時候
[00:06:31.800 --> 00:06:37.460]  我想你嘗試在你的腦海裡面去回答三條問題
[00:06:37.460 --> 00:06:41.260]  這三條問題會幫我們帶到最後的總結
[00:06:41.260 --> 00:06:43.260]  三條問題是第一
[00:06:43.260 --> 00:06:44.500]  Who is Jesus?
[00:06:44.500 --> 00:06:46.460]  耶穌究竟是誰?
[00:06:46.460 --> 00:06:47.400]  第二
[00:06:47.400 --> 00:06:49.200]  What was Jesus' mission?
[00:06:49.200 --> 00:06:51.760]  耶穌的使命究竟是甚麼?
[00:06:51.760 --> 00:06:54.500]  是否醫人?
[00:06:54.500 --> 00:06:57.840]  是否幫人解決身體上的問題?
[00:06:57.840 --> 00:07:01.200]  是否幫你結症大麻風就算了?
[00:07:01.200 --> 00:07:03.440]  耶穌的使命真正的使命是甚麼?
[00:07:03.440 --> 00:07:04.300]  第三
[00:07:04.300 --> 00:07:07.040]  耶穌是如何成全這個使命?
[00:07:07.040 --> 00:07:11.040]  How did Jesus fulfill his mission?
[00:07:11.040 --> 00:07:13.540]  當你回答完這三個問題之後
[00:07:13.540 --> 00:07:17.240]  還有最後一個問題你要問你自己
[00:07:17.240 --> 00:07:19.960]  就是甚麼是跟隨耶穌?
[00:07:19.960 --> 00:07:22.140]  而你?而我?
[00:07:22.140 --> 00:07:27.460]  又願不願意真正去跟隨耶穌?
[00:07:27.460 --> 00:07:29.260]  我們開始看這個故事
[00:07:29.260 --> 00:07:32.340]  路加福音第十七章第十一節
[00:07:32.340 --> 00:07:34.700]  耶穌往耶路撒冷去
[00:07:34.700 --> 00:07:39.260]  經過撒瑪利亞和加利利中間的地區
[00:07:39.260 --> 00:07:41.600]  耶穌往耶路撒冷去
[00:07:41.600 --> 00:07:44.260]  經過了撒瑪利亞
[00:07:44.260 --> 00:07:47.060]  我們一開始就已經看見雙雙
[00:07:47.060 --> 00:07:47.840]  Seeing double
[00:07:47.840 --> 00:07:48.760]  為甚麼?
[00:07:48.760 --> 00:07:50.560]  因為原來路加福音第十七章
[00:07:50.560 --> 00:07:53.400]  是平衡著路加福音第九章
[00:07:53.400 --> 00:07:54.260]  第九章這樣說
[00:07:54.260 --> 00:07:56.400]  耶穌被接上升的日子
[00:07:56.400 --> 00:07:59.840]  將到他決定面向耶路撒冷去
[00:07:59.840 --> 00:08:01.240]  去哪裏去耶路撒冷?
[00:08:01.240 --> 00:08:03.660]  他打敗他的使徒在他前面走
[00:08:03.660 --> 00:08:05.640]  他們進了撒瑪利亞
[00:08:05.640 --> 00:08:06.840]  他去耶路撒冷
[00:08:06.840 --> 00:08:07.700]  經過哪裏?
[00:08:07.700 --> 00:08:09.800]  經過撒瑪利亞
[00:08:09.800 --> 00:08:11.300]  往耶路撒冷去
[00:08:11.300 --> 00:08:12.840]  向耶路撒冷走
[00:08:12.840 --> 00:08:14.100]  經過撒瑪利亞
[00:08:14.100 --> 00:08:16.940]  進了撒瑪利亞
[00:08:16.940 --> 00:08:18.300]  進了撒瑪利亞
[00:08:18.300 --> 00:08:19.500]  去做甚麼?
[00:08:19.500 --> 00:08:20.740]  如果你繼續讀的時候
[00:08:20.740 --> 00:08:24.260]  耶穌差派他的使者
[00:08:24.260 --> 00:08:27.140]  差派他的門徒進入撒瑪利亞一個村莊
[00:08:27.140 --> 00:08:30.240]  去為他們作預備
[00:08:30.240 --> 00:08:31.260]  預備些甚麼?
[00:08:31.260 --> 00:08:32.440]  如果你熟悉耶穌的士工
[00:08:32.440 --> 00:08:33.140]  你知道
[00:08:33.140 --> 00:08:35.140]  預備他講道
[00:08:35.140 --> 00:08:37.060]  耶穌要他預備這些人
[00:08:37.060 --> 00:08:39.000]  因為耶穌要向他們宣講
[00:08:39.000 --> 00:08:41.840]  天國的福音
[00:08:41.840 --> 00:08:42.700]  然而很可惜
[00:08:42.700 --> 00:08:46.100]  這班人還未預備好
[00:08:46.100 --> 00:08:48.340]  第九章第五十三節這樣說
[00:08:48.340 --> 00:08:50.540]  那裏的人撒瑪利亞村莊的人
[00:08:50.540 --> 00:08:51.800]  不接待耶穌
[00:08:51.800 --> 00:08:57.140]  因為他面向耶路撒冷去
[00:08:57.140 --> 00:08:59.600]  為甚麼因為他面向耶路撒冷去
[00:08:59.600 --> 00:09:00.540]  你就不接他呢?
[00:09:00.540 --> 00:09:01.900]  如果你有機會去看
[00:09:01.900 --> 00:09:02.900]  兩本第四章
[00:09:02.900 --> 00:09:05.540]  你知道耶穌和撒瑪利亞府的人
[00:09:05.540 --> 00:09:06.700]  有爭論
[00:09:06.700 --> 00:09:09.260]  究竟敬拜的場所應該在哪裏?
[00:09:09.260 --> 00:09:10.900]  在撒瑪利亞的山上
[00:09:10.900 --> 00:09:12.860]  還是在耶路撒冷的山上?
[00:09:12.860 --> 00:09:15.860]  可能因為這個敬拜的問題
[00:09:15.860 --> 00:09:20.340]  他們拒絕了耶穌
[00:09:20.340 --> 00:09:21.660]  門徒說
[00:09:21.660 --> 00:09:23.340]  因為他們拒絕了
[00:09:23.340 --> 00:09:24.140]  門徒就說
[00:09:24.140 --> 00:09:24.960]  主啊
[00:09:24.960 --> 00:09:26.660]  他們拒絕了你
[00:09:26.660 --> 00:09:29.260]  你要不要我們分撥
[00:09:29.260 --> 00:09:32.600]  火從天上降下來?
[00:09:32.600 --> 00:09:34.860]  你看到這個片段的時候
[00:09:34.860 --> 00:09:37.340]  令你想起些甚麼?
[00:09:37.340 --> 00:09:40.300]  其實令我想起一個近日的故事
[00:09:40.300 --> 00:09:41.740]  約拿村
[00:09:41.740 --> 00:09:42.960]  在約拿村裏面
[00:09:42.960 --> 00:09:44.660]  約拿去尼尼未成
[00:09:44.660 --> 00:09:46.900]  講了一天的道
[00:09:46.900 --> 00:09:48.040]  他講叫他們悔改
[00:09:48.040 --> 00:09:50.000]  接著坐在外面等甚麼?
[00:09:50.000 --> 00:09:55.060]  等天火來降在那裏
[00:09:55.060 --> 00:09:56.940]  於是如果我們將約拿村
[00:09:56.940 --> 00:09:58.660]  和這個故事連起來的時候
[00:09:58.660 --> 00:10:00.060]  廣福告訴我們
[00:10:00.060 --> 00:10:04.640]  耶穌種撒瑪利亞城的原因是要做甚麼?
[00:10:04.640 --> 00:10:06.400]  是要叫他們回轉
[00:10:06.400 --> 00:10:10.440]  要他們悔改
[00:10:10.440 --> 00:10:12.700]  這是第九章
[00:10:12.700 --> 00:10:14.040]  到了第十七章
[00:10:14.040 --> 00:10:19.040]  耶穌再次回到撒瑪利亞
[00:10:19.040 --> 00:10:22.640]  耶穌為甚麼要回到撒瑪利亞?
[00:10:22.640 --> 00:10:24.740]  我猜祂想再續前沿
[00:10:24.740 --> 00:10:28.700]  之前沒有機會跟他們講悔改的信息
[00:10:28.700 --> 00:10:31.140]  耶穌今日把握最後的機會
[00:10:31.140 --> 00:10:33.140]  因為祂今次去撒日耶路撒冷
[00:10:33.140 --> 00:10:35.340]  再也不回去
[00:10:35.340 --> 00:10:37.240]  祂把握最後一個機會
[00:10:37.240 --> 00:10:40.800]  將還未完成的工作完成祂
[00:10:40.800 --> 00:10:43.140]  祂再次去到撒瑪利亞
[00:10:43.140 --> 00:10:47.600]  為要傳一個悔改的信息
[00:10:47.600 --> 00:10:51.100]  回到路加福音第十七章
[00:10:51.100 --> 00:10:52.500]  耶穌進了一個村子
[00:10:52.500 --> 00:10:55.440]  有十個麻風病人迎面而來
[00:10:55.440 --> 00:10:58.200]  遠遠地望著高聲地說
[00:10:58.200 --> 00:11:02.760]  耶穌,老師,可憐,我們吧
[00:11:02.760 --> 00:11:05.240]  耶穌還沒有機會宣講天國的時候
[00:11:05.240 --> 00:11:09.300]  已經有十個麻風病人迎面而來
[00:11:09.300 --> 00:11:11.160]  這些病,如果你有麻風病
[00:11:11.160 --> 00:11:13.160]  你知道你不可以走近人群的
[00:11:13.160 --> 00:11:18.240]  於是祂只可以遙遠地,遠遠地站著
[00:11:18.240 --> 00:11:23.400]  高聲地說耶穌,可憐,我們吧
[00:11:23.400 --> 00:11:24.700]  這裡講的麻風病
[00:11:24.700 --> 00:11:27.100]  如果你之前你熟悉聖經
[00:11:27.100 --> 00:11:28.500]  你聽過往來知道
[00:11:28.500 --> 00:11:30.940]  這些麻風病大概不是我們現代人
[00:11:30.940 --> 00:11:34.740]  講的那些很恐怖很恐怖的皮膚病
[00:11:34.740 --> 00:11:36.900]  原來聖經裡面所講的麻風病
[00:11:36.900 --> 00:11:41.440]  其實涉及病理的範疇是非常廣大的
[00:11:41.440 --> 00:11:44.400]  如果你去看利美記第十三章的時候
[00:11:44.400 --> 00:11:46.760]  你說那些皮膚如果有腫脹
[00:11:46.760 --> 00:11:48.760]  有發疹,有斑點
[00:11:48.760 --> 00:11:50.760]  這樣就可以叫麻風
[00:11:50.760 --> 00:11:51.900]  就是說
[00:11:51.900 --> 00:11:54.360]  如果你有少許比較嚴重的濕疹
[00:11:54.360 --> 00:11:59.040]  其實你都可能已經被人視為麻風病
[00:11:59.040 --> 00:12:01.240]  聖經裡面當你有麻風病
[00:12:01.240 --> 00:12:04.800]  你的問題不在於它威脅你的健康
[00:12:04.800 --> 00:12:07.600]  不在於它有傳染性
[00:12:07.600 --> 00:12:10.360]  而是在於這個人再不可以
[00:12:10.360 --> 00:12:12.900]  在敬拜上帝的群體裡面
[00:12:12.900 --> 00:12:15.960]  因為這個人在禮儀上是不潔的
[00:12:15.960 --> 00:12:18.200]  這個人要與上帝隔絕
[00:12:18.200 --> 00:12:20.500]  他不可以再敬拜
[00:12:20.500 --> 00:12:23.000]  這個人要與上帝的子民隔絕
[00:12:23.000 --> 00:12:24.340]  因為他會傳染給別人
[00:12:24.340 --> 00:12:26.360]  令別人沒辦法回教會
[00:12:26.360 --> 00:12:28.600]  於是這個人要獨自的
[00:12:28.600 --> 00:12:33.300]  居住在外面不能跪下
[00:12:33.300 --> 00:12:34.900]  這些人
[00:12:34.900 --> 00:12:38.040]  要等待上帝特殊的拯救
[00:12:38.040 --> 00:12:40.800]  他們不可以在接觸人群
[00:12:40.800 --> 00:12:43.900]  他只可以很大聲地說
[00:12:43.900 --> 00:12:48.100]  主啊,求主你憐憫我
[00:12:48.100 --> 00:12:50.000]  如果你熟悉《路加福音》的時候
[00:12:50.000 --> 00:12:51.700]  我們現在在看第十章
[00:12:51.700 --> 00:12:53.900]  你知道耶穌其實已經
[00:12:53.900 --> 00:12:56.200]  有醫治大麻風的經驗
[00:12:56.200 --> 00:12:59.460]  所以這次應該是沒問題的
[00:12:59.460 --> 00:13:01.960]  那個經驗是在第五章
[00:13:01.960 --> 00:13:04.160]  又是看見雙雙
[00:13:04.160 --> 00:13:06.960]  你看到大麻風其實之前已經發生過了
[00:13:06.960 --> 00:13:09.640]  在《路加福音》第五章第十二節這樣說
[00:13:09.640 --> 00:13:11.700]  有一會耶穌在一個城堆
[00:13:11.700 --> 00:13:14.200]  有人掌滿了麻風
[00:13:14.200 --> 00:13:17.040]  就虎伏在地求他說主
[00:13:17.040 --> 00:13:20.500]  祢若肯,祢能使我潔淨耶穌
[00:13:20.500 --> 00:13:23.360]  就伸手摸他,說我肯
[00:13:23.360 --> 00:13:27.240]  祢潔淨了白,麻風病就立刻離開
[00:13:27.240 --> 00:13:28.840]  你見到耶穌做了些什麼
[00:13:28.840 --> 00:13:31.160]  祂伸手摸祂
[00:13:31.160 --> 00:13:33.600]  祂潔淨,祂說潔淨了白
[00:13:33.600 --> 00:13:37.760]  接著那個麻風就立刻離開
[00:13:37.760 --> 00:13:38.860]  拍手叫著
[00:13:38.860 --> 00:13:41.940]  接著你再想想耶穌要伸手摸祂
[00:13:41.940 --> 00:13:45.000]  這是一個完全多餘的動作
[00:13:45.000 --> 00:13:48.260]  耶穌醫人根本是不用碰你的
[00:13:48.260 --> 00:13:49.340]  remote control(遙控)就可以了
[00:13:49.340 --> 00:13:50.300]  遙控就可以了
[00:13:50.300 --> 00:13:52.540]  只要說成了就成了
[00:13:52.540 --> 00:13:53.740]  根本不需要碰祂
[00:13:53.740 --> 00:13:58.640]  但是耶穌做了這個非常高危的動作
[00:13:58.640 --> 00:14:00.400]  因為如果你碰一個麻風人
[00:14:00.400 --> 00:14:03.560]  你自己可能變成不潔
[00:14:03.560 --> 00:14:04.760]  如果你拍一套戲
[00:14:04.760 --> 00:14:06.440]  門徒走得很遠
[00:14:06.440 --> 00:14:08.700]  耶穌走過去要碰那個人
[00:14:08.700 --> 00:14:10.840]  門徒在很遠又不敢走過去
[00:14:10.840 --> 00:14:13.660]  no no no
[00:14:13.660 --> 00:14:14.900]  不需要那麼高危
[00:14:14.900 --> 00:14:17.700]  耶穌你試試遙控行不行
[00:14:17.700 --> 00:14:19.100]  不需要碰祂的
[00:14:19.100 --> 00:14:22.200]  而耶穌專門走過去碰祂
[00:14:22.200 --> 00:14:23.540]  甚至不是這樣碰
[00:14:23.540 --> 00:14:26.440]  可能是整個人抱著祂去碰
[00:14:26.440 --> 00:14:29.960]  耶穌接觸了這個麻風病人
[00:14:29.960 --> 00:14:31.840]  但是有沒有被玷污
[00:14:31.840 --> 00:14:33.500]  不單止沒有被玷污
[00:14:33.500 --> 00:14:35.340]  而那個人立刻潔淨
[00:14:35.340 --> 00:14:39.460]  我相信這個麻風人真是大麻風
[00:14:39.460 --> 00:14:40.960]  你一看他就知道
[00:14:40.960 --> 00:14:43.000]  不是濕疹
[00:14:43.000 --> 00:14:45.300]  這個人從頭到尾就是一個麻風人
[00:14:45.300 --> 00:14:47.500]  而耶穌一抱著他的時候
[00:14:47.500 --> 00:14:48.700]  你說耶穌死定了
[00:14:48.700 --> 00:14:50.340]  不單止耶穌沒有死
[00:14:50.340 --> 00:14:51.700]  沒有不潔淨
[00:14:51.700 --> 00:14:53.040]  那個人立刻好起來
[00:14:53.040 --> 00:14:54.660]  皮膚完全好起來
[00:14:54.660 --> 00:14:57.640]  在那個時候大家都知道
[00:14:57.640 --> 00:15:02.200]  耶穌有一種巨大的力量
[00:15:02.200 --> 00:15:03.960]  你會問耶穌是誰
[00:15:03.960 --> 00:15:04.740]  究竟是誰
[00:15:04.740 --> 00:15:06.100]  是什麼人
[00:15:06.100 --> 00:15:08.840]  有這麼深厚的內力
[00:15:08.840 --> 00:15:11.640]  我們叫做Overpowering Holiness
[00:15:11.640 --> 00:15:14.760]  一個勝過污穢的聖潔
[00:15:14.760 --> 00:15:16.300]  去到這樣的程度
[00:15:16.300 --> 00:15:18.400]  祂不被污穢所染
[00:15:18.400 --> 00:15:22.360]  而是祂可以勝過污穢
[00:15:22.360 --> 00:15:23.200]  你看完這個故事
[00:15:23.200 --> 00:15:25.600]  你覺得很厲害吧
[00:15:25.600 --> 00:15:28.540]  但是這個奇妙的神蹟
[00:15:28.540 --> 00:15:31.340]  不是上帝給我們的好消息
[00:15:31.340 --> 00:15:32.760]  很多時候你不懂聖經
[00:15:32.760 --> 00:15:33.760]  你讀了這個故事
[00:15:33.760 --> 00:15:34.560]  你覺得很厲害
[00:15:34.560 --> 00:15:36.000]  就是下次我有皮膚病
[00:15:36.000 --> 00:15:36.560]  有濕疹
[00:15:36.560 --> 00:15:38.500]  我都會找耶穌
[00:15:38.500 --> 00:15:42.360]  這個故事完全不是在講這種好消息
[00:15:42.360 --> 00:15:46.100]  原來麻風病是指向更大的好消息
[00:15:46.100 --> 00:15:47.400]  大的好消息在哪裏
[00:15:47.400 --> 00:15:48.960]  在《老伽報》第七章
[00:15:48.960 --> 00:15:53.300]  這個才是上帝要給我們的好消息
[00:15:53.300 --> 00:15:53.900]  Good News
[00:15:53.900 --> 00:15:55.200]  福音
[00:15:55.200 --> 00:15:58.900]  《老伽報》第七章第十八節
[00:15:58.900 --> 00:15:59.640]  約翰
[00:15:59.640 --> 00:16:01.040]  司洗約翰
[00:16:01.040 --> 00:16:03.200]  到主那裏說
[00:16:03.200 --> 00:16:04.300]  問耶穌
[00:16:04.300 --> 00:16:07.600]  將要來的那位是你嗎
[00:16:07.600 --> 00:16:08.900]  然後耶穌回答
[00:16:08.900 --> 00:16:12.660]  把所看見所聽見的告訴約翰
[00:16:12.660 --> 00:16:14.900]  就是萬人看見
[00:16:14.900 --> 00:16:16.660]  騎取的人行走
[00:16:16.660 --> 00:16:18.200]  麻風病人得醫治
[00:16:18.200 --> 00:16:18.600]  看到嗎
[00:16:18.600 --> 00:16:20.340]  麻風病人得醫治
[00:16:20.340 --> 00:16:21.600]  聾子聽見
[00:16:21.600 --> 00:16:22.940]  死人復活
[00:16:22.940 --> 00:16:24.260]  接著
[00:16:24.260 --> 00:16:27.460]  窮人聽到了
[00:16:27.460 --> 00:16:30.740]  福音
[00:16:30.740 --> 00:16:33.360]  當時如果你知道故事的背景
[00:16:33.360 --> 00:16:35.160]  約翰已經在監獄裏面
[00:16:35.160 --> 00:16:37.540]  約翰很快就被人砍頭
[00:16:37.540 --> 00:16:39.100]  這個約翰在臨死之前
[00:16:39.100 --> 00:16:40.260]  他又不是怕死
[00:16:40.260 --> 00:16:42.640]  他想問一個問題
[00:16:42.640 --> 00:16:44.660]  他說耶穌耶穌
[00:16:44.660 --> 00:16:46.060]  我為你入籠
[00:16:46.060 --> 00:16:47.200]  我準備為你死
[00:16:47.200 --> 00:16:48.740]  然而我想問你
[00:16:48.740 --> 00:16:52.660]  你是不是將來要來的那位
[00:16:52.660 --> 00:16:53.100]  什麼
[00:16:53.100 --> 00:16:53.800]  你說的是什麼
[00:16:53.800 --> 00:16:56.700]  他說的是舊約預言的一個君王
[00:16:56.700 --> 00:16:58.300]  上帝揀選的君王
[00:16:58.300 --> 00:16:59.860]  上帝認許的君王
[00:16:59.860 --> 00:17:00.840]  舊約裏面
[00:17:00.840 --> 00:17:05.560]  上帝認許了一個萬國萬民的救主
[00:17:05.560 --> 00:17:06.460]  約翰問
[00:17:06.460 --> 00:17:07.260]  我臨死之前
[00:17:07.260 --> 00:17:08.760]  你只是告訴我一件事
[00:17:08.760 --> 00:17:09.760]  我就死了
[00:17:09.760 --> 00:17:11.500]  就是你是不是那個
[00:17:11.500 --> 00:17:14.200]  還是我要再等
[00:17:14.200 --> 00:17:16.960]  耶穌在七章第二十二節
[00:17:16.960 --> 00:17:19.800]  回答
[00:17:19.800 --> 00:17:21.560]  約翰耶穌說
[00:17:21.560 --> 00:17:23.760]  你回去將我現在見到
[00:17:23.760 --> 00:17:25.160]  將你們眼睛看見
[00:17:25.160 --> 00:17:26.840]  聽到的事情告訴約翰
[00:17:26.840 --> 00:17:27.400]  就是什麼
[00:17:27.400 --> 00:17:28.300]  耶穌很特別
[00:17:28.300 --> 00:17:29.640]  他說
[00:17:29.640 --> 00:17:30.860]  萬人得漢見
