
[00:00:00.000 --> 00:00:02.400]  今日是聖鱷同樂日
[00:02:44.400 --> 00:02:47.200]  今天要和大家思想的題目是
[00:02:47.200 --> 00:02:50.600]  「靈命基本功」
[00:02:50.600 --> 00:02:52.600]  經文是《選治馬太福音》
[00:02:52.600 --> 00:02:57.200]  十七章十四至二十一節
[00:02:57.200 --> 00:03:00.000]  鼓勵大家翻開你的聖經
[00:03:00.000 --> 00:03:02.800]  看你的電子版本也好
[00:03:02.800 --> 00:03:04.400]  或者教會的聖經
[00:03:04.400 --> 00:03:07.600]  你自己帶來的聖經更加好
[00:03:07.600 --> 00:03:10.600]  我們都投影了這些經文
[00:03:10.600 --> 00:03:13.400]  我們同聲地去讀
[00:03:13.400 --> 00:03:14.800]  耶穌同文門徒
[00:03:14.800 --> 00:03:17.200]  到了眾人那裡
[00:03:17.200 --> 00:03:20.400]  有一個人來見耶穌跪下說
[00:03:20.400 --> 00:03:23.000]  主啊 您問我的兒子
[00:03:23.000 --> 00:03:25.800]  他害癲癇的病很苦
[00:03:25.800 --> 00:03:27.800]  屢次跌在火裡
[00:03:27.800 --> 00:03:30.000]  屢次跌在水裡
[00:03:30.000 --> 00:03:32.800]  我帶他到你們門徒那裡
[00:03:32.800 --> 00:03:35.600]  他們卻不能醫治他
[00:03:35.600 --> 00:03:36.600]  耶穌說
[00:03:36.600 --> 00:03:40.800]  哎 你又不信又薄謬的世代啊
[00:03:40.800 --> 00:03:43.800]  我在你們這裡要到幾時呢
[00:03:43.800 --> 00:03:46.600]  忍耐你們要到幾時呢
[00:03:46.600 --> 00:03:49.600]  把他帶到我這裡來吧
[00:03:49.600 --> 00:03:51.200]  耶穌叱咤那鬼
[00:03:51.200 --> 00:03:52.800]  鬼就出來
[00:03:52.800 --> 00:03:56.200]  從此孩子就痊癒了
[00:03:56.200 --> 00:03:59.800]  門徒暗暗的到耶穌跟前說
[00:03:59.800 --> 00:04:03.000]  我們為什麼不能幹出那鬼呢
[00:04:03.000 --> 00:04:04.000]  耶穌說
[00:04:04.000 --> 00:04:06.800]  是因你們的信心少
[00:04:06.800 --> 00:04:08.800]  我實在告訴你們
[00:04:08.800 --> 00:04:10.600]  你們若有信心
[00:04:10.600 --> 00:04:15.000]  像一粒芥菜種就是對這座山說
[00:04:15.000 --> 00:04:17.600]  你從這邊挪到那邊
[00:04:17.600 --> 00:04:19.600]  他也必挪去
[00:04:19.600 --> 00:04:24.200]  並且你們沒有一件不能做的事了
[00:04:24.200 --> 00:04:26.200]  至於這類的鬼
[00:04:26.200 --> 00:04:28.600]  若不禱告金色
[00:04:28.600 --> 00:04:32.000]  他就不出來
[00:04:32.000 --> 00:04:35.400]  今天我們思想這段經文的背景
[00:04:35.400 --> 00:04:39.800]  其實就是我們沒有讀之前的十三節
[00:04:39.800 --> 00:04:43.200]  一到十三節
[00:04:43.200 --> 00:04:47.200]  大家如果在教會比較長日子
[00:04:47.200 --> 00:04:48.400]  你都會知道
[00:04:48.400 --> 00:04:50.200]  之前這段經文是說到
[00:04:50.200 --> 00:04:56.600]  耶穌和幾個門徒登山變相
[00:04:56.600 --> 00:05:00.000]  除了馬太福音有講述這件事跡之外
[00:05:00.000 --> 00:05:02.400]  其實在馬可福音第九章
[00:05:02.400 --> 00:05:04.800]  和路加福音第九章
[00:05:04.800 --> 00:05:08.000]  都有記載這件事情
[00:05:08.000 --> 00:05:12.800]  不過路加福音九章二十八節
[00:05:12.800 --> 00:05:14.600]  就和我們講了一件事
[00:05:14.600 --> 00:05:17.200]  是我之前不知道的
[00:05:17.200 --> 00:05:22.800]  原來耶穌帶彼得、約翰和雅各上山
[00:05:22.800 --> 00:05:26.600]  原來是去祈禱
[00:05:26.600 --> 00:05:29.000]  不過在三十二節
[00:05:29.000 --> 00:05:31.000]  聖經再和我們說
[00:05:31.000 --> 00:05:33.600]  彼得、約翰和雅各祈禱怎樣
[00:05:33.600 --> 00:05:36.600]  他們的功夫
[00:05:36.600 --> 00:05:39.200]  他們祈禱怎樣?睡著了
[00:05:39.200 --> 00:05:42.200]  打頓了
[00:05:42.200 --> 00:05:45.400]  今天我們要從門徒的失敗學習
[00:05:45.400 --> 00:05:51.200]  我們屬靈生命注意的基本功夫
[00:05:51.200 --> 00:05:54.000]  靈命基本功第一
[00:05:54.000 --> 00:05:58.000]  應定神事得力的來源
[00:05:58.000 --> 00:06:00.000]  剛才我們讀過幾節經文
[00:06:00.000 --> 00:06:02.600]  我們就不重複了
[00:06:02.600 --> 00:06:04.600]  在其他的福音書那裏
[00:06:04.600 --> 00:06:08.000]  我們知道當時
[00:06:08.000 --> 00:06:11.600]  耶穌和三位門徒在山上下來
[00:06:11.600 --> 00:06:16.800]  就見到有一群群眾有些擾攘
[00:06:16.800 --> 00:06:21.600]  當中包括民事和其他的門徒
[00:06:21.600 --> 00:06:24.200]  還有一群群眾
[00:06:24.200 --> 00:06:27.600]  當時耶穌上去
[00:06:27.600 --> 00:06:29.400]  他們見到耶穌
[00:06:29.400 --> 00:06:32.000]  就有一位父親走出來
[00:06:32.000 --> 00:06:34.400]  向耶穌訴苦
[00:06:34.400 --> 00:06:39.800]  說他有個獨生子被鬼附
[00:06:39.800 --> 00:06:43.200]  而且有時也很難忍受
[00:06:43.200 --> 00:06:46.400]  又抽筋又流口水
[00:06:46.400 --> 00:06:49.400]  也經常傷害自己
[00:06:49.400 --> 00:06:52.400]  經火經水
[00:06:52.400 --> 00:06:55.000]  這個鬼也不肯離開他
[00:06:55.000 --> 00:06:59.000]  你可否想像家庭裏面有一個這樣的人
[00:06:59.000 --> 00:07:02.000]  照顧一個人是多麼的辛苦
[00:07:02.000 --> 00:07:04.400]  時時都是吵鬧
[00:07:04.400 --> 00:07:06.000]  很焦慮
[00:07:06.000 --> 00:07:08.000]  很沒有安寧
[00:07:08.000 --> 00:07:10.000]  很沒有盼望
[00:07:10.000 --> 00:07:12.000]  很沒有出路
[00:07:12.000 --> 00:07:18.400]  不過烏雲後面經常會有銀線
[00:07:18.400 --> 00:07:21.600]  這位父親找到耶穌
[00:07:21.600 --> 00:07:26.200]  他既然無奈又迫切
[00:07:26.200 --> 00:07:31.000]  還帶著一些投訴
[00:07:31.000 --> 00:07:33.800]  在經文裏面跟我說
[00:07:33.800 --> 00:07:36.000]  原來他投訴
[00:07:36.000 --> 00:07:40.200]  耶穌的門徒治不好他
[00:07:40.200 --> 00:07:46.200]  17章16節就跟我們說到這件事情
[00:07:46.200 --> 00:07:51.400]  當時耶穌的反應更加難以明白
[00:07:51.400 --> 00:07:53.800]  17節耶穌說
[00:07:53.800 --> 00:07:58.800]  你們這一班又不信又叛逆的世代
[00:07:58.800 --> 00:08:02.600]  我在你們這裏要等到何時
[00:08:02.600 --> 00:08:05.000]  我忍耐你到何時
[00:08:05.000 --> 00:08:08.200]  將這個人帶到我面前
[00:08:08.200 --> 00:08:11.200]  究竟耶穌在責備哪一位
[00:08:11.200 --> 00:08:13.200]  是否責備民事
[00:08:13.200 --> 00:08:15.400]  是否責備門徒
[00:08:15.400 --> 00:08:18.400]  是否責備這位父親
[00:08:18.400 --> 00:08:22.800]  耶穌說的是這世代
[00:08:22.800 --> 00:08:26.800]  祂沒有說哪一位
[00:08:26.800 --> 00:08:31.600]  究竟我們是否屬於這個世代呢
[00:08:31.600 --> 00:08:35.600]  似乎我們人類都是越來越遠離神
[00:08:35.600 --> 00:08:39.200]  對神的需要好像越來越邊緣化
[00:08:39.200 --> 00:08:43.800]  我們越來越不相信神的事情
[00:08:43.800 --> 00:08:46.400]  不信的意思
[00:08:46.400 --> 00:08:48.000]  即是要看見
[00:08:48.000 --> 00:08:50.000]  要通過你的理性
[00:08:50.000 --> 00:08:53.400]  要通過你的經驗才相信
[00:08:53.400 --> 00:08:56.400]  我們看看聖經說什麼叫信心
[00:08:56.400 --> 00:08:57.600]  一起讀
[00:08:57.600 --> 00:08:59.600]  希伯來書十一章一節
[00:08:59.600 --> 00:09:03.000]  信就是所望之時的實底
[00:09:03.000 --> 00:09:06.000]  是未見之時的確具
[00:09:06.000 --> 00:09:10.200]  如果要看到 要摸到 要抓到
[00:09:10.200 --> 00:09:13.600]  要通過理性 要通過你的經驗才信
[00:09:13.600 --> 00:09:16.000]  這個不是信心
[00:09:16.000 --> 00:09:19.600]  以前的人生活在農業的社會
[00:09:19.600 --> 00:09:22.600]  天氣對他們的生計有很大影響
[00:09:22.600 --> 00:09:27.000]  下雨或是太多太少
[00:09:27.000 --> 00:09:31.400]  都會直接影響農作物的收成
[00:09:31.400 --> 00:09:36.200]  所以古時的人經常都要求天問地
[00:09:36.200 --> 00:09:37.800]  經常都要制治
[00:09:37.800 --> 00:09:40.800]  經常都要怕得罪神
[00:09:40.800 --> 00:09:45.000]  但相反今天我們在科技進步的社會
[00:09:45.000 --> 00:09:47.000]  我們自己懂得造雨
[00:09:47.000 --> 00:09:48.200]  我們懂得引水
[00:09:48.200 --> 00:09:52.400]  我們懂得鹹水化淡
[00:09:52.400 --> 00:09:55.000]  我們有很多的資源
[00:09:55.000 --> 00:10:00.000]  我們雪櫃裏經常都吃到食物過期
[00:10:00.000 --> 00:10:03.200]  我們有很多銀行裏的儲備
[00:10:03.200 --> 00:10:07.200]  我們有保險 我們有退休金
[00:10:07.200 --> 00:10:08.800]  我們還有學位
[00:10:08.800 --> 00:10:12.400]  有很多的民憑 有很多的銜頭
[00:10:12.400 --> 00:10:16.200]  如果有困難 有問題
[00:10:16.200 --> 00:10:18.800]  你會做些什麼呢
[00:10:18.800 --> 00:10:22.200]  當然手機裏就可以給我們答案
[00:10:22.200 --> 00:10:25.600]  Google一下就有答案出來了
[00:10:25.600 --> 00:10:30.000]  我們可以向很多專家去請教
[00:10:30.000 --> 00:10:33.200]  神似乎是我們生命裏面
[00:10:33.200 --> 00:10:39.400]  完全沒有盼望 沒有出路的時候才去找祂
[00:10:39.400 --> 00:10:45.800]  「勃慕」即是反叛 不信服 扭曲
[00:10:45.800 --> 00:10:51.200]  是歪理 不合格的 是次貨
[00:10:51.200 --> 00:10:52.800]  馬可福音跟我們說
[00:10:52.800 --> 00:10:57.400]  耶穌當時問這位父親一個問題
[00:10:57.400 --> 00:11:01.000]  祂說:你信嗎?你信不信我?
[00:11:01.000 --> 00:11:05.600]  我們看馬可福音九章二十三、二十四節一起讀
[00:11:05.600 --> 00:11:07.200]  耶穌對他說:
[00:11:07.200 --> 00:11:11.800]  「你若能信在信的人凡事都能」
[00:11:11.800 --> 00:11:15.000]  孩子的父親立時喊著說:
[00:11:15.000 --> 00:11:22.400]  「我信 但我信不足 求主幫助」
[00:11:22.400 --> 00:11:25.000]  當這個父親信的時候
[00:11:25.000 --> 00:11:27.600]  他的生命就有答案
[00:11:27.600 --> 00:11:30.800]  有力量的傳源踏上
[00:11:30.800 --> 00:11:34.600]  他的危機就變為轉機
[00:11:34.600 --> 00:11:36.800]  馬太福音十七章十八節
[00:11:36.800 --> 00:11:38.800]  耶穌斥責那隻鬼
[00:11:38.800 --> 00:11:42.600]  鬼就出來 孩子就痊癒
[00:11:42.600 --> 00:11:47.400]  是多麼興奮、多麼感人的場面
[00:11:47.400 --> 00:11:55.200]  耶穌垂聽這位先生、這位父親的懇求
[00:11:55.200 --> 00:12:00.600]  祂也很喜歡聽祂每一位兒女的祈禱
[00:12:00.600 --> 00:12:05.000]  我們好不好在一切事情發生之前
[00:12:05.000 --> 00:12:07.800]  就已經去到神面前
[00:12:07.800 --> 00:12:15.200]  與神結連 靠靠得力 不要走那麼多冤枉路
[00:12:15.200 --> 00:12:18.400]  九月二十日 星期三晚
[00:12:18.400 --> 00:12:21.200]  在這裡的祈禱會
[00:12:21.200 --> 00:12:27.000]  成長班有一位姐妹分享了一個很感人的見證
[00:12:27.000 --> 00:12:29.000]  這位姐妹說:
[00:12:29.000 --> 00:12:33.200]  「神很奇妙的醫治了她
[00:12:33.200 --> 00:12:39.600]  情緒低落 身體體重急劇下降
[00:12:39.600 --> 00:12:44.600]  失憶 她不想見人 她睡不到覺
[00:12:44.600 --> 00:12:49.200]  她心裡好像有一塊大石壓著她
[00:12:49.200 --> 00:12:54.200]  後來她接受耶穌 得到耶穌的醫治
[00:12:54.200 --> 00:12:56.200]  她向耶穌祈禱
[00:12:56.200 --> 00:13:00.800]  神就叫她心裡的大石不見了
[00:13:00.800 --> 00:13:03.400]  而且她現在能夠睡得很好
[00:13:03.400 --> 00:13:08.800]  有胃口重新振作 滿有喜樂」
[00:13:08.800 --> 00:13:10.600]  當晚講見證的時候
[00:13:10.600 --> 00:13:14.000]  你完全不知道她曾經是患病
[00:13:14.000 --> 00:13:16.200]  完全不像是一個病人
[00:13:16.200 --> 00:13:17.800]  很為她感恩
[00:13:17.800 --> 00:13:19.800]  Hallelujah!
[00:13:19.800 --> 00:13:22.800]  生活在香港實在不容易
[00:13:22.800 --> 00:13:26.000]  我們居住的環境一般都是很狹窄
[00:13:26.000 --> 00:13:28.200]  人很多
[00:13:28.200 --> 00:13:32.800]  學生固然學習環境很多壓力
[00:13:32.800 --> 00:13:36.600]  上班的時間很長
[00:13:36.600 --> 00:13:39.400]  我們見到家人的時間很短
[00:13:39.400 --> 00:13:42.600]  人際關係很疏離 很緊張
[00:13:42.600 --> 00:13:45.200]  彼此不信任
[00:13:45.200 --> 00:13:48.400]  作為教會的牧者
[00:13:48.400 --> 00:13:53.200]  我們都接觸到不少有危機的家庭
[00:13:53.200 --> 00:13:57.600]  其實他們都見過很多的專家
[00:13:57.600 --> 00:14:01.000]  牧師、傳道人有什麼可以做呢?
[00:14:01.000 --> 00:14:06.800]  我們的職責是「祈禱傳道為念」
[00:14:06.800 --> 00:14:09.600]  將人帶到神的面前
[00:14:09.600 --> 00:14:13.800]  力量的源頭就在神那裡
[00:14:13.800 --> 00:14:18.000]  當神作功 神蹟就發生了
[00:14:18.000 --> 00:14:21.800]  只會面臨絕望 沒有出路
[00:14:21.800 --> 00:14:24.800]  成長班的導師就教她
[00:14:24.800 --> 00:14:27.600]  你去邀請耶穌進入你的心裡面
[00:14:27.600 --> 00:14:30.400]  作為你的神 作為你的主
[00:14:30.400 --> 00:14:34.200]  跟隨祂 將你的生命交給祂
[00:14:34.200 --> 00:14:37.800]  那晚祂回家就睡著了
[00:14:37.800 --> 00:14:40.000]  祂的石頭就不見了
[00:14:40.000 --> 00:14:44.600]  生命重新有希望有力量
[00:14:44.600 --> 00:14:49.800]  2005年我學習了一個人生很重要的功課
[00:14:49.800 --> 00:14:52.800]  看到人是何等的渺小
[00:14:52.800 --> 00:14:58.000]  和神是何等的大有能力
[00:14:58.000 --> 00:15:02.000]  2005年的時候我住在美國侯斯頓市
[00:15:02.000 --> 00:15:05.800]  當時有一個超級的巨風
[00:15:05.800 --> 00:15:10.200]  迎著這個城市吹過來
[00:15:10.200 --> 00:15:16.200]  政府呼籲全城市的市民要疏散
[00:15:16.200 --> 00:15:18.000]  要撤退
[00:15:18.000 --> 00:15:23.200]  因為風的威力是我們所住的房子受不住的
[00:15:23.200 --> 00:15:27.400]  會水浸 會停電
[00:15:27.400 --> 00:15:29.800]  根本不適合居住
[00:15:29.800 --> 00:15:32.800]  會有很大的危險
[00:15:32.800 --> 00:15:37.400]  我一家和另外一個朋友
[00:15:37.400 --> 00:15:40.000]  我們有兩部小車
[00:15:40.000 --> 00:15:42.600]  因為那個朋友不太會開車
[00:15:42.600 --> 00:15:45.400]  我開一部 林師母開一部
[00:15:45.400 --> 00:15:49.800]  父老攜幼 八十幾歲的老人家也有
[00:15:49.800 --> 00:15:53.200]  最年輕我的兒子只有六歲
[00:15:53.200 --> 00:15:54.800]  還有一隻狗
[00:15:54.800 --> 00:16:00.200]  我們在半夜兩點鐘 凌晨兩點鐘
[00:16:00.200 --> 00:16:02.200]  因為大家都在睡覺的時候
[00:16:02.200 --> 00:16:04.000]  我們就可以疏散
[00:16:04.000 --> 00:16:08.800]  很順利開車上達拉斯城市
[00:16:08.800 --> 00:16:12.600]  誰知一出門 原來沒有人睡覺
[00:16:12.600 --> 00:16:18.800]  個個都是逃走 幾十萬人同時在街道
[00:16:18.800 --> 00:16:21.200]  你想一下情況是怎樣
[00:16:21.200 --> 00:16:23.600]  根本車是走不了
[00:16:23.600 --> 00:16:28.400]  我們由凌晨兩點開到中午十二點
[00:16:28.400 --> 00:16:35.000]  只是開了我們平時四十五分鐘車程所走的路
[00:16:35.000 --> 00:16:37.600]  到中午了 實在頂不住了
[00:16:37.600 --> 00:16:41.000]  我們很需要去洗手間
[00:16:41.000 --> 00:16:43.800]  我們需要喝水 需要歇一歇
[00:16:43.800 --> 00:16:49.200]  所以就去到北面機場休息
[00:16:49.200 --> 00:16:54.200]  不過我們去完洗手間
[00:16:54.200 --> 00:16:57.200]  想繼續開車去達拉斯
[00:16:57.200 --> 00:16:59.200]  根本就不可能
[00:16:59.200 --> 00:17:01.400]  因為公路封了
[00:17:01.400 --> 00:17:04.400]  不可以向上走 不可以向北走
[00:17:04.400 --> 00:17:06.800]  只有沿路返回家
[00:17:06.800 --> 00:17:09.600]  半個小時就回家了
[00:17:09.600 --> 00:17:14.000]  從來未試過這麼暢順的交通
[00:17:14.000 --> 00:17:19.200]  感謝主讓這個風吹了另外一個方向
[00:17:19.200 --> 00:17:23.000]  以致我們的城市能夠得到平安
[00:17:23.000 --> 00:17:28.400]  我的家人 我的家園都得到神的保護
[00:17:28.400 --> 00:17:32.000]  今年八月又有另外一個超級巨風
[00:17:32.000 --> 00:17:34.800]  威脅著喬斯頓市
[00:17:34.800 --> 00:17:37.800]  可能你們都有看到新聞
[00:17:37.800 --> 00:17:41.000]  電視也轉播了很多次
[00:17:41.000 --> 00:17:43.000]  這次的問題是
[00:17:43.000 --> 00:17:47.600]  這個巨風帶來很多的雨水
[00:17:47.600 --> 00:17:52.400]  連日連夜的豪雨 下過不停
[00:17:52.400 --> 00:17:57.000]  喬斯頓市嚴重的水災
[00:17:57.000 --> 00:18:00.000]  很多人都無家可歸
[00:18:00.000 --> 00:18:03.000]  學校停課
[00:18:03.000 --> 00:18:06.400]  機場都水浸 要關閉
[00:18:06.400 --> 00:18:10.200]  全市進入緊急狀態
[00:18:10.200 --> 00:18:14.800]  不過這次我和師母就住在香港
[00:18:14.800 --> 00:18:19.600]  我們每天都是用視像和家人聊天 通消息
[00:18:19.600 --> 00:18:22.200]  究竟家裡有沒有水浸
[00:18:22.200 --> 00:18:24.400]  很擔心
[00:18:24.400 --> 00:18:27.800]  很多的親人都問候
[00:18:27.800 --> 00:18:29.800]  家裡有沒有水浸
[00:18:29.800 --> 00:18:32.800]  你的小姨 你的外父怎樣
[00:18:32.800 --> 00:18:35.600]  九十一歲 去哪裡了
[00:18:35.600 --> 00:18:39.000]  但是人家都叫他們要疏散
[00:18:39.000 --> 00:18:41.000]  我外父九十一歲了
[00:18:41.000 --> 00:18:43.000]  跟我的小姨說
[00:18:43.000 --> 00:18:46.000]  你走吧 我走不了
[00:18:46.000 --> 00:18:55.400]  當然小姨不會扔下爸爸
[00:18:55.400 --> 00:18:58.200]  自己走出去
[00:18:58.200 --> 00:19:01.000]  我們香港能夠做些什麼呢
[00:19:01.000 --> 00:19:04.400]  我和師母唯有每天
[00:19:04.400 --> 00:19:09.200]  跪在神面前祈禱 仰望祂
[00:19:09.200 --> 00:19:11.800]  當有人問我 你家裡怎麼樣
[00:19:11.800 --> 00:19:13.800]  有沒有危險
[00:19:13.800 --> 00:19:15.000]  我沒有答案
[00:19:15.000 --> 00:19:17.400]  我的答案是來自聖經
[00:19:17.400 --> 00:19:21.600]  詩篇二十九篇第十和十一節
[00:19:21.600 --> 00:19:23.800]  聖經說 洪水氾濫之時
[00:19:23.800 --> 00:19:26.000]  耶和華坐著為王
[00:19:26.000 --> 00:19:30.200]  耶和華坐著為王 直到永遠
[00:19:30.200 --> 00:19:33.800]  耶和華必賜力量給他的百姓
[00:19:33.800 --> 00:19:38.400]  耶和華必賜平安的福給他的百姓
[00:19:38.400 --> 00:19:40.400]  榮耀歸於至高神
[00:19:40.400 --> 00:19:43.400]  神再次聽了我們的祈禱
[00:19:43.400 --> 00:19:47.400]  我的家人和我的家園
[00:19:47.400 --> 00:19:51.400]  都有平安
[00:19:51.400 --> 00:19:54.400]  神是我們得力的來源
[00:19:54.400 --> 00:19:57.800]  讓我們要記得
[00:19:57.800 --> 00:20:01.000]  靈命的基本功第一
[00:20:01.000 --> 00:20:05.800]  是要聯想神這個力量的傳源
[00:20:05.800 --> 00:20:09.200]  而賽亞書三十章十八節非常之寶貴
[00:20:09.200 --> 00:20:10.800]  我們一起讀
[00:20:10.800 --> 00:20:14.800]  耶和華必然等候要施恩給你們
[00:20:14.800 --> 00:20:18.200]  必然興起好憐憫你們
[00:20:18.200 --> 00:20:20.800]  因為耶和華是公平的神
[00:20:20.800 --> 00:20:23.800]  凡等候他的都是有福的
[00:20:23.800 --> 00:20:24.800]  有沒有看到
[00:20:24.800 --> 00:20:29.000]  神等候要向我們施恩
[00:20:29.000 --> 00:20:32.000]  你會不會去找他呢?
[00:20:32.000 --> 00:20:35.000]  還是想好自己的方法
[00:20:35.000 --> 00:20:37.200]  搞不定才找他?
[00:20:37.200 --> 00:20:39.600]  靈命基本功第二
[00:20:39.600 --> 00:20:44.200]  操練信心持續成長
[00:20:44.200 --> 00:20:46.600]  今日經文裏面講到
[00:20:46.600 --> 00:20:55.200]  耶穌醫好了父親患病和鬼父的兒子
[00:20:55.200 --> 00:20:58.400]  當時門徒覺得很失威
[00:20:58.400 --> 00:21:00.200]  很沒面子
[00:21:00.200 --> 00:21:02.600]  很丟臉
[00:21:02.600 --> 00:21:07.200]  靜悄悄拉耶穌在旁邊問
[00:21:07.200 --> 00:21:11.000]  究竟問題出在哪裏
[00:21:11.000 --> 00:21:14.000]  馬學福音六章十二十三節
[00:21:14.000 --> 00:21:16.200]  講到其實門徒之前是
[00:21:16.200 --> 00:21:21.000]  有醫病和趕過鬼的經驗
[00:21:21.000 --> 00:21:23.800]  答案在十七章的二十節
[00:21:23.800 --> 00:21:25.600]  我們剛才也讀過了
[00:21:25.600 --> 00:21:29.200]  是因為你們的信心少
[00:21:29.200 --> 00:21:30.800]  耶穌還說你們要有
[00:21:30.800 --> 00:21:35.000]  好像芥菜種一樣的信心
[00:21:35.000 --> 00:21:37.200]  這樣的信心
[00:21:37.200 --> 00:21:42.800]  就可以叫山挪開
[00:21:42.800 --> 00:21:46.000]  什麼叫信心少呢?
[00:21:46.000 --> 00:21:48.400]  其實耶穌在馬太福音前面
[00:21:48.400 --> 00:21:53.400]  有四次都責備過門徒是小信的人
[00:21:53.400 --> 00:21:56.000]  第一次在馬太福音六章三十節
[00:21:56.000 --> 00:22:00.000]  講到門徒因為醫食而有慮
[00:22:00.000 --> 00:22:02.600]  第二次在八章二十六節
[00:22:02.600 --> 00:22:06.400]  講到門徒在船上遭遇暴風
[00:22:06.400 --> 00:22:09.400]  見到風浪就膽怯
[00:22:09.400 --> 00:22:12.600]  第三次十四章三十一節
[00:22:12.600 --> 00:22:15.600]  講到彼得要跟耶穌行海
[00:22:15.600 --> 00:22:16.800]  本來好地地
[00:22:16.800 --> 00:22:20.400]  不過見到風就害怕要沉下去
[00:22:20.400 --> 00:22:23.600]  第四次十六章第八節
[00:22:23.600 --> 00:22:28.000]  因為沒有餅就起爭論
[00:22:28.000 --> 00:22:29.800]  綜合來說
[00:22:29.800 --> 00:22:33.400]  門徒是一切充足
[00:22:33.400 --> 00:22:35.000]  風平浪靜
[00:22:35.000 --> 00:22:36.800]  資源充沛的時候
[00:22:36.800 --> 00:22:39.200]  都懂得信靠神的
[00:22:39.200 --> 00:22:42.200]  但是當他們的生活供應
[00:22:42.200 --> 00:22:46.000]  環境資訊資源出現了
[00:22:46.000 --> 00:22:49.000]  跟他們想像有出入的時候
