
[00:00:00.000 --> 00:00:04.460]  就讓我們在神的面前先準備我們的心一起禱告
[00:04:31.000 --> 00:04:33.600]  所有的權力都集中在英女王身上
[00:04:33.600 --> 00:04:36.500]  好像是,所有的權力都集中在英女王身上
[00:04:36.500 --> 00:04:42.100]  但其實政治的權力是在政府和國會上
[00:04:42.100 --> 00:04:47.300]  但實際上政治的權力是在政治增加人物和國會裡面
[00:04:47.300 --> 00:04:51.400]  所以英國就是一個民主而不是一個君權的國家
[00:04:51.400 --> 00:04:56.100]  所以英國就是一個民主而不是一個君主的國家
[00:04:56.100 --> 00:05:00.600]  知道嗎?我們聖公會也有這樣子的一些情況
[00:05:00.600 --> 00:05:04.300]  這個很能夠反映聖公會的情況
[00:05:04.300 --> 00:05:07.400]  我簡單介紹之後
[00:05:07.400 --> 00:05:10.700]  就讓我們來思想今天的經文
[00:05:10.700 --> 00:05:13.900]  我簡單介紹了之後,我們要思想今天的經文
[00:05:13.900 --> 00:05:17.700]  今天余牧師為我們選了兩段的經文
[00:05:17.700 --> 00:05:20.000]  今天的經文是我選的
[00:05:20.000 --> 00:05:22.300]  一段是有關局勢
[00:05:22.300 --> 00:05:24.000]  一段是有關執事
[00:05:24.000 --> 00:05:28.000]  另一段是有關長老監督
[00:05:28.000 --> 00:05:30.600]  另一段是有關長老監督
[00:05:30.600 --> 00:05:33.400]  長老監督就是現在的牧師
[00:05:33.400 --> 00:05:37.000]  長老監督就是現在的牧師
[00:05:37.000 --> 00:05:39.200]  好多人就認為第一段
[00:05:39.200 --> 00:05:41.900]  在《使徒行傳》第六章的第一段
[00:05:41.900 --> 00:05:45.600]  是有關選舉局勢的記載
[00:05:45.600 --> 00:05:48.200]  好多人認為《使徒行傳》第六章
[00:05:48.200 --> 00:05:50.200]  是有關選立執事的記載
[00:05:50.200 --> 00:05:53.100]  並且這一次的選舉是
[00:05:53.100 --> 00:05:57.900]  作為我們教會定期選舉局勢的一個根據
[00:05:57.900 --> 00:06:03.600]  並且要用這段經文作為我們教會定期選立執事的一個根據
[00:06:03.600 --> 00:06:05.400]  我自己也做過執事
[00:06:05.400 --> 00:06:07.300]  我梁牧師也做過執事
[00:06:07.300 --> 00:06:10.500]  因為我就是從一個傳統教會長大
[00:06:10.500 --> 00:06:13.100]  因為梁牧師是一個傳統教會長大的
[00:06:13.100 --> 00:06:16.000]  我二十一歲就上台當主席
[00:06:16.000 --> 00:06:18.500]  二十一歲就開始上台當主席
[00:06:18.500 --> 00:06:21.500]  二十一歲就被選立成為執事
[00:06:21.500 --> 00:06:23.700]  二十二歲就被選立作為執事
[00:06:23.700 --> 00:06:26.300]  所以我有很多做執事的經驗
[00:06:26.300 --> 00:06:28.700]  所以梁牧師也有很多做執事的經驗
[00:06:28.700 --> 00:06:34.200]  所以我想我們應該比較正確地來看看今天的經文
[00:06:34.200 --> 00:06:37.200]  所以我們要比較正確地來看今天的經文
[00:06:37.200 --> 00:06:39.200]  是不是今天的經文說
[00:06:39.200 --> 00:06:46.400]  初期耶路撒冷教會有定期選舉和替換局勢的這回事
[00:06:46.400 --> 00:06:48.000]  在早期的耶路撒冷教會
[00:06:48.000 --> 00:06:53.900]  是不是有定期選舉和替換執事的這回事呢
[00:06:53.900 --> 00:06:57.700]  我想就按照歷史我自己來判斷
[00:06:57.700 --> 00:06:58.900]  應該沒有
[00:06:58.900 --> 00:07:03.300]  我相信從歷史去判斷的話應該就不是
[00:07:03.300 --> 00:07:05.400]  他們不常常選舉執事
[00:07:05.400 --> 00:07:08.300]  其實他們不是經常選舉執事的
[00:07:08.300 --> 00:07:12.000]  另外是一個選出來的執事
[00:07:12.000 --> 00:07:16.300]  他是全職的還是代職侍奉的呢
[00:07:16.300 --> 00:07:19.100]  另外一個問題就是那些選出來的執事
[00:07:19.100 --> 00:07:21.500]  是全職侍奉還是代職侍奉呢
[00:07:21.500 --> 00:07:27.500]  我想當時的教會是凡物共用
[00:07:27.500 --> 00:07:32.300]  我相信因為當時的教會是凡物共用
[00:07:32.300 --> 00:07:39.400]  也不容易分清楚究竟局勢是全職的還是代職的
[00:07:39.400 --> 00:07:43.900]  因為這個原因我們很難分得清楚那些執事是全職還是代職
[00:07:43.900 --> 00:07:49.900]  我想如果是教會的事務太忙碌的話
[00:07:49.900 --> 00:07:53.900]  那他們還是全職的比代職的多
[00:07:53.900 --> 00:07:56.300]  我相信如果是教會事務太忙碌的話
[00:07:56.300 --> 00:07:59.900]  當時的執事是全職的機會大很多
[00:07:59.900 --> 00:08:02.100]  如果以這兩點來說
[00:08:02.100 --> 00:08:03.900]  如果以這兩點來說
[00:08:03.900 --> 00:08:06.300]  那這段經文的記載
[00:08:06.300 --> 00:08:08.100]  這段經文的記載
[00:08:08.100 --> 00:08:11.700]  是支持社會現在的模式
[00:08:11.700 --> 00:08:17.900]  比支持這個會眾制的模式還要多
[00:08:17.900 --> 00:08:21.500]  這段經文的記載是支持社會現在的模式
[00:08:21.500 --> 00:08:24.300]  比支持這個會眾制的模式還要多
[00:08:24.300 --> 00:08:31.900]  我就叫我們的聖公會的牧師叫牧長制
[00:08:31.900 --> 00:08:35.900]  我可以叫這個聖公會的牧師叫牧長制
[00:08:35.900 --> 00:08:42.100]  而不是執事會和長老會來帶領教會
[00:08:42.100 --> 00:08:44.100]  而是牧師來帶領教會
[00:08:44.100 --> 00:08:48.700]  而不是由會眾選出來的執事會帶領教會
[00:08:48.700 --> 00:08:53.100]  或者長老會選出來的長老帶領教會
[00:08:53.100 --> 00:08:58.300]  就讓我現在也再簡單的介紹一下聖公會的組織
[00:08:58.300 --> 00:09:01.300]  我也想簡單的介紹一下聖公會的組織
[00:09:01.300 --> 00:09:06.700]  聖公會的牧師團裡面是有會讀
[00:09:06.700 --> 00:09:11.500]  在聖公會的牧師團裡面就有回督或者主教
[00:09:11.500 --> 00:09:15.500]  有長老或者牧師
[00:09:15.500 --> 00:09:18.500]  也有長老或者我們一般叫牧師
[00:09:18.500 --> 00:09:20.500]  還有是會吏
[00:09:20.500 --> 00:09:22.500]  還有一級叫會吏
[00:09:22.500 --> 00:09:27.500]  有三等級的聖職人員
[00:09:27.500 --> 00:09:29.500]  聖職人員是三級制的
[00:09:29.500 --> 00:09:31.500]  在香港就叫聖品
[00:09:31.500 --> 00:09:35.500]  在香港就叫聖品
[00:09:35.500 --> 00:09:44.500]  會讀是管理一整個大區的主要的牧師
[00:09:44.500 --> 00:09:49.500]  回督或者主教就是管理一個大區域的大牧師
[00:09:49.500 --> 00:09:51.500]  然後在這個大區裡面
[00:09:51.500 --> 00:09:54.500]  教區裡面就有不同的地方教會
[00:09:54.500 --> 00:09:58.500]  在一個教區裡面就有不同的地方教會
[00:09:58.500 --> 00:10:03.500]  然後每個地方教會的會讀或者主教
[00:10:03.500 --> 00:10:09.500]  他會委派不同的牧師來管理不同的地方教會
[00:10:09.500 --> 00:10:14.500]  每一個教會的牧師就是由會督或者主教來委任的
[00:10:14.500 --> 00:10:16.500]  來帶領一個教會
[00:10:16.500 --> 00:10:18.500]  就像我們這個教會
[00:10:18.500 --> 00:10:20.500]  就好像我們這個教會為例
[00:10:20.500 --> 00:10:22.500]  Bruce就是我們的主任牧師
[00:10:22.500 --> 00:10:25.500]  我們的主任牧師Bruce就是由會督委任的
[00:10:25.500 --> 00:10:29.500]  就是這個區的會督所委任的
[00:10:29.500 --> 00:10:35.500]  其他的牧師是協助他一起來牧養這個教會
[00:10:35.500 --> 00:10:39.500]  其他的牧師就是協助主任牧師一起牧養這個教會
[00:10:39.500 --> 00:10:44.500]  好像余牧師和我我們是專職中文士工的
[00:10:44.500 --> 00:10:48.500]  好像劉牧師和我就是專職中文士工的
[00:10:48.500 --> 00:10:52.500]  但是在制度上我們還是以Bruce作為領導
[00:10:52.500 --> 00:10:55.500]  但是在制度上來說Bruce是我們的領導人
[00:10:55.500 --> 00:10:59.500]  那至於那個惠利所謂Deacon
[00:10:59.500 --> 00:11:03.500]  也是用同一個英語的名字
[00:11:03.500 --> 00:11:06.500]  那個惠利一般是實習的牧師
[00:11:06.500 --> 00:11:11.500]  惠利在澳洲就不叫惠利
[00:11:11.500 --> 00:11:13.500]  一樣叫牧師
[00:11:13.500 --> 00:11:15.500]  在亞洲的地方就叫做惠利
[00:11:15.500 --> 00:11:17.500]  他們一般是實習牧師
[00:11:17.500 --> 00:11:20.500]  我剛要說那個悉尼的聖公會的制度
[00:11:20.500 --> 00:11:24.500]  Deacon就已經是一個可以做副牧師了
[00:11:24.500 --> 00:11:27.500]  在悉尼的制度是特別一點的
[00:11:27.500 --> 00:11:31.500]  惠利都已經是做牧師了
[00:11:31.500 --> 00:11:34.500]  余牧師和我是跟隨舊制
[00:11:34.500 --> 00:11:37.500]  我們兩個都是長老
[00:11:37.500 --> 00:11:40.500]  但是新的一般都是來做牧師的
[00:11:40.500 --> 00:11:44.500]  副牧師的都是Deacon就可以了
[00:11:44.500 --> 00:11:49.500]  我們舊的制度要長老才可以做牧師
[00:11:49.500 --> 00:11:54.500]  但是新的制度就惠利或者執事都可以做牧師
[00:11:54.500 --> 00:11:58.500]  那惠都是怎麼來的呢?
[00:11:58.500 --> 00:12:00.500]  惠都是怎麼來的呢?
[00:12:00.500 --> 00:12:04.500]  惠都是這個大區的牧師共同推選出來的
[00:12:04.500 --> 00:12:09.500]  其實惠都就是由這個區所有的牧師去推選出來的
[00:12:09.500 --> 00:12:13.500]  那明白了嗎?大致上那個聖公會是這樣的組織
[00:12:13.500 --> 00:12:15.500]  這個聖公會大致上就是這樣的組織
[00:12:15.500 --> 00:12:19.500]  還有很多其他的事我現在沒有時間再說了
[00:12:19.500 --> 00:12:21.500]  還有其他的事現在不夠時間再說了
[00:12:21.500 --> 00:12:23.500]  那我們回頭來看
[00:12:23.500 --> 00:12:25.500]  我們現在回頭來看
[00:12:25.500 --> 00:12:29.500]  選舉實施的會眾制是不是不合聖經呢?
[00:12:29.500 --> 00:12:33.500]  選舉執事的會眾制是不是不合聖經呢?
[00:12:33.500 --> 00:12:36.500]  這樣的說法也是一樣不夠謹慎
[00:12:36.500 --> 00:12:39.500]  這樣說又可能差一點點不夠謹慎
[00:12:39.500 --> 00:12:45.500]  我們不能單單靠一段經文有不同的解釋的經文就下這樣的結論
[00:12:45.500 --> 00:12:51.500]  我們不能夠靠一段的經文有時有不同的解釋的經文就拿一個這樣的結論
[00:12:51.500 --> 00:12:55.500]  必須要參考更多在聖經裡有關的記載
[00:12:55.500 --> 00:12:59.500]  一定要參考聖經裡面有其他不同的記載的經文
[00:12:59.500 --> 00:13:03.500]  但這樣一個困難的題目不是我今天要討論的課題
[00:13:03.500 --> 00:13:07.500]  但這麼難的題目今天是不夠時間來討論了
[00:13:07.500 --> 00:13:09.500]  我簡單的指出一點
[00:13:09.500 --> 00:13:11.500]  我簡單的指出一點
[00:13:11.500 --> 00:13:13.500]  聖公會的睦長制
[00:13:13.500 --> 00:13:15.500]  聖公會的睦長制
[00:13:15.500 --> 00:13:21.500]  和傳統華人教會的那個執事會的會眾制
[00:13:21.500 --> 00:13:27.500]  和一般很多的華人教會的執事會友制
[00:13:27.500 --> 00:13:29.500]  都有它的聖經根據
[00:13:29.500 --> 00:13:31.500]  都有他們的聖經根據
[00:13:31.500 --> 00:13:34.500]  所以這個是比較困難的一個題目
[00:13:34.500 --> 00:13:36.500]  所以是一個很困難的題目
[00:13:36.500 --> 00:13:38.500]  但不管怎麼樣子
[00:13:38.500 --> 00:13:43.500]  我們現在這個制度是以牧師來帶領教會的制度
[00:13:43.500 --> 00:13:46.500]  我們現在這個制度是由牧師帶領教會的制度
[00:13:46.500 --> 00:13:48.500]  並沒有跟聖經衝突
[00:13:48.500 --> 00:13:52.500]  並沒有跟聖經有所衝突
[00:13:52.500 --> 00:13:54.500]  而且已經有兩千年的歷史
[00:13:54.500 --> 00:13:56.500]  而且已經有兩千年的歷史
[00:13:56.500 --> 00:13:58.500]  另外在國內的教會
[00:13:58.500 --> 00:14:00.500]  另外在國內的教會
[00:14:00.500 --> 00:14:04.500]  他們的制度也是比較靠近聖公會以牧師來帶領的制度
[00:14:04.500 --> 00:14:09.500]  他們的制度也是比較靠近聖公會以牧師來帶領的制度
[00:14:09.500 --> 00:14:12.500]  那有關執事這段我簡單介紹之後
[00:14:12.500 --> 00:14:15.500]  我們看第二段的經文
[00:14:15.500 --> 00:14:18.500]  簡單介紹有關執事的這段經文之後
[00:14:18.500 --> 00:14:21.500]  我們要看另外一段提多書的經文
[00:14:21.500 --> 00:14:27.500]  提多書的這段經文說到的牧長制就更清楚
[00:14:27.500 --> 00:14:33.500]  提多書的經文其實比我們看到有關牧長制的制度看得更加清楚
[00:14:33.500 --> 00:14:39.500]  因為當時保羅是吩咐提多要跑到不同的地方去協力長老
[00:14:39.500 --> 00:14:43.500]  因為這封信裏面我們看到保羅是吩咐提多
[00:14:43.500 --> 00:14:46.500]  要去到不同的地方去設立長老
[00:14:46.500 --> 00:14:53.500]  長老也是監督在第五節第七節都說到有關的長老或者是監督
[00:14:53.500 --> 00:14:57.500]  在第五節和第七節的經文我們看到長老就是監督
[00:14:57.500 --> 00:15:03.500]  那可以說提多的職份就像一個會督或者是會督的代表
[00:15:03.500 --> 00:15:08.500]  可以說提多的職份就像一個會督或者是會督的代表
[00:15:08.500 --> 00:15:12.500]  這裡是會督委派牧師
[00:15:12.500 --> 00:15:14.500]  這裡是由會督委派牧師
[00:15:14.500 --> 00:15:17.500]  而不是憑信徒選舉長老
[00:15:17.500 --> 00:15:19.500]  而不是憑信徒去選舉長老
[00:15:19.500 --> 00:15:25.500]  但我再強調一點不是會眾制的錯
[00:15:25.500 --> 00:15:27.500]  不要這樣子說
[00:15:27.500 --> 00:15:30.500]  但我想強調一點不要說人家會有制錯
[00:15:30.500 --> 00:15:32.500]  我們就不在這裏討論了
[00:15:32.500 --> 00:15:34.500]  我們不討論這個問題
[00:15:34.500 --> 00:15:37.500]  但不管是行會眾制的還是牧長制的
[00:15:37.500 --> 00:15:41.500]  無論教會是會有制還是牧長制
[00:15:41.500 --> 00:15:47.500]  我們同時都應該了解今天提多書這段經文的屬靈教導
[00:15:47.500 --> 00:15:52.500]  我們都應該明白這段在提多書裏面的屬靈教導
[00:15:52.500 --> 00:15:59.500]  他提出的是牧師的權柄和他對他的要求
[00:15:59.500 --> 00:16:06.500]  這段經文特別了解到他對牧師的權柄和對他的品格所提出的要求
[00:16:06.500 --> 00:16:08.500]  我想應該再拉寬一點
[00:16:08.500 --> 00:16:15.500]  這個不單是牧師而是對教會領袖的權柄和要求
[00:16:15.500 --> 00:16:27.500]  特別我是說那些小組的組長
[00:16:27.500 --> 00:16:35.500]  因為他們分擔了牧師的一部分的責任
[00:16:35.500 --> 00:16:42.500]  所以也應該特別注意今天經文的教導
[00:16:42.500 --> 00:16:47.500]  而從今天的文意我們知道
[00:16:47.500 --> 00:16:48.500]  我不詳細的分析了
[00:16:48.500 --> 00:16:58.500]  文意是說牧師有妓女教會的權柄
[00:16:58.500 --> 00:17:03.500]  而不單單是講道和教導
[00:17:03.500 --> 00:17:06.500]  但回頭再來說
[00:17:06.500 --> 00:17:10.500]  他的權柄只是一個監督者
[00:17:10.500 --> 00:17:13.500]  他的權柄只是一個監督者
[00:17:13.500 --> 00:17:14.500]  是一個管家
[00:17:14.500 --> 00:17:15.500]  是一個管家
[00:17:15.500 --> 00:17:17.500]  他絕對不是老闆
[00:17:17.500 --> 00:17:19.500]  他不是老闆
[00:17:19.500 --> 00:17:24.500]  因為真正的老闆交給他任務
[00:17:24.500 --> 00:17:26.500]  因此他有權柄
[00:17:26.500 --> 00:17:32.500]  因為是由真正的老闆將任務交給他
[00:17:32.500 --> 00:17:33.500]  以至他有權柄
[00:17:33.500 --> 00:17:40.500]  牧師應該有指揮、鼓勵、教導和改正弟兄姊妹的任務
[00:17:40.500 --> 00:17:47.500]  牧師應該有鼓勵、教導和改正弟兄姊妹的任務
[00:17:47.500 --> 00:17:49.500]  但他不擁有教會
[00:17:49.500 --> 00:17:51.500]  但不是牧師擁有教會
[00:17:51.500 --> 00:17:53.500]  只有耶穌基督擁有教會
[00:17:53.500 --> 00:17:55.500]  只有耶穌基督擁有教會
[00:17:55.500 --> 00:18:02.500]  那些自以為擁有教會的領袖是在背叛基督
[00:18:02.500 --> 00:18:08.500]  那些自以為擁有教會的領袖是在背叛基督
[00:18:08.500 --> 00:18:12.500]  那些將教會私用的必會受到審判
[00:18:12.500 --> 00:18:18.500]  那些將教會私用的領袖一定會受到審判
[00:18:18.500 --> 00:18:24.500]  那些將教會私用的必會受到審判
[00:18:24.500 --> 00:18:26.500]  在這裡我想再強調一點
[00:18:26.500 --> 00:18:27.500]  耶穌基督的權柄
[00:18:27.500 --> 00:18:34.500]  好多教會在這方面教導得不是很好
[00:18:34.500 --> 00:18:38.500]  使教會出了問題
[00:18:38.500 --> 00:18:43.500]  基督應該在我們個人生命和整個教會的生活中
[00:18:43.500 --> 00:18:49.500]  都有牧者和王者的權柄
[00:18:49.500 --> 00:18:51.500]  基督在我們每個人的生命裡面
[00:18:51.500 --> 00:18:56.500]  都應該有牧者和王者的權柄
[00:18:56.500 --> 00:19:00.500]  他有管理我們的權柄
[00:19:00.500 --> 00:19:04.500]  也是牧養我們的權柄
[00:19:04.500 --> 00:19:13.500]  我有一篇文章是有說到耶穌基督的權柄的
[00:19:13.500 --> 00:19:16.500]  我寫了一篇文章是講到耶穌基督的權柄
[00:19:16.500 --> 00:19:18.500]  應該說是一篇的講道
[00:19:18.500 --> 00:19:20.500]  應該是一篇的講道
[00:19:20.500 --> 00:19:24.500]  叫息在今在永在
[00:19:24.500 --> 00:19:27.500]  我建議大家上網去看看
[00:19:27.500 --> 00:19:29.500]  因為今天沒有時間講
[00:19:29.500 --> 00:19:31.500]  今天沒有時間講這一點
[00:19:31.500 --> 00:19:34.500]  我已經上網了
[00:19:34.500 --> 00:19:36.500]  請你幫忙打出來
[00:19:36.500 --> 00:19:39.500]  可以上網去看這篇文章
[00:19:39.500 --> 00:19:44.500]  Murphy現在幫我們打了網頁出來
[00:19:44.500 --> 00:19:46.500]  看到了
[00:19:46.500 --> 00:19:50.500]  這個是我自己的網頁
[00:19:50.500 --> 00:19:53.500]  一共有三個四個
[00:19:53.500 --> 00:19:56.500]  這個是梁牧師的網頁有三四個
[00:19:56.500 --> 00:19:57.500]  都是同一樣東西
[00:19:57.500 --> 00:19:58.500]  每個網頁都同一樣
[00:19:58.500 --> 00:20:00.500]  所以隨便去一個都可以
[00:20:00.500 --> 00:20:04.500]  你上任何一個網頁都可以
[00:20:04.500 --> 00:20:06.500]  都是找到同樣的東西
[00:20:06.500 --> 00:20:08.500]  是使用簡體字
[00:20:08.500 --> 00:20:10.500]  都是用簡體字的
[00:20:10.500 --> 00:20:14.500]  因為是為了照顧國內的弟兄姊妹
[00:20:14.500 --> 00:20:17.500]  因為是為了照顧國內的弟兄姊妹
[00:20:17.500 --> 00:20:21.500]  現在已經有十幾萬的閱讀量了
[00:20:21.500 --> 00:20:24.500]  現在已經有十幾萬的閱讀量了
[00:20:24.500 --> 00:20:27.500]  所以去看看釋在今在永在
[00:20:27.500 --> 00:20:32.500]  你可以去看看釋在今在永在
[00:20:32.500 --> 00:20:34.500]  是解釋耶穌基督的全名
[00:20:34.500 --> 00:20:36.500]  是解釋耶穌基督的全名
[00:20:36.500 --> 00:20:41.500]  我特別在這裡是跟那些
[00:20:41.500 --> 00:20:44.500]  曾經是有靈恩教會的弟兄姊妹說一下
[00:20:44.500 --> 00:20:49.500]  我也想和一些曾經去過靈恩教會的弟兄姊妹說一說
[00:20:49.500 --> 00:20:51.500]  因為在靈恩教會的教會
[00:20:51.500 --> 00:20:53.500]  往往在這個課題上
[00:20:53.500 --> 00:20:55.500]  基督為中心的這個課題上
[00:20:55.500 --> 00:20:57.500]  是出了教導的問題
[00:20:57.500 --> 00:21:00.500]  因為很多靈恩派的教會
[00:21:00.500 --> 00:21:05.500]  往往都是在以基督為中心這個課題上
[00:21:05.500 --> 00:21:07.500]  是教導出了問題的
[00:21:07.500 --> 00:21:09.500]  基督跟聖靈分不清楚
[00:21:09.500 --> 00:21:12.500]  基督跟聖靈他們是分不清楚
[00:21:12.500 --> 00:21:16.500]  所以就搞得比較多的一些教導上的問題
[00:21:16.500 --> 00:21:18.500]  所以就出了很多教導上的問題
[00:21:18.500 --> 00:21:20.500]  那回來說
[00:21:20.500 --> 00:21:27.500]  我們不尊耶穌基督為教會和個人生命的主
[00:21:27.500 --> 00:21:32.500]  如果我們不尊耶穌基督作為教會和個人生命的主
[00:21:32.500 --> 00:21:34.500]  是掉進了魔鬼的圈套
[00:21:34.500 --> 00:21:37.500]  就掉進了魔鬼的圈套
[00:21:37.500 --> 00:21:40.500]  不是教會受選
[00:21:40.500 --> 00:21:42.500]  就會使教會沉淪
[00:21:42.500 --> 00:21:52.500]  其實是會使教會沉淪
[00:21:52.500 --> 00:21:59.500]  那我們回到對牧師和教會領袖的要求這一點
[00:21:59.500 --> 00:22:01.500]  現在我們回頭再看看
[00:22:01.500 --> 00:22:04.500]  有關牧師教會領袖的要求
[00:22:04.500 --> 00:22:07.500]  在聖經這裡非常清楚列出來
[00:22:07.500 --> 00:22:10.500]  在聖經這裡是寫得很清楚的
[00:22:10.500 --> 00:22:15.500]  余牧師剛才給我們挑選今天的經句
[00:22:15.500 --> 00:22:21.500]  是說那些教會的領袖必須要管好自己的家
[00:22:21.500 --> 00:22:32.500]  今天的經文也都講到同樣的一件事
[00:22:32.500 --> 00:22:39.500]  所以簡單地我們就將今天的對領袖的要求歸納成為兩點
[00:22:39.500 --> 00:22:43.500]  所以今天我們將領袖的要求歸納成兩點
[00:22:43.500 --> 00:22:48.500]  一個是以身作則
[00:22:48.500 --> 00:22:58.500]  另外一個是持守和傳講真理
[00:22:58.500 --> 00:23:04.500]  這裡列出了很多道德要求
[00:23:04.500 --> 00:23:12.500]  簡單地來說消極的是不犯罪
[00:23:12.500 --> 00:23:23.500]  但是更積極的是公正仁愛和討神的喜悅
[00:23:23.500 --> 00:23:34.500]  這裡提到聖潔的意思
[00:23:34.500 --> 00:23:37.500]  在第七第八節都提到聖潔的問題
[00:23:37.500 --> 00:23:40.500]  其實這裡聖潔的意思就是要討神喜悅
[00:23:40.500 --> 00:23:48.500]  而不是達到一個道德標準很高標準的聖潔
[00:23:48.500 --> 00:23:57.500]  而是關係性的我們願意以自己的生命去討神的喜悅
[00:23:57.500 --> 00:24:03.500]  而不管消極的和積極的品格
[00:24:03.500 --> 00:24:10.500]  就是要要求這個領袖是一個成熟的基督徒
