
[00:00:00.000 --> 00:00:05.400]  一路講使徒行傳裏面早期教會的開始
[00:04:02.640 --> 00:04:06.400]  就是彈
[00:04:06.400 --> 00:04:08.040]  如果你看四章後面
[00:04:08.040 --> 00:04:10.160]  最後是介紹一個人物
[00:04:10.160 --> 00:04:11.440]  就是巴拿巴
[00:04:11.440 --> 00:04:13.320]  巴拿巴是很樂意
[00:04:13.320 --> 00:04:16.000]  他們是一個僑居人士
[00:04:16.000 --> 00:04:21.560]  他住在地中海塞浦路斯島嶼上
[00:04:21.560 --> 00:04:24.960]  他知道尼塞亞來了
[00:04:24.960 --> 00:04:28.720]  他也和很多猶太人一樣
[00:04:28.720 --> 00:04:30.800]  他們很願意來到猶太人那裏
[00:04:30.800 --> 00:04:32.120]  他可能是做生意
[00:04:32.120 --> 00:04:34.680]  可能有些田地、物業
[00:04:34.680 --> 00:04:36.160]  他也變賣了
[00:04:36.160 --> 00:04:41.560]  也很樂意將金錢放在仕途的面前
[00:04:41.560 --> 00:04:43.320]  他也是一個典範
[00:04:43.320 --> 00:04:48.720]  不過當時可能是很多人當中的典範
[00:04:48.720 --> 00:04:51.400]  但聖經很清楚地說出
[00:04:51.400 --> 00:04:55.760]  早期教會是有這些掙扎的地方
[00:04:55.760 --> 00:04:58.160]  當人去侍奉神的時候
[00:04:58.160 --> 00:05:00.000]  是否每個人都是很樂意
[00:05:00.000 --> 00:05:03.080]  甘心樂意地侍奉呢?
[00:05:03.080 --> 00:05:04.040]  但是
[00:05:04.040 --> 00:05:08.760]  這就是第五章第一節的轉接詞
[00:05:08.760 --> 00:05:13.480]  但一對夫婦他們卻不是這樣
[00:05:13.480 --> 00:05:17.480]  他們夫婦同樣有賣田產
[00:05:17.480 --> 00:05:22.640]  不過他們沒有將所有的價錢、金錢
[00:05:22.640 --> 00:05:25.160]  放在仕途的面前
[00:05:25.160 --> 00:05:27.480]  只不過是一部分
[00:05:27.480 --> 00:05:29.880]  自己又留下一部分
[00:05:29.880 --> 00:05:33.800]  所以他們缺乏了甘心樂意
[00:05:33.800 --> 00:05:37.280]  他們不單缺乏甘心樂意
[00:05:37.280 --> 00:05:40.760]  他們更加作出一個偽善的行為
[00:05:40.760 --> 00:05:42.920]  因為當人說
[00:05:42.920 --> 00:05:46.360]  沒有一個人說每一樣東西
[00:05:46.360 --> 00:05:47.760]  是屬於自己的
[00:05:47.760 --> 00:05:51.080]  都很願意能夠繁物公用的時候
[00:05:51.080 --> 00:05:53.720]  他們都是裝作他們樂意這麼做
[00:05:53.720 --> 00:05:57.240]  其實私下已經是留下一部分
[00:05:57.240 --> 00:05:58.560]  所以
[00:05:58.560 --> 00:05:59.520]  大家要留意
[00:05:59.520 --> 00:06:01.600]  當路加講到
[00:06:01.600 --> 00:06:03.160]  就是三十二節那裡說
[00:06:03.160 --> 00:06:07.880]  沒有人說自己一些東西是不拿出來的
[00:06:07.880 --> 00:06:09.520]  這個意思
[00:06:09.520 --> 00:06:12.760]  不代表當時教會裡面每一個人
[00:06:12.760 --> 00:06:14.760]  都將自己的東西變賣
[00:06:14.760 --> 00:06:15.640]  成為金錢
[00:06:15.640 --> 00:06:16.840]  全部放出來
[00:06:16.840 --> 00:06:19.120]  只不過他們很樂意
[00:06:19.120 --> 00:06:21.800]  將他們所擁有的東西分享
[00:06:21.800 --> 00:06:25.040]  有些人未必將物業
[00:06:25.040 --> 00:06:26.840]  將自己住的地方變賣
[00:06:26.840 --> 00:06:29.080]  可能仍然是住在自己的地方裡面
[00:06:29.080 --> 00:06:32.120]  因為一個的情況
[00:06:32.120 --> 00:06:34.520]  是出於甘心樂意的
[00:06:34.520 --> 00:06:37.400]  這個不是當時教會一個政策
[00:06:37.400 --> 00:06:39.080]  是要你們全部人
[00:06:39.080 --> 00:06:40.840]  一個規定
[00:06:40.840 --> 00:06:43.160]  都要一無所有
[00:06:43.160 --> 00:06:44.600]  你要將所有的東西
[00:06:44.600 --> 00:06:47.280]  是貢獻在教會裡面
[00:06:47.280 --> 00:06:51.040]  只不過是他們出於聖靈的帶領
[00:06:51.040 --> 00:06:54.640]  他們只不過是信服聖靈的帶領
[00:06:54.640 --> 00:06:56.640]  是感受到他們這樣的需要
[00:06:56.640 --> 00:06:58.760]  所以願意起來侍奉
[00:06:58.760 --> 00:07:01.760]  起來毫無保留地服侍
[00:07:01.760 --> 00:07:06.520]  這是當時一個樂意侍奉的精神在裡面
[00:07:06.520 --> 00:07:08.520]  所以早期教會這個做法
[00:07:08.520 --> 00:07:12.680]  不是一個好像現在的政治思想
[00:07:12.680 --> 00:07:17.800]  一些地方說不可以私下擁有自己的物業
[00:07:17.800 --> 00:07:20.880]  或者自己擁有任何的產權
[00:07:20.880 --> 00:07:24.200]  全部拿出來給公家
[00:07:24.200 --> 00:07:27.160]  而當時他們是出於甘心樂意
[00:07:27.160 --> 00:07:29.320]  也不是一定要所有人這樣做
[00:07:29.320 --> 00:07:31.160]  不過你願意這樣做的時候
[00:07:31.160 --> 00:07:32.440]  你要很清楚
[00:07:32.440 --> 00:07:35.680]  你就是樂意毫無保留地說出來
[00:07:35.680 --> 00:07:39.000]  巴拿巴將所有的東西都給出來
[00:07:39.000 --> 00:07:41.840]  顯示了他是很自願
[00:07:41.840 --> 00:07:42.960]  很樂意這樣做
[00:07:42.960 --> 00:07:48.840]  他更加能夠回來耶路撒冷裡面長住居住
[00:07:48.840 --> 00:07:52.080]  一方面有人嚮往一個
[00:07:52.080 --> 00:07:54.480]  施比壽更為有福
[00:07:54.480 --> 00:07:56.880]  一個這樣的態度
[00:07:56.880 --> 00:07:58.360]  一個這樣的生活
[00:07:58.360 --> 00:08:00.760]  這些屬靈的福氣
[00:08:00.760 --> 00:08:01.960]  但另一方面
[00:08:01.960 --> 00:08:04.920]  因為有些人是不能夠甘心樂意去做
[00:08:04.920 --> 00:08:06.720]  不能夠甘心去擺上
[00:08:06.720 --> 00:08:09.120]  但他卻是假裝起來
[00:08:09.120 --> 00:08:11.720]  是欺騙
[00:08:11.720 --> 00:08:15.240]  說我自己也是這樣願意這樣做
[00:08:15.240 --> 00:08:17.960]  所以當別人談論巴拿巴
[00:08:17.960 --> 00:08:19.960]  這個真是好的典範
[00:08:19.960 --> 00:08:21.760]  很多弟兄姊妹都知道
[00:08:21.760 --> 00:08:24.440]  這個人是很樂意毫無保留
[00:08:24.440 --> 00:08:25.640]  他又願意侍奉
[00:08:25.640 --> 00:08:27.720]  又是成為一個勸慰子
[00:08:27.720 --> 00:08:32.840]  去尊敬自己去服侍弟兄姊妹和周圍的人
[00:08:32.840 --> 00:08:35.520]  很快他的名聲在教會裡面
[00:08:35.520 --> 00:08:36.760]  都很多人知道
[00:08:36.760 --> 00:08:40.240]  成為一個欣賞的對象
[00:08:40.240 --> 00:08:42.120]  但是這裡的夫婦
[00:08:42.120 --> 00:08:44.640]  瓦拿尼亞和薩菲拉
[00:08:44.640 --> 00:08:47.040]  他們當然都知道
[00:08:47.040 --> 00:08:48.680]  都認識巴拿巴
[00:08:48.680 --> 00:08:50.200]  心裡面就會想
[00:08:50.200 --> 00:08:52.080]  可能丈夫跟妻子說
[00:08:52.080 --> 00:08:53.960]  或者妻子跟丈夫說
[00:08:53.960 --> 00:08:55.840]  他說巴拿巴這個人真是好
[00:08:55.840 --> 00:08:57.240]  很多人都認識他
[00:08:57.240 --> 00:08:59.240]  你看看他
[00:08:59.240 --> 00:09:01.680]  多麼得到人的愛戴
[00:09:01.680 --> 00:09:04.240]  其實我們也是可以這樣做的
[00:09:04.240 --> 00:09:07.600]  我們其實都將這些物業
[00:09:07.600 --> 00:09:08.960]  我們賣了出來
[00:09:08.960 --> 00:09:11.320]  將錢拿出來不就可以了嗎?
[00:09:11.320 --> 00:09:13.240]  我們都希望別人知道
[00:09:13.240 --> 00:09:16.840]  我們是一對教會裡一個模範的夫妻
[00:09:16.840 --> 00:09:19.160]  我們都能夠樂意奉獻
[00:09:19.160 --> 00:09:20.440]  多好啊
[00:09:20.440 --> 00:09:21.400]  多人愛戴啊
[00:09:21.400 --> 00:09:22.520]  多人認識啊
[00:09:22.520 --> 00:09:24.320]  多威風啊
[00:09:24.320 --> 00:09:26.960]  於是他們夫婦就
[00:09:26.960 --> 00:09:28.960]  想想我們也可以這樣做
[00:09:28.960 --> 00:09:30.480]  不過他們覺得
[00:09:30.480 --> 00:09:32.560]  如果將所有錢拿出來
[00:09:32.560 --> 00:09:34.880]  似乎我們又不太想
[00:09:34.880 --> 00:09:37.560]  不如我們保留一些
[00:09:37.560 --> 00:09:39.760]  裝作全部拿出來
[00:09:39.760 --> 00:09:41.960]  大家看《聖經》都知道
[00:09:41.960 --> 00:09:44.800]  所以他們這個行為
[00:09:44.800 --> 00:09:46.800]  是一個偽善的行為
[00:09:46.800 --> 00:09:48.240]  一個偽善的罪
[00:09:48.240 --> 00:09:51.120]  就是說假裝他們有這樣做
[00:09:51.120 --> 00:09:53.400]  但其實是沒有的
[00:09:53.400 --> 00:09:54.680]  如果這樣做
[00:09:54.680 --> 00:09:57.400]  是很破壞這個團體的生活
[00:09:57.400 --> 00:09:59.920]  很破壞這個群體的生活
[00:09:59.920 --> 00:10:03.720]  當你向一個彼此的付出
[00:10:03.720 --> 00:10:05.160]  一個侍奉
[00:10:05.160 --> 00:10:07.080]  一個毫無保留的時候
[00:10:07.080 --> 00:10:10.480]  而有些人口裡是這樣說
[00:10:10.480 --> 00:10:12.640]  而實際上沒有這樣做的時候
[00:10:12.640 --> 00:10:16.000]  其實是對一個群體裡面的一個破壞
[00:10:16.000 --> 00:10:18.840]  而是不將一個坦誠真實的自己
[00:10:18.840 --> 00:10:20.160]  去擺出來
[00:10:20.160 --> 00:10:21.640]  只是一個裝作
[00:10:21.640 --> 00:10:23.280]  一個裝模作樣
[00:10:23.280 --> 00:10:25.640]  這個不能夠坦誠成為一個團契
[00:10:25.640 --> 00:10:28.120]  美好的一個交通的生活
[00:10:28.120 --> 00:10:30.120]  在成年禮拜大家都知道
[00:10:30.120 --> 00:10:32.240]  成年團契或者青少年團契
[00:10:32.240 --> 00:10:35.000]  團契生活為甚麼我們要嚮往
[00:10:35.000 --> 00:10:39.000]  就是我們能夠可以將我們的事情去分享
[00:10:39.000 --> 00:10:40.920]  能夠可以去分擔
[00:10:40.920 --> 00:10:42.920]  能夠彼此支持
[00:10:42.920 --> 00:10:46.440]  但如果我們只是裝模作樣
[00:10:46.440 --> 00:10:50.640]  只是一些屬靈的話語的寒暄
[00:10:50.640 --> 00:10:52.520]  而不是真正的關心
[00:10:52.520 --> 00:10:54.080]  不是付出的時候
[00:10:54.080 --> 00:10:57.080]  這個團契不是真實的意義出現
[00:10:57.080 --> 00:11:00.520]  所以這個夫婦他們是想拿一些明星
[00:11:00.520 --> 00:11:04.120]  想讓別人知道他們做一些事情
[00:11:04.120 --> 00:11:07.120]  博別人一些掌聲的時候
[00:11:07.120 --> 00:11:12.520]  這個不能夠成為真正團契的生活的真諦
[00:11:12.520 --> 00:11:15.680]  在希臘的劇院裡面
[00:11:15.680 --> 00:11:19.080]  他們去演這些戲劇
[00:11:19.080 --> 00:11:22.880]  無論是悲劇也好、悲喜劇也好等等
[00:11:22.880 --> 00:11:27.080]  很多時候他們會戴上面具演這些戲劇
[00:11:27.080 --> 00:11:31.320]  面具是甚麼樣子
[00:11:31.320 --> 00:11:34.320]  你就可能猜出他是甚麼樣子的人
[00:11:34.320 --> 00:11:37.920]  但是面具脫下的時候
[00:11:37.920 --> 00:11:40.440]  可能跟他本身的樣子完全不同
[00:11:40.440 --> 00:11:42.840]  完全是兩樣
[00:11:42.840 --> 00:11:50.120]  所以希克文本身的表演字眼
[00:11:50.120 --> 00:11:53.200]  就是現在英文說的「偽善」
[00:11:53.200 --> 00:11:54.520]  「偽裝」這個字
[00:11:54.520 --> 00:11:57.480]  因為其實都是一個表演的角色
[00:11:57.480 --> 00:11:59.840]  不是真正的自己
[00:11:59.840 --> 00:12:05.640]  所以當巴拿巴很真誠地把自己的面具拿出來
[00:12:05.640 --> 00:12:08.920]  他毫無保留自己的家財都拿出來
[00:12:08.920 --> 00:12:11.680]  他是表達了自己的真誠、慷慨
[00:12:11.680 --> 00:12:13.840]  但是很可惜這對夫婦
[00:12:13.840 --> 00:12:18.840]  只不過是表現出一些偽善、一些欺騙
[00:12:18.840 --> 00:12:21.840]  所以我們侍奉不是一種演戲
[00:12:21.840 --> 00:12:25.160]  我們侍奉不是一種角色扮演
[00:12:25.160 --> 00:12:27.560]  而是我們真的從心裡面
[00:12:27.560 --> 00:12:29.560]  把自己獻上給神
[00:12:29.560 --> 00:12:30.520]  我們去服侍人
[00:12:30.520 --> 00:12:33.800]  也不是讓人看到我們有多少幫助
[00:12:33.800 --> 00:12:36.560]  拍照讓人知道
[00:12:36.560 --> 00:12:39.440]  而只不過我們真的從心裡面去服侍
[00:12:39.440 --> 00:12:42.240]  甚至聖經的話語教導我們
[00:12:42.240 --> 00:12:44.040]  我們的幫助
[00:12:44.040 --> 00:12:45.880]  左手也不讓右手知道
[00:12:45.880 --> 00:12:51.160]  我們能夠是一個默默的幫助
[00:12:51.160 --> 00:12:55.120]  一個能夠從心裡面直接的幫助
[00:12:55.120 --> 00:12:59.240]  不是高調讓人知道我們有多少的地方
[00:12:59.240 --> 00:13:00.840]  多好的地方
[00:13:00.840 --> 00:13:01.880]  當然另一方面
[00:13:01.880 --> 00:13:04.240]  我們既然去參與侍奉的時候
[00:13:04.240 --> 00:13:06.400]  我們就不要半桶水的侍奉
[00:13:06.400 --> 00:13:08.840]  是願意能夠擺上的侍奉
[00:13:08.840 --> 00:13:11.320]  不只是能夠參與會議
[00:13:11.320 --> 00:13:13.120]  能夠一個席位在裡面
[00:13:13.120 --> 00:13:15.920]  說幾句話可以表達了
[00:13:15.920 --> 00:13:19.120]  其實我們要言行一致
[00:13:19.120 --> 00:13:21.440]  我們都能夠從心裡面
[00:13:21.440 --> 00:13:24.320]  去毫無保留出來侍奉
[00:13:24.320 --> 00:13:25.840]  相信這個是早期教會
[00:13:25.840 --> 00:13:29.800]  他們很珍惜、很珍貴這種關係
[00:13:29.800 --> 00:13:31.600]  如果不是
[00:13:31.600 --> 00:13:35.680]  你看到為什麼這個事件
[00:13:35.680 --> 00:13:39.200]  而帶來他們兩夫婦的懲罰這麼嚴重
[00:13:39.200 --> 00:13:43.360]  就是當中他們要去保存這個教會
[00:13:43.360 --> 00:13:47.440]  一個侍奉的真正的真諦
[00:13:47.440 --> 00:13:51.640]  還有保存這個教會裡面一個團體的生活
[00:13:51.640 --> 00:13:53.120]  除了這個侍奉
[00:13:53.120 --> 00:13:56.640]  因為有人缺乏了一個的
[00:13:56.640 --> 00:13:58.240]  甘心諾言
[00:13:58.240 --> 00:14:00.800]  甚至是假裝出來的時候
[00:14:00.800 --> 00:14:02.800]  破壞了一個教會的群體
[00:14:02.800 --> 00:14:04.600]  另一方面
[00:14:04.600 --> 00:14:07.320]  除了一個侍奉帶來的危機之外
[00:14:07.320 --> 00:14:09.800]  即是一個合一的危機
[00:14:09.800 --> 00:14:13.120]  我們看第三節和第九節
[00:14:13.120 --> 00:14:19.640]  我請導演姊妹們和我一起讀五章三節
[00:14:19.640 --> 00:14:20.680]  五章三節
[00:14:20.680 --> 00:14:21.880]  請同讀
[00:14:21.880 --> 00:14:22.880]  彼得書
[00:14:35.600 --> 00:14:37.600]  好了第三節
[00:14:37.600 --> 00:14:39.040]  我們讀完第三節
[00:14:39.040 --> 00:14:40.880]  讀第九節
[00:14:40.880 --> 00:14:42.160]  彼得說
[00:14:42.160 --> 00:14:44.800]  請各位深思一下
[00:14:44.800 --> 00:14:46.120]  除了零
[00:14:46.120 --> 00:14:48.120]  偽裝也不想負責
[00:14:48.120 --> 00:14:53.600]  對了
[00:14:53.600 --> 00:14:58.320]  這兩節是彼得親自向個別
[00:14:58.320 --> 00:15:02.120]  向兩對夫婦指出他們的問題
[00:15:02.120 --> 00:15:03.840]  他們的錯誤
[00:15:03.840 --> 00:15:06.800]  第三節就向丈夫亞拿尼亞說
[00:15:06.800 --> 00:15:09.160]  為什麼撒旦充滿你的心
[00:15:09.160 --> 00:15:10.920]  欺騙聖靈呢?
[00:15:10.920 --> 00:15:12.160]  第九節
[00:15:12.160 --> 00:15:13.560]  過了幾個小時之後
[00:15:13.560 --> 00:15:17.560]  向他太太撒菲拉說
[00:15:17.560 --> 00:15:19.840]  為什麼你們同心
[00:15:19.840 --> 00:15:21.920]  或者說本身同謀
[00:15:21.920 --> 00:15:24.440]  去試探主的靈呢?
[00:15:24.440 --> 00:15:26.080]  他們的結局
[00:15:26.080 --> 00:15:28.040]  你看到是很恐怖
[00:15:28.040 --> 00:15:32.600]  他們即時死亡
[00:15:32.600 --> 00:15:35.320]  即時跌倒在地上死亡
[00:15:35.320 --> 00:15:38.120]  這裡他們看到
[00:15:38.120 --> 00:15:40.240]  這件事帶來一個
[00:15:40.240 --> 00:15:44.600]  整個群體合一的危機在裡面
[00:15:44.600 --> 00:15:46.600]  首先他們這個行為
[00:15:46.600 --> 00:15:48.080]  除了是一個偽善
[00:15:48.080 --> 00:15:51.200]  其實也是一個很自私的行為
[00:15:51.200 --> 00:15:52.520]  很自私的行為
[00:15:52.520 --> 00:15:54.720]  帶來一個群體的破壞
[00:15:54.720 --> 00:15:57.680]  當他們兩夫婦開始思想
[00:15:57.680 --> 00:16:00.920]  他們自己的事情越來越多的時候
[00:16:00.920 --> 00:16:04.480]  他們的念頭是越來越放在自己那裡
[00:16:04.480 --> 00:16:06.160]  關心自己的事情
[00:16:06.160 --> 00:16:08.640]  是取代了這個群體
[00:16:08.640 --> 00:16:10.640]  當他們說要一起在這裡生活
[00:16:10.640 --> 00:16:12.240]  一起居住
[00:16:12.240 --> 00:16:14.040]  他們已經一起生活一起居住
[00:16:14.040 --> 00:16:15.880]  但是他們自己有自己一套
[00:16:15.880 --> 00:16:18.120]  有自己的想法
[00:16:18.120 --> 00:16:19.880]  是別人不知道
[00:16:19.880 --> 00:16:21.920]  是不知道他們在想些什麼
[00:16:21.920 --> 00:16:25.600]  這是一個對群體的危機
[00:16:25.600 --> 00:16:28.440]  所以他們是脫離了一個團契
[00:16:28.440 --> 00:16:31.320]  正在破壞教會的合一在裡面
[00:16:31.320 --> 00:16:32.960]  因為他們做的事情
[00:16:32.960 --> 00:16:36.000]  不是大家共同的方向
[00:16:36.000 --> 00:16:38.800]  當然他們是私自留下一部分的錢
[00:16:38.800 --> 00:16:41.080]  路加在這個寫法
[00:16:41.080 --> 00:16:42.800]  其實好像今天來說
[00:16:42.800 --> 00:16:45.760]  如果說彼得去控告他們一種罪
[00:16:45.760 --> 00:16:48.160]  就好像今天在法庭裡面說
[00:16:48.160 --> 00:16:49.440]  我告什麼罪呢?
[00:16:49.440 --> 00:16:52.040]  就是有人在公司裡面
[00:16:52.040 --> 00:16:53.920]  虧空公款
[00:16:53.920 --> 00:16:56.560]  這個罪就是虧空公款
[00:16:56.560 --> 00:16:57.840]  為什麼這麼說呢?
[00:16:57.840 --> 00:17:01.080]  因為他們聲稱他們所有的錢
[00:17:01.080 --> 00:17:02.720]  已經是帶到了教會
[00:17:02.720 --> 00:17:03.960]  是屬於教會了
[00:17:03.960 --> 00:17:06.480]  這些錢已經是屬於教會的錢
[00:17:06.480 --> 00:17:10.240]  而這次他們又自己拿了一部分來保留
[00:17:10.240 --> 00:17:11.800]  或者自己使用
[00:17:11.800 --> 00:17:13.600]  就是虧空公款
[00:17:13.600 --> 00:17:15.840]  就是一個這樣的罪行在裡面
[00:17:15.840 --> 00:17:18.840]  所以他們的情況就是
[00:17:18.840 --> 00:17:23.240]  說明當時的教會是屬於神的家
[00:17:23.240 --> 00:17:25.640]  而他們私自保留
[00:17:25.640 --> 00:17:27.960]  所聲稱那些是屬於教會的時候
[00:17:27.960 --> 00:17:31.440]  就是虧空了神自己的財物
[00:17:31.440 --> 00:17:34.840]  當然我們未必說到我們奉獻
[00:17:34.840 --> 00:17:38.080]  我們是不是有不足夠的奉獻
[00:17:38.080 --> 00:17:40.040]  我們虧空了神的錢
[00:17:40.040 --> 00:17:42.760]  但另一方面我們說我們的侍奉
[00:17:42.760 --> 00:17:44.840]  還是我們都是要這樣思想
[00:17:44.840 --> 00:17:47.160]  就是我們要去全心的侍奉
[00:17:47.160 --> 00:17:50.720]  我們也要將我們整個人擺出來的時候
[00:17:50.720 --> 00:17:52.200]  但當我們是這樣說
[00:17:52.200 --> 00:17:53.600]  我們來到這個教會的面前
[00:17:53.600 --> 00:17:54.760]  我們是服事主
[00:17:54.760 --> 00:17:57.240]  但我們卻不能夠做得到的時候
[00:17:57.240 --> 00:18:00.840]  可能我們都是在虧欠神家
[00:18:00.840 --> 00:18:02.400]  虧欠了神
[00:18:02.400 --> 00:18:04.320]  所以我們都成為一個警廳
[00:18:04.320 --> 00:18:05.360]  幫助我們
[00:18:05.360 --> 00:18:09.240]  我們生命有沒有去虧空公款呢?
[00:18:09.240 --> 00:18:12.520]  有沒有去虧空了神的家呢?
[00:18:12.520 --> 00:18:13.960]  神的國度呢?
[00:18:13.960 --> 00:18:16.360]  應該是幫助我們明白
[00:18:16.360 --> 00:18:17.160]  好了
[00:18:17.160 --> 00:18:18.560]  大家重要的事情
[00:18:18.560 --> 00:18:21.200]  是不是即使侍奉也好
[00:18:21.200 --> 00:18:22.440]  奉獻也好
[00:18:22.440 --> 00:18:24.000]  還不夠全力
[00:18:24.000 --> 00:18:26.160]  就要面對死亡呢?
[00:18:26.160 --> 00:18:28.640]  似乎太嚴重、太重了
[00:18:28.640 --> 00:18:30.520]  搞得每個人都不敢侍奉
[00:18:30.520 --> 00:18:33.360]  寧願不是這麼做
[00:18:33.360 --> 00:18:34.960]  但當然
[00:18:34.960 --> 00:18:37.720]  你看到彼得所說
[00:18:37.720 --> 00:18:39.960]  跟兩位個別
[00:18:39.960 --> 00:18:42.080]  跟兩位夫婦這樣說的時候
[00:18:42.080 --> 00:18:43.680]  都是指出一件事情
[00:18:43.680 --> 00:18:46.080]  是跟聖靈有關
[00:18:46.080 --> 00:18:48.400]  他說你是在欺騙聖靈
[00:18:48.400 --> 00:18:51.400]  你是同謀試探神的靈
[00:18:51.400 --> 00:18:53.280]  這是很大的罪行
