
[00:00:00.000 --> 00:00:04.160]  或者我們開始今天的講道之前一起去禱告
[00:04:55.960 --> 00:04:59.160]  阿巴拉罕是我祖先
[00:04:59.160 --> 00:05:01.760]  我是屬於變亞敏支派的
[00:05:01.760 --> 00:05:03.000]  什麼意思呢?
[00:05:03.000 --> 00:05:05.000]  一個正宗以色列人
[00:05:05.000 --> 00:05:06.560]  我也得救
[00:05:06.560 --> 00:05:10.360]  證明上帝沒有棄絕以色列人
[00:05:10.360 --> 00:05:12.200]  是不是?
[00:05:12.200 --> 00:05:15.240]  除了這個訊息
[00:05:15.240 --> 00:05:19.600]  保羅還隱含了兩個重要的訊息
[00:05:19.600 --> 00:05:23.200]  其實保羅一向和這些以色列人一樣
[00:05:23.200 --> 00:05:25.840]  都是阿巴拉罕的子孫
[00:05:25.840 --> 00:05:27.800]  但是保羅之前沒有得救
[00:05:27.800 --> 00:05:29.320]  他為什麼會得救?
[00:05:29.320 --> 00:05:32.600]  因為他被耶穌的改變
[00:05:32.600 --> 00:05:34.760]  他肯降服
[00:05:34.760 --> 00:05:37.920]  肯接受生命的轉變
[00:05:37.920 --> 00:05:40.000]  他才得救
[00:05:40.000 --> 00:05:44.680]  而且保羅也迫害了基督徒
[00:05:44.680 --> 00:05:49.120]  他經歷正正告訴一些以色列人
[00:05:49.120 --> 00:05:50.600]  你看看我
[00:05:50.600 --> 00:05:52.760]  好像我這樣的人
[00:05:52.760 --> 00:05:55.400]  神也向我招手
[00:05:55.400 --> 00:05:59.400]  證明神仍然給予機會叛逆的人
[00:05:59.400 --> 00:06:04.200]  他就是活生生的人版
[00:06:04.200 --> 00:06:06.520]  第二個證據
[00:06:06.520 --> 00:06:09.880]  就是神和人之間的關係
[00:06:09.880 --> 00:06:14.360]  他說上帝沒有棄絕他預先知道的百姓
[00:06:14.360 --> 00:06:15.880]  我們要留意
[00:06:15.880 --> 00:06:18.000]  保羅不是在第一節說
[00:06:18.000 --> 00:06:21.000]  神棄絕了以色列人嗎?
[00:06:21.000 --> 00:06:22.480]  第二節也不是說
[00:06:22.480 --> 00:06:25.000]  神沒有棄絕以色列人
[00:06:25.000 --> 00:06:28.000]  他是說他的百姓
[00:06:28.000 --> 00:06:29.840]  什麼意思?
[00:06:29.840 --> 00:06:31.560]  他的百姓
[00:06:31.560 --> 00:06:32.920]  就是說
[00:06:32.920 --> 00:06:38.680]  上帝很珍惜這群以色列人的關係
[00:06:38.680 --> 00:06:40.880]  預知的百姓是什麼呢?
[00:06:40.880 --> 00:06:45.280]  其實預知就是預先所愛
[00:06:45.280 --> 00:06:46.400]  沒錯
[00:06:46.400 --> 00:06:48.080]  以色列人拒絕上帝
[00:06:48.080 --> 00:06:49.520]  拒絕耶穌
[00:06:49.520 --> 00:06:52.680]  但是神並沒有棄絕
[00:06:52.680 --> 00:06:56.160]  祂詛咒所愛的百姓
[00:06:56.160 --> 00:06:57.800]  怎麼理解呢?
[00:06:57.800 --> 00:07:00.480]  我不知道大家有沒有看過我們的電影
[00:07:00.480 --> 00:07:03.200]  是去年出的
[00:07:03.200 --> 00:07:04.880]  有沒有人看過電影?
[00:07:04.880 --> 00:07:08.560]  有人看過吧?
[00:07:08.560 --> 00:07:11.520]  這部電影是改編自2010年
[00:07:11.520 --> 00:07:16.800]  在荃灣發生一宗倫常慘劇
[00:07:16.800 --> 00:07:19.520]  一對開茶餐廳的夫婦
[00:07:19.520 --> 00:07:21.080]  為了養家
[00:07:21.080 --> 00:07:24.120]  拼搏日做夜做24小時的營業
[00:07:24.120 --> 00:07:28.040]  她開的茶餐廳年終無憂
[00:07:28.040 --> 00:07:30.320]  是一個很平常的夜晚
[00:07:30.320 --> 00:07:33.880]  一家四口在她的店鋪一起吃飯
[00:07:33.880 --> 00:07:38.800]  吃完飯媽媽帶著兄妹兩個人回樓上休息
[00:07:38.800 --> 00:07:40.280]  爸爸繼續開工
[00:07:40.280 --> 00:07:43.280]  但睡到半夜的時候
[00:07:43.280 --> 00:07:47.080]  哥哥突然情緒失常
[00:07:47.080 --> 00:07:51.760]  在廚房裡把菜刀出來
[00:07:51.760 --> 00:07:56.720]  狂砍他妹妹和他媽媽
[00:07:56.720 --> 00:08:00.640]  警察到店鋪找他爸爸的時候
[00:08:00.640 --> 00:08:03.840]  爸爸才知道他家人死了
[00:08:03.840 --> 00:08:06.800]  只剩下兒子
[00:08:06.800 --> 00:08:09.400]  他可以怎樣面對兒子呢?
[00:08:09.400 --> 00:08:12.000]  一個自己疼愛的兒子
[00:08:12.000 --> 00:08:17.280]  又是殺死自己太太和自己的女兒的兇手
[00:08:17.280 --> 00:08:20.600]  他的兒子最終被撥入精神病院
[00:08:20.600 --> 00:08:26.520]  因為醫生刷斷他是精神分裂
[00:08:26.520 --> 00:08:29.400]  他覺得這個世界少些人比多些人好
[00:08:29.400 --> 00:08:33.040]  所以從他家裡開始做起
[00:08:33.040 --> 00:08:34.840]  在複雜情緒的抖擻下
[00:08:34.840 --> 00:08:38.560]  他爸爸仍然對兒子不離不棄
[00:08:38.560 --> 00:08:42.560]  甚至在咬牙筋
[00:08:42.560 --> 00:08:44.000]  改變他自己
[00:08:44.000 --> 00:08:48.520]  去幫他兒子重新建立他的生活
[00:08:48.520 --> 00:08:51.440]  有一則影評的標題我很喜歡
[00:08:51.440 --> 00:08:52.480]  他說什麼呢?
[00:08:52.480 --> 00:08:58.600]  「他不壞,他是我的兒子」
[00:08:58.600 --> 00:09:05.320]  「這個關係就是維繫著」
[00:09:05.320 --> 00:09:07.640]  「兒子到了這個地步的時候」
[00:09:07.640 --> 00:09:10.240]  「爸爸不放棄他的關係」
[00:09:10.240 --> 00:09:12.400]  「人看重這種關係」
[00:09:12.400 --> 00:09:17.880]  「創造人的神更加看重這種關係」
[00:09:17.880 --> 00:09:20.880]  「反過來,如果我們自己承認」
[00:09:20.880 --> 00:09:24.080]  「是上帝創造我們救贖我們的主」
[00:09:24.080 --> 00:09:29.480]  「他是我們的父,無論我們變成怎樣」
[00:09:29.480 --> 00:09:34.200]  「我們衰成怎樣,我們還有路回頭」
[00:09:34.200 --> 00:09:37.200]  所以耶穌浪子的比喻說到這個小兒子
[00:09:37.200 --> 00:09:39.480]  雖然一塌糊塗的生活
[00:09:39.480 --> 00:09:41.720]  生命是熔爛爛的
[00:09:41.720 --> 00:09:46.400]  但仍然可以抓住爸爸的愛
[00:09:46.400 --> 00:09:48.960]  回到爸爸身邊
[00:09:48.960 --> 00:09:52.000]  維繫的人是神的百姓
[00:09:52.000 --> 00:09:55.920]  這種關係永遠無法改變
[00:09:55.920 --> 00:10:00.240]  因為神是手藥師次外的上帝
[00:10:00.240 --> 00:10:04.200]  神對人的約是不會反悔的
[00:10:04.200 --> 00:10:06.600]  第三個證據
[00:10:06.600 --> 00:10:09.480]  看回歷史
[00:10:09.480 --> 00:10:13.480]  在以色列人背叛上帝的時候
[00:10:13.480 --> 00:10:17.080]  侍奉巴力全國的人民
[00:10:17.080 --> 00:10:21.440]  大部份的人全部向巴力屈服
[00:10:21.440 --> 00:10:27.160]  但上帝仍然保存一些屬於他的人
[00:10:27.160 --> 00:10:29.280]  《保羅引用猶太人熟悉的歷史》
[00:10:29.280 --> 00:10:31.520]  列旺記上十七章
[00:10:31.520 --> 00:10:35.760]  記載到以利亞在加密山上
[00:10:35.760 --> 00:10:37.320]  與巴力斯之鬥法這件事
[00:10:37.320 --> 00:10:41.200]  大家要記住
[00:10:41.200 --> 00:10:44.720]  當以利亞投訴上帝
[00:10:44.720 --> 00:10:47.560]  耶穌要追殺他的時候
[00:10:47.560 --> 00:10:49.440]  上帝說什麼呢?
[00:10:49.440 --> 00:10:51.120]  「不是只有你一個人」
[00:10:51.120 --> 00:10:52.920]  「我為自己留下了七千人」
[00:10:52.920 --> 00:10:57.040]  「未曾是巴力屈實的」
[00:10:57.040 --> 00:10:58.800]  事實上
[00:10:58.800 --> 00:11:01.800]  以色列人多次犯罪背叛上帝
[00:11:01.800 --> 00:11:05.200]  上帝有公義的懲罰
[00:11:05.200 --> 00:11:06.960]  但與此同時
[00:11:06.960 --> 00:11:09.760]  上帝也有封城的慈愛
[00:11:09.760 --> 00:11:12.720]  不會將他們全部毀滅
[00:11:12.720 --> 00:11:15.480]  《尼米記》也記載了
[00:11:15.480 --> 00:11:18.440]  百姓回歸之後
[00:11:18.440 --> 00:11:21.040]  他們自己也承認一件事
[00:11:21.040 --> 00:11:24.960]  「我們的祖先壞事做盡」
[00:11:24.960 --> 00:11:28.200]  「但是你就是上帝」
[00:11:28.200 --> 00:11:30.000]  「豐富的憐憫」
[00:11:30.000 --> 00:11:32.280]  「你不存而滅絕他們」
[00:11:32.280 --> 00:11:34.280]  「你不棄絕他們」
[00:11:34.280 --> 00:11:36.120]  「是因為什麼?」
[00:11:36.120 --> 00:11:40.280]  「你有恩惠、有憐憫的上帝」
[00:11:40.280 --> 00:11:46.320]  「神是一個有恩惠、有憐憫的神」
[00:11:46.320 --> 00:11:48.760]  第五節
[00:11:48.760 --> 00:11:52.040]  現在這個時刻也是一樣
[00:11:52.040 --> 00:11:53.520]  「圓民有恩恥」兩個字
[00:11:53.520 --> 00:11:56.560]  「恩恥」現在也是這樣
[00:11:56.560 --> 00:11:59.000]  什麼意思?
[00:11:59.000 --> 00:12:00.080]  就是說
[00:12:00.080 --> 00:12:03.040]  以色列人現在跟祂祖先一樣
[00:12:03.040 --> 00:12:05.160]  背叛上帝
[00:12:05.160 --> 00:12:08.720]  而上帝也像當年一樣
[00:12:08.720 --> 00:12:13.320]  繼續給予這群叛逆的百姓機會
[00:12:13.320 --> 00:12:17.320]  照著出於恩典的揀選
[00:12:17.320 --> 00:12:21.880]  還有所留的餘數
[00:12:21.880 --> 00:12:24.480]  這個就是「聖餘之吻」
[00:12:24.480 --> 00:12:29.160]  今天神在以色列人當中
[00:12:29.160 --> 00:12:34.320]  保存了接受基督的人
[00:12:34.320 --> 00:12:41.400]  保羅當日也在他們的以色列群體當中
[00:12:41.400 --> 00:12:46.480]  看到上帝保存了一些屬於他的人
[00:12:46.480 --> 00:12:48.280]  包括他自己
[00:12:48.280 --> 00:12:50.920]  包括跟隨耶穌的門徒
[00:12:50.920 --> 00:12:54.720]  包括在五秦節信主的幾千人
[00:12:54.720 --> 00:12:58.160]  以及散居在其他地方的猶太人
[00:12:58.160 --> 00:13:02.240]  所以以色列人不至於全民墮落
[00:13:02.240 --> 00:13:04.160]  這是上帝的恩典
[00:13:04.160 --> 00:13:06.960]  是上帝的憐憫
[00:13:06.960 --> 00:13:10.080]  既然間是靠恩典就不是靠行為
[00:13:10.080 --> 00:13:11.360]  如果不是的話
[00:13:11.360 --> 00:13:13.640]  恩典就不是恩典
[00:13:13.640 --> 00:13:16.000]  這個行為是什麼呢?
[00:13:16.000 --> 00:13:19.760]  就是指以色列人努力守禮儀
[00:13:19.760 --> 00:13:22.360]  做出律法的條文
[00:13:22.360 --> 00:13:26.520]  以及傳統要求他們做的動作
[00:13:26.520 --> 00:13:30.320]  保羅特別強調恩典這件事
[00:13:30.320 --> 00:13:32.000]  為什麼呢?
[00:13:32.000 --> 00:13:35.080]  就是因為一直以來
[00:13:35.080 --> 00:13:39.160]  以色列人都是恃著自己是阿巴拉罕的後裔
[00:13:39.160 --> 00:13:41.120]  他們有摩西的律法
[00:13:41.120 --> 00:13:46.120]  有割禮有安息日有逾節種種的宗教節期
[00:13:46.120 --> 00:13:49.520]  這些都是其他民族的標記
[00:13:49.520 --> 00:13:53.400]  這些足以證明他們有優越的身份
[00:13:53.400 --> 00:13:56.120]  就是上帝的選民
[00:13:56.120 --> 00:13:58.640]  他們做足這些事情就是義人
[00:13:58.640 --> 00:14:01.000]  就是得救的保證
[00:14:01.000 --> 00:14:05.880]  保羅在第六節強調恩典
[00:14:05.880 --> 00:14:08.560]  就是針對他們這種
[00:14:08.560 --> 00:14:12.040]  專門靠自己的努力去得救
[00:14:12.040 --> 00:14:17.640]  而不是靠上帝的恩典得救的信仰
[00:14:17.640 --> 00:14:18.560]  總括來說
[00:14:18.560 --> 00:14:21.920]  一到六節究竟說什麼呢?
[00:14:21.920 --> 00:14:25.160]  大家都知道它在回答
[00:14:25.160 --> 00:14:29.360]  神有沒有棄絕以色列人的問題
[00:14:29.360 --> 00:14:31.280]  那你可能會問
[00:14:31.280 --> 00:14:34.600]  這段經文和我有什麼關係?
[00:14:34.600 --> 00:14:38.880]  以色列人有沒有機會得救關我什麼事?
[00:14:38.880 --> 00:14:40.640]  首先我們要知道
[00:14:40.640 --> 00:14:44.280]  以色列人是神的百姓
[00:14:44.280 --> 00:14:46.880]  這種關係是建基於
[00:14:46.880 --> 00:14:51.960]  上帝的約和神的應許
[00:14:51.960 --> 00:14:55.280]  以色列人不斷的叛逆背叛神
[00:14:55.280 --> 00:14:59.240]  神仍然樂意給他們機會
[00:14:59.240 --> 00:15:02.080]  這就是要告訴全人類
[00:15:02.080 --> 00:15:06.320]  上帝對人的憐憫選召和救恩
[00:15:06.320 --> 00:15:08.680]  是不會反悔的
[00:15:08.680 --> 00:15:12.080]  是永遠有效的
[00:15:12.080 --> 00:15:14.720]  正如私人說
[00:15:14.720 --> 00:15:17.960]  耶和華的善性
[00:15:17.960 --> 00:15:19.520]  祂的屬性是什麼呢?
[00:15:19.520 --> 00:15:23.400]  祂的慈愛是永存到永遠
[00:15:23.400 --> 00:15:25.880]  耶和華的信實
[00:15:25.880 --> 00:15:30.640]  絕對不會反悔的信實是直到萬代
[00:15:30.640 --> 00:15:33.040]  救恩的確據
[00:15:33.040 --> 00:15:39.320]  是建基於上帝的慈愛和信實的屬性上
[00:15:39.320 --> 00:15:46.680]  如果神對人的選召和救恩的應許
[00:15:46.680 --> 00:15:50.560]  是隨時可以不認訴的話
[00:15:50.560 --> 00:15:55.760]  那我們救恩也是危險的
[00:15:55.760 --> 00:15:58.160]  就算叛逆的以色列人
[00:15:58.160 --> 00:16:02.400]  上帝也三番四次給他們機會迴轉
[00:16:02.400 --> 00:16:05.480]  同樣神今天也給每一個
[00:16:05.480 --> 00:16:08.200]  按他形象所做的人
[00:16:08.200 --> 00:16:11.720]  有隨時迴轉的可能
[00:16:11.720 --> 00:16:18.080]  因為上帝是慈愛又信實的神
[00:16:18.080 --> 00:16:21.680]  只要我們互應上帝的招手
[00:16:21.680 --> 00:16:25.480]  持續地信靠祂
[00:16:25.480 --> 00:16:31.520]  我們的救恩就有滿滿足足的安全感
[00:16:31.520 --> 00:16:36.720]  因為上帝在祂的人民當中留有餘數
[00:16:36.720 --> 00:16:39.280]  於是就區分了兩種人出來
[00:16:39.280 --> 00:16:42.080]  第七節出現了兩種人
[00:16:42.080 --> 00:16:43.800]  一種就是什麼人?
[00:16:43.800 --> 00:16:46.000]  是被上帝揀選的人
[00:16:46.000 --> 00:16:49.080]  而另一種就是其餘的人
[00:16:49.080 --> 00:16:54.440]  而這群人就是橫梗不化的人
[00:16:54.440 --> 00:16:56.520]  什麼叫做「蒙揀選」呢?
[00:16:56.520 --> 00:16:58.160]  蒙揀選就是那些
[00:16:58.160 --> 00:17:00.720]  對上帝的招手你肯回應
[00:17:00.720 --> 00:17:02.360]  肯降服在上帝面前
[00:17:02.360 --> 00:17:04.160]  不是再靠他自己
[00:17:04.160 --> 00:17:08.680]  而是肯接受福音救恩的人
[00:17:08.680 --> 00:17:10.360]  其餘的人呢?
[00:17:10.360 --> 00:17:12.200]  仍然是死牛赫變頸
[00:17:12.200 --> 00:17:15.200]  堅持用自己的方法得救的人
[00:17:15.200 --> 00:17:16.880]  橫梗不化的字可以表示
[00:17:16.880 --> 00:17:20.000]  本來是一個醫學的名詞
[00:17:20.000 --> 00:17:25.120]  保羅就用來比喻一些人的心好像生了一些硬塊
[00:17:25.120 --> 00:17:28.680]  屬靈的心是乾硬的
[00:17:28.680 --> 00:17:33.520]  其實第七節也在挑戰以色列人的認知
[00:17:33.520 --> 00:17:35.240]  對於以色列人來說
[00:17:35.240 --> 00:17:39.080]  保羅所說的揀選其實是很容易的
[00:17:39.080 --> 00:17:41.800]  你試試想想
[00:17:41.800 --> 00:17:45.040]  他們可能會問
[00:17:45.040 --> 00:17:51.360]  為什麼我們尋求的並沒有得著?
[00:17:51.360 --> 00:17:53.360]  我們是以色列人
[00:17:53.360 --> 00:17:56.240]  我們身份上已經是上帝的選民
[00:17:56.240 --> 00:18:00.000]  那上帝還要選哪些人呢?
[00:18:00.000 --> 00:18:02.720]  保羅所說的揀選
[00:18:02.720 --> 00:18:08.520]  要強調救恩只能從上帝而來
[00:18:08.520 --> 00:18:14.240]  人是不能用人力得救的
[00:18:14.240 --> 00:18:17.920]  保羅就要告訴這些人
[00:18:17.920 --> 00:18:20.280]  這是專屬上帝主權的範圍
[00:18:20.280 --> 00:18:26.400]  揀選是神自己主動的行動
[00:18:26.400 --> 00:18:34.800]  神不需要跟著他們的意見、意志
[00:18:34.800 --> 00:18:38.440]  按他們的期望去揀選
[00:18:38.440 --> 00:18:41.120]  神要揀選什麼人
[00:18:41.120 --> 00:18:44.840]  不是由他們作主
[00:18:44.840 --> 00:18:48.960]  他們也不應該妄想支配上帝
[00:18:48.960 --> 00:18:51.920]  操控上帝是不可能的
[00:18:51.920 --> 00:18:54.680]  那上帝要揀選什麼人呢?
[00:18:54.680 --> 00:18:59.960]  神只會揀選那些願意接受福音信耶穌的人
[00:18:59.960 --> 00:19:03.240]  所以在得救和清義這件事上
[00:19:03.240 --> 00:19:08.560]  以色列人是沒有任何的優勢
[00:19:08.560 --> 00:19:11.560]  他們跟外邦人沒有分別
[00:19:11.560 --> 00:19:17.320]  因為任何人只要願意信耶穌就能得救
[00:19:17.320 --> 00:19:24.040]  這個信息保羅在第十章說得很清楚
[00:19:24.040 --> 00:19:30.080]  就是凡信教耶穌的人是必蒙受
[00:19:30.080 --> 00:19:32.360]  希臘人和猶太人
[00:19:32.360 --> 00:19:35.080]  即外邦人和猶太人是沒有分別的
[00:19:35.080 --> 00:19:39.880]  因為凡求告主的命就必得救
[00:19:39.880 --> 00:19:43.720]  如果我們看聖經華本一到十節的標題
[00:19:43.720 --> 00:19:47.720]  一個就是以色列的愚民
[00:19:47.720 --> 00:19:54.680]  其實愚民的篇幅在這裡只有第四、第五節
[00:19:54.680 --> 00:20:00.520]  愚民也只是少數留下來的人
[00:20:00.520 --> 00:20:02.680]  什麼是大多數?
[00:20:02.680 --> 00:20:06.280]  那些其餘的人才是大多數
[00:20:06.280 --> 00:20:10.680]  這群其餘的人的覆蓋面是很闊的
[00:20:10.680 --> 00:20:14.120]  有很多人是屬於這個類別
[00:20:14.120 --> 00:20:16.560]  這群人是很有代表性的
[00:20:16.560 --> 00:20:21.680]  如果我們看第十章
[00:20:21.680 --> 00:20:23.840]  這群人是什麼人呢?
[00:20:23.840 --> 00:20:27.560]  這群人是對神有熱心的人
[00:20:27.560 --> 00:20:34.840]  他們都是追求義的
[00:20:34.840 --> 00:20:36.760]  但是為什麼他們這麼努力
[00:20:36.760 --> 00:20:41.040]  都得罪不了,還成為了頑強不化的人呢?
[00:20:41.040 --> 00:20:42.560]  沒錯,他們有熱心
[00:20:42.560 --> 00:20:46.400]  不要說什麼,不按著真知識
[00:20:46.400 --> 00:20:48.680]  沒錯,他們追求義
[00:20:48.680 --> 00:20:51.360]  但是他們要的是自己的義
[00:20:51.360 --> 00:20:53.320]  而不是神的義
[00:20:53.320 --> 00:20:59.480]  所以尋求是尋不著
[00:20:59.480 --> 00:21:00.800]  不知道大家試過找東西沒有?
[00:21:00.800 --> 00:21:03.440]  找東西最重要是什麼呢?
[00:21:03.440 --> 00:21:05.600]  找對地方
[00:21:05.600 --> 00:21:09.880]  如果我把電話留在家裡
[00:21:09.880 --> 00:21:10.760]  我回到辦公室
[00:21:10.760 --> 00:21:14.120]  死命地找我的背包
[00:21:14.120 --> 00:21:15.680]  就算我把背包抓爛了也好
[00:21:15.680 --> 00:21:17.560]  我能找到嗎?
[00:21:17.560 --> 00:21:20.280]  找不到,為什麼?
[00:21:20.280 --> 00:21:22.640]  因為它不在這裡
[00:21:22.640 --> 00:21:27.800]  在一個不存在的地方找那樣東西的時候
[00:21:27.800 --> 00:21:30.960]  你不可能找得到
[00:21:30.960 --> 00:21:32.320]  他們尋求沒有得著
[00:21:32.320 --> 00:21:35.240]  是因為他們找錯地方
[00:21:35.240 --> 00:21:38.760]  他們在律法、在規條
[00:21:38.760 --> 00:21:43.800]  在他們的傳統上去尋求義
[00:21:43.800 --> 00:21:47.400]  其實這是在尋求自己的義
[00:21:47.400 --> 00:21:49.800]  而不是神的義
